KO	BSPSPC_002	BSPSPC_005	BSPSPC_018	BSPSPC_047	BSPSPC_057	BSPSPC_069	BSPSPC_073	BSPSPC_076	BSPSPC_146	BSPSPC_169	BSPSPC_171	BSPSPC_189	BSPSPC_214	BSPSPC_252	BSPSPC_287	BSPSPC_294	BSPSPC_298	BSPSPC_300	BSPSPC_325	BSPSPC_328	BSPSPC_330	BSPSPC_334	BSPSPC_337	BSPSPC_342	BSPSPC_343	BSPSPC_345	BSPSPC_353	BSPSPC_358	BSPSPC_363	BSPSPC_368	BSPSPC_369	BSPSPC_376	BSPSPC_384	BSPSPC_388	BSPSPC_393	BSPSPC_399	BSPSPC_401	BSPSPC_404	BSPSPC_414	BSPSPC_416	BSPSPC_422	BSPSPC_427	BSPSPC_437	BSPSPC_443	BSPSPC_445	BSPSPC_454	BSPSPC_456	BSPSPC_465	BSPSPC_468	BSPSPC_470	BSPSPC_475	BSPSPC_478	BSPSPC_494	BSPSPC_503	BSPSPC_506	BSPSPC_509	BSPSPC_514	BSPSPC_518	BSPSPC_525	BSPSPC_527	BSPSPC_529	BSPSPC_530	BSPSPC_532	BSPSPC_552	BSPSPC_561	BSPSPC_566	BSPSPC_569	BSPSPC_583	BSPSPC_593	BSPSPC_609	BSPSPC_624	BSPSPC_681	BSPSPC_696	BSPSPC_719
K00001	0.001325031	0.000711433	0.000606216	0.000501024	0.000883667	0.000654536	0.001199715	0.000594841	0.000615834	0.00086087	0.000750412	0.001049419	0.000985518	0.00087404	0.00042983	0.000569989	0.000849706	0.00064411	0.000459438	0.001175776	0.000867848	0.000798894	0.001108071	0.001677717	0.00090374	0.000930009	0.001119643	0.000760871	0.000820385	0.000578357	0.001490524	0.000464283	0.001251676	0.000636766	0.001411301	0.001032985	0.001048616	0.000413191	0.000742982	0.000654783	0.000925151	0.00070192	0.001137506	0.001510846	0.001245962	0.000222834	0.000561338	0.000857693	0.00033648	0.001493834	0.000706371	0.001169327	0.000646362	0.000808012	0.00046975	0.000557517	0.000766065	0.000599516	0.000388085	0.000421028	0.000749886	0.000765008	0.000679393	0.001015545	0.000996677	0.000687019	0.000743388	0.000948097	0.000740344	0.000668505	0.000406625	0.000750793	0.000539025	0.000793998
K00003	0.001552848	0.001743784	0.001967131	0.001025035	0.001796131	0.001897344	0.001490927	0.001539556	0.001958658	0.001607869	0.001607225	0.001905445	0.001720349	0.001593231	0.001198281	0.00184486	0.001651063	0.001344853	0.001713969	0.001857515	0.001908169	0.00203183	0.001861467	0.002181848	0.001826755	0.001977259	0.001994585	0.001770167	0.001963541	0.001579833	0.002050133	0.001946251	0.001558378	0.001938531	0.001840274	0.001967995	0.001859239	0.002020918	0.001846429	0.001914461	0.0020033	0.001855141	0.001806018	0.002006722	0.001930716	0.002089076	0.001934337	0.00196475	0.00202926	0.001907107	0.002001202	0.002013422	0.001796686	0.001910267	0.001696383	0.001893254	0.001175601	0.001951655	0.00191436	0.001837084	0.001855768	0.001803771	0.001833471	0.001769191	0.002027817	0.001881314	0.001943257	0.002041003	0.001836214	0.00193037	0.001536275	0.001786118	0.001962097	0.001668727
K00004	0	0	0	1.39E-06	0	2.58E-07	6.93E-07	0	1.16E-06	0	0	0	0	0	0	1.41E-06	1.89E-06	7.48E-07	0	3.47E-06	0	0	0	0	2.89E-07	1.73E-07	0	0	0	0	0	0	1.07E-06	0	0	0	7.34E-07	0	0	2.42E-06	0	0	2.62E-06	6.51E-07	4.18E-07	0	1.15E-05	0	0	0	7.79E-07	0	0	3.30E-07	0	0	0	0	0	0	0	0.000105924	0	0	0	0	0	0	0	0	0	0	0	3.94E-07
K00005	0.000344462	0.000160946	0.000127024	9.80E-05	0.000114275	0.000156038	0.000885854	0.000149734	0.000179557	0.000200065	0.000484803	0.000293195	0.00022729	0.000286903	5.21E-05	0.00029026	0.000221223	0.000383857	5.93E-05	5.71E-05	4.00E-05	3.59E-05	0.000303539	2.87E-05	8.09E-05	5.40E-05	0.000137876	0.000324355	0.000192798	0.000174493	0.000242755	8.74E-05	0.000259361	7.73E-05	4.44E-05	0.000373188	0.000332162	5.76E-05	0.000233332	6.72E-05	0.000145921	0.000348475	0.000465223	0.000417633	6.02E-05	3.24E-05	0.000186937	0.00015516	5.72E-05	0.000179903	0.000144037	0.000317076	0.00039496	5.52E-05	0.000514446	0.000255969	0.000305164	5.03E-05	8.53E-05	0.000249365	0.000178388	0.000259998	8.38E-05	8.37E-05	8.01E-05	0.000137354	3.94E-05	0.000132783	0.000121518	2.11E-05	0.000371513	7.02E-05	8.63E-05	3.94E-05
K00006	0.001942514	0.001836875	0.001912736	0.002030557	0.001984697	0.001894524	0.001544508	0.001750858	0.001882843	0.002214878	0.001589473	0.001558917	0.002129122	0.00184254	0.001758942	0.001837786	0.001925599	0.002013358	0.001909899	0.001972423	0.001901197	0.002034176	0.001868092	0.001906921	0.001965792	0.001959911	0.00197904	0.002035426	0.001982477	0.001979252	0.002137208	0.001609407	0.00166941	0.001747685	0.001873913	0.001986992	0.001741495	0.00202365	0.001849897	0.001833805	0.002009217	0.001861868	0.001834241	0.002150458	0.001947801	0.002111383	0.001895403	0.001893437	0.002036563	0.001930108	0.002012141	0.001761182	0.001574879	0.001779368	0.001709272	0.001902429	0.002219744	0.001583086	0.001931052	0.001670114	0.001869822	0.00180682	0.001383182	0.00118391	0.001966524	0.001892238	0.001962217	0.00204188	0.001430349	0.001697797	0.001776391	0.001569624	0.001736539	0.001920965
K00007	0	0	0	0	0	2.58E-07	0	0	0	0	0	0	0	0	0	0	0	8.01E-08	0	0	4.25E-07	0	0	0	0	0	0	0	0	0	0	0	0	5.24E-07	0	0	0	0	0	2.42E-06	0	0	0	0	0	0	1.09E-05	1.60E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105924	0	0	0	0	0	0	0	0	0	0	0	0
K00008	2.21E-05	1.47E-05	0.000190852	0.00017859	6.34E-05	2.47E-05	0	8.55E-05	5.21E-05	3.21E-05	1.26E-05	2.29E-06	2.87E-05	7.36E-06	2.44E-05	8.56E-05	5.67E-06	2.76E-05	0.000119995	1.73E-06	5.39E-06	6.71E-05	0.000175109	6.31E-06	2.08E-05	4.56E-05	0	4.12E-05	9.80E-05	0.000141274	1.45E-05	5.23E-05	3.73E-06	8.65E-05	0.000197496	2.36E-05	6.46E-05	0.000172865	1.25E-05	1.13E-05	2.32E-05	2.32E-05	4.71E-05	1.24E-05	9.73E-05	1.70E-05	5.71E-05	1.44E-05	9.98E-06	0.00015894	0.000137808	1.51E-05	3.67E-06	1.89E-05	1.15E-05	9.81E-06	8.83E-05	1.42E-05	3.45E-05	2.78E-05	0.000182489	5.38E-06	0.000185068	9.26E-06	2.57E-05	0.00014804	1.47E-05	1.17E-05	0.000135464	8.16E-05	1.22E-05	4.97E-05	3.93E-05	1.18E-06
K00009	0.000174975	0.000140267	4.20E-05	2.50E-05	2.68E-06	0.000112744	2.84E-05	2.61E-05	2.18E-05	2.49E-05	0.000435155	0.000132149	3.08E-05	3.38E-05	8.26E-06	0.000225497	5.13E-05	1.48E-05	3.16E-05	4.40E-05	3.63E-05	2.52E-05	1.55E-05	1.55E-05	1.50E-05	9.00E-06	0.000114912	1.95E-05	0.000163958	2.85E-05	9.13E-06	1.71E-05	0.000258828	1.44E-05	3.00E-05	1.33E-05	2.53E-05	1.52E-05	0.000181215	3.04E-05	9.74E-06	0.000195864	2.18E-05	1.59E-05	4.60E-06	9.75E-06	5.30E-05	6.94E-05	5.68E-05	0.000124083	4.98E-05	2.65E-05	0.000241662	1.79E-05	3.08E-05	1.26E-05	1.92E-05	2.44E-05	5.40E-06	4.77E-06	5.00E-05	0.000115747	2.72E-05	6.12E-05	6.76E-05	2.20E-05	1.80E-05	2.26E-05	2.81E-05	4.77E-05	0.000313387	4.74E-05	1.52E-05	2.39E-05
K00010	0.000244921	0.000105574	9.15E-05	7.71E-05	7.09E-05	0.000200878	0.000123555	5.93E-05	6.29E-05	0.000177406	3.91E-05	0.00017553	5.13E-05	0.0002165	7.42E-05	6.89E-05	3.58E-05	0.000105702	0.000262092	8.34E-05	6.21E-05	0.000135277	9.54E-05	5.99E-05	3.97E-05	6.24E-05	0.000227085	8.36E-05	0.000160007	7.50E-05	7.69E-05	0.000142899	8.36E-05	5.19E-05	7.10E-05	0.000300478	6.53E-05	6.02E-05	4.93E-05	0.000121474	7.02E-05	0.000237885	0.000212119	7.19E-05	6.19E-05	6.85E-05	0.0001241	0.000139444	5.16E-05	0.000129631	0.000192892	7.54E-05	5.08E-05	0.000126054	0.000173137	3.89E-05	0.000197459	4.52E-05	6.60E-05	4.64E-05	0.000172237	0.000221109	4.47E-05	0.000127092	8.52E-05	9.75E-05	0.000105451	2.29E-05	5.45E-05	0.000223558	9.88E-05	8.80E-05	4.10E-05	8.68E-05
K00011	0.001396636	0.000901222	0.000658475	0.000526735	0.000996566	0.000663298	0.001466147	0.000635192	0.000738628	0.000923874	0.000802726	0.001074107	0.001000632	0.000955717	0.000511882	0.0005806	0.000869474	0.000837887	0.000514019	0.001187479	0.000882939	0.000827021	0.001141192	0.001749191	0.000915007	0.000930874	0.001134658	0.000814433	0.000868553	0.000735684	0.001530939	0.000510503	0.00125794	0.000665865	0.001424708	0.001102511	0.00104935	0.000449763	0.000784444	0.000695426	0.000939708	0.000753171	0.001151241	0.001534437	0.001250876	0.000281042	0.000586673	0.000951721	0.00035943	0.001504763	0.000769144	0.001181274	0.000728234	0.000835383	0.000842785	0.000712708	0.000785779	0.000613426	0.000514506	0.000679501	0.000767724	0.000856531	0.000727962	0.001022066	0.001003484	0.000795986	0.000780024	0.000953804	0.000848248	0.000722705	0.000476017	0.00078561	0.000623368	0.000806412
K00012	0.000712623	0.001382667	0.001246949	0.001342605	0.001221793	0.001426951	0.001130313	0.001060924	0.001260444	0.001329691	0.001249973	0.000278567	0.001158037	0.00094465	0.001408471	0.001587884	0.001275078	0.001459432	0.001660603	0.00057407	0.001257245	0.001313667	0.001112683	0.000702471	0.000796718	0.000754325	0.000757823	0.001661186	0.001219541	0.001253941	0.000834926	0.00107634	0.000975906	0.000940783	0.001265082	0.001456365	0.000982771	0.001630087	0.001338122	0.0013567	0.001137517	0.001292545	0.001161958	0.000866731	0.001171621	0.001836252	0.001408022	0.001291193	0.001613274	0.000784646	0.001256751	0.00075674	0.001092542	0.001460349	0.001218811	0.001435421	0.00169965	0.001458563	0.001396713	0.001093755	0.000989323	0.001491991	0.000884108	0.000995835	0.00109516	0.001158675	0.001195758	0.000427925	0.000598483	0.001519299	0.001663701	0.001391305	0.001140443	0.000895643
K00013	0.001050662	0.001302806	0.001391138	0.000739431	0.001374372	0.001415096	0.000714765	0.00108699	0.00136702	0.000974327	0.001236641	0.001101842	0.00107215	0.000937288	0.000867682	0.00131189	0.001193834	0.000767299	0.001537385	0.000929065	0.001489783	0.001098888	0.00150133	0.000858365	0.00098855	0.001248289	0.001198125	0.001210826	0.001132426	0.001225661	0.001016992	0.001251594	0.001066802	0.001441492	0.001377849	0.001075281	0.001573322	0.00148325	0.001380197	0.001576231	0.001287195	0.001332984	0.001298865	0.00105334	0.001391612	0.001364364	0.00158408	0.001035611	0.001548317	0.001234909	0.001358355	0.001087055	0.001494136	0.001466532	0.001404204	0.001529532	0.000802749	0.001542022	0.001262332	0.001065132	0.001225739	0.00147988	0.001520902	0.001284816	0.001259822	0.001472301	0.001234968	0.000653617	0.001333134	0.001441054	0.001359097	0.001242351	0.001419656	0.000939189
K00014	0.001729556	0.001862419	0.001971709	0.00112927	0.001805582	0.00189906	0.001483302	0.001552989	0.001961616	0.001622051	0.001615437	0.001918351	0.00196198	0.001803519	0.001850869	0.001838258	0.001917654	0.001344632	0.001781386	0.001859249	0.001913836	0.001961926	0.001840505	0.002151412	0.001801811	0.001967044	0.001913209	0.001779043	0.00195814	0.001599098	0.002130333	0.001948435	0.001593921	0.001930142	0.001807796	0.001976809	0.001844557	0.002021529	0.001841531	0.001903184	0.001993908	0.001839082	0.001815319	0.00200065	0.00194072	0.00210715	0.001909717	0.001870279	0.002028262	0.001925266	0.00198602	0.001989528	0.001791415	0.00191675	0.001706728	0.001898772	0.001305533	0.001940287	0.001916696	0.00185356	0.001854813	0.001798926	0.001842969	0.001759236	0.002017781	0.001874291	0.001948672	0.0020326	0.001843281	0.001929673	0.001543358	0.001903659	0.001956629	0.00185342
K00015	2.71E-05	0.000205978	6.93E-05	7.91E-05	2.98E-05	0.000295713	4.21E-05	0.000131612	4.05E-05	0.000149772	0.000419021	4.16E-05	5.38E-06	1.36E-05	7.42E-05	0.000225889	6.19E-05	0.000102952	0.000230876	8.38E-05	4.00E-05	0.000120353	3.29E-05	1.61E-05	1.04E-05	6.14E-05	3.52E-05	8.24E-05	4.83E-05	9.33E-05	5.27E-05	0.000115744	6.13E-05	3.98E-05	2.29E-05	9.70E-05	2.57E-06	4.41E-05	0.000205259	5.26E-05	7.21E-05	0.000122195	0.000123609	4.46E-05	6.15E-05	5.70E-05	0.000117229	0.000108545	3.68E-05	0.000117525	8.54E-05	1.73E-05	4.12E-05	8.58E-05	0.000143039	2.48E-05	3.01E-05	1.73E-05	0.000123722	1.73E-05	2.50E-05	0.000109533	4.95E-05	9.57E-05	3.20E-06	6.64E-05	0.000104263	8.65E-06	2.69E-05	0.000191324	0.000343508	5.45E-05	2.21E-05	4.66E-05
K00016	0.001302219	0.000604227	0.00068486	0.000754315	0.000567578	0.000684172	0.000979291	0.000855609	0.000539764	0.000691755	0.000761691	0.001411328	0.000703784	0.000857166	0.000485848	0.000513871	0.000664708	0.000782937	0.000344493	0.001416774	0.000669174	0.00059212	0.000883071	0.000659063	0.001060446	0.001236577	0.001256194	0.000571596	0.000813408	0.000695426	0.000762529	0.000728253	0.001190368	0.000904947	0.00051994	0.000481419	0.000869017	0.000340351	0.00055014	0.00059737	0.000703356	0.000725012	0.001018258	0.000882526	0.000659878	0.000209588	0.000631091	0.000649392	0.000470186	0.000923861	0.000709941	0.001148772	0.000888871	0.00063263	0.000487979	0.000441334	0.000616259	0.00072919	0.000557815	0.000595441	0.000885625	0.000528537	0.00096987	0.00121452	0.000707663	0.000583389	0.000697643	0.001230842	0.001117033	0.000565565	0.000396463	0.000641805	0.000641948	0.000969954
K00018	2.71E-05	0.000205978	6.93E-05	7.91E-05	2.98E-05	0.000295713	4.21E-05	0.000131612	4.05E-05	0.000149772	0.000419021	4.16E-05	5.38E-06	1.36E-05	7.42E-05	0.000225889	6.19E-05	0.000102952	0.000230876	8.38E-05	4.00E-05	0.000120353	3.29E-05	1.61E-05	1.04E-05	6.14E-05	3.52E-05	8.24E-05	4.83E-05	9.33E-05	5.27E-05	0.000115744	6.13E-05	3.98E-05	2.29E-05	9.70E-05	2.57E-06	4.41E-05	0.000205259	5.26E-05	7.21E-05	0.000122195	0.000123609	4.46E-05	6.15E-05	5.70E-05	0.000117229	0.000108545	3.68E-05	0.000117525	8.54E-05	1.73E-05	4.12E-05	8.58E-05	0.000143039	2.48E-05	3.01E-05	1.73E-05	0.000123722	1.73E-05	2.50E-05	0.000109533	4.95E-05	9.57E-05	3.20E-06	6.64E-05	0.000104263	8.65E-06	2.69E-05	0.000191324	0.000343508	5.45E-05	2.21E-05	4.66E-05
K00019	1.39E-05	0	7.63E-07	0	1.27E-06	1.52E-05	0	0	1.93E-06	0	2.21E-06	1.92E-07	0	0	0	0	0	0	7.85E-06	1.30E-06	4.25E-07	3.06E-06	0	4.86E-07	0	0	0	0	0	0	3.76E-06	0	0	5.24E-07	3.67E-07	0	0	0	8.64E-07	2.42E-06	0	0	0	0	0	0	1.09E-05	6.39E-06	1.60E-06	8.07E-06	0	3.23E-06	5.65E-07	0	9.31E-07	1.84E-06	0	3.59E-06	0	0	2.67E-06	0	0	0	0	0	0	3.76E-07	0	1.04E-06	0	0	0	0
K00020	0.000568884	0.00040461	0.000327858	0.000243215	0.000399962	0.000205259	0.000111771	0.000237317	0.000239409	0.00029236	0.000549253	0.000476589	0.000397321	0.000188891	0.000186367	0.000323742	0.000526432	9.09E-05	0.000136544	0.00039108	0.000638949	0.000337141	0.000696168	0.000182605	0.000286759	0.000614468	0.000289001	0.000284009	0.000363405	0.00024797	0.00044147	0.000111315	0.000613616	0.000300425	0.000627105	9.35E-05	0.000524119	0.00025381	0.000420956	0.000247179	0.000558092	0.000305927	0.000628508	0.000597735	0.000772165	0.000105091	0.000338948	0.000240531	0.000199561	0.000496331	0.000290798	0.000489176	0.000244344	0.000217318	0.000297016	0.000224855	0.000216692	8.25E-05	0.00027092	0.00010018	0.000550132	0.000495884	0.000289903	0.000272404	0.000458427	0.000277456	0.000317047	0.000415651	0.000239408	0.000186125	0.000358683	0.000217018	9.46E-05	0.000347972
K00022	0.000568884	0.00040461	0.000327858	0.000243215	0.000399962	0.000205259	0.000111771	0.000237317	0.000239409	0.00029236	0.000549253	0.000476589	0.000397321	0.000188891	0.000186367	0.000323742	0.000526432	9.09E-05	0.000136544	0.00039108	0.000638949	0.000337141	0.000696168	0.000182605	0.000286759	0.000614468	0.000289001	0.000284009	0.000363405	0.00024797	0.00044147	0.000111315	0.000613616	0.000300425	0.000627105	9.35E-05	0.000524119	0.00025381	0.000420956	0.000247179	0.000558092	0.000305927	0.000628508	0.000597735	0.000772165	0.000105091	0.000338948	0.000240531	0.000199561	0.000496331	0.000290798	0.000489176	0.000244344	0.000217318	0.000297016	0.000224855	0.000216692	8.25E-05	0.00027092	0.00010018	0.000550132	0.000495884	0.000289903	0.000272404	0.000458427	0.000277456	0.000317047	0.000415651	0.000239408	0.000186125	0.000358683	0.000217018	9.46E-05	0.000347972
K00024	0.00061171	0.001311284	0.00106347	0.001293962	0.001087626	0.001271299	0.000625695	0.001062203	0.001291335	0.001333007	0.001219816	0.000268193	0.001056745	0.00096942	0.001348144	0.001520094	0.001034939	0.001390018	0.001476809	0.000447069	0.000921616	0.00103852	0.000596164	0.000624441	0.0006436	0.000687148	0.000639113	0.00126886	0.001010445	0.001258633	0.000576059	0.000999402	0.000855955	0.000808134	0.000660017	0.001142942	0.00078115	0.001472278	0.00121244	0.001280353	0.00083511	0.001201266	0.000606917	0.000512711	0.000675039	0.001797261	0.001272328	0.001212347	0.001539037	0.000445238	0.001223825	0.000384127	0.001119221	0.001269412	0.001490462	0.001506924	0.001460519	0.001392038	0.00140211	0.001303946	0.000615119	0.001142803	0.000775529	0.000922008	0.000786979	0.001188893	0.000923169	0.000196213	0.000464354	0.001373207	0.001672807	0.001210282	0.001155587	0.000781557
K00025	0.00061171	0.001311284	0.00106347	0.001293962	0.001087626	0.001271299	0.000625695	0.001062203	0.001291335	0.001333007	0.001219816	0.000268193	0.001056745	0.00096942	0.001348144	0.001520094	0.001034939	0.001390018	0.001476809	0.000447069	0.000921616	0.00103852	0.000596164	0.000624441	0.0006436	0.000687148	0.000639113	0.00126886	0.001010445	0.001258633	0.000576059	0.000999402	0.000855955	0.000808134	0.000660017	0.001142942	0.00078115	0.001472278	0.00121244	0.001280353	0.00083511	0.001201266	0.000606917	0.000512711	0.000675039	0.001797261	0.001272328	0.001212347	0.001539037	0.000445238	0.001223825	0.000384127	0.001119221	0.001269412	0.001490462	0.001506924	0.001460519	0.001392038	0.00140211	0.001303946	0.000615119	0.001142803	0.000775529	0.000922008	0.000786979	0.001188893	0.000923169	0.000196213	0.000464354	0.001373207	0.001672807	0.001210282	0.001155587	0.000781557
K00026	0.00061171	0.001311284	0.00106347	0.001293962	0.001087626	0.001271299	0.000625695	0.001062203	0.001291335	0.001333007	0.001219816	0.000268193	0.001056745	0.00096942	0.001348144	0.001520094	0.001034939	0.001390018	0.001476809	0.000447069	0.000921616	0.00103852	0.000596164	0.000624441	0.0006436	0.000687148	0.000639113	0.00126886	0.001010445	0.001258633	0.000576059	0.000999402	0.000855955	0.000808134	0.000660017	0.001142942	0.00078115	0.001472278	0.00121244	0.001280353	0.00083511	0.001201266	0.000606917	0.000512711	0.000675039	0.001797261	0.001272328	0.001212347	0.001539037	0.000445238	0.001223825	0.000384127	0.001119221	0.001269412	0.001490462	0.001506924	0.001460519	0.001392038	0.00140211	0.001303946	0.000615119	0.001142803	0.000775529	0.000922008	0.000786979	0.001188893	0.000923169	0.000196213	0.000464354	0.001373207	0.001672807	0.001210282	0.001155587	0.000781557
K00027	0.00059552	0.000312777	0.000350173	0.000259198	0.000477555	0.000184386	0.00039094	0.000131612	0.000262319	0.0002592	0.000512385	0.000363464	0.000151139	0.00024503	0.000257467	0.000292462	0.000173554	0.000389863	0.000112996	0.000216075	0.000367725	0.000182443	0.000188664	0.000387064	0.000297737	0.000646152	0.000235741	0.000242074	0.000177916	0.000353801	0.000252959	8.03E-05	0.000715175	0.000209459	0.00010239	0.000223729	8.37E-05	0.000151226	0.000322302	0.0003126	0.000156721	0.000289048	7.67E-05	0.000109603	0.0003647	6.25E-05	0.000189227	0.000341086	0.000198065	0.000317773	0.000289241	0.000105262	0.000227547	0.000415922	0.000418336	0.000186382	0.000171815	0.00033823	0.000245016	0.000323091	7.55E-05	0.00039133	0.000300481	0.000666076	0.000257565	0.000401075	0.00018001	0.000138049	0.00037411	0.000383599	0.000363602	0.000248694	0.000214011	0.000290306
K00028	0.00059552	0.000312777	0.000350173	0.000259198	0.000477555	0.000184386	0.00039094	0.000131612	0.000262319	0.0002592	0.000512385	0.000363464	0.000151139	0.00024503	0.000257467	0.000292462	0.000173554	0.000389863	0.000112996	0.000216075	0.000367725	0.000182443	0.000188664	0.000387064	0.000297737	0.000646152	0.000235741	0.000242074	0.000177916	0.000353801	0.000252959	8.03E-05	0.000715175	0.000209459	0.00010239	0.000223729	8.37E-05	0.000151226	0.000322302	0.0003126	0.000156721	0.000289048	7.67E-05	0.000109603	0.0003647	6.25E-05	0.000189227	0.000341086	0.000198065	0.000317773	0.000289241	0.000105262	0.000227547	0.000415922	0.000418336	0.000186382	0.000171815	0.00033823	0.000245016	0.000323091	7.55E-05	0.00039133	0.000300481	0.000666076	0.000257565	0.000401075	0.00018001	0.000138049	0.00037411	0.000383599	0.000363602	0.000248694	0.000214011	0.000290306
K00029	0.000808197	0.001368425	0.001477156	0.00084575	0.00110117	0.001540169	0.001251095	0.00133545	0.001530231	0.001004911	0.001369558	0.001083317	0.001323465	0.001326496	0.001519666	0.001666837	0.001565847	0.001021146	0.00151472	0.001121842	0.001439905	0.001548315	0.001495251	0.000646378	0.00142778	0.001143367	0.001175366	0.001462705	0.001450828	0.001197629	0.000996674	0.00159905	0.000738579	0.001493136	0.001381309	0.001462975	0.001519064	0.00178637	0.001463371	0.001460848	0.001558493	0.001422859	0.001514982	0.001155349	0.001269697	0.001947964	0.001649923	0.00138806	0.001785894	0.001040432	0.001400172	0.001329544	0.001288376	0.001453371	0.001454829	0.001672614	0.001010678	0.001469095	0.001711169	0.001484577	0.001532824	0.001582551	0.001320798	0.00094202	0.001345623	0.001385923	0.001567098	0.001426179	0.001312499	0.001349119	0.001465228	0.001351383	0.001492535	0.001254452
K00030	0.000129065	2.76E-05	6.05E-05	4.07E-05	2.73E-05	0.000160548	0.000570294	0.00013481	6.12E-05	0.000127113	6.76E-05	0.000186787	0.000207816	0.000110206	2.19E-05	7.89E-05	0.000258203	0.000327712	3.79E-05	8.58E-05	1.49E-05	7.09E-05	0.000282786	3.55E-05	7.22E-05	6.84E-05	0.000202354	0.000289177	4.08E-05	3.49E-05	0.000217781	5.25E-05	4.64E-05	6.11E-05	7.70E-05	0.000165892	0.000347578	2.74E-05	2.11E-05	2.43E-05	0.000159304	0.000133887	0.000446256	0.000394856	6.90E-05	1.83E-05	0.000147145	7.07E-05	4.56E-05	0.000252537	4.29E-05	0.000318368	0.000318029	4.00E-05	0.000225652	0.000136645	0.00012822	4.50E-05	2.46E-05	1.60E-05	2.19E-05	9.35E-05	0.000100592	4.96E-05	2.27E-05	4.21E-05	5.24E-05	0.000126952	5.30E-05	5.12E-05	1.50E-05	5.29E-05	1.74E-05	4.75E-05
K00031	0.001471498	0.00126426	0.001363864	0.000740473	0.00144537	0.001569032	0.000612092	0.000621739	0.001445666	0.001198344	0.00120949	0.000983483	0.001527601	0.001008611	0.001382315	0.001198201	0.001269717	0.000767299	0.001420406	0.000984222	0.001500836	0.001221219	0.001329856	0.001601169	0.001133966	0.001273394	0.001441049	0.001120563	0.001361769	0.001228008	0.001636456	0.001053068	0.001071776	0.001227052	0.001536134	0.001180277	0.000989194	0.001516651	0.001553927	0.00151831	0.001253972	0.001413833	0.000859877	0.001146726	0.001616936	0.001403756	0.001391132	0.001110371	0.001512495	0.001459031	0.001521467	0.001005687	0.001038244	0.001208929	0.001251983	0.001384534	0.000678907	0.001207084	0.001130876	0.001017865	0.001238382	0.00144568	0.001052265	0.000755241	0.001545764	0.001524193	0.001149252	0.000990904	0.001103236	0.001196658	0.001318582	0.001065516	0.001362551	0.001161745
K00033	0.000160318	0.00044955	9.79E-05	0.000122219	0.000115367	0.000337501	0.000514928	0.000368872	6.59E-05	0.000168375	0.000476789	6.50E-05	2.69E-05	0.000145407	0.000125803	0.000302875	0.000107413	0.000264552	0.000313811	0.000121149	7.72E-05	0.000228682	0.000159106	0.000126148	0.000260925	3.78E-05	0.000149065	0.000337603	0.000175711	0.000105402	0.000267836	0.000145083	0.000201742	5.01E-05	0.000117204	0.000247536	0.000227192	6.74E-05	0.000211016	0.000107327	8.05E-05	0.00024099	0.000652851	0.000195505	3.88E-05	9.62E-05	0.000230021	0.000258735	6.83E-05	5.58E-05	0.000140436	0.000295281	0.00028495	0.000225286	0.000189765	0.00014929	0.000136984	2.62E-05	0.00020094	5.81E-05	4.76E-05	0.000310749	7.43E-05	0.000110763	1.86E-05	0.000161007	0.000155027	1.42E-05	4.79E-05	0.000244307	0.00037694	0.000130891	4.42E-05	8.87E-05
K00034	1.52E-06	1.29E-05	0	0	0	1.03E-06	0	0	0	0	0	1.05E-06	0	5.38E-07	0	0	1.89E-06	0	2.80E-06	0	1.28E-06	1.91E-07	0	2.27E-06	0	0	0	0	7.90E-06	0	1.07E-06	3.85E-07	1.07E-06	5.24E-07	1.65E-06	1.84E-07	3.06E-06	1.83E-07	0	1.99E-07	0	1.35E-06	0	3.25E-07	5.56E-07	0	0	0	0	2.13E-06	4.02E-06	3.23E-07	0	1.65E-07	7.76E-07	6.13E-07	0	1.20E-06	0	5.77E-07	0	6.73E-07	0	3.49E-06	4.81E-07	0	0	0	0	7.80E-07	0	1.31E-07	0	0
K00036	3.75E-05	0.000366288	3.32E-05	9.73E-05	8.76E-05	0.000128119	4.58E-05	0.000292271	2.84E-05	2.25E-05	0.000468926	6.01E-05	2.21E-05	0.000131833	6.17E-05	0.000257131	0.000100792	5.01E-05	9.83E-05	0.000114973	3.97E-05	0.000110625	3.27E-05	0.000126027	0.000231602	1.49E-05	0.000113823	3.10E-05	0.000131858	5.11E-05	3.41E-05	1.95E-05	0.000199743	2.28E-05	0.000102052	3.52E-05	0.000227192	2.88E-05	0.000184562	7.71E-05	3.71E-05	0.000103674	0.000138577	2.01E-05	2.21E-05	3.92E-05	7.73E-05	0.000181088	5.55E-05	1.70E-05	6.20E-05	4.04E-05	0.000246837	0.000139793	4.70E-05	0.000127602	3.83E-05	1.15E-05	0.000156551	4.16E-05	4.70E-05	0.000136357	4.30E-05	7.39E-05	1.79E-05	9.92E-05	8.44E-05	1.46E-05	2.67E-05	6.49E-05	0.000318723	8.25E-05	2.38E-05	5.44E-05
K00039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25E-07	0	0	0	0	0	0	0	0	0	0	0	0	5.24E-07	0	0	0	0	0	0	0	0	0	0	0	0	1.09E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
