KO	BSPSPC_002	BSPSPC_005	BSPSPC_018	BSPSPC_047	BSPSPC_057	BSPSPC_069	BSPSPC_073	BSPSPC_076	BSPSPC_146	BSPSPC_169	BSPSPC_171	BSPSPC_189	BSPSPC_214	BSPSPC_252	BSPSPC_287	BSPSPC_294	BSPSPC_298	BSPSPC_300	BSPSPC_325	BSPSPC_328	BSPSPC_330	BSPSPC_334	BSPSPC_337	BSPSPC_342	BSPSPC_343	BSPSPC_345	BSPSPC_353	BSPSPC_358	BSPSPC_363	BSPSPC_368	BSPSPC_369	BSPSPC_376	BSPSPC_384	BSPSPC_388	BSPSPC_393	BSPSPC_399	BSPSPC_401	BSPSPC_404	BSPSPC_414	BSPSPC_416	BSPSPC_422	BSPSPC_427	BSPSPC_437	BSPSPC_443	BSPSPC_445	BSPSPC_454	BSPSPC_456	BSPSPC_465	BSPSPC_468	BSPSPC_470	BSPSPC_475	BSPSPC_478	BSPSPC_494	BSPSPC_503	BSPSPC_506	BSPSPC_509	BSPSPC_514	BSPSPC_518	BSPSPC_525	BSPSPC_527	BSPSPC_529	BSPSPC_530	BSPSPC_532	BSPSPC_552	BSPSPC_561	BSPSPC_566	BSPSPC_569	BSPSPC_583	BSPSPC_593	BSPSPC_609	BSPSPC_624	BSPSPC_681	BSPSPC_696	BSPSPC_719
K00607	121.0733945	839.8688073	1070.06422	8.356574924	1135.312691	1172.63024	303.4627606	450.9422237	1645.666667	501.9082569	1410.734928	568.8953989	492.3646789	578.0993487	408.7087156	1040.205675	1153.49301	441.7058006	1199.404871	438.8707256	931.742464	873.9856603	630.0380873	825.1969697	424.4787124	785.3440367	1167.862246	793.3053517	1479.011468	695.8826999	391.8188073	1106.614679	270.7066583	660.087156	747.4204893	846.8687795	1643.969419	1407.989714	1363.479066	1011.102926	620.440367	1820.403322	527.6512371	175.8231363	552.8784404	1812.533987	1001.166875	547.8989436	1909.844511	187.9872811	1009.38122	197.89525	1598.986055	1520.765082	1923.897484	2068.384001	130.3871977	1356.136632	1125.611273	1322.082569	1529.849725	1607.327442	652.734779	482.2449263	1095.295872	492.2966361	1036.256464	228.842962	338.0848624	999.9013761	2161.708849	1173.183486	1145.971921	695.0833234
K00608	2323.966515	2283.72167	3672.197988	1787.443168	3074.168968	2358.465541	2161.038135	2064.961119	3655.859939	2280.297963	2637.395871	4914.94069	2187.883821	2610.911367	1627.903874	2411.323305	3762.787193	1617.510133	3059.769538	3216.826894	3102.049487	3762.658237	3322.673483	2576.610648	2427.227861	3523.797249	3606.085118	3040.61768	4270.325	2480.591349	2341.377487	3824.606991	1748.450416	2524.07543	3931.517939	3071.475995	4228.555792	3543.851391	2684.459247	1890.955337	3003.592291	3191.416886	3170.517945	2254.997662	3201.902025	3624.169192	2228.659221	2375.059083	3252.739992	1817.620767	3492.314717	2284.859935	4443.909891	3458.287398	3710.684357	3709.071369	1947.802356	2967.337162	2393.476224	3679.112516	4347.238807	4106.164955	3032.506134	2824.780794	4059.091057	1275.270047	3625.728914	4282.625046	2420.024903	2302.030228	3322.389787	4412.743671	2969.278524	3403.260067
K00609	2323.966515	2283.72167	3672.197988	1787.443168	3074.168968	2358.465541	2161.038135	2064.961119	3655.859939	2280.297963	2637.395871	4914.94069	2187.883821	2610.911367	1627.903874	2411.323305	3762.787193	1617.510133	3059.769538	3216.826894	3102.049487	3762.658237	3322.673483	2576.610648	2427.227861	3523.797249	3606.085118	3040.61768	4270.325	2480.591349	2341.377487	3824.606991	1748.450416	2524.07543	3931.517939	3071.475995	4228.555792	3543.851391	2684.459247	1890.955337	3003.592291	3191.416886	3170.517945	2254.997662	3201.902025	3624.169192	2228.659221	2375.059083	3252.739992	1817.620767	3492.314717	2284.859935	4443.909891	3458.287398	3710.684357	3709.071369	1947.802356	2967.337162	2393.476224	3679.112516	4347.238807	4106.164955	3032.506134	2824.780794	4059.091057	1275.270047	3625.728914	4282.625046	2420.024903	2302.030228	3322.389787	4412.743671	2969.278524	3403.260067
K00610	2323.966515	2283.72167	3672.197988	1787.443168	3074.168968	2358.465541	2161.038135	2064.961119	3655.859939	2280.297963	2637.395871	4914.94069	2187.883821	2610.911367	1627.903874	2411.323305	3762.787193	1617.510133	3059.769538	3216.826894	3102.049487	3762.658237	3322.673483	2576.610648	2427.227861	3523.797249	3606.085118	3040.61768	4270.325	2480.591349	2341.377487	3824.606991	1748.450416	2524.07543	3931.517939	3071.475995	4228.555792	3543.851391	2684.459247	1890.955337	3003.592291	3191.416886	3170.517945	2254.997662	3201.902025	3624.169192	2228.659221	2375.059083	3252.739992	1817.620767	3492.314717	2284.859935	4443.909891	3458.287398	3710.684357	3709.071369	1947.802356	2967.337162	2393.476224	3679.112516	4347.238807	4106.164955	3032.506134	2824.780794	4059.091057	1275.270047	3625.728914	4282.625046	2420.024903	2302.030228	3322.389787	4412.743671	2969.278524	3403.260067
K00611	1819.33881	1137.199259	2073.026561	1097.587434	1979.548995	860.0068828	2375.258403	1376.317619	1658.090344	899.4192857	1053.472751	3995.089848	879.2846825	1975.025678	836.0201587	681.1271525	1609.342421	1019.384316	1339.391137	2460.521041	1962.072725	1999.895517	2322.717665	2481.110197	1825.471457	2420.471005	2414.893908	1515.101217	1932.24664	1603.124683	1819.107328	2124.935556	1714.348846	1750.700661	3045.756812	1604.692078	2033.804841	1336.667799	1243.171263	1049.080685	1725.223095	1143.689731	2382.384305	1583.557715	2156.628571	872.4513805	1013.241691	1430.05412	959.5704016	1492.66557	1426.960779	1863.506823	2732.768836	1983.686034	2119.572602	1546.047749	1049.257835	1826.430238	1021.683911	2090.929947	2771.089127	2471.643396	2324.230625	3709.78729	2985.045185	753.2247619	2078.740878	3814.614735	2181.36459	1349.976074	806.5488047	3111.685185	1892.760678	2278.507749
K00615	2449.666966	2337.368067	3782.740781	1844.193168	3303.33113	2364.539235	2937.119216	2114.490398	3919.185344	2373.016431	2667.168394	4986.296546	2155.674361	2763.623079	1807.403874	2438.8188	3766.96494	1906.814187	3216.997015	2922.041849	3111.608046	3772.65148	3388.790601	3174.160197	2428.047681	3575.756709	3649.346379	3211.11768	4212.433108	2756.359367	2404.026135	3928.850234	2127.216182	2583.212817	3842.333254	3181.863383	4206.357594	3589.014634	2767.67222	2103.036419	3021.013462	3315.871841	3154.558486	2280.096761	3231.793917	3684.556579	2279.89796	2682.054578	3287.420172	1830.558154	3571.132285	2283.308134	4754.159891	3925.361722	4769.420844	4149.846143	1975.802356	3681.386711	2546.557305	4263.862516	4346.033852	4363.164955	3364.506134	4431.433947	4251.091057	1390.288065	3677.951887	4295.561983	2577.574452	2759.780228	3467.031679	5185.743671	3246.413659	3412.944752
K00616	667.8257937	577.921164	460.6568783	435.9611967	307.3399471	466.3892638	608.0736412	662.2968254	557.9141534	404.5146825	626.0537037	2430.792107	542.8313492	472.5380592	355.0753968	430.6087961	1405.219748	332.611776	672.3960673	826.9922702	1016.849868	784.6807552	1730.467665	859.722102	460.6814574	337.3648148	979.1759511	643.5645503	764.5898148	360.390873	646.6435185	1125.819841	993.3710678	804.9395503	1812.46455	158.5006494	1909.468651	307.153355	491.9510834	506.6963989	1006.941667	421.3635402	1456.730495	968.1215248	1333.633333	253.9832852	619.5559764	710.1758658	300.3850842	662.8974747	321.2604151	1125.465236	1808.642487	929.8593675	970.7641895	725.3106061	322.1406926	1255.25119	123.4029582	615.7351852	1101.501032	1400.96911	1530.770287	2714.653163	1196.812566	136.1666667	600.7326239	945.856164	1040.068519	767.4305556	407.4848365	2338.67328	791.9508177	700.6796537
K00618	1608.894365	951.1992593	1943.764656	965.9596561	1702.298995	548.9974167	1178.260423	1246.900952	1364.654788	776.3359524	938.0949735	3652.882778	751.979127	1557.227698	731.9646032	601.0417989	1325.279365	348.1638251	1152.098713	2153.71791	1917.406058	1671.064709	2147.713624	2449.663228	1500.187619	2382.971005	2043.267646	1250.237725	1926.885529	1214.563571	1731.107328	2026.22127	1621.924603	1640.117328	2891.158201	1329.324762	2011.138175	1277.466587	1133.840556	966.5983613	1664.889762	899.7232804	2275.869153	1491.815291	2128.211905	722.517037	922.2366402	959.8445238	856.6943915	1251.029206	1319.51381	1840.37082	2421.685503	1803.513307	833.10038	1024.348254	962.3457143	1784.80246	843.7015873	1494.179947	2747.089127	2050.926729	2208.404868	3569.746164	2984.170185	596.5580952	1889.078757	3761.670291	1835.588201	1291.059407	613.8442593	3080.685185	1665.783405	2157.058254
K00620	1630.144365	955.1992593	1943.764656	992.3882275	1702.548995	585.3186289	1262.226657	1246.900952	1365.654788	776.3359524	939.8449735	3688.367626	752.979127	1558.803456	741.9646032	617.635089	1392.422222	414.1620935	1181.924471	2181.987391	1939.406058	1693.034406	2180.828776	2456.360197	1511.027013	2386.304339	2123.11613	1312.037725	1927.885529	1234.263571	1731.107328	2026.22127	1625.539322	1668.117328	2954.708201	1430.394459	2013.138175	1278.254466	1137.022374	968.1362401	1665.639762	905.5944925	2283.955734	1499.31962	2129.390476	726.0624916	938.2972463	995.9430087	885.1398461	1282.332237	1365.377446	1840.764759	2421.685503	1915.352701	833.10038	1025.492193	1004.591169	1814.10246	844.4894661	1498.429947	2749.839127	2181.726729	2218.063959	3571.715861	2984.170185	596.5580952	1910.824211	3803.670291	1899.238201	1295.809407	615.632138	3080.685185	1666.927344	2162.952193
K00625	1599.318182	1471.239078	2815.11984	1493.04502	2709.402116	2034.803768	1798.331283	1593.685563	2535.574198	1692.704074	2003.111612	2981.182912	1684.683265	2147.749145	1477.183319	1583.986268	3207.774693	1571.316429	2636.899396	2630.013746	2767.423191	2603.736385	2640.358669	1549.756944	2179.129528	2908.177434	2978.787711	2064.376383	2795.114074	2218.998015	1214.418968	2017.754769	1446.167083	1922.037467	2890.267476	1497.047662	3561.340236	2621.214169	2188.829803	1721.743671	2416.115624	2645.473367	1811.458316	1363.639513	2341.418691	2513.010488	1742.499962	1605.454639	2773.144807	1129.371322	2170.699717	952.360147	2809.559706	2800.768139	3378.250283	3149.955258	1430.942356	1964.304939	1930.798446	2101.087331	4104.994918	3169.551252	1754.321505	2064.282646	3275.337538	1056.53338	3002.759284	3627.686898	1408.66944	1778.964868	2956.484417	2577.683486	2004.989167	2887.283956
K00626	661.8630952	555.5380952	1707.428571	807.3892857	1205.702381	394.4463585	969.6119048	1056.559524	963.6845238	540.9940476	742.5166667	3265.875	640.375	1216.315476	483.4047619	492.9333333	1444.547619	372.5264706	679.6159524	1733.779762	1631.708333	1233.181429	1821.308333	664.9880952	1228.388095	1967.82619	1358.041667	640.0166667	1250.910714	1043.277381	558.1488095	1629.369048	930.0738095	1493.791667	1853.808333	730.0880952	2089.684524	1035.375	822.225	543.7735994	1626.113095	609.9761905	920.5119048	973.8333333	1622.232143	542.9880952	697.577381	563.3988095	785.9790476	560.4714286	796.9642857	1070.053571	1850.981905	998.6083333	1066.650433	883.6904762	721.1404762	804.7130952	743.3809524	1089.904762	2525.293095	1597.970168	1787.952381	1641.446429	2111.005952	396.2380952	1474.265476	3358.199286	1626.795238	547.7440476	491.072619	1538.428571	1176.404762	1700.940476
K00627	38.77142857	163.45	125.5333333	31.55	76.48333333	293.3115966	85.5	129.3595238	168.68	87.45	252.347619	79.6	37.48333333	28.94285714	93.3	306.6357143	72.01285714	96.65980392	277.7766667	87.14	121.9238095	140.5433333	67.96666667	17.3	20.47142857	155.4666667	111.6	197.8666667	196.3	129.7785714	59.6	200.4666667	186.8	42.25	521.3809524	154.6333333	29	227.3466667	131.96	43.63431373	64.43333333	206.4	181.3	71.32857143	105.4166667	99.36666667	278.9666667	176.95	72.27428571	352.6333333	361.3166667	30.96904762	74.97	163.4333333	147.0075758	102.85	37.96666667	34.75238095	59.8	56.35	285.08	368.1058824	151.9166667	137.5714286	11.66666667	80.26666667	194.75	24.64571429	35.58333333	145.25	351.2547619	169.8333333	30.08333333	79.48571429
K00629	1998.477645	1506.124291	2529.269482	1197.986594	1822.190404	986.2384056	1745.000374	1544.216911	1980.917081	1255.647246	1456.039515	4386.031402	1592.190571	2119.738209	1255.180873	1469.531915	2651.473349	753.7891361	1585.160381	2793.456168	2208.692738	2757.111148	2685.478253	2329.542249	2032.944387	2760.653212	2339.1943	1850.619074	2854.013532	1432.213807	1915.958679	2642.478027	1826.504076	1848.081131	3270.750425	2093.495708	2964.681611	2007.404535	1367.980181	1022.765296	2366.301924	1312.131421	2629.685756	1973.704287	2661.218822	1721.464967	1203.192346	1853.174425	1344.159053	1602.800152	2230.482306	2075.486114	2804.750979	2451.886602	1638.014687	1788.254035	1270.28381	2289.023546	1281.422094	2328.179947	2826.561939	2607.000538	2569.392387	3905.735868	3152.634471	770.7067439	2445.651022	4060.284941	2060.00254	1653.976074	921.2083197	3954.488757	1904.392317	2576.804125
K00632	661.8630952	555.5380952	1707.428571	807.3892857	1205.702381	394.4463585	969.6119048	1056.559524	963.6845238	540.9940476	742.5166667	3265.875	640.375	1216.315476	483.4047619	492.9333333	1444.547619	372.5264706	679.6159524	1733.779762	1631.708333	1233.181429	1821.308333	664.9880952	1228.388095	1967.82619	1358.041667	640.0166667	1250.910714	1043.277381	558.1488095	1629.369048	930.0738095	1493.791667	1853.808333	730.0880952	2089.684524	1035.375	822.225	543.7735994	1626.113095	609.9761905	920.5119048	973.8333333	1622.232143	542.9880952	697.577381	563.3988095	785.9790476	560.4714286	796.9642857	1070.053571	1850.981905	998.6083333	1066.650433	883.6904762	721.1404762	804.7130952	743.3809524	1089.904762	2525.293095	1597.970168	1787.952381	1641.446429	2111.005952	396.2380952	1474.265476	3358.199286	1626.795238	547.7440476	491.072619	1538.428571	1176.404762	1700.940476
K00634	375.6071429	184.5119048	579.7142857	399.25	240.0714286	123.2857143	83	172.6428571	161.3928571	151.6785714	105.1357143	141.5	362.4285714	401.5	616.7142857	158.3214286	1111.142857	40.5	446.597619	472.3333333	824.8214286	791.0714286	1266.857143	229.5714286	386.1428571	61.25	390.2619048	181.3571429	691	399.9761905	263.3333333	251.547619	267.9285714	471.2738095	1602.22619	72.79761905	680.5714286	632.1071429	378.9166667	228.4047619	671.8333333	115.3571429	424.2142857	283.3571429	1251.071429	179.0952381	205.9166667	321.7857143	163.1190476	255.75	456.3095238	204.2142857	167.8928571	315.8690476	223.2380952	202.6666667	249.9285714	68.65714286	137.9761905	122.75	1379.357143	851.5595238	512.0595238	375.25	966.2857143	204.75	450.0714286	690.3095238	358.2166667	279.5	124.0357143	981.8214286	224.8809524	502.5833333
K00639	467.1055374	1685.697379	1689.061839	114.5899083	1206.90912	1542.169742	368.2786697	455.8850808	2286.317857	854.6618283	1861.628976	551.7105505	890.6515837	762.8235911	1048.348001	1875.569528	1819.644201	495.9694369	1862.491732	472.0548165	1214.880559	1862.160725	846.5967453	830.6214286	550.8857471	1241.935703	1242.042333	1361.270828	2496.150754	890.625557	582.1688073	1846.295631	384.877654	782.0692988	1276.79668	1658.121702	1319.624181	2341.950644	1609.522248	1080.961476	1032.1237	2229.764253	799.017038	334.0045216	1144.566536	2910.15877	1336.239602	1236.036173	2330.299771	468.3592508	2213.335441	382.1489297	1786.533912	1896.544736	2299.718913	2311.298394	308.9869812	1836.474727	1623.266252	2232.932569	1609.301868	2196.370299	967.2602119	728.2752294	1288.248253	645.2299694	1679.282438	253.5901048	419.0931957	1495.401376	2628.615017	2259.963248	1354.750601	1017.764384
K00640	1992.176039	1563.043099	3271.983703	1122.305914	3049.944762	2205.323694	2770.429044	1766.72104	3427.342081	1673.230503	2242.985157	4962.741953	1727.830249	2486.418943	1252.564589	1783.444301	3099.578159	1441.398769	2609.109396	3233.610985	3003.478059	2924.367112	3234.451189	3156.342249	2267.37061	3344.488916	3595.808062	2461.016092	3295.95	2298.567936	2259.627487	3303.392705	1824.653158	2492.343287	3770.000081	2401.46979	4179.234363	2861.581369	2582.652429	2043.22103	2675.592291	3000.838531	2920.588508	2057.023094	2820.922263	2668.778499	2074.098615	2129.924884	2849.033823	1749.42607	2603.687636	2133.215996	4629.892034	3353.91229	4535.904595	3768.802429	1152.975553	3224.624463	2055.795488	3398.612516	4301.256664	3767.472098	3144.593075	4271.811097	4068.805342	1267.270047	3213.162031	4272.732189	2462.749903	2382.37745	2789.482861	4227.797243	3078.045299	3014.866128
K00641	98.375	654.75	576	66.52857143	168.9583333	132.1488095	41.98214286	136.1666667	624.175	258.625	447.0583333	235	204.7083333	8.5	226.375	823.5357143	361.4553571	68.01190476	504.3683333	91.30357143	312.9166667	854.6933333	270.4166667	628.75	56.94642857	423.2916667	93.5	467.0416667	1048.410714	173	101.25	773.6666667	493.8571429	148.875	655.6041667	683.2083333	159.5	833.5416667	225.125	294.0416667	425.0833333	428.625	293.5714286	201.4285714	528.8452381	978.2916667	261.6666667	731.25	457.61	387.7083333	1101.875	194.1190476	162.095	977.3333333	222.5	388.875	124.9166667	1165.752381	501.5	875.25	360.8883333	501.75	550.7916667	1876.75	403.0416667	161.1666667	482.5	57.14571429	81.44583333	908	372.9583333	1689.208333	308.9583333	121.625
K00643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00645	2469.245087	2345.77167	3691.025766	1764.859835	3256.168968	2083.299884	2628.240155	1984.195246	3769.97105	2149.170185	2512.28476	4341.333619	1835.078265	2470.113387	1791.181652	2283.487951	3234.259415	1680.012658	3160.527113	3135.663762	3190.132821	3473.327429	3022.602776	3167.413678	2038.177356	3452.630583	3351.458855	3077.589902	4252.325	2683.480237	2379.377487	3910.606991	2072.137285	2488.136541	3805.092542	3166.506298	3347.389125	3536.507957	2769.277429	2087.723014	2751.175624	3253.379007	3081.16946	1933.488571	3105.835358	3642.318182	2196.320837	2385.960598	3235.577871	1559.484403	3543.501081	2217.515996	4499.937669	3819.014671	4076.767691	3744.705207	1897.590235	3640.97605	2529.243901	4263.862516	4362.988807	4337.414955	3152.680377	4348.495224	4238.091057	1335.10338	3642.544571	4066.180602	2474.969347	2667.863561	3429.879686	5162.743671	3210.101251	3350.643906
K00647	2475.416515	2349.77167	3691.025766	1804.859835	3260.168968	2142.399884	2630.240155	1990.766675	3774.97105	2149.170185	2519.28476	4355.533619	1862.578265	2560.113387	1791.181652	2321.487951	3235.759415	1691.012658	3176.027113	3143.413762	3196.132821	3680.327429	3050.602776	3167.413678	2341.177356	3452.630583	3353.458855	3086.589902	4259.325	2700.480237	2382.377487	3913.606991	2072.137285	2505.636541	3818.456827	3167.506298	3349.389125	3536.507957	2769.277429	2096.723014	2751.175624	3254.729007	3125.36946	1948.488571	3115.035358	3642.318182	2211.320837	2592.960598	3237.077871	1571.034403	3548.401081	2220.515996	4499.937669	3820.014671	4089.767691	3746.705207	1903.590235	3640.97605	2529.243901	4263.862516	4362.988807	4343.414955	3154.180377	4349.066653	4241.091057	1354.10338	3642.544571	4067.180602	2515.969347	2689.863561	3432.879686	5162.743671	3236.601251	3351.643906
K00648	2475.416515	2349.77167	3691.025766	1804.859835	3260.168968	2142.399884	2630.240155	1990.766675	3774.97105	2149.170185	2519.28476	4355.533619	1862.578265	2560.113387	1791.181652	2321.487951	3235.759415	1691.012658	3176.027113	3143.413762	3196.132821	3680.327429	3050.602776	3167.413678	2341.177356	3452.630583	3353.458855	3086.589902	4259.325	2700.480237	2382.377487	3913.606991	2072.137285	2505.636541	3818.456827	3167.506298	3349.389125	3536.507957	2769.277429	2096.723014	2751.175624	3254.729007	3125.36946	1948.488571	3115.035358	3642.318182	2211.320837	2592.960598	3237.077871	1571.034403	3548.401081	2220.515996	4499.937669	3820.014671	4089.767691	3746.705207	1903.590235	3640.97605	2529.243901	4263.862516	4362.988807	4343.414955	3154.180377	4349.066653	4241.091057	1354.10338	3642.544571	4067.180602	2515.969347	2689.863561	3432.879686	5162.743671	3236.601251	3351.643906
K00651	1693.253095	878.6706878	2070.178942	1039.637434	1744.294233	1110.101169	1806.358403	1445.129524	1435.867487	1070.940714	1096.153704	4353.689848	1144.672778	1793.825678	689.605873	658.6057239	1969.992063	751.4509824	1133.200185	2388.431041	1919.73463	1902.980755	2482.493855	1869.088769	1608.990505	2309.271005	2473.065337	1543.977407	1963.010926	1308.831825	1811.707328	2054.354603	1304.420274	1749.593519	2528.474074	1581.694459	2857.233413	1378.66399	1173.011263	848.7925893	1984.989762	1097.482588	2509.970019	1811.600572	2057.640476	843.0561424	1105.208357	1059.218405	924.7496873	1238.182237	1558.467922	1913.309204	2716.655979	1710.166987	1655.751174	1488.397749	1054.462597	1136.170714	879.5910534	1487.779947	2739.951984	2285.650538	2074.671101	2130.358718	2789.217804	655.1580952	2114.419449	4020.326164	2015.343757	953.2260738	732.3797571	2310.280423	1581.463059	2308.041082
K00652	577.6888707	1139.197379	1845.561839	1265.123242	1564.945231	1459.19752	789.1286697	1234.69897	2034.859524	1105.550717	1548.403976	1778.724439	881.8765837	911.2402578	1011.223001	1358.069528	1569.435867	885.2611036	2286.743399	539.1798165	1054.130559	1227.020725	1040.346745	834.1214286	616.2488423	938.4107034	1271.042333	1472.298606	1695.561468	1445.556113	559.4188073	2199.295631	540.9887651	1218.194299	1271.305013	1156.043924	2143.540848	2021.575644	1420.647248	1059.253143	748.6737003	1965.764253	813.3503713	390.1461883	817.5748689	2005.725437	1299.489602	717.536173	1950.384771	660.1342508	1513.085441	628.1489297	3004.878912	1739.544736	2120.677246	2195.090061	1008.339759	1779.615997	1270.016252	1911.182569	1714.106868	1793.870299	2085.121323	954.0252294	1171.248253	736.3133028	1534.282438	243.9858191	1354.668196	1284.054154	2655.598351	2237.171581	1737.625601	1343.531051
K00655	2405.484373	1735.043099	3179.483703	1805.193168	3207.47254	2211.704827	2718.213135	1934.568262	3287.342081	1888.994392	2158.735157	4519.44069	1733.080249	2730.911367	1704.064589	1669.701876	3058.019336	1845.160133	2917.180252	3236.451894	3016.228059	2930.336809	2932.966341	3164.289219	2327.810004	3245.672249	3644.656547	2623.335537	3286.2	2575.748491	2323.627487	3256.392705	2050.521845	2424.843287	3778.325081	2428.78671	3316.734363	2814.369248	2573.834247	2042.008909	2404.592291	3019.934743	2937.30366	1820.640519	2758.580596	2725.61562	2023.159221	2123.023369	2829.429278	1595.295767	2615.04686	2070.89565	4389.892034	3268.101684	4059.612929	3428.446369	1767.423785	3189.930019	2063.333367	3444.612516	4291.256664	3744.972098	2981.488277	4247.780794	4058.805342	1244.770047	3256.707485	4045.232189	2453.249903	2326.530228	3113.729073	4443.297243	3074.689238	3378.885067
K00656	1993.699849	1336.305004	2925.186083	975.7773421	2767.099524	2148.396335	1869.930992	1403.44723	2892.271605	1578.325741	2013.354204	3653.444543	1857.008821	2541.161367	1468.862208	1695.760709	3366.987326	1161.444657	2421.122773	3043.27257	2863.716154	2819.548237	3168.423483	2437.443981	2328.114766	3272.505583	3504.579742	2317.470854	3136.414286	1937.244126	2229.71082	2235.059372	1394.065496	2002.533763	3749.347105	2267.206154	3798.639125	2763.646391	2448.735537	1817.163671	2590.258958	2817.554981	2897.246517	1903.44409	2795.94012	2558.335859	1917.575888	1793.22575	2811.213325	1600.5791	2444.610796	1703.157554	3546.314891	2924.954065	3345.726024	3235.279702	1205.399579	2118.912558	1846.809557	2383.529183	4244.26714	3507.998289	1872.139647	2250.709366	3836.79939	1147.60338	3079.645581	4250.229332	1571.962403	1777.044117	2559.223121	3059.368671	2291.320191	3040.593401
K00657	41.7	143.45	94.45	52.95	47.65	289.7344538	82.5	94.87142857	52.05	81.45	245.5142857	45.1	24.9	107.9428571	85.3	251.3857143	33.44285714	41.57647059	217.75	15.4	115.0071429	355.1	14.3	0.3	317.4	47.55	113.6	176.2	130.0142857	77.02857143	62.6	107.3	168.8	49.75	21.25	132.55	0	158.85	119.95	30.96764706	39.85	168.4	175.3	25.32857143	23.75	94.2	259.05	360.45	34.41428571	69.05	252.5666667	11.6	72.75	149.1	138	74.85	21.3	19.3	56.3	52.35	5.15	349.8558824	91.5	57.75	4	84.35	172	0.5	22	110.5	313.9214286	69.25	50.75	72.73571429
K00658	19	0	0	26	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
K00661	92.72380952	388.3785714	684.4261905	315.6166667	389.6380952	329.17493	287.75	386.847619	229.6095238	167.8785714	370.1333333	224.35	45.41190476	167.9428571	182.0142857	441.7071429	142.002381	75.83837535	613.9642857	52.9	186.7452381	382.7547619	552.3238095	176.8714286	140.2095238	256.9666667	189.0285714	390.0928571	459.2642857	450.9214286	127.35	282.3952381	215.4785714	246.8571429	722.3095238	296.0619048	628.9880952	650.3738095	169.7	169.122409	120.4333333	242.9357143	460.847619	127.9357143	366.7380952	194.7952381	373.2166667	193.4857143	81.7	360.2166667	669.0428571	57.68333333	70.14285714	587.7190476	300.5790043	350.2666667	204.1452381	100.0738095	200.1928571	151.35	231.2571429	467.2487395	607.5595238	143.8214286	131.702381	301.1	256.3214286	38.89285714	310.3333333	434	423.7904762	399.4047619	155.797619	186.402381
K00665	2475.845087	2355.77167	3786.747988	1804.193168	3305.168968	2359.844329	2919.129044	2124.63969	3920.859939	2373.947963	2680.645871	4959.755842	2189.633821	2679.33561	1807.403874	2420.765729	3779.037193	1916.790436	3230.44378	3244.635985	3201.049487	3583.43854	3392.158332	3169.913678	2128.955134	3582.297249	3605.236633	3211.11768	4270.325	2760.341349	2411.377487	3931.606991	2140.692841	2565.02543	3921.103653	3180.506298	4228.555792	3592.063512	2783.277429	2103.167459	3041.842291	3315.395674	3173.702794	2282.821904	3238.702025	3681.623737	2265.765282	2486.710598	3288.494538	1824.867736	3560.401081	2291.515996	4754.159891	3925.098004	4774.934357	4150.677429	1969.256902	3683.837162	2546.688345	4263.862516	4372.988807	4363.164955	3357.097043	4437.939669	4251.091057	1375.270047	3685.433459	4298.625046	2580.024903	2759.780228	3476.351909	5185.743671	3231.184585	3434.532795
K00667	2475.845087	2355.77167	3786.747988	1804.193168	3305.168968	2359.844329	2919.129044	2124.63969	3920.859939	2373.947963	2680.645871	4959.755842	2189.633821	2679.33561	1807.403874	2420.765729	3779.037193	1916.790436	3230.44378	3244.635985	3201.049487	3583.43854	3392.158332	3169.913678	2128.955134	3582.297249	3605.236633	3211.11768	4270.325	2760.341349	2411.377487	3931.606991	2140.692841	2565.02543	3921.103653	3180.506298	4228.555792	3592.063512	2783.277429	2103.167459	3041.842291	3315.395674	3173.702794	2282.821904	3238.702025	3681.623737	2265.765282	2486.710598	3288.494538	1824.867736	3560.401081	2291.515996	4754.159891	3925.098004	4774.934357	4150.677429	1969.256902	3683.837162	2546.688345	4263.862516	4372.988807	4363.164955	3357.097043	4437.939669	4251.091057	1375.270047	3685.433459	4298.625046	2580.024903	2759.780228	3476.351909	5185.743671	3231.184585	3434.532795
