KO	output
KO	output
K00001	154.8390121057
K00003	476.659197209
K00004	175.8000999906
K00005	468.2763460792
K00007	34.5545978357
K00008	13575.289248278
K00009	7051.2380904393
K00010	147.3084681461
K00012	875.6154650198
K00013	3986.3956849025
K00014	4052.601560809
K00015	247.2450612303
K00016	17374.6435746285
K00018	322.2275240628
K00019	132.2029592267
K00020	537.5396731392
K00023	29.2442516825
K00024	605.0922107107
K00027	727.8236888949
K00029	267.740675937
K00030	61.4683569366
K00031	7624.6685460876
K00032	30.0552707692
K00033	9098.5765530744
K00034	44.7744748266
K00035	35.6226096045
K00036	1049.474784571
K00039	52.3029168586
K00040	172.5952949222
K00041	325.6318582453
K00042	43.7362629503
K00043	63.1624775367
K00045	37.3319515435
K00046	220.3391884541
K00048	698.5392885576
K00052	8508.173207876
K00053	9450.4967057515
K00054	3649.3917568606
K00055	351.905881453
K00057	8724.6003150462
K00058	937.0632258972
K00059	19346.8139009747
K00065	75.8644724694
K00067	1262.8031344297
K00068	143.1591848937
K00073	116.0718133459
K00074	332.8947312406
K00075	6335.1622747353
K00076	32.3000583782
K00077	1488.2664497009
K00086	9.7130021428
K00087	37.2788744254
K00088	9973.1609730301
K00090	58.7349047919
K00091	27.8782133843
K00096	60.2663195784
K00097	675.4556136718
K00098	39.1169094977
K00099	820.455077875
K00100	51.6639427056
K00101	140.7904884483
K00102	101.4516068162
K00104	159.6443526487
K00105	92.0121578692
K00108	19106.8889227946
K00111	7731.6157531661
K00112	36.3790218983
K00113	6.1105112987
K00116	12489.8134848871
K00117	25.2881761082
K00121	38.7829406792
K00122	233.0069230294
K00123	7700.0970584786
K00124	178.1877914462
K00127	170.517767818
K00128	16574.1975500318
K00130	133.8046772514
K00131	354.0294302225
K00132	49.0405019099
K00133	6578.136032233
K00134	16149.0385119837
K00135	822.3140568685
K00138	34.2343449825
K00140	81.5266101463
K00145	5298.2998612159
K00146	40.55283689
K00147	1311.6344038578
K00150	46.2041420845
K00151	98.014671846
K00154	54.3939832047
K00158	58.0924394236
K00161	9831.4074113683
K00162	8339.1500855541
K00163	105.0413155601
K00164	1066.0595068948
K00166	187.0663331647
K00167	210.4596946403
K00169	27.8334798207
K00172	8.768092942
K00174	6445.5689135359
K00175	307.9331710092
K00176	270.5993277525
K00177	135.9871024948
K00179	357.462453438
K00180	147.9911024395
K00194	30.4051379945
K00196	118.7706455206
K00197	32.2379820198
K00198	183.65099756
K00208	9393.9980581066
K00209	234.6915288991
K00210	185.9610522911
K00215	7979.4404010243
K00216	27.7981789108
K00219	39.5844558433
K00220	61.7207544114
K00226	455.3082124468
K00228	236.0689591779
K00230	239.0245168729
K00231	112.7758814458
K00239	3532.2965065493
K00240	315.8839703669
K00241	1103.951554144
K00242	61.0339655565
K00243	7641.0853729958
K00244	286.4820356671
K00246	23.4492132045
K00248	188.4127928507
K00249	398.188246202
K00252	8370.0833395301
K00253	161.4830874652
K00254	257.4510572616
K00259	12332.1726266371
K00260	7986.5058936542
K00261	67.4898594097
K00262	1321.9356916728
K00263	24.2327583973
K00265	551.0404377039
K00266	1044.9999537518
K00274	12.4476989951
K00275	388.3214642724
K00278	1034.0115371637
K00281	430.3531620313
K00282	7323.5942184617
K00283	9694.9606633927
K00285	414.4742521868
K00286	9506.0998930768
K00287	4872.4454269222
K00290	159.4481073736
K00294	6220.3096624809
K00297	583.9922841907
K00298	29.0183625913
K00299	294.8576518759
K00302	131.5701535875
K00303	201.1712335867
K00304	68.80473063
K00305	122.7801219957
K00311	89.5022900664
K00315	32.5780012963
K00318	82.5002472368
K00322	51.9967838517
K00324	240.9969806782
K00325	27.1872393324
K00329	88.8738525596
K00330	687.8545584021
K00331	453.7918258298
K00332	189.1627317879
K00333	192.5566668799
K00334	131.0177910245
K00335	150.7930413866
K00336	262.5539838842
K00337	535.6697712849
K00338	274.5003452784
K00339	314.8380082518
K00340	259.563170825
K00341	98.9998848166
K00342	126.3034173718
K00343	310.0315149002
K00344	228.1978167584
K00346	245.4839694359
K00347	232.7079120024
K00348	371.8714022278
K00349	176.6533157942
K00350	299.1228721446
K00351	326.5018306122
K00354	203.7196903348
K00355	211.8886774097
K00356	88.8738525596
K00362	74.2418643477
K00363	175.0564332982
K00364	6177.1525645197
K00368	405.8630161326
K00371	103.3422367378
K00372	91.9944678958
K00373	4123.4665114328
K00374	153.9058410723
K00375	2641.1785586598
K00380	5397.743805181
K00381	268.7362763369
K00382	12318.0987829517
K00383	556.8832407565
K00384	9522.6466039126
K00385	37.9562325353
K00390	708.8768070783
K00392	427.2695577011
K00394	19.2204904415
K00395	40.8789179384
K00404	29.7000731192
K00406	71.3310128598
K00407	58.1149476089
K00412	147.3326073423
K00413	90.6183096656
K00425	497.9180169236
K00426	518.1591184935
K00428	37.453660779
K00432	6932.6789601075
K00435	7351.3774766995
K00441	24.7848475494
K00448	78.1429956658
K00449	77.1373295776
K00450	47.4681508846
K00451	132.6354883988
K00453	179.2872168728
K00455	71.802412253
K00457	72.8644612434
K00459	7337.47153058
K00472	39.7094681134
K00479	89.1909460638
K00480	140.7846627275
K00481	43.1270830941
K00483	116.1928307393
K00484	33.3349090089
K00491	7086.0958052863
K00505	23.8197451195
K00507	36.424605272
K00523	193.3757363776
K00525	9759.8321935841
K00526	8738.2348787848
K00528	339.1024722843
K00529	94.5876565854
K00533	8.829320423
K00537	763.1669866503
K00547	154.5071578471
K00548	721.1294533864
K00549	4532.268784955
K00554	6599.364092495
K00557	37.3128931458
K00558	985.4298870964
K00560	7588.8052462279
K00561	15093.4367889734
K00563	341.4416348707
K00564	590.6850184974
K00566	10778.3867386259
K00567	885.7576758478
K00568	208.4853965965
K00569	147.9303050645
K00570	41.9240855099
K00571	460.7107879304
K00573	398.2839352867
K00574	317.5176942593
K00575	258.1277367081
K00595	43.0920742829
K00598	41.7521288256
K00600	9036.0486522387
K00602	7254.429116977
K00603	244.8514702396
K00604	3895.2086493239
K00605	5497.3515741173
K00606	5851.4462328108
K00609	8942.2998098799
K00610	568.7320511045
K00611	15701.6196957629
K00612	69.5180619307
K00615	7062.9069907359
K00616	1656.7288984325
K00620	7693.6433341263
K00625	7072.9750710295
K00626	12211.8616054744
K00627	8541.1950110615
K00631	38.0681807599
K00632	254.0485684681
K00634	301.641724382
K00638	59.4227512882
K00639	5601.6583328525
K00640	12244.140101076
K00641	154.1136966198
K00643	38.1987070251
K00645	7685.1771730332
K00647	252.6264095255
K00648	7829.8299097298
K00651	865.4016946036
K00652	6437.2056036918
K00655	2058.6314037581
K00656	8024.3915438203
K00657	596.8204984754
K00658	7305.0774717977
K00661	865.9977537351
K00663	45.9886685588
K00666	370.5604187233
K00673	46.6621513783
K00674	675.1792777234
K00675	32.7366782064
K00677	466.8046188074
K00681	5194.010535193
K00684	589.4391998314
K00686	37.2253271212
K00687	44.8365362998
K00688	1004.221658821
K00690	102.3354932449
K00691	36.5577372408
K00694	30.8408086445
K00697	30.640155132
K00700	640.0858500495
K00702	73.5711630829
K00703	879.8246006416
K00705	1759.6386600472
K00721	206.6464664425
K00728	391.6018175222
K00737	79.3896542719
K00748	413.8122942184
K00752	75.3727129417
K00754	48.9770595251
K00756	8336.8627747329
K00757	320.9601437227
K00758	21.2071450591
K00759	10716.0746659057
K00760	9265.4442901159
K00761	10318.6511541658
K00762	9242.6621891028
K00763	1017.439998951
K00764	8257.0815851939
K00765	5048.7154836627
K00766	5659.5337823194
K00767	534.9536515803
K00768	600.3284385705
K00769	13.8604299698
K00773	10170.1004703381
K00782	263.9052670637
K00783	9092.1647724415
K00784	8394.4724693544
K00785	36.8640454584
K00786	78.5814165688
K00788	9561.82981442
K00789	6763.959360082
K00790	13778.3141826223
K00791	6983.2928401511
K00793	739.6204924649
K00794	9122.2936716042
K00795	134.9598472545
K00796	7700.4595606476
K00797	277.8094430287
K00798	309.0496487411
K00799	1023.6783245306
K00800	8482.6836064867
K00803	37.8329192888
K00805	7542.7268019446
K00806	10739.9858801483
K00812	558.4387999803
K00813	28.0212687023
K00817	14088.935416338
K00819	10362.9102736793
K00820	6195.2488244607
K00821	674.4898320075
K00822	61.7098870585
K00823	2466.6735093832
K00824	7580.8363373863
K00826	8368.7756312888
K00830	158.1415141643
K00831	917.2807413811
K00832	150.4009593115
K00833	5290.3311284768
K00836	93.6011445533
K00841	1443.987802018
K00844	24.5712350283
K00845	806.3066064329
K00847	807.2098590122
K00848	425.9297923551
K00849	782.9968444228
K00850	9018.5469783437
K00851	406.2792629948
K00852	7619.4267511287
K00853	6922.8930603914
K00854	691.7588315042
K00855	23.90167518
K00857	10210.7181676428
K00858	12812.1413836079
K00859	9267.5357931866
K00860	569.8816205266
K00862	38.012106758
K00863	195.18007274
K00864	4983.0915890199
K00865	1253.058406926
K00867	374.0820680002
K00868	8848.7355571018
K00869	7513.8829121907
K00872	2899.6182854044
K00873	8120.3455340098
K00874	1043.5048121307
K00875	29.3480647314
K00876	9396.50700063
K00878	4890.4419272666
K00879	29.0842304511
K00880	32.143986348
K00882	932.6576856784
K00883	74.921311801
K00884	6.2947793985
K00885	65.3858281069
K00887	344.0040596378
K00891	7180.7420889497
K00895	408.5239890199
K00897	74.1850505448
K00899	71.8893632235
K00901	343.4626488735
K00906	149.1357290855
K00912	566.0188644034
K00917	4480.1119053492
K00919	7968.8841688327
K00925	8049.3170722541
K00926	14459.0534862094
K00927	9737.4723725673
K00928	6008.8480652086
K00929	920.300290964
K00930	12111.0115786471
K00931	1581.4058350476
K00936	488.3784828603
K00937	595.9376428314
K00938	491.6401248892
K00939	11118.3199924364
K00940	9342.8619610647
K00941	7840.7345520446
K00942	9716.3718865212
K00943	8665.8030704305
K00945	8162.1236448637
K00946	364.7374011909
K00948	9004.6539975355
K00949	7020.1039693522
K00950	932.953520459
K00951	9035.5119987506
K00954	9354.1344005798
K00955	144.8115498832
K00956	334.2844943608
K00957	578.4225424351
K00958	99.09595078
K00962	8999.0048575866
K00963	7843.8787066145
K00965	333.2392774896
K00969	8664.0899117403
K00970	138.2939895385
K00971	493.2105487472
K00972	51.5435408962
K00973	901.4666779894
K00974	5465.3937917678
K00975	1790.0257549705
K00978	328.3724738421
K00979	578.9681814014
K00980	4619.4264106102
K00981	9164.0688654547
K00982	177.4227584588
K00983	251.6720659326
K00984	78.0134925373
K00986	50.6672330693
K00989	261.0252619405
K00990	188.4793950465
K00991	1231.5655910574
K00992	87.845318156
K00995	7240.1496307019
K00997	4794.1969626545
K00998	58.5701927157
K01000	9383.0421915031
K01002	781.6508392039
K01003	30.7773044081
K01004	12.1877521717
K01006	1264.2516880752
K01007	34.232934208
K01008	241.2812941428
K01011	201.8535673715
K01012	5713.0301467766
K01026	34.3436038741
K01028	100.6087991541
K01029	212.2468573989
K01031	103.2572634022
K01032	71.8116772323
K01034	207.8228288688
K01035	160.9472838413
K01042	562.1324013618
K01046	9016.7548305543
K01048	76.4029758429
K01051	383.6985173038
K01053	30.104639654
K01055	221.0597656892
K01056	7519.2158868036
K01057	191.4536012427
K01061	151.696448635
K01066	210.0781795212
K01069	1051.8116696495
K01070	91.113951754
K01071	131.6875827642
K01075	17.3978256348
K01077	2158.0770841196
K01079	559.8324422986
K01081	312.1508795035
K01082	110.9791613314
K01089	236.7378265495
K01091	1376.6006356438
K01092	861.5125816301
K01095	124.3254943823
K01096	37.8283156296
K01101	151.7083103352
K01104	17473.6132214146
K01113	43.6352638826
K01114	2678.8095520618
K01118	3614.8091832126
K01119	547.12969915
K01126	6852.9867960007
K01129	575.5692467874
K01139	158.9549576385
K01141	57.8143349335
K01142	892.7059589602
K01147	125.6723317739
K01151	8028.8487986889
K01153	3197.6499733093
K01154	1451.1883387396
K01155	99.0965456517
K01156	447.6262222433
K01159	785.2004282073
K01161	19.9622822066
K01163	252.5323783835
K01166	63.9270092609
K01173	300.2440808022
K01174	8298.426728813
K01175	33.2113651993
K01176	520.8735339068
K01179	355.7755140571
K01181	266.7179577982
K01183	104.9517941953
K01185	118.822749796
K01186	352.516144242
K01187	468.8056368257
K01190	1602.3787281328
K01191	112.4868326898
K01192	67.3771660137
K01193	831.7605867045
K01195	30.9899164394
K01197	183.6632065728
K01198	406.9184491972
K01200	605.880330113
K01201	31.4450522553
K01202	69.4749172452
K01205	152.2258947856
K01206	927.0403916301
K01207	644.4831024136
K01208	30.8995125298
K01209	617.165793191
K01210	30.949789151
K01214	696.2700837382
K01215	50.1877972143
K01218	382.2677165996
K01220	4116.6911401775
K01222	661.4721670727
K01223	3564.3303871687
K01224	271.0365293242
K01226	544.327408494
K01227	49.7528733376
K01232	296.8258448127
K01235	141.9169122247
K01239	195.0653623367
K01241	86.017455472
K01243	6187.4861141592
K01246	800.3308190274
K01247	341.5408130279
K01250	38.2765208549
K01251	374.7725903412
K01252	43.3730405332
K01255	390.6785807027
K01256	181.5469396667
K01258	5817.8823428412
K01259	436.4808000814
K01261	7456.0973456731
K01262	1228.6095046327
K01265	6430.2696411749
K01266	39.3862253203
K01267	131.253529784
K01270	849.0739898817
K01271	7722.7626461898
K01273	391.8441966695
K01277	163.4595762173
K01278	451.7277097013
K01281	341.9663562313
K01284	778.1127354932
K01286	215.6302882598
K01295	31.7222111457
K01297	241.1710117427
K01299	98.737901983
K01304	7306.5929296125
K01305	45.8721831464
K01308	44.9690869638
K01318	17263.3503497252
K01338	1028.4956587298
K01356	10200.5189015065
K01358	11587.4930653249
K01361	72.8713663806
K01372	572.0254326885
K01387	26.555720301
K01390	7.7850241442
K01400	31.6299782448
K01406	34.171216458
K01407	39.2743156369
K01409	8692.496281982
K01414	99.7964804325
K01419	8142.9713664956
K01420	123.4864227616
K01421	375.6730369596
K01423	32.9179731388
K01424	1446.6387726945
K01425	514.8942739614
K01426	312.9240352698
K01428	8306.8666839547
K01429	8190.512303506
K01430	8079.7222627829
K01432	25.503330088
K01433	332.5720469845
K01434	107.7350276255
K01436	34.8422777896
K01438	460.4646084755
K01439	13302.7393984222
K01442	517.637214154
K01443	6572.8357987231
K01447	78.8851953519
K01448	6722.2621598584
K01449	148.0119571181
K01451	78.0555176507
K01455	120.6093424762
K01458	29.8575410882
K01461	61.4123076774
K01462	16698.2762727736
K01464	94.8585957827
K01465	7107.5397756544
K01466	191.3035265366
K01467	172.6159210163
K01468	7543.0026819316
K01469	96.3920165768
K01470	301.1846467866
K01473	156.4796394027
K01474	297.1853172852
K01476	4481.9718717665
K01477	35.5988461405
K01478	3249.3098860827
K01479	5671.6224046771
K01480	255.4199420983
K01483	139.3013125709
K01484	27.7838415803
K01485	37.3111619045
K01486	502.0953095274
K01487	101.9907920156
K01488	411.1951928577
K01489	755.6629925854
K01491	9385.679263522
K01493	1063.6509358045
