KO	skin_15
K00547	0.000355627694438664
K00548	0.000207384753916378
K00549	0.000442059421002082
K00554	0.000424419401267044
K00555	0
K00556	0
K00557	1.17084186419066e-05
K00558	0.000161439617185329
K00560	0.000452970603296927
K00561	0.000207927866648515
K00563	9.35751449092874e-05
K00564	0.000438327430801472
K00566	0.000780432976455494
K00567	0.000451456016224434
K00568	3.92030006102057e-05
K00569	0
K00570	2.29240175587388e-05
K00571	0.000380307955368989
K00573	7.08454838916617e-06
K00574	7.72249271898505e-05
K00575	6.42690209649411e-06
K00577	0
K00584	0
K00587	0
K00588	0.000293479325732121
K00590	1.76731015117704e-06
K00594	0
K00595	9.27336992854228e-05
K00596	2.76562618930827e-05
K00598	2.72899407255954e-06
K00600	0.000424755477864782
K00602	0.000424907940070562
K00603	0
K00604	0.00042663254400903
K00605	0.000385917779228141
K00606	0.00036082330109437
K00608	0
K00609	0.000426914045530048
K00610	1.15826634554324e-06
K00611	0.000767501067536684
K00612	1.04978822858904e-07
K00613	0
K00615	0.000540857314009527
K00616	0.000447162967952803
K00619	1.7185871196461e-06
K00620	0.000397003532440439
K00622	0
K00624	0
K00625	0.000425775994632476
K00626	0.00112486007809818
K00627	0.00108931715655478
K00631	2.32878022042003e-06
K00632	0.000785439854151759
K00633	0.000353626645053041
K00634	2.7648622134347e-05
K00635	1.15826634554324e-06
K00638	0.000177523236991378
K00639	0.000614116560490042
K00640	0.000486734759948793
K00641	0.000452098497832423
K00643	2.46808003310503e-05
K00645	0.000393637320521294
K00646	0
K00647	0.000328058425794526
K00648	0.000388740690444504
K00651	8.85366938287288e-06
K00652	0.000691910195479897
K00655	0.000531172097845492
K00656	0.0003824890163851
K00657	5.95336844140234e-05
K00658	0.000771842194722634
K00661	0.00105918570181006
K00662	5.56721027256506e-07
K00663	5.67663332988907e-05
K00666	0.000577393179860167
K00672	0
K00673	3.15811292100536e-06
K00674	0.000481156239279465
K00675	0.000353714834259637
K00677	7.57896965619045e-06
K00680	0.000326853599445772
K00681	0.000392497685354726
K00684	2.66383763004469e-05
K00686	0
K00687	8.5663934030277e-06
K00688	0.00010398152261955
K00689	1.19284823362195e-06
K00690	6.46828807506292e-06
K00691	1.1837928765745e-06
K00692	5.9794557144038e-07
K00693	0
K00694	3.08200306138436e-05
K00695	0
K00696	5.9794557144038e-07
K00697	6.27635575944914e-05
K00698	0
K00700	6.60886469307732e-05
K00701	0
K00702	0
K00703	8.24392712163919e-06
K00705	8.82379250859718e-05
K00709	0
K00712	0.00113049306691873
K00713	0
K00720	1.73739951831486e-06
K00721	0.000126623270469884
K00728	5.79133172725291e-05
K00737	0
K00748	5.8018296100021e-06
K00752	2.68248048586329e-06
K00754	0.000354801940381822
K00756	0.000366077604854656
K00757	1.50707239696493e-05
K00758	5.90346398818446e-05
K00759	0.000428643108497846
K00760	0.000423840953101744
K00761	0.000424523428031001
K00762	0.000481679031006257
K00763	0.000422055074939227
K00764	0.000425864509888904
K00765	0.000383760832689003
K00766	0.000428281794181978
K00767	6.55730147639413e-05
K00768	6.15146703810706e-05
K00769	1.22800001851402e-06
K00771	0
K00772	0
K00773	0.000424321454270313
K00776	1.09006784769905e-06
K00782	3.59321643188779e-05
K00783	0.000366060198664368
K00784	0.000367520867611688
K00785	1.40499448771803e-06
K00786	2.38351808135697e-05
K00788	0.000501979967618642
K00789	0.000428277234265487
K00790	0.000793236601367238
K00791	0.00045083910496943
K00793	0.00042164338467937
K00794	0.0004219428240842
K00795	0.000357707024963801
K00796	0.000483709109991336
K00797	4.22684905375483e-05
K00798	7.83277616127287e-05
K00799	0.00037526475228446
K00800	0.000446312801404548
K00801	1.54216144656619e-06
K00803	2.90811022848451e-05
K00805	0.000413792525505814
K00806	0.000481522893593674
K00808	0
K00809	1.15826634554324e-06
K00812	0.000217186527949183
K00813	2.66401259474946e-05
K00817	0.000916713337262917
K00819	0.000676493392130685
K00820	0.000424957507109412
K00821	0.000824484951028862
K00822	4.10559843828105e-05
K00823	0.0007665522053001
K00824	0.000355596960667186
K00826	0.000730013299484741
K00830	0.000364121398803738
K00831	6.41171103817183e-05
K00832	2.89566586385811e-05
K00833	0.000462603725985926
K00835	1.1837928765745e-06
K00836	6.23482041458053e-05
K00839	1.30065207759473e-05
K00840	5.78747334627918e-06
K00841	0.000372704231854877
K00842	0
K00844	0
K00845	0.000571191015036499
K00846	0
K00847	0.00072485402927755
K00848	6.11005062235932e-06
K00849	9.88708583099772e-05
K00850	0.000413358954954349
K00851	0.000486759149567179
K00852	0.000796943632440528
K00853	0.000414785795260707
K00854	0.000141069661729863
K00855	5.79133172771621e-07
K00856	1.15826634554324e-06
K00857	0.000369052403875505
K00858	0.000431123357409535
K00859	0.000425031352391701
K00860	3.80895477948032e-05
K00862	0
K00863	0.000354805165088915
K00864	0.00044438813947064
K00865	0.000828865615946343
K00867	6.72118898763981e-05
K00868	0.000507694187469238
K00869	0.000357904300768229
K00872	0.000396243312954807
K00873	0.000457364250618406
K00874	3.71743179436059e-05
K00875	0
K00876	0.000370394689458756
K00878	0.000418918319273373
K00879	1.16222788284626e-07
K00880	4.58574430773488e-07
K00881	0
K00882	0.00042769248214219
K00883	5.9794557144038e-07
K00884	1.16222788284626e-07
K00885	1.16222788284626e-07
K00886	5.79642674050309e-05
K00887	0.000337355926004173
K00891	0.00044074944667534
K00892	0
K00895	2.20070605653216e-05
K00897	5.41531508668642e-05
K00899	0
K00901	5.92576524291798e-06
K00903	0.000327185622723635
K00906	1.15826634554324e-06
K00912	5.81232749228799e-06
K00917	0.000360356647264662
K00918	0
K00919	0.000416154784439233
K00925	0.000426144103090521
K00926	0.000672093767720212
K00927	0.000425773735130642
K00928	0.000776377865197912
K00929	4.03066824967309e-06
K00930	0.00038961740019344
K00931	7.10300586876299e-05
K00932	0
K00936	2.41309613738158e-05
K00937	6.21276416268222e-05
K00938	0.000357904300768229
K00939	0.000423925482459561
K00940	0.000421260989795154
K00941	0.000833803440412593
K00942	0.000449309617679704
K00943	0.000426570818069817
K00945	0.000452655822368772
K00946	6.37046490002453e-05
K00947	0
K00948	0.00045623711409208
K00949	0.000360890013134207
K00950	0.000423299239322871
K00951	0.000431986739249753
K00952	0
K00954	0.000424040664776562
K00955	8.10516301935304e-05
K00956	5.77839501427227e-05
K00957	5.66256837971794e-05
K00958	3.12810206226035e-05
K00960	0
K00962	0.00080623437225402
K00963	0.000485833567350118
K00965	2.92338301380764e-05
K00966	4.31172406936505e-05
K00968	0.000354417342984555
K00969	0.000759323952134017
K00970	9.05810190255026e-05
K00971	2.43235932564081e-05
K00972	3.13480606719134e-06
K00973	7.29437256804403e-05
K00974	0.000374896734872975
K00975	7.5075569371211e-05
K00978	5.9794557144038e-07
K00979	6.37046490048783e-06
K00980	0.00035497000649005
K00981	0.000424119832142726
K00982	6.44476974982882e-05
K00983	2.99843007796876e-06
K00984	0.000265711602657402
K00986	9.66364124769622e-05
K00988	0
K00989	6.37046490002453e-05
K00990	4.20893511648008e-05
K00991	0.000384522821138209
K00992	1.15272967047318e-05
K00995	0.000504627657669732
K00996	0.000337930651543298
K00997	0.000420755526021997
K00998	1.15826634554324e-06
K01000	0.000424018834587702
K01001	0
K01002	0
K01003	1.15826634554324e-06
K01004	0
K01006	5.91041070607265e-05
K01007	5.65599728716744e-05
K01008	2.58983472614813e-06
K01011	0.00012576777312028
K01012	0.000410480942731826
K01014	0
K01023	0
K01026	0.000322193615191794
K01027	1.29731932278441e-05
K01028	4.65672032512585e-05
K01029	4.88916339837916e-05
K01031	2.03545941281565e-05
K01032	5.78083384543032e-06
K01034	7.17747284243715e-06
K01035	4.30902335443371e-06
K01039	0
K01040	0
K01042	1.16043998951399e-06
K01046	0.000805008946961898
K01048	0.000666401087690673
K01051	5.9794557144038e-07
K01053	1.19589114288076e-06
K01055	5.94718785192709e-05
K01056	0.000459799817561681
K01057	6.25790698267807e-05
K01058	2.32929595660212e-06
K01060	7.5282261264013e-06
K01061	7.80939165460452e-06
K01066	0.000447086562939252
K01067	2.31653269108648e-06
K01069	0.000699410592567371
K01070	6.20320808408656e-06
K01071	8.1078644188027e-06
K01073	0
K01075	2.90673932503397e-06
K01077	0.000740360016658517
K01079	4.82409531185895e-05
K01081	0.000540550146099938
K01082	4.02275484960575e-05
K01083	6.20183080417697e-07
K01085	0
K01086	2.91447826252687e-06
K01087	9.07431544915085e-05
K01089	1.4153037579309e-05
K01090	1.15826634554324e-06
K01091	0.00112193065402889
K01092	0.000900702331109101
K01093	0
K01095	6.06548194177033e-06
K01096	2.77098560170311e-06
K01101	0.000440641894763482
K01104	0.00147285942126332
K01113	3.86536610252637e-05
K01114	0.000587241708052577
K01115	1.15826634554324e-06
K01117	0.000326461739298515
K01118	0.000361976332553505
K01119	0.000642910537620797
K01120	0
K01126	0.0016797404766493
K01127	0
K01128	0
K01129	6.1592196514009e-05
K01130	2.30426402974616e-05
K01133	2.41151562580975e-06
K01134	0
K01135	0
K01136	0
K01138	0
K01139	0.00042417739085133
K01141	1.23842354225545e-06
K01142	0.000113420881426306
K01143	0
K01144	0
K01146	0
K01147	3.47479903662973e-06
K01150	0
K01151	0.000387911479348339
K01153	0.000630714249284767
K01154	0.000827019109731972
K01155	1.43774153835395e-05
K01156	3.88083296574852e-05
K01158	0
K01159	6.37279101480468e-05
K01160	1.03371773631304e-06
K01161	1.04204355725862e-06
K01163	0
K01166	3.47479903662973e-06
K01167	3.70645230527507e-05
K01169	0
K01173	2.91188678361964e-06
K01174	0.00102718609896172
K01175	2.31653269108648e-05
K01176	6.67837818373755e-05
K01178	3.62566442594038e-05
K01179	1.89480788995461e-06
K01181	7.79465059888335e-06
K01182	0.000735191979823571
K01183	0.000344361625857667
K01184	0
K01185	0.000293976661255221
K01186	0.000168437829000562
K01187	0.000825362801583052
K01188	0
K01190	3.46389828502982e-05
K01191	7.13508226322678e-06
K01192	2.07176568471453e-06
K01193	0.000469393083115449
K01194	1.19589114288076e-06
K01195	4.58619320340302e-06
K01197	2.8137925660957e-06
K01198	3.58767342864228e-06
K01200	2.43927996917283e-05
K01201	5.9794557144038e-07
K01202	0
K01205	0
K01206	9.56467913454745e-06
K01207	6.91216005846562e-05
K01208	6.04988927468114e-05
K01209	2.9897278572019e-06
K01210	0
K01212	0
K01214	7.19375260864878e-05
K01215	0.000681310460476905
K01216	0
K01217	0
K01218	0
K01219	0
K01220	0.000390120029660955
K01222	3.23023625731835e-08
K01223	0.000493005005565227
K01224	1.38463214562425e-05
K01226	0.000433981027860855
K01227	0.00129595367701633
K01230	5.9794557144038e-07
K01232	1.10311080527928e-06
K01233	1.29686231851423e-06
K01235	5.9794557144038e-07
K01236	3.27980901067304e-05
K01239	0.000840570247178067
K01241	3.695635941243e-05
K01243	0.000421372594528143
K01246	0.000452053059923154
K01247	5.70707676904676e-05
K01250	0.000392534181603417
K01251	3.83926231733003e-05
K01252	2.86635558290346e-06
K01253	1.19589114288076e-06
K01255	0.000398026562930048
K01256	9.55694598579219e-05
K01258	0.000714397416682859
K01259	0.000397208486611595
K01261	0.000712471295030668
K01262	0.000538050453269414
K01263	1.24224940383037e-06
K01265	0.000488403528075697
K01266	3.24314576705777e-05
K01267	5.67550509269858e-05
K01269	0.000674646970312661
K01270	1.15183153251245e-05
K01271	0.000888124883366602
K01273	2.85149096881152e-06
K01274	6.48629153457885e-05
K01277	0
K01278	2.31653269108648e-06
K01281	8.24568050343236e-06
K01283	5.9794557144038e-07
K01284	6.42995462403649e-05
K01286	6.68126043960502e-05
K01295	2.68607481085504e-05
K01297	6.15869633430798e-06
K01299	0
K01301	0
K01303	2.31653269108648e-06
K01304	0.000365088420527774
K01305	1.06174415008131e-06
K01308	0
K01312	0
K01318	0.00168965671128091
K01322	4.76310659128144e-05
K01325	0
K01337	8.21012062387722e-06
K01338	1.13980756919055e-05
K01342	4.12461381473057e-07
K01347	4.62363835579421e-06
K01354	4.20589800161419e-05
K01355	0
K01356	0.000629141922628399
K01358	0.000816878574615805
K01361	5.88384172784813e-06
K01364	0
K01372	6.67242815008681e-05
K01381	0
K01387	0
K01390	9.29383333574321e-06
K01392	2.04459379870573e-05
K01399	0
K01400	0.000328444100184611
K01401	0.000328415333455021
K01406	1.04817096839419e-05
K01407	1.04204355725862e-06
K01408	0
K01409	0.000488180341097067
K01414	3.6240111021023e-05
K01415	3.56927997720274e-07
K01417	0
K01419	0.000355587768077142
K01420	9.88603219134595e-06
K01421	0.000477940691260182
K01423	2.91447826252687e-06
K01424	0.000432361234383318
K01425	3.17290065011529e-05
K01426	5.94052642693707e-05
K01427	0
K01428	0.000390754912756063
K01429	0.000387657923516257
K01430	0.000387146723853488
K01431	1.15826634554324e-06
K01432	4.12523401949956e-06
K01433	5.48179096074609e-05
K01434	3.91527637378175e-06
K01436	0.0015693330410433
K01437	0
K01438	0.000391823137004822
K01439	0.000918629375351126
K01442	0.000380074961266909
K01443	0.000399120933846851
K01444	1.15826634554324e-06
K01446	0
K01447	0.000439980634232865
K01448	0.000501488856094188
K01449	1.7185871196461e-06
K01451	0.00144559345908651
K01452	2.91447826252687e-06
K01453	0
K01455	8.46764746975895e-06
K01457	8.38616797050817e-06
K01458	4.67069017951049e-06
K01459	0
K01460	2.98858598446181e-08
K01461	0
K01462	0.000822356574844821
K01463	1.0952790518279e-06
K01464	2.42914191912541e-06
K01465	0.00043282155796367
K01466	1.35668415500502e-05
K01467	1.34237685510378e-05
K01468	0.000332050780000395
K01469	3.7533580021948e-06
K01470	1.54504285319014e-05
K01473	9.26246259902138e-06
K01474	6.02529932329842e-06
K01476	0.000327576558785747
K01477	1.15826634554324e-06
K01478	0.000373538232266236
K01479	0.000334925329762155
K01480	2.02579068830165e-06
K01482	0
K01483	1.15826634554324e-06
K01484	2.32878022042003e-06
K01485	4.39258735135009e-05
K01486	7.29871209337561e-07
K01487	6.67665313382631e-06
K01488	5.43534525003518e-05
K01489	0.000376276401464507
K01491	0.000424269264887051
K01492	5.64510685953898e-08
K01493	0.000382378632061203
K01494	4.40141211260101e-05
K01495	7.09671652632139e-05
K01496	0.000379845953911129
K01497	0.000418084400203669
K01498	0
K01499	0
K01501	1.15826634554324e-06
K01502	0
K01505	2.23878311969726e-05
K01507	8.28265736583495e-05
K01512	0.0004181219919848
K01515	0.000447195110289697
K01518	0
K01520	0.000258298875132906
K01521	1.15826634554324e-06
K01523	6.47313654214661e-05
K01524	0.000136700359064067
K01525	4.63306538217297e-06
K01531	4.38932827002738e-05
K01533	0.000775439544912736
K01534	0.00112260428835864
K01535	1.45669574222506e-05
K01537	0.000467164626026041
K01539	4.49008592489657e-07
K01541	6.56471446191838e-06
K01545	0
K01546	0.0003792126107382
K01547	0.000382058763249556
K01548	0.00038380252437869
K01551	3.1150552523832e-05
K01555	2.93547402709864e-06
K01556	4.11473613721367e-06
K01560	0.000379078124955546
K01561	2.10856195730473e-05
K01563	2.91447826252687e-06
K01565	0
K01567	6.62293701748338e-07
K01568	3.52596647621653e-06
K01569	0
K01571	5.71635605241149e-05
K01572	1.04204355725862e-06
K01573	1.04204355725862e-06
K01574	1.33767853706877e-06
K01575	0.000698695634313804
K01576	0.000313418642157069
K01577	0
K01578	1.15826634554324e-06
K01579	0.000359475189786885
K01580	2.6728604626668e-05
K01581	2.47875152338441e-05
K01582	0.00035199237861126
K01583	0
K01584	3.04570087512495e-05
K01585	1.71851837267072e-05
K01586	0.000752094761286509
K01588	0.000423908879204091
K01589	0.000433003614836351
K01590	1.20475546085709e-06
K01591	0.000423925482459561
K01593	0
K01594	0
K01595	4.77345244757149e-05
K01596	4.00093100279426e-05
K01597	0.000357904300768229
K01598	9.16069762001634e-06
K01599	0.000415344824527438
K01601	5.79133172771621e-07
K01602	1.15826634554324e-06
K01607	0.000125091895447709
K01608	1.15826634554324e-06
K01609	0.000452356669823736
K01610	0.000354637568825791
K01611	1.15826634554324e-06
K01612	1.12974679845877e-06
K01613	6.94959807325946e-06
K01615	0
K01616	6.08681210525763e-05
K01617	1.75839528288664e-06
K01619	0.00071520014023826
K01620	0.0003541250014089
K01621	2.24257871829689e-05
K01622	0
K01623	0.000375278295951377
K01624	0.000425927838377563
K01625	6.60293910061691e-05
K01626	0.000109746381307067
K01627	6.37046490048783e-06
K01628	1.4773318551533e-05
K01629	7.32390424940007e-07
K01630	3.43020766664686e-06
K01631	2.49590082887452e-05
K01633	0.000416731457394878
K01634	0
K01635	0.000388050292898333
K01637	5.34937431808858e-05
K01638	3.20168160546779e-05
K01639	0.000349465006515793
K01640	6.04068106173828e-06
K01641	0.000484629011423954
K01643	1.15826634554324e-06
K01644	6.92296030680377e-05
K01646	1.15826634554324e-06
K01647	0.000502828361906151
K01649	0.000710175877179006
K01652	0.000831979724650201
K01653	0.00042116197313872
K01654	3.02329160979065e-06
K01655	0
K01657	0.000764936999682353
K01658	0.000809456408010429
K01659	0.000101804245704061
K01661	0.000412523704648007
K01662	6.66253256589525e-05
K01664	0.000411582150838316
K01665	0.000442399589113225
K01666	1.25867085008579e-05
K01667	2.98858598446181e-08
K01668	0
K01669	0.000388159790868982
K01671	0
K01673	6.54465706931108e-05
K01674	0
K01676	4.05393220940135e-06
K01677	5.89631055057512e-07
K01678	2.92119239488936e-06
K01679	0.000451843549953664
K01681	0.000424914188656648
K01682	3.47479903662973e-06
K01683	0
K01684	3.20256185527129e-05
K01685	1.95348831451252e-06
K01686	4.82618928862691e-06
K01687	0.000436154024839117
K01689	0.000448306613996299
K01690	6.40204056467222e-06
K01692	0.000123794055692818
K01693	0.000383976239074471
K01695	0.000434080106220801
K01696	0.000459338124902642
K01697	0.000144252747648558
K01698	0.000414810089731781
K01699	1.92561779946564e-05
K01703	0.000423199612481397
K01704	0.00042615589519235
K01706	1.60967528383653e-06
K01707	2.92554392946334e-05
K01708	1.6411689306942e-06
K01709	5.9794557144038e-07
K01710	0.000103244506014293
K01711	1.15826634554324e-06
K01712	0.000332266191185072
K01713	0
K01714	0.000480053833768644
K01715	2.94280145516999e-05
K01716	2.32981529546187e-06
K01719	0.000373389244548412
K01720	7.86032685169725e-05
K01721	0
K01724	2.99727945841692e-05
K01725	1.73739951831486e-06
K01726	3.59337629896941e-05
K01727	0.000385643846391983
K01728	0
K01729	0
K01730	0
K01732	0
K01733	0.000422891792550534
K01734	1.87243470526825e-06
K01735	0.000424101231290976
K01736	0.000424257106140006
K01737	0.000398856879045694
K01738	0.000831593545954796
K01739	0.00112381832697799
K01740	0.000515501806398284
K01744	0.000197123925911436
K01745	0.000333517864909316
K01746	0
K01749	0.000415211597536715
K01750	8.54205464860944e-05
K01751	0
K01752	0.000799496135113612
K01753	3.86346898246292e-06
K01754	0.000783719176960268
K01755	0.000424489061850972
K01756	0.000457129744133864
K01758	0.000705472402734209
K01759	0.000652555932604561
K01760	0.00109282787459327
K01761	0.00102957528056992
K01766	2.43443845747676e-06
K01768	7.60909894095261e-05
K01769	0
K01770	6.60316795736177e-05
K01771	0.000306281178128824
K01772	0.000484047021416733
K01775	0.000779617043919478
K01776	0.000426292965283149
K01777	8.39830582871233e-08
K01778	8.09388756454558e-05
K01779	1.35713597238723e-05
K01781	0
