function.	skin_28
K00437	0
K00441	0
K00446	0
K00448	2.3291741
K00449	2.3291741
K00450	0.1663696
K00451	8.912656
K00452	4.456328
K00453	8.912656
K00455	0
K00456	0
K00457	11.2418301
K00459	56.7965367
K00462	0
K00464	0
K00466	0
K00467	0
K00468	0
K00469	0
K00470	0
K00471	0
K00472	0
K00476	0
K00477	0
K00478	4.456328
K00479	0
K00480	0.8318479
K00481	1.996435
K00483	0
K00484	0
K00485	0
K00486	4.456328
K00491	50.6238857
K00492	9.6019013
K00493	4.456328
K00494	0
K00495	0
K00496	6.9518717
K00499	0
K00500	0
K00504	0
K00505	0
K00507	7.9500892
K00508	19.821747
K00510	34.9545877
K00514	0
K00517	10.8227734
K00518	4.456328
K00520	13.7554703
K00523	0
K00524	0
K00525	119.3746178
K00526	104.8973491
K00527	79.7402247
K00528	31.3963162
K00529	19.821747
K00530	0
K00531	0
K00532	0
K00533	0
K00534	0
K00535	0
K00537	18.1896414
K00538	0
K00539	0
K00540	100.2612103
K00543	0
K00547	61.1983998
K00548	16.1174774
K00549	75.2373251
K00554	98.8102283
K00555	0
K00556	0
K00557	2.0742293
K00558	47.9300325
K00559	0
K00560	102.4106612
K00561	23.333307
K00563	26.9777215
K00564	37.9679146
K00566	103.5956201
K00567	103.3797912
K00568	2.3291741
K00569	0.1663696
K00570	0
K00571	45.6546929
K00573	9.5492743
K00574	21.8229598
K00575	4.456328
K00577	0
K00584	0
K00587	0
K00588	4.456328
K00590	0.1819284
K00594	0
K00595	19.6078432
K00596	0
K00598	18.4619303
K00599	67.6727426
K00600	100
K00602	104.8054836
K00603	6.869177
K00604	99.8418386
K00605	79.8573974
K00606	71.5754092
K00607	0
K00608	0
K00609	108.564358
K00610	2.4955437
K00611	149.8842709
K00612	4.456328
K00613	6.3661829
K00614	4.8187148
K00615	136.8142835
K00616	100.7340143
K00617	0
K00619	8.912656
K00620	75.4609947
K00624	0
K00625	70.7591377
K00626	208.8430874
K00627	125.5431032
K00631	2.1628045
K00632	36.5778201
K00633	4.1931924
K00634	4.6855106
K00635	22.7807487
K00638	5.2901361
K00639	67.230566
K00640	101.2327556
K00641	72.1195144
K00643	4.8213224
K00645	104.7446483
K00646	0.6366183
K00647	6.0606061
K00648	114.9916387
K00651	15.3442946
K00652	65.3917324
K00653	0
K00654	0
K00655	124.8349038
K00656	84.8745621
K00657	23.3689052
K00658	81.2834224
K00661	17.0502041
K00662	0.1819284
K00663	0.1663696
K00666	48.7293101
K00672	0
K00673	3.9928699
K00674	48.8366294
K00675	4.456328
K00676	6.6165598
K00677	7.3202615
K00680	38.1348966
K00681	67.3287496
K00683	1.2734991
K00684	20.5109924
K00685	2.3291741
K00686	0
K00687	14.3723469
K00688	44.1387804
K00689	3.5704004
K00690	9.0964221
K00691	1.426025
K00692	1.0915707
K00693	0
K00694	6.4572783
K00695	0
K00696	0
K00697	19.5178678
K00698	0
K00700	43.4236677
K00701	0.7277138
K00702	0
K00703	15.2305347
K00705	37.5974946
K00712	92.3017225
K00713	0
K00720	0.3638569
K00721	43.239114
K00737	0
K00745	0.3638569
K00748	4.8247178
K00752	5.6397817
K00754	5.3501138
K00756	61.4258323
K00757	8.4991823
K00758	26.1013497
K00759	97.5044563
K00760	99.651702
K00761	100.3720651
K00762	104.456328
K00763	99.2951957
K00764	101.426025
K00765	80.639961
K00766	80.7550336
K00767	34.4977805
K00768	18.6031152
K00769	0
K00772	4.456328
K00773	90.9209744
K00776	0
K00777	0
K00782	19.9643495
K00783	78.0284697
K00784	78.3787454
K00785	0.4991087
K00786	5.2759248
K00788	107.6991872
K00789	106.9127558
K00790	172.5453442
K00791	102.3291741
K00793	88.0838183
K00794	87.5609425
K00795	2.3291741
K00796	125.5046349
K00797	5.0939964
K00798	20.1544861
K00799	25.862769
K00800	98.6690434
K00801	1.2053306
K00803	10.1858926
K00805	85.1847767
K00806	99.8336304
K00808	0
K00809	0
K00810	0
K00812	7.50219
K00813	0
K00817	159.1836058
K00818	28.1005849
K00819	94.0752055
K00820	108.3660131
K00821	0.6366183
K00822	2.1628045
K00823	55.0666326
K00824	50.6238857
K00826	110.4589165
K00829	0
K00830	4.456328
K00831	39.5519784
K00832	3.7687803
K00833	65.1628298
K00835	0
K00836	2.3291741
K00837	19.0612003
K00839	25.3119429
K00840	3.9928699
K00841	64.9280642
K00842	0
K00843	0
K00844	1.426025
K00845	118.287615
K00847	94.6342923
K00848	12.4094624
K00849	46.3351353
K00850	100.7894067
K00851	65.867354
K00852	84.1532538
K00853	59.1715473
K00854	37.7545708
K00855	0
K00856	8.912656
K00857	96.4131482
K00858	104.2899584
K00859	99.8336304
K00860	16.5945166
K00862	0
K00863	20.1914318
K00864	98.3304237
K00865	140.1262383
K00867	44.3850269
K00868	115.8703032
K00869	66.9515915
K00870	0
K00872	100.1921668
K00873	106.5990407
K00874	49.6030216
K00875	0
K00876	100.0076132
K00878	73.9411615
K00879	1.08422
K00880	0.9096422
K00881	0
K00882	80.4224169
K00883	0
K00884	0
K00885	0
K00886	22.28164
K00887	0
K00891	90.4662846
K00892	0
K00895	20.3208557
K00897	10.739011
K00899	4.456328
K00901	71.1699687
K00903	1.2053306
K00906	0
K00912	4.8247178
K00917	72.6135126
K00918	0
K00919	88.3361729
K00924	2.90977
K00925	92.3916983
K00926	122.051932
K00927	99.8336304
K00928	146.0235901
K00929	6.1115355
K00930	78.5775978
K00931	49.1941859
K00932	0
K00934	0
K00936	88.2599713
K00937	38.8699261
K00938	67.1335199
K00939	99.651702
K00940	99.9320765
K00941	87.8718572
K00942	100
K00943	97.5200152
K00945	99.4771242
K00946	31.5626858
K00947	0
K00948	124.500467
K00949	23.5305494
K00950	96.5617887
K00951	103.4280954
K00952	0
K00954	100
K00955	4.456328
K00956	22.0507598
K00957	28.3795944
K00958	18.5553009
K00960	0
K00962	99.651702
K00963	104.5926474
K00965	24.741568
K00966	0.3565062
K00968	0
K00969	97.5044563
K00970	30.1366608
K00971	22.943723
K00972	7.6394194
K00973	37.3797231
K00974	70.7664883
K00975	60.0290353
K00978	3.4886682
K00979	4.9910874
K00980	60.3550884
K00981	101.2596554
K00982	29.0671421
K00983	6.3437809
K00984	37.2585772
K00985	0
K00986	0.7203631
K00988	0
K00989	29.0671421
K00990	11.2418301
K00991	112.2617317
K00992	0
K00995	146.5848996
K00996	0
K00997	95.0089126
K00998	0
K00999	4.456328
K01000	100
K01002	1.2053306
K01003	4.456328
K01004	4.456328
K01005	4.313113
K01006	37.8320151
K01007	13.4247089
K01008	0
K01011	40.5262713
K01012	83.5126802
K01013	0
K01014	0
K01023	0.3565062
K01026	2.5925897
K01027	0
K01028	21.1934472
K01029	21.3598167
K01031	10.2792633
K01032	9.7801546
K01034	7.6409946
K01035	7.6409946
K01036	0
K01039	0
K01040	0
K01041	5.8059588
K01042	4.456328
K01043	1.1645871
K01046	53.4623545
K01048	1.8419489
K01051	1.0695187
K01053	4.7890672
K01054	0
K01055	9.7512945
K01056	100
K01057	19.9643495
K01058	2.1628045
K01060	19.2820522
K01061	19.821747
K01066	4.6809427
K01067	0.4991087
K01069	6.5435609
K01070	2.7085899
K01071	8.1867799
K01073	0
K01075	0
K01076	1.6636958
K01077	52.8090397
K01078	1.4554275
K01079	42.3720005
K01081	28.9719338
K01082	13.7373738
K01083	4.456328
K01085	0
K01087	19.5178678
K01089	2.4955437
K01090	69.0743527
K01091	93.163341
K01092	117.9781004
K01093	0
K01095	3.0421866
K01096	2.9371949
K01101	8.4824683
K01103	0
K01104	255.1524598
K01112	5.8280282
K01113	51.1824125
K01114	50.603514
K01115	0
K01117	0
K01118	59.8233744
K01119	20.2771894
K01120	0
K01121	0
K01126	334.6730752
K01128	0
K01129	33.9277556
K01130	5.157457
K01133	0
K01138	1.3872591
K01139	3.2699341
K01141	0
K01142	63.3064425
K01143	0
K01144	1.426025
K01145	0.3327392
K01146	0
K01147	0
K01150	0
K01151	75.0445632
K01152	0
K01153	93.1569878
K01154	122.8815049
K01155	6.8230604
K01156	8.7094632
K01157	0
K01158	0
K01159	31.3725492
K01160	0
K01161	0
K01163	2.3209659
K01166	2.3291741
K01167	1.2732366
K01169	0
K01173	5.5377303
K01174	49.4185551
K01175	35.7527628
K01176	17.3446324
K01178	0
K01179	18.5468127
K01180	0
K01181	0.7130125
K01182	3.0243525
K01183	9.6256685
K01184	0
K01185	1.757049
K01186	24.3169984
K01187	109.1735163
K01190	29.122202
K01191	36.8973458
K01192	13.5981666
K01193	85.7803539
K01194	0
K01195	14.5985542
K01197	17.7764828
K01198	6.0642814
K01199	0
K01200	9.802084
K01201	10.338681
K01202	0.3565062
K01205	1.426025
K01206	30.2717902
K01207	47.2134322
K01208	0.5457853
K01209	20.9356846
K01210	0
K01212	4.1252865
K01214	0
K01215	8.3687083
K01216	0.7130125
K01218	3.3978353
K01219	0
K01220	67.2475424
K01222	20.2814772
K01223	104.0183522
K01224	5.8970543
K01225	0
K01226	62.5855714
K01227	15.1913311
K01230	0
K01232	2.4106612
K01233	0
K01234	3.0927835
K01235	0.7130125
K01236	19.7351669
K01238	4.9791513
K01239	61.4322378
K01240	0
K01241	2.1390375
K01243	87.8615313
K01246	92.2841864
K01247	5.0032509
K01249	0
K01250	5.0929463
K01251	22.2171294
K01252	2.1628045
K01253	0
K01255	86.1251166
K01256	74.8621101
K01258	71.4031066
K01259	20.2359732
K01261	58.6282997
K01262	73.7665315
K01263	3.4088787
K01264	0
K01265	144.7653002
K01266	4.456328
K01267	8.912656
K01269	30.7468691
K01270	9.8672597
K01271	66.7855894
K01273	11.7120788
K01274	6.3674955
K01277	2.4955437
K01278	8.7344029
K01281	26.7416433
K01283	0
K01284	15.5334862
K01286	8.4587537
K01289	0
K01295	5.0929463
K01297	6.8754775
K01299	0
K01301	0
K01303	0
K01304	73.4539363
K01305	0
K01308	0
K01317	0
K01318	32.5439265
K01322	14.6422206
K01325	0
K01338	14.2602496
K01342	0
K01343	0
K01347	0
K01354	19.2807395
K01355	0
K01356	82.386894
K01358	143.3290543
K01361	10.0968973
K01362	54.0518238
K01364	2.1831413
K01372	27.2217979
K01376	0
K01387	0
K01390	0.7277138
K01392	4.7890672
K01399	0
K01400	4.456328
K01401	45.8025633
K01406	0
K01407	0
K01408	0
K01409	101.4028179
K01412	0
K01414	2.4955437
K01415	4.456328
K01416	4.456328
K01417	55.5752098
K01419	50.6238857
K01420	8.7771066
K01421	87.1638502
K01422	6.7093004
K01423	10.4074094
K01424	98.9423648
K01425	22.2935236
K01426	55.3989345
K01428	61.2587802
K01429	62.2977412
K01430	62.2977412
K01431	0
K01432	0
K01433	30.8717428
K01434	15.365419
K01436	19.4493842
K01437	0
K01438	30.9023003
K01439	147.484443
K01442	54.1716741
K01443	99.0068755
K01444	0
K01446	16.6240942
K01447	17.2243093
K01448	65.7855518
K01449	0
K01451	23.3007893
K01452	0
K01453	0.6366183
K01454	0
K01455	4.8213224
K01457	1.8300654
K01458	0
K01459	0
K01460	0
K01461	0
K01462	195.7318485
K01463	3.4926061
K01464	8.912656
K01465	107.1182413
K01466	7.5036075
K01467	33.3270329
K01468	78.4573273
K01469	0
K01470	0.7130125
K01471	0
K01473	8.912656
K01474	8.912656
K01476	54.8595194
K01477	2.4955437
K01478	89.7114609
K01479	64.0188245
K01480	20.1222133
K01481	0
K01482	4.456328
K01483	2.3291741
K01484	2.4955437
K01485	4.456328
K01486	0
K01487	7.2846109
K01488	63.495879
K01489	96.6859096
K01491	108.912656
K01492	1.426025
K01493	79.042526
K01494	23.8383839
K01495	57.7585438
K01496	30.01268
K01497	11.2418301
K01498	0
K01499	0
K01500	0.1663696
K01501	0
K01502	0
K01503	0
K01504	0
K01505	4.9554367
K01506	0
K01507	32.9784724
K01512	71.2259911
K01515	102.6893556
K01518	1.0915707
K01520	81.2989814
K01521	0.1819284
K01523	30.01268
K01524	57.3488328
K01525	2.3291741
K01529	3.0687714
K01531	5.2417444
K01533	124.7522615
K01534	39.4093408
K01535	0
K01537	19.6115186
K01539	0
K01541	0.7277138
K01545	7.2319837
K01546	70.8638143
K01547	71.7364058
K01548	70.5310751
K01550	0
K01551	17.4178763
K01552	15.9094191
K01553	0
K01554	0
K01555	11.2418301
K01556	11.0754605
K01560	6.8669892
K01561	8.912656
K01563	4.456328
K01564	0
K01565	0
K01567	2.2717166
K01568	0.4991087
K01569	0.3638569
K01571	21.9196208
K01572	9.9939883
K01573	0.7130125
K01574	6.3271369
K01575	102.6339805
K01576	0
K01577	0
K01578	0
K01579	70.3856375
K01580	3.8743145
K01581	2.5770308
K01582	2.9564466
K01583	1.637356
K01584	0.1663696
K01585	2.4955437
K01586	136.2281918
K01588	100
K01589	95.9508277
K01590	1.8300654
K01591	100
K01593	0
K01594	0
K01595	24.5989306
K01596	29.7037604
K01597	67.1335199
K01598	16.5554882
K01599	83.6476345
K01601	0
K01602	0
K01607	14.304336
K01608	4.456328
K01609	90.9191367
K01610	55.8410054
K01611	0
K01612	0
K01613	5.1885747
K01615	0
K01616	0
K01617	13.368984
K01618	0
K01619	147.3448859
K01620	72.149722
K01621	4.6382564
K01622	0
K01623	72.9055257
K01624	107.3669206
K01625	59.05637
K01626	59.3214133
K01627	4.6345812
K01628	8.2881313
K01629	2.6157792
K01630	0
K01631	0
K01632	4.456328
K01633	93.375302
K01635	73.9788948
K01636	4.1843542
K01637	11.2418301
K01638	15.6981581
K01639	70.9173515
K01640	12.073678
K01641	65.8602834
K01643	4.9120679
K01644	57.5694572
K01646	4.9120679
K01647	128.3045128
K01649	104.6304507
K01652	164.2911134
K01653	85.9613899
K01654	10.0870964
K01655	0
K01657	80.0966259
K01658	74.0797912
K01659	1.996435
K01661	84.3137254
K01662	37.0220267
K01664	66.5393428
K01665	52.6814361
K01666	9.9821747
K01667	11.1790171
K01668	0
K01669	63.4574803
K01671	0
K01673	56.8746289
K01674	6.8213977
K01676	13.7373738
K01677	0
K01678	0
K01679	79.5246582
K01681	91.0496107
K01682	2.6619133
K01684	2.4106612
K01685	1.706137
K01686	18.0798718
K01687	107.8347191
K01689	106.1016297
K01690	2.3291741
K01692	48.7225195
K01693	78.1444173
K01695	91.2674348
K01696	90.8053768
K01697	19.0985486
K01698	80.2056954
K01699	1.455165
K01703	95.0113453
K01704	91.9045781
K01706	5.4545455
K01707	0.9982175
K01708	0.9982175
K01709	2.8520499
K01710	32.3232675
K01711	16.5775402
K01712	81.4276351
K01713	0
K01714	140.1930421
K01715	0
K01716	0
K01719	81.7318817
K01720	9.0945844
K01721	0.3327392
K01724	22.28164
K01725	0
K01726	0
K01727	71.2012264
K01728	0
K01729	0
K01730	0.3565062
K01731	0
K01732	0
K01733	105.8198725
K01734	2.4955437
K01735	98.8331552
K01736	100
K01737	70.9574125
K01738	154.6778535
K01739	64.3744034
K01740	61.5888419
K01743	0
K01744	13.6609796
K01745	85.2747872
K01746	2.7289266
K01749	79.8729563
K01750	92.8378998
K01751	0
K01752	168.1824218
K01753	3.8383839
K01754	146.5083302
K01755	91.9951485
K01756	99.8336304
K01758	13.368984
K01759	27.8776504
K01760	57.5012709
K01761	4.456328
K01766	0
K01768	26.737968
K01769	0
K01770	24.4240728
K01771	38.4347677
K01772	86.6954041
K01774	0
K01775	159.6536795
K01776	101.996435
K01777	4.456328
K01778	31.5626858
K01779	8.3399708
K01780	0
K01781	0
K01782	11.4081997
K01783	102.0623632
K01784	162.5409601
K01785	86.6582659
K01786	39.747383
K01787	2.8520499
K01788	73.1129189
K01790	27.1476965
K01791	161.6013375
K01792	7.805789
K01795	0
K01796	8.912656
K01797	4.456328
K01798	0
K01799	0.6366183
K01800	2.3291741
K01801	0.1663696
K01802	43.8581782
K01803	102.0165092
K01804	11.8920296
K01805	16.8650029
K01807	72.0261437
K01808	41.7392325
K01809	154.6294617
K01810	99.651702
K01811	7.1338001
K01812	23.4602808
K01813	1.6153041
K01814	80.8063306
K01815	12.4850691
K01816	12.5150667
K01817	82.3703376
K01818	18.9649244
K01819	139.7710097
K01820	0
K01821	69.929845
K01822	4.456328
K01823	90.5525846
K01825	2.3291741
K01826	4.7398353
K01828	0
K01829	0
K01834	161.3317615
K01835	97.6863847
K01838	1.8192844
K01839	68.9986584
K01840	47.7822846
K01841	2.6921734
K01843	10.338681
K01844	13.368984
K01845	131.4899665
K01846	0.6366183
K01847	31.7290554
K01848	22.28164
K01849	8.912656
K01851	0
K01854	15.8947178
K01856	2.3291741
K01857	2.9657924
K01858	19.8879553
K01860	0
K01865	0
K01866	104.6538153
K01867	108.912656
K01868	108.9293524
K01869	101.1897717
K01870	99.1970121
K01872	99.8336304
K01873	99.8180716
K01874	108.2989472
K01875	99.4542147
K01876	100.9252011
K01878	19.976233
K01879	19.7943046
K01880	79.2207791
K01881	99.8336304
K01883	104.10803
K01884	0
K01885	49.5543674
K01886	13.9037434
K01887	105.146991
K01889	103.9261015
K01890	99.651702
K01892	99.8336304
K01893	72.4038443
K01894	2.3291741
K01895	167.9653679
K01896	0
K01897	140.6297579
K01902	80.0101858
K01903	84.4665138
K01904	0
K01905	0
K01906	42.1865714
K01907	0
K01908	8.912656
K01909	0
K01910	5.2759248
K01911	79.8573974
K01912	25.5020798
K01913	0
K01914	19.0510319
K01915	145.6565658
K01916	82.0946184
K01917	0
K01918	71.5909681
K01919	14.7747947
K01920	2.5111026
K01921	126.5718609
K01922	16.7374167
K01923	103.9787112
K01924	99.8336304
K01925	99.6672608
K01926	78.9285035
K01928	48.8458878
K01929	100.7212207
K01932	0.9096422
K01933	99.4697735
K01934	51.5081335
K01935	65.8987518
K01937	99.5453102
K01938	87.0236629
K01939	100.6521771
K01940	93.0711603
K01941	2.1628045
K01945	99.8180716
K01947	0
K01950	22.8163994
K01951	121.7776659
K01952	197.3174349
K01953	5.6788977
K01955	104.8006532
K01956	100.7432726
K01957	0
K01958	65.2661063
K01959	0
K01960	4.2780749
K01961	125.3201509
K01962	75.0564467
K01963	75.0564467
K01965	8.912656
K01966	28.163993
K01968	2.1628045
K01969	15.365419
K01970	0
K01971	65.4358715
K01972	103.6533401
K01974	0.3327392
K01975	10.1858926
K01976	0.3638569
K01989	39.7493957
K01990	523.8732114
K01991	4.9910874
K01992	456.6620547
K01993	9.7207369
K01994	0
K01995	20.5254836
K01996	20.5254836
K01997	20.5254836
K01998	20.5254836
K01999	20.3435552
K02000	21.9968901
K02001	21.8149616
K02002	25.9535493
K02003	435.2293274
K02004	342.8327812
K02005	51.0380598
K02006	19.6445964
K02007	19.6445964
K02008	19.6445964
K02009	13.5509124
K02010	32.8980178
K02011	36.3176074
K02012	83.150591
K02013	324.1371876
K02014	45.9893053
K02015	691.8536125
K02016	522.4430382
K02017	69.3387657
K02018	69.3387657
K02019	1.996435
K02020	71.5015702
K02021	3.3499861
K02022	0.1819284
K02023	8.2081318
K02024	0.1663696
K02025	238.2369138
K02026	184.0306388
K02027	165.9328279
K02028	166.1562347
K02029	178.7795309
K02030	201.5197986
K02031	98.6664356
K02032	110.6752878
K02033	217.9157247
K02034	225.1270565
K02035	243.9495184
K02036	125.4699819
K02037	108.2023388
K02038	108.3842672
K02039	109.4758379
K02040	110.0309865
K02041	47.0078939
K02042	92.8104571
K02043	0
K02044	46.4391815
K02045	7.4221204
K02046	7.4221204
K02047	7.4221204
K02048	9.9176641
K02049	39.1285286
K02050	74.5838879
K02051	37.472166
K02052	4.456328
K02053	13.368984
K02054	8.912656
K02055	9.0790256
K02056	58.3750703
K02057	113.1123594
K02058	16.3551132
K02062	14.0056023
K02063	14.0056023
K02064	14.0056023
K02065	13.7373738
K02066	31.5626858
K02067	31.5626858
K02068	56.2195636
K02069	69.5885476
K02071	137.5349788
K02072	138.7403094
K02073	154.6152679
K02074	12.0957474
K02075	7.9959257
K02076	50.6238857
K02077	21.0084034
K02078	133.1938463
K02079	0
K02080	0
K02081	6.0934215
K02082	18.2840272
K02083	1.8419489
K02086	68.2709446
K02092	0
K02093	0
K02094	0
K02095	0
K02096	0
K02097	0
K02099	4.456328
K02100	0
K02101	0
K02103	0
K02106	9.7119161
K02108	100.0155589
K02109	99.8336304
K02110	99.1059167
K02111	100
K02112	100
K02113	99.8336304
K02114	99.8336304
K02115	99.8180716
K02116	53.793396
K02117	8.8703898
K02118	9.0523183
K02119	6.9132808
K02120	9.2342467
K02121	9.0523183
K02122	6.5494239
K02123	9.0523183
K02124	8.8703898
K02160	120.0186738
K02164	0
K02167	2.3291741
K02168	16.8695358
K02169	3.7551991
K02170	2.3291741
K02171	16.8746286
K02172	18.0799592
K02173	0
K02182	0.6366183
K02188	3.2376962
K02189	0.1819284
K02190	2.3209659
K02191	0.1819284
K02192	2.4955437
K02193	4.456328
K02194	4.456328
K02195	4.456328
K02196	0
K02197	4.456328
K02198	4.456328
K02199	0
K02200	4.456328
K02203	2.9657924
K02204	6.7855021
K02205	0
K02217	69.1791867
K02221	95.8826592
K02224	20.1462779
K02225	0
K02226	4.1272642
K02227	19.7897717
K02228	16.5520754
K02229	4.456328
K02230	22.7909346
K02231	10.4934471
K02232	24.4124692
K02233	21.7862066
K02234	0
K02236	67.5432308
K02237	96.9742298
K02238	99.8647481
K02239	0
K02240	67.9070877
K02241	0
K02242	67.9070877
K02243	69.1124183
K02244	66.8836855
K02245	67.7251593
K02246	67.5432308
K02247	0
K02248	17.283202
K02249	0
K02250	50.6238857
K02251	0
K02252	0
K02253	0
K02254	0
K02255	0
K02258	0
K02259	83.7280366
K02274	29.2844411
K02275	29.9210594
K02276	25.4647314
K02277	0
K02278	0
K02279	4.456328
K02280	0
K02281	0
K02282	4.456328
K02283	48.3829897
K02284	0
K02285	0
K02286	0
K02287	0
K02288	0
K02289	0
K02290	0
K02291	4.456328
K02292	0
K02293	0
K02294	0
K02297	2.3291741
K02298	2.3291741
K02299	8.3558272
K02300	2.3291741
K02301	78.4177912
K02302	20.1544861
K02303	67.973856
K02304	50.8058141
K02305	0
K02313	99.8336304
K02314	101.6070958
K02315	6.2430246
K02316	99.8025127
K02317	0
K02334	29.4258534
K02335	113.2026144
K02336	0
K02337	102.4262201
K02338	98.5603938
K02339	2.3291741
K02340	100
K02341	99.8336304
K02342	116.9309836
K02343	98.5603938
K02344	0
K02345	0
K02346	118.3111196
K02347	50.6238857
K02348	29.0588464
K02351	21.0084034
K02352	47.6445122
K02355	111.3097361
K02356	99.1814533
K02357	99.8180716
K02358	106.9674306
K02361	4.8247178
K02362	0
K02363	2.7994228
K02364	0
K02371	25.8735673
K02372	72.6619044
K02377	7.6648842
K02379	60.4940156
K02380	0
