reactions	skin_1
K00001	22.6523430688753
K00003	40.0744489247312
K00004	1.11
K00005	0.05
K00006	27.6298430688753
K00007	0.36
K00008	0.36
K00009	0
K00010	2.9225
K00011	37.1060930688753
K00012	18.7891666666667
K00013	18.6954166666667
K00014	38.5381989247312
K00015	3.47166666666667
K00016	32.5685930688753
K00018	3.47166666666667
K00019	0.36
K00020	3.62625
K00021	0
K00022	3.57625
K00024	19.0591666666667
K00025	19.0591666666667
K00026	19.0591666666667
K00027	14.51875
K00028	14.51875
K00029	9.92666666666667
K00030	0.385
K00031	15.55375
K00033	31.3569489247312
K00034	0
K00036	17.1881989247312
K00039	0
K00040	0.31
K00041	0
K00042	0.36
K00043	0
K00045	0.36
K00046	0.31
K00048	0.05
K00049	3.47166666666667
K00050	3.47166666666667
K00052	1.44416666666667
K00053	19.4229166666667
K00054	0.39
K00057	27.6298430688753
K00058	19.6791666666667
K00059	41.8485930688753
K00060	2.18
K00066	0
K00067	19.1816666666667
K00068	4.8775
K00073	0
K00074	0
K00075	41.8485930688753
K00077	37.5444489247312
K00082	6.47916666666667
K00086	0
K00087	0.36
K00088	41.8485930688753
K00090	0
K00094	0
K00096	27.6298430688753
K00097	1.73125
K00098	0.31
K00099	19.7879166666667
K00100	4.2325
K00101	32.5685930688753
K00102	1.77541666666667
K00103	0
K00104	0.36
K00105	0
K00106	0.36
K00110	0.31
K00111	0
K00112	0
K00113	0
K00116	0.795
K00121	22.6523430688753
K00122	3.27166666666667
K00123	0
K00125	0
K00126	0
K00128	22.0956989247312
K00130	0.31
K00132	3.00416666666667
K00133	38.4006989247312
K00134	41.3985930688753
K00135	0.81
K00137	22.0956989247312
K00139	0.81
K00140	0.416666666666667
K00145	0.41
K00146	0.31
K00147	15.2129166666667
K00149	22.0956989247312
K00150	41.8485930688753
K00151	0.36
K00156	0.6
K00158	0
K00160	15.9029166666667
K00161	31.7469489247312
K00162	31.7469489247312
K00163	31.7469489247312
K00164	17.3379166666667
K00165	0.6
K00166	0.6
K00167	0.6
K00169	21.57625
K00170	21.57625
K00171	21.57625
K00172	21.57625
K00174	18.31
K00175	18.31
K00176	18.31
K00177	18.31
K00179	0
K00199	0
K00207	0
K00208	37.9344489247312
K00209	2.77
K00210	21.0531989247312
K00211	21.0531989247312
K00215	0
K00216	0
K00220	21.2881989247312
K00226	4.8425
K00228	5.2125
K00229	0.0566666666666667
K00231	0.235
K00238	19.7441666666667
K00239	21.4141666666667
K00240	21.4141666666667
K00241	21.4141666666667
K00242	21.4141666666667
K00244	21.4141666666667
K00245	21.4141666666667
K00246	21.4141666666667
K00247	21.4141666666667
K00248	6.13625
K00249	2.03
K00252	0.36
K00253	0.36
K00254	41.8485930688753
K00259	14.86375
K00260	4.9775
K00261	36.9644489247312
K00262	3.53541666666667
K00263	0
K00264	0.845
K00265	0.845
K00266	0.845
K00271	0
K00273	0.31
K00274	0
K00275	1.59916666666667
K00276	0
K00278	1.21
K00281	36.1294489247312
K00282	36.1294489247312
K00283	36.1294489247312
K00284	0.36
K00285	0.36
K00286	15.6629166666667
K00287	41.6673430688753
K00288	41.8485930688753
K00294	1.06
K00297	21.7310930688753
K00299	0
K00301	2.03
K00302	2.03
K00303	2.03
K00304	2.03
K00305	2.03
K00306	2.03
K00318	1.06
K00319	0
K00320	0
K00322	14.7679166666667
K00323	14.7679166666667
K00324	14.7679166666667
K00325	14.7679166666667
K00329	17.7475
K00357	20.6931989247312
K00360	0.459166666666667
K00361	0.36
K00362	0.36
K00364	15.8440322580645
K00365	0
K00366	0
K00368	0.25
K00370	0.459166666666667
K00371	0.459166666666667
K00372	0.459166666666667
K00374	0.459166666666667
K00376	0.25
K00380	0.466666666666667
K00381	0.466666666666667
K00382	37.2535930688753
K00383	0.459166666666667
K00384	41.8485930688753
K00385	0.416666666666667
K00390	0.7
K00392	0
K00394	0.05
K00395	0.05
K00399	0
K00401	0
K00402	0
K00411	0
K00432	0.36
K00436	0
K00440	0
K00441	0
K00442	0
K00443	0
K00448	0.31
K00449	0.31
K00451	0.31
K00453	0.36
K00455	0.31
K00457	0.36
K00463	0.36
K00466	0
K00472	0.05
K00480	0.05
K00483	0.36
K00484	0.36
K00491	0
K00500	0.36
K00518	23.1081989247312
K00522	16.5331989247312
K00524	27.2985930688753
K00525	27.2985930688753
K00526	27.2985930688753
K00527	7.03081081081081
K00528	1.35166666666667
K00529	0
K00531	0
K00540	0
K00547	0
K00548	0
K00549	21.5256989247312
K00560	37.5723430688753
K00568	0.709166666666667
K00577	0
K00578	0
K00579	0
K00580	0
K00581	0
K00582	0
K00583	0
K00584	0
K00589	0.25
K00591	0.666666666666667
K00593	15.0975
K00595	0.82875
K00598	0.05
K00599	21.5256989247312
K00600	10.0579166666667
K00601	41.6673430688753
K00602	41.8485930688753
K00603	20.2406989247312
K00605	36.1294489247312
K00606	20.7569489247312
K00607	0.416666666666667
K00608	41.4144264022087
K00609	41.4144264022087
K00610	41.4144264022087
K00611	20.2304166666667
K00615	40.7244489247312
K00616	25.6206989247312
K00618	0.41
K00620	0.7
K00625	27.0848430688753
K00626	1.01375
K00627	3.16916666666667
K00629	27.2985930688753
K00632	1.01375
K00634	0.05
K00639	2.42
K00640	33.2060930688753
K00641	15.6629166666667
K00643	0
K00645	38.5660930688753
K00647	41.5135930688753
K00648	41.5135930688753
K00651	0.36
K00652	1.35666666666667
K00655	41.8485930688753
K00656	5.82456081081081
K00657	4.5925
K00658	0
K00661	0.416666666666667
K00665	41.6135930688753
K00667	41.6135930688753
K00668	41.6135930688753
K00672	0
K00673	0
K00674	15.9029166666667
K00677	5.90916666666667
K00681	2.97916666666667
K00688	0.0566666666666667
K00690	0
K00691	0
K00697	0.36
K00703	0
K00705	18.8895608108108
K00713	1.81791666666667
K00748	5.90916666666667
K00756	37.4035930688753
K00757	37.3535930688753
K00758	23.1848430688753
K00759	41.8485930688753
K00760	41.8485930688753
K00761	18.3131989247312
K00762	41.8485930688753
K00763	41.5173430688753
K00764	41.5298430688753
K00765	18.6954166666667
K00766	1.44416666666667
K00767	19.5665322580645
K00768	34.7781989247312
K00769	37.3485930688753
K00772	0
K00777	5.03375
K00787	40.1785930688753
K00788	22.2541666666667
K00790	41.8485930688753
K00793	6.47916666666667
K00794	6.24416666666667
K00795	40.1785930688753
K00796	24.5954166666667
K00797	0.66
K00798	34.7781989247312
K00800	22.4254166666667
K00804	41.8485930688753
K00805	19.2769489247312
K00806	20.2406989247312
K00810	0.595
K00811	41.5173430688753
K00812	41.5173430688753
K00813	41.5173430688753
K00814	0.106666666666667
K00815	40.3931989247312
K00817	40.3931989247312
K00818	0.645
K00819	0.31
K00820	41.5173430688753
K00821	15.31375
K00822	0.36
K00823	0.31
K00824	0.31
K00826	39.5248430688753
K00827	0.31
K00830	0.31
K00831	20.0441666666667
K00832	41.5173430688753
K00833	1.62541666666667
K00835	0.05
K00838	40.3931989247312
K00840	0.31
K00841	15.8440322580645
K00844	32.1356989247312
K00845	17.5202822580645
K00848	0
K00849	15.1716666666667
K00850	37.4885930688753
K00851	0.666666666666667
K00852	17.8229166666667
K00853	14.21875
K00855	0.439166666666667
K00856	19.6406989247312
K00857	20.5106989247312
K00858	41.8485930688753
K00859	39.7285930688753
K00860	0.36
K00861	41.8485930688753
K00863	0.106666666666667
K00864	33.0381989247312
K00865	33.8119489247312
K00867	41.8485930688753
K00868	36.0244489247312
K00869	1.00666666666667
K00872	23.5606989247312
K00873	41.2485930688753
K00875	16.82375
K00876	37.8535930688753
K00877	18.3441666666667
K00878	2.94
K00879	0
K00882	20.4998430688753
K00883	0.31
K00884	0
K00885	0.0991666666666667
K00891	24.3506989247312
K00892	0
K00893	19.6406989247312
K00895	17.11625
K00899	0
K00901	5.18581081081081
K00904	16.3940322580645
K00912	5.90916666666667
K00917	37.4885930688753
K00919	24.3554166666667
K00925	27.0848430688753
K00926	2.8125
K00927	41.8485930688753
K00928	1.67
K00929	0
K00930	0.41
K00931	15.1704166666667
K00932	27.0848430688753
K00938	0.05
K00939	41.8485930688753
K00940	20.6981989247312
K00941	18.3441666666667
K00942	41.8485930688753
K00943	41.8485930688753
K00944	5.61666666666667
K00945	41.8485930688753
K00948	41.8485930688753
K00949	22.6610930688753
K00950	24.4141666666667
K00951	41.8485930688753
K00952	41.6985930688753
K00953	41.8485930688753
K00954	40.7244489247312
K00955	0.7
K00956	0.7
K00957	0.7
K00958	0.7
K00963	39.7681989247312
K00964	0.717916666666667
K00966	0.05
K00969	41.6985930688753
K00971	15.2
K00972	41.1823430688753
K00973	16.2841666666667
K00975	17.5841666666667
K00978	0
K00979	24.3194489247312
K00980	18.6665322580645
K00981	41.8485930688753
K00983	0.2925
K00991	24.3554166666667
K00995	41.5173430688753
K00997	39.2223430688753
K00998	24.5006989247312
K01000	41.8485930688753
K01005	38.0885930688753
K01006	18.93625
K01007	1.06
K01008	8.45166666666667
K01011	0.0991666666666667
K01012	20.1816666666667
K01027	0.31875
K01028	0.31875
K01029	0.31875
K01034	0.46875
K01035	0.46875
K01047	0
K01048	16.9254166666667
K01053	0.05
K01055	0.36
K01057	31.3569489247312
K01069	21.2008108108108
K01077	3.3625
K01078	0.8
K01079	24.4591666666667
K01080	0
K01081	5.59041666666667
K01082	3.14666666666667
K01085	0
K01086	26.1744489247312
K01087	0.36
K01089	19.6704166666667
K01091	4.28791666666667
K01092	16.9531989247312
K01093	0.8
K01094	24.5044489247312
K01101	0.8
K01112	1.49916666666667
K01113	3.3625
K01119	2.32916666666667
K01126	33.3206989247312
K01129	3.33375
K01133	0.31
K01139	7.21041666666667
K01176	0
K01182	0
K01187	14.21875
K01188	0.65
K01189	0.05
K01190	0.346666666666667
K01193	0.706666666666667
K01194	0.31
K01203	0
K01207	0.496666666666667
K01209	0
K01220	0.05
K01221	0.05
K01222	0.05
K01223	0.05
K01226	0.106666666666667
K01232	0.106666666666667
K01239	3.4925
K01241	0.36
K01243	23.4848430688753
K01244	23.4848430688753
K01251	3.4625
K01252	5.4675
K01255	41.8485930688753
K01256	41.8485930688753
K01270	41.8485930688753
K01271	41.8485930688753
K01424	40.9210930688753
K01425	1.30375
K01426	0.36
K01427	0.36
K01428	0.36
K01429	0.36
K01430	0.36
K01431	0.36
K01432	0.36
K01433	0.416666666666667
K01436	0
K01438	0.65
K01439	15.6129166666667
K01440	22.7356764022087
K01443	16.5719489247312
K01446	1.67
K01447	1.67
K01448	1.67
K01449	1.67
K01457	0.36
K01458	0.36
K01460	0.0566666666666667
K01464	0.36
K01465	40.6252822580645
K01466	0
K01468	0.51
K01476	0.05
K01477	0.31
K01478	4.8175
K01479	20.0906989247312
K01480	0.65
K01482	0.6
K01484	3.1225
K01485	0.459166666666667
K01486	0
K01487	0.36
K01488	0.36
K01489	22.4269489247312
K01491	41.8485930688753
K01492	41.8485930688753
K01493	22.5256764022087
K01494	5.15416666666667
K01495	22.9254166666667
K01496	18.9304166666667
K01497	20.6979166666667
K01498	6.47916666666667
K01499	0
K01507	39.2385930688753
K01509	0.05
K01510	0.05
K01512	0.701666666666667
K01513	0.25
K01514	0
K01515	37.4673430688753
K01517	37.4673430688753
K01518	2.35541666666667
K01519	23.8698430688753
K01520	23.8698430688753
K01521	0
K01523	18.9304166666667
K01524	0
K01525	0.709166666666667
K01529	0.86
K01533	0.05
K01553	0.05
K01556	0.36
K01568	31.7469489247312
K01571	0.396666666666667
K01572	0.396666666666667
K01573	0.396666666666667
K01575	0
K01579	4.4475
K01580	6.1175
K01581	17.8631989247312
K01582	7.38625
K01583	7.8575
K01584	7.8575
K01585	7.8575
K01586	35.5069489247312
K01587	41.8485930688753
K01591	41.8485930688753
K01595	0.356666666666667
K01596	20.0906989247312
K01597	0.34
K01598	41.6673430688753
K01599	19.6204166666667
K01607	0.61
K01608	0.36
K01609	5.20416666666667
K01610	4.535
K01611	0.56
K01613	24.5006989247312
K01619	22.3248430688753
K01620	0.65
K01621	0.25
K01622	40.7244489247312
K01623	40.7244489247312
K01624	40.7244489247312
K01625	1.11666666666667
K01626	38.7194489247312
K01627	5.57791666666667
K01628	0.31
K01629	0.25
K01630	0.31
K01631	4.29666666666667
K01632	0.25
K01633	8.55666666666667
K01635	0.1
K01637	0.36
K01638	0.36
K01639	0.0991666666666667
K01640	0.36
K01641	0.05
K01643	0.735416666666667
K01644	0.735416666666667
K01646	0.735416666666667
K01647	2.06916666666667
K01649	1.44416666666667
K01652	31.7469489247312
K01653	31.7469489247312
K01654	0.25
K01655	0
K01656	1.44416666666667
K01657	1.44416666666667
K01658	1.44416666666667
K01659	0.36
K01661	15.3841666666667
K01662	21.7979166666667
K01663	15.1704166666667
K01664	7.63166666666667
K01665	7.63166666666667
K01666	0.31
K01670	0.31875
K01672	5.44416666666667
K01673	5.44416666666667
K01674	5.44416666666667
K01676	24.5616666666667
K01677	24.5616666666667
K01678	24.5616666666667
K01679	24.5616666666667
K01680	15.48875
K01681	15.48875
K01682	15.48875
K01684	0
K01685	0
K01686	0
K01687	1.44416666666667
K01689	40.5431989247312
K01690	1.06
K01692	0.36
K01693	18.9854166666667
K01694	19.7129166666667
K01695	0
K01696	0
K01697	0.29
K01698	19.6704166666667
K01699	0
K01702	1.44416666666667
K01703	1.44416666666667
K01704	1.44416666666667
K01706	0.36
K01707	0.05
K01708	1.73416666666667
K01709	0.36
K01710	16.6029166666667
K01711	0.31
K01712	0.51
K01713	5.82916666666667
K01714	0
K01715	0.36
K01716	27.1135930688753
K01718	41.8485930688753
K01719	19.2491666666667
K01720	0.31
K01724	0.36
K01725	0.31
K01733	34.0194489247312
K01734	0.459166666666667
K01735	38.7194489247312
K01736	38.7194489247312
K01737	0
K01738	33.2060930688753
K01739	18.6231989247312
K01740	34.8760930688753
K01744	24.4304166666667
K01745	0.8
K01746	4.3825
K01749	19.9891666666667
K01750	0.36
K01752	35.7481989247312
K01753	0.31
K01754	37.6723430688753
K01755	19.4229166666667
K01756	39.8435930688753
K01758	19.1556989247312
K01759	4.42541666666667
K01760	19.1556989247312
K01761	0
K01768	36.3985930688753
K01770	24.3554166666667
K01772	35.6069489247312
K01773	0.05
K01775	25.8733108108108
K01776	38.0885930688753
K01777	0.31
K01778	15.9529166666667
K01782	3.57625
K01783	41.8485930688753
K01784	23.0420608108108
K01785	0.580416666666667
K01786	0.0566666666666667
K01787	0.31
K01788	0.459166666666667
K01790	16.6029166666667
K01791	18.8977822580645
K01792	41.8485930688753
K01803	41.8485930688753
K01804	15.2104166666667
K01805	20.0906989247312
K01807	41.8485930688753
K01808	41.8485930688753
K01809	32.6135930688753
K01810	41.8485930688753
K01812	0
K01813	0
K01814	18.6954166666667
K01816	0.36
K01817	1.44416666666667
K01818	0
K01819	0.05
K01821	16.1540322580645
K01823	20.7015322580645
K01825	3.57625
K01826	0.36
K01833	0.0566666666666667
K01834	41.8485930688753
K01835	35.9848430688753
K01836	0.05
K01837	41.8485930688753
K01838	0
K01839	0.106666666666667
K01840	5.33291666666667
K01843	0.206666666666667
K01844	0.15
K01845	19.6704166666667
K01847	0.05
K01848	0.05
K01849	0.05
K01850	7.37166666666667
K01851	14.7341666666667
K01852	0.36
K01854	0.291666666666667
K01856	0.36
K01857	0.36
K01858	0
K01885	41.8485930688753
K01895	0.36
K01897	16.6029166666667
K01902	0.749166666666667
K01903	0.749166666666667
K01905	0.36
K01906	0
K01907	16.1029166666667
K01908	0.36
K01909	0
K01911	0.805416666666667
K01912	0.36
K01914	5.32541666666667
K01915	41.1985930688753
K01916	37.9894264022087
K01917	0.0566666666666667
K01918	4.3975
K01919	2.97916666666667
K01920	1.11666666666667
K01921	41.8485930688753
K01922	41.6673430688753
K01923	41.8485930688753
K01924	41.8485930688753
K01925	41.8485930688753
K01928	40.7244489247312
K01929	41.8485930688753
K01930	41.8485930688753
K01933	41.8485930688753
K01934	36.6456989247312
K01935	1.66791666666667
K01937	40.0706989247312
K01938	22.9944264022087
K01939	41.5135930688753
K01940	0.349166666666667
K01942	1.72
K01945	41.8485930688753
K01947	1.72
K01950	15.245
K01951	24.6116666666667
K01952	41.8485930688753
K01953	2.215
K01954	38.7194489247312
K01955	38.7194489247312
K01956	38.7194489247312
K01958	0
K01959	0
K01960	0
K01961	0.54125
K01962	38.8010930688753
K01963	38.8010930688753
K01964	0.54125
K01968	0.65
K01969	0.65
K02083	0.05
K02111	36.8123430688753
K02112	36.8123430688753
K02160	38.8010930688753
K02170	0.0566666666666667
K02189	0
K02190	0.82875
K02191	15.0975
K02201	40.7244489247312
K02203	40.2531989247312
K02204	23.5606989247312
K02217	16.5331989247312
K02224	14.77875
K02225	15.0975
K02226	20.8944489247312
K02227	15.0975
K02229	0.36
K02230	0.36
K02231	34.7781989247312
K02232	15.0975
K02233	34.7781989247312
K02274	1.295
K02275	1.295
K02276	1.295
K02291	1.295
K02302	0.675416666666667
K02303	0.25
K02304	0.675416666666667
K02312	0
K02318	41.8485930688753
K02361	14.7341666666667
K02371	15.3579166666667
K02372	27.1135930688753
K02377	0.15
K02428	23.8698430688753
K02437	20.0906989247312
K02439	0.0991666666666667
K02446	26.1744489247312
K02472	0
K02473	41.3985930688753
K02492	5.45166666666667
K02495	5.16666666666667
K02496	0.25
K02500	15.1704166666667
K02501	15.1704166666667
K02502	18.6954166666667
K02509	0.36
K02510	0
K02517	5.90916666666667
K02523	19.2769489247312
K02527	1.49916666666667
K02535	5.57791666666667
K02536	5.90916666666667
K02548	0.25
K02549	0.855416666666667
K02551	15.0241666666667
K02552	14.7341666666667
K02554	0.05
