KO	oral_8
K00876	0.000567327691991378
K00878	0.000218092354251975
K00879	3.42759255884016e-06
K00880	2.27356838750194e-05
K00881	1.15544546764348e-07
K00882	0.000494649874755858
K00883	6.94182566558672e-07
K00884	6.12118521005906e-06
K00885	6.18311013707683e-06
K00886	3.77783154616013e-05
K00887	0.000462990214733501
K00891	0.000548800713222351
K00892	0
K00895	4.75508378978837e-06
K00897	0.00028987878541604
K00899	0
K00901	0.000123326946892129
K00903	7.45292059064174e-05
K00906	6.56779528976294e-07
K00912	5.64521322200095e-05
K00917	0.000798318654313177
K00918	8.89178439229445e-07
K00919	0.000283936538000891
K00925	0.000538312114610397
K00926	0.000401951551487624
K00927	0.000592591666167077
K00928	0.000450557675274799
K00929	2.41694866663276e-06
K00930	0.000143450455393685
K00931	0.000526943516461521
K00932	5.25423623181036e-07
K00936	7.49838515071246e-06
K00937	0.000130193406028971
K00938	0.000461269398790631
K00939	0.000531637826914601
K00940	0.000470087497485906
K00941	0.000253962169968668
K00942	0.000546785380087372
K00943	0.000526687180791307
K00945	0.000519468968708665
K00946	6.30169339432211e-05
K00947	0
K00948	0.000922025633397059
K00949	0.000464474482892035
K00950	0.000390620736337177
K00951	0.000648334450963194
K00952	0
K00954	0.000717894598379805
K00955	1.39620777538086e-05
K00956	7.54822084851758e-06
K00957	7.06463593664174e-06
K00958	4.29103723862181e-05
K00960	3.46907236586471e-07
K00962	0.00061367130455598
K00963	0.000671088540918381
K00965	0.000540172374629504
K00966	0.000313641344468402
K00968	2.99325465173565e-06
K00969	0.000609895226943348
K00970	0.000108586460111732
K00971	2.70855536751399e-05
K00972	0
K00973	0.000729106973960613
K00974	0.00052006825038643
K00975	0.000858473529475705
K00978	7.82335397828169e-06
K00979	5.97513621072539e-05
K00980	3.38688848626524e-05
K00981	0.000532292451484794
K00982	1.87835517325699e-05
K00983	4.64296720567012e-05
K00984	6.83704861266545e-05
K00986	0.000383267110216677
K00988	0
K00989	2.40118595793733e-05
K00990	6.13163177142887e-05
K00991	6.4814692308615e-05
K00992	0.000262546751981127
K00995	0.000608620832453625
K00996	0.000443489543853013
K00997	0.00051304294486279
K00998	9.641523485372e-06
K01000	0.000591687591500823
K01001	0
K01002	2.10169449272414e-06
K01003	0
K01004	1.91779622461078e-06
K01006	6.00282051378405e-05
K01007	7.22744469466527e-05
K01008	5.86941415287058e-05
K01011	0.000109326159476152
K01012	7.67498384244288e-05
K01023	6.68922990171007e-05
K01026	1.32406753041621e-05
K01027	4.73561523006347e-06
K01028	0.000172641859651001
K01029	0.000176661457234158
K01031	9.20864170754949e-05
K01032	3.48182205208823e-06
K01034	0.000181199037336459
K01035	0.000176072059446321
K01039	0
K01040	0
K01042	5.35692479376942e-05
K01046	2.70926909745441e-05
K01048	2.00899632437712e-05
K01051	6.3917783759973e-05
K01053	2.93328572647731e-06
K01055	7.99970056861649e-05
K01056	0.000524843474287364
K01057	1.80243233671462e-05
K01058	4.95062158719688e-05
K01060	0.000288421554018834
K01061	1.35049010482262e-06
K01066	0.000101891457113328
K01067	6.25220716016163e-07
K01069	0.000544211583329498
K01070	1.32503210901339e-05
K01071	0.000461084652889268
K01073	6.56779528976294e-07
K01075	1.74299182689863e-06
K01077	2.15676738816876e-05
K01079	0.000380632592394481
K01081	0.000452066080182856
K01082	5.76946307780743e-05
K01083	1.05084724636207e-06
K01085	2.71343771114207e-06
K01086	1.97033858692888e-06
K01087	3.68389756446445e-06
K01089	4.47957733955373e-05
K01090	1.33376765884417e-07
K01091	0.000608186582409904
K01092	0.000520341718819096
K01093	0
K01095	0.000221788619737709
K01096	0.000103114386049278
K01101	0.000472571630125545
K01104	0.000828726306142574
K01113	2.51257576605171e-06
K01114	4.33083167264886e-06
K01115	4.30134932197356e-07
K01118	0.000588686198962428
K01119	0.000310441548367722
K01120	0
K01126	0.000789000778599121
K01129	1.6548240845005e-05
K01130	2.56097336716153e-06
K01133	3.42405788277475e-06
K01134	6.56779528976294e-07
K01135	0
K01136	0
K01137	0
K01138	1.97033858692888e-06
K01139	0.000388505494355419
K01141	9.91231873731916e-06
K01142	0.000673211704007525
K01143	0
K01144	1.39427357998819e-06
K01146	0
K01147	1.09985668728419e-05
K01150	5.7855941703093e-06
K01151	8.94533718465713e-05
K01153	0.000922896051057106
K01154	0.00149923544310698
K01155	0.00040931682206446
K01156	0.000323992708030891
K01158	5.15828705067889e-07
K01159	6.49064054622422e-05
K01160	5.7829223634906e-06
K01161	6.62033765208105e-06
K01163	1.43566945666419e-05
K01166	1.01720677625078e-05
K01167	3.08486005203238e-06
K01169	0
K01173	3.74618159120013e-05
K01174	0.000173231589919899
K01175	1.65292090398363e-05
K01176	0.00097253057829708
K01178	3.10140701796744e-06
K01179	2.15885480223337e-06
K01181	0.000114173344424549
K01182	0.00109525835386127
K01183	8.8126256015129e-06
K01184	0
K01185	0.000238870798522124
K01186	0.000525985299473448
K01187	0.00118236935515024
K01188	0
K01190	0.000290620486166981
K01191	0.000354902538151009
K01192	1.32196514286576e-06
K01193	0.000925388753164535
K01194	6.52104149278497e-07
K01195	0.000164406165625047
K01197	0.000302394175564754
K01198	0.000147539573705658
K01200	0.000893821355005372
K01201	1.53103386241362e-06
K01202	0
K01205	0
K01206	0.000288603723659416
K01207	0.000630534541857788
K01208	0.000441137373133822
K01209	7.13426239422016e-05
K01210	5.23121844769886e-06
K01212	6.73781444330171e-06
K01214	0.000174274997989277
K01215	0.000619181269120794
K01216	0
K01218	2.05748201711501e-06
K01219	0
K01220	0.000416885543754035
K01222	0.000288766255505007
K01223	0.00259836016238149
K01224	1.18921916098677e-05
K01226	0.00134579164091098
K01227	0.000443707325553591
K01232	2.09112982522061e-05
K01233	0
K01235	7.84473329719891e-06
K01236	1.56797767111536e-05
K01239	6.15871768349115e-05
K01241	3.72001055155449e-06
K01243	0.000486157463489103
K01246	0.000480254705777337
K01247	8.86563600295537e-06
K01250	4.38526639347249e-06
K01251	3.5449145415585e-06
K01252	1.75631603108647e-06
K01253	0
K01255	7.05446892073438e-05
K01256	0.000218447792440617
K01258	0.000479182036121329
K01259	1.28499066037075e-05
K01261	0.000464327673350264
K01262	0.000985946796436912
K01263	0
K01265	0.000553840405790112
K01266	1.94111746381765e-06
K01267	8.30197422145993e-06
K01269	0.000293632991814722
K01270	0.000513788670830882
K01271	0.00112955882339453
K01273	7.1144640609279e-05
K01274	0.000458491914270826
K01277	1.31355905795259e-06
K01278	2.64674877364583e-06
K01281	0.000391966433402405
K01283	0
K01284	1.95558630827803e-05
K01286	0.000126200906900332
K01295	6.416349657199e-06
K01297	0.000259872445626276
K01299	0
K01301	0
K01303	6.76482914845583e-05
K01304	0.000460801298505567
K01305	3.33770439559761e-06
K01308	0
K01312	1.83898268113362e-07
K01318	0
K01322	7.53360154489094e-06
K01337	1.99660976808794e-06
K01338	6.29259806041733e-05
K01342	1.65455898939708e-05
K01347	1.27148120782993e-05
K01354	2.86817206727931e-05
K01355	0
K01356	0.000492308475755494
K01358	0.000675300880343746
K01361	0.000684034485148286
K01364	8.06262549771299e-05
K01372	0.000403030775013127
K01387	3.75722418000134e-06
K01390	0.000496071130719736
K01392	0
K01399	0
K01400	8.54323444965067e-07
K01401	0
K01406	2.23551587085464e-05
K01407	4.83389733326553e-06
K01409	0.000872864962905268
K01414	1.74333504182218e-05
K01415	0
K01416	0
K01417	0
K01419	0.000126030372918627
K01420	3.67990121711715e-05
K01421	0.000513088508855586
K01423	1.92436401990054e-06
K01424	0.000465339606698716
K01425	3.20997321274544e-06
K01426	0.000449297337401911
K01427	0
K01428	9.06146906354556e-06
K01429	8.89913224310505e-06
K01430	8.88188672879021e-06
K01431	1.00225315404475e-08
K01432	1.13186935015362e-06
K01433	5.6137733587193e-05
K01434	1.71922988035028e-06
K01436	0.000401186098420788
K01438	4.51523034854291e-05
K01439	0.00126939961395313
K01442	2.01839736144082e-05
K01443	0.000478409108964314
K01444	2.75289512106174e-07
K01446	0
K01447	0.000194849055942732
K01448	0.000850254053360049
K01449	7.27248109026458e-06
K01451	0.000335084523473378
K01452	1.17869661738398e-06
K01455	5.60451864726438e-09
K01457	6.2162582935672e-06
K01458	1.40460057464889e-06
K01459	0
K01460	2.22423209994853e-06
K01461	0
K01462	0.000911651847528697
K01463	1.33983023911164e-06
K01464	8.13719851067739e-05
K01465	0.00054857296024985
K01466	1.5289286744399e-06
K01467	0.000390126719448964
K01468	0.000111180188131688
K01469	1.12090372945288e-08
K01470	6.56779528976294e-07
K01473	3.28004453831148e-06
K01474	1.12090372945288e-08
K01476	0
K01477	1.83547614636028e-06
K01478	0.000376185881983795
K01479	9.62538615260174e-05
K01480	9.75649201837146e-05
K01482	1.83898268113362e-07
K01483	2.49624607480245e-06
K01484	7.03533325954265e-07
K01485	8.20608612774267e-05
K01486	6.46292129652641e-06
K01487	6.80723561212185e-06
K01488	0.000320301186041169
K01489	0.000489213290623472
K01491	0.000523412418312304
K01492	6.33539637950979e-07
K01493	0.000462043435358181
K01494	6.12906656440678e-05
K01495	0.000462087550948841
K01496	0.000102011711555231
K01497	0.000175465372514463
K01498	0
K01499	0
K01501	4.2305952425469e-05
K01502	9.35075939559471e-09
K01505	4.3247039567497e-05
K01507	0.000268952247358191
K01512	0.000471304989993389
K01515	0.000489675142199894
K01518	7.99694754481536e-05
K01520	0.000487741299334866
K01521	1.91779622461078e-06
K01523	8.88564221683007e-05
K01524	0.000188575772393633
K01525	1.09597579230224e-05
K01531	0.000213714447825542
K01533	0.00148375069671941
K01534	0.00180898149067071
K01535	9.45707959307528e-05
K01537	0.000814773470796334
K01539	2.01443170233632e-05
K01541	5.97881570756226e-05
K01545	0
K01546	3.54367783028967e-05
K01547	4.35288040007279e-05
K01548	2.70157359898751e-05
K01551	0.000141244850805632
K01555	6.56779528976294e-07
K01556	6.69157411195275e-07
K01560	0.000168868828053216
K01561	4.99387367283573e-06
K01563	1.23477067683638e-05
K01565	4.44589219614722e-08
K01567	5.10244718511361e-06
K01568	6.56779528976294e-07
K01569	7.24207234731402e-05
K01571	0.000293223811466192
K01572	0.000181421522256747
K01573	8.95847277523666e-06
K01574	6.834009925508e-07
K01575	0.000317288407849732
K01576	6.61454908674094e-07
K01577	0
K01578	0
K01579	4.83777935212942e-05
K01580	1.3018886470104e-05
K01581	9.50565806771112e-06
K01582	5.40450332950947e-06
K01583	0
K01584	6.56779528976294e-07
K01585	0.000115205948707298
K01586	0.000448906528167336
K01588	0.000584156244591157
K01589	0.000613292726888906
K01590	1.9840651837609e-07
K01591	0.000523908747773743
K01593	0
K01594	0
K01595	0.000394615598631561
K01596	9.29406592810712e-06
K01597	0.000461164314065995
K01598	0.000403045710359811
K01599	8.98287963882289e-05
K01601	1.86497288709311e-07
K01602	0
K01607	0.000138784477579889
K01608	1.18031073656536e-06
K01609	0.000206777660949858
K01610	7.70017763660459e-05
K01611	2.41694866663276e-06
K01612	0
K01613	0.000168837208078615
K01615	7.68537914345508e-05
K01616	7.66449940072881e-06
K01617	5.25423623181036e-07
K01619	0.000491837421208571
K01620	0.000212398273819129
K01621	2.33418715157729e-05
K01623	1.37660989273431e-05
K01624	0.000533205360053706
K01625	0.00034155933860584
K01626	0.000698258645884193
K01627	0.000140320147593243
K01628	0.000471168480051019
K01629	1.38293187070919e-05
K01630	4.5800185103306e-06
K01631	6.94182566558672e-07
K01633	0.000318637349966361
K01634	1.05572374159925e-06
K01635	0.000691896613741149
K01637	6.56779528976294e-07
K01638	1.30224315483639e-06
K01639	0.00042017787651055
K01640	2.12702006137365e-06
K01641	0.000460297365087746
K01643	0.000102899968704107
K01644	0.000122647864466754
K01646	0.000101355843923248
K01647	0.000340308429183028
K01649	0.000469453857232543
K01652	0.000465660338567947
K01653	0.00039687778466643
K01654	0.000148487106919351
K01655	0
K01657	0.000213183984874931
K01658	0.000353811753925537
K01659	0.000276739459233466
K01661	2.49603959476845e-05
K01662	8.00427631341468e-05
K01664	8.60286627805048e-05
K01665	0.000229870907963542
K01666	1.79200633165537e-06
K01667	6.19017002492077e-06
K01668	3.85208301748157e-06
K01669	9.11146484614096e-05
K01671	0
K01673	0.00051904335274141
K01674	1.33166645863597e-05
K01676	5.28050741296941e-06
K01677	2.12796567388319e-06
K01678	4.24413464658478e-06
K01679	0.000179270634843336
K01681	0.000348668729692866
K01682	4.58052118359459e-05
K01683	0
K01684	2.13308632783793e-06
K01685	5.97785514595059e-05
K01686	0.000178445959814606
K01687	0.000475648077881725
K01689	0.000539694569502409
K01690	1.32797731052422e-06
K01692	2.73166273381149e-05
K01693	0.00013743789141086
K01695	0.000202332240305487
K01696	0.000429700092847511
K01697	0.000225266802272854
K01698	5.90731135280073e-05
K01699	0
K01703	0.000353756604670568
K01704	0.000397816326163436
K01706	2.11128273172344e-07
K01707	9.38756873416783e-08
K01708	9.94802059889428e-08
K01709	2.81998013659682e-06
K01710	0.00070470165411357
K01711	3.00019037046202e-05
K01712	9.90644546754545e-05
K01713	6.53276704821753e-05
K01714	0.000519855562306585
K01715	2.50568951238702e-05
K01716	9.70821186831421e-06
K01719	5.54303339677003e-05
K01720	2.03554244371334e-05
K01721	3.74030375823788e-08
K01724	6.56779528976294e-07
K01725	6.94182566558672e-07
K01726	1.27900361275902e-05
K01727	0.000156596639061616
K01728	6.56779528976294e-07
K01729	0
K01730	0
K01732	0
K01733	0.000441276366980946
K01734	7.87966230553919e-05
K01735	0.000515658429817905
K01736	0.000523318129683851
K01737	8.17671531080248e-05
K01738	0.000612323312108858
K01739	0.000460978727747662
K01740	0.000743296379796247
