reactions	oral_13
K00001	109.33939408363
K00003	192.096958082342
K00004	4.8
K00005	0.19551242975
K00006	291.406495551655
K00007	0
K00008	0
K00009	2.18867418099286
K00010	4.4
K00011	123.63939408363
K00012	22.6141158735762
K00013	166.144038245184
K00014	198.956099288842
K00015	8.05
K00016	113.84263208813
K00018	8.05
K00019	0.803419101142857
K00020	1.47051242975
K00021	0
K00022	1.47051242975
K00024	179.194464907125
K00025	179.194464907125
K00026	179.194464907125
K00027	2.18307273739286
K00028	2.18307273739286
K00029	182.293857148541
K00030	0.803419101142857
K00031	25.0023634391
K00033	22.22641563175
K00034	0
K00036	21.92965363625
K00039	0
K00040	4.4
K00041	0
K00042	2.18867418099286
K00043	0.803419101142857
K00045	0
K00046	0.2967619955
K00048	0
K00049	8.05
K00050	8.05
K00052	22.0631899476503
K00053	188.901445652591
K00054	3
K00057	291.406495551655
K00058	191.105291415675
K00059	295.806495551655
K00060	0.803419101142857
K00066	0
K00067	33.8511769172336
K00068	0.803419101142857
K00073	0
K00074	0
K00075	297.606495551655
K00077	176.104683657091
K00082	192.076122012767
K00086	0
K00087	1.21082650855026
K00088	297.606495551655
K00090	0
K00094	0.803419101142857
K00096	291.406495551655
K00097	9.42134218434074
K00098	0.2967619955
K00099	183.480291415675
K00100	0.608521280757407
K00101	113.84263208813
K00102	9.87841910114286
K00103	0
K00104	0.809020544742857
K00105	0
K00106	1.21082650855026
K00110	4.6967619955
K00111	0
K00112	0
K00113	0
K00116	12.5056014436
K00121	109.33939408363
K00122	4.05902054474286
K00123	0
K00125	0
K00126	0
K00128	24.8512949699929
K00130	0
K00132	2.59048014480026
K00133	191.505291415675
K00134	292.806495551655
K00135	5.0967619955
K00137	24.8512949699929
K00139	4.8
K00140	4.4
K00145	1.70870237740026
K00146	0
K00147	17.7381749170074
K00149	24.8512949699929
K00150	297.606495551655
K00151	0
K00156	3
K00158	1.37965363625
K00160	29.7556014436
K00161	32.6428435839003
K00162	32.6428435839003
K00163	32.6428435839003
K00164	17.5467619955
K00165	3
K00166	3
K00167	3
K00169	170.604343608325
K00170	170.604343608325
K00171	170.604343608325
K00172	170.604343608325
K00174	167.055609583017
K00175	167.055609583017
K00176	167.055609583017
K00177	167.055609583017
K00179	0
K00199	0
K00207	0.803419101142857
K00208	180.986131573791
K00209	7.8
K00210	177.304683657091
K00211	177.304683657091
K00215	0.803419101142857
K00216	0
K00220	191.901445652591
K00226	1.10018109664286
K00228	14.3775295051
K00229	0
K00231	12.5
