function.	skin_18
K01487	0.39
K01488	36.32
K01489	37.62
K01491	66.45
K01492	0.14
K01493	64.73
K01494	2.54
K01495	45.69
K01496	35.66
K01497	1.06
K01499	0
K01501	0.5
K01502	0
K01505	0.25
K01507	70.8
K01512	57.04
K01515	66.2
K01518	0
K01520	28.36
K01521	0
K01523	35.99
K01524	47.98
K01525	0.81
K01531	7
K01533	6.52
K01534	44.34
K01535	0.25
K01537	11.2
K01539	0
K01545	0
K01546	18.78
K01547	18.78
K01548	18.78
K01551	34.6
K01555	0.39
K01556	0.25
K01560	17.42
K01561	0.25
K01563	0
K01567	0
K01568	0
K01569	0.25
K01571	2.42
K01572	2.92
K01573	0.17
K01574	0.25
K01575	72.17
K01576	0.25
K01577	0
K01578	0
K01579	18.93
K01580	34
K01581	2.5
K01582	15.55
K01583	1.17
K01584	0.25
K01585	0.42
K01586	77.76
K01588	66.45
K01589	57.28
K01590	0
K01591	67.2
K01593	0
K01594	0
K01595	4.06
K01596	1.3
K01597	21.41
K01598	2.17
K01599	61.11
K01601	0
K01602	0
K01607	70.73
K01608	0.25
K01609	56.95
K01610	22.4
K01611	0.64
K01613	1.95
K01615	3.44
K01616	0.58
K01617	0
K01619	48.39
K01620	27.07
K01621	34.25
K01622	0
K01623	54.14
K01624	66.87
K01625	41.79
K01626	40.9
K01627	2.7
K01628	2.31
K01629	0
K01630	0.25
K01631	0.25
K01633	56.56
K01635	25.94
K01637	0.39
K01638	0.64
K01639	21.67
K01640	0.39
K01641	21.41
K01643	0
K01644	35.99
K01646	0
K01647	91.14
K01649	108.84
K01652	80.01
K01653	43.41
K01654	0.64
K01655	0
K01657	56.79
K01658	38.59
K01659	0.64
K01661	54.47
K01662	38.8
K01664	43.93
K01665	25.87
K01666	0.5
K01667	2.33
K01668	0.17
K01669	19.9
K01671	0
K01673	5.55
K01674	0.17
K01676	1.14
K01677	0.59
K01678	0.59
K01679	62.69
K01681	57.03
K01682	0.56
K01683	0
K01684	4.63
K01685	0.25
K01686	2.1
K01687	57.79
K01689	100.65
K01690	0.5
K01692	35.8
K01693	52.94
K01695	57.37
K01696	58.62
K01697	0.91
K01698	56.45
K01699	34
K01702	0
K01703	56.62
K01704	57.79
K01706	0.5
K01707	0.25
K01708	0.25
K01709	0.84
K01710	39.17
K01711	1.5
K01712	19.38
K01713	0.39
K01714	61.19
K01715	2.78
K01716	0.17
K01719	20.78
K01720	0.5
K01721	0
K01724	0.25
K01725	0.25
K01727	17.55
K01728	0
K01729	0
K01730	0
K01732	0
K01733	72.59
K01734	0.96
K01735	65.62
K01736	71.12
K01737	23.52
K01738	177.71
K01739	56.73
K01740	8.2
K01744	78.02
K01745	19.38
K01746	1.58
K01749	56.25
K01750	20.29
K01751	0
K01752	96.93
K01753	0.5
K01754	76.6
K01755	56.45
K01756	66.45
K01758	0
K01759	11.57
K01760	20.43
K01761	0.75
K01766	0.17
K01768	0.83
K01769	0
K01770	45.04
K01771	15.3
K01772	57.03
K01775	88.84
K01776	66.45
K01777	0
K01778	37.06
K01779	36.47
K01781	0
K01782	0.39
K01783	66.62
K01784	152.45
K01785	24.98
K01787	0
K01788	22.67
K01790	38.64
K01791	67.21
K01792	35.33
K01795	0
K01796	0
K01799	0
K01800	0.14
K01801	0.25
K01802	105.29
K01803	101.12
K01804	34.51
K01805	0.25
K01807	22.04
K01808	113.55
K01809	76.95
K01810	66.7
K01811	0
K01812	2.24
K01813	0
K01814	18.37
K01815	0.75
K01816	34.81
K01817	57.45
K01818	1.5
K01819	43.24
K01820	0
K01821	21.98
K01822	0
K01823	30.55
K01825	0.14
K01826	0.56
K01829	0
K01834	112.28
K01835	58.26
K01838	0.25
K01839	22.64
K01840	4.68
K01841	0.5
K01843	0.5
K01844	0.5
K01845	110.01
K01846	0
K01847	71.6
K01848	0.39
K01849	0.39
K01851	0.25
K01854	36
K01856	0.39
K01857	0.25
K01858	34.66
K01865	0
K01866	66.45
K01867	66.7
K01868	68.64
K01869	66.45
K01870	66.45
K01872	66.45
K01873	66.45
K01874	66.45
K01875	66.45
K01876	67.2
K01878	5.45
K01879	11.45
K01880	61
K01881	66.45
K01883	66.45
K01884	0.25
K01885	72.8
K01886	37.56
K01887	67.02
K01889	66.45
K01890	66.45
K01892	66.45
K01893	30.18
K01894	0.64
K01895	39.84
K01896	0
K01897	91.14
K01902	20.92
K01903	20.92
K01904	0
K01905	0.25
K01906	17.43
K01907	0
K01908	0
K01909	0
K01910	0
K01911	54.47
K01912	7.53
K01914	9.87
K01915	101.89
K01916	28.45
K01918	19.51
K01919	9.39
K01920	0.64
K01921	67.68
K01922	2.17
K01923	66.45
K01924	66.84
K01925	66.45
K01926	30.15
K01928	47.14
K01929	66.7
K01933	66.2
K01934	50.9
K01935	19.58
K01937	65.87
K01938	65.56
K01939	66.7
K01940	56.2
K01941	0.28
K01945	60.45
K01947	0.25
K01950	37.72
K01951	102.58
K01952	171.21
K01953	37.28
K01955	58.37
K01956	58.37
K01958	25.64
K01959	0
K01960	0.5
K01961	42.24
K01962	23.04
K01963	23.57
K01965	0
K01966	35.82
K01968	0.39
K01969	0.39
K01971	0
K01972	66.45
K01974	0
K01975	0.25
K01989	42.62
K01990	586.02
K01991	2.62
K01992	486.6
K01993	1.7
K01994	0
K01995	40.14
K01996	40.64
K01997	40.64
K01998	74.64
K01999	41.64
K02000	0.58
K02001	0.58
K02002	2.71
K02003	287.16
K02004	217.13
K02005	15.16
K02006	35.47
K02007	35.47
K02008	35.47
K02009	35.33
K02010	7.6
K02011	8.93
K02012	24.93
K02013	221.09
K02014	7.55
K02015	380.59
K02016	270.73
K02017	26.18
K02018	60.84
K02019	6.42
K02020	27.26
K02021	34.58
K02022	0
K02024	0
K02025	10.17
K02026	10.5
K02027	79.68
K02028	114.52
K02029	113.66
K02030	184.27
K02031	75.72
K02032	134.37
K02033	132.25
K02034	134.49
K02035	142.13
K02036	74.0700000000001
K02037	71.9
K02038	71.9
K02039	66.48
K02040	71.9
K02041	18.29
K02042	36.58
K02043	0
K02044	21.13
K02045	34.78
K02046	34.78
K02047	34.78
K02048	35.65
K02049	52.96
K02050	54.15
K02051	87.9
K02052	0.83
K02053	0.75
K02054	0.25
K02055	0.75
K02056	46.75
K02057	92.42
K02058	36.29
K02062	0.5
K02063	0.75
K02064	0.75
K02065	1.95
K02066	1.95
K02067	1.95
K02068	25.31
K02069	59.64
K02071	85.36
K02072	85.36
K02073	91.13
K02074	0.83
K02075	1.33
K02076	19.31
K02077	1.66
K02078	62.74
K02079	0
K02080	0
K02081	0.33
K02082	5.68
K02083	0
K02086	21.23
K02092	0
K02093	0
K02094	0
K02095	0
K02096	0
K02097	0
K02099	0.17
K02100	0.14
K02103	0.2
K02106	0.64
K02107	6.75
K02108	59.07
K02109	59.07
K02110	59.07
K02111	59.07
K02112	59.07
K02113	42.1
K02114	59.07
K02115	59.07
K02116	4.57
K02117	16.66
K02118	16.66
K02119	13.5
K02120	16.66
K02121	8
K02122	14.83
K02123	16.66
K02124	16.66
K02160	42.6
K02164	0
K02167	0.39
K02168	1.61
K02169	1.56
K02170	0.39
K02171	15.9
K02172	15.7
K02173	0.14
K02182	34
K02188	36.09
K02189	1.59
K02190	1.73
K02191	1.14
K02192	0.64
K02193	0.56
K02194	0.56
K02195	0.56
K02196	0.17
K02197	0.56
K02198	0.56
K02199	0.34
K02200	0.34
K02203	34.34
K02204	0.64
K02205	0
K02217	28.89
K02221	57.78
K02224	37
K02225	0.25
K02226	3.62
K02227	37.25
K02228	0.91
K02229	0.83
K02230	2.24
K02231	36.81
K02232	37
K02233	37.28
K02234	0.25
K02236	21.23
K02237	66.2
K02238	69.03
K02239	0
K02240	21.23
K02241	0.25
K02242	27.23
K02243	21.23
K02244	21.23
K02245	21.23
K02246	21.08
K02247	0
K02248	2.17
K02249	0
K02250	19.06
K02251	0
K02253	0
K02254	0
K02255	0
K02258	0.25
K02259	20.55
K02274	1.41
K02275	1.66
K02276	1.16
K02277	0
K02278	0.95
K02279	1.06
K02280	1.06
K02281	0
K02282	1.2
K02283	38.36
K02284	0
K02285	0
K02286	0
K02287	0
K02288	0
K02289	0
K02290	0
K02291	0.75
K02292	0
K02293	0
K02294	0
K02297	0.64
K02298	15.94
K02299	16.71
K02300	15.94
K02302	0.72
K02303	57.33
K02304	20.2
K02305	0
K02313	66.45
K02314	66.7
K02315	22.21
K02316	65.12
K02317	0
K02334	3.91
K02335	66.45
K02336	0
K02337	66.7
K02338	66.45
K02339	0.81
K02340	65.12
K02341	65.12
K02342	94.77
K02343	65.12
K02344	0.17
K02345	0
K02346	99.95
K02347	19.31
K02348	8.91
K02351	0.25
K02352	18.29
K02355	109.87
K02356	66.95
K02357	66.45
K02358	74.26
K02361	0.58
K02362	0
K02363	0
K02364	0
K02371	4.41
K02372	23.38
K02377	0.75
K02379	25.76
K02380	0.42
K02381	0
K02383	0
K02385	0.39
K02386	0.89
K02387	1.09
K02388	1.09
K02389	1.09
K02390	1.23
K02391	0.5
K02392	1.68
K02393	0.89
K02394	0.89
K02395	1.09
K02396	1.29
K02397	1.09
K02398	1.09
K02399	0.5
K02400	1.09
K02401	1.09
K02402	0.25
K02403	0.5
K02404	0.84
K02405	1.09
K02406	2.89
K02407	1.54
K02408	1.09
K02409	1.09
K02410	1.09
K02411	1.09
K02412	1.09
K02413	0.84
K02414	1.09
K02415	0.64
K02416	0.84
K02417	1.09
K02418	0.84
K02419	1.09
K02420	1.09
K02421	1.09
K02422	1.29
K02423	0.25
K02424	22.08
K02425	0
K02426	0.67
K02427	0.81
K02428	101.53
K02429	1.72
K02430	0
K02431	1.17
K02433	64.7
K02434	64.45
K02435	64.45
K02436	0
K02437	61.19
K02438	70.39
K02439	0.17
K02440	65.12
K02441	0.17
K02442	0
K02443	53.06
K02444	2.14
K02445	53.49
K02446	0.75
K02448	0
K02450	0
K02451	0
K02452	0.39
K02453	1.14
K02454	1.67
K02455	0.53
K02456	0.92
K02457	0.25
K02458	0.39
K02459	0.39
K02460	0.39
K02461	0.39
K02462	0.39
K02463	0.39
K02464	0
K02465	0
K02466	0.17
K02467	0
K02468	0.17
K02469	101.31
K02470	101.31
K02471	1.48
K02472	24.56
K02473	0
K02474	1.2
K02475	0
K02476	0
K02477	0
K02478	0
K02479	0.25
K02480	0.25
K02481	0.5
K02482	0.5
K02483	36.38
K02484	51.68
K02485	0
K02486	0
K02487	0
K02488	0
K02490	0
K02491	0
K02492	56.25
K02493	66.7
K02494	0.81
K02495	76.2400000000001
K02496	0.42
K02497	3.76
K02498	0.67
K02499	19.84
K02500	53.03
K02501	53.36
K02502	1.48
K02503	31.79
K02504	0.17
K02505	0.17
K02506	0.17
K02507	0.17
K02508	0.17
K02509	0.67
K02510	0.67
K02511	0
K02517	38.28
K02518	66.7
K02519	66.45
K02520	66.45
K02521	0.17
K02523	1.31
K02525	0.25
K02526	6.5
K02527	2.2
K02528	66.45
K02529	93.51
K02530	21.48
K02531	2.74
K02532	3.08
K02533	0.5
K02535	2.2
K02536	2.45
K02538	18.09
K02545	15.3
K02547	15.3
K02548	55.22
K02549	54.47
K02550	0
K02551	54.47
K02552	88.22
K02553	0.56
K02554	0
K02556	1.09
K02557	1.09
K02558	0.81
K02560	0.17
K02562	0.17
K02563	66.45
K02564	26.01
K02565	0.92
K02566	0.99
K02567	0.17
K02568	0.17
K02569	0.17
K02570	0.17
K02571	0.17
K02572	0.17
K02573	0.17
K02574	0.17
K02575	2.44
K02584	0
K02585	0.14
K02586	0.39
K02587	0.25
K02588	0.39
K02589	0
K02590	0
K02591	0.14
K02592	0
K02593	0
K02594	0
K02595	0
K02596	0
K02597	0
K02598	0
K02600	60.45
K02601	66.45
K02609	0.25
K02610	0.25
K02611	0.25
K02612	0.25
K02613	0.25
K02614	3.84
K02615	0
K02616	0.25
K02617	0
K02618	0
K02619	45.48
K02621	22.54
K02622	22.54
K02623	0.25
K02624	0.78
K02625	0
K02626	0.5
K02634	0
K02635	0
K02636	0
K02637	0
K02638	0
K02639	0
K02640	0
K02641	0
K02642	0
K02643	0
K02647	7.22
K02650	7.39
K02651	1.31
K02652	7.78
K02653	7.98
K02654	36.7
K02655	1.03
K02656	0.56
K02657	0.14
K02658	0.14
K02659	0.14
K02660	0.14
K02661	0
K02662	0.14
K02663	0.64
K02664	0.64
K02665	0.39
K02666	1.03
K02667	0.39
K02668	0.39
K02669	1.23
K02670	0.78
K02671	0.39
K02672	0.64
K02673	0.25
K02674	0.39
K02676	0.39
K02679	0.17
K02680	0.17
K02681	0.17
K02682	0.17
K02686	0.42
K02687	31.21
K02688	0.25
K02689	0
K02690	0
K02691	0
K02692	0
K02693	0
K02694	0
K02696	0
K02697	0
K02698	0
K02699	0
K02700	0
K02702	0
K02703	0
K02704	0
K02705	0
K02706	0
K02707	0
K02708	0
K02709	0
K02710	0
K02711	0
K02712	0
K02713	0
K02714	0
K02715	0
K02716	0
K02717	0
K02718	0
K02719	0
K02720	0
K02722	0
K02723	0
K02724	0
K02742	0.17
K02744	2.67
K02745	1.17
K02746	1.92
K02747	1.92
K02750	21.82
K02753	0
K02755	15.3
K02756	0
K02757	40.05
K02759	42.12
K02760	8.87
K02761	11.43
K02763	0.14
K02765	36.07
K02768	1.08
K02769	0
K02770	50.3
K02771	0.25
K02773	19.05
K02774	19.38
K02775	18.3
K02777	21.11
K02778	0
K02779	4.09
K02781	1.22
K02783	1
K02784	8.25
K02786	21.37
K02788	22.74
K02791	19.19
K02793	41.24
K02794	44.86
K02795	10.47
K02796	9.72
K02798	16.47
K02799	0
K02800	17.11
K02802	0.66
K02803	1.32
K02804	20.79
K02805	0
K02806	2.17
K02810	41.88
K02812	0
K02813	0
K02814	0.14
K02815	0
K02819	21.01
K02821	30.51
K02822	31.93
K02823	11.69
K02824	30.82
K02825	23.53
K02826	3.76
K02827	19.06
K02828	3.76
K02829	3.76
K02834	66.45
K02835	66.45
K02836	66.45
K02837	23.46
K02838	66.45
K02839	0
K02840	0
K02841	1.56
K02843	2.06
K02844	0
K02846	0
K02847	0.17
K02848	0
K02849	0.25
K02850	0
K02851	55.86
K02852	0.5
K02853	0
K02854	0
K02855	0
K02856	0
K02858	0.42
K02859	0
K02860	66.45
K02862	0
K02863	66.45
K02864	66.45
K02867	66.45
K02871	66.45
K02874	66.7
K02876	66.45
K02878	66.2
K02879	66.7
K02881	66.45
K02884	66.45
K02886	66.95
K02887	66.45
K02888	66.45
K02890	66.7
K02891	0
K02892	66.7
K02895	66.7
K02897	62.94
K02899	66.45
K02902	65.45
K02904	66.7
K02906	66.7
K02907	66.2
K02909	67.34
K02911	66.34
K02913	88.88
