reactions	air_7
K01646	0.425
K01647	180.337667082539
K01649	177.937667082539
K01652	359.879199340264
K01653	359.879199340264
K01654	1
K01655	0
K01656	180.337667082539
K01657	180.337667082539
K01658	180.337667082539
K01659	4.02285714285714
K01661	177.741071407571
K01662	10.328500436872
K01663	178.400167082539
K01664	8.50909567496723
K01665	8.50909567496723
K01666	0
K01670	1.00357142857143
K01672	179.272857121857
K01673	179.272857121857
K01674	179.272857121857
K01676	182.000167082539
K01677	182.000167082539
K01678	182.000167082539
K01679	182.000167082539
K01680	180.400167082539
K01681	180.400167082539
K01682	180.400167082539
K01684	0
K01685	0
K01686	0
K01687	176.794809939681
K01689	363.757532673598
K01690	2.88
K01692	5.60142857142857
K01693	7.40016710353866
K01694	182.250167082539
K01695	0
K01696	0
K01697	0
K01698	179.913928550429
K01699	0
K01702	177.337667082539
K01703	177.337667082539
K01704	177.337667082539
K01706	0
K01707	0
K01708	173.749999979
K01709	0
K01710	183.596595653967
K01711	0
K01712	0
K01713	178.337667082539
K01714	5
K01715	5.02285714285714
K01716	385.583591232156
K01718	387.64942456549
K01719	181.338928550429
K01720	3.88
K01724	2.88
K01725	0
K01733	359.679199340264
K01734	1.82857142857143
K01735	363.207532673598
K01736	363.757532673598
K01737	0
K01738	383.47442456549
K01739	184.980460829154
K01740	386.47442456549
K01744	184.935357121857
K01745	0
K01746	1.75
K01749	180.338928550429
K01750	1
K01752	183.311342218407
K01753	4
K01754	212.09942458649
K01755	184.650167082539
K01756	386.49942456549
K01758	181.771889400583
K01759	6.44785714285714
K01760	181.771889400583
K01761	0
K01768	379.956281271475
K01770	10.528500436872
K01772	354.892960808154
K01773	0
K01775	210.920392307764
K01776	387.64942456549
K01777	0
K01778	180.317261883762
K01782	9.77642857142857
K01783	387.64942456549
K01784	209.641820879192
K01785	4.23623853211009
K01786	3
K01787	1.08623853211009
K01788	3.25
K01790	180.596595653967
K01791	178.957603686297
K01792	386.520853136918
K01803	387.64942456549
K01804	177.812499979
K01805	351.229032236726
K01807	387.64942456549
K01808	387.64942456549
K01809	381.199662660728
K01810	386.520853136918
K01812	0
K01813	0
K01814	8.00016710353866
K01816	4.02285714285714
K01817	179.851428550429
K01818	0
K01819	1
K01821	177.207603686297
K01823	181.479032257726
K01825	9.77642857142857
K01826	0
K01833	0
K01834	387.64942456549
K01835	212.378234110299
K01836	0.5
K01837	387.64942456549
K01838	3.5
K01839	1.07857142857143
K01840	175.142857121857
K01843	0
K01844	0
K01845	179.913928550429
K01847	0.486238532110092
K01848	0.486238532110092
K01849	0.486238532110092
K01850	3.12909567496723
K01851	177.162499979
K01852	0
K01854	174.999999979
K01856	5.88
K01857	2.88
K01858	0
K01885	387.64942456549
K01895	6.60142857142857
K01897	182.675167082539
K01902	5.45142857142857
K01903	5.45142857142857
K01905	3.45857142857143
K01906	0
K01907	178.163928550429
K01908	3.45857142857143
K01909	0
K01911	175.849999979
K01912	0
K01914	1.91123853211009
K01915	387.071091232156
K01916	387.39942456549
K01917	0
K01918	7.83766710353866
K01919	7.63
K01920	3.88
K01921	387.16318603338
K01922	387.64942456549
K01923	385.64942456549
K01924	387.64942456549
K01925	387.64942456549
K01928	360.757532673598
K01929	387.64942456549
K01930	387.64942456549
K01933	385.64942456549
K01934	359.696294141488
K01935	6.69785714285714
K01937	362.182532673598
K01938	206.885496015061
K01939	386.520853136918
K01940	5.82857142857143
K01942	7.88
K01945	387.64942456549
K01947	7.88
K01950	3.69492900830057
K01951	186.624928987301
K01952	385.64942456549
K01953	175.458571407571
K01954	363.207532673598
K01955	363.207532673598
K01956	363.207532673598
K01958	3
K01959	3
K01960	3
K01961	6.36623853211009
K01962	385.74942456549
K01963	385.74942456549
K01964	6.36623853211009
K01968	2.88
K01969	2.88
K02083	3
K02111	384.43818603338
K02112	384.43818603338
K02160	385.74942456549
K02170	1.14285714285714
K02189	0
K02190	0.425
K02191	1.7375
K02201	363.757532673598
K02203	362.707532673598
K02204	360.330460808154
K02217	186.337603686297
K02224	4.1925
K02225	4.6175
K02226	355.626889379583
K02227	4.6175
K02229	0
K02230	0
K02231	356.389389379583
K02232	4.6175
K02233	356.389389379583
K02274	173.999999979
K02275	173.999999979
K02276	173.999999979
K02291	171.999999979
K02302	4.44785714285714
K02303	0
K02304	4.44785714285714
K02312	0
K02318	387.64942456549
K02361	177.162499979
K02371	3.77016710353866
K02372	385.583591232156
K02377	0.486238532110092
K02428	385.158353136918
K02437	350.629032236726
K02439	3.13
K02446	358.141699340264
K02472	0
K02473	387.64942456549
K02492	178.601428550429
K02495	4.88
K02496	0
K02500	178.400167082539
K02501	178.400167082539
K02502	7.40016710353866
K02509	0
K02510	0
K02517	5.18409567496724
K02523	184.762603686297
K02527	1.39285714285714
K02535	6.69785714285714
K02536	7.18409567496723
K02548	0
K02549	172.249999979
K02551	177.162499979
K02552	177.162499979
K02554	0
K02560	0.25
K02563	387.64942456549
K02564	182.968842218407
K02567	4.27285714285714
K02586	0
K02588	0
K02591	0
K02594	0
K02619	6.08535714285714
K02626	7.33690476190476
K02749	207.891995578189
K02750	207.891995578189
K02752	207.891995578189
K02759	0.5
K02760	0.5
K02761	0.5
K02763	183.400103686297
K02764	183.400103686297
K02765	183.400103686297
K02768	208.434852721046
K02769	208.434852721046
K02770	208.434852721046
K02773	186.400103686297
K02774	186.400103686297
K02775	186.400103686297
K02777	207.445328911522
K02778	207.445328911522
K02779	207.445328911522
K02781	183.400103686297
K02782	183.400103686297
K02783	183.400103686297
K02786	1
K02787	1
K02788	1
K02790	207.291995578189
K02791	207.291995578189
K02793	210.445328911522
K02794	210.445328911522
K02795	210.445328911522
K02796	210.445328911522
K02798	183.400103686297
K02799	183.400103686297
K02800	183.400103686297
K02802	183.825103686297
K02803	183.825103686297
K02804	183.825103686297
K02808	210.891995578189
K02809	210.891995578189
K02810	210.891995578189
K02817	186.400103686297
K02818	186.400103686297
K02819	186.400103686297
K02825	358.505460808154
K02826	184.250167082539
K02827	0
K02828	0
K02829	0
K02851	377.011995557189
K02858	181.075167082539
K03077	3
K03078	0
K03079	13.7465956749672
K03080	3
K03081	0
K03082	13.7465956749672
K03119	0
K03151	386.36318603338
K03153	1.14285714285714
K03179	6.27285714285714
K03181	4.02285714285714
K03182	3.13
K03183	5.13
K03184	4.02285714285714
K03185	4.02285714285714
K03186	3.13
K03269	1.39285714285714
K03270	7.18409567496723
K03271	5.555
K03272	5.555
K03273	5.13
K03274	5.555
K03280	0.25
K03334	5.08766710353866
K03335	0
K03336	0
K03337	0
K03338	0
K03339	0
K03340	0.486238532110092
K03342	9.82159567496723
K03366	4
K03381	2.88
K03385	0.25
K03388	0
K03389	0
K03390	0
K03394	1.7375
K03417	4.02285714285714
K03430	0
K03431	386.506567422632
K03462	0
K03464	2.88
K03465	0
K03472	387.64942456549
K03473	5.75909567496723
K03474	6.50909567496723
K03476	0
K03517	5.08766710353866
K03524	7.88
K03525	387.64942456549
K03526	10.5499290083006
K03527	9.22850043687199
K03564	385.906567422633
K03688	1.14285714285714
K03707	180.879032257726
K03731	3
K03735	353.509032236726
K03736	353.509032236726
K03737	5.69083333333333
K03742	0
K03743	0
K03777	6.305
K03778	6.305
K03779	0
K03780	0
K03781	177.601428550429
K03783	203.164067443633
K03784	203.164067443633
K03785	387.04942456549
K03786	387.04942456549
K03787	0.736238532110092
K03788	2.06480996068152
K03794	4.02285714285714
K03795	0.425
K03800	5.82857142857143
K03815	203.164067443633
K03816	383.441757461951
K03841	358.141699340264
K03856	363.757532673598
K04016	0.25
K04019	353.509032236726
K04020	208.90692458649
K04021	5.25
K04022	211.447114625808
K04032	0
K04041	358.141699340264
K04042	387.16318603338
K04072	5.25
K04073	5.25
K04092	3.12909567496723
K04093	3.12909567496723
K04486	173.79873851111
K04516	3.12909567496723
K04517	184.466699361264
K04518	178.337667082539
K04561	0
K04720	3.45833333333333
K04765	0
K04781	1.00357142857143
K04782	1.00357142857143
K05298	4.60142857142857
K05301	0
K05306	0
K05308	0
K05342	3.5
K05343	4.1925
K05349	3.86623853211009
K05350	3.86623853211009
K05351	0
K05355	0
K05358	0
K05359	178.337667082539
K05368	3.88
K05526	2.88
K05549	0
K05550	0
K05597	384.196091232156
K05602	173.79873851111
K05603	0
K05605	176.192499979
K05606	0.486238532110092
K05607	2.88
K05708	0
K05709	0
K05710	0
K05711	0
K05712	0
K05713	0
K05714	0
K05715	0
K05783	0
K05784	0
K05821	356.204199340264
K05822	3
K05823	172.999999979
K05828	6.08766710353866
K05829	6.08766710353866
K05830	175.207667082539
K05851	379.956281271475
K05873	379.956281271475
K05878	0
K05879	0
K05887	363.054199340264
K05895	0.425
K05910	0.75
K05916	4.60142857142857
K05921	0
K05934	1.7375
K05936	1.7375
K05939	0
K05946	178.957603686297
K06001	0
K06040	0
K06041	10.1840956749672
K06042	6.1175
K06120	0
K06121	0
K06122	0
K06133	381.738424128618
K06151	0
K06152	0
K06153	385.04942456549
K06208	3.12909567496723
K06209	3.12909567496723
K06210	387.64942456549
K06221	0
K06281	6.79159567496723
K06282	6.79159567496723
K06447	0
K06859	386.520853136918
K06928	0
K06989	1.14285714285714
K07029	32.2718918918919
K07130	0
K07173	208.699495578189
K07246	1
K07248	0
K07250	0
K07306	0
K07309	0
K07310	0
K07404	357.071532236726
K07406	3
K07407	3
K07508	5.60119047619048
K07509	5.60119047619048
K07511	5.60142857142857
K07513	5.44785714285714
K07514	9.77642857142857
K07515	9.77642857142857
K07516	9.77642857142857
K07751	387.64942456549
K07816	387.64942456549
K08041	379.956281271475
K08042	379.956281271475
K08043	379.956281271475
K08044	379.956281271475
K08045	379.956281271475
K08046	379.956281271475
K08047	379.956281271475
K08048	379.956281271475
K08049	379.956281271475
K08092	0
K08093	0
K08094	0
K08097	1
K08260	0
K08264	0
K08265	0
K08281	377.949495557189
K08289	385.04942456549
K08298	0
K08299	0
K08302	0
K08312	384.459852700046
K08318	0
K08324	3
K08348	0.25
K08352	0
K08353	0
K08354	0
K08357	0
K08358	0
K08359	0
K08680	0.25
K08682	0.75
K08683	9.77642857142857
K08722	0.736238532110092
K08723	0.736238532110092
K08963	2.88
K08964	0
K08965	0
K08966	0
K08967	2.88
K08968	361.564389379583
K08969	1.57857142857143
K09007	183.925167082539
K09065	359.029199340264
K09251	0
K09458	213.74942458649
K09469	0
K09472	350.129032236726
K09474	2.06480996068152
K09478	4.02285714285714
K09680	387.64942456549
K09698	387.64942456549
K09699	174.491071407571
K09809	178.379032257726
K09882	0
K09883	0
K09903	387.64942456549
K10047	185.480460829154
K10150	383.47442456549
K10203	213.74942458649
K10206	1
K10209	0
K10213	179.629999979
K10245	213.74942458649
K10246	213.74942458649
K10353	180.129032257726
K10524	353.509032236726
K10527	9.77642857142857
K10534	178.771889400583
K10536	5.36623853211009
K10705	387.64942456549
K10764	8.27285714285714
K10780	3
K10793	0
K10794	0
K10795	0
K10796	0
K10807	385.147352700046
K10808	385.147352700046
K10977	0
K10989	352.447175530741
K11029	379.956281271475
K11067	5.60142857142857
K11140	387.64942456549
K11142	387.64942456549
K11175	385.04942456549
K11176	385.04942456549
K11177	2.88
K11178	2.88
K11204	7.63
K11205	7.63
K11258	359.879199340264
K11262	6.36623853211009
K11263	0
K11264	0.486238532110092
K11265	379.956281271475
K11358	387.64942456549
K11381	0.578571428571429
K11394	4.02285714285714
K11395	353.941532236726
K11410	4.02285714285714
K11440	182.401889400583
K11472	0
K11473	0
K11517	0
K11528	387.16318603338
K11532	358.141699340264
K11533	215.04942458649
K11540	387.09942456549
K11541	387.09942456549
K11611	6.02016710353866
K11645	363.757532673598
K11751	0.736238532110092
K11752	180.762667082539
K11753	387.64942456549
K11754	387.64942456549
K11755	179.400167082539
K11787	387.64942456549
K11788	387.64942456549
K11808	207.799201831573
K11942	0.486238532110092
K12047	5.29873853211009
K12251	2
K12254	354.730460808154
K12316	5.29873853211009
K12317	5.29873853211009
K12339	383.47442456549
K12406	383.956567422632
K12407	183.995270789836
K12409	177.629032257726
K12506	10.528500436872
K12524	362.832532673598
K12525	362.832532673598
K12526	361.482532673598
K12527	0
K12657	183.121595653967
K12658	0
K12659	6.08766710353866
K12972	5.14285714285714
K12986	0.25
K13034	383.47442456549
K13038	387.64942456549
K13222	0
K13240	0
K13241	0
K13242	0
K13253	0
K13273	4
K13308	0
K13371	0
K13372	0
K13402	206.885496015061
K13403	387.64942456549
K13421	387.64942456549
K13427	0
K13479	2.88
K13480	2.88
K13481	2.88
K13482	2.88
K13483	2.88
K13484	0
K13485	0
K13497	180.337667082539
K13498	180.451428550429
K13501	180.937667082539
K13503	180.337667082539
K13522	387.64942456549
K13524	0
K13540	1.7375
K13541	1.7375
K13542	181.338928550429
K13543	181.338928550429
K13562	3.88
K13609	0
K13624	186.337603686297
K13625	186.337603686297
K13713	387.64942456549
K13766	2.88
K13767	5.02285714285714
K13786	2.88
K13787	387.64942456549
K13788	208.90692458649
K13789	387.64942456549
K13795	0
K13799	387.64942456549
K13800	387.64942456549
K13809	387.64942456549
K13810	386.520853136918
K13811	4.60142857142857
K13812	0
K13821	4.60142857142857
K13829	363.757532673598
K13830	387.64942456549
K13831	0
K13832	387.64942456549
K13853	363.757532673598
K13873	0
K13874	0
K13875	0
K13876	0
K13877	2.88
K13919	0
K13920	0
K13923	208.90692458649
K13935	213.74942458649
K13937	357.071532236726
K13938	386.61318603338
K13939	182.746595653967
K13940	183.346595653967
K13941	182.746595653967
K13950	8.50909567496723
K13951	211.447114625808
K13952	211.447114625808
K13953	211.447114625808
K13954	211.447114625808
K13967	3.75
K13980	211.447114625808
K13987	384.459852700046
K13988	384.459852700046
K13990	350.629032236726
K13998	387.64942456549
K14048	2.88
K14066	387.64942456549
K14085	354.730460808154
K14152	179.400167082539
K14153	361.954199340264
K14154	13.8251671035387
K14155	181.771889400583
K14163	387.64942456549
K14170	178.337667082539
K14187	185.870032694598
K14260	0
K14263	0
K14267	171.999999979
K14268	0
K14272	0
K14273	0
K14274	0
K14275	0
K14454	387.64942456549
K14455	387.64942456549
K14534	0
K14541	5.60142857142857
K14631	3.88
K14641	0
K14642	0
K14652	181.075167082539
K14656	387.64942456549
K14677	7.36623853211009
K14681	184.650167082539
K14682	5.60142857142857
K14727	7.02285714285714
K14759	177.162499979
K14760	175.849999979
K14977	3
K15013	181.046071407571
K15016	9.77642857142857
K15024	208.90692458649
K15036	6.36623853211009
K15037	6.36623853211009
K15226	172.599999979
K15227	172.599999979
K15371	4.69480996068152
K15428	387.64942456549
K15518	180.129032257726
K15519	350.629032236726
K15567	1.00357142857143
K15568	1.00357142857143
K15569	0
K15570	0
K15633	387.64942456549
K15634	387.64942456549
K15635	387.64942456549
K15759	185.480460829154
K15778	212.378234110299
K15779	212.378234110299
K15780	383.441757461951
K15788	354.571532236726
K15789	0
K15792	387.64942456549
K15849	358.757532673598
K15864	0
K15876	0.25
K15877	0
K15893	5.14285714285714
K15916	386.520853136918
K15918	354.571532236726
K15919	5.14285714285714
K15922	5.29873853211009
K16011	0
K16054	0
K16055	0
K16148	0
K16305	363.757532673598
K16306	363.757532673598
K16329	387.64942456549
K16330	387.64942456549
K16363	10.1840956749672
K16370	380.906567422633
K16371	0
K16651	0
K16704	0
K16818	2
K16838	0
K16840	0
K16842	0
K16849	0
K16850	0
K16881	175.142857121857
K16901	0
K16950	4.02285714285714
K16951	4.02285714285714
K17069	383.47442456549
K17217	181.771889400583
K17218	0
K17463	3.5
K17497	175.142857121857
K17686	0
K17716	209.641820879192
K17753	1
K17761	3
K17841	171.999999979
K17865	0.578333333333333
K17989	183.311342218407
K18007	0
K18011	0
K18014	1
K18120	0
K18122	0
K18123	6.86623853211009
K18126	0
K18151	2.88
K18284	208.267352721046
K18606	0
K18800	0
