reactions	GI_5
K00001	41.5571988795518
K00003	41.0488196746589
K00004	0
K00005	19.3333333333333
K00006	43.5021530079922
K00007	0
K00008	0.666666666666667
K00009	0
K00010	0
K00011	41.5571988795518
K00012	21.9449541284404
K00013	40.6088196746589
K00014	41.0488196746589
K00015	0
K00016	28.2152380952381
K00018	0
K00019	19.3333333333333
K00020	25.7619047619048
K00021	19.3333333333333
K00022	25.7619047619048
K00024	21.9449541284404
K00025	21.9449541284404
K00026	21.9449541284404
K00027	6.42857142857143
K00028	6.42857142857143
K00029	34.1802482460874
K00030	0
K00031	28.8135255570118
K00033	0
K00034	0
K00036	0
K00039	0
K00040	6.42857142857143
K00041	6.42857142857143
K00042	20
K00043	0
K00045	0
K00046	19.3333333333333
K00048	6.42857142857143
K00049	0
K00050	0
K00052	40.6088196746589
K00053	40.6088196746589
K00054	0
K00057	43.5021530079922
K00058	43.5021530079922
K00059	43.5021530079922
K00060	0.666666666666667
K00066	0
K00067	28.3735255570118
K00068	19.3333333333333
K00073	0
K00074	0
K00075	42.8354863413255
K00077	40.6088196746589
K00082	21.9449541284404
K00086	0
K00087	0
K00088	43.5021530079922
K00090	0
K00094	0
K00096	43.5021530079922
K00097	21.9449541284404
K00098	0
K00099	43.5021530079922
K00100	0.666666666666667
K00101	28.2152380952381
K00102	0.666666666666667
K00103	0
K00104	20
K00105	0
K00106	0
K00110	19.3333333333333
K00111	0
K00112	0
K00113	0
K00116	0
K00121	41.5571988795518
K00122	19.3333333333333
K00123	0
K00125	0
K00126	0
K00128	19.3333333333333
K00130	19.3333333333333
K00132	6.42857142857143
K00133	43.5021530079922
K00134	43.5021530079922
K00135	19.3333333333333
K00137	19.3333333333333
K00139	19.3333333333333
K00140	19.3333333333333
K00145	41.0488196746589
K00146	0
K00147	41.0488196746589
K00149	19.3333333333333
K00150	43.5021530079922
K00151	0
K00156	0.666666666666667
K00158	19.3333333333333
K00160	20
K00161	41.0488196746589
K00162	41.0488196746589
K00163	41.0488196746589
K00164	20
K00165	19.3333333333333
K00166	19.3333333333333
K00167	19.3333333333333
K00169	21.7838655462185
K00170	21.7838655462185
K00171	21.7838655462185
K00172	21.7838655462185
K00174	1.94495412844037
K00175	1.94495412844037
K00176	1.94495412844037
K00177	1.94495412844037
K00179	0
K00199	0
K00207	0
K00208	21.9449541284404
K00209	19.3333333333333
K00210	28.3735255570118
K00211	28.3735255570118
K00215	7.0952380952381
K00216	0
K00220	41.0488196746589
K00226	7.0952380952381
K00228	25.7619047619048
K00229	0
K00231	0
K00238	21.9449541284404
K00239	21.9449541284404
K00240	21.9449541284404
K00241	21.9449541284404
K00242	21.9449541284404
K00244	21.9449541284404
K00245	21.9449541284404
K00246	21.9449541284404
K00247	21.9449541284404
K00248	28.2152380952381
K00249	19.3333333333333
K00252	19.3333333333333
K00253	19.3333333333333
K00254	43.5021530079922
K00259	0
K00260	21.2782874617737
K00261	41.0488196746589
K00262	41.0488196746589
K00263	0
K00264	41.5571988795518
K00265	41.5571988795518
K00266	41.5571988795518
K00271	0
K00273	0
K00274	0
K00275	20
K00276	0
K00278	3.05162079510703
K00281	21.9449541284404
K00282	21.9449541284404
K00283	21.9449541284404
K00284	19.3333333333333
K00285	19.3333333333333
K00286	41.5571988795518
K00287	28.8819047619048
K00288	43.5021530079922
K00294	20
K00297	41.0488196746589
K00299	0.666666666666667
K00301	19.3333333333333
K00302	19.3333333333333
K00303	19.3333333333333
K00304	19.3333333333333
K00305	19.3333333333333
K00306	19.3333333333333
K00318	20
K00319	0
K00320	0
K00322	19.3333333333333
K00323	19.3333333333333
K00324	19.3333333333333
K00325	19.3333333333333
K00329	21.9449541284404
K00357	0.666666666666667
K00360	19.3333333333333
K00361	19.3333333333333
K00362	19.3333333333333
K00364	0
K00365	0
K00366	0
K00368	0
