KO	GI_2
K00001	0.000704016804220161
K00002	1.25167682886544e-05
K00003	0.000215814080287248
K00004	5.39189364142195e-05
K00005	0.000107486922732096
K00007	1.80747362054118e-05
K00008	0.00031614493987232
K00009	2.04933371862463e-06
K00010	7.71098591305038e-05
K00012	0.000230977918154728
K00013	0.000232110618902009
K00014	0.000333374417282713
K00015	0.000589605491429751
K00016	0.000230801211311661
K00018	0.000364647646154959
K00019	0.00147051289125855
K00020	0.000930124588035186
K00021	0
K00023	0.00158891354118723
K00024	0.000230390234656837
K00027	0.000543601922996093
K00029	0.00056008219375637
K00030	2.87261426316209e-05
K00031	0.000268464543313157
K00032	4.57402034009848e-06
K00033	2.44266539386871e-05
K00034	0.000603489112101913
K00035	0
K00036	1.5525955568385e-05
K00038	0.0010732709405821
K00039	1.34388543168465e-05
K00040	0.000105879167762854
K00041	2.8944817166775e-05
K00042	0.000276739004525769
K00043	0.000223598787622285
K00045	5.50100667121229e-05
K00046	0.00162391079310843
K00048	0.000158699840059705
K00050	7.55385447381339e-05
K00052	0.000431338396245015
K00053	0.000216198817136717
K00054	2.98626076437238e-05
K00055	0.000174217014248598
K00057	0.000228723230871947
K00058	0.000997603827417917
K00059	0.00749406324415531
K00060	0.000156386478880577
K00064	3.39945363695432e-05
K00065	0.000831200237903128
K00066	2.57533707443847e-06
K00067	0.000275759150536847
K00068	6.75101967440581e-05
K00073	0.000133277818475738
K00074	0.00104709678440922
K00075	0.000223093194893342
K00076	8.81237159877416e-05
K00077	0.000260945801433179
K00082	1.21296527878008e-08
K00086	6.96882049665571e-05
K00087	0.000155998612504299
K00088	0.000250978258643423
K00090	0.000362936175674203
K00091	1.10755779155076e-05
K00094	0
K00096	1.2798217135995e-05
K00097	0.000325785250470328
K00098	4.23668819577578e-05
K00099	0.000224331105276593
K00100	6.93769134567988e-05
K00101	0.000598307085344812
K00102	0.000605219528689119
K00103	1.21989650894454e-06
K00104	0.000764220946747781
K00105	0
K00108	0.000457752875108339
K00111	0.000497039189503243
K00112	1.77439492210115e-06
K00113	5.54498413156608e-07
K00114	0
K00116	1.88605943012993e-05
K00117	1.24223227946057e-05
K00118	6.18249933507408e-06
K00121	0.00047179152215784
K00122	0.000109026962329905
K00123	0.000373297705136591
K00124	0.000443612484510068
K00125	2.43979301788908e-06
K00126	5.73716927921899e-05
K00127	0.00022007271487569
K00128	0.0019564524561999
K00129	0
K00130	0.000722655031769016
K00131	0.000200470532134651
K00132	4.7530504643921e-05
K00133	0.000231521172426762
K00134	0.000238684043555399
K00135	0.001556159200171
K00137	0.000342678775349024
K00138	0.000475196995340484
K00140	0.000916632750328201
K00141	8.10471607874294e-05
K00145	0.000259211550690098
K00146	0.000458502961056512
K00147	0.000217954842931424
K00148	1.18624109433737e-05
K00150	6.02958600145506e-06
K00151	0.000405702016616685
K00152	7.85858095887468e-07
K00153	2.25107235106647e-05
K00154	3.83626587627548e-05
K00156	0.000218056245869031
K00158	8.72665778498885e-06
K00161	0.000163208691812766
K00162	0.000230511627177022
K00163	0.000365608064913326
K00164	0.000162389609480456
K00166	4.67996660704178e-05
K00167	0.000101587260852042
K00169	2.82917412579461e-05
K00170	1.20264544720189e-05
K00171	1.20264544720189e-05
K00172	2.82917412579461e-05
K00174	5.76231513234856e-05
K00175	5.93482574977506e-05
K00176	4.17113572759457e-05
K00177	4.17113572759457e-05
K00179	7.59999342271669e-05
K00180	7.41308124928181e-05
K00183	0
K00184	5.88586829055015e-05
K00185	2.43979301788908e-06
K00186	1.77193048470934e-05
K00187	1.14596338719032e-06
K00188	0
K00193	0
K00194	4.84261947490105e-06
K00196	3.58608528487802e-05
K00197	6.06251598384559e-06
K00198	4.63092304808152e-05
K00200	3.31944628284228e-07
K00201	0
K00202	1.21989650894454e-06
K00205	3.80755577034205e-06
K00208	0.000387818887092829
K00209	5.61029172244898e-05
K00210	0.000171450909348023
K00214	0
K00215	0.000244016268349785
K00216	0.000420866783061477
K00217	2.67736959657766e-05
K00218	2.38587681083394e-06
K00219	0.000437784641171577
K00220	1.5365342234919e-05
K00221	0
K00226	1.3683278463772e-05
K00228	0.000159246177096906
K00230	8.31747619734913e-06
K00231	2.93445552581034e-05
K00232	0
K00239	0.000218749544278604
K00240	0.000199013273637703
K00241	0.000171450909348023
K00242	0.000158956211771561
K00243	5.929436364688e-05
K00244	0.000537423864011668
K00245	2.00804908102438e-05
K00246	2.00804908102438e-05
K00247	1.88605943012993e-05
K00248	0.000680301596444451
K00249	0.00308550367420836
K00252	0.000541357182148946
K00253	0.000765272708392622
K00254	0.00017682264720921
K00255	6.2662720225801e-05
K00256	4.64158656450159e-05
K00257	0
K00259	1.85812695407848e-05
K00260	1.89812270880402e-05
K00261	0.000168086952308207
K00262	0.000233778039826046
K00263	0
K00265	0.000334619396996081
K00266	0.00048081083836597
K00271	0
K00273	0
K00274	0.000150706380900849
K00275	0.000179675417638648
K00276	0
K00278	0.000158386904496222
K00281	0.00018305111033358
K00282	0.000175517231044505
K00283	3.57842373123473e-05
K00284	0.000356616412781454
K00285	0.00094857070608638
