function.	skin_1
K00001	22.4275554
K00002	2.1598576
K00003	94.9709656
K00004	1.316511
K00005	6.53767
K00007	0.944363
K00008	39.2825407
K00009	42.6674237
K00010	35.8685444
K00011	0.0469824
K00012	43.2926565
K00013	79.4799688
K00014	94.1623885
K00015	0.133929
K00016	167.6339104
K00018	2.3281831
K00019	5.3435144
K00020	6.6179008
K00021	0.4646607
K00023	2.605355
K00024	49.7227507
K00027	120.5032626
K00028	0.2695044
K00029	12.4434408
K00030	2.4436264
K00031	83.706823
K00032	0.0469824
K00033	80.3084808
K00034	7.5493871
K00035	0
K00036	77.9272975
K00038	0.1653481
K00039	0.1134723
K00040	22.7353239
K00041	3.2992804
K00042	1.9310298
K00043	0.3857322
K00045	0.1219848
K00046	5.2212637
K00048	0.4296145
K00050	1.2384179
K00052	80.3084237
K00053	85.5433335
K00054	43.8817302
K00055	0.119145
K00057	104.4239193
K00058	99.7682403
K00059	202.276085
K00060	27.6116726
K00064	0.9240707
K00065	2.9829688
K00066	0.0329852
K00067	24.7643186
K00068	4.5140078
K00073	2.0527791
K00074	10.7816095
K00075	100.0677787
K00076	7.1494107
K00077	144.196995
K00082	0.2860234
K00086	0
K00087	2.0730993
K00088	158.4681601
K00090	1.2121834
K00091	0.9948093
K00094	0.5965631
K00096	54.0100864
K00097	20.7552039
K00098	0.5024301
K00099	44.6247271
K00100	6.3223583
K00101	7.1504928
K00102	1.5835251
K00103	0.044643
K00104	14.091739
K00105	1.4148983
K00106	0
K00108	41.8467051
K00111	80.3183569
K00112	27.5140875
K00113	27.5003269
K00114	0.8769151
K00116	97.0182287
K00117	0.5422041
K00118	0.0093593
K00119	1.8162685
K00121	4.4902855
K00122	29.9145201
K00123	63.603047
K00124	10.3637309
K00126	1.0592805
K00127	9.3817703
K00128	144.5864615
K00129	0.0081721
K00130	44.9658996
K00131	2.9839476
K00132	0
K00133	96.4566243
K00134	143.0890898
K00135	47.8348316
K00137	0.1823546
K00138	0
K00140	33.6469248
K00141	0.870436
K00145	74.195118
K00146	1.2319753
K00147	44.3718855
K00148	0.6584848
K00150	0.7846382
K00151	1.137316
K00152	0
K00153	2.1837694
K00154	1.4504849
K00155	0.4490529
K00156	26.7864875
K00158	44.7313873
K00161	83.5409034
K00162	83.5144958
K00163	33.6971825
K00164	74.6957352
K00166	41.9019551
K00167	41.9019551
K00169	10.0169175
K00170	10.0169175
K00171	0
K00172	10.0169175
K00174	79.3779874
K00175	79.297852
K00176	7.7720151
K00177	7.8521505
K00179	0.6023791
K00180	0.6023791
K00184	0.8581302
K00185	0.8581302
K00194	0.0556495
K00196	0.0278248
K00197	0.0556495
K00198	1.1953522
K00200	0.1094128
K00201	0.1094128
K00202	0.1094128
K00207	0.0770014
K00208	82.4294932
K00209	0.6391842
K00210	0.1978651
K00211	0
K00214	0.3840886
K00215	109.5791391
K00216	0.0571643
K00217	0.2155677
K00218	0.8983237
K00219	1.4577467
K00220	0
K00221	0.9885479
K00224	4.1038955
K00226	133.6075121
K00228	2.0746963
K00230	2.9754199
K00231	96.7329799
K00232	0.060174
K00239	110.058271
K00240	110.3146697
K00241	105.8220839
K00242	2.3280983
K00243	58.0075974
K00244	15.3796953
K00245	7.8710715
K00246	7.8710715
K00247	0.756834
K00248	4.4851956
K00249	8.5220954
K00252	36.5094696
K00253	1.5533537
K00254	0
K00255	0.1094128
K00256	0.3063384
K00257	23.3981803
K00258	0.0005936
K00259	129.9170376
K00260	55.8941177
K00261	2.2700088
K00262	36.5392416
K00263	3.4479457
K00265	72.4709243
K00266	81.1105779
