reactions	skin_13
K00001	1161.09738661604
K00003	1314.39693616609
K00004	767.587412354371
K00005	0.142857142857143
K00006	1317.52238661654
K00007	0
K00008	0
K00009	0.392857142857143
K00010	2.14285714285714
K00011	1317.09738661654
K00012	925.468364735824
K00013	1.30952380952381
K00014	1315.07193616609
K00015	768.325507592467
K00016	1159.09738661604
K00018	768.325507592467
K00019	1.14285714285714
K00020	3.56785714285714
K00021	0
K00022	3.56785714285714
K00024	1.30952380952381
K00025	1.30952380952381
K00026	1.30952380952381
K00027	0.392857142857143
K00028	0.392857142857143
K00029	769.468364735324
K00030	0
K00031	923.301698069157
K00033	1311.64693616609
K00034	1
K00036	1312.64693616609
K00039	0
K00040	1.14285714285714
K00041	0
K00042	1.39285714285714
K00043	0
K00045	0
K00046	0.142857142857143
K00048	0.142857142857143
K00049	768.325507592467
K00050	768.325507592467
K00052	923.896936164395
K00053	923.896936164395
K00054	0
K00057	1317.52238661654
K00058	157.309523810024
K00059	1317.52238661654
K00060	0.142857142857143
K00066	0
K00067	926.146936164395
K00068	2.14285714285714
K00073	0.142857142857143
K00074	0
K00075	1317.52238661654
K00077	1157.96836473702
K00082	924.321936164395
K00086	0
K00087	1
K00088	1317.52238661654
K00090	0.142857142857143
K00094	0.142857142857143
K00096	1317.52238661654
K00097	767.301698068657
K00098	0.142857142857143
K00099	768.321936163895
K00100	2
K00101	1159.09738661604
K00102	767.893364735324
K00103	0
K00104	1
K00105	0
K00106	1
K00110	1.14285714285714
K00111	0
K00112	0
K00113	0
K00116	156.428571429071
K00121	1161.09738661604
K00122	3.30952380952381
K00123	0
K00125	0
K00126	0
K00128	1314.39693616609
K00130	0
K00132	2.55952380952381
K00133	1314.39693616609
K00134	551.363545690739
K00135	767.730269497229
K00137	1314.39693616609
K00139	767.301698068657
K00140	1.30952380952381
K00145	1.14285714285714
K00146	0
K00147	157.559523810024
K00149	1314.39693616609
K00150	1317.52238661654
K00151	0.142857142857143
K00156	1.14285714285714
K00158	1.25
K00160	923.896936164395
K00161	1312.64693616609
K00162	1312.64693616609
K00163	1312.64693616609
K00164	767.468364735324
K00165	0
K00166	0
K00167	0
K00169	2.81785714285714
K00170	2.81785714285714
K00171	2.81785714285714
K00172	2.81785714285714
K00174	0
K00175	0
K00176	0
K00177	0
K00179	0
K00199	0
K00207	0
K00208	1158.39693616559
K00209	767.730269497229
K00210	1155.96836473702
K00211	1155.96836473702
K00215	0.142857142857143
K00216	0.142857142857143
K00220	1312.39693616609
K00226	2.14285714285714
K00228	159.821428571929
K00229	0.30952380952381
K00231	156.428571429071
K00238	924.146936164395
K00239	924.146936164395
K00240	924.146936164395
K00241	924.146936164395
K00242	924.146936164395
K00244	924.146936164395
K00245	924.146936164395
K00246	924.146936164395
K00247	924.146936164395
K00248	770.155269497228
K00249	1.14285714285714
K00252	1
K00253	1
K00254	1317.52238661654
K00259	0.25
K00260	3.57142857142857
K00261	1314.82193616609
K00262	922.468364735824
K00263	0
K00264	1.14285714285714
K00265	1.14285714285714
K00266	1.14285714285714
K00271	0
K00273	0
K00274	0
K00275	767.468364735324
K00276	0
K00278	767.301698068657
K00281	1314.64693616609
K00282	1314.64693616609
K00283	1314.64693616609
K00284	0
K00285	1.14285714285714
K00286	924.146936164395
K00287	1317.52238661654
K00288	1317.52238661654
K00294	767.730269497229
K00297	1317.09738661654
K00299	0.142857142857143
K00301	0
K00302	0
K00303	0
K00304	0
K00305	0
K00306	0
K00318	767.730269497229
K00319	0
K00320	0
K00322	1.30952380952381
K00323	1.30952380952381
K00324	1.30952380952381
K00325	1.30952380952381
K00329	923.980269497729
K00357	1155.39693616559
K00360	1.73809523809524
K00361	1.57142857142857
K00362	1.57142857142857
K00364	388.892857144551
K00365	0
K00366	1
K00368	0
K00370	1.73809523809524
K00371	1.73809523809524
K00372	1.73809523809524
K00374	1.73809523809524
K00376	0
K00380	0.30952380952381
K00381	0.30952380952381
K00382	1317.09738661654
K00383	1.30952380952381
K00384	1317.52238661654
K00385	0.30952380952381
K00390	0.142857142857143
K00392	1.14285714285714
K00394	0
K00395	0
K00399	0
K00401	0
K00402	0
K00411	0
K00432	0.142857142857143
K00436	0
K00440	0
K00441	0
K00442	0
K00443	0
K00448	1
K00449	1
K00451	1
K00453	1
K00455	0.142857142857143
K00457	1
K00463	1
K00466	0
K00472	0
K00480	1
K00483	0.142857142857143
K00484	0.142857142857143
K00491	0
K00500	0
K00518	1312.64693616609
K00522	390.488095239789
K00524	1317.52238661654
K00525	1317.52238661654
K00526	1317.52238661654
K00527	5.43497425997426
K00528	923.754079021538
K00529	0
K00531	0
K00540	0.142857142857143
K00547	0
K00548	0
K00549	1158.39693616559
K00560	1316.52238661654
K00568	1.16666666666667
K00577	0
K00578	0
K00579	0
K00580	0
K00581	0
K00582	0
K00583	0
K00584	0
K00589	0.142857142857143
K00591	0.166666666666667
K00593	1.56785714285714
K00595	1.56785714285714
K00598	0
K00599	1158.64693616559
K00600	926.146936164395
K00601	1317.52238661654
K00602	1317.52238661654
K00603	1314.50407902323
K00605	1314.64693616609
K00606	1314.64693616609
K00607	0.30952380952381
K00608	1317.35571994987
K00609	1317.35571994987
K00610	1317.35571994987
K00611	925.718364735824
K00615	1315.07193616609
K00616	1158.39693616559
K00618	1.14285714285714
K00620	1.82142857142857
K00625	1161.52238661604
K00626	1.56785714285714
K00627	767.718364735324
K00629	1317.52238661654
K00632	1.56785714285714
K00634	0
K00639	0.142857142857143
K00640	1315.09738661654
K00641	923.754079021538
K00643	1
K00645	1159.52238661604
K00647	1317.52238661654
K00648	1317.52238661654
K00651	0.142857142857143
K00652	1.73452380952381
K00655	1317.52238661654
K00656	5.43497425997426
K00657	2.39285714285714
K00658	0
K00661	0.55952380952381
K00665	1161.52238661604
K00667	1161.52238661604
K00668	1161.52238661604
K00672	0
K00673	0.142857142857143
K00674	923.896936164395
K00677	768.321936163895
K00681	3.73809523809524
