KO	GI_3
K00001	0.000756306944357303
K00002	4.01095943804978e-05
K00003	0.000251639450586953
K00004	5.07916168941638e-05
K00005	8.87847635833741e-05
K00007	5.95537695574714e-06
K00008	0.000407346149305871
K00009	4.31046846842148e-05
K00010	0.000127213988678633
K00012	0.000244535635795826
K00013	0.000239308920004068
K00014	0.000297460942038529
K00015	0.00064070804502291
K00016	0.000288832461078553
K00018	0.000421433405206044
K00019	0.00135856791988483
K00020	0.00100058609058773
K00021	0
K00023	0.00136722058806852
K00024	0.000242465074975816
K00027	0.000549740751388947
K00029	0.000549052369244999
K00030	6.97433331707914e-05
K00031	0.000304275466704722
K00032	1.91469726930424e-05
K00033	0.000102905569651067
K00034	0.00044012024664598
K00035	0
K00036	9.92691196789671e-05
K00038	0.000927827868062848
K00039	2.38386380873251e-05
K00040	7.33859107227796e-05
K00041	2.56065172415215e-05
K00042	0.000352845251734235
K00043	0.00023811748710781
K00045	5.44155777855015e-05
K00046	0.00132825172781778
K00048	0.000110619287253643
K00050	6.04241253326519e-05
K00052	0.000503790459128224
K00053	0.000228414992009783
K00054	4.06300458860196e-05
K00055	0.00015765964734309
K00057	0.000276448132218948
K00058	0.00119651712239687
K00059	0.0067754343697004
K00060	0.000156042789145359
K00064	3.42759444007381e-05
K00065	0.000685220714212177
K00066	9.40416807624372e-06
K00067	0.000286720867289569
K00068	5.9153638931795e-05
K00073	0.000168487910317494
K00074	0.000781395758816885
K00075	0.000284557390312954
K00076	4.48560256808432e-05
K00077	0.000323107630159512
K00082	5.3012844881806e-09
K00086	6.25314980689806e-05
K00087	0.000152534137857691
K00088	0.000301344668478932
K00090	0.00030894516689279
K00091	2.48918208549918e-05
K00094	0
K00096	6.76372329067599e-05
K00097	0.000219402860364712
K00098	4.34570470383752e-05
K00099	0.000246712130957435
K00100	0.000102567842670808
K00101	0.000516972147741753
K00102	0.000496809696666084
K00103	3.68666192498632e-06
K00104	0.000730757616844882
K00105	1.48884423893678e-06
K00108	0.000372234360232771
K00111	0.000393022321250576
K00112	1.98332834544521e-06
K00113	1.98332834544521e-06
K00114	1.05786301187614e-05
K00116	1.68177514027589e-05
K00117	4.13213564197544e-05
K00118	1.42533405780644e-06
K00121	0.00048226996511983
K00122	0.000119902701490919
K00123	0.000447764487509957
K00124	0.000416146515684096
K00125	5.95537695574714e-06
K00126	3.80880118687255e-05
K00127	0.000208834529914536
K00128	0.00184323986665979
K00129	0
K00130	0.00069312860695538
K00131	0.000192944027664478
K00132	3.13505470880338e-05
K00133	0.000266924648727466
K00134	0.000277795463983369
K00135	0.00153088066189834
K00137	0.000200710996016266
K00138	0.000370596914342669
K00140	0.000918892865861665
K00141	6.37712640492778e-05
K00145	0.000244733787874182
K00146	0.000364591088851473
K00147	0.000257304194308255
K00148	1.43522588980123e-05
K00150	1.97487843765557e-05
K00151	0.000272793544420506
K00152	0
K00153	2.53454275903614e-05
K00154	5.50668271725863e-05
K00156	0.000191196544006623
K00158	5.34733074509654e-06
K00161	0.000147110412316844
K00162	0.000194908110139766
K00163	0.000325572885433144
K00164	0.000164937438733196
K00166	7.14645234689656e-06
K00167	4.52574308757411e-05
K00169	1.93461752025347e-05
K00170	1.48723805666365e-05
K00171	1.64355533868008e-05
K00172	2.00833354029152e-05
K00174	7.24701053800067e-05
K00175	7.25094873629344e-05
K00176	5.32632169656454e-05
K00177	4.44950977786497e-05
K00179	5.45033266182927e-05
K00180	5.26184371959387e-05
K00183	3.48205613423907e-05
K00184	9.93490987237565e-05
K00185	3.21569283711406e-05
K00186	1.47355777766313e-05
K00187	2.67991963008621e-06
K00188	0
K00193	0
K00194	3.35666701142111e-06
K00196	3.41935960909525e-05
K00197	6.71333402284223e-06
K00198	3.9943094540399e-05
K00200	4.65896836674096e-06
K00201	0
K00202	5.95537695574713e-06
K00205	1.02040035675018e-05
K00208	0.000413901214213241
K00209	5.946296320567e-06
K00210	0.000157564776109733
K00214	5.8770167326452e-06
K00215	0.000265661821094594
K00216	0.000443604493865613
K00217	2.00463602094623e-05
K00218	4.72439982274025e-06
K00219	0.000500925177281522
K00220	1.48175450446565e-05
K00221	0
K00226	5.95783834931361e-05
K00228	0.000158408987652463
K00230	1.59992560917417e-05
K00231	6.40331357765049e-05
K00232	0
K00239	0.000252734736278649
K00240	0.000217127115822911
K00241	0.000184799434647482
K00242	0.00015810944183798
K00243	6.90469831744558e-05
K00244	0.000629514905002595
K00245	2.77899618203494e-05
K00246	2.77899618203494e-05
K00247	2.77899618203494e-05
K00248	0.000530815755587698
K00249	0.00245169282814699
K00252	0.000378045461008572
K00253	0.000674682520353472
K00254	0.000171578947573995
K00255	2.11263437407267e-05
K00256	2.29497062031118e-05
K00257	0
K00259	5.51770499175013e-05
K00260	6.60213611070149e-05
K00261	0.00018351355287775
K00262	0.000241956798875435
K00263	1.41900048917246e-06
K00265	0.000377661686707044
K00266	0.000424736978142446
K00271	1.19107539114943e-06
K00273	3.68666192498632e-06
K00274	0.000141227591115089
K00275	0.000177507043805089
K00276	0
K00278	0.000111523796073414
K00281	0.000201912600701824
K00282	0.000178539728106261
K00283	4.9446381507678e-05
K00284	0.000322657660960439
K00285	0.000839035795506657
K00286	0.000280737302165359
K00287	0.000246583429000738
K00288	0
K00290	0.000268287447791408
K00293	0
K00294	0.000130788147339932
K00297	0.000264224585577327
K00298	5.78717245242916e-06
K00299	4.9040800937822e-05
K00301	0
K00302	0.000201811588141834
K00303	0.000346752523635577
K00304	0.000118704518232985
K00305	0.000118704518232985
K00311	0.000186957045622774
K00313	8.77624355245384e-06
K00315	6.55446858471402e-06
K00316	8.70514033559767e-06
K00317	4.41398412218993e-05
K00318	7.67930186398973e-06
K00320	0
K00322	2.12523482742776e-06
K00324	0.000351339779641774
K00325	0.000176028076905199
K00329	0.000161068879997814
K00330	0.00019091475608265
K00331	0.000205520149552086
K00332	0.000162876321336066
K00333	0.000191707541308977
K00334	0.000198637733805987
K00335	0.000260927324064834
K00336	0.000256354325372338
K00337	0.000183299919363838
K00338	0.000190216669646015
K00339	0.000181511529310418
K00340	0.000181511529310418
K00341	0.000192048930685195
K00342	0.000196533400221091
K00343	0.000181511529310418
K00344	0.00108945369079864
K00346	2.7140815794634e-05
K00347	2.77466722126568e-05
K00348	4.36249104504727e-05
K00349	2.72474706199183e-05
K00350	3.17439296328757e-05
K00351	2.93064074149057e-05
K00354	0.000282895350465339
K00355	8.07324359602645e-05
K00356	0.000161068879997814
K00360	1.28483758283792e-05
K00362	0.000196445587598174
K00363	6.03533282241291e-05
K00364	2.26801415627864e-05
K00365	0
K00366	2.52803779039048e-05
K00367	4.79641977951022e-05
K00368	1.55532951243528e-05
K00370	3.55817047994986e-05
K00371	2.23004763476235e-05
K00372	8.56932616156434e-05
K00373	2.18254854932115e-05
K00374	3.09985483039036e-05
K00375	0.00132074570821553
K00376	0
K00380	0.00018975276958613
K00381	0.000162811055224096
K00382	0.000968181603781064
K00383	0.000222318537909003
K00384	0.000792944638746233
K00385	3.2198061704272e-05
K00387	5.8770167326452e-06
K00389	3.47240589644098e-06
