KO	GI_4
K00001	0.000534650080394315
K00002	0.000176543894354296
K00003	0.00041959883622573
K00004	4.69189301405012e-05
K00005	0.00015716423685324
K00007	1.12318493333411e-05
K00008	0.00029452153997882
K00009	1.16637261487399e-05
K00010	0.000222503842936962
K00012	0.000179138770045276
K00013	0.000371708705005963
K00014	0.000494442534273073
K00015	0.000532718217425289
K00016	0.000432526302838867
K00018	0.000463529640920682
K00019	0.000403974240723705
K00020	0.000396206617091552
K00021	0
K00023	0.000453159541138
K00024	0.000269702707767567
K00027	0.00045934824111443
K00029	0.000382703211339102
K00030	0.000126638403962371
K00031	0.000375737076289651
K00032	1.21323828261882e-05
K00033	0.000322375595980761
K00034	0.000456217541055349
K00035	0
K00036	0.000224412349680154
K00038	0.000377095439433988
K00039	3.49642140603887e-06
K00040	0.000120814712376488
K00041	2.9578831048716e-05
K00042	0.000163176451542238
K00043	0.000122668298273797
K00045	2.50763244898723e-05
K00046	0.000599626367168027
K00048	0.000231808003185201
K00050	4.8087311245676e-05
K00052	0.000454690714535566
K00053	0.000478796698307179
K00054	2.20144246933485e-05
K00055	0.000163596691672724
K00057	0.000332598636233269
K00058	0.0012492558492072
K00059	0.00338303081989056
K00060	0.000204374556900196
K00064	3.87030566191941e-05
K00065	0.000413082443251346
K00066	0
K00067	0.000363128166535194
K00068	0.000103173445816032
K00073	3.83584271517696e-05
K00074	0.000334532552326342
K00075	0.000401997030581509
K00076	0.000110268553589743
K00077	0.000225096038003957
K00082	2.93958556771035e-06
K00086	5.57219811585437e-05
K00087	7.66999497239043e-05
K00088	0.000698124412276268
K00090	0.000228955103677363
K00091	0.0001112245204429
K00094	2.24636986666821e-06
K00096	0.000304839705389396
K00097	0.000177636533774817
K00098	2.62770370853757e-05
K00099	0.000393767551660075
K00100	0.000302452642829375
K00101	0.000127383701095986
K00102	0.000266303018139476
K00103	1.12318493333411e-05
K00104	0.000387746012989803
K00105	0
K00108	0.0001176103096969
K00111	0.000209604146879218
K00112	2.24636986666821e-06
K00113	0
K00114	0
K00116	1.12908608009418e-05
K00117	2.00416288210634e-05
K00118	3.03985008976053e-06
K00121	0.000129647896085788
K00122	2.60554484954337e-05
K00123	0.000306377399757056
K00124	0.000369834724143765
K00125	5.05433220000348e-06
K00126	3.7525409939013e-05
K00127	9.841328440954e-05
K00128	0.00074911330196632
K00129	0
K00130	0.000198981689789343
K00131	6.09447438368848e-05
K00132	0.000136871957204017
K00133	0.000397914816190455
K00134	0.000411276512428242
K00135	0.000453188899875115
K00137	7.25021500424886e-05
K00138	0.000108663867976795
K00140	0.000249897411519305
K00141	2.72569308149599e-05
K00145	0.000396607087409667
K00146	0.000146470272319705
K00147	0.000381582547449248
K00148	1.1284807723549e-05
K00150	0.000188751228046796
K00151	8.26050403304616e-05
K00152	0
K00153	3.79517501007266e-05
K00154	0.000229316977722037
K00156	0.000140673599687993
K00158	8.6944280665567e-05
K00161	0.000264025282947728
K00162	0.000375483958849414
K00163	9.52396975133274e-05
K00164	0.000133865690330066
K00166	0.000104063084073405
K00167	0.000180182123046371
K00169	1.58369075600109e-05
K00170	1.65108185200114e-05
K00171	1.6960092493345e-05
K00172	1.58369075600109e-05
K00174	0.000126427214687961
K00175	0.000125304029754627
K00176	0.000116367689628787
K00177	0.000114907549215453
K00179	0.000127860772778321
K00180	0.000119443905684148
K00183	1.45171652633433e-05
K00184	0.000151596142121943
