reactions	skin_1
K00001	118.125717388621
K00003	155.206434134779
K00004	4.512450897
K00005	0.2
K00006	134.350390591236
K00007	1.512450897
K00008	1.512450897
K00009	0
K00010	11.762450897
K00011	147.563217388621
K00012	46.5388397858889
K00013	42.7774018773922
K00014	151.081434134779
K00015	14.1457842303333
K00016	130.800766491621
K00018	14.1457842303333
K00019	1.512450897
K00020	14.237450897
K00021	0
K00022	14.037450897
K00024	44.2329574329477
K00025	44.2329574329477
K00026	44.2329574329477
K00027	29.6375
K00028	29.6375
K00029	34.0399018773922
K00030	1.2
K00031	33.749950897
K00033	126.26231648772
K00034	0
K00036	98.0248164877204
K00039	0
K00040	1.312450897
K00041	0
K00042	1.512450897
K00043	0
K00045	1.512450897
K00046	1.312450897
K00048	0.2
K00049	14.1457842303333
K00050	14.1457842303333
K00052	6.09578423033333
K00053	45.8274018773922
K00054	1.4
K00057	134.350390591236
K00058	46.4329574329477
K00059	162.787890591236
K00060	7.112450897
K00066	0
K00067	48.1888397858889
K00068	17.562450897
K00073	0
K00074	0
K00075	162.787890591236
K00077	147.206434134779
K00082	22.0704574329477
K00086	0
K00087	1.512450897
K00088	162.787890591236
K00090	0
K00094	0
K00096	134.350390591236
K00097	6.91800645255555
K00098	1.312450897
K00099	47.3079574329477
K00100	15.25
K00101	130.800766491621
K00102	7.12078423033333
K00103	0
K00104	1.512450897
K00105	0
K00106	1.512450897
K00110	1.312450897
K00111	0
K00112	0
K00113	0
K00116	3.312450897
K00121	118.125717388621
K00122	13.3457842303333
K00123	0
K00125	0
K00126	0
K00128	115.47481648772
K00130	1.312450897
K00132	11.7833333333333
K00133	150.611989690335
K00134	160.987890591236
K00135	3.312450897
K00137	115.47481648772
K00139	3.312450897
K00140	1.84578423033333
K00145	1.712450897
K00146	1.312450897
K00147	32.7332842303333
K00149	115.47481648772
K00150	162.787890591236
K00151	1.512450897
K00156	2.312450897
K00158	0
K00160	35.3332842303333
K00161	127.66231648772
K00162	127.66231648772
K00163	127.66231648772
K00164	39.3332842303333
K00165	2.312450897
K00166	2.312450897
K00167	2.312450897
K00169	53.8621732026144
K00170	53.8621732026144
K00171	53.8621732026144
K00172	53.8621732026144
K00174	41.1371732026144
K00175	41.1371732026144
K00176	41.1371732026144
K00177	41.1371732026144
K00179	0
K00199	0
K00207	0
K00208	148.606434134779
