reactions	oral_8
K00878	0.517142857142857
K00879	0
K00882	46.4275900900901
K00883	0.125
K00884	0
K00885	1.30464285714286
K00891	10.6583709150327
K00892	0
K00893	2.22535714285714
K00895	0.0521428571428571
K00899	0
K00901	45.9697329472329
K00904	0.125
K00912	9.15472805788982
K00917	46.6532845345345
K00919	9.17187091503268
K00925	54.5784610051228
K00926	0.035
K00927	55.1584610051228
K00928	0
K00929	0.0171428571428571
K00930	0.217142857142857
K00931	1.4075
K00932	54.5784610051228
K00938	0
K00939	54.6544610051228
K00940	9.07617647058824
K00941	1.20785714285714
K00942	55.1584610051228
K00943	55.1584610051228
K00944	1.7875
K00945	55.1584610051228
K00948	55.1584610051228
K00949	45.6225900900901
K00950	10.0301764705882
K00951	55.1584610051228
K00952	55.0084610051228
K00953	55.1584610051228
K00954	10.8083709150327
K00955	0.165
K00956	0.165
K00957	0.165
K00958	0.165
K00963	10.5576764705882
K00964	0.662142857142857
K00966	0
K00969	55.0084610051228
K00971	0.710694444444445
K00972	54.9077665606783
K00973	3.14719444444444
K00975	1.84364285714286
K00978	0
K00979	10.1865336134454
K00980	1.08535714285714
K00981	55.1584610051228
K00983	0.822857142857143
K00991	9.17187091503268
K00995	54.9077665606783
K00997	54.9077665606783
K00998	10.2872280578898
K01000	55.1584610051228
K01005	47.4972845345345
K01006	0.706142857142857
K01007	0.292142857142857
K01008	8.45331932773109
K01011	0.61
K01012	9.20831932773109
K01027	0.0171428571428571
K01028	0.0171428571428571
K01029	0.0171428571428571
K01034	0.167142857142857
K01035	0.167142857142857
K01047	0
K01048	1.24614285714286
K01053	0
K01055	0.125
K01057	2.30035714285714
K01069	54.6249094178212
K01077	0.275
K01078	0.275
K01079	9.24331932773109
K01080	0
K01081	8.85401377217554
K01082	2.10035714285714
K01085	0
K01086	10.0186764705882
K01087	0.125
K01089	8.87617647058824
K01091	1.0778373015873
K01092	1.6025
K01093	0.275
K01094	10.0536764705882
K01101	0.275
K01112	0.885
K01113	0.275
K01119	0.902142857142857
K01126	1.91964285714286
K01129	0.175694444444444
K01133	0.125
K01139	8.83687091503268
K01176	0.282857142857143
K01182	0.282857142857143
K01187	0.9775
K01188	0.819642857142857
K01189	0.035
K01190	0.145
K01193	0.517857142857143
K01194	0.125
K01203	0.282857142857143
K01207	0.3
K01209	0
K01220	0
K01221	0.9775
K01222	0.9775
K01223	0.9775
K01226	0.41
K01232	0.41
K01239	0.58
K01241	0.125
K01243	46.8522845345345
K01244	46.8522845345345
K01251	0.165
K01252	0.182142857142857
K01255	55.1584610051228
K01256	55.1584610051228
K01270	55.1584610051228
K01271	55.1584610051228
K01424	53.3012665606783
K01425	0.5
K01426	0.125
K01427	0.165
K01428	0.165
K01429	0.165
K01430	0.165
K01431	0.125
K01432	0.125
K01433	0.31
K01436	0
K01438	0.465
K01439	1.66285714285714
K01440	45.9190900900901
K01443	0.787142857142857
K01446	0.0171428571428571
K01447	0.0171428571428571
K01448	0.0171428571428571
K01449	0.0171428571428571
K01457	0.142142857142857
K01458	0.125
K01460	0.11
K01464	0.182142857142857
K01465	10.1983709150327
K01466	0
K01468	0.275
K01476	0
K01477	0.125
K01478	0.035
K01479	2.37535714285714
K01480	0.182142857142857
K01482	0.16
K01484	0.16
K01485	0.735
K01486	0.0171428571428571
K01487	0.854642857142857
K01488	1.35864285714286
K01489	3.14719444444444
K01491	55.1584610051228
K01492	54.6544610051228
K01493	44.6179273916774
K01494	9.54017647058824
K01495	10.8083709150327
K01496	8.44331932773109
K01497	9.59187091503268
K01498	9.59187091503268
K01499	0
K01507	54.9077665606783
K01509	0.04
K01510	0.04
K01512	0.517857142857143
K01513	0
K01514	0
K01515	47.2465900900901
K01517	47.2465900900901
K01518	0.252142857142857
K01519	46.9932845345345
K01520	46.9932845345345
K01521	0
K01523	8.44331932773109
K01524	0
K01525	0.735
K01529	0.275
K01533	0.04
K01553	0.04
K01556	0.125
K01568	2.8965
K01571	0.11
K01572	0.11
K01573	0.11
K01575	0.960357142857143
K01579	1.004
K01580	1.004
K01581	1.69785714285714
K01582	7.84331932773109
K01583	7.94401377217554
K01584	7.94401377217554
K01585	7.94401377217554
K01586	9.34117647058824
K01587	55.1584610051228
K01591	55.1584610051228
K01595	0.11
K01596	2.87935714285714
K01597	0
K01598	55.0577665606783
K01599	8.85903361344538
K01607	0.125
K01608	0.125
K01609	9.86303361344538
K01610	7.85117647058824
K01611	0.125
K01613	10.2872280578898
K01619	45.8047329472329
K01620	0.125
K01621	0
K01622	10.8083709150327
K01623	10.8083709150327
K01624	10.8083709150327
K01625	1.11464285714286
K01626	10.8083709150327
K01627	8.58617647058824
K01628	0.125
K01629	0
K01630	0.125
K01631	2.37535714285714
K01632	0
K01633	10.1543709150327
K01635	0.0521428571428571
K01637	0.125
K01638	0.125
K01639	0.627142857142857
K01640	0.125
K01641	0
K01643	0.557857142857143
K01644	0.557857142857143
K01646	0.557857142857143
K01647	1.69785714285714
K01649	2.219
K01652	2.8965
K01653	2.8965
K01654	0.322857142857143
K01655	0.0171428571428571
K01656	1.66285714285714
K01657	1.66285714285714
K01658	1.66285714285714
K01659	0.165
K01661	2.11255158730159
K01662	10.3533709150327
K01663	1.065
K01664	9.03617647058824
K01665	9.03617647058824
K01666	0.165
K01670	0.0171428571428571
K01672	9.37617647058824
K01673	9.37617647058824
K01674	9.37617647058824
K01676	10.1308709150327
K01677	10.1308709150327
K01678	10.1308709150327
K01679	10.1308709150327
K01680	0.672142857142857
K01681	0.672142857142857
K01682	0.672142857142857
K01684	0
K01685	0.0171428571428571
K01686	0
K01687	2.219
K01689	10.7076764705882
K01690	0.275
K01692	0.125
K01693	7.98831932773109
K01694	9.86303361344538
K01695	0
K01696	0
K01697	0
K01698	8.87617647058824
K01699	0
K01702	1.715
K01703	1.715
K01704	1.715
K01706	0.125
K01707	0
K01708	2.37535714285714
K01709	0.125
K01710	3.14719444444444
K01711	0.125
K01712	0.275
K01713	9.34117647058824
K01714	0.0171428571428571
K01715	0.125
K01716	54.5537665606783
K01718	55.1584610051228
K01719	8.72617647058824
K01720	0.125
K01724	0.125
K01725	0.125
K01733	2.219
K01734	0.752142857142857
K01735	10.8083709150327
K01736	10.8083709150327
K01737	0
K01738	47.2465900900901
K01739	1.26
K01740	47.2465900900901
K01744	10.0301764705882
K01745	0.275
K01746	0.167142857142857
K01749	8.87617647058824
K01750	0.425
K01752	1.8975
K01753	0.125
K01754	46.9415900900901
K01755	9.09331932773109
K01756	54.6544610051228
K01758	1.4525
K01759	0.902142857142857
K01760	1.4875
K01761	0
K01768	46.4019472329472
K01770	9.17187091503268
K01772	10.0130336134454
K01773	0
K01775	54.5537665606783
K01776	47.4972845345345
K01777	0.142142857142857
K01778	1.68
K01782	0.125
K01783	55.1584610051228
K01784	55.0084610051228
K01785	1.38819444444444
K01786	0.162142857142857
K01787	0.664
K01788	0.752142857142857
K01790	3.14719444444444
K01791	0.955337301587302
K01792	55.1584610051228
K01803	55.1584610051228
K01804	1.68535714285714
K01805	2.8965
K01807	55.1584610051228
K01808	55.1584610051228
K01809	46.2025900900901
K01810	55.1584610051228
K01812	0
K01813	0
K01814	8.77517647058824
K01816	0.125
K01817	1.69785714285714
K01818	0
K01819	0
K01821	0.8025
K01823	0.504
K01825	0.125
K01826	0.125
K01833	0.11
K01834	55.1584610051228
K01835	53.7706038622656
K01836	0.6775
K01837	55.1584610051228
K01838	0.694642857142857
K01839	0.804642857142857
K01840	8.94187091503268
K01843	0.277142857142857
K01844	0.15
K01845	8.85903361344538
K01847	0
K01848	0
K01849	0
K01850	9.44867647058824
K01851	1.98755158730159
K01852	0.125
K01854	0.882857142857143
K01856	0.142142857142857
K01857	0.125
K01858	0
K01885	55.1584610051228
K01895	0.447857142857143
K01897	2.46969444444444
K01902	1.55685714285714
K01903	1.55685714285714
K01905	0.447857142857143
K01906	0
K01907	1.84785714285714
K01908	0.447857142857143
K01909	0
K01911	1.98755158730159
K01912	0.125
K01914	0.627142857142857
K01915	54.9077665606783
K01916	46.8872845345345
K01917	0.11
K01918	0.8
K01919	0.235
K01920	0.385
K01921	55.1584610051228
K01922	55.0577665606783
K01923	55.1584610051228
K01924	55.1584610051228
K01925	55.1584610051228
K01928	10.8083709150327
K01929	55.1584610051228
K01930	55.1584610051228
K01933	55.1584610051228
K01934	2.64319444444444
K01935	1.075
K01937	10.2872280578898
K01938	45.6275900900901
K01939	55.1584610051228
K01940	0.702142857142857
K01942	0.0171428571428571
K01945	55.1584610051228
K01947	0.0171428571428571
K01950	0.914694444444444
K01951	10.8083709150327
K01952	55.1584610051228
K01953	0.637142857142857
K01954	10.7733709150327
K01955	10.7733709150327
K01956	10.7733709150327
K01958	0.0171428571428571
K01959	0.0171428571428571
K01960	0.0171428571428571
K01961	0.225694444444444
K01962	54.4694610051228
K01963	54.4694610051228
K01964	0.225694444444444
K01968	0.125
K01969	0.125
K02083	0
K02111	55.0084610051228
K02112	55.0084610051228
K02160	54.4694610051228
K02170	0.11
K02189	0.0171428571428571
K02190	0.275
K02191	0.292142857142857
K02201	10.8083709150327
K02203	10.0301764705882
K02204	9.88017647058824
K02217	1.61035714285714
K02224	0.292142857142857
K02225	0.292142857142857
K02226	2.5425
K02227	0.292142857142857
K02229	0.125
K02230	0.125
K02231	2.5425
K02232	0.292142857142857
K02233	2.5425
K02274	0.77
K02275	0.77
K02276	0.77
K02291	0.73
K02302	0.167142857142857
K02303	0.0171428571428571
K02304	0.167142857142857
K02312	0
K02318	55.1584610051228
K02361	1.98755158730159
K02371	0.8
K02372	54.5537665606783
K02377	0.15
K02428	46.9932845345345
K02437	2.37535714285714
K02439	0.61
K02446	10.0186764705882
K02472	0
K02473	55.0084610051228
K02492	8.85903361344538
K02495	8.08617647058824
K02496	0.0171428571428571
K02500	1.065
K02501	1.065
K02502	8.27117647058824
K02509	0.125
K02510	0
K02517	9.15472805788982
K02523	1.9375
K02527	1.24285714285714
K02535	8.90403361344538
K02536	9.15472805788982
K02548	0.04
K02549	1.52355158730159
K02551	1.98755158730159
K02552	1.98755158730159
K02554	0.04
K02560	1.24285714285714
K02563	55.1584610051228
K02564	1.96864285714286
K02567	1.09285714285714
K02586	0
K02588	0
K02591	0
K02594	0.0171428571428571
K02619	0.875
K02626	7.94401377217554
K02749	46.7165900900901
K02750	46.7165900900901
K02752	46.7165900900901
K02759	0.694642857142857
K02760	0.694642857142857
K02761	0.694642857142857
K02763	1.84535714285714
K02764	1.84535714285714
K02765	1.84535714285714
K02768	46.2125900900901
K02769	46.2125900900901
K02770	46.2125900900901
K02773	1.8625
K02774	1.8625
K02775	1.8625
K02777	46.2125900900901
K02778	46.2125900900901
K02779	46.2125900900901
K02781	1.8625
K02782	1.8625
K02783	1.8625
K02786	0
K02787	0
K02788	0
K02790	46.2125900900901
K02791	46.2125900900901
K02793	46.2125900900901
K02794	46.2125900900901
K02795	46.2125900900901
K02796	46.2125900900901
K02798	1.8625
K02799	1.8625
K02800	1.8625
K02802	1.8625
K02803	1.8625
K02804	1.8625
K02808	46.6994472329472
K02809	46.6994472329472
K02810	46.6994472329472
K02817	1.8625
K02818	1.8625
K02819	1.8625
K02825	2.95719444444444
K02826	10.1137280578898
K02827	0.165
K02828	0.165
K02829	0.165
K02851	46.7965900900901
K02858	9.59187091503268
K03077	0.162142857142857
K03078	0
K03079	1.7875
K03080	0.162142857142857
K03081	0
K03082	1.7875
K03119	0.125
K03151	54.4127665606783
K03153	0.557857142857143
K03179	0.925
K03181	0.235
K03182	0.925
K03183	0.8
K03184	0.385
K03185	0.235
K03186	0.925
K03269	1.34355158730159
K03270	8.68687091503268
K03271	1.24285714285714
K03272	1.24285714285714
K03273	1.24285714285714
K03274	1.24285714285714
K03280	1.24285714285714
K03334	0.517142857142857
K03335	0.235
K03336	0.235
K03337	0.235
K03338	0.235
K03339	0
K03340	0.100694444444444
K03342	9.03617647058824
K03366	0.557857142857143
K03381	0.125
K03385	0.65
K03388	0
K03389	0
K03390	0
K03394	0.275
K03417	0.165
K03430	0.142142857142857
K03431	55.1584610051228
K03462	0.235
K03464	0.125
K03465	0
K03472	55.0084610051228
K03473	0.96
K03474	0.465
K03476	0.11
K03517	0.517142857142857
K03524	0.0171428571428571
K03525	55.1584610051228
K03526	9.67587091503268
K03527	9.17187091503268
K03564	54.6544610051228
K03688	0.385
K03707	1.3225
K03731	0
K03735	2.3925
K03736	2.3925
K03737	8.64151377217554
K03742	0
K03743	0
K03777	0.402142857142857
K03778	0.402142857142857
K03779	0.142142857142857
K03780	0.142142857142857
K03781	0.62
K03783	46.0304273916774
K03784	46.0304273916774
K03785	54.6544610051228
K03786	54.6544610051228
K03787	0.877837301587302
K03788	0.275
K03794	0.15
K03795	0.275
K03800	1.1275
K03815	46.0304273916774
K03816	47.3472845345345
K03841	10.0186764705882
K03856	10.8083709150327
K04016	0.65
K04019	2.3925
K04020	54.5613181479799
K04021	0.804642857142857
K04022	45.7875900900901
K04032	0
K04041	10.0186764705882
K04042	54.9077665606783
K04072	0.804642857142857
K04073	0.804642857142857
K04092	9.44867647058824
K04093	9.44867647058824
K04486	1.215
K04516	9.44867647058824
K04517	8.60331932773109
K04518	9.34117647058824
K04561	0
K04720	0.292142857142857
K04765	0.04
K04781	0.0171428571428571
K04782	0.0171428571428571
K05298	0.615
K05301	0
K05306	0
K05308	0.125
K05342	0.694642857142857
K05343	0
K05349	0.819642857142857
K05350	0.819642857142857
K05351	0
K05355	0
K05358	0
K05359	9.34117647058824
K05368	0.125
K05526	0.125
K05549	0
K05550	0
K05597	53.9809610051228
K05602	1.215
K05603	0.125
K05605	0.58
K05606	0.275
K05607	0.125
K05708	0
K05709	0
K05710	0
K05711	0
K05712	0
K05713	0
K05714	0
K05715	0
K05783	0.282857142857143
K05784	0
K05821	9.09331932773109
K05822	0.0521428571428571
K05823	0.49
K05828	0.217142857142857
K05829	0.217142857142857
K05830	0.672142857142857
K05851	46.4019472329472
K05873	46.4019472329472
K05878	0.11
K05879	0.11
K05887	10.7076764705882
K05895	0.292142857142857
K05910	0
K05916	0.407857142857143
K05921	0.125
K05934	0.292142857142857
K05936	0.292142857142857
K05939	0
K05946	0.6775
K06001	0
K06040	0
K06041	0.942142857142857
K06042	1.04464285714286
K06120	0
K06121	0
K06122	0
K06133	54.9077665606783
K06151	0.125
K06152	0.125
K06153	54.6544610051228
K06208	9.44867647058824
K06209	9.44867647058824
K06210	55.0084610051228
K06221	0
K06281	1.74685714285714
K06282	1.74685714285714
K06447	0.125
K06859	55.1584610051228
K06928	0.04
K06989	0.2
K07029	45.9697329472329
K07130	0.125
K07173	46.6665900900901
K07246	0.125
K07248	0.275
K07250	0.125
K07306	0.0521428571428571
K07309	0
K07310	0
K07404	2.30035714285714
K07406	0.035
K07407	0.035
K07508	0.142142857142857
K07509	0.142142857142857
K07511	0.125
K07513	0.142142857142857
K07514	0.125
K07515	0.125
K07516	0.125
K07751	55.1584610051228
K07816	55.1584610051228
K08041	46.4019472329472
K08042	46.4019472329472
K08043	46.4019472329472
K08044	46.4019472329472
K08045	46.4019472329472
K08046	46.4019472329472
K08047	46.4019472329472
K08048	46.4019472329472
K08049	46.4019472329472
K08092	0
K08093	0
K08094	0.035
K08097	0
K08260	0
K08264	0
K08265	0
K08281	45.9190900900901
K08289	54.5537665606783
K08298	0
K08299	0
K08302	0.0521428571428571
K08312	47.2465900900901
K08318	0.0171428571428571
K08324	0.592857142857143
K08348	0.752142857142857
K08352	0
K08353	0
K08354	0
K08357	0
K08358	0
K08359	0
K08680	0.61
K08682	0
K08683	0.125
K08722	0.877837301587302
K08723	0.877837301587302
K08963	0
K08964	0
K08965	0
K08966	0
K08967	0
K08968	3.0465
K08969	0
K09007	10.8083709150327
K09065	2.5425
K09251	0
K09458	54.1994610051228
K09469	0.142142857142857
K09472	1.69785714285714
K09474	0.275
K09478	0
K09680	55.1584610051228
K09698	55.1584610051228
K09699	1.40185714285714
K09809	0.6775
K09882	0.125
K09883	0.125
K09903	55.1584610051228
K10047	1.6025
K10150	47.2465900900901
K10203	54.1644610051228
K10206	0
K10209	0
K10213	0.58
K10245	54.1644610051228
K10246	54.1644610051228
K10353	0.125
K10524	2.37535714285714
K10527	0.125
K10534	0.8025
K10536	8.03687091503268
K10705	55.0084610051228
K10764	1.26
K10780	0.282857142857143
K10793	0.0171428571428571
K10794	0.0171428571428571
K10795	0.0171428571428571
K10796	0.0171428571428571
K10807	54.9077665606783
K10808	54.9077665606783
K10977	0.0171428571428571
K10989	3.14719444444444
K11029	46.4019472329472
K11067	0.217142857142857
K11140	55.1584610051228
K11142	55.1584610051228
K11175	54.5537665606783
K11176	54.6544610051228
K11177	0.142142857142857
K11178	0.142142857142857
K11204	0.235
K11205	0.235
K11258	2.8965
K11262	0.225694444444444
K11263	0
K11264	0.250694444444444
K11265	46.4019472329472
K11358	54.9077665606783
K11381	0.125
K11394	0.592857142857143
K11395	2.3925
K11410	0
K11440	1.42035714285714
K11472	0.182142857142857
K11473	0.182142857142857
K11517	0.182142857142857
K11528	54.9077665606783
K11532	10.0186764705882
K11533	54.1994610051228
K11540	55.1584610051228
K11541	55.1584610051228
K11611	9.17367647058824
K11645	10.8083709150327
K11751	0.877837301587302
K11752	9.59187091503268
K11753	55.1584610051228
K11754	55.1584610051228
K11755	8.44331932773109
K11787	55.1584610051228
K11788	55.1584610051228
K11808	55.1584610051228
K11942	0
K12047	0.9775
K12251	0
K12254	1.715
K12316	0.9775
K12317	0.9775
K12339	47.2465900900901
K12406	54.8584610051228
K12407	1.23819444444444
K12409	1.5653373015873
K12506	9.17187091503268
K12524	9.98087091503268
K12525	9.98087091503268
K12526	9.44187091503268
K12527	0
K12657	1.9075
K12658	0.125
K12659	0.217142857142857
K12972	0.885
K12986	1.24285714285714
K13034	47.2465900900901
K13038	55.0577665606783
K13222	0
K13240	0
K13241	0
K13242	0
K13253	0
K13273	0
K13308	0
K13371	0
K13372	0
K13402	45.6275900900901
K13403	55.1584610051228
K13421	55.1584610051228
K13427	0
K13479	0.142142857142857
K13480	0.142142857142857
K13481	0.142142857142857
K13482	0.142142857142857
K13483	0.142142857142857
K13484	0
K13485	0
K13497	1.66285714285714
K13498	9.86303361344538
K13501	2.30255158730159
K13503	1.66285714285714
K13522	55.0084610051228
K13524	0.125
K13540	0.292142857142857
K13541	0.292142857142857
K13542	8.72617647058824
K13543	8.72617647058824
K13562	0.125
K13609	0
K13624	1.61035714285714
K13625	1.61035714285714
K13713	55.1584610051228
K13766	0.125
K13767	0.125
K13786	0.125
K13787	55.1584610051228
K13788	54.5613181479799
K13789	55.1584610051228
K13795	0
K13799	55.1584610051228
K13800	55.1584610051228
K13809	55.1584610051228
K13810	55.1584610051228
K13811	0.165
K13812	0
K13821	0.592857142857143
K13829	10.8083709150327
K13830	55.1584610051228
K13831	0.035
K13832	55.1584610051228
K13853	10.8083709150327
K13873	0.125
K13874	0.125
K13875	0.125
K13876	0.125
K13877	0.125
K13919	0
K13920	0
K13923	54.5613181479799
K13935	54.0144610051228
K13937	2.30035714285714
K13938	55.1584610051228
K13939	10.3043709150327
K13940	10.8083709150327
K13941	10.3043709150327
K13950	9.03617647058824
K13951	45.7875900900901
K13952	45.7875900900901
K13953	45.7875900900901
K13954	45.7875900900901
K13967	1.42964285714286
K13980	45.7875900900901
K13987	47.2465900900901
K13988	47.2465900900901
K13990	2.5425
K13998	55.0577665606783
K14048	0.165
K14066	55.1584610051228
K14085	1.715
K14152	8.44331932773109
K14153	9.49117647058824
K14154	9.03617647058824
K14155	1.4875
K14163	55.1584610051228
K14170	9.34117647058824
K14187	9.59867647058824
K14260	0.11
K14263	0.125
K14267	0.77
K14268	0.125
K14272	0.252142857142857
K14273	0
K14274	0
K14275	0
K14454	54.9077665606783
K14455	54.9077665606783
K14534	0.167142857142857
K14541	0.142142857142857
K14631	0.125
K14641	0.04
K14642	0.04
K14652	9.59187091503268
K14656	55.1584610051228
K14677	0.465
K14681	9.09331932773109
K14682	0.217142857142857
K14727	0.125
K14759	2.02755158730159
K14760	1.98755158730159
K14977	0.125
K15013	2.369
K15016	0.125
K15024	54.5613181479799
K15036	0.225694444444444
K15037	0.225694444444444
