KO	skin_14
K00946	4.29236610125875e-05
K00947	0
K00948	0.00050429146862338
K00949	0.000392555251876348
K00950	0.000410724405448582
K00951	0.000461605284010448
K00952	0
K00954	0.000426370589281867
K00955	8.74054642815711e-05
K00956	4.81622621249877e-05
K00957	5.03084451756171e-05
K00958	4.70302462480354e-05
K00960	0
K00962	0.000789594136631263
K00963	0.000479502303758101
K00965	6.99186972836482e-05
K00966	3.1624534882811e-05
K00968	0.00032965860777484
K00969	0.000740133999666635
K00970	0.00012951087844356
K00971	4.73274783835906e-05
K00972	1.14548973304074e-05
K00973	0.000123793768020456
K00974	0.000429593811430978
K00975	0.000129516990510383
K00978	1.39998787189755e-05
K00979	2.24838224351649e-05
K00980	0.000337198834517057
K00981	0.000428964283318837
K00982	3.06675992364322e-05
K00983	2.02990555723912e-05
K00984	0.000223839699680525
K00986	0.000166602816285053
K00988	0
K00989	4.37398438491254e-05
K00990	1.22717445167518e-05
K00991	0.000367098065021921
K00992	2.83794183589823e-05
K00995	0.000484424174284916
K00996	0.00032573316615756
K00997	0.000404708803832968
K00998	3.06597578661339e-06
K01000	0.000437020934452792
K01001	3.06597578661339e-06
K01002	6.13195157322678e-06
K01003	3.11041021830345e-07
K01004	0
K01006	0.000131013804470645
K01007	1.78692552697485e-05
K01008	1.41996483020949e-05
K01011	6.8354581164063e-05
K01012	0.000394656722542019
K01014	0
K01023	0
K01026	0.000271400845029918
K01027	1.94369428728518e-06
K01028	3.27538269751424e-05
K01029	3.32621896435823e-05
K01031	2.52372298496989e-05
K01032	9.397013097118e-06
K01034	2.72019173425934e-05
K01035	2.51201864111272e-05
K01039	7.84137029824398e-09
K01040	7.84137029824398e-09
K01042	9.660375818138e-06
K01046	0.000656919292404837
K01048	0.000580441050625704
K01051	4.03207772543965e-05
K01053	3.71158194116882e-07
K01055	6.20642778400982e-05
K01056	0.000429121801022326
K01057	4.34492568617212e-05
K01058	3.07381715691164e-06
K01060	2.97674347822635e-05
K01061	9.48573027360513e-06
K01066	0.000399268117107385
K01067	6.31753067028522e-06
K01069	0.000605460664845805
K01070	2.54116407450949e-05
K01071	4.51869245581772e-05
K01073	0
K01075	3.85436956031398e-06
K01077	0.000651613892732572
K01079	6.94601826100356e-05
K01081	0.000506104034328405
K01082	1.5329878933067e-05
K01083	6.40651656904291e-07
K01085	0
K01086	3.06597578661339e-06
K01087	2.75937820795205e-05
K01089	3.15788768683003e-05
K01090	6.09336776108246e-06
K01091	0.00112615174322893
K01092	0.00077613866716385
K01093	0
K01095	2.35582005943941e-05
K01096	2.1168648325437e-05
K01101	0.000409479354774336
K01104	0.00141784167215566
K01113	0
K01114	0.000481496995390532
K01115	0
K01117	0.000267030107479509
K01118	0.000367852277663527
K01119	0.000606598321600992
K01120	0
K01126	0.00156277506048013
K01127	0
K01128	0
K01129	7.10044551290974e-05
K01130	0.000133284377764303
K01133	1.18003288023931e-05
K01134	1.83958547196803e-05
K01135	0
K01136	0
K01138	2.36080135569231e-05
K01139	0.000414090225424664
K01141	3.06597578661339e-06
K01142	0.000114945724316845
K01143	0
K01144	9.19792735984017e-06
K01146	8.54766648682209e-07
K01147	6.13195157322678e-06
K01150	2.94051386184149e-06
K01151	0.000385932826894664
K01153	0.000590623216121415
K01154	0.000805387575691728
K01155	3.32396522528327e-05
K01156	4.12418580412755e-05
K01158	0
K01159	5.21215883724277e-05
K01160	4.37996540944771e-07
K01161	2.94051386184149e-06
K01163	2.45278062929071e-05
K01166	3.06597578661339e-06
K01167	3.06597578661339e-06
K01169	0
K01173	1.25266475691335e-05
K01174	0.000872399002116733
K01175	2.45434890335036e-05
K01176	0.000130197017265742
K01178	3.06597578661339e-06
K01179	0.000217906878254655
K01181	0.000120623745919425
K01182	0.000787854186786167
K01183	0.000360453276754594
K01184	0
K01185	0.000305653121256659
K01186	0.000153488668488611
K01187	0.000928616049280926
K01188	0
K01190	0.000171013755592488
K01191	3.95510876473128e-05
K01192	2.88293245606931e-05
K01193	0.000441955300029477
K01194	3.06597578661339e-06
K01195	4.99807605570492e-05
K01197	2.9235243799282e-05
K01198	0.000110266430414444
K01200	0.000125904361577093
K01201	1.83958547196803e-05
K01202	0
K01205	1.22639031464536e-05
K01206	7.60828556612866e-05
K01207	0.000112279998455605
K01208	0.000175757631878896
K01209	0.000114913298030377
K01210	0
K01212	1.96685239141236e-06
K01214	6.59793738969792e-05
K01215	0.000678816040870778
K01216	2.55497982217783e-06
K01217	0
K01218	7.34290836301441e-05
K01219	0
K01220	0.000376504675408336
K01222	9.79281818410845e-06
K01223	0.000641330506897007
K01224	2.68672597150627e-05
K01226	0.000557422322137467
K01227	0.00119746633821782
K01230	0
K01232	6.13195157322678e-06
K01233	0
K01235	1.53684627452113e-05
K01236	2.01523815511658e-05
K01239	0.000682779386651932
K01241	1.22717445167518e-05
K01243	0.000411802659949879
K01246	0.000405302840786329
K01247	5.3591480051058e-05
K01250	0.000368758651636846
K01251	2.14232466941494e-05
K01252	0
K01253	0
K01255	0.000340397364398285
K01256	7.6657236035633e-05
K01258	0.0007330631187065
K01259	0.000313428004843577
K01261	0.000695937997957691
K01262	0.000572328929843251
K01263	0
K01265	0.000482266661714441
K01266	9.20838252023782e-06
K01267	4.81622621249877e-05
K01269	0.000643282803544762
K01270	8.9480498655528e-05
K01271	0.000851881721269456
K01273	2.76774233627018e-05
K01274	6.75555761208118e-05
K01277	9.19792735984017e-06
K01278	2.45356476632054e-05
K01281	3.79780196206973e-05
K01283	0
K01284	4.90556125858143e-05
K01286	0.000133133933793586
K01295	3.3749257763642e-05
K01297	5.15887698841908e-05
K01299	9.19792735984017e-06
K01301	0
K01303	6.13195157322678e-06
K01304	0.000361644659245191
K01305	3.06597578661339e-06
K01308	1.23024869585979e-05
K01312	0
K01318	0.00141528327839308
K01322	3.1914377113853e-06
K01325	0
K01337	1.04250771081764e-05
K01338	5.47092101626702e-05
K01342	2.15368480898109e-05
K01347	1.08623142154303e-05
K01354	7.45823429087718e-06
K01355	0
K01356	0.000619430255975254
K01358	0.000780764997130436
K01361	8.83662045652853e-05
K01364	5.83876939237003e-06
K01372	0.000120386768239011
K01381	0
K01387	3.06597578661339e-06
K01390	1.12474655215437e-05
K01392	1.8779101693007e-05
K01399	3.06597578661339e-06
K01400	0.000296043625449187
K01401	0.000296275362947839
K01406	1.23397030593366e-05
K01407	0
K01408	0
K01409	0.000492827772185755
K01414	2.14618305062937e-05
K01415	0
K01417	0
K01419	0.000331980151602929
K01420	1.92506213683626e-05
K01421	0.000457449563514282
K01423	6.13979294352502e-06
K01424	0.000437247156970511
K01425	1.22639031464536e-05
K01426	8.52234696374975e-05
K01427	0
K01428	0.000342619582812634
K01429	0.000338725906827873
K01430	0.000338725906827873
K01431	0
K01432	2.14618305062937e-05
K01433	3.9817855335136e-05
K01434	7.84137029824398e-09
K01436	0.00143548604297455
K01437	0
K01438	0.000312090826150961
K01439	0.000937054571254112
K01442	0.000413302757773371
K01443	0.000445611100434327
K01444	3.06597578661339e-06
K01446	0
K01447	0.000449302864037883
K01448	0.00067251643850128
K01449	4.50191187140857e-05
K01451	0.0013541687173447
K01452	1.93420467356685e-07
K01453	0
K01455	2.50487772989253e-05
K01457	1.6340079327655e-05
K01458	6.27048244849577e-06
K01459	0
K01460	7.88393773700586e-07
K01461	2.94835523213973e-06
K01462	0.000799072012357296
K01463	0
K01464	2.56242877094293e-05
K01465	0.000449301440073883
K01466	1.99535959341353e-05
K01467	4.28592859599949e-05
K01468	0.000317729352011621
K01469	6.76361751391866e-06
K01470	1.11008811245613e-05
K01473	7.79027126981532e-06
K01474	9.78254507874259e-06
K01476	0.000313368192639326
K01477	0
K01478	0.00036633730198035
K01479	0.000311331475405289
K01480	3.28448817918436e-05
K01482	0
K01483	3.13393432919818e-06
K01484	0
K01485	3.21886915094923e-05
K01486	2.42485313274463e-05
K01487	2.13056261396758e-05
K01488	7.73609238644668e-05
K01489	0.000418712100736659
K01491	0.000432208775471739
K01492	4.55516402582561e-06
K01493	0.00041923909171227
K01494	1.30800859829915e-05
K01495	9.19478668067491e-05
K01496	0.000330441976998206
K01497	0.000370352443085051
K01498	0
K01499	0
K01501	1.22848134672489e-07
K01502	7.84137029824398e-09
K01505	2.01204660996504e-05
K01507	6.5136907382929e-05
K01512	0.000383632066432703
K01515	0.000445978107143108
K01518	5.83876939237003e-06
K01520	0.000268759678440741
K01521	0
K01523	5.55666867653556e-05
K01524	0.000118604857875613
K01525	9.54817523316173e-06
K01531	9.25851595545437e-05
K01533	0.000798538072360366
K01534	0.00103898358028762
K01535	3.37288384705692e-05
K01537	0.000519328339981057
K01539	1.8343131945227e-05
K01541	1.05394639349352e-05
K01545	0
K01546	0.000323399753568943
K01547	0.000327749474877014
K01548	0.000327118797084046
K01551	5.87304606475795e-05
K01555	3.07381715691163e-06
K01556	3.06597578661339e-06
K01560	0.00038727577707396
K01561	1.4079363782306e-05
K01563	9.33645823510915e-06
K01565	6.13195157322678e-06
K01567	1.8357270907536e-05
K01568	6.8641248954031e-07
K01569	3.02739197446907e-06
K01571	0.000124606951497425
K01572	6.84546612548387e-05
K01573	9.19792735984017e-06
K01574	2.75073449512081e-06
K01575	0.000625616229325563
K01576	0.000260231036289946
K01577	0
K01578	3.06597578661339e-06
K01579	0.000313608151310225
K01580	5.27481631314519e-05
K01581	2.82413071228996e-05
K01582	0.000350645014654636
K01583	3.02739197446907e-06
K01584	3.24176873084084e-05
K01585	8.73830106899639e-05
K01586	0.000662595144123299
K01588	0.000425732637798317
K01589	0.000404160060698284
K01590	7.58007677459122e-06
K01591	0.000426170634339261
K01593	0
K01594	0
K01595	4.29236610125875e-05
K01596	9.51680975196876e-06
K01597	0.00036178514282038
K01598	4.13652940612793e-05
K01599	0.000382484553272851
K01601	3.18882392128588e-06
K01602	0
K01607	0.000168116384780172
K01608	0
K01609	0.000398576852259741
K01610	0.000354941881145256
K01611	1.61846455817492e-05
K01612	1.10163183409031e-05
K01613	3.06832819770287e-05
K01615	1.44341901904313e-05
K01616	2.75937820795205e-05
K01617	1.30689504970733e-07
K01619	0.000675091465808192
K01620	0.000347402959109476
K01621	3.38654490050487e-05
K01622	0
K01623	0.000347310030535995
K01624	0.000436482750129267
K01625	0.000137011068470101
K01626	9.592148200562e-05
K01627	2.8155366547346e-05
K01628	4.83312788800627e-05
K01629	2.2365703133405e-05
K01630	3.06597578661339e-06
K01631	2.31021477091477e-05
K01633	0.0003903459640605
K01634	0
K01635	0.000395421562245204
K01637	3.06597578661339e-06
K01638	3.06597578661339e-06
K01639	0.000336399948281716
K01640	9.45930636978165e-06
K01641	0.000460216510780545
K01643	1.19515767005021e-05
K01644	4.35888920638171e-05
K01646	1.1847467885185e-05
K01647	0.000427271791360183
K01649	0.000652610940017067
K01652	0.000852200945428382
K01653	0.000404653628238051
K01654	2.21372303378002e-05
K01655	0
K01657	0.000666586357290056
K01658	0.000740290354414809
K01659	8.09577690699965e-05
K01661	0.000362212056568
K01662	7.57717269451048e-05
K01664	0.000386040642053292
K01665	0.000432791629258777
K01666	1.60160706300624e-05
K01667	3.85436956031398e-06
K01668	0
K01669	0.000338861835101176
K01671	0
K01673	7.14000328823437e-05
K01674	1.55034247323092e-05
K01676	2.20127171779233e-05
K01677	2.25828850799327e-05
K01678	2.25828850799327e-05
K01679	0.00041131227508155
K01681	0.000405408590321122
K01682	3.07381715691163e-06
K01683	2.35241108947319e-08
K01684	3.03366459992012e-05
K01685	1.47489372054764e-05
K01686	6.51857643495511e-05
K01687	0.000441328637875787
K01689	0.000452374197929216
K01690	1.64668776263123e-07
K01692	0.000106285169851845
K01693	0.000340668033091319
K01695	0.000406753639052369
K01696	0.000437218934879355
K01697	0.000186835834458153
K01698	0.000370999661962993
K01699	1.96338683416892e-05
K01703	0.000402782392812137
K01704	0.000405204002846935
K01706	0
K01707	0
K01708	0
K01709	1.31451120702933e-05
K01710	0.000133445509865353
K01711	1.53684627452113e-05
K01712	0.000313117981666519
K01713	0
K01714	0.000435249426651111
K01715	6.23651123266429e-05
K01716	3.4163730193692e-06
K01719	0.000333391769687095
K01720	3.25939625397008e-06
K01721	0
K01724	3.06597578661339e-06
K01725	3.06597578661339e-06
K01726	3.06597578661339e-06
K01727	0.000339902684779825
K01728	1.96751295846407e-05
K01729	0
K01730	0
K01732	3.06597578661339e-06
K01733	0.000426242525009792
K01734	5.30413811084117e-05
K01735	0.000426225809934179
K01736	0.000423226044861465
K01737	0.000388012768472188
K01738	0.000818856623413551
K01739	0.00100737663157804
K01740	0.000532301478223186
K01744	0.000143211270777256
K01745	0.000319254831066979
K01746	1.19707209655968e-05
K01749	0.000371073714047192
K01750	7.06977298321248e-05
K01751	1.02461144758791e-05
K01752	0.00082117851428849
K01753	1.23031099979448e-05
K01754	0.000685128264450298
K01755	0.000419611411354355
K01756	0.000429985214891638
