KO	air_7
K00169	2.96209332544175e-06
K00170	3.06124466662298e-06
K00171	3.28933759893762e-06
K00172	2.86294198426052e-06
K00174	0.00023408851996068
K00175	0.000228637870392013
K00176	1.7055824587084e-06
K00177	1.7055824587084e-06
K00179	8.49768279735329e-07
K00180	1.32749424416824e-06
K00183	0
K00184	4.42172336999208e-06
K00185	8.83492397257057e-06
K00186	0
K00187	4.26395614677099e-07
K00193	0
K00194	4.26395614677099e-07
K00196	2.12895512376663e-06
K00197	4.26395614677099e-07
K00198	8.49768279735329e-07
K00200	0
K00201	1.69012400742101e-06
K00202	4.26395614677099e-07
K00205	3.43144551234229e-07
K00208	0.000440874932054433
K00209	5.83488735873925e-06
K00210	5.96651565586052e-06
K00214	4.26395614677099e-07
K00215	0.000413548448704097
K00216	6.39937452222633e-05
K00217	0.000162656225276329
K00218	6.02691298771477e-06
K00219	0.00016425160534317
K00220	1.26724471037734e-05
K00221	3.37471641130548e-05
K00226	0.000261737875955975
K00228	8.54897010299614e-06
K00230	3.83965070667564e-06
K00231	0.000396008118256383
K00232	1.62000763783137e-05
K00239	0.000403180945813938
K00240	0.000384563456325233
K00241	0.000384373447241966
K00242	6.73907877139072e-06
K00243	0.000268131518493606
K00244	0.000589971527407709
K00245	2.98476930273969e-06
K00246	2.98476930273969e-06
K00247	1.7055824587084e-06
K00248	0.000274441922998272
K00249	0.000192260215191609
K00252	0.00038690051728671
K00253	5.80154856311927e-05
K00254	0.000382515516607312
K00255	6.78062357921914e-06
K00256	2.54060364868767e-06
K00257	1.37971040044463e-07
K00259	0.000518047993753554
K00260	0.000229821673549706
K00261	0.000290924682893009
K00262	0.0001971567586598
K00263	7.22180546677554e-05
K00265	0.000399302066622792
K00266	0.000401402282312384
K00270	0
K00271	8.18788708428823e-06
K00273	5.47968599806624e-06
K00274	7.80526966621176e-05
K00275	1.92145500934326e-05
K00276	1.96854445454623e-06
K00278	3.57150832357447e-05
K00281	0.000270940307956565
K00282	0.000272767733702912
K00283	0.000266074045642782
K00284	0.000604558211228133
K00285	0.000179179628071904
K00286	0.000424861345079558
K00287	0.000458536291498002
K00288	0
K00290	2.18476527098053e-05
K00293	1.2791868440313e-06
K00294	0.000264628957596404
K00297	0.00041953366194273
K00298	6.42734554202001e-07
K00299	0.000419987784480261
K00301	7.33985355839777e-06
K00302	1.12548511618612e-05
K00303	7.39115225436216e-05
K00304	5.66233183745465e-06
K00305	5.66775499312622e-06
K00311	1.31111097326173e-05
K00313	9.3195307805817e-06
K00314	4.26395614677099e-07
K00315	4.26220341585052e-07
K00316	3.27656669212721e-06
K00317	2.1284764852264e-06
K00318	0.000227584911384875
K00320	0
K00322	0.000283861040645075
K00324	7.46339517245021e-05
K00325	1.70326407045216e-05
K00329	0.000245854364844033
K00330	1.35870386406568e-05
K00331	1.37884284458565e-05
K00332	9.13700049000796e-06
K00333	1.03033887839795e-05
K00334	1.73528723151099e-05
K00335	2.0839693005556e-05
K00336	2.15055004119429e-05
K00337	1.35840156910379e-05
K00338	1.27369589891383e-05
K00339	1.27342474113026e-05
K00340	1.31606430259797e-05
K00341	5.39440403430491e-05
K00342	1.3812276723883e-05
K00343	1.902980060326e-05
K00344	0.000964426749188962
K00346	2.55837368806259e-06
K00347	5.21225333804781e-06
K00348	4.69035176144809e-06
K00349	5.97225018331517e-06
K00350	6.5524712504208e-06
K00351	4.69035176144809e-06
K00354	0.000276113315747239
K00355	6.19172521685749e-05
K00356	0.000245854364844033
K00360	8.62740130617389e-08
K00362	0.000312009539362513
K00363	0.000236295415611586
K00364	0.000473535881255344
K00365	0
K00366	1.2791868440313e-06
K00367	1.03068299509446e-05
K00368	0.000150195933901563
K00370	0.00034425342391616
K00371	0.000344923432671161
K00372	2.16673447162447e-05
K00373	0.000340681818961125
K00374	0.000340834183329144
K00375	0.000494095878823082
K00376	1.38084555343667e-06
K00380	0.000441832559983477
K00381	3.83165015588293e-05
K00382	0.00160340807633671
K00383	0.000632376162955088
K00384	0.00139967131067421
K00385	2.16826706186865e-06
K00387	1.00721558710212e-06
K00389	0.000119727555012432
K00390	0.000169559285010774
K00392	0.000148158012792436
K00394	8.75839640958366e-07
K00395	8.52791229354198e-07
K00400	0.000325549808043985
K00404	1.41178548462319e-05
K00405	1.19087533770818e-05
K00406	1.43990322328565e-05
K00407	1.01869566022515e-05
K00410	1.39442890205213e-06
K00411	6.39291127053762e-06
K00412	5.96953860547939e-06
K00413	5.96953860547939e-06
K00423	4.37919820479184e-07
K00424	2.2138560750976e-06
K00425	0.00036181169301491
K00426	0.000381891944036853
K00427	1.08624598992685e-05
K00428	1.71751513774517e-05
K00432	0.000602626296912502
K00433	1.7580463103738e-05
K00435	0.000223017858133569
K00436	1.80403202757412e-06
K00437	4.6096823208335e-08
K00440	0
K00441	4.2337266505823e-07
K00442	0
K00446	1.54020327633391e-05
K00448	0.000109180963771146
K00449	0.000116927257427297
K00450	0.000110278214607982
K00451	7.26093369721191e-06
K00452	1.39060983884552e-06
K00453	6.44668151839192e-06
K00455	2.1560041903244e-06
K00456	4.08646078093694e-07
K00457	0.000120232445549405
K00459	0.000446512960944389
K00462	4.21531786372798e-08
K00464	0
K00466	7.37572766048945e-06
K00467	8.05208357114174e-06
K00469	3.89335710588654e-07
K00471	1.31485491826284e-06
K00472	1.54778183518309e-06
K00476	1.62127610143384e-08
K00477	1.7055824587084e-06
K00479	1.15465683960498e-05
K00480	0.00014130267594052
K00481	0.00011291899911913
K00483	4.18588265091939e-06
K00484	6.46805277467836e-06
K00485	3.02294961886911e-09
K00486	6.78693375025124e-06
K00491	0.000222956191100887
K00493	1.1707659540992e-06
K00494	2.41006216991404e-07
K00496	1.65607142972269e-05
K00499	1.72048503837967e-06
K00500	6.82806436228824e-06
K00504	0
K00505	3.14678568253407e-06
K00507	8.06495126490502e-06
K00508	7.62689833920884e-06
K00514	0
K00518	0
K00520	0.000495570820342162
K00523	1.02837901383147e-05
K00524	0
K00525	0.000472757856219734
K00526	0.000496009432201888
K00527	0
K00528	0.000277772949446335
K00529	0.000310123591035238
K00531	4.2337266505823e-07
K00532	4.26395614677099e-07
K00533	3.83756053209389e-06
K00534	0
K00537	0.000450820385962813
K00544	0
K00547	0.000254600298614349
K00548	0.000243690088640656
K00549	0.000558409892497518
K00554	0.000423820100898005
K00555	0
K00556	2.9106494945628e-06
K00557	4.4305931170548e-05
K00558	0.000216708632873481
K00560	0.000437094135641801
K00561	0.000136569244036194
K00563	0.000189962324277531
K00564	0.00029195144195409
K00566	0.000648898180118474
K00567	0.00042603225357766
K00568	0.000124732972067819
K00569	3.41418786703566e-06
K00570	4.726007146322e-06
K00571	0.000321373116761152
K00573	2.09962992873914e-05
K00574	0.000297243223894234
K00575	1.96349421582805e-05
K00577	0
K00584	0
K00587	0
K00588	0.000185116465898876
K00590	3.47821928348463e-06
K00594	8.63801186705657e-07
K00595	0.000138814070495
K00596	0.000105846468854307
K00598	6.53400023369175e-06
K00600	0.000435023738315852
K00602	0.000422242951099472
K00603	6.18394984562062e-06
K00604	0.000441392454032968
K00605	0.000279163297804925
K00606	0.00033788046614738
K00608	4.26395614677099e-07
K00609	0.000424893039095327
K00610	2.55837368806259e-06
K00611	0.000674877265927489
K00612	7.31071522877816e-06
K00613	2.42372244132246e-06
K00615	0.000545696465882434
K00616	0.000444823922954247
K00619	1.3499923007529e-06
K00620	0.000373708203784008
K00622	0
K00624	5.60205102882667e-07
K00625	0.000424383580792653
K00626	0.000957447738941848
K00627	0.000769330112128499
K00631	6.84847107517604e-06
K00632	0.000683773584032864
K00633	0.000229724277302592
K00634	2.76442990966598e-05
K00635	1.7055824587084e-06
K00638	0.000125279868871528
K00639	0.00041736346279624
K00640	0.000525644135227071
K00641	0.000521584705447449
K00643	2.17671694255734e-05
K00645	0.000298331464030197
K00646	1.18232237720151e-06
K00647	0.00022380858830318
K00648	0.00028892123172353
K00651	3.28985856142822e-05
K00652	0.000455817691392721
K00655	0.000580964108548248
K00656	0.000362770493205997
K00657	6.67959250605522e-05
K00658	0.000631825081975201
K00661	0.000854994768113021
K00662	6.36428309276491e-06
K00663	3.75203085265648e-05
K00666	0.000726130157258199
K00672	0
K00673	1.39508660287604e-05
K00674	0.000564834545414431
K00675	0.000227217921067294
K00677	1.49010659428358e-05
K00680	0.000202357409502375
K00681	0.000355183383592964
K00684	1.07298919353459e-05
K00686	1.2791868440313e-06
K00687	3.1856212278695e-05
K00688	0.000361065985366466
K00689	1.08013893737575e-05
K00690	1.57887369177303e-05
K00691	2.60771918018059e-06
K00692	4.99365515531061e-06
K00693	0
K00694	3.16572169389425e-05
K00695	0
K00696	1.1673771326832e-06
K00697	0.000151974586203754
K00698	0
K00700	0.000191313096003125
K00701	2.11042614380226e-06
K00702	8.52791229354198e-07
K00703	4.73104175188793e-05
K00705	0.00019579866258125
K00709	0
K00712	0.000711571289193271
K00713	0
K00720	1.01724769829415e-06
K00721	0.000291155287179959
K00728	0.000149238465119076
K00737	3.02294961886911e-09
K00748	1.23890376574304e-05
K00752	1.36056777557961e-05
K00754	0.000238876745074871
K00756	0.00029106917110704
K00757	2.66760139451083e-05
K00758	9.73498788983258e-05
K00759	0.000431689229683478
K00760	0.000425924085773544
K00761	0.000426397298446621
K00762	0.000556460845599169
K00763	0.000422394778341112
K00764	0.000428056947486544
K00765	0.000361060721649315
K00766	0.000409231556645782
K00767	0.000152944083021943
K00768	0.000158496171233354
K00769	3.83453758247502e-06
K00771	0
K00772	5.49355473904445e-06
K00773	0.000422417516478518
K00776	4.5628121302409e-06
K00782	5.4307449970345e-05
K00783	0.000274062756242898
K00784	0.000281380286528649
K00785	1.56870064911156e-06
K00786	2.77782147599576e-05
K00788	0.000541025211322282
K00789	0.000440652765108596
K00790	0.000715165704120977
K00791	0.000433965171356274
K00793	0.000398423740145926
K00794	0.000400858311505132
K00795	0.000240174174116443
K00796	0.000560416598516738
K00797	0.000128271360497942
K00798	0.00014448923605917
K00799	0.000324899163808968
K00800	0.000449537733262402
K00801	2.76810866885526e-06
K00803	1.56732035272516e-05
K00805	0.000392408982908334
K00806	0.000570548251729437
K00808	9.17101189860155e-07
K00809	2.55837368806259e-06
K00812	0.000504699195443167
K00813	5.22411665310636e-06
K00817	0.000840915577928695
K00819	0.000445219791068986
K00820	0.000429332051195019
K00821	0.000825336456117626
K00822	4.77414729466242e-05
K00823	0.000666281598032785
K00824	0.000230681804865722
K00826	0.000618315965070885
K00830	0.000232539367469869
K00831	0.000169942629861395
K00832	1.32947918955414e-05
K00833	0.000510344415804571
K00835	4.44692445792085e-07
K00836	4.97491315089423e-05
K00839	1.05956430386154e-05
K00840	1.0374748248528e-05
K00841	0.000275753529998745
K00842	1.2791868440313e-06
K00844	4.26395614677099e-07
K00845	0.000755935266812138
K00846	0
K00847	0.000484083490360276
K00848	1.40676053985846e-05
K00849	0.000219390821964476
K00850	0.000393302555869924
K00851	0.000543547157944788
K00852	0.000720118013205802
K00853	0.000243170758795654
K00854	0.000209498724429717
K00855	4.2337266505823e-07
K00856	3.83453758247502e-06
K00857	0.000274228914431109
K00858	0.000438592808981142
K00859	0.000430379153128162
K00860	6.24162093969841e-05
K00862	1.15242058020837e-08
K00863	0.000251238626135554
K00864	0.000446370790053742
K00865	0.000754598420193762
K00867	0.00018778452317654
K00868	0.000580657138567036
K00869	0.000268661295015962
K00872	0.000408313173883355
K00873	0.000543706821962281
K00874	6.88140794792821e-05
K00875	1.69103530328744e-06
K00876	0.000294199157856364
K00878	0.000375118469397465
K00879	1.21260267523791e-06
K00880	5.88089763165546e-06
K00881	0
K00882	0.000532095403010376
K00883	3.08660044946239e-06
K00884	2.89849528967796e-06
K00885	1.2791868440313e-06
K00886	0.000155819142650318
K00887	0.000241392222612014
K00891	0.000486683933300873
K00892	0
K00895	2.98476930273969e-06
K00897	4.15039490299307e-05
K00899	3.42161579032555e-06
K00901	1.90461592904648e-05
K00903	0.000207633016028605
K00906	3.83865083382824e-06
K00912	1.24242004987096e-05
K00917	0.000262514318757569
K00918	3.60796289342161e-07
K00919	0.000399070821270185
K00925	0.000422422196507805
K00926	0.000445358369116754
K00927	0.00042605680898766
K00928	0.000646478391538138
K00929	5.87191027421851e-06
K00930	0.000370907794365165
K00931	0.000193801340637295
K00932	1.69953655947066e-06
K00936	4.87515165607803e-06
K00937	4.95382066440939e-05
K00938	0.000261807667592825
K00939	0.000424743482263043
K00940	0.000419853138513734
K00941	0.000755588456739309
K00942	0.000449156998495312
K00943	0.000432157369791607
K00945	0.000474057510865701
K00946	0.000160150826573641
K00947	4.26395614677099e-07
K00948	0.000466967437555217
K00949	0.0002669813809385
K00950	0.000415350535251382
K00951	0.000448000653567824
K00952	4.26395614677099e-07
K00954	0.000424078719217215
K00955	0.000166310082079981
K00956	0.000135116818744522
K00957	0.000134701947335647
K00958	3.05007676521796e-05
K00960	4.26395614677099e-07
K00962	0.000692973856551347
K00963	0.0005621222001795
K00965	8.93307035278222e-05
K00966	0.000164282294037469
K00968	0.000223568857904527
K00969	0.00063794323377929
K00970	0.000195541179904806
K00971	1.79231389274912e-05
K00972	2.31501268934261e-06
K00973	0.000197113348706014
K00974	0.000276877350561465
K00975	0.000220395945835048
K00978	4.27715404907357e-06
K00979	1.25417637903894e-05
K00980	0.000232628447303486
K00981	0.000427940566806598
K00982	0.000159817462875692
K00983	1.08346006046469e-05
K00984	0.000163692803911825
K00986	0.000103519498098785
K00988	0
K00989	0.000159045564256649
K00990	0.000155440150792982
K00991	0.000354537624370678
K00992	2.15387089353984e-05
K00995	0.000575978179087122
K00996	0.000315300375118953
K00997	0.000412632193193531
K00998	4.62063688908644e-06
K01000	0.000425886780045145
K01001	8.52791229354198e-07
K01002	9.31724653016013e-06
K01003	3.47943795333719e-06
K01004	4.24712474092847e-06
K01006	5.11967787658578e-05
K01007	0.000220553959069979
K01008	1.4742409157125e-05
K01011	0.000445082612286137
K01012	0.000402488330647079
K01014	0
K01023	9.27125274239182e-07
K01026	0.000198080668569005
K01027	5.01915466964525e-05
K01028	0.000188486514198397
K01029	0.000204227501877556
K01031	6.96071512804199e-05
K01032	1.42098595976421e-05
K01034	3.69060985496703e-05
K01035	3.91070581970109e-05
K01039	4.29825078530608e-06
K01040	4.29825078530608e-06
K01042	1.32525048820498e-05
K01046	0.000827286806323383
K01048	0.000429488785676916
K01051	1.06221233277063e-05
K01053	5.43612671390166e-06
K01055	0.000180451923991557
K01056	0.000570083189421335
K01057	0.000157410877149198
K01058	4.11104185736955e-06
K01060	1.79829603315914e-05
K01061	1.07451977930259e-05
K01066	0.000533612832357257
K01067	4.92099826285446e-07
K01069	0.000778116786339673
K01070	1.07864559661382e-05
K01071	3.79441596019035e-05
K01073	1.32726085941156e-06
K01075	3.45980320045981e-06
K01077	0.00067030782298268
K01079	0.000193206798450003
K01081	0.000497370418126485
K01082	0.000155112534255827
K01083	5.25305774548789e-06
K01085	0
K01086	4.27788055862578e-06
K01087	0.000263135695764633
K01089	1.6770529674034e-05
K01090	3.28418703500267e-06
K01091	0.000892096719928513
K01092	0.000958903963511417
K01093	0
K01095	1.93236703062735e-05
K01096	1.11164795618364e-05
K01101	0.000412083015915774
K01104	0.00116515898563685
K01113	0.000129727365116028
K01114	0.000376212281078788
K01115	9.78879598718173e-07
K01117	0.000201050249580848
K01118	0.000258628686324011
K01119	0.000413460893246756
K01120	3.89335710588654e-07
K01126	0.00132291964545709
K01127	0
K01128	0
K01129	0.000163490529900241
K01130	4.61223633322531e-05
K01133	1.20166290357419e-05
K01134	2.98476930273969e-06
K01135	5.39150386015743e-07
K01136	2.55837368806259e-06
K01138	7.31172444122875e-06
K01139	0.000420002425989491
K01141	6.11320721019243e-06
K01142	0.000365568274611853
K01143	0
K01144	3.3327896646415e-06
K01146	4.2848578925885e-07
K01147	2.15214898433023e-06
K01150	4.02633442068753e-06
K01151	0.000236690946562368
K01153	0.000538428386043871
K01154	0.000676621328047817
K01155	2.99623996035996e-05
K01156	9.48331515696367e-05
K01158	0
K01159	0.000163461190447992
K01160	1.22008332703007e-05
K01161	1.63899828991501e-06
K01163	2.17608796455899e-06
K01166	6.81727299834745e-06
K01167	0.000146680091431014
K01169	0
K01173	9.48015414356309e-06
K01174	0.000709977234442421
K01175	7.65310932230466e-06
K01176	0.000245305303657707
K01178	0.000137206668498777
K01179	9.50337292860271e-06
K01181	1.40995901376942e-05
K01182	0.000521360999212781
K01183	0.000227268739347906
K01184	7.32480261822884e-07
K01185	0.000198127911408035
K01186	0.000327418224422123
K01187	0.000678650374802586
K01188	2.09017458175049e-09
K01190	7.23082935766091e-05
K01191	1.82877173545932e-05
K01192	4.08638154989673e-06
K01193	0.000568348336602298
K01194	3.23607369319358e-06
K01195	1.40182446814078e-05
K01197	2.78927089456912e-05
K01198	1.19273074392776e-05
K01200	0.000106744610067953
K01201	3.6269445382673e-06
K01202	0
K01205	4.22689624268255e-06
K01206	2.75731795285008e-05
K01207	0.000175043542228716
K01208	6.00443369484271e-05
K01209	8.75234226499826e-06
K01210	4.42740523795371e-06
K01212	2.66095761979595e-06
K01214	0.00017437744766846
K01215	0.00045553857988028
K01216	0
K01217	2.30484116041675e-07
K01218	2.72443923471306e-06
K01219	8.30595985301024e-07
K01220	0.000276951492002604
K01222	5.60802288461688e-06
K01223	0.000584616757665991
K01224	1.73693107712096e-05
K01226	0.000364443347142485
K01227	0.000846955450598067
K01230	0
K01232	2.53112524228578e-06
K01233	1.82067522541458e-06
K01235	1.78395216269673e-06
K01236	0.000131997471860168
K01239	0.000867500289020523
K01241	0.000145154408993935
K01243	0.000405664717296042
K01246	0.00053431077630251
K01247	4.40489942827094e-05
K01250	0.000258046940899196
K01251	0.00014821520187969
K01252	1.80049160889508e-05
K01253	7.67620184186687e-07
K01255	0.000389278436857312
K01256	0.000300625013934365
K01258	0.000489848571656559
K01259	0.00037731168484447
K01261	0.00048023405974432
K01262	0.000649933510825606
K01263	2.17581694563796e-06
K01265	0.000601605549160257
K01266	0.000120311936172457
K01267	0.000155440972315345
K01269	0.000432070405545453
K01270	5.18443673782594e-05
K01271	0.00101096615569688
K01273	1.26762744217503e-05
K01274	0.000183245818432689
K01277	4.26395614677099e-07
K01278	7.1832351704198e-06
K01281	3.55383519822762e-05
K01283	4.26395614677099e-07
K01284	0.000158909532872648
K01286	9.05376278992025e-05
K01295	5.939734595381e-06
K01297	2.76255584468294e-05
K01299	2.55837368806259e-06
K01301	0
K01303	4.39408488649134e-06
K01304	0.000259010443464913
K01305	1.24977752275402e-06
K01308	1.28437273664223e-06
K01312	3.03116939452177e-07
K01318	0.00101956033099315
K01322	0.000180558675389978
K01325	0
K01337	5.46889804694869e-06
K01338	2.41381180606095e-05
K01342	6.99173624110086e-06
K01347	1.99752506380151e-07
K01354	0.000166086929811657
K01355	1.15242058020837e-08
K01356	0.000545766797024414
K01358	0.000794119305374739
K01361	3.95145115896268e-05
K01364	5.75755423094353e-06
K01372	0.000109797588954291
K01381	0
K01387	2.27201977036278e-06
K01390	1.5538562121009e-05
K01392	2.87124630109794e-06
K01399	4.23684036841314e-07
K01400	0.00020739146002551
K01401	0.000204079236537643
K01406	2.64321248166256e-05
K01407	2.11983246432938e-06
K01408	2.84649151735161e-06
K01409	0.000599051741346106
K01414	0.000138859328319521
K01415	3.16721209527663e-06
K01417	1.2791868440313e-06
K01419	0.000231532818769238
K01420	1.47846310198046e-05
K01421	0.00061843209381325
K01423	1.01768578426496e-05
K01424	0.000458138754361386
K01425	0.000128251465962129
K01426	0.000229836769014357
K01427	5.47968599806624e-06
K01428	0.000374154301569472
K01429	0.000368426665145444
K01430	0.000368678875758828
K01431	6.92641149402958e-06
K01432	3.99509687210931e-06
K01433	0.000136624248654707
K01434	9.09831748356265e-06
K01436	0.00123722314423942
K01437	0
K01438	0.000452139758618794
K01439	0.00103043406200338
K01442	0.000253071433136054
K01443	0.000424283539145543
K01444	8.15731325265754e-07
K01446	8.32510634428697e-08
K01447	0.000314802907039247
K01448	0.000533056332270665
K01449	7.08620313244879e-06
K01451	0.00101236669543074
K01452	7.19115468263696e-06
K01453	0
K01455	1.51820829720838e-05
K01457	1.66655761305769e-05
K01458	4.55762044693334e-06
K01459	0
K01460	4.2337266505823e-07
K01461	3.02294961886911e-09
K01462	0.000833690501984817
K01463	7.17719759550547e-06
K01464	1.02729944768672e-05
K01465	0.000439598144684168
K01466	1.78663973025044e-05
K01467	5.12090436284694e-05
K01468	0.000223886610110525
K01469	1.36035076911473e-05
K01470	6.37827269808539e-05
K01473	3.46940290796343e-05
K01474	2.80757001686108e-05
K01476	0.000209298099728004
K01477	1.01730607091332e-05
K01478	0.000271044773583904
K01479	0.000225576220687901
K01480	2.10857981803415e-05
K01482	4.23684036841314e-07
K01483	5.53783995732999e-06
K01484	5.91516871321494e-06
K01485	0.000132143631175248
K01486	6.29786808957468e-06
K01487	2.27688413315511e-05
K01488	7.07613806865767e-05
K01489	0.000336006167658225
K01491	0.000425520278765881
K01492	0
K01493	0.000266761137816909
K01494	0.000160382046508198
K01495	0.000194330276159129
K01496	0.00035516525980548
K01497	0.000387589981294597
K01498	0
K01499	5.18589261093769e-09
K01501	3.22374247185797e-06
K01502	9.70360138953463e-07
K01505	9.70367329761741e-06
K01507	0.000175629967140392
K01512	0.000409796982669595
K01515	0.000442730219080923
K01518	5.75755423094353e-06
K01520	0.000352426430067053
K01521	1.46444838695997e-06
K01523	0.000164705749060071
K01524	0.000353587558165605
K01525	8.14946031340339e-06
K01531	0.000164823088664249
K01533	0.000916185020627332
K01534	0.00128628935273271
K01535	5.92174975005997e-05
K01537	0.000595671812261391
K01539	5.7112651171486e-06
K01541	1.31180922547323e-05
K01545	3.34631387335944e-06
K01546	0.000242041697316753
K01547	0.000262897323487972
K01548	0.000244626413258375
K01551	1.29037457140626e-05
K01555	6.8354016640963e-06
K01556	7.21848583665127e-06
K01560	0.00025916004559273
K01561	2.01610218542713e-05
K01563	7.14982672893136e-06
K01565	1.44750090245647e-06
K01567	3.50840887755261e-06
K01568	8.26524378190571e-06
K01569	2.92501667226393e-06
K01571	8.23881077418699e-05
K01572	1.58137729399321e-05
K01573	2.1319780733855e-06
K01574	1.80832552054752e-06
K01575	0.000482504168324214
K01576	0.000189255082954894
K01577	0
K01578	8.64315435156283e-07
K01579	0.000329368567363122
K01580	1.04238729947288e-05
K01581	2.61474113391753e-05
K01582	0.000225291416157348
K01583	0
K01584	2.87684303874567e-05
K01585	3.3484127459784e-05
K01586	0.000688970272643843
K01588	0.00042157709607761
K01589	0.000419860139018357
K01590	2.94481492551884e-06
K01591	0.000422597886247777
K01593	1.71351593036919e-06
K01594	0
K01595	0.000190050886147809
K01596	0.000166432117166341
K01597	0.000263086854436857
K01598	3.57699509185561e-05
K01599	0.00038943265292944
K01601	2.62266130601469e-06
K01602	0
K01607	0.000263751661932479
K01608	3.87589585466927e-06
K01609	0.000522477582440119
K01610	0.000243372079287538
K01611	4.0290605051301e-06
K01612	3.02145321791194e-06
K01613	2.28525376479204e-05
K01615	5.62787105659933e-06
K01616	0.000157217710817199
K01617	1.1963796443157e-06
K01619	0.000636360774628697
K01620	0.000244267170587171
K01621	6.12598234642513e-06
K01622	0
K01623	0.000230219283598955
K01624	0.000429991902930538
K01625	8.80457727863856e-05
K01626	0.00032557681959352
K01627	1.87310783989716e-05
K01628	2.7196917926354e-05
K01629	5.88170184172757e-06
K01630	1.42116600951528e-05
K01631	2.38947883721536e-05
K01633	0.000397805885431624
K01634	0
K01635	0.000291979518003986
K01637	0.000197414485172922
K01638	0.000122555283108882
K01639	0.000255342299267358
K01640	1.76901093394762e-05
K01641	0.00033704386109989
K01643	7.73813584782978e-06
K01644	0.000172495209358882
K01646	7.63547514831816e-06
K01647	0.000636546533618654
K01649	0.000584918125370635
K01652	0.000751726585426397
K01653	0.000401497999937235
K01654	1.07154735493018e-05
K01655	0
K01657	0.000715061351828356
K01658	0.000775735381688813
K01659	0.000282803295766987
K01661	0.000378890838633008
K01662	0.000170999476668428
K01664	0.000351585208919454
K01665	0.000424657696128212
K01666	1.66770036825547e-05
K01667	1.96898064126181e-06
K01668	1.54258502658471e-06
K01669	0.000358619516608002
K01671	0
K01673	0.000228790321672124
K01674	7.69210746465096e-06
K01676	9.35007729689117e-06
K01677	5.25287104110499e-06
K01678	8.54678611019363e-06
K01679	0.000442047431491106
K01681	0.000413434279577811
K01682	8.92509011591626e-06
K01683	0
K01684	3.85283175235494e-05
K01685	1.05761704464604e-05
