KO	GI_0
K00001	0.000542593867473572
K00002	3.02648499207065e-05
K00003	0.00031577706835719
K00004	2.0157013232165e-05
K00005	6.02030632249944e-05
K00007	8.98121908295565e-07
K00008	0.000302118900605873
K00009	2.94144687161453e-06
K00010	0.000814760728922085
K00012	0.000242863289121366
K00013	0.000271580962977343
K00014	0.000302743614930713
K00015	0.00057748339657088
K00016	0.00018822114120055
K00018	0.00038076090635075
K00019	0.00126531077637191
K00020	0.000946424775399473
K00021	0
K00023	0.00130368931668804
K00024	0.000248066727354418
K00027	0.000461546599459554
K00029	0.000526044495332651
K00030	1.81460865912136e-05
K00031	0.000276918971648222
K00032	2.59955638206243e-06
K00033	0.000173704089759941
K00034	0.000560173582437241
K00035	0
K00036	9.46472105984764e-05
K00038	0.000839349027090117
K00039	4.2121795227625e-06
K00040	7.38899590195179e-05
K00041	8.94834001135631e-05
K00042	0.000279611099626219
K00043	0.000166144612961754
K00045	3.54019574021106e-05
K00046	0.00168704645315165
K00048	6.37938523908247e-05
K00050	7.04578159006166e-05
K00052	0.000430256432293951
K00053	0.000266842381451387
K00054	3.38320849335856e-05
K00055	0.000272259755811154
K00057	0.000268537575424683
K00058	0.00103957336278194
K00059	0.00697559306371036
K00060	0.00015655186809722
K00064	0.000245546752243565
K00065	0.000809424560493276
K00066	7.47393622816396e-07
K00067	0.000274126821939666
K00068	3.86602871399145e-05
K00073	0.000134279292527791
K00074	0.000829275926732105
K00075	0.000281812692384982
K00076	6.23624398217503e-05
K00077	0.000262943212330016
K00082	1.14727752138767e-06
K00086	2.40028883784719e-05
K00087	0.000135355713499368
K00088	0.000320319497768333
K00090	0.000357020715316939
K00091	6.60932352500976e-06
K00094	0
K00096	6.47639719681215e-05
K00097	0.000275529154370468
K00098	3.58784242955114e-05
K00099	0.00027768807473226
K00100	6.95548698900493e-05
K00101	0.000410087426064723
K00102	0.000516870392720363
K00103	8.54164140361596e-07
K00104	0.00068305874480858
K00105	0
K00108	0.000301308885517779
K00111	0.000360916024913905
K00112	4.43906515369738e-06
K00113	1.87980820284124e-06
K00114	0
K00116	7.16349433492352e-05
K00117	3.97937192903426e-05
K00118	8.50476101742691e-06
K00121	0.000419983049022886
K00122	0.000100594808011119
K00123	0.000392501677950694
K00124	0.000532907538871175
K00125	3.30665057367254e-06
K00126	4.52740283385034e-05
K00127	0.000197694066343418
K00128	0.0015684982248302
K00129	0
K00130	0.000557218727349885
K00131	0.000124372058198397
K00132	2.61526148737442e-05
K00133	0.000276689284870308
K00134	0.00029089625114448
K00135	0.00135082371723237
K00137	0.00019347878039723
K00138	0.000270310152064085
K00140	0.00072041237348156
K00141	7.0119476934915e-05
K00145	0.000302915116885139
K00146	0.000332706371107827
K00147	0.000262095736811636
K00148	1.5691291720743e-06
K00150	9.39943150199241e-05
K00151	0.000198444049824036
K00152	3.90487786215462e-08
K00153	0.000206139810384416
K00154	0.000104078093129265
K00156	0.000180993060122827
K00158	5.43090413068466e-06
K00161	0.000199308560545228
K00162	0.000341839057008528
K00163	0.000284435770038481
K00164	0.000211026676388107
K00166	5.059628343551e-05
K00167	0.000131573116427958
K00169	1.4540203207519e-05
K00170	9.51228247220868e-07
K00171	2.97339714012237e-06
K00172	1.4540203207519e-05
K00174	4.5044415530257e-05
K00175	4.50453142719872e-05
K00176	3.72813990245811e-05
K00177	3.67151917345687e-05
K00179	4.30854513051604e-05
K00180	4.04963595855613e-05
K00183	2.28747745165018e-05
K00184	0.000276353959392663
K00185	0.000159327495939267
K00186	1.77562606147895e-05
K00187	1.81186332803975e-06
K00188	0
K00193	0
