KO	GI_11
K00001	0.000707596705928003
K00002	0.000113095397021622
K00003	0.000345712107817795
K00004	0.00021441924571856
K00005	0.000253915609385649
K00007	1.6181743418228e-06
K00008	0.000329446425147683
K00009	6.24637877474824e-06
K00010	0.000232587759558917
K00012	0.000164186527048154
K00013	0.000345430135390263
K00014	0.000483868879617586
K00015	0.000595206201364522
K00016	0.000296942823908466
K00018	0.000480063147409565
K00019	0.000175383160956462
K00020	0.000141423232671341
K00021	0
K00023	7.57164364631621e-05
K00024	0.000144132871562929
K00027	0.000519741938188074
K00029	0.000462704735137785
K00030	0.000153417625045524
K00031	0.000303055868693998
K00032	1.16924993192414e-05
K00033	0.000198958449268511
K00034	0.000290804614431215
K00035	1.30188464823068e-06
K00036	0.000162529610707381
K00038	5.54541821873016e-05
K00039	2.36829218691763e-06
K00040	0.000222687432334385
K00041	8.95726708118142e-05
K00042	0.000181470483265586
K00043	0.000149571911378334
K00045	7.43567392639202e-06
K00046	0.000583702069049608
K00048	0.000547501797019178
K00050	1.3749873002682e-06
K00052	0.000432941122283666
K00053	0.000307287953305593
K00054	9.34863550065403e-06
K00055	5.10076741077176e-05
K00057	0.000250826812237613
K00058	0.000966518420873349
K00059	0.00187255251277346
K00060	0.000216384053030907
K00064	1.43145330943741e-05
K00065	0.000286029433182164
K00066	1.11165699887643e-05
K00067	0.000294405245513185
K00068	0.000120408475931599
K00073	2.51202723158902e-05
K00074	0.00032466048734516
K00075	0.000333349714267545
K00076	0.000120990618768424
K00077	0.000280662889923224
K00082	3.91204282346745e-08
K00086	0.000257433393138081
K00087	0.000260674780566413
K00088	0.000587214612984478
K00090	0.000245181266146797
K00091	2.4051371398169e-05
K00094	3.04855940521333e-06
K00096	0.000314089294039438
K00097	0.000160513001056045
K00098	1.2876600462414e-05
K00099	0.000320336787276453
K00100	0.000283432593927352
K00101	0.000159690879040321
K00102	0.000110462945143701
K00103	5.03652754770382e-06
K00104	0.000359405352795922
K00105	8.11744999935735e-07
K00108	9.84452658217151e-06
K00111	0.000428726427310918
K00112	1.81334558057117e-05
K00113	5.96580199042259e-06
K00114	1.15407346421848e-06
K00116	5.3180218728593e-06
K00117	4.70580340440032e-06
K00118	1.16415253466897e-05
K00121	3.30179625765726e-05
K00122	3.96742180048136e-06
K00123	0.000772743869764572
K00124	0.000494713517290123
K00125	2.53883241003121e-05
K00126	5.37196955948825e-07
K00127	1.26490378461469e-05
K00128	0.000252558877510272
K00129	1.46550568405154e-08
K00130	5.80569694510343e-05
K00131	5.17370423706232e-05
K00132	0.000249261605492956
K00133	0.000342861799951878
K00134	0.000406496787544165
K00135	0.000125450548856198
K00137	5.29969959730699e-05
K00138	4.94254624271533e-05
K00140	4.02200627181829e-05
K00141	3.71091098811222e-05
K00145	0.000293472267472491
K00146	6.44156785165769e-05
K00147	0.000315070174679714
K00148	1.0826831237828e-05
K00150	9.80731708811711e-05
K00151	3.01889428030969e-05
K00152	0
K00153	3.40954233556733e-06
K00154	0.000135635202395282
K00156	2.45352088384224e-05
K00158	3.29384578490195e-05
K00161	0.000180700610714708
K00162	0.000381337992197913
K00163	1.81936324163666e-05
K00164	5.24512246291303e-06
K00166	8.93859943611827e-05
K00167	0.000116006737592833
K00169	0.000217079719396197
K00170	0.000162117490071467
K00171	0.000164435170281914
K00172	0.000216982553207963
K00174	0.0003654662322377
K00175	0.000397980284174434
K00176	0.000387388965303532
K00177	0.000383591932890851
K00179	0.00022978726112272
K00180	0.000205046740932157
K00183	4.6737549467845e-06
K00184	0.000223138111789218
K00185	4.95473446848646e-05
K00186	0.000152491267425196
K00187	7.24245720851721e-05
K00188	0
K00193	7.46243539745959e-07
K00194	7.45180050555218e-05
K00196	0.000164361381966625
K00197	7.91606360772687e-05
K00198	0.000429618695616511
K00200	3.71536213114745e-06
K00201	0
K00202	8.3941409232058e-05
K00205	8.8345068318073e-06
K00208	0.000276081714620968
K00209	2.44454865473373e-05
K00210	9.33266560744897e-06
K00214	0
K00215	0.00038804207013733
K00216	7.93607986261105e-06
K00217	1.27029920891755e-07
K00218	2.35262117501353e-06
K00219	0.000488935495009336
K00220	9.00192352982303e-05
K00221	3.54538040104012e-08
K00226	1.14959426087957e-05
K00228	4.25498788481536e-06
K00230	7.74021820677073e-05
K00231	7.14703281477707e-06
K00232	0
K00239	0.000239008821178479
K00240	4.36885628816086e-05
K00241	1.64905600170075e-05
K00242	4.25498788481536e-06
K00243	0.000208889025993124
K00244	0.000535013307274261
K00245	1.88709254051615e-05
K00246	1.84800029080459e-05
K00247	2.50033096708074e-06
K00248	0.000441618304231423
K00249	0.000428206660954204
K00252	0.000274982539451714
K00253	0.000294073151088662
K00254	3.57605337240046e-05
K00255	8.88175333538032e-07
K00256	1.16397788955793e-06
K00257	0
K00259	4.870751424125e-05
K00260	0.000158227121482987
K00261	0.000170474084578081
K00262	0.000286366097319775
K00263	4.863383478151e-06
K00265	0.000354701587532683
K00266	0.00125536957655821
K00271	3.69650242489797e-06
K00273	0
K00274	0.000116017561515127
K00275	1.41327397056744e-05
K00276	9.80195354924687e-07
K00278	0.000460666877633657
K00281	0.000254982146853955
K00282	0.000190631698168466
K00283	0.000192061452360581
K00284	0.000234189470969167
K00285	5.77151409105039e-05
K00286	0.000349196366202367
K00287	0.000224888419348301
K00288	6.23784784201533e-06
K00290	0.000187792176720576
K00293	0
K00294	3.23243531379901e-05
K00297	0.000587941738911692
K00298	1.32541656851581e-05
K00299	1.84372474040418e-05
K00301	0
K00302	6.6606753725309e-05
K00303	3.25474521938535e-05
K00304	1.62162086168928e-06
K00305	1.76640881088004e-06
K00311	7.84042724624941e-05
K00313	2.8496521976826e-05
K00315	8.3941409232058e-05
K00316	1.15665036113768e-06
K00317	0.000185539879935432
K00318	1.95789323352647e-08
K00320	0
K00322	2.58340434781987e-05
K00324	3.0377208705643e-05
K00325	9.03252472432042e-06
K00329	0.000100588168300614
K00330	2.42359114802354e-05
K00331	6.4213428651789e-05
K00332	1.77783477319446e-05
K00333	4.58284154491195e-05
K00334	0.000486660559260126
K00335	0.00077525949969501
K00336	0.000693967158505051
K00337	3.70017559149911e-05
K00338	2.44855943775755e-05
K00339	2.30719335906775e-05
K00340	2.30719335906775e-05
K00341	4.39551453606452e-05
K00342	3.28768856773608e-05
K00343	2.58912661708004e-05
K00344	0.000204782046800537
K00346	1.19300807732665e-05
K00347	4.37005773220932e-05
K00348	2.34195957862298e-05
K00349	3.19018084387475e-05
K00350	4.4603684550028e-05
K00351	1.24275764664305e-05
K00354	0.000236071788487117
K00355	2.32561376483409e-05
K00356	0.000100588168300614
K00360	1.3373488696346e-05
K00362	0.000318521653580792
K00363	5.39719149217735e-06
K00364	2.77537318333071e-05
K00365	0
K00366	0.000111430141811279
K00367	6.69591423454962e-05
K00368	1.18824435882591e-06
K00370	2.71824364513266e-05
K00371	7.33940522916665e-06
K00372	0.00014829920226281
K00373	7.09904646444762e-06
K00374	2.26093675454691e-05
K00375	0.000831839240568248
K00376	4.45910838646605e-06
K00380	1.95423286379989e-05
K00381	1.48941230703454e-05
K00382	0.00056268111002351
K00383	0.000130008593708281
K00384	0.00112116812851154
K00385	0.000158789842673203
K00387	0
K00389	2.43481929500076e-05
K00390	8.63138625495189e-05
K00392	6.02050525358491e-05
K00394	0.000114674649887825
K00395	0.000105913281995868
K00400	0.000108592648718258
K00404	4.78734156465542e-06
K00405	3.35792263195229e-06
K00406	7.4384860471522e-06
K00407	4.67640079013543e-06
K00410	1.16397788955793e-06
K00411	5.60518027700334e-06
K00412	4.5270337364081e-06
K00413	1.75465691773462e-06
K00423	0
K00424	3.61163669601291e-06
K00425	3.99098261904145e-05
K00426	3.98608393879875e-05
K00427	1.86220070832013e-05
K00428	2.71120369398612e-05
K00432	0.000262273320865812
K00433	0.000137357489092152
K00435	2.18641704942703e-08
K00436	1.66934460120502e-05
K00437	3.55018253724576e-05
K00441	3.86258826704887e-06
K00442	3.85052335926872e-06
K00443	0
K00446	1.46550568405154e-08
K00448	2.74173857513185e-06
K00449	3.02563309399318e-06
K00450	1.80389184992018e-06
K00451	1.7302415371374e-06
K00452	0
K00453	1.75175375403953e-06
K00455	3.23750562001444e-06
K00457	5.07325024277437e-06
K00459	0.000361179486157294
K00462	0
K00464	9.78946616763234e-09
K00466	5.18947178080971e-05
K00467	4.13200347889984e-05
K00469	0
K00471	4.50315443711087e-07
K00472	0
K00476	5.42091689032642e-07
K00477	8.76565116426747e-07
K00479	1.73334022015335e-06
K00480	5.47652031202412e-06
K00481	5.58950281980505e-06
K00483	5.34519788800908e-06
K00484	4.30713182377721e-06
K00486	9.5031284089423e-07
K00491	0
K00493	0
K00494	0
K00496	9.18148863236926e-05
K00499	5.87775864481593e-07
K00500	1.76198444615488e-06
K00505	4.50315443711087e-07
K00507	2.71943282124498e-06
K00508	2.08675637390746e-06
K00514	0
K00518	0
K00520	7.29872246281816e-05
K00523	4.14198749598521e-06
K00525	0.00027413383515773
K00526	6.69636598394346e-05
K00527	5.30556703510094e-05
K00528	0.000510067211709831
K00529	0.000222238777418799
K00531	2.90275397997218e-06
K00532	0.000273953649695382
K00533	0.000507033886471888
K00534	3.58483724747918e-05
K00537	0.000238935837242932
K00542	0
K00547	0.000171742424957884
K00548	0.00122842215001667
K00549	6.11983490809885e-05
K00554	0.00033117049952361
K00556	2.37947808397259e-05
K00557	0.000121054235978077
K00558	0.000242490623843321
K00560	0.000221558323919356
K00561	3.02516348317236e-06
K00563	0.000108483054377451
K00564	0.000110312326097641
K00566	0.000490630596064206
K00567	0.000294158895743234
K00568	1.25272318962757e-05
K00569	1.16688105325303e-06
K00570	9.28708882425788e-06
K00571	0.000460288649883528
K00573	0.000195618692694597
K00574	7.49245233521178e-05
K00575	0.00069404234289079
K00577	0
K00584	5.18360392959132e-05
K00588	7.63615721288925e-05
K00590	8.14244676037987e-07
K00594	1.16397788955793e-06
K00595	0.000114580099936044
K00596	0
K00598	9.11617926807364e-05
K00600	0.000393242251422106
K00602	0.000368676390435301
K00603	0.000130307772731032
K00604	0.000368877066678973
K00605	0.000219547365641987
K00606	0.00014129995809614
K00608	0
K00609	0.000340513216508318
K00610	0.00019336729204809
K00611	0.000423833992175425
K00612	4.69448243149541e-06
K00613	1.4927914265268e-06
K00615	0.00131918020302259
K00616	0.000267260475680237
K00619	1.93216869187486e-05
K00620	0.00026226598232045
K00622	0
K00624	0
K00625	0.000511723930542937
K00626	0.000383218718590457
K00627	0.000308890930571807
K00631	3.66721202033377e-06
K00632	0.000275560662821138
K00633	0.000185018731595525
K00634	0.00024955172864396
K00635	0
K00638	0.00028144597763924
K00639	0.000222099200295222
K00640	0.000684504742434972
K00641	4.67364583947608e-06
K00643	6.27088868413172e-06
K00645	0.0003361428870492
K00646	1.14093161435847e-06
K00647	4.97537383756318e-05
K00648	0.000410649861320335
K00651	0.000308533388838253
K00652	0.000234878134660513
K00655	0.000535179731337302
K00656	0.00063692320885621
K00657	0.000125263220093614
K00658	0.000157993812268707
K00661	0.000802710512058773
K00662	5.73944648321825e-06
K00663	5.39027546231806e-05
K00666	0.000281539656592986
K00672	0
