reactions	oral_17
K00001	91.490506954476
K00003	15.3644487185082
K00004	1.6
K00005	0
K00006	102.703102239873
K00007	1
K00008	1
K00009	4.08156513294444
K00010	1
K00011	94.228006954476
K00012	3.27685343311111
K00013	6.41214755075817
K00014	19.7983270850082
K00015	8.39165460086111
K00016	92.728006954476
K00018	8.39165460086111
K00019	1
K00020	1.49768676644444
K00021	0
K00022	1.49768676644444
K00024	14.2644487185082
K00025	14.2644487185082
K00026	14.2644487185082
K00027	4.4463783665
K00028	4.4463783665
K00029	14.4269487185082
K00030	0
K00031	2.5375
K00033	13.3380329673611
K00034	0
K00036	12.9005329673611
K00039	0
K00040	1
K00041	0
K00042	5.0088783665
K00043	0
K00045	1
K00046	1
K00048	0.0726867664444444
K00049	8.39165460086111
K00050	8.39165460086111
K00052	8.89165460086111
K00053	15.3644487185082
K00054	0
K00057	102.703102239873
K00058	12.9644487185082
K00059	103.140602239873
K00060	1
K00066	0
K00067	15.1380329673611
K00068	1
K00073	0
K00074	0
K00075	104.940602239873
K00077	14.8644487185082
K00082	13.5519487185082
K00086	0
K00087	1
K00088	104.940602239873
K00090	0
K00094	0
K00096	102.703102239873
K00097	1.6
K00098	1
K00099	15.2894487185082
K00100	0.0726867664444444
K00101	92.728006954476
K00102	2.76435343311111
K00103	0
K00104	1
K00105	0
K00106	1
K00110	1.07268676644444
K00111	0
K00112	0
K00113	0
K00116	1.57268676644444
K00121	91.490506954476
K00122	7.79165460086111
K00123	0
K00125	0
K00126	0
K00128	8.89165460086111
K00130	1
K00132	4.74823179961111
K00133	13.5644487185082
K00134	104.340602239873
K00135	1.6
K00137	8.89165460086111
K00139	1.6
K00140	1.66666666666667
K00145	1.07268676644444
K00146	1
K00147	12.7380329673611
K00149	8.89165460086111
K00150	104.940602239873
K00151	1
K00156	1
K00158	4.0088783665
K00160	11.1291546008611
K00161	15.1380329673611
K00162	15.1380329673611
K00163	15.1380329673611
K00164	10.6291546008611
K00165	1
K00166	1
K00167	1
K00169	9.10667248414706
K00170	9.10667248414706
K00171	9.10667248414706
K00172	9.10667248414706
K00174	4.67279411764706
K00175	4.67279411764706
K00176	4.67279411764706
K00177	4.67279411764706
K00179	0
K00199	0
K00207	0
K00208	13.0644487185082
K00209	1.6
K00210	12.6269487185082
K00211	12.6269487185082
K00215	0
K00216	0
K00220	14.9269487185082
K00226	1
K00228	5.5088783665
K00229	0.739353433111111
K00231	0.5
K00238	19.3733270850082
K00239	19.3733270850082
K00240	19.3733270850082
K00241	19.3733270850082
K00242	19.3733270850082
K00244	19.3733270850082
K00245	19.3733270850082
K00246	19.3733270850082
K00247	19.3733270850082
K00248	2.025
K00249	1
K00252	1
K00253	1
K00254	104.940602239873
K00259	5.4463783665
K00260	1
K00261	11.5541546008611
K00262	10.6916546008611
K00263	0
K00264	1
K00265	1
K00266	1
K00271	0
K00273	1
K00274	0
K00275	8.39165460086111
K00276	0
K00278	1.6
K00281	13.2653462009167
K00282	13.2653462009167
K00283	13.2653462009167
K00284	1
K00285	1
K00286	13.3380329673611
K00287	104.940602239873
K00288	104.940602239873
K00294	1.67268676644444
K00297	98.042808122226
K00299	0
K00301	1
K00302	1
K00303	1
K00304	1
K00305	1
K00306	1
K00318	1.67268676644444
K00319	0
K00320	0
K00322	7.22915460086111
K00323	7.22915460086111
K00324	7.22915460086111
K00325	7.22915460086111
K00329	14.4713663006944
K00357	11.6269487185082
K00360	7.79165460086111
K00361	1
K00362	1
K00364	4.0088783665
K00365	0
K00366	0
K00368	0.0726867664444444
K00370	7.79165460086111
K00371	7.79165460086111
K00372	7.79165460086111
K00374	7.79165460086111
K00376	0
K00380	1.73935343311111
K00381	1.73935343311111
K00382	100.280308122226
K00383	7.79165460086111
K00384	104.940602239873
K00385	1.73935343311111
K00390	1
K00392	0
K00394	0
K00395	0
K00399	0
K00401	0
K00402	0
K00411	0
K00432	1
K00436	0
K00440	0
K00441	0
K00442	0
K00443	0
K00448	1
K00449	1
K00451	1
K00453	1
K00455	1
K00457	1
K00463	1
K00466	0
K00472	0
K00480	0
K00483	1
K00484	1
K00491	0
K00500	1
K00518	17.1358270850082
K00522	10.8005329673611
K00524	104.503102239873
K00525	104.503102239873
K00526	104.503102239873
K00527	98.167808122226
K00528	2.76666666666667
K00529	0
K00531	0
K00540	0
K00547	0.0726867664444444
K00548	0
K00549	8.39165460086111
K00560	100.705308122226
K00568	7.79165460086111
K00577	0
K00578	0
K00579	0
K00580	0
K00581	0
K00582	0
K00583	0
K00584	0
K00589	0
K00591	1.73935343311111
K00593	1.8625
K00595	1.425
K00598	0
K00599	14.2005329673611
K00600	17.1358270850082
K00601	103.140602239873
K00602	103.140602239873
K00603	12.9005329673611
K00605	13.2653462009167
K00606	14.7005329673611
K00607	1.73935343311111
K00608	98.1489476390119
K00609	98.1489476390119
K00610	98.1489476390119
K00611	13.3380329673611
K00615	19.7983270850082
K00616	14.4269487185082
K00618	1.07268676644444
K00620	5.08156513294444
K00625	103.003102239873
K00626	1.49768676644444
K00627	12.4005329673611
K00629	102.703102239873
K00632	1.49768676644444
K00634	0
K00639	1
K00640	100.280308122226
K00641	9.32915460086111
K00643	0
K00645	102.640602239873
K00647	103.140602239873
K00648	103.140602239873
K00651	1
K00652	2.16435343311111
K00655	104.940602239873
K00656	98.167808122226
K00657	5.0088783665
K00658	0
K00661	5.67554503316667
K00665	102.640602239873
K00667	102.640602239873
K00668	102.640602239873
K00672	0
K00673	0
K00674	9.32915460086111
K00677	13.0519487185082
K00681	1.66666666666667
K00688	0.739353433111111
K00690	0
K00691	4.0088783665
K00697	1
K00703	0
K00705	94.596429755726
K00713	8.81665460086111
K00748	13.0519487185082
K00756	97.805308122226
K00757	97.805308122226
K00758	97.367808122226
K00759	104.940602239873
K00760	104.940602239873
K00761	15.1255329673611
K00762	103.140602239873
K00763	104.867915473429
K00764	102.715602239873
K00765	6.41214755075817
K00766	8.89165460086111
K00767	5.6088783665
K00768	13.7630329673611
K00769	100.105308122226
K00772	0
K00777	0.572686766444444
K00787	104.940602239873
K00788	13.4894487185082
K00790	104.940602239873
K00793	13.5519487185082
K00794	13.0519487185082
K00795	104.940602239873
K00796	17.9983270850082
K00797	1
K00798	13.7630329673611
K00800	17.5733270850082
K00804	104.940602239873
K00805	12.8255329673611
K00806	14.7005329673611
K00810	1.5
K00811	104.940602239873
K00812	104.940602239873
K00813	104.940602239873
K00814	0.739353433111111
K00815	19.7983270850082
K00817	19.7983270850082
K00818	1.57268676644444
K00819	1
K00820	104.940602239873
K00821	2.61018676644444
K00822	1
K00823	1
K00824	1
K00826	104.515602239873
K00827	1
K00830	1
K00831	13.5644487185082
K00832	104.940602239873
K00833	2.76435343311111
K00835	0
K00838	19.7983270850082
K00840	1
K00841	0
K00844	6.78573179961111
K00845	5.6088783665
K00848	0.0726867664444444
K00849	8.15415460086111
K00850	100.105308122226
K00851	5.74823179961111
K00852	3.97685343311111
K00853	0.4375
K00855	10.8005329673611
K00856	12.3005329673611
K00857	10.8005329673611
K00858	104.940602239873
K00859	104.340602239873
K00860	1
K00861	104.940602239873
K00863	0.666666666666667
K00864	8.91073179961111
K00865	6.68573179961111
K00867	104.940602239873
K00868	13.3380329673611
K00869	5.74823179961111
K00872	14.9269487185082
K00873	104.340602239873
K00875	6.48980116775
K00876	98.405308122226
K00877	9.25415460086111
K00878	6.05230116775
K00879	0.0726867664444444
K00882	96.442808122226
K00883	1
K00884	0
K00885	10.8005329673611
K00891	19.3608270850082
K00892	0
K00893	12.3005329673611
K00895	0.4375
K00899	0
K00901	97.542808122226
K00904	1
K00912	13.0519487185082
K00917	98.305308122226
K00919	13.4894487185082
K00925	103.003102239873
K00926	0
K00927	104.940602239873
K00928	0
K00929	0
K00930	1.07268676644444
K00931	6.68573179961111
K00932	103.003102239873
K00938	0
K00939	103.140602239873
K00940	13.1269487185082
K00941	9.25415460086111
K00942	104.940602239873
K00943	104.940602239873
K00944	11.8005329673611
K00945	104.940602239873
K00948	104.940602239873
K00949	90.915506954476
K00950	15.7894487185082
K00951	104.940602239873
K00952	104.940602239873
K00953	104.940602239873
K00954	19.7983270850082
K00955	1.07268676644444
K00956	1.07268676644444
K00957	1.07268676644444
K00958	1.07268676644444
K00963	19.7983270850082
K00964	7.21665460086111
K00966	0
K00969	104.940602239873
K00971	1.4375
K00972	104.940602239873
K00973	15.1380329673611
K00975	13.4630329673611
K00978	0
K00979	17.5608270850082
K00980	5.0088783665
K00981	104.940602239873
K00983	6.12498793419444
K00991	13.4894487185082
K00995	104.940602239873
K00997	104.867915473429
K00998	17.5608270850082
K01000	104.940602239873
K01005	100.705308122226
K01006	2.2375
K01007	1.6
K01008	12.0269487185082
K01011	6.79165460086111
K01012	13.9894487185082
K01027	0.425
K01028	0.425
K01029	0.425
K01034	0.425
K01035	0.425
K01047	0
K01048	4.40416666666667
K01053	0.0726867664444444
K01055	1
K01057	13.3380329673611
K01069	104.940602239873
K01077	1.07268676644444
K01078	1.07268676644444
K01079	13.9894487185082
K01080	0
K01081	12.6269487185082
K01082	11.3005329673611
K01085	0
K01086	17.5608270850082
K01087	1
