reactions	oral_6
K00001	13.9203448790405
K00003	8.00032726423903
K00004	4.95
K00005	0.0275
K00006	18.2997157940732
K00007	0
K00008	0
K00009	0.17031746031746
K00010	0
K00011	14.2833448790405
K00012	7.08934523809524
K00013	1.16482726423903
K00014	9.72282726423903
K00015	6.49222222222222
K00016	14.1183448790405
K00018	6.49222222222222
K00019	0.0514285714285714
K00020	0.171388888888889
K00021	0
K00022	0.171388888888889
K00024	4.5845931372549
K00025	4.5845931372549
K00026	4.5845931372549
K00027	0.151428571428571
K00028	0.151428571428571
K00029	9.40639869281046
K00030	0.0514285714285714
K00031	5.24
K00033	6.808961352657
K00034	0
K00036	6.808961352657
K00039	0
K00040	0
K00041	0
K00042	0.151428571428571
K00043	0.0514285714285714
K00045	0
K00046	0
K00048	0.0188888888888889
K00049	6.49222222222222
K00050	6.49222222222222
K00052	6.83365079365079
K00053	7.97282726423903
K00054	0
K00057	18.2997157940732
K00058	4.60302170868347
K00059	18.2997157940732
K00060	1.70142857142857
K00066	0
K00067	8.88234523809524
K00068	0.0514285714285714
K00073	0
K00074	0
K00075	18.4977157940732
K00077	7.80782726423903
K00082	9.55302170868347
K00086	0
K00087	0.0514285714285714
K00088	18.4459766636384
K00090	0
K00094	0.0514285714285714
K00096	18.2997157940732
K00097	6.82569444444444
K00098	0
K00099	9.58602170868347
K00100	0.0463888888888889
K00101	14.1183448790405
K00102	5.04865079365079
K00103	0
K00104	0.0514285714285714
K00105	0
K00106	0.0514285714285714
K00110	0.0188888888888889
K00111	0
K00112	0
K00113	0
K00116	0.183888888888889
K00121	13.9203448790405
K00122	1.59365079365079
K00123	0
K00125	0
K00126	0
K00128	6.86115079365079
K00130	0
K00132	0.250389924085576
K00133	9.55302170868347
K00134	13.5477157940732
K00135	5.075
K00137	6.86115079365079
K00139	4.95
K00140	0.0283333333333333
K00145	0.22281746031746
K00146	0
K00147	1.83472222222222
K00149	6.86115079365079
K00150	18.4977157940732
K00151	0
K00156	0
K00158	0.1
K00160	6.98022222222222
K00161	7.13165079365079
K00162	7.13165079365079
K00163	7.13165079365079
K00164	6.81522222222222
K00165	0
K00166	0
K00167	0
K00169	2.87079948646125
K00170	2.87079948646125
K00171	2.87079948646125
K00172	2.87079948646125
K00174	2.74329948646125
K00175	2.74329948646125
K00176	2.74329948646125
K00177	2.74329948646125
K00179	0
K00199	0
K00207	0.0514285714285714
K00208	9.23589869281045
K00209	5.075
K00210	7.60982726423903
K00211	7.60982726423903
K00215	0.0514285714285714
K00216	0
K00220	7.97282726423903
K00226	0.0514285714285714
K00228	0.4175
K00229	0.0472222222222222
K00231	0.165
K00238	9.7720931372549
K00239	9.7720931372549
K00240	9.7720931372549
K00241	9.7720931372549
K00242	9.7720931372549
K00244	9.7720931372549
K00245	9.7720931372549
K00246	9.7720931372549
K00247	9.7720931372549
K00248	6.80392857142857
K00249	0
K00252	0
K00253	0
K00254	18.4459766636384
K00259	0.1
K00260	0.0789285714285714
K00261	8.80984523809524
K00262	7.08091666666667
K00263	0.0275
K00264	1.70142857142857
K00265	1.70142857142857
K00266	1.70142857142857
K00271	0
K00273	0
K00274	0
K00275	8.26722222222222
K00276	0
