reactions	oral_13
K00001	25.8429409409409
K00003	62.6853834422658
K00004	1.2
K00005	0.0275
K00006	86.0470095683919
K00007	0
K00008	0
K00009	0.348666666666667
K00010	1.1
K00011	30.5199409409409
K00012	6.79575
K00013	55.1569019607843
K00014	64.3566334422658
K00015	1.7425
K00016	27.2949409409409
K00018	1.7425
K00019	0.0666666666666667
K00020	0.34625
K00021	0
K00022	0.34625
K00024	58.614318627451
K00025	58.614318627451
K00026	58.614318627451
K00027	0.346666666666667
K00028	0.346666666666667
K00029	59.3847352941176
K00030	0.0666666666666667
K00031	7.527
K00033	6.2475
K00034	0
K00036	6.1475
K00039	0
K00040	1.1
K00041	0
K00042	0.348666666666667
K00043	0.0666666666666667
K00045	0
K00046	0.1
K00048	0
K00049	1.7425
K00050	1.7425
K00052	6.11764814814815
K00053	61.6578834422658
K00054	1
K00057	86.0470095683919
K00058	62.3354667755991
K00059	87.1470095683919
K00060	0.0666666666666667
K00066	0
K00067	9.35173148148148
K00068	0.0666666666666667
K00073	0
K00074	0
K00075	87.6990095683919
K00077	57.4328834422658
K00082	62.5727352941176
K00086	0
K00087	0.148148148148148
K00088	87.6990095683919
K00090	0
K00094	0.0666666666666667
K00096	86.0470095683919
K00097	2.58556481481481
K00098	0.1
K00099	59.2812167755991
K00100	0.110981481481481
K00101	27.2949409409409
K00102	2.58541666666667
K00103	0
K00104	0.0686666666666667
K00105	0
K00106	0.148148148148148
K00110	1.2
K00111	0
K00112	0
K00113	0
K00116	4.127
K00121	25.8429409409409
K00122	0.611166666666667
K00123	0
K00125	0
K00126	0
K00128	7.06366666666667
K00130	0
K00132	0.428148148148148
K00133	62.4354667755991
K00134	86.4990095683919
K00135	1.3
K00137	7.06366666666667
K00139	1.2
K00140	1.1
K00145	0.277648148148148
K00146	0
K00147	5.05848148148148
K00149	7.06366666666667
K00150	87.6990095683919
K00151	0
K00156	1
K00158	0.28
K00160	8.5215
K00161	9.04964814814815
K00162	9.04964814814815
K00163	9.04964814814815
K00164	4.4945
K00165	1
K00166	1
K00167	1
K00169	56.1647167755991
K00170	56.1647167755991
K00171	56.1647167755991
K00172	56.1647167755991
K00174	55.3589852941176
K00175	55.3589852941176
K00176	55.3589852941176
K00177	55.3589852941176
K00179	0
K00199	0
K00207	0.0666666666666667
K00208	58.9602352941176
K00209	2.2
K00210	57.8808834422658
K00211	57.8808834422658
K00215	0.0666666666666667
K00216	0
K00220	62.6578834422658
K00226	0.166666666666667
K00228	4.5345
K00229	0
K00231	4.125
K00238	64.191818627451
K00239	64.191818627451
K00240	64.191818627451
K00241	64.191818627451
K00242	64.191818627451
K00244	64.191818627451
K00245	64.191818627451
K00246	64.191818627451
K00247	64.191818627451
K00248	2.61291666666667
K00249	0.1
K00252	0
K00253	0.1
K00254	87.6990095683919
K00259	0.28
K00260	0.0941666666666667
K00261	9.41798148148148
K00262	9.00506481481482
K00263	0.0275
K00264	0.250148148148148
K00265	0.250148148148148
K00266	0.250148148148148
K00271	0
K00273	0
K00274	0
K00275	2.7445
K00276	0
K00278	1.36866666666667
K00281	7.42514814814815
K00282	7.42514814814815
K00283	7.42514814814815
K00284	0
K00285	0
K00286	7.52514814814815
K00287	87.3969262350586
K00288	87.6990095683919
K00294	1.3
K00297	31.8125242742743
K00299	0
K00301	0
K00302	0
K00303	0
K00304	0
K00305	0
K00306	0
K00318	1.3
K00319	0
K00320	0
K00322	1.7425
K00323	1.7425
K00324	1.7425
K00325	1.7425
K00329	9.27025
K00357	57.7327352941176
K00360	0.672
K00361	0.0666666666666667
K00362	0.0666666666666667
K00364	0.28
K00365	0
K00366	0
K00368	0
K00370	0.672
K00371	0.672
K00372	0.672
K00374	0.672
K00376	0
K00380	0
K00381	0
K00382	32.0899409409409
K00383	0.5425
K00384	87.6990095683919
K00385	0
K00390	1.002
K00392	0
K00394	0
K00395	0
K00399	0
K00401	0
K00402	0
K00411	0
K00432	0.0275
K00436	0
K00440	0
K00441	0
K00442	0
K00443	0
K00448	0
K00449	0
K00451	0
K00453	0
K00455	0
K00457	0
K00463	0
K00466	0
K00472	0
K00480	0
K00483	0
K00484	0
K00491	0
K00500	0
K00518	63.3377352941176
K00522	1.852
K00524	87.3969262350586
K00525	87.3969262350586
K00526	87.3969262350586
K00527	27.3857742742743
K00528	6.425
K00529	0
K00531	0
K00540	0
K00547	0
K00548	0.0275
K00549	2.8445
K00560	32.2605427927928
K00568	0.5445
K00577	0
K00578	0
K00579	0
K00580	0
K00581	0
K00582	0
K00583	0
K00584	0
K00589	0.0666666666666667
K00591	0
K00593	0.400231481481481
K00595	0.385416666666667
K00598	0
K00599	3.6765
K00600	63.7064852941176
K00601	85.7449262350586
K00602	86.0470095683919
K00603	8.377
K00605	7.34366666666667
K00606	9.29775
K00607	0.102
K00608	87.1565095683919
K00609	87.1565095683919
K00610	87.1565095683919
K00611	6.39764814814815
K00615	64.6862167755991
K00616	59.5328834422658
K00618	0.277648148148148
K00620	1.55764814814815
K00625	83.4258614202438
K00626	0.412916666666667
K00627	3.09116666666667
K00629	86.8449262350586
K00632	0.412916666666667
K00634	0
K00639	1
K00640	32.0899409409409
K00641	5.997
K00643	0
K00645	81.8220095683919
K00647	87.1470095683919
K00648	87.1470095683919
K00651	0.175648148148148
K00652	1.62283333333333
K00655	87.6990095683919
K00656	26.0541909409409
K00657	0.28
K00658	0
K00661	0.346666666666667
K00665	81.9220095683919
K00667	81.9220095683919
K00668	81.8220095683919
K00672	0
K00673	0
K00674	6.9695
K00677	59.553568627451
K00681	1.29616666666667
K00688	0.0666666666666667
K00690	0
K00691	0.346666666666667
K00697	0
K00703	0.0666666666666667
K00705	26.0096076076076
K00713	4.26325
K00748	59.553568627451
K00756	26.7317742742743
K00757	26.7317742742743
K00758	26.7317742742743
K00759	87.6990095683919
K00760	87.6990095683919
K00761	9.6145
K00762	87.1470095683919
K00763	87.3949262350586
K00764	85.7282595683919
K00765	55.1569019607843
K00766	5.8695
K00767	1.67616666666667
K00768	8.84389814814815
K00769	30.5107742742743
K00772	0
K00777	5.65458333333333
K00787	87.6990095683919
K00788	57.1181519607843
K00790	87.6990095683919
K00793	62.5727352941176
K00794	58.4477352941176
K00795	87.6990095683919
K00796	64.0252352941176
K00797	0.0686666666666667
K00798	8.77723148148148
K00800	63.4858834422658
K00804	87.6990095683919
K00805	2.61889814814815
K00806	8.929
K00810	4.125
K00811	87.3969262350586
K00812	87.3969262350586
K00813	87.3969262350586
K00814	0
K00815	64.3841334422658
K00817	64.3841334422658
K00818	5.50264814814815
K00819	0.002
K00820	87.3969262350586
K00821	6.70264814814815
K00822	0
K00823	0
K00824	0
K00826	87.3527595683919
K00827	0.0941666666666667
K00830	0.0941666666666667
K00831	62.3413001089324
K00832	87.3969262350586
K00833	2.54825
K00835	0
K00838	64.3841334422658
K00840	0.002
K00841	0
K00844	4.13023148148148
K00845	1.96356481481481
K00848	0
K00849	6.26773148148148
K00850	31.5087742742743
K00851	0.38
K00852	2.92764814814815
K00853	1.18148148148148
K00855	1.8225
K00856	7.177
K00857	1.95
K00858	87.6990095683919
K00859	86.4990095683919
K00860	0
K00861	87.6990095683919
K00863	1.18148148148148
K00864	5.52389814814815
K00865	4.61598148148148
K00867	87.6990095683919
K00868	7.52514814814815
K00869	2.48
K00872	62.7039019607843
K00873	86.4990095683919
K00875	1.72398148148148
K00876	28.0317742742743
K00877	3.24473148148148
K00878	0.690648148148148
K00879	0
K00882	29.308440940941
K00883	0
K00884	0
K00885	0.970648148148148
K00891	63.5587167755991
K00892	0
K00893	7.177
K00895	1.26666666666667
K00899	0
K00901	26.1039594594595
K00904	2.1
K00912	59.553568627451
K00917	30.9567742742743
K00919	58.7292167755991
K00925	83.5740095683919
K00926	0.1275
K00927	87.6990095683919
K00928	0
K00929	0.0666666666666667
K00930	0.277648148148148
K00931	4.51598148148148
K00932	83.5740095683919
K00938	0
K00939	87.1470095683919
K00940	62.0577352941176
K00941	3.24473148148148
K00942	87.6990095683919
K00943	87.6990095683919
K00944	2.01866666666667
K00945	87.6990095683919
K00948	87.6990095683919
K00949	25.0871909409409
K00950	63.9951519607843
K00951	87.6990095683919
K00952	87.6990095683919
K00953	87.6990095683919
K00954	64.6862167755991
K00955	1.002
K00956	1.002
K00957	1.002
K00958	1.002
K00963	63.3026519607843
K00964	1.10939814814815
K00966	0
K00969	87.6990095683919
K00971	2.56875
K00972	87.3154447535771
K00973	9.27025
K00975	3.04139814814815
K00978	0
K00979	63.6839852941176
K00980	0.3075
K00981	87.6990095683919
K00983	0.5445
K00991	58.7292167755991
K00995	87.3969262350586
K00997	86.3154447535771
K00998	63.986068627451
K01000	87.6990095683919
K01005	32.7107742742743
K01006	1.92764814814815
K01007	1.29416666666667
K01008	55.6808834422658
K01011	0.5425
K01012	62.2706519607843
K01027	0.385416666666667
K01028	0.385416666666667
K01029	0.385416666666667
K01034	0.385416666666667
K01035	0.385416666666667
K01047	0
K01048	5.97116666666667
K01053	0
K01055	0
K01057	6.1475
K01069	86.3154447535771
K01077	1.0275
K01078	1.0275
K01079	61.3706519607843
K01080	0.0275
K01081	59.2829667755991
K01082	6.177
K01085	0
K01086	62.6321334422658
K01087	0
K01089	61.5633834422658
K01091	3.42223148148148
K01092	3.1245
K01093	1.0275
K01094	63.7506519607843
K01101	1.0275
K01112	2.7425
K01113	1.0275
K01119	0.609166666666667
K01126	7.61439814814815
K01129	2.61306481481481
K01133	0
K01139	58.034818627451
K01176	0
K01182	1.1
K01187	1.44666666666667
K01188	1.34666666666667
K01189	1.2
K01190	2.28148148148148
K01193	1
K01194	0
K01203	1.1
K01207	1.002
K01209	0
K01220	0
K01221	0.346666666666667
K01222	0.346666666666667
K01223	0.346666666666667
K01226	0.0666666666666667
K01232	0.0666666666666667
K01239	4.125
K01241	0
K01243	27.4837742742743
K01244	27.4837742742743
K01251	1.0295
K01252	1.09616666666667
K01255	87.6990095683919
K01256	87.6990095683919
K01270	87.6990095683919
K01271	87.6990095683919
K01424	84.5016762350586
K01425	1.51491666666667
K01426	0
K01427	0.002
K01428	0.002
K01429	0.002
K01430	0.002
K01431	0
K01432	0
K01433	1.202
K01436	0
K01438	1.17764814814815
K01439	5.8695
K01440	31.2654409409409
K01443	2.20939814814815
K01446	0.0666666666666667
K01447	0.0666666666666667
K01448	0.0666666666666667
K01449	0.0666666666666667
K01457	0.0666666666666667
K01458	0
K01460	0
K01464	0.150148148148148
K01465	64.1437167755991
K01466	0
K01468	0
K01476	0
K01477	0
K01478	0.1275
K01479	7.277
K01480	1.06866666666667
K01482	1.1275
K01484	0.1275
K01485	0.5425
K01486	0.148148148148148
K01487	1.54666666666667
K01488	2.09866666666667
K01489	9.37923148148148
K01491	87.6990095683919
K01492	86.0470095683919
K01493	24.7817742742743
K01494	62.6352352941176
K01495	64.5772352941176
K01496	59.2819019607843
K01497	62.5727352941176
K01498	62.5727352941176
K01499	0
K01507	86.0506762350586
K01509	0.002
K01510	0.002
K01512	0
K01513	0
K01514	0
K01515	31.408690940941
K01517	31.408690940941
K01518	0.412916666666667
K01519	32.1587742742743
K01520	32.1587742742743
K01521	0
K01523	59.2819019607843
K01524	0
K01525	0.5425
K01529	1.2
K01533	0.002
K01553	0.002
K01556	0
K01568	9.04964814814815
K01571	1.10898148148148
K01572	1.10898148148148
K01573	1.10898148148148
K01575	0.28
K01579	3.954
K01580	3.954
K01581	6.997
K01582	55.4571334422658
K01583	56.7592167755991
K01584	56.7592167755991
K01585	56.7592167755991
K01586	62.0058834422658
K01587	87.6990095683919
K01591	87.6990095683919
K01595	0
K01596	8.929
K01597	1
K01598	87.3154447535771
K01599	61.4152352941176
K01607	0
K01608	0
K01609	61.5097352941176
K01610	56.0992167755991
K01611	0
K01613	63.986068627451
K01619	26.1109409409409
K01620	1
K01621	0
K01622	64.6862167755991
K01623	64.6862167755991
K01624	64.6862167755991
K01625	1.72814814814815
K01626	64.6587167755991
K01627	58.0514852941176
K01628	0
K01629	0
K01630	0
K01631	7.2495
K01632	0
K01633	62.9252352941176
K01635	0.166666666666667
K01637	0
K01638	0
K01639	0.690648148148148
K01640	0
K01641	0
K01643	0.32075
K01644	0.32075
K01646	0.32075
K01647	8.0695
K01649	6.66964814814815
