reactions	air_11
K00001	47.9363440862715
K00003	108.322058373486
K00004	1.86666666666667
K00005	0
K00006	108.322058373486
K00007	0.45
K00008	0.45
K00009	0
K00010	1.45
K00011	108.322058373486
K00012	83.6666666684167
K00013	24.612380952631
K00014	108.322058373486
K00015	1.36666666666667
K00016	46.3263440862715
K00018	1.36666666666667
K00019	1.72666666666667
K00020	24.612380952631
K00021	0
K00022	24.612380952631
K00024	24.252380952631
K00025	24.252380952631
K00026	24.252380952631
K00027	1.16666666666667
K00028	1.16666666666667
K00029	23.6957142859643
K00030	0
K00031	84.612380954131
K00033	85.8763440875215
K00034	0
K00036	86.4363440875215
K00039	0.916666666666667
K00040	1.25
K00041	1.25
K00042	2.75238095238095
K00043	0
K00045	0.45
K00046	0.25
K00048	0
K00049	1.36666666666667
K00050	1.36666666666667
K00052	84.612380954131
K00053	84.612380954131
K00054	0.2
K00057	108.322058373486
K00058	84.612380954131
K00059	108.322058373486
K00060	0.2
K00066	0
K00067	84.2266666684167
K00068	0
K00073	0.25
K00074	0
K00075	108.322058373486
K00077	48.0720583719858
K00082	84.612380954131
K00086	0
K00087	1.72666666666667
K00088	108.322058373486
K00090	0
K00094	0
K00096	108.322058373486
K00097	24.2266666669167
K00098	0.25
K00099	24.612380952631
K00100	0
K00101	46.3263440862715
K00102	1.81
K00103	0
K00104	1.72666666666667
K00105	0
K00106	1.72666666666667
K00110	1.91238095238095
K00111	0
K00112	0
K00113	0
K00116	61.3600000015
K00121	47.9363440862715
K00122	1.72666666666667
K00123	0
K00125	0
K00126	0
K00128	108.322058373486
K00130	0.61
K00132	0
K00133	108.322058373486
K00134	108.322058373486
K00135	23.9766666669167
K00137	108.322058373486
K00139	1.11666666666667
K00140	1.72666666666667
K00145	24.612380952631
K00146	0
K00147	62.7266666681667
K00149	108.322058373486
K00150	108.322058373486
K00151	0.866666666666667
K00156	0.666666666666667
K00158	0
K00160	84.612380954131
K00161	108.322058373486
K00162	108.322058373486
K00163	108.322058373486
K00164	24.612380952631
K00165	1.63571428571429
K00166	1.63571428571429
K00167	1.63571428571429
K00169	0
K00170	0
K00171	0
K00172	0
K00174	0.666666666666667
K00175	0.666666666666667
K00176	0.666666666666667
K00177	0.666666666666667
K00179	0
K00199	0.25
K00207	0
K00208	48.3220583719858
K00209	24.612380952631
K00210	48.3220583719858
K00211	48.3220583719858
K00215	1
K00216	0
K00220	108.322058373486
K00226	0.916666666666667
K00228	84.2266666684167
K00229	0
K00231	60.3857142872143
K00238	84.612380954131
K00239	84.612380954131
K00240	84.612380954131
K00241	84.612380954131
K00242	84.612380954131
K00244	84.612380954131
K00245	84.612380954131
K00246	84.612380954131
K00247	84.612380954131
K00248	24.612380952631
K00249	2.47666666666667
K00252	2.11666666666667
K00253	1.47666666666667
K00254	108.322058373486
K00259	2.05238095238095
K00260	2.86238095238095
K00261	108.072058373486
K00262	82.70000000175
K00263	1
K00264	2.72666666666667
K00265	2.72666666666667
K00266	2.72666666666667
K00271	1
K00273	0
K00274	0.666666666666667
K00275	24.2266666669167
K00276	0.666666666666667
K00278	24.612380952631
K00281	108.322058373486
K00282	108.322058373486
K00283	108.322058373486
K00284	23.3666666669167
K00285	22.9766666669167
K00286	84.612380954131
K00287	108.322058373486
K00288	108.322058373486
K00294	24.2266666669167
K00297	108.322058373486
K00299	0
K00301	0.45
K00302	0.45
K00303	0.45
K00304	0.45
K00305	0.45
K00306	1.11666666666667
K00318	23.612380952631
K00319	0.25
K00320	0
K00322	23.2266666669167
K00323	23.2266666669167
K00324	23.2266666669167
K00325	23.2266666669167
K00329	84.612380954131
K00357	46.4596774196048
K00360	23.2266666669167
K00361	1.72666666666667
K00362	1.72666666666667
K00364	23.9096774193548
K00365	0
K00366	0.25
K00368	21.50000000025
K00370	23.2266666669167
K00371	23.2266666669167
K00372	23.2266666669167
K00374	23.2266666669167
K00376	0
K00380	23.2266666669167
K00381	23.2266666669167
K00382	108.322058373486
K00383	23.2266666669167
K00384	108.322058373486
K00385	23.2266666669167
K00390	24.612380952631
K00392	1
K00394	0
K00395	0
K00399	0
K00401	0
K00402	0
K00411	0
K00432	2.11666666666667
K00436	0
K00440	0
K00441	0
K00442	0
K00443	0
K00448	1.27666666666667
K00449	1.27666666666667
K00451	1.91666666666667
K00453	0.2
K00455	0
K00457	23.9766666669167
K00463	0.2
K00466	0
K00472	0.2
K00480	2.11666666666667
K00483	0.2
K00484	0.2
K00491	0
K00500	0.2
K00518	108.322058373486
K00522	26.8220583717358
K00524	108.072058373486
K00525	108.072058373486
K00526	108.072058373486
K00527	0.25
K00528	83.2266666684167
K00529	0
K00531	0.666666666666667
K00540	0.666666666666667
K00547	0
K00548	0
K00549	47.6863440862715
K00560	108.322058373486
K00568	24.2266666669167
K00577	0
K00578	0
K00579	0
K00580	0
K00581	0
K00582	0
K00583	0
K00584	0
K00589	0
K00591	22.8666666669167
K00593	1.36666666666667
K00595	1.11666666666667
K00598	0.45
K00599	47.6863440862715
K00600	84.2266666684167
K00601	108.322058373486
K00602	108.322058373486
K00603	107.576344087772
K00605	108.322058373486
K00606	108.322058373486
K00607	0.56
K00608	108.322058373486
K00609	108.322058373486
K00610	108.322058373486
K00611	84.612380954131
K00615	108.322058373486
K00616	26.4363440860215
K00618	23.612380952631
K00620	23.612380952631
K00625	45.7953917053191
K00626	24.2266666669167
K00627	24.612380952631
K00629	108.322058373486
K00632	24.2266666669167
K00634	0.2
K00639	1
K00640	108.322058373486
K00641	83.612380954131
K00643	1.16666666666667
K00645	48.3220583719858
K00647	108.322058373486
K00648	108.322058373486
K00651	1.63571428571429
K00652	23.2266666669167
K00655	108.322058373486
K00656	0
K00657	0.45
K00658	0
K00661	0.25
K00665	48.3220583719858
K00667	48.3220583719858
K00668	48.3220583719858
K00672	0.25
K00673	0
K00674	84.2266666684167
K00677	24.2266666669167
K00681	24.2266666669167
K00688	0
K00690	0
K00691	0
K00697	2.11666666666667
K00703	0
K00705	1.02666666666667
K00713	24.2266666669167
K00748	24.2266666669167
K00756	26.1553917050691
K00757	25.5953917050691
K00758	26.1553917050691
K00759	108.322058373486
K00760	108.322058373486
K00761	107.655391706819
K00762	108.322058373486
K00763	108.322058373486
K00764	108.322058373486
K00765	24.612380952631
K00766	84.612380954131
K00767	48.3220583719858
K00768	107.936344087772
K00769	107.936344087772
K00772	0.916666666666667
K00777	60.3857142872143
K00787	108.322058373486
K00788	24.612380952631
K00790	108.322058373486
K00793	83.9457142874643
K00794	24.362380952631
K00795	108.322058373486
K00796	84.2266666684167
K00797	0.866666666666667
K00798	108.322058373486
K00800	84.612380954131
K00804	108.322058373486
K00805	26.5720583717358
K00806	108.322058373486
K00810	63.112380953881
K00811	108.322058373486
K00812	108.322058373486
K00813	108.322058373486
K00814	21.70000000025
K00815	108.322058373486
K00817	108.322058373486
K00818	62.752380953881
K00819	23.1666666669167
K00820	108.322058373486
K00821	63.112380953881
K00822	1.72666666666667
K00823	0.25
K00824	1.16666666666667
K00826	108.322058373486
K00827	0
K00830	0
K00831	84.612380954131
K00832	108.322058373486
K00833	23.2266666669167
K00835	22.3666666669167
K00838	108.322058373486
K00840	0
K00841	23.7096774193548
K00844	26.8220583717358
K00845	26.2363440860215
K00848	0
K00849	60.0000000015
K00850	86.3220583732358
K00851	1.72666666666667
K00852	23.4166666669167
K00853	1
K00855	1.25
K00856	107.576344087772
K00857	25.3453917050691
K00858	108.322058373486
K00859	108.322058373486
K00860	2.11238095238095
K00861	108.322058373486
K00863	0.45
K00864	86.8220583732358
K00865	86.4363440875215
K00867	108.322058373486
K00868	107.936344087772
K00869	2.36666666666667
K00872	108.322058373486
K00873	86.8220583732358
K00875	1.91666666666667
K00876	48.3220583719858
K00877	24.252380952631
K00878	1.25
K00879	0
K00882	84.2696774208548
K00883	0.916666666666667
K00884	0
K00885	0.25
K00891	108.322058373486
K00892	0
K00893	107.576344087772
K00895	0.25
K00899	0.666666666666667
K00901	2.72666666666667
K00904	24.7096774193548
K00912	24.2266666669167
K00917	86.3220583732358
K00919	24.2266666669167
K00925	46.7120583719858
K00926	0
K00927	108.322058373486
K00928	0
K00929	0
K00930	24.612380952631
K00931	61.8100000015
K00932	46.7120583719858
K00938	0
K00939	107.936344087772
K00940	108.322058373486
K00941	24.252380952631
K00942	108.322058373486
K00943	108.322058373486
K00944	22.8666666669167
K00945	108.322058373486
K00948	108.322058373486
K00949	25.1596774193548
K00950	84.2266666684167
K00951	108.322058373486
K00952	108.322058373486
K00953	108.322058373486
K00954	108.322058373486
K00955	24.612380952631
K00956	24.2266666669167
K00957	24.2266666669167
K00958	24.2266666669167
K00963	108.322058373486
K00964	0
K00966	0
K00969	108.322058373486
K00971	2.52666666666667
K00972	107.322058373486
K00973	84.2266666684167
K00975	0.916666666666667
K00978	0.916666666666667
K00979	107.936344087772
K00980	24.7096774193548
K00981	108.322058373486
K00983	1
K00991	24.612380952631
K00995	108.322058373486
K00997	107.936344087772
K00998	108.322058373486
K01000	108.322058373486
K01005	108.322058373486
K01006	1.16666666666667
K01007	22.06000000025
K01008	0.56
K01011	0.36
K01012	83.2266666684167
K01027	21.50000000025
K01028	21.50000000025
K01029	21.50000000025
K01034	0.916666666666667
K01035	0.916666666666667
K01047	0
K01048	84.2266666684167
K01053	1.36666666666667
K01055	1.72666666666667
K01057	86.2363440875215
K01069	84.2266666684167
K01077	2.50238095238095
K01078	2.50238095238095
K01079	83.2266666684167
K01080	0
K01081	24.2266666669167
K01082	84.0266666684167
K01085	0
K01086	108.072058373486
K01087	2.11666666666667
K01089	84.612380954131
K01091	23.2266666669167
K01092	47.3220583719858
K01093	2.50238095238095
K01094	108.322058373486
K01101	2.50238095238095
K01112	0.45
K01113	2.50238095238095
K01119	0.45
K01126	86.8220583732358
K01129	2.11666666666667
K01133	0.25
K01139	24.2266666669167
K01176	0
K01182	1
K01187	1.5
K01188	0.86
K01189	0.25
K01190	0.916666666666667
K01193	0.25
K01194	0
K01203	1
K01207	1.91666666666667
K01209	0
K01220	0
K01221	0
K01222	0
K01223	0
K01226	0
K01232	0
K01239	83.2266666684167
K01241	2.72666666666667
K01243	24.7953917050691
K01244	24.7953917050691
K01251	24.2266666669167
K01252	2.47666666666667
K01255	108.322058373486
K01256	108.322058373486
K01270	108.322058373486
K01271	108.322058373486
K01424	107.962058373486
K01425	24.2266666669167
K01426	2.47666666666667
K01427	1.72666666666667
K01428	1.72666666666667
K01429	1.72666666666667
K01430	1.72666666666667
K01431	1.11666666666667
K01432	0.2
K01433	2.47666666666667
K01436	0
K01438	2.72666666666667
K01439	83.2266666684167
K01440	86.4620583732358
K01443	24.9596774193548
K01446	0
K01447	0
K01448	0
K01449	0
K01457	2.11238095238095
K01458	1.36666666666667
K01460	0
K01464	24.2266666669167
K01465	108.322058373486
K01466	0.25
K01468	23.8666666669167
K01476	23.8666666669167
K01477	0
K01478	0
K01479	108.322058373486
K01480	2.30238095238095
K01482	0
K01484	0.36
K01485	2.72666666666667
K01486	1.55238095238095
K01487	1.72666666666667
K01488	0.81
K01489	107.962058373486
K01491	108.322058373486
K01492	108.322058373486
K01493	24.2953917050691
K01494	84.2266666684167
K01495	84.612380954131
K01496	84.612380954131
K01497	83.9457142874643
K01498	84.612380954131
K01499	0.25
K01507	108.322058373486
K01509	0.2
K01510	0.2
K01512	1.91666666666667
K01513	0
K01514	0
K01515	107.655391706819
K01517	107.655391706819
K01518	24.0266666669167
K01519	107.936344087772
K01520	107.936344087772
K01521	0
K01523	84.612380954131
K01524	0
K01525	22.06000000025
K01529	0.2
K01533	0.2
K01553	0.2
K01556	0.2
K01568	108.322058373486
K01571	0
K01572	0
K01573	0
K01575	0
K01579	24.002380952631
K01580	24.002380952631
K01581	107.936344087772
K01582	1.86238095238095
K01583	2.86238095238095
K01584	2.86238095238095
K01585	2.86238095238095
