reactions	air_8
K00830	0
K00831	399.006302508008
K00832	545.261896811651
K00833	33.0357142857143
K00835	1
K00838	540.054689604444
K00840	1
K00841	139.548387096435
K00844	174.548387096435
K00845	171.298387096435
K00848	0
K00849	366.999999987
K00850	514.726182525937
K00851	3.25
K00852	3.03571428571429
K00853	1.75
K00855	1.5
K00856	506.548387083435
K00857	143.298387096435
K00858	545.261896811651
K00859	515.261896811651
K00860	0.25
K00861	545.261896811651
K00863	0
K00864	508.83410136915
K00865	507.548387083435
K00867	545.261896811651
K00868	538.298387083435
K00869	2.25
K00872	537.33410136915
K00873	514.976182525937
K00875	2.5
K00876	182.261896824651
K00877	35.5357142857143
K00878	1.03571428571429
K00879	0
K00882	512.505594290643
K00883	1
K00884	0
K00885	1.25
K00891	537.304689604444
K00892	0
K00893	506.548387083435
K00895	1.75
K00899	0
K00901	38.7072072072072
K00904	140.548387096435
K00912	33.7857142857143
K00917	514.726182525937
K00919	37.0063025210084
K00925	180.511896824651
K00926	0
K00927	543.761896811651
K00928	0
K00929	0
K00930	3.5063025210084
K00931	369.756302508008
K00932	180.511896824651
K00938	0
K00939	545.261896811651
K00940	536.33410136915
K00941	35.5357142857143
K00942	545.261896811651
K00943	545.261896811651
K00944	4.28571428571429
K00945	545.261896811651
K00948	545.261896811651
K00949	176.726182538937
K00950	398.535714272714
K00951	545.261896811651
K00952	545.261896811651
K00953	545.261896811651
K00954	540.054689604444
K00955	3.03571428571429
K00956	3.03571428571429
K00957	3.03571428571429
K00958	3.03571428571429
K00963	539.054689604444
K00964	0.75
K00966	0
K00969	545.261896811651
K00971	4.5
K00972	545.261896811651
K00973	399.035714272714
K00975	4.5
K00978	1.25
K00979	537.83410136915
K00980	141.048387096435
K00981	545.261896811651
K00983	0.75
K00991	36.5357142857143
K00995	545.261896811651
K00997	544.505594290643
K00998	537.83410136915
K01000	545.261896811651
K01005	544.791308576357
K01006	3
K01007	32.2857142857143
K01008	0.75
K01011	0.75
K01012	399.535714272714
K01027	0
K01028	0
K01029	0
K01034	1.25
K01035	1.25
K01047	1
K01048	366.285714272714
K01053	2.75
K01055	1.53571428571429
K01057	538.298387083435
K01069	403.742921479921
K01077	2
K01078	1
K01079	398.535714272714
K01080	0
K01081	34.7857142857143
K01082	367.285714272714
K01085	0
K01086	537.83410136915
K01087	2.75
K01089	398.256302508008
K01091	32.2857142857143
K01092	172.33410138215
K01093	1
K01094	537.83410136915
K01101	1
K01112	31
K01113	2
K01119	1.75
K01126	508.58410136915
K01129	3.97058823529412
K01133	0
K01139	32.2857142857143
K01176	0
K01182	0
K01187	5
K01188	0.75
K01189	0
K01190	0
K01193	0
K01194	0
K01203	0
K01207	0
K01209	0
K01220	0
K01221	0.5
K01222	0.5
K01223	0.5
K01226	0
K01232	0
K01239	363.249999987
K01241	1.25
K01243	179.041308589357
K01244	179.041308589357
K01251	2.53571428571429
K01252	1.25
K01255	545.261896811651
K01256	545.261896811651
K01270	545.261896811651
K01271	545.261896811651
K01424	541.041308576357
K01425	2.75
K01426	0.25
K01427	2.75
K01428	2.75
K01429	2.75
K01430	2.75
K01431	1
K01432	1
K01433	2.78571428571429
K01436	0
K01438	3.75
K01439	398.535714272714
K01440	541.505594290643
K01443	140.298387096435
K01446	0
K01447	0
K01448	0
K01449	0
K01457	3.03571428571429
K01458	0.25
K01460	0
K01464	1.25
K01465	539.304689604444
K01466	0
K01468	3.75
K01476	1.25
K01477	1
K01478	0
K01479	537.83410136915
K01480	0
K01482	0
K01484	0
K01485	1
K01486	0.25
K01487	3.53571428571429
K01488	3.28571428571429
K01489	536.548387083435
K01491	545.261896811651
K01492	545.261896811651
K01493	145.755594303643
K01494	396.785714272714
K01495	399.035714272714
K01496	368.256302508008
K01497	399.535714272714
K01498	397.785714272714
K01499	0.25
K01507	543.791308576357
K01509	0
K01510	0
K01512	2.75
K01513	0
K01514	0
K01515	545.261896811651
K01517	545.261896811651
K01518	1.53571428571429
K01519	543.511896811651
K01520	543.511896811651
K01521	0
K01523	368.256302508008
K01524	0
K01525	2.03571428571429
K01529	31
K01533	0
K01553	0
K01556	1
K01568	539.054689604444
K01571	1
K01572	1
K01573	1
K01575	0.5
K01579	32.7857142857143
K01580	32.7857142857143
K01581	536.048387083435
K01582	1.47058823529412
K01583	1.47058823529412
K01584	1.47058823529412
K01585	1.47058823529412
K01586	538.554689604444
K01587	545.261896811651
K01591	545.261896811651
K01595	1
K01596	538.304689604444
K01597	0
K01598	544.791308576357
K01599	397.785714272714
K01607	1.28571428571429
K01608	1
K01609	396.785714272714
K01610	0
K01611	1
K01613	537.83410136915
K01619	148.755594303643
K01620	1.25
K01621	0.25
K01622	540.054689604444
K01623	540.054689604444
K01624	540.054689604444
K01625	31.75
K01626	539.054689604444
K01627	32.2857142857143
K01628	0
K01629	0.25
K01630	0
K01631	396.999999987
K01632	0.25
K01633	397.285714272714
K01635	0
K01637	1.28571428571429
K01638	1.28571428571429
K01639	0.75
K01640	1.25
K01641	0
K01643	2.5
K01644	2.5
K01646	2.5
K01647	397.256302508008
K01649	397.256302508008
K01652	539.054689604444
K01653	539.054689604444
K01654	0
K01655	0
K01656	396.785714272714
K01657	396.785714272714
K01658	396.785714272714
K01659	2.78571428571429
K01661	367.249999987
K01662	36.5063025210084
K01663	368.256302508008
K01664	33.7857142857143
K01665	33.7857142857143
K01666	0
K01670	0.25
K01672	396.785714272714
K01673	396.785714272714
K01674	396.785714272714
K01676	399.006302508008
K01677	399.006302508008
K01678	399.006302508008
K01679	399.006302508008
K01680	367.785714272714
K01681	367.785714272714
K01682	367.785714272714
K01684	1
K01685	1
K01686	0
K01687	396.970588222294
K01689	539.58410136915
K01690	31.25
K01692	3.03571428571429
K01693	5.2563025210084
K01694	398.535714272714
K01695	0
K01696	0
K01697	0
K01698	397.785714272714
K01699	0
K01702	397.256302508008
K01703	397.256302508008
K01704	397.256302508008
K01706	1
K01707	1
K01708	395.499999987
K01709	2
K01710	399.035714272714
K01711	0
K01712	2
K01713	398.256302508008
K01714	1
K01715	3.03571428571429
K01716	543.511896811651
K01718	545.261896811651
K01719	367.785714272714
K01720	2.5
K01724	1.25
K01725	1.25
K01733	539.554689604444
K01734	2.22058823529412
K01735	539.054689604444
K01736	540.054689604444
K01737	0
K01738	545.261896811651
K01739	173.804689617444
K01740	545.261896811651
K01744	398.535714272714
K01745	2
K01746	1
K01749	397.785714272714
K01750	2.25
K01752	146.048387096435
K01753	0
K01754	181.791308589357
K01755	399.006302508008
K01756	544.261896811651
K01758	143.83410138215
K01759	32.2857142857143
K01760	143.83410138215
K01761	0
K01768	514.291308576357
K01770	37.0063025210084
K01772	538.08410136915
K01773	0.25
K01775	405.713509715216
K01776	544.791308576357
K01777	0
K01778	398.535714272714
K01782	3.03571428571429
K01783	545.261896811651
K01784	374.713509715216
K01785	1.5
K01786	0
K01787	0
K01788	0.75
K01790	399.035714272714
K01791	143.548387096435
K01792	544.261896811651
K01803	545.261896811651
K01804	366.749999987
K01805	535.548387083435
K01807	545.261896811651
K01808	545.261896811651
K01809	512.505594290643
K01810	544.261896811651
K01812	0
K01813	0
K01814	5.2563025210084
K01816	1.53571428571429
K01817	396.785714272714
K01818	0
K01819	0
K01821	140.048387096435
K01823	142.048387096435
K01825	3.03571428571429
K01826	1
K01833	0
K01834	544.261896811651
K01835	148.755594303643
K01836	0.75
K01837	544.261896811651
K01838	2
K01839	2.25
K01840	365.506302508008
K01843	0
K01844	0
K01845	397.535714272714
K01847	1.25
K01848	1.25
K01849	1.25
K01850	4.28571428571429
K01851	366.999999987
K01852	0.25
K01854	364.499999987
K01856	1.25
K01857	2.5
K01858	0.25
K01885	545.261896811651
K01895	3.03571428571429
K01897	398.535714272714
K01902	3.78571428571429
K01903	3.78571428571429
K01905	2.75
K01906	0
K01907	398.535714272714
K01908	2.75
K01909	0
K01911	365.249999987
K01912	0
K01914	1.75
K01915	545.261896811651
K01916	544.511896811651
K01917	0
K01918	33.0357142857143
K01919	0.25
K01920	31.25
K01921	545.261896811651
K01922	544.791308576357
K01923	545.261896811651
K01924	545.261896811651
K01925	545.261896811651
K01928	540.054689604444
K01929	545.261896811651
K01930	545.261896811651
K01933	545.261896811651
K01934	540.054689604444
K01935	32.2857142857143
K01937	540.054689604444
K01938	176.976182538937
K01939	544.261896811651
K01940	3.25
K01942	1.25
K01945	545.261896811651
K01947	1.25
K01950	3.28571428571429
K01951	400.506302508008
K01952	545.261896811651
K01953	363.249999987
K01954	540.054689604444
K01955	540.054689604444
K01956	540.054689604444
K01958	0
K01959	0
K01960	0
K01961	1.25
K01962	545.261896811651
K01963	545.261896811651
K01964	1.25
K01968	1
K01969	1
K02083	0
K02111	543.791308576357
K02112	543.791308576357
K02160	545.261896811651
K02170	0.285714285714286
K02189	0
K02190	1
K02191	1.75
K02201	540.054689604444
K02203	539.08410136915
K02204	537.33410136915
K02217	143.548387096435
K02224	1.75
K02225	3
K02226	537.83410136915
K02227	3
K02229	0.25
K02230	0.25
K02231	539.58410136915
K02232	3
K02233	539.58410136915
K02274	395.749999987
K02275	395.749999987
K02276	395.749999987
K02291	395.749999987
K02302	1.53571428571429
K02303	1
K02304	1.53571428571429
K02312	0
K02318	545.261896811651
K02361	366.999999987
K02371	34.0357142857143
K02372	543.511896811651
K02377	0.25
K02428	543.511896811651
K02437	536.548387083435
K02439	0.75
K02446	537.83410136915
K02472	0
K02473	515.261896811651
K02492	395.785714272714
K02495	31
K02496	1
K02500	368.256302508008
K02501	368.256302508008
K02502	5.2563025210084
K02509	1
K02510	1
K02517	33.7857142857143
K02523	174.01897533173
K02527	33.7857142857143
K02535	33.7857142857143
K02536	33.7857142857143
K02548	0
K02549	365.249999987
K02551	366.999999987
K02552	366.999999987
K02554	0
K02560	32.5
K02563	545.261896811651
K02564	140.798387096435
K02567	2.28571428571429
K02586	0
K02588	0
K02591	0
K02594	0
K02619	34.7857142857143
K02626	1.47058823529412
K02749	179.255594303643
K02750	179.255594303643
K02752	179.255594303643
K02759	1.5
K02760	1.5
K02761	1.5
K02763	174.048387096435
K02764	174.048387096435
K02765	174.048387096435
K02768	180.541308589357
K02769	180.541308589357
K02770	180.541308589357
K02773	174.048387096435
K02774	174.048387096435
K02775	174.048387096435
K02777	179.255594303643
K02778	179.255594303643
K02779	179.255594303643
K02781	174.048387096435
K02782	174.048387096435
K02783	174.048387096435
K02786	0
K02787	0
K02788	0
K02790	179.255594303643
K02791	179.255594303643
K02793	179.255594303643
K02794	179.255594303643
K02795	179.255594303643
K02796	179.255594303643
K02798	174.048387096435
K02799	174.048387096435
K02800	174.048387096435
K02802	174.048387096435
K02803	174.048387096435
K02804	174.048387096435
K02808	179.255594303643
K02809	179.255594303643
K02810	179.255594303643
K02817	174.048387096435
K02818	174.048387096435
K02819	174.048387096435
K02825	537.304689604444
K02826	398.535714272714
K02827	1.75
K02828	1.75
K02829	1.75
K02851	513.005594290643
K02858	399.535714272714
K03077	0
K03078	0
K03079	6.03571428571429
K03080	0
K03081	0
K03082	6.03571428571429
K03119	1
K03151	544.511896811651
K03153	31.5357142857143
K03179	32.2857142857143
K03181	1.28571428571429
K03182	31.75
K03183	32
K03184	31.2857142857143
K03185	1.53571428571429
K03186	31.75
K03269	33.7857142857143
K03270	32.2857142857143
K03271	32.5
K03272	33.5
K03273	33.5
K03274	33.5
K03280	32.5
K03334	31.5357142857143
K03335	0
K03336	0
K03337	0
K03338	0
K03339	0
K03340	0
K03342	35.5357142857143
K03366	30
K03381	1
K03385	0.75
K03388	0
K03389	0
K03390	0
K03394	2
K03417	2.78571428571429
K03430	0
K03431	544.976182525937
K03462	0
K03464	1
K03465	0
K03472	515.261896811651
K03473	2.78571428571429
K03474	31.5357142857143
K03476	0
K03517	31.5357142857143
K03524	1.25
K03525	545.261896811651
K03526	37.0063025210084
K03527	35.5357142857143
K03564	543.726182525937
K03688	31.5357142857143
K03707	140.798387096435
K03731	0
K03735	536.548387083435
K03736	536.548387083435
K03737	3.72058823529412
K03742	0
K03743	0
K03777	31
K03778	31
K03779	0
K03780	0
K03781	366.035714272714
K03783	149.755594303643
K03784	149.755594303643
K03785	545.261896811651
K03786	545.261896811651
K03787	2.25
K03788	1
K03794	0.535714285714286
K03795	1
K03800	2
K03815	149.755594303643
K03816	514.976182525937
K03841	537.83410136915
K03856	539.054689604444
K04016	0.75
K04019	536.548387083435
K04020	179.791308589357
K04021	0.5
K04022	178.761896824651
K04032	1
K04041	537.83410136915
K04042	545.261896811651
K04072	0.5
K04073	0.5
K04092	4.28571428571429
K04093	4.28571428571429
K04486	397.970588222294
K04516	4.28571428571429
K04517	171.83410138215
K04518	398.256302508008
K04561	1
K04720	2.25
K04765	0
K04781	0.25
K04782	0.25
K05298	33.0357142857143
K05301	0
K05306	1
K05308	1
K05342	0.5
K05343	4.5
K05349	0.75
K05350	0.75
K05351	0
K05355	0
K05358	0
K05359	398.256302508008
K05368	2.75
K05526	0
K05549	1
K05550	1
K05597	543.541308576357
K05602	397.970588222294
K05603	0
K05605	367.249999987
K05606	0.25
K05607	1
K05708	0
K05709	0
K05710	0
K05711	0
K05712	0
K05713	0
K05714	0
K05715	0
K05783	1
K05784	1
K05821	538.554689604444
K05822	0
K05823	364.249999987
K05828	3.5063025210084
K05829	3.5063025210084
K05830	366.506302508008
K05851	514.291308576357
K05873	514.291308576357
K05878	0
K05879	0
K05887	540.054689604444
K05895	0
K05910	0
K05916	2.78571428571429
K05921	1.25
K05934	2
K05936	2
K05939	0
K05946	141.048387096435
K06001	0
K06040	0
K06041	32.2857142857143
K06042	4
K06120	0
K06121	0
K06122	0
K06133	544.505594290643
K06151	0
K06152	0
K06153	545.261896811651
K06208	4.28571428571429
K06209	4.28571428571429
K06210	545.261896811651
K06221	1
K06281	4.03571428571429
K06282	4.03571428571429
K06447	0
K06859	544.261896811651
K06928	0
K06989	1.53571428571429
K07029	38.7072072072072
K07130	1
K07173	176.005594303643
K07246	1
K07248	31
K07250	1
K07306	0
K07309	0
K07310	0
K07404	538.298387083435
K07406	0
K07407	0
K07508	4.03571428571429
K07509	4.03571428571429
K07511	3.03571428571429
K07513	4.03571428571429
K07514	3.03571428571429
K07515	3.03571428571429
K07516	3.03571428571429
K07751	545.261896811651
K07816	545.261896811651
K08041	514.291308576357
K08042	514.291308576357
K08043	514.291308576357
K08044	514.291308576357
K08045	514.291308576357
K08046	514.291308576357
K08047	514.291308576357
K08048	514.291308576357
K08049	514.291308576357
K08092	0
K08093	0
K08094	0
K08097	0
K08260	0
K08264	0
K08265	0
K08281	541.505594290643
K08289	545.261896811651
K08298	0
K08299	0
K08302	0
K08312	545.261896811651
K08318	0
K08324	32.5
K08348	1.75
K08352	0
K08353	0
K08354	0
K08357	0
K08358	0
K08359	0
K08680	2.25
K08682	0
K08683	3.03571428571429
K08722	2.25
K08723	2.25
K08963	0.25
K08964	0
K08965	0
K08966	0
K08967	0
K08968	538.58410136915
K08969	0
K09007	399.035714272714
K09065	539.58410136915
K09251	0
K09458	181.261896824651
K09469	0
K09472	536.048387083435
K09474	1
K09478	0.285714285714286
K09680	545.261896811651
K09698	545.261896811651
K09699	366.499999987
K09809	141.048387096435
K09882	0.25
K09883	0.25
K09903	545.261896811651
K10047	172.33410138215
K10150	545.261896811651
K10203	181.261896824651
K10206	0
K10209	0
K10213	363.249999987
K10245	181.261896824651
K10246	181.261896824651
K10353	140.548387096435
K10524	536.548387083435
K10527	3.03571428571429
K10534	141.58410138215
K10536	0
K10705	515.261896811651
K10764	34.2563025210084
K10780	1
K10793	0
K10794	0
K10795	0
K10796	0
K10807	541.791308576357
K10808	541.791308576357
K10977	0
K10989	536.548387083435
K11029	514.291308576357
K11067	3.5063025210084
K11140	545.261896811651
K11142	545.261896811651
K11175	545.261896811651
K11176	545.261896811651
K11177	1.25
K11178	1.25
K11204	0.25
K11205	0.25
K11258	539.054689604444
K11262	1.25
K11263	0
K11264	0
K11265	514.291308576357
K11358	545.261896811651
K11381	0
K11394	33.0357142857143
K11395	538.298387083435
K11410	0.285714285714286
K11440	173.08410138215
K11472	1.25
K11473	1.25
K11517	1.25
K11528	545.261896811651
K11532	537.83410136915
K11533	182.261896824651
K11540	545.261896811651
K11541	545.261896811651
K11611	35.5357142857143
K11645	540.054689604444
K11751	2.25
K11752	397.785714272714
K11753	545.261896811651
K11754	545.261896811651
K11755	368.256302508008
K11787	545.261896811651
K11788	545.261896811651
K11808	405.427795429501
K11942	1.25
K12047	5
K12251	0
K12254	537.33410136915
K12316	5
K12317	5
K12339	545.261896811651
K12406	514.976182525937
K12407	171.298387096435
K12409	144.298387096435
K12506	37.0063025210084
K12524	539.554689604444
K12525	539.554689604444
K12526	538.554689604444
K12527	0
K12657	370.506302508008
K12658	0
K12659	3.5063025210084
K12972	32.2857142857143
K12986	32.5
K13034	545.261896811651
K13038	544.791308576357
K13222	0
K13240	0
K13241	0
K13242	0
K13253	0
K13273	0
K13308	0
K13371	0
K13372	0
K13402	176.976182538937
K13403	545.261896811651
K13421	545.261896811651
K13427	0
K13479	1.25
K13480	1.25
K13481	1.25
K13482	1.25
K13483	1.25
K13484	0
K13485	0
K13497	396.785714272714
K13498	396.785714272714
K13501	396.785714272714
K13503	396.785714272714
K13522	545.261896811651
K13524	1
K13540	2
K13541	2
K13542	367.785714272714
K13543	367.785714272714
K13562	2.75
K13609	0
K13624	143.548387096435
K13625	143.548387096435
K13713	545.261896811651
K13766	1
K13767	3.03571428571429
K13786	0.25
K13787	544.791308576357
K13788	179.791308589357
K13789	544.791308576357
K13795	0
K13799	545.261896811651
K13800	545.261896811651
K13809	545.261896811651
K13810	544.261896811651
K13811	3.03571428571429
K13812	0
K13821	33.0357142857143
K13829	540.054689604444
K13830	545.261896811651
K13831	0
K13832	545.261896811651
K13853	539.054689604444
K13873	1
K13874	1
K13875	1
K13876	1
K13877	1.25
K13919	0
K13920	0
K13923	179.791308589357
K13935	181.261896824651
K13937	538.298387083435
K13938	543.791308576357
K13939	399.035714272714
K13940	399.035714272714
K13941	399.035714272714
K13950	33.7857142857143
K13951	178.761896824651
K13952	178.761896824651
K13953	178.761896824651
K13954	178.761896824651
K13967	1.25
K13980	178.761896824651
K13987	545.261896811651
K13988	545.261896811651
K13990	536.548387083435
K13998	544.791308576357
K14048	2.75
K14066	544.791308576357
K14085	537.33410136915
K14152	368.256302508008
K14153	538.08410136915
K14154	35.5357142857143
K14155	143.83410138215
K14163	545.261896811651
K14170	398.256302508008
K14187	174.304689617444
K14260	1
K14263	1
K14267	395.499999987
K14268	1
K14272	0
K14273	1
K14274	1
K14275	1
K14454	545.261896811651
K14455	545.261896811651
K14534	0
K14541	3.03571428571429
K14631	2.75
K14641	0
K14642	0
K14652	399.535714272714
K14656	545.261896811651
K14677	3.75
K14681	399.006302508008
K14682	3.5063025210084
K14727	1.53571428571429
K14759	366.999999987
K14760	365.249999987
K14977	0
K15013	398.249999987
K15016	3.03571428571429
K15024	179.791308589357
K15036	1.25
K15037	1.25
K15226	364.499999987
K15227	364.499999987
K15371	3.5
K15428	545.261896811651
K15518	140.548387096435
K15519	506.548387083435
K15567	0.25
K15568	0.25
K15569	1.25
K15570	1.25
K15633	544.261896811651
K15634	544.261896811651
K15635	544.261896811651
K15759	172.33410138215
K15778	148.755594303643
K15779	148.755594303643
K15780	514.976182525937
K15788	507.548387083435
K15789	1
K15792	545.261896811651
K15849	540.054689604444
K15864	1
K15876	0.75
K15877	0
K15893	32.2857142857143
K15916	544.261896811651
K15918	507.548387083435
K15919	32.2857142857143
K15922	5
K16011	0
K16054	0
K16055	2.75
K16148	1
K16305	540.054689604444
K16306	540.054689604444
K16329	545.261896811651
K16330	545.261896811651
K16363	33.7857142857143
K16370	514.726182525937
K16371	0
K16651	0
K16704	0
K16818	1
K16838	0
K16840	0
K16842	0
K16849	1
K16850	1
K16881	365.506302508008
K16901	0
K16950	1.53571428571429
K16951	1.53571428571429
K17069	545.261896811651
K17217	143.83410138215
K17218	0
K17463	31.75
K17497	365.506302508008
K17686	0
K17716	374.713509715216
K17753	0
K17761	31.5
K17841	395.749999987
K17865	1
K17989	146.048387096435
K18007	0
K18011	0
K18014	0
K18120	0
K18122	0
K18123	31.75
K18126	1
K18151	1.25
K18284	179.041308589357
K18606	0
K18800	0.25
