function.	air_7
K02798	81.26
K02799	0
K02800	122.23
K02802	0
K02803	1.16
K02804	112.54
K02805	1.05
K02806	4.86
K02810	244.02
K02812	0
K02813	0
K02814	0
K02815	0
K02819	108.01
K02821	108.75
K02822	118.74
K02823	18.59
K02824	113.73
K02825	185.17
K02826	14.62
K02827	89.7700000000001
K02828	14.62
K02829	14.62
K02834	189.83
K02835	189.83
K02836	189.83
K02837	184.25
K02838	189.83
K02839	0.6
K02840	0
K02841	3.76
K02843	4.67
K02844	1.62
K02846	0
K02847	2.36
K02848	1.62
K02849	0
K02850	0.5
K02851	173.8
K02852	0.82
K02853	0.68
K02854	0.5
K02855	0.81
K02856	1.43
K02858	1.6
K02859	1.05
K02860	189.83
K02862	0.3
K02863	189.83
K02864	189.83
K02867	189.83
K02871	189.83
K02874	190.09
K02876	189.83
K02878	189.83
K02879	189.83
K02881	189.83
K02884	189.83
K02886	189.83
K02887	189.83
K02888	189.83
K02890	189.83
K02891	0
K02892	189.83
K02895	190.09
K02897	169.75
K02899	189.83
K02902	189.83
K02904	189.83
K02906	189.83
K02907	188.33
K02909	191.98
K02911	188.33
K02913	303.58
K02914	184.75
K02916	189.83
K02919	181.53
K02926	189.83
K02927	0
K02931	190.09
K02933	189.83
K02935	189.83
K02936	0
K02939	189.83
K02945	188.83
K02946	189.83
K02948	189.83
K02950	189.83
K02952	189.83
K02954	282.08
K02956	189.83
K02959	189.83
K02961	189.83
K02963	189.83
K02965	189.83
K02967	189.83
K02968	189.83
K02970	118.77
K02972	0
K02982	189.83
K02986	189.93
K02988	189.83
K02990	189.83
K02992	189.83
K02994	189.83
K02996	189.83
K03040	189.83
K03043	188.33
K03046	188.33
K03048	109.47
K03060	186.75
K03070	341.91
K03071	13.2
K03072	77.66
K03073	180.04
K03074	77.5
K03075	188.38
K03076	272.65
K03077	0.3
K03078	0.68
K03079	0.1
K03086	192.99
K03087	72.39
K03088	481.49
K03089	4.89
K03090	90.72
K03091	95.5700000000001
K03092	8.39
K03093	0.65
K03095	109
K03098	47.13
K03100	312.77
K03101	189.33
K03106	189.83
K03110	189.83
K03111	494.009999999999
K03112	1.62
K03113	4.01
K03116	212.82
K03117	79.27
K03118	170.9
K03119	8.37
K03146	0
K03147	28.49
K03148	1.3
K03149	73.88
K03150	3.38
K03151	112.77
K03152	17.29
K03153	70.25
K03154	73.33
K03168	195.6
K03169	97.5000000000001
K03177	188.33
K03179	8.44
K03181	3.06
K03182	5.55
K03183	169.72
K03184	0.68
K03185	4.39
K03186	5.52
K03187	154.98
K03188	157.67
K03189	158.13
K03190	158.13
K03191	3.12
K03192	2.77
K03194	0.33
K03195	1.52
K03196	5.52
K03197	1.41
K03198	1.41
K03199	1.19
K03200	0.91
K03201	0.77
K03202	0.66
K03203	2.27
K03204	3.02
K03205	12.67
K03206	0.3
K03207	0.4
K03208	0.73
K03210	195.5
K03212	1.51
K03214	0.68
K03215	118.36
K03216	185.82
K03217	301.08
K03218	189.83
K03219	2.05
K03220	0.85
K03221	0.25
K03222	1.78
K03223	1.18
K03224	1.78
K03225	2.38
K03226	1.78
K03227	1.45
K03228	1.78
K03229	1.78
K03230	1.78
K03263	0.17
K03269	6.31
K03270	6.7
K03271	5.99
K03272	4.3
K03273	5.38
K03274	3.18
K03275	0
K03276	0
K03277	0
K03278	0
K03279	3
K03280	0
K03281	4.38
K03282	186.89
K03284	273.82
K03285	0.17
K03286	10.19
K03287	0.25
K03288	2.01
K03289	0
K03290	0
K03291	0
K03292	90.43
K03293	174.64
K03294	209.66
K03296	101.06
K03297	8.16
K03298	3.37
K03299	243.15
K03300	130.23
K03301	0.5
K03303	219.11
K03304	0.03
K03305	222.18
K03306	167.74
K03307	203.71
K03308	154.1
K03309	0
K03310	294.22
K03311	349.45
K03312	152.05
K03313	10.26
K03314	1.53
K03315	93.3600000000001
K03316	238.99
K03317	27.76
K03319	126.76
K03320	201.06
K03321	127.48
K03322	113.04
K03324	100.94
K03325	96.45
K03326	24.5
K03327	43.23
K03328	218.06
K03329	0
K03332	0.92
K03333	3.06
K03335	48.16
K03336	45.47
K03337	45.47
K03338	45.22
K03339	75.37
K03340	42.68
K03342	13.57
K03343	2.57
K03346	109.47
K03365	41.23
K03366	107.05
K03367	109.32
K03379	0.82
K03380	90.78
K03381	84.76
K03382	0.58
K03383	0
K03385	18.52
K03386	140.46
K03387	107.38
K03388	0
K03389	0
K03390	0
K03391	0
K03392	3.92
K03394	4.87
K03395	0
K03396	0.33
K03399	0.8
K03402	294.85
K03403	0.5
K03404	64.05
K03405	86.8
K03406	35.6
K03407	7.07
K03408	11.09
K03409	0.43
K03410	1.12
K03411	2.53
K03412	8.83
K03413	11.23
K03414	3.88
K03415	10.16
K03416	20.15
K03417	91.53
K03418	0
K03424	199.27
K03425	0
K03426	73.86
K03427	292.63
K03428	0.5
K03429	90.79
K03430	3.21
K03431	188
K03432	1.5
K03433	1.5
K03435	2.12
K03436	208.6
K03437	186.97
K03438	190.03
K03439	189.08
K03442	214.69
K03444	0
K03445	1.43
K03446	10.65
K03449	115.58
K03451	90.2700000000001
K03453	179.03
K03455	99.04
K03457	12.25
K03458	8.15
K03459	0
K03462	1.83
K03464	44.3
K03465	75.11
K03466	436.47
K03468	0
K03469	107.94
K03470	189.83
K03471	108.72
K03472	2.42
K03473	2.56
K03474	6.46
K03475	182.56
K03476	26.85
K03477	1.03
K03478	0.08
K03480	105.69
K03481	90.2900000000001
K03482	0
K03483	81.26
K03484	118.52
K03485	0
K03486	110.27
K03487	0
K03488	133.9
K03489	85.89
K03490	0
K03491	11.65
K03492	13.51
K03493	20.07
K03495	118.11
K03496	213.94
K03497	284.79
K03498	116.86
K03499	238.95
K03500	188.9
K03501	189.83
K03502	107.91
K03503	4.74
K03516	0
K03517	57.47
K03518	2.12
K03519	0.52
K03520	0.5
K03521	82.42
K03522	82.22
K03523	186.83
K03524	190.73
K03525	8.43
K03526	77.77
K03527	77.77
K03528	3.1
K03529	188.84
K03530	122.49
K03531	190.18
K03532	0.98
K03533	0.98
K03534	3.37
K03535	90.3200000000001
K03536	189.46
K03537	0
K03543	10.72
K03544	190.03
K03545	189.83
K03546	98.13
K03547	97.48
K03548	2.1
K03549	51.43
K03550	189.83
K03551	190.05
K03553	190
K03554	2.6
K03555	116.86
K03556	3.43
K03557	3.23
K03558	6.89
K03559	17.27
K03560	7.51
K03561	15.67
K03562	5.26
K03563	7.54
K03564	170.62
K03565	188.33
K03566	11.4
K03567	2.12
K03568	4.84
K03569	11.48
K03570	39.53
K03571	36.12
K03572	116.86
K03573	0.68
K03574	473.54
K03575	197.87
K03576	3.29
K03577	1.75
K03578	74.7
K03579	73.92
K03580	3.1
K03581	115.45
K03582	4.73
K03583	4.73
K03584	188.33
K03585	14.18
K03586	3.23
K03587	79.36
K03588	194.27
K03589	188.08
K03590	117.21
K03591	0.68
K03592	4.25
K03593	168.46
K03594	8.44
K03595	189.83
K03596	190.33
K03597	2.43
K03598	2.13
K03599	3.4
K03600	3.23
K03601	189.39
K03602	171.3
K03603	0.68
K03604	0.88
K03605	3.11
K03606	2.03
K03607	1.23
K03608	3.43
K03609	5.43
K03610	5.23
K03611	6.81
K03612	3.86
K03613	3.72
K03614	3.72
K03615	2.92
K03616	3.06
K03617	3.72
K03618	1.4
K03619	0.4
K03620	2.4
K03621	116.51
K03623	0.97
K03624	189.63
K03625	171.99
K03628	170.38
K03629	188.2
K03630	118.43
K03631	189.83
K03632	0.68
K03633	0.68
K03634	5.08
K03635	145.89
K03636	95.2400000000001
K03637	146.66
K03638	93.6400000000001
K03639	151.41
K03640	5.56
K03641	5.56
K03642	9.27
K03643	4.06
K03644	168.43
K03645	0.68
K03646	5.82
K03647	205.01
K03648	189.22
K03649	24.43
K03650	117.86
K03651	3.35
K03652	151.44
K03653	0.25
K03654	235.09
K03655	211.77
K03656	3.23
K03657	340.14
K03658	0
K03660	1.1
K03664	189.83
K03665	188.41
K03666	94.17
K03667	94.9800000000001
K03668	1.62
K03669	2.12
K03670	2.62
K03671	273.69
K03672	5.3
K03673	3.56
K03674	0.68
K03675	0.48
K03676	6.77
K03680	0
K03683	3.1
K03684	76.32
K03685	189.83
K03686	263.33
K03687	191.33
K03688	16.45
K03690	3.23
K03692	0
K03693	94.3500000000001
K03694	4.98
K03695	172.96
K03696	183.82
K03697	19.92
K03698	109.87
K03699	99.4400000000001
K03700	110.98
K03701	203.58
K03702	190.23
K03703	189.83
K03704	487.069999999999
K03705	184.9
K03706	109.27
K03707	30.03
K03708	110.32
K03709	255.61
K03710	154.24
K03711	176.08
K03712	0
K03713	109.47
K03716	1.38
K03717	1.5
K03718	4.13
K03719	30.75
K03720	0.76
K03721	2.3
K03722	109.95
K03723	189.83
K03724	117.63
K03727	71.47
K03731	0.4
K03732	3.35
K03733	167.88
K03734	36.16
K03735	2.59
K03736	2.59
K03737	6.24
K03738	1.35
K03739	109.42
K03740	109.5
K03741	87.62
K03742	22.63
K03743	77.87
K03744	28.94
K03745	4.31
K03746	1.74
K03747	0.13
K03748	1.36
K03749	1.75
K03750	268.21
K03752	95.1700000000001
K03753	91.03
K03755	0
K03756	10.35
K03757	0
K03758	155.46
K03759	0.33
K03760	4.14
K03761	10.29
K03762	145.82
K03763	111.27
K03764	0.68
K03765	0
K03767	94.04
K03768	188.05
K03769	7.68
K03770	7.39
K03771	6.23
K03772	44.21
K03773	8.87
K03774	2.55
K03775	5.87
K03776	4.99
K03777	3.67
K03778	186.13
K03779	2.77
K03780	2.77
K03781	177.38
K03782	6.24
K03783	24.64
K03784	208.09
K03785	113.05
K03786	79.65
K03787	8.47
K03788	0.69
K03789	193.55
K03790	103.56
K03791	2.87
K03793	0.25
K03794	1.1
K03795	1.75
K03796	0.25
K03797	105.91
K03798	192.05
K03799	34.23
K03800	338.25
K03801	77.11
K03802	0.51
K03803	2.52
K03804	0.68
K03805	1.62
K03806	3.1
K03807	1.62
K03808	6.1
K03809	3.64
K03810	3.69
K03811	78.05
K03812	1.02
K03813	0.5
K03814	5
K03815	0.13
K03816	112.88
K03817	91.2300000000001
K03818	1.15
K03819	0.75
K03820	78.28
K03821	6.23
K03822	0
K03823	181.59
K03824	120.55
K03825	1.46
K03826	0.5
K03827	3.87
K03828	1.56
K03829	1.18
K03830	2.54
K03831	2.31
K03832	15.47
K03833	5.48
K03834	1.05
K03835	0.59
K03836	0
K03837	34.23
K03838	0
K03839	4.03
K03840	0
K03841	6.67
K03851	0
K03852	0
K03855	3.16
K03856	2.1
K03862	46.61
K03863	46.86
K03867	0
K03885	183.49
K03886	0.3
K03887	0.3
K03888	0.3
K03889	69.14
K03890	69.14
K03891	69.14
K03892	362.85
K03893	96.34
K03894	0
K03895	0
K03896	0.33
K03897	2.4
K03918	0.75
K03919	68.12
K03921	1.27
K03923	10.03
K03924	17.29
K03925	168.08
K03926	0.5
K03928	180.22
K03929	162.98
K03930	18.93
K03931	0.23
K03932	90.5
K03933	1.91
K03943	0
K03969	4.51
K03970	0.5
K03971	0
K03972	0.31
K03973	3.4
K03974	0.75
K03975	86.02
K03976	186.29
K03977	192.4
K03978	118.11
K03979	189.83
K03980	77.98
K03981	6.33
K04013	0.68
K04014	0.68
K04015	0.68
K04016	0.68
K04017	0.68
K04018	0.68
K04019	0.45
K04020	0
K04021	0
K04022	0
K04023	0.7
K04024	2.45
K04025	0
K04026	0.65
K04027	0.25
K04028	2.45
K04029	2.15
K04030	0.78
K04031	2.15
K04032	0.25
K04033	0.6
K04034	0.83
K04035	0
K04036	0.5
K04037	0.5
K04038	0.5
K04039	0.5
K04040	0.5
K04041	98.7000000000001
K04042	187.8
K04043	191.67
K04044	3.98
K04045	1
K04046	2.58
K04047	192.61
K04049	0.25
K04050	0
K04051	0.25
K04052	0.25
K04053	0.25
K04054	0.25
K04056	0.25
K04057	0.25
K04058	1.7
K04059	0.25
K04060	0.25
K04061	4.27
K04062	0.64
K04063	7.1
K04064	1.02
K04065	2.25
K04066	189.83
K04067	0.68
K04068	111.57
K04069	177.8
K04070	0.55
K04072	100.66
K04073	81.32
K04074	109.57
K04075	189.83
K04076	0.4
K04077	262.36
K04078	192.49
K04079	49.9
K04080	2.84
K04081	0
K04082	3.98
K04083	115.28
K04084	9.17
K04085	4.28
K04086	103.01
K04087	4.96
K04088	3.51
K04090	0.76
K04091	90.38
K04092	4.43
K04093	72.26
K04094	109.8
K04095	11.26
K04096	192.28
K04098	122.45
K04099	0
K04100	0.4
K04101	40.86
K04102	0
K04103	96.5
K04105	0
K04107	0
K04108	0
K04109	0
K04110	0
K04112	0
K04113	0
K04114	0
K04115	0
K04116	0
K04117	0.1
K04127	0
K04128	0
K04333	0
K04334	0
K04335	0
K04336	0
K04337	0
K04338	0.45
K04343	1.11
K04477	1.25
K04478	14.32
K04480	0.2
K04485	189.83
K04486	11.36
K04487	343.89
K04488	186.12
K04516	13.69
K04517	180.43
K04518	179.39
K04561	96.3300000000001
K04562	4.27
K04564	265.94
K04565	25.69
K04566	0.83
K04567	285.92
K04568	2.56
K04618	0
K04651	4.06
K04652	3.61
K04653	4.46
K04654	3.11
K04655	3.21
K04656	78.26
K04691	3.1
K04708	0
K04710	0
K04719	2.57
K04720	2.01
K04744	5.56
K04747	0.33
K04748	76.33
K04749	91.9700000000001
K04750	202.85
K04751	73.29
K04752	4.19
K04753	0.68
K04754	6
K04755	87.77
K04756	27.29
K04757	91.9200000000001
K04758	38.62
K04759	113.71
K04760	3.56
K04761	75.51
K04762	77.11
K04763	171.93
K04764	4.06
K04765	3.38
K04766	89.3800000000001
K04767	21.97
K04768	92.1500000000001
K04769	0.6
K04770	0.68
K04771	103.67
K04772	2.44
K04773	11.47
K04774	3.43
K04775	0.5
K04780	0.3
K04781	0.75
K04782	2.54
K04783	10.9
K04784	10.64
K04785	0
K04786	0
K04787	0
K04788	0
K04793	0.33
K04794	0
K04805	0
K04835	0
K04844	0.3
K04940	89.6900000000001
K04962	0
K05020	93.0700000000001
K05245	0.2
K05275	1.33
K05281	0.08
K05286	0
K05296	0
K05297	2.67
K05299	1.5
K05301	0
K05303	0.58
K05304	0.14
K05306	3.11
K05311	90.3200000000001
K05337	101.59
K05338	90.4000000000001
K05339	90.4000000000001
K05340	87.0000000000001
K05341	0.11
K05342	2.86
K05343	70.76
K05346	22.72
K05349	57.02
K05350	11.63
K05351	0.83
K05352	161.77
K05356	0
K05358	2.17
K05362	108.67
K05363	13.12
K05364	2.69
K05365	2.93
K05366	196.62
K05367	4.28
K05368	0
K05371	0
K05372	1
K05373	0.5
K05374	0
K05375	2.41
K05396	2.96
K05499	1.66
K05501	0.81
K05515	9.48
K05516	6.01
K05517	1.2
K05518	0.22
K05519	0.22
K05520	109.15
K05521	1.25
K05522	89.92
K05523	79
K05524	3.63
K05525	0
K05526	2.55
K05527	4.06
K05539	4.06
K05540	6.81
K05541	3.1
K05548	130.72
K05549	43.55
K05550	43.3
K05551	0
K05552	0
K05553	0
K05556	0
K05558	0
K05559	2.42
K05560	77.57
K05561	2.42
K05562	2.93
K05563	77.57
K05564	2.42
K05565	465.33
K05566	180.74
K05567	315.78
K05568	317.54
K05569	297.53
K05570	297.43
K05571	298.04
K05572	0
K05573	0
K05574	0
K05575	0
K05576	0
K05577	88.81
K05578	0
K05579	0
K05580	0
K05581	0
K05582	0
K05583	0
K05584	0
K05585	0
K05586	0
K05587	0
K05588	0
K05589	3.23
K05590	0.68
K05591	2.5
K05592	187.43
K05593	8.91
K05594	0.25
K05595	10.05
K05596	72.11
K05597	2.55
K05599	1.65
K05600	1.65
K05601	3.49
K05602	70.89
K05603	2.25
K05606	67.34
K05685	3.6
K05687	0
K05708	0
K05709	0
K05710	4.03
K05711	0
K05712	83.18
K05713	40.86
K05714	0.4
K05715	0
K05739	0.08
K05747	0
K05772	0.33
K05773	0.33
K05774	1.95
K05775	0.51
K05776	1.64
K05777	0
K05778	0
K05779	0
K05780	0.58
K05781	0.58
K05782	49.27
K05783	43.3
K05784	43.3
K05785	0.6
K05786	208.86
K05787	2.3
K05788	4.31
K05789	0.45
K05790	0.51
K05791	1.55
K05792	0.95
K05793	0.84
K05794	78.19
K05795	2.45
K05796	1
K05797	0.78
K05798	0
K05799	28.75
K05800	3.99
K05801	3.85
K05802	2.3
K05803	0.68
K05804	0
K05805	2.45
K05807	6.64
K05808	18.17
K05809	0.68
K05810	166.89
K05811	0.25
K05812	1.72
K05813	48.5
K05814	48
K05815	48.2
K05816	2.05
K05817	0.8
K05818	0.4
K05819	2.2
K05820	4.65
K05822	90.2700000000001
K05823	19.06
K05824	0
K05825	0.35
K05826	0
K05827	0.1
K05828	0
K05829	0
K05830	0
K05831	0
K05832	73.2
K05833	80.0500000000001
K05834	2.55
K05835	22.66
K05836	3.71
K05837	116.1
K05838	77.57
K05839	0
K05841	0
K05844	3.62
K05845	124.11
K05846	356.83
K05847	233.27
K05851	2.3
K05873	1.1
K05874	0.7
K05875	0.13
K05876	0
K05877	0
K05878	116.54
K05879	120.06
K05880	0
K05881	22.13
K05882	40.96
K05884	0
K05886	0
K05887	0
K05889	0
K05895	23.55
K05896	186.07
K05898	40.63
K05910	0
K05913	0.25
K05916	137.54
K05917	0
K05919	1.55
K05921	0.9
K05922	1.5
K05927	1.5
K05928	0
K05929	0
K05934	1.83
K05936	23.5
K05937	2.9
K05939	0.33
K05946	91.11
K05951	1
K05952	0.93
K05962	0.02
K05964	0.68
K05966	1.18
K05967	0.32
K05970	8.11
K05973	1.07
K05979	0.85
K05982	0.69
K05984	0
K05985	110.57
K05986	0
K05988	2.47
K05989	2.85
K05991	0
K05992	0
K05994	0
K05995	46.88
K05996	0
K05997	0
K05998	0
K05999	0
K06001	3.39
K06006	0
K06011	0
K06012	0.6
K06013	1.63
K06015	1.65
K06016	13
K06019	1.8
K06020	1.13
K06021	1
K06023	111.35
K06024	186.07
K06033	0
K06034	0
K06039	0.51
K06041	7.56
K06042	23.5
K06044	47.58
K06045	0.5
K06048	74.33
K06049	0.5
K06073	0
K06074	0
K06075	3.66
K06076	7.16
K06077	2.43
K06078	0
K06079	0
K06080	0
K06113	2.68
K06118	5.5
K06120	0
K06121	0
K06122	1.5
K06131	279.37
K06132	2.42
K06133	24.92
K06134	3.78
K06135	0.85
K06136	2.42
K06137	2.59
K06138	2.42
K06139	2.42
K06140	4.65
K06141	0
K06142	7.3
K06143	2.5
K06144	0
K06145	3.69
K06146	0
K06147	707.609999999999
K06148	267.11
K06149	2.3
K06151	1.04
K06152	1.04
K06153	190.08
K06155	0.02
K06156	0.33
K06157	0
K06158	117.94
K06159	0
K06160	2.2
K06162	1.41
K06163	0.58
K06164	0.58
K06165	0.58
K06166	0.58
K06167	2.91
K06168	169.96
K06169	3.35
K06173	191.19
K06175	1.43
K06176	3.8
K06177	83.08
K06178	189.96
K06179	49.43
K06180	414.9
K06181	4.82
K06182	3.78
K06183	173.36
K06186	3.23
K06187	189.75
K06188	15.19
K06189	3.23
K06190	4.06
K06191	89.75
K06192	1.3
K06193	87.62
K06194	3.71
K06195	4.02
K06196	95.89
K06197	0
K06198	108.75
K06199	243.49
K06200	75.36
K06201	21.34
K06202	2.43
K06203	2.96
K06204	8.02
K06205	2.05
K06206	2.93
K06207	189.83
K06208	0.47
K06209	90.4400000000001
K06211	0.68
K06212	1.18
K06213	166.16
K06214	0.34
K06215	170.25
K06216	80.46
K06217	188.48
K06218	19.89
K06219	1.62
K06221	83.13
K06222	1.52
K06223	8.45
K06257	0
K06281	2.01
K06282	1.61
K06283	0.6
K06284	1.06
K06285	0.22
K06286	109.47
K06287	81.59
K06288	0.22
K06289	0.22
K06290	0.22
K06291	0.22
K06292	0.22
K06293	0.22
K06294	0.3
K06295	0.76
K06296	0.38
K06297	0.38
K06298	0.5
K06299	0.3
K06300	0.3
K06301	0.3
K06302	0.22
K06303	0.3
K06304	0.22
K06305	0.3
K06306	0.3
K06307	0.08
K06308	0.16
K06309	0
K06310	0.36
K06311	0.16
K06312	0.16
K06313	0.3
K06314	0.52
K06315	0.08
K06317	1.07
K06318	0.3
K06319	0.38
K06320	0.7
K06321	0.22
K06322	0.3
K06323	0.22
K06324	0.22
K06325	0.38
K06327	0.3
K06328	0.3
K06329	0.3
K06330	0.32
K06331	0.08
K06332	0.3
K06333	0.6
K06334	0.6
K06335	0.58
K06336	0.16
K06337	0.08
K06338	0.08
K06340	0.22
K06341	0.22
K06342	0.38
K06343	0.3
K06344	0.38
K06345	0.3
K06346	25.08
K06347	14.62
K06348	0.3
K06349	0.3
K06350	75.55
K06351	0.4
K06355	0.22
K06360	0.22
K06361	0.22
K06362	0.22
K06364	0.22
K06365	0.16
K06366	0.22
K06368	0.22
K06369	0.22
K06370	0.38
K06371	0
K06372	0.22
K06373	0.6
K06374	0.6
K06375	0.3
K06377	1.36
K06378	0.6
K06379	0.6
K06380	0.3
K06381	0.85
K06382	0.6
K06383	0.4
K06384	0.6
K06385	0.68
K06386	0.3
K06387	0.6
K06388	0.22
K06390	0.6
K06391	0.4
K06392	0.6
K06393	0.6
K06394	0.6
K06395	0.18
K06396	0.6
K06397	0.38
K06398	0.6
K06399	0.6
K06400	10.1
K06401	0.08
K06402	0.4
K06403	0.5
K06404	0.5
K06405	0.68
K06406	0.68
K06407	0.98
K06408	0.4
K06409	1.4
K06410	0.5
K06411	0.58
K06412	91.5200000000001
K06413	0.3
K06415	0.86
K06416	0.48
K06417	0.3
K06418	0.6
K06419	0.32
K06421	0
K06422	0.16
K06423	0.3
K06425	0.38
K06426	0.3
K06427	0.22
K06428	0
K06431	0
K06432	0.08
K06433	0.08
K06434	0.22
K06436	0.4
K06437	0.22
K06438	0.6
K06439	0.22
K06440	0.22
K06442	94.05
K06443	3.58
K06445	3.02
K06446	1.05
K06447	2.55
K06518	102.82
K06591	0
K06595	0.3
K06596	2.55
K06597	0.25
K06598	1.62
K06599	0.65
K06600	0.85
K06601	0.83
K06602	0.83
K06603	3.55
K06605	43.18
K06606	1.6
K06607	0
K06608	0.47
K06609	5.45
K06610	0.22
K06714	1.83
K06718	0
K06720	0.33
K06726	126.3
K06857	0.33
K06858	1.37
K06859	0
K06860	69.51
K06861	7.64
K06864	42.38
K06866	0.68
K06867	167.09
K06871	8.23
K06872	19.67
K06873	0
K06876	0.51
K06877	71.69
K06878	113.09
K06879	3.23
K06880	0.24
K06881	179.21
K06882	1
K06883	0
K06884	2.83
K06885	110.18
K06886	203.63
K06887	0.6
K06888	7.37
K06889	33
K06890	36.73
K06891	78.02
K06893	2.33
K06894	4.53
K06895	168.01
K06896	18.73
K06897	1.04
K06898	43.08
K06899	2.67
K06900	0
K06901	191.13
K06902	51
K06903	1.85
K06904	1.44
K06905	1.62
K06906	1.62
K06907	3
K06908	1.62
K06909	1.15
K06910	151.43
K06911	81.68
K06912	0
K06915	12.32
K06916	6.02
K06917	2.5
K06918	1.01
K06919	14.43
K06920	97.6100000000001
K06921	1.32
K06922	0
K06923	3.88
K06925	186.93
K06926	4.57
K06928	0
K06929	21.15
K06931	0
K06934	77
K06937	0.87
K06938	4.9
K06940	17.38
K06941	190.5
K06942	230.89
K06945	0
K06946	2
K06948	110.22
K06949	188.23
K06950	119.61
K06951	0
K06952	1.16
K06953	0.33
K06954	1.13
K06955	1.62
K06956	94.65
K06957	0.68
K06958	186.33
K06959	185.25
K06960	25.08
K06962	102.15
K06966	239.67
K06967	112.09
K06968	2.3
K06969	117.56
K06970	3.06
K06971	0.75
K06972	2.45
K06973	92.7500000000001
K06974	0.23
K06975	211.95
K06976	2.41
K06977	0
K06978	91.1100000000001
K06979	0.96
K06980	75.53
K06983	0
K06985	1.93
K06986	49.04
K06987	6.81
K06988	86.76
K06989	2.77
K06990	4.5
K06991	1.98
K06992	2.82
K06994	377.53
K06995	7.05
K06996	91.2
K06997	190.58
K06998	1.4
K06999	93.3700000000001
K07000	2.55
K07001	31.82
K07002	95.1000000000001
K07003	6.38
K07004	57.25
K07005	46.24
K07006	10.58
K07007	119.95
K07008	3.59
K07009	180.44
K07010	44.68
K07011	46.04
K07012	48.68
K07013	0
K07014	0.93
K07015	109.67
K07016	0.37
K07017	12.73
K07018	3.38
K07019	3.11
K07020	1.95
K07023	92.2300000000001
K07024	928.719999999999
K07025	255.62
K07026	0
K07027	74.11
K07028	2.12
K07029	107.8
K07030	180.84
K07031	0.53
K07032	132.84
K07033	76.07
K07034	0.59
K07035	219.28
K07037	2.32
K07038	114.51
K07039	3.71
K07040	184.67
K07041	0
K07042	188.25
K07043	78.67
K07044	8.57
K07045	138.85
K07046	0.98
K07047	13.03
K07048	1.13
K07050	1.01
K07051	0.75
K07052	566.38
K07053	6.96
K07054	78.33
K07056	191.54
K07057	0
K07058	245.76
K07059	0
K07061	0
K07062	6.96
K07063	0.17
K07064	0
K07065	0
K07066	0
K07067	46.86
K07068	0.52
K07069	4.23
K07070	2.42
K07071	164.63
K07074	1.97
K07075	4.29
K07076	0.1
K07077	8.47
K07078	93.83
K07079	1.29
K07080	3.33
K07082	99.41
K07084	113.5
K07085	136.03
K07086	0.34
K07088	220.36
K07089	42.99
K07090	562.65
K07091	7.64
K07092	0.25
K07093	11.95
K07094	90.4600000000001
K07095	114.78
K07096	0.33
K07097	1.25
K07098	9.57
K07099	0.85
K07100	1.77
K07101	68.68
K07102	3.38
K07104	157.62
K07105	20.31
K07106	94.77
K07107	347.3
K07109	0.51
K07110	111.63
K07112	120.86
K07113	55.53
K07114	110.95
K07115	4.2
K07116	3.37
K07117	0.21
K07118	25.89
K07119	117.8
K07120	208.83
K07121	3.23
K07122	3.23
K07123	0.4
K07124	112.13
K07125	0.34
K07126	24.3
K07127	6.45
K07129	0
K07130	1.33
K07131	0.23
K07132	76.06
K07133	12.76
K07136	0
K07137	5.96
K07138	0.34
K07139	111.63
K07140	5.39
K07141	4.3
K07145	90.0200000000001
K07146	224.3
K07147	3.23
K07148	10.94
K07149	42.38
K07150	8.84
K07152	8.71
K07153	3.1
K07154	47.66
K07155	0
K07156	71.96
K07157	2.91
K07160	145.92
K07161	0.5
K07164	56.8
K07165	16.91
K07166	90.15
K07167	0.83
K07168	2.88
K07169	0
K07171	96.3200000000001
K07172	3.63
K07173	117.89
K07175	52.66
K07177	91.22
K07178	1.62
K07180	2.48
K07181	0.74
K07182	71.57
K07183	6.37
K07184	1.1
K07186	0.68
K07190	0
K07192	42.64
K07213	97.71
K07214	45.02
K07215	2.75
K07216	3.05
K07217	1.36
K07218	1
K07219	0.6
K07220	93.9500000000001
K07221	0.64
K07222	93.07
K07223	9.17
K07224	94.6900000000001
K07225	0.58
K07226	4.63
K07227	0.34
K07228	0.6
K07229	0
K07230	1.15
K07231	1.96
K07232	3.36
K07233	3.21
K07234	2.08
K07235	3.1
K07236	2.3
K07237	2.3
K07238	77.37
K07239	0
K07240	59.62
K07241	80.88
K07242	0
K07243	94.1400000000001
K07245	72.08
K07246	1.28
K07248	5.35
K07250	55.84
K07251	0
K07255	0
K07256	0
K07257	0.88
K07258	205.04
K07259	76.86
K07260	32.42
K07261	1.01
K07262	3.21
K07263	10.11
K07264	2.05
K07265	0.03
K07266	0.03
K07267	5.86
K07268	0.68
K07269	0
K07270	9.53
K07271	16.23
K07272	11.09
K07273	25.06
K07274	0.84
K07275	4.61
K07276	1.3
K07277	8.04
K07278	4.06
K07279	0
K07280	0
K07282	43.3
K07283	0
K07284	309.11
K07285	0
K07286	2.3
K07287	1.5
K07288	0
K07289	3.28
K07290	2.25
K07291	0
K07300	47.28
K07301	43.8
K07302	2.86
K07303	2.88
K07304	354.25
K07305	172.04
K07306	2.81
K07307	2.81
K07308	2.81
K07309	0
K07310	0
K07311	0
K07312	0
K07313	26.86
K07314	0
K07315	92.5700000000001
K07316	40.8
K07317	2.34
K07318	4.65
K07319	0
