function.	air_10
K00346	80.75
K00347	80.75
K00348	90.2
K00349	80.75
K00350	81
K00351	80.75
K00354	0
K00355	11.99
K00356	4.16
K00360	0.25
K00362	170.86
K00363	160.95
K00364	155.17
K00365	1.59
K00366	0
K00367	0
K00368	186
K00370	299.18
K00371	295.75
K00372	17.65
K00373	219.99
K00374	291.83
K00375	350.06
K00376	2.36
K00380	230.6
K00381	156.51
K00382	841.11
K00383	74.2
K00384	651.62
K00385	36.3
K00387	0
K00389	154.65
K00390	259.24
K00392	104.59
K00394	0
K00395	0
K00404	80.66
K00405	79.44
K00406	77.51
K00407	76.97
K00410	8.32
K00411	84.65
K00412	85.26
K00413	76.33
K00423	0
K00425	415.69
K00426	426.26
K00427	59.63
K00428	50.17
K00432	463.34
K00433	10.97
K00435	0.25
K00436	0.33
K00441	0
K00446	78.2
K00448	97.93
K00449	105.6
K00450	128.7
K00451	4.39
K00452	0
K00453	7.77
K00455	51.54
K00456	0
K00457	87.27
K00459	349.41
K00462	0
K00464	0
K00466	2.92
K00467	0
K00471	0
K00472	3.74
K00476	0
K00477	2.33
K00479	8.95
K00480	130.34
K00481	98.68
K00483	58.58
K00484	123.25
K00486	0
K00491	91.05
K00493	0
K00496	9.39
K00499	0.25
K00500	4.19
K00504	0
K00505	4.66
K00507	4.16
K00508	82.33
K00510	160.13
K00514	0
K00517	81.98
K00518	0
K00520	77.18
K00523	112.05
K00525	476.65
K00526	538.7
K00527	237.68
K00528	457.29
K00529	92.4
K00531	0
K00532	0
K00533	0
K00534	0
K00537	411.85
K00543	0
K00544	0
K00547	118.87
K00548	215.37
K00549	456.86
K00554	400.29
K00556	61.58
K00557	134.22
K00558	536.94
K00560	398.78
K00561	0.83
K00563	231.44
K00564	142.59
K00566	400.29
K00567	403.08
K00568	139.74
K00569	0.92
K00570	0
K00571	254.31
K00573	143.61
K00574	350.41
K00575	60.31
K00577	0
K00584	0
K00587	0
K00588	1
K00590	0.17
K00594	0.25
K00595	147.19
K00596	0.25
K00598	25.81
K00600	434.48
K00602	400.29
K00603	0.66
K00604	406.03
K00605	318.28
K00606	316.1
K00608	0
K00609	399.12
K00610	131.46
K00611	505.5
K00612	5.86
K00613	0
K00615	588.75
K00616	462.39
K00619	4.91
K00620	318.28
K00621	0.61
K00624	0.4
K00625	103.17
K00626	459.14
K00627	273.86
K00631	61.33
K00632	202.04
K00633	8.87
K00634	17.26
K00635	0
K00638	1.94
K00639	151.99
K00640	402.86
K00641	418.43
K00643	0.83
K00645	236.6
K00646	0
K00647	85.53
K00648	234.56
K00651	66.45
K00652	303.84
K00655	482.15
K00656	381.53
K00657	152.64
K00658	395
K00661	174.4
K00662	1.67
K00663	2.28
K00666	474.58
K00672	0
K00673	68.85
K00674	526.48
K00675	56.73
K00677	136.25
K00680	314.49
K00681	324.3
K00683	75.6
K00684	138.41
K00685	4.58
K00686	0
K00687	76.09
K00688	287.98
K00689	0.32
K00690	19.41
K00691	72.2
K00692	0.25
K00693	0
K00694	76.33
K00695	0
K00696	0
K00697	228.55
K00698	0
K00700	237.07
K00701	0
K00702	0
K00703	78.72
K00705	229.86
K00709	0
K00712	178.53
K00713	0
K00720	0
K00721	169.4
K00728	0
K00737	0
K00745	0
K00748	139.92
K00752	0.2
K00754	226.73
K00756	97.31
K00757	94.13
K00758	138.63
K00759	400.71
K00760	399.16
K00761	401.54
K00762	400.09
K00763	399.32
K00764	400.29
K00765	376.1
K00766	340.11
K00767	241.81
K00768	238.3
K00769	60.6
K00772	1.75
K00773	400.29
K00782	177.07
K00783	234.7
K00784	163.29
K00785	80.37
K00786	1.7
K00788	365.53
K00789	401.82
K00790	498.82
K00791	400.29
K00793	398.31
K00794	399.77
K00795	136.57
K00796	554.8
K00797	215.5
K00798	152.61
K00799	286.47
K00800	404.96
K00801	0.14
K00803	12.87
K00805	257.05
K00806	399.29
K00808	0
K00809	0.7
K00812	9.67
K00813	132.3
K00817	702.68
K00818	170.5
K00819	148.69
K00820	402.2
K00821	143.25
K00822	4.36
K00823	117.65
K00824	93.29
K00826	399.52
K00830	1.25
K00831	304.91
K00832	139.85
K00833	364.36
K00835	131.13
K00836	13.15
K00839	7.25
K00840	76.74
K00841	97.04
K00842	0.33
K00844	0
K00845	545.59
K00847	234.66
K00848	63.88
K00849	259.09
K00850	330.86
K00851	495.45
K00852	463.3
K00853	141.82
K00854	189.8
K00855	59.38
K00856	2.58
K00857	162.54
K00858	399.29
K00859	400.29
K00860	84.74
K00862	0
K00863	20
K00864	351.21
K00865	709.86
K00867	233.1
K00868	462.68
K00869	103.06
K00870	0
K00872	321.96
K00873	555.26
K00874	101.98
K00875	0
K00876	162.29
K00878	249.36
K00879	60.14
K00880	53.63
K00881	2.56
K00882	400.64
K00883	35.49
K00884	72.04
K00885	54.43
K00886	166.26
K00887	25.11
K00891	447.76
K00892	69.66
K00895	1.5
K00897	2.95
K00899	7.41
K00901	208.9
K00906	68.27
K00912	137.11
K00917	96.28
K00918	0
K00919	394.89
K00924	7.93
K00925	470.7
K00926	277.45
K00927	400.29
K00928	485.31
K00929	1.89
K00930	383.04
K00931	310.38
K00932	60.51
K00936	234.32
K00937	159.19
K00938	102.86
K00939	400.54
K00940	399.76
K00941	273.7
K00942	399.62
K00943	396.67
K00945	397.73
K00946	303.67
K00947	0
K00948	410.44
K00949	96.82
K00950	395.28
K00951	407.07
K00952	0
K00954	400.29
K00955	1.61
K00956	236.93
K00957	238.54
K00958	20.45
K00960	0
K00962	400.29
K00963	598.22
K00965	154.25
K00966	164.51
K00968	0.29
K00969	468.25
K00970	303.47
K00971	107.17
K00972	70.18
K00973	416.8
K00974	233.67
K00975	239.99
K00978	37.05
K00979	136.63
K00980	95.54
K00981	408.99
K00982	312.22
K00983	70.36
K00984	44.62
K00986	0.5
K00988	0
K00989	303.22
K00990	291.64
K00991	441.3
K00992	76.33
K00995	558.18
K00996	43.03
K00997	397.27
K00998	57.05
K00999	0
K01000	400.29
K01002	75.79
K01003	0.78
K01004	0.61
K01006	24.83
K01007	295.41
K01008	66.32
K01011	530
K01012	451.39
K01014	0
K01015	0.33
K01023	72.6
K01026	8.28
K01027	1
K01028	185.82
K01029	112
K01031	18.73
K01032	13.59
K01034	14.95
K01035	14.95
K01039	0.99
K01040	0.99
K01042	121.94
K01046	375.41
K01048	60.42
K01051	62.21
K01053	11.43
K01055	122.54
K01056	563.4
K01057	242.79
K01058	118.77
K01060	3.81
K01061	94.8
K01066	447.11
K01067	0.25
K01069	218.53
K01070	144.15
K01071	5.91
K01073	0.61
K01075	5.08
K01077	215.69
K01078	2.33
K01079	305.88
K01081	193.71
K01082	284.62
K01083	0.7
K01085	59.72
K01086	0
K01087	236.55
K01089	60.25
K01090	228.96
K01091	463.47
K01092	716.63
K01093	28.47
K01095	136.05
K01096	60.55
K01101	4.16
K01104	744.669999999999
K01113	113.29
K01114	92.64
K01115	0
K01117	0
K01118	161.93
K01119	66.94
K01120	0
K01121	0
K01126	858.05
K01128	0
K01129	233.61
K01130	102.91
K01133	0.78
K01135	0
K01137	0
K01138	18.72
K01139	134.03
K01141	64.3
K01142	560.5
K01143	32.63
K01144	0.05
K01146	59.38
K01147	136.13
K01150	60.16
K01151	152.22
K01153	429.73
K01154	449.42
K01155	154.24
K01156	232.59
K01158	0
K01159	305
K01160	114.85
K01163	0
K01166	1.34
K01167	4.08
K01169	59.38
K01173	4.77
K01174	160.64
K01175	60.55
K01176	128.65
K01178	0
K01179	80.84
K01181	1.33
K01182	0
K01183	89.42
K01184	2.33
K01185	131.99
K01186	149.86
K01187	187.28
K01190	41.32
K01191	3.84
K01192	0.52
K01193	335.94
K01194	125.57
K01195	9.57
K01197	0
K01198	22.04
K01200	56.32
K01201	0.25
K01205	0.2
K01206	4.82
K01207	308.31
K01208	74.6
K01209	2.2
K01210	0
K01212	0.83
K01215	4.36
K01216	0
K01218	0.16
K01219	0
K01220	98.05
K01222	88.06
K01223	452.03
K01224	8.99
K01226	152.72
K01227	4.05
K01230	0
K01232	25
K01233	0.75
K01235	1
K01236	90.09
K01239	497.13
K01240	0
K01241	217.4
K01243	332.49
K01246	473.67
K01247	67.74
K01250	129.56
K01251	176.21
K01252	62.56
K01253	0.05
K01255	411.13
K01256	314.76
K01258	246.09
K01259	291.54
K01261	95.29
K01262	241.15
K01263	0
K01264	0.61
K01265	575.26
K01266	2.94
K01267	166.51
K01269	0
K01270	61.41
K01271	283.6
K01273	10.26
K01274	81.35
K01277	0
K01278	1.48
K01281	5.91
K01283	0.5
K01284	227.23
K01286	77.6
K01295	9.05
K01297	136.22
K01299	16.98
K01301	0
K01303	0
K01304	119.34
K01305	53.63
K01308	0
K01318	143.85
K01322	225.26
K01325	0
K01338	141.33
K01342	0
K01347	246.99
K01350	0
K01354	232.12
K01355	3.39
K01356	325.87
K01358	567.89
K01361	0.31
K01372	149.43
K01387	0.25
K01389	0
K01390	3.25
K01392	0.25
K01399	0.61
K01400	0
K01401	73.67
K01406	0.61
K01407	64.01
K01409	403.22
K01414	142.52
K01415	0.25
K01416	0
K01417	0
K01419	155.51
K01420	227.02
K01421	297.53
K01424	560.35
K01425	175.44
K01426	99.37
K01427	8.32
K01428	270.33
K01429	258.36
K01430	258.76
K01432	2.3
K01433	155.38
K01434	5.92
K01436	201.45
K01437	0
K01438	86.68
K01439	498.03
K01442	141.79
K01443	317.08
K01444	0.2
K01446	70.58
K01447	2.22
K01448	613.59
K01449	2
K01451	304.97
K01452	0
K01453	2.83
K01455	4.35
K01457	2.63
K01458	1
K01459	0
K01460	54.24
K01461	0
K01462	666.71
K01464	18.16
K01465	464.96
K01466	52.82
K01467	15.12
K01468	135.75
K01469	0.5
K01470	16.42
K01471	0
K01473	79.6
K01474	79.6
K01476	83.04
K01477	10.86
K01478	144.45
K01479	141.71
K01480	136.71
K01482	1.74
K01483	14.71
K01484	68.07
K01485	145.24
K01486	24.08
K01487	31.5
K01488	105.17
K01489	234.84
K01491	401.71
K01492	0
K01493	99.32
K01494	301.72
K01495	238.86
K01496	246.32
K01497	134.29
K01499	0
K01501	75.19
K01502	2.33
K01505	3.11
K01507	321.81
K01512	327.41
K01515	400.13
K01518	0
K01520	381.32
K01521	63.05
K01523	241.58
K01524	559.31
K01525	136.05
K01531	107.34
K01533	114.19
K01534	157.58
K01535	0
K01537	15.74
K01539	0
K01545	3.84
K01546	156.58
K01547	152.91
K01548	152.91
K01551	24.69
K01555	4.14
K01556	5.19
K01560	80.12
K01561	10.78
K01563	0.83
K01567	0
K01568	0.5
K01569	0
K01571	131.25
K01572	54.71
K01573	46.21
K01574	2.47
K01575	261.74
K01576	0.86
K01577	7.68
K01578	0.25
K01579	298.85
K01580	24.98
K01581	133.95
K01582	182.2
K01583	3.25
K01584	56.16
K01585	133.02
K01586	670.26
K01588	400.29
K01589	400.46
K01590	1.13
K01591	400.09
K01593	0.17
K01594	0
K01595	305.07
K01596	166.92
K01597	103.06
K01598	5.91
K01599	397.33
K01601	0
K01602	0
K01607	301.2
K01608	47.59
K01609	339.44
K01610	166.21
K01611	64.57
K01613	139.5
K01615	0.33
K01616	163.84
K01617	1.5
K01619	463.43
K01620	164.04
K01621	2.26
K01622	0
K01623	91.94
K01624	423.11
K01625	237.74
K01626	523.57
K01627	137.08
K01628	64.75
K01629	27
K01630	59.38
K01631	35.49
K01633	394.64
K01635	113.76
K01637	229.09
K01638	163.41
K01639	222.11
K01640	89.76
K01641	103.06
K01643	94.2
K01644	305.79
K01646	90.53
K01647	411.46
K01649	484
K01652	651.22
K01653	386.36
K01654	69.82
K01655	1
K01657	394.68
K01658	398.39
K01659	293.8
K01661	317.92
K01662	305.38
K01664	90.68
K01665	152.69
K01666	163.08
K01667	21.69
K01668	0.16
K01669	235.19
K01671	52.55
K01673	401.63
K01674	9.57
K01676	215.95
K01677	3.67
K01678	3.67
K01679	394.41
K01681	414.13
K01682	138.88
K01683	0
K01684	57.75
K01685	26.86
K01686	70.36
K01687	415.53
K01689	402.24
K01690	135.71
K01692	134.85
K01693	244.6
K01695	401.81
K01696	401.95
K01697	64.49
K01698	398.64
K01699	52.07
K01702	0
K01703	398.66
K01704	401.91
K01706	65.21
K01707	77.6
K01708	67.52
K01709	36.55
K01710	570.24
K01711	53.08
K01712	139.09
K01713	9.77
K01714	745.79
K01715	4.53
K01716	61.72
K01719	233.7
K01720	223.32
K01721	0
K01724	93.84
K01725	19.94
K01727	73.98
K01728	0.75
K01729	0.95
K01730	8.46
K01732	0
K01733	400.13
K01734	64.16
K01735	458.77
K01736	400.29
K01737	243.97
K01738	625.2
K01739	332.87
K01740	202.5
K01744	390.44
K01745	139.49
K01746	0.33
K01749	393.5
K01750	330.43
K01751	29.08
K01752	697.48
K01753	62.96
K01754	633.86
K01755	395.29
K01756	409.33
K01758	3.22
K01759	171.08
K01760	237.43
K01761	5.34
K01766	61.47
K01768	90.72
K01769	0
K01770	296.4
K01771	70.38
K01772	404.73
K01775	597.64
K01776	401.29
K01777	0
K01778	303.67
K01779	50.07
K01781	0
K01782	69.92
K01783	448.74
K01784	717.81
K01785	378.98
K01787	0
K01788	339.94
K01790	355.59
K01791	321.52
K01792	209.2
K01795	0.95
K01796	3.61
K01799	2.83
K01800	4.11
K01801	48.64
K01802	237.3
K01803	410.78
K01804	65
K01805	70.03
K01807	233.34
K01808	184.22
K01809	413.46
K01810	472.96
K01811	95.55
K01812	141.8
K01813	59.58
K01814	289.93
K01815	52.5
K01816	267.7
K01817	338.8
K01818	63.14
K01819	190.5
K01820	0.25
K01821	194.33
K01822	0.15
K01823	321.12
K01825	60.3
K01826	54.85
K01829	0.2
K01834	490.51
K01835	339.13
K01838	88.11
K01839	155.82
K01840	488.46
K01841	0
K01843	1
K01844	0
K01845	490.62
K01846	10.77
K01847	310.39
K01848	1
K01849	1
K01851	0.61
K01854	212.54
K01856	96.67
K01857	186.17
K01858	160.6
K01865	0
K01866	400.9
K01867	444.59
K01868	426.28
K01869	400.29
K01870	400.29
K01872	401.29
K01873	400.29
K01874	402.62
K01875	403.96
K01876	402.04
K01878	143.12
K01879	143.12
K01880	257.17
K01881	400.62
K01883	410.57
K01884	3
K01885	473.09
K01886	138.75
K01887	401.04
K01889	400.29
K01890	400.29
K01892	402.55
K01893	162.21
K01894	135.57
K01895	256.55
K01896	0
K01897	731.61
K01902	310.29
K01903	310.29
K01904	0
K01905	0
K01906	144.5
K01907	1.43
K01908	55.91
K01909	0
K01910	90.93
K01911	316.92
K01912	96.44
K01914	64.84
K01915	582.67
K01916	386.98
K01918	462.8
K01919	139.62
K01920	135.71
K01921	461.03
K01922	5.91
K01923	400.54
K01924	400.74
K01925	400.29
K01926	96.87
K01928	312.25
K01929	403.96
K01933	400.29
K01934	327.03
K01935	487.91
K01937	333.99
K01938	250.9
K01939	399.96
K01940	395.29
K01941	2.88
K01945	399.96
K01947	71.75
K01950	12.89
K01951	614.95
K01952	893.87
K01953	234.75
K01955	400.1
K01956	399.77
K01958	253.34
K01959	0.78
K01960	1.03
K01961	328.69
K01962	234.37
K01963	382.48
K01965	1.66
K01966	369.04
K01968	4.58
K01969	13.41
K01971	13.68
K01972	460.31
K01974	14.54
K01975	145.2
K01989	93.18
K01990	2390.55
K01991	146.36
K01992	2108.52
K01993	136.04
K01994	1
K01995	104.07
K01996	107.65
K01997	107.65
K01998	109.15
K01999	181.77
K02000	39.14
K02001	71.19
K02002	86.41
K02003	1262.45
K02004	1106.38
K02005	129.32
K02006	57.88
K02007	20.11
K02008	52.74
K02009	52.4
K02010	218.33
K02011	271.31
K02012	343.29
K02013	2149.08
K02014	578.45
K02015	2951.18
K02016	2559.06
K02017	156.22
K02018	254.11
K02019	65.27
K02020	302.77
K02021	247.15
K02022	0.66
K02024	98.75
K02025	205.76
K02026	208.72
K02027	210.72
K02028	608.75
K02029	539.22
K02030	811.65
K02031	285.24
K02032	1264.04
K02033	1005.72
K02034	1034.38
K02035	1375.04
K02036	337.17
K02037	330.61
K02038	330.85
K02039	335.05
K02040	345.58
K02041	264.49
K02042	430.25
K02043	18.55
K02044	281.73
K02045	145.64
K02046	145.64
K02047	145.64
K02048	206.69
K02049	364.06
K02050	190.8
K02051	259.73
K02052	79.98
K02053	33.22
K02054	28.56
K02055	120.33
K02056	233.24
K02057	297.98
K02058	233.67
K02062	60.55
K02063	133.3
K02064	136.97
K02065	140.96
K02066	141.38
K02067	140.99
K02068	155.91
K02069	161.66
K02071	553.24
K02072	541.83
K02073	676.83
K02074	269.79
K02075	275.05
K02076	90.38
K02077	332.33
K02078	437.71
K02079	16
K02080	17.13
K02081	26.2
K02082	39.24
K02083	51.73
K02086	96.29
K02092	0
K02093	0
K02094	0
K02095	0
K02096	0
K02097	0
K02099	62.38
K02100	55.52
K02103	2.3
K02106	14.7
K02107	1.91
K02108	399.29
K02109	400.12
K02110	399.29
K02111	399.29
K02112	399.29
K02113	325.53
K02114	401.62
K02115	399.29
K02116	85.16
K02117	3.97
K02118	3.97
K02119	3.97
K02120	3.97
K02121	3.24
K02122	3.97
K02123	3.97
K02124	3.97
K02160	333.58
K02164	0.61
K02167	24.19
K02168	267.23
K02169	212.34
K02170	132.05
K02171	71.18
K02172	71.18
K02173	16
K02182	58.94
K02188	55.43
K02189	54.26
K02190	50.57
K02191	50.57
K02192	117.55
K02193	63.55
K02194	58.41
K02195	58.41
K02196	56.33
K02197	58.41
K02198	63.55
K02199	65.39
K02200	77.31
K02203	2.42
K02204	76.19
K02205	1.61
K02217	315.13
K02221	326.61
K02224	124.41
K02225	4.08
K02226	66.71
K02227	125.34
K02228	64.48
K02229	80.19
K02230	68.36
K02231	210.79
K02232	122.51
K02233	210.79
K02234	3.69
K02236	96.29
K02237	623.59
K02238	344.17
K02239	1
K02240	95.49
K02241	1
K02242	95.29
K02243	95.29
K02244	95.29
K02245	95.14
K02246	93.69
K02247	0
K02248	5.91
K02249	0
K02250	89.38
K02251	0
K02253	0
K02254	0
K02255	64.52
K02258	4.44
K02259	259.91
K02274	187.61
K02275	175.55
K02276	173.85
K02277	0
K02278	7.66
K02279	19.16
K02280	17.41
K02281	0.83
K02282	19.91
K02283	186.75
K02284	0
K02285	0
K02286	0
K02287	0
K02288	0
K02289	0
K02290	0
K02291	79.24
K02292	0
K02293	0
K02294	0
K02297	67.48
K02298	136.33
K02299	138.35
K02300	137.33
K02302	197.8
K02303	238.28
K02304	90.85
K02305	0.61
K02313	400.29
K02314	465.63
K02315	79.1
K02316	400.29
K02317	64.52
K02334	80.12
K02335	401.61
K02336	63.83
K02337	475.62
K02338	402.79
K02339	136.88
K02340	400.29
K02341	399.29
K02342	882.6
K02343	401.29
K02344	60.55
K02345	66.46
K02346	402.87
K02347	90.38
K02348	156.85
K02351	3.62
K02352	89.44
K02355	415.14
K02356	463.34
K02357	400.29
K02358	536
K02361	226.2
K02362	55.16
K02363	62.89
K02364	57.91
K02371	20.37
K02372	234.68
K02377	52.3
K02379	264.54
K02380	61.83
K02381	53.43
K02383	0
K02385	1
K02386	56.88
K02387	58.3
K02388	58.18
K02389	58.13
K02390	58.13
K02391	60.8
K02392	58.38
K02393	57.13
K02394	60.85
K02395	53.21
K02396	57.88
K02397	57.88
K02398	56.88
K02399	54.94
K02400	77.66
K02401	58.18
K02402	59.05
K02403	55.38
K02404	4.61
K02405	58.13
K02406	62.35
K02407	61.55
K02408	58.18
K02409	61.8
K02410	57.88
K02411	57.88
K02412	61.8
K02413	55.91
K02414	57.05
K02415	58.66
K02416	61.55
K02417	58.18
K02418	57.79
K02419	58.18
K02420	58.18
K02421	58.18
K02422	56.88
K02423	57.46
K02424	230.74
K02425	52.3
K02426	123.13
K02427	136.88
K02428	517.59
K02429	185.95
K02430	73.84
K02431	72.59
K02433	433.28
K02434	339.54
K02435	339.54
K02436	44.1
K02437	317.87
K02438	266.47
K02439	61.47
K02440	237.22
K02441	60.51
K02442	0
K02443	109.82
K02444	219.37
K02445	280.29
K02446	231.87
K02448	0.61
K02450	1.54
K02451	7.33
K02452	19.08
K02453	29.31
K02454	29.15
K02455	26.7
K02456	38.13
K02457	21.18
K02458	22.04
K02459	21.79
K02460	21.18
K02461	21.18
K02462	19.89
K02463	10.5
K02464	8.51
K02465	6.41
K02466	59.71
K02467	59.38
K02468	59.83
K02469	402.04
K02470	402.04
K02471	157
K02472	156.98
K02473	33.38
K02474	34.11
K02475	75.54
K02476	84.65
K02477	83.94
K02478	93.14
K02479	0
K02480	4.16
K02481	1.08
K02482	0
K02483	280.3
K02484	292.42
K02485	59.38
K02486	2.33
K02487	34.41
K02488	0
K02490	1
K02491	0
K02492	392.67
K02493	410.29
K02494	136.05
K02495	578.85
K02496	133.72
K02497	20.2
K02498	136.05
K02499	92.32
K02500	375.7
K02501	376.6
K02502	78.69
K02503	235.31
K02504	60.55
K02505	65.94
K02506	59.12
K02507	65.69
K02508	54.21
K02509	128.24
K02510	209.67
K02511	56.04
K02517	383.37
K02518	414.7
K02519	403.96
K02520	400.29
K02521	60.05
K02523	138.08
K02525	17.18
K02526	81
K02527	139.92
K02528	400.29
K02529	940.98
K02530	95.15
K02531	5.91
K02532	68.81
K02533	135.79
K02535	136.05
K02536	136.59
K02538	87.19
K02545	70.18
K02547	70.18
K02548	317.07
K02549	318.06
K02550	7.54
K02551	316.92
K02552	159.52
K02553	153.62
K02554	90.46
K02556	59.49
K02557	75.72
K02558	132.58
K02560	60.69
K02562	60
K02563	400.29
K02564	313.78
K02565	59.54
K02566	214.89
K02567	58
K02568	54.33
K02569	54.33
K02570	54.33
K02571	0.94
K02572	54.08
K02573	53.47
K02574	53.47
K02575	212.11
K02584	0
K02585	0
K02586	0
K02587	0
K02588	0
K02589	0
K02590	0
K02591	0
K02592	0
K02593	0
K02594	0
K02595	0
K02596	0
K02597	0
K02598	52.63
K02600	400.67
K02601	395.15
K02609	95.69
K02610	95.69
K02611	95.69
K02612	95.69
K02613	93.89
K02614	105.49
K02615	12.48
K02616	12.48
K02617	12.98
K02618	92.11
K02619	247.21
K02621	232.37
K02622	232.37
K02623	0.78
K02624	117.77
K02625	0.61
K02626	0
K02634	0
K02635	0
K02636	0
K02637	0
K02638	0
K02639	0
K02640	0
K02641	0
K02642	0
K02643	0
K02647	108.78
K02650	40.21
K02651	23.19
K02652	78.66
K02653	77.83
K02654	201.76
K02655	154.99
K02656	76.67
K02657	3.95
K02658	4.61
K02659	3.61
K02660	6.28
K02661	0.78
K02662	6.25
K02663	76.5
K02664	76.33
K02665	75.5
K02666	76.5
K02667	13.44
K02668	13.44
K02669	139.05
K02670	147.44
K02671	80.52
K02672	83.1
K02673	77.94
K02674	85.43
K02676	75.33
K02679	52.23
K02680	60.55
K02681	60.55
K02682	60.55
K02686	63.13
K02687	234.95
K02688	55.49
K02689	0
K02690	0
K02691	0
K02692	0
K02693	0
K02694	0
K02696	0
K02697	0
K02698	0
K02699	0
K02700	0
K02702	0
K02703	0
K02704	0
K02705	0
K02706	0
K02707	0
K02708	0
K02709	0
K02710	0
K02711	0
K02712	0
K02713	0
K02714	0
K02715	0
K02716	0
K02717	0
K02718	0
K02719	0
K02720	0
K02722	0
K02723	0
K02724	0
K02742	61.47
K02744	22.84
K02745	19.8
K02746	19.8
K02747	19.8
K02750	155.26
K02753	33.36
K02755	70.38
K02756	0
K02757	348.65
K02759	126.92
K02760	136.57
K02761	153.31
K02763	0
K02765	172.3
K02768	2.21
K02769	0.81
K02770	545.11
K02771	0
K02773	215.01
K02774	215.01
K02775	208.56
K02777	199.6
K02778	7.08
K02779	68.67
K02781	78.67
K02783	143.68
K02784	60.55
K02786	95
K02788	98.85
K02791	132.16
K02793	41
K02794	108.78
K02795	110.95
K02796	99.59
K02798	90.03
K02799	0
K02800	223.4
K02802	0.25
K02803	0.42
K02804	213.12
K02805	60.34
K02806	137.04
K02810	316.75
K02812	22.4
K02813	17.26
K02814	17.26
K02815	17.12
K02819	157.86
K02821	409.57
K02822	264.17
K02823	6.44
K02824	230.51
K02825	266.63
K02826	21.2
K02827	91.38
K02828	21.2
K02829	20.2
K02834	400.29
K02835	400.29
K02836	400.29
K02837	398.46
K02838	400.29
K02839	46.04
K02840	45.91
K02841	137.33
K02843	139.22
K02844	60.3
K02846	59.38
