reactions	skin_14
K00220	7.10686339012335
K00226	0
K00228	0.243181818181818
K00229	0
K00231	0.125
K00238	2.12788047910296
K00239	2.12788047910296
K00240	2.12788047910296
K00241	2.12788047910296
K00242	2.12788047910296
K00244	2.12788047910296
K00245	2.12788047910296
K00246	2.12788047910296
K00247	2.12788047910296
K00248	0.11
K00249	0.11
K00252	0.11
K00253	0.11
K00254	9.44982510183506
K00259	1.57325
K00260	0.331908256880734
K00261	8.71511339012335
K00262	0.959383103384992
K00263	0
K00264	0.632197068726481
K00265	0.632197068726481
K00266	0.632197068726481
K00271	0
K00273	0
K00274	0
K00275	0.1525
K00276	0
K00278	0.230090075062552
K00281	8.26794999143053
K00282	8.26794999143053
K00283	8.26794999143053
K00284	0.11
K00285	0.11
K00286	2.40794706872648
K00287	9.07397566848373
K00288	9.52682510183506
K00294	0.152
K00297	7.82135287961284
K00299	0
K00301	0.11
K00302	0.11
K00303	0.11
K00304	0.11
K00305	0.11
K00306	0.11
K00318	0.11
K00319	0
K00320	0
K00322	1.68375
K00323	1.68375
K00324	1.68375
K00325	1.68375
K00329	1.99684007506255
K00357	6.16975806451613
K00360	0.249722222222222
K00361	0.11
K00362	0.11
K00364	6.12725806451613
K00365	0
K00366	0
K00368	0
K00370	0.249722222222222
K00371	0.249722222222222
K00372	0.249722222222222
K00374	0.249722222222222
K00376	0
K00380	0.11
K00381	0.11
K00382	9.17688392536447
K00383	0.1525
K00384	9.42960287961284
K00385	0.11
K00390	0.11
K00392	0.00818181818181818
K00394	0.00818181818181818
K00395	0.00818181818181818
K00399	0
K00401	0
K00402	0
K00411	0
K00432	0
K00436	0
K00440	0
K00441	0
K00442	0
K00443	0
K00448	0.11
K00449	0.11
K00451	0.11
K00453	0.11
K00455	0
K00457	0.11
K00463	0.11
K00466	0
K00472	0
K00480	0.11
K00483	0
K00484	0
K00491	0
K00500	0
K00518	6.63484813957868
K00522	6.32175806451613
K00524	7.32650344626151
K00525	7.32650344626151
K00526	7.32650344626151
K00527	1.63331703731893
K00528	0.235
K00529	0
K00531	0.00818181818181818
K00540	0
K00547	0
K00548	0
K00549	6.27975806451613
K00560	8.79790159440966
K00568	0.1525
K00577	0
K00578	0
K00579	0
K00580	0
K00581	0
K00582	0
K00583	0
K00584	0
K00589	0
K00591	0
K00593	1.77232407407407
K00595	0.139222222222222
K00598	0.11
K00599	6.32175806451613
K00600	0.42490404040404
K00601	9.52682510183506
K00602	9.52682510183506
K00603	6.45493988269795
K00605	8.16609813957868
K00606	6.63484813957868
K00607	0.289908256880734
K00608	9.40732510183506
K00609	9.40732510183506
K00610	9.40732510183506
K00611	2.28894706872648
K00615	8.71511339012335
K00616	6.3897917345498
K00618	0.492974846504258
K00620	0.492974846504258
K00625	7.32155985129039
K00626	0.11
K00627	0.1945
K00629	7.77366684495432
K00632	0.11
K00634	0
K00639	0.221908256880734
K00640	9.52682510183506
K00641	1.81693181818182
K00643	0
K00645	9.32482510183506
K00647	9.52682510183506
K00648	9.52682510183506
K00651	0.59919706872648
K00652	0.331908256880734
K00655	9.52682510183506
K00656	1.55631703731893
K00657	0.160181818181818
K00658	0
K00661	0.160181818181818
K00665	9.40182510183506
K00667	9.40182510183506
K00668	9.40182510183506
K00672	0
K00673	0
K00674	1.80875
K00677	0.471630479102956
K00681	0.11
K00688	0
K00690	0.00818181818181818
K00691	0
K00697	0
K00703	0
K00705	2.82740363862611
K00713	0.249722222222222
K00748	0.471630479102956
K00756	9.05188392536447
K00757	9.05188392536447
K00758	7.52063392536447
K00759	9.52682510183506
K00760	9.52682510183506
K00761	6.78310328139076
K00762	9.25388392536447
K00763	8.95497566848373
K00764	9.52682510183506
K00765	2.24150347375536
K00766	0.42490404040404
K00767	6.46734813957868
K00768	8.18526395677202
K00769	9.34691684495432
K00772	0
K00777	0.133181818181818
K00787	9.25388392536447
K00788	2.01106229728477
K00790	9.52682510183506
K00793	0.42490404040404
K00794	0.479812297284774
K00795	9.25388392536447
K00796	2.12788047910296
K00797	0.488345216874629
K00798	8.36517221365276
K00800	2.58785532560721
K00804	9.25388392536447
K00805	6.3897917345498
K00806	6.41293988269795
K00810	0.125
K00811	9.52682510183506
K00812	9.52682510183506
K00813	9.52682510183506
K00814	0
K00815	8.71511339012335
K00817	8.71511339012335
K00818	0.937105325607214
K00819	0
K00820	9.30491684495432
K00821	2.46835532560721
K00822	0.11
K00823	0.11
K00824	0.11
K00826	9.35260287961284
K00827	0
K00830	0
K00831	2.49063310338499
K00832	9.52682510183506
K00833	0.25740404040404
K00835	0.11
K00838	8.71511339012335
K00840	0
K00841	6.12725806451613
K00844	7.99044999143053
K00845	6.45919999143053
K00848	0.042
K00849	2.0306919269144
K00850	9.41682510183506
K00851	0
K00852	1.96041414913663
K00853	1.64128367003367
K00855	0.0506818181818182
K00856	6.41293988269795
K00857	6.17793988269795
K00858	9.52682510183506
K00859	9.44982510183506
K00860	0.0501818181818182
K00861	9.52682510183506
K00863	0.143851851851852
K00864	8.0455417345498
K00865	8.0455417345498
K00867	9.52682510183506
K00868	8.18526395677202
K00869	0.00818181818181818
K00872	6.51016210492017
K00873	9.44982510183506
K00875	1.68378367003367
K00876	9.40182510183506
K00877	1.93300589225589
K00878	0.249755892255892
K00879	0
K00882	7.31372566848373
K00883	0.11
K00884	0
K00885	0.144351851851852
K00891	7.18386339012335
K00892	0
K00893	6.41293988269795
K00895	1.75315825688073
K00899	0
K00901	1.00621171171171
K00904	6.13543988269795
K00912	0.471630479102956
K00917	9.41682510183506
K00919	2.46285532560721
K00925	7.77335287961284
K00926	0
K00927	9.34691684495432
K00928	0
K00929	0
K00930	0.812105325607214
K00931	2.54535532560721
K00932	7.77335287961284
K00938	0
K00939	9.52682510183506
K00940	6.51016210492017
K00941	1.93300589225589
K00942	9.52682510183506
K00943	9.52682510183506
K00944	0.0425
K00945	9.52682510183506
K00948	9.52682510183506
K00949	7.3639446227321
K00950	2.12788047910296
K00951	9.52682510183506
K00952	9.52682510183506
K00953	9.52682510183506
K00954	8.71511339012335
K00955	0.160181818181818
K00956	0.160181818181818
K00957	0.160181818181818
K00958	0.160181818181818
K00963	8.31435328139076
K00964	0.249755892255892
K00966	0
K00969	9.52682510183506
K00971	1.69143181818182
K00972	9.20306499310247
K00973	2.03884007506255
K00975	1.68378367003367
K00978	0.00818181818181818
K00979	6.73207036180091
K00980	6.17743988269795
K00981	9.52682510183506
K00983	0.160681818181818
K00991	2.18991414913663
K00995	9.2076946227321
K00997	8.85312381663188
K00998	6.55216210492017
K01000	9.52682510183506
K01005	9.25388392536447
K01006	1.76028367003367
K01007	0.118181818181818
K01008	0.254351851851852
K01011	0.0425
K01012	1.95615404040404
K01027	0
K01028	0
K01029	0
K01034	0
K01035	0
K01047	0.11
K01048	1.81643181818182
K01053	0.152
K01055	0.11
K01057	7.86800806451613
K01069	2.71768393393393
K01077	0.340090075062552
K01078	0.340090075062552
K01079	2.03884007506255
K01080	0.00818181818181818
K01081	0.573482330954808
K01082	0.507590075062552
K01085	0
K01086	6.83392221365276
K01087	0
K01089	2.46835532560721
K01091	0.581664149136626
K01092	6.32175806451613
K01093	0.340090075062552
K01094	6.48993988269795
K01101	0.340090075062552
K01112	0.1525
K01113	0.340090075062552
K01119	0.230590075062552
K01126	8.0880417345498
K01129	0.492974846504258
K01133	0.042
K01139	0.382590075062552
K01176	0
K01182	0
K01187	1.87134007506255
K01188	0.230090075062552
K01189	0.0501818181818182
K01190	0.331941926914404
K01193	0.00818181818181818
K01194	0
K01203	0
K01207	0.230090075062552
K01209	0.0501818181818182
K01220	0
K01221	0.00818181818181818
K01222	0.00818181818181818
K01223	0.00818181818181818
K01226	0.00818181818181818
K01232	0.00818181818181818
K01239	0.285181818181818
K01241	0.331908256880734
K01243	7.20150344626151
K01244	7.20150344626151
K01251	0.25740404040404
K01252	0.118181818181818
K01255	9.52682510183506
K01256	9.52682510183506
K01270	9.52682510183506
K01271	9.52682510183506
K01424	9.13438392536447
K01425	0.160181818181818
K01426	0.11
K01427	0
K01428	0
K01429	0
K01430	0
K01431	0.118181818181818
K01432	0.11
K01433	0.11
K01436	0
K01438	0.433760108732586
K01439	1.80875
K01440	7.38122566848373
K01443	6.3217917345498
K01446	0
K01447	0
K01448	0
K01449	0
K01457	0.118181818181818
K01458	0.11
K01460	0
K01464	0.317255892255892
K01465	8.41570513324261
K01466	0
K01468	0.152
K01476	0.152
K01477	0
K01478	0
K01479	6.40475806451613
K01480	0.118181818181818
K01482	0
K01484	0
K01485	0.160681818181818
K01486	0.11003367003367
K01487	0.160181818181818
K01488	0.118181818181818
K01489	6.83392221365276
K01491	9.52682510183506
K01492	9.52682510183506
K01493	7.44513392536447
K01494	0.2775
K01495	2.13606229728477
K01496	2.36650347375536
K01497	2.13606229728477
K01498	0.604812297284774
K01499	0
K01507	8.95497566848373
K01509	0
K01510	0
K01512	0.11
K01513	0
K01514	0
K01515	9.22791684495432
K01517	9.22791684495432
K01518	0.11
K01519	7.99557510183506
K01520	7.99557510183506
K01521	0
K01523	2.36650347375536
K01524	0
K01525	0.1525
K01529	0
K01533	0
K01553	0
K01556	0.11
K01568	8.63811339012335
K01571	0.249255892255892
K01572	0.249255892255892
K01573	0.249255892255892
K01575	0
K01579	0.514312297284774
K01580	0.514312297284774
K01581	6.58716210492017
K01582	0.667197068726481
K01583	0.667197068726481
K01584	0.667197068726481
K01585	0.667197068726481
K01586	8.71511339012335
K01587	9.52682510183506
K01591	9.44982510183506
K01595	0
K01596	6.68588105916854
K01597	0
K01598	9.15203207351262
K01599	1.76625
K01607	0.25740404040404
K01608	0
K01609	0.42490404040404
K01610	0.15203367003367
K01611	0.10540404040404
K01613	6.73207036180091
K01619	7.41063392536447
K01620	0.11
K01621	0.11
K01622	8.71511339012335
K01623	8.71511339012335
K01624	8.71511339012335
K01625	0.441941926914404
K01626	8.71511339012335
K01627	0.471630479102956
K01628	0.11
K01629	0.152
K01630	0.11
K01631	0.2775
K01632	0.11
K01633	0.596630479102956
K01635	0.11
K01637	0.11
K01638	0.11
K01639	0.186351851851852
K01640	0.11
K01641	0
K01643	0.11
K01644	0.11
K01646	0.11
K01647	0.78053125153314
K01649	0.979605325607214
K01652	8.63811339012335
K01653	8.63811339012335
K01654	0.118181818181818
K01655	0
K01656	0.604812297284774
K01657	0.604812297284774
K01658	0.604812297284774
K01659	0.11
K01661	1.85075
K01662	2.28863310338499
K01663	2.36650347375536
K01664	0.374408256880734
K01665	0.374408256880734
K01666	0.11
K01670	0.00818181818181818
K01672	0.42490404040404
K01673	0.42490404040404
K01674	0.42490404040404
K01676	2.51085532560721
K01677	2.51085532560721
K01678	2.51085532560721
K01679	2.51085532560721
K01680	1.98815825688073
K01681	1.98815825688073
K01682	1.98815825688073
K01684	0.11
K01685	0
K01686	0.0501818181818182
K01687	0.979605325607214
K01689	8.44217221365276
K01690	0
K01692	0.11
K01693	2.24150347375536
K01694	2.13606229728477
K01695	0
K01696	0
K01697	0.00818181818181818
K01698	1.87165404040404
K01699	0
K01702	0.979605325607214
K01703	0.979605325607214
K01704	0.979605325607214
K01706	0
K01707	0
K01708	0.285681818181818
K01709	0.00818181818181818
K01710	2.03884007506255
K01711	0.0501818181818182
K01712	0.042
K01713	0.979605325607214
K01714	0
K01715	0.11
K01716	7.99557510183506
K01718	9.52682510183506
K01719	1.87165404040404
K01720	0.11
K01724	0.11
K01725	0.00818181818181818
K01733	8.71511339012335
K01734	0.577474846504258
K01735	8.63811339012335
K01736	8.71511339012335
K01737	0
K01738	9.52682510183506
K01739	6.80195513324261
K01740	9.52682510183506
K01744	1.94797222222222
K01745	0.042
K01746	0
K01749	1.97350589225589
K01750	0.11
K01752	8.24017221365276
K01753	0
K01754	9.05188392536447
K01755	2.51085532560721
K01756	9.44982510183506
K01758	6.28793988269795
K01759	0.401755892255892
K01760	6.28793988269795
K01761	0
K01768	8.74771977622784
K01770	2.36563310338499
K01772	7.93600806451613
K01773	0.11
K01775	3.39956703731893
K01776	9.15203207351262
K01777	0
K01778	2.05800589225589
K01782	0.11
K01783	9.52682510183506
K01784	3.32256703731893
K01785	0.374441926914404
K01786	0.11003367003367
K01787	0.230090075062552
K01788	0.254351851851852
K01790	2.03884007506255
K01791	6.38466210492017
K01792	9.44982510183506
K01803	9.52682510183506
K01804	1.77443181818182
K01805	6.45493988269795
K01807	9.52682510183506
K01808	9.52682510183506
K01809	8.93530985129039
K01810	9.44982510183506
K01812	0.0501818181818182
K01813	0.042
K01814	2.24150347375536
K01816	0.152
K01817	0.327681818181818
K01818	0
K01819	0.00818181818181818
K01821	6.12725806451613
K01823	6.16925806451613
K01825	0.11
K01826	0
K01833	0
K01834	9.52682510183506
K01835	9.00938392536447
K01836	0.00818181818181818
K01837	9.52682510183506
K01838	0.042
K01839	0.207255892255892
K01840	0.439941176470588
K01843	0.0501818181818182
K01844	0
K01845	1.87165404040404
K01847	0.319130479102956
K01848	0.319130479102956
K01849	0.319130479102956
K01850	0.230590075062552
K01851	1.85075
K01852	0.11
K01854	0.324074074074074
K01856	0.11
K01857	0.11
K01858	0
K01885	9.52682510183506
K01895	0.11
K01897	2.23791414913663
K01902	0.1525
K01903	0.1525
K01905	0.11
K01906	0
K01907	1.81693181818182
K01908	0.11
K01909	0
K01911	0.2775
K01912	0
K01914	0.272590075062552
K01915	9.52682510183506
K01916	9.48432510183506
K01917	0
K01918	0.437312297284774
K01919	0.118181818181818
K01920	0.118181818181818
K01921	9.34691684495432
K01922	9.15203207351262
K01923	9.52682510183506
K01924	9.52682510183506
K01925	9.52682510183506
K01928	8.71511339012335
K01929	9.52682510183506
K01930	9.52682510183506
K01933	9.52682510183506
K01934	8.45002331506079
K01935	0.291722222222222
K01937	8.63811339012335
K01938	7.71807510183506
K01939	9.44982510183506
K01940	0.401755892255892
K01942	0.11
K01945	9.52682510183506
K01947	0.11
K01950	1.9731919269144
K01951	2.58785532560721
K01952	9.52682510183506
K01953	0.285181818181818
K01954	8.63811339012335
K01955	8.63811339012335
K01956	8.63811339012335
K01958	0.042
K01959	0.042
K01960	0.042
K01961	0.429130479102956
K01962	9.44982510183506
K01963	9.44982510183506
K01964	0.429130479102956
K01968	0.11
K01969	0.11
K02083	0
K02111	8.99697566848373
K02112	8.99697566848373
K02160	9.44982510183506
K02170	0
K02189	0
K02190	0.207255892255892
K02191	1.67047222222222
K02201	8.71511339012335
K02203	8.26332036180091
K02204	6.51016210492017
K02217	6.32175806451613
K02224	1.78050589225589
K02225	1.78050589225589
K02226	6.53193988269795
K02227	1.78050589225589
K02229	0
K02230	0
K02231	8.18526395677202
K02232	1.78050589225589
K02233	8.18526395677202
K02274	0.235
K02275	0.235
K02276	0.235
K02291	0.235
K02302	0.11
K02303	0
K02304	0.11
K02312	0
K02318	9.52682510183506
K02361	1.85075
K02371	1.90565825688073
K02372	7.99557510183506
K02377	0.221908256880734
K02428	7.99557510183506
K02437	6.41293988269795
K02439	0.0425
K02446	6.83392221365276
K02472	0
K02473	9.52682510183506
K02492	0.34040404040404
K02495	0.11
K02496	0
K02500	2.36650347375536
K02501	2.36650347375536
K02502	2.24150347375536
K02509	0
K02510	0.11
K02517	0.471630479102956
K02523	6.66273291102039
K02527	0.1525
K02535	0.249722222222222
K02536	0.471630479102956
K02548	0.152
K02549	0.3195
K02551	1.85075
K02552	1.85075
K02554	0.11
K02560	0.1525
K02563	9.52682510183506
K02564	6.49351817324872
K02567	0.249722222222222
K02586	0.00818181818181818
K02588	0.00818181818181818
K02591	0.00818181818181818
K02594	0
K02619	1.68325
K02626	0.667197068726481
K02749	8.63090159440966
K02750	8.63090159440966
K02752	8.63090159440966
K02759	0
K02760	0
K02761	0
K02763	7.81918988269795
K02764	7.81918988269795
K02765	7.81918988269795
K02768	8.82997566848373
K02769	8.82997566848373
K02770	8.82997566848373
K02773	7.81918988269795
K02774	7.81918988269795
K02775	7.81918988269795
K02777	8.63090159440966
K02778	8.63090159440966
K02779	8.63090159440966
K02781	7.81918988269795
K02782	7.81918988269795
K02783	7.81918988269795
K02786	0
K02787	0
K02788	0
K02790	8.63090159440966
K02791	8.63090159440966
K02793	8.63090159440966
K02794	8.63090159440966
K02795	8.63090159440966
K02796	8.63090159440966
K02798	7.81918988269795
K02799	7.81918988269795
K02800	7.81918988269795
K02802	7.81918988269795
K02803	7.81918988269795
K02804	7.81918988269795
K02808	8.63090159440966
K02809	8.63090159440966
K02810	8.63090159440966
K02817	7.81918988269795
K02818	7.81918988269795
K02819	7.81918988269795
K02825	6.78310328139076
K02826	2.12788047910296
K02827	0
K02828	0
K02829	0
K02851	8.89512381663188
K02858	2.13606229728477
K03077	0.11003367003367
K03078	0
K03079	2.00291414913663
K03080	0.11003367003367
K03081	0
K03082	2.00291414913663
K03119	0.11
K03151	9.0881946227321
K03153	0
K03179	0.1525
K03181	0.11
K03182	0.1525
K03183	0.1945
K03184	0.11
K03185	0.11
K03186	0.1525
K03269	0.1525
K03270	0.471630479102956
K03271	0.1525
K03272	0.1525
K03273	0.249722222222222
K03274	0.249722222222222
K03280	0.1525
K03334	0.230090075062552
K03335	0.042
K03336	0
K03337	0
K03338	0
K03339	0
K03340	0.429164149136626
K03342	1.90565825688073
K03366	0
K03381	0
K03385	0.0425
K03388	0
K03389	0
K03390	0
K03394	1.77232407407407
K03417	0.11
K03430	0.042
K03431	9.52682510183506
K03462	0.00818181818181818
K03464	0.11
K03465	0
K03472	9.52682510183506
K03473	0.264408256880734
K03474	0.331908256880734
K03476	0
K03517	0.230090075062552
K03524	0.11
K03525	9.52682510183506
K03526	2.46285532560721
K03527	2.11291414913663
K03564	9.52682510183506
K03688	0.11
K03707	6.16975806451613
K03731	0
K03735	6.41293988269795
K03736	6.41293988269795
K03737	2.13044706872648
K03742	0.00818181818181818
K03743	0.00818181818181818
K03777	0.0501818181818182
K03778	0.0501818181818182
K03779	0.21540404040404
K03780	0.21540404040404
K03781	0.243181818181818
K03783	7.52063392536447
K03784	7.52063392536447
K03785	9.52682510183506
K03786	9.52682510183506
K03787	0.332408256880734
K03788	0.340090075062552
K03794	0.11
K03795	0.207255892255892
K03800	0.042
K03815	7.42341170314225
K03816	9.34691684495432
K03841	6.83392221365276
K03856	8.71511339012335
K04016	0.0425
K04019	6.41293988269795
K04020	7.32155985129039
K04021	0.11003367003367
K04022	7.4319446227321
K04032	0
K04041	6.83392221365276
K04042	9.30491684495432
K04072	0.11003367003367
K04073	0.11003367003367
K04092	0.230590075062552
K04093	0.230590075062552
K04486	2.46835532560721
K04516	0.230590075062552
K04517	6.70892221365276
K04518	0.979605325607214
K04561	0
K04720	0.14740404040404
K04765	0
K04781	0.00818181818181818
K04782	0.00818181818181818
K05298	0
K05301	0
K05306	0.152
K05308	0.11
K05342	0
K05343	1.64125
K05349	0.230090075062552
K05350	0.230090075062552
K05351	0
K05355	0
K05358	0
K05359	0.979605325607214
K05368	0.11
K05526	0
K05549	0
K05550	0
K05597	9.13438392536447
K05602	2.46835532560721
K05603	0.11
K05605	1.76625
K05606	0.319130479102956
K05607	0
K05708	0
K05709	0
K05710	0
K05711	0
K05712	0.11
K05713	0
K05714	0
K05715	0
K05783	0.11
K05784	0
K05821	8.63811339012335
K05822	0.042
K05823	0.235
K05828	0.812105325607214
K05829	0.812105325607214
K05830	0.937105325607214
K05851	8.74771977622784
K05873	8.74771977622784
K05878	0.143851851851852
K05879	0.143851851851852
K05887	8.63811339012335
K05895	0.241074074074074
K05910	0
K05916	0.11
K05921	0
K05934	1.67047222222222
K05936	1.77232407407407
K05939	0
K05946	6.34266210492017
K06001	0
K06040	0
K06041	0.479812297284774
K06042	1.88232407407407
K06120	0
K06121	0
K06122	0
K06133	8.85312381663188
K06151	0.11
K06152	0.11
K06153	9.52682510183506
K06208	0.230590075062552
K06209	0.230590075062552
K06210	9.52682510183506
K06221	0
K06281	2.00288047910296
K06282	2.00288047910296
K06447	0
K06859	9.44982510183506
K06928	0
K06989	0.11
K07029	1.00621171171171
K07130	0.11
K07173	7.09150344626151
K07246	0.11
K07248	0.11
K07250	0.11
K07306	0.11
K07309	0
K07310	0
K07404	7.86800806451613
K07406	0.0501818181818182
K07407	0.0501818181818182
K07508	0.11
K07509	0.11
K07511	0.11
K07513	0.11
K07514	0.11
K07515	0.11
K07516	0.11
K07751	9.52682510183506
K07816	9.52682510183506
K08041	8.74771977622784
K08042	8.74771977622784
K08043	8.74771977622784
K08044	8.74771977622784
K08045	8.74771977622784
K08046	8.74771977622784
K08047	8.74771977622784
K08048	8.74771977622784
K08049	8.74771977622784
K08092	0
K08093	0
K08094	0.00818181818181818
K08097	0
K08260	0
K08264	0
K08265	0
K08281	7.38122566848373
K08289	9.52682510183506
K08298	0
K08299	0
K08302	0.11
K08312	9.22791684495432
K08318	0
K08324	0.11
K08348	0.1525
K08352	0
K08353	0
K08354	0
K08357	0
K08358	0
K08359	0
K08680	0.1525
K08682	0
K08683	0.11
K08722	0.332408256880734
K08723	0.332408256880734
K08963	0.042
K08964	0
K08965	0
K08966	0
K08967	0
K08968	7.98618988269795
K08969	0
K09007	2.13606229728477
K09065	8.36517221365276
K09251	0
K09458	9.32482510183506
K09469	0.042
K09472	6.41293988269795
K09474	0.340090075062552
K09478	0.11
K09680	9.52682510183506
K09698	9.52682510183506
K09699	1.76625
K09809	6.13543988269795
K09882	0
K09883	0
K09903	9.52682510183506
K10047	6.32175806451613
K10150	9.52682510183506
K10203	9.32482510183506
K10206	0.14740404040404
K10209	0
K10213	0.285181818181818
K10245	9.32482510183506
K10246	9.32482510183506
K10353	6.13543988269795
K10524	6.41293988269795
K10527	0.11
K10534	6.12725806451613
K10536	0.221908256880734
K10705	9.52682510183506
K10764	0.67469706872648
K10780	0.11
K10793	0
K10794	0
K10795	0
K10796	0
K10807	7.32650344626151
K10808	7.32650344626151
K10977	0
K10989	6.83392221365276
K11029	8.74771977622784
K11067	0.492974846504258
K11140	9.52682510183506
K11142	9.52682510183506
K11175	9.52682510183506
K11176	9.52682510183506
K11177	0.101851851851852
K11178	0.101851851851852
K11204	0.118181818181818
K11205	0.118181818181818
K11258	8.63811339012335
K11262	0.429130479102956
K11263	0
K11264	0.230090075062552
K11265	8.74771977622784
K11358	9.52682510183506
K11381	0.11
K11394	0.11
K11395	7.94418988269795
K11410	0.11
K11440	6.24543988269795
K11472	0.118181818181818
K11473	0.118181818181818
K11517	0.118181818181818
K11528	9.20306499310247
K11532	6.83392221365276
K11533	9.40182510183506
K11540	9.44982510183506
K11541	9.44982510183506
K11611	1.91384007506255
K11645	8.71511339012335
K11751	0.332408256880734
K11752	0.604812297284774
K11753	9.52682510183506
K11754	9.52682510183506
K11755	2.36650347375536
K11787	9.52682510183506
K11788	9.52682510183506
K11808	3.39956703731893
K11942	0.319130479102956
K12047	1.87134007506255
K12251	0
K12254	6.41293988269795
K12316	1.87134007506255
K12317	1.87134007506255
K12339	9.52682510183506
K12406	9.44982510183506
K12407	6.45919999143053
K12409	6.52901395677202
K12506	2.46285532560721
K12524	8.71511339012335
K12525	8.71511339012335
K12526	8.71511339012335
K12527	0
K12657	2.58785532560721
K12658	0
K12659	0.812105325607214
K12972	0.0845
K12986	0.1525
K13034	9.52682510183506
K13038	9.15203207351262
K13222	0
K13240	0
K13241	0
K13242	0
K13253	0
K13273	0
K13308	0.11
K13371	0
K13372	0
K13402	7.71807510183506
K13403	9.52682510183506
K13421	9.52682510183506
K13427	0
K13479	0.101851851851852
K13480	0.101851851851852
K13481	0.101851851851852
K13482	0.101851851851852
K13483	0.101851851851852
K13484	0
K13485	0
K13497	0.604812297284774
K13498	0.42490404040404
K13501	0.604812297284774
K13503	0.604812297284774
K13522	9.52682510183506
K13524	0.11
K13540	1.77232407407407
K13541	1.67047222222222
K13542	1.87165404040404
K13543	1.87165404040404
K13562	0.11
K13609	0
K13624	6.32175806451613
K13625	6.32175806451613
K13713	9.52682510183506
K13766	0
K13767	0.11
K13786	0
K13787	9.25388392536447
K13788	7.32155985129039
K13789	9.25388392536447
K13795	0.11
K13799	9.52682510183506
K13800	9.52682510183506
K13809	9.52682510183506
K13810	9.44982510183506
K13811	0.160181818181818
K13812	0
K13821	0.152
K13829	8.71511339012335
K13830	9.52682510183506
K13831	0.00818181818181818
K13832	9.52682510183506
K13853	8.71511339012335
K13873	0
K13874	0
K13875	0
K13876	0.00818181818181818
K13877	0.11
K13919	0
K13920	0
K13923	7.32155985129039
K13935	9.32482510183506
K13937	7.86800806451613
K13938	8.89975344626151
K13939	2.12788047910296
K13940	2.12788047910296
K13941	2.12788047910296
K13950	0.374408256880734
K13951	7.4319446227321
K13952	7.4319446227321
K13953	7.4319446227321
K13954	7.4319446227321
K13967	0.254351851851852
K13980	7.4319446227321
K13987	9.22791684495432
K13988	9.22791684495432
K13990	6.55216210492017
K13998	9.25388392536447
K14048	0
K14066	9.25388392536447
K14085	6.41293988269795
K14152	2.36650347375536
K14153	8.36517221365276
K14154	2.11291414913663
K14155	6.28793988269795
K14163	9.52682510183506
K14170	0.979605325607214
K14187	6.98186339012335
K14260	0.11
K14263	0.11
K14267	0.235
K14268	0.11
K14272	0
K14273	0
K14274	0
K14275	0
K14454	9.52682510183506
K14455	9.52682510183506
K14534	0
K14541	0.118181818181818
K14631	0.11
K14641	0
K14642	0
K14652	2.13606229728477
K14656	9.52682510183506
K14677	0.433760108732586
K14681	2.51085532560721
