reactions	oral_14
K00001	170.232348958827
K00003	137.017354243372
K00004	69.6
K00005	0.19551242975
K00006	235.979885251723
K00007	0
K00008	0
K00009	1.1559290615873
K00010	1.6
K00011	170.832348958827
K00012	76.2753735060317
K00013	40.6020074943716
K00014	139.871841813622
K00015	91.8890109463611
K00016	174.832348958827
K00018	91.8890109463611
K00019	0.803419101142857
K00020	0.298022390194444
K00021	0
K00022	0.298022390194444
K00024	69.8167129200065
K00025	69.8167129200065
K00026	69.8167129200065
K00027	1.05341910114286
K00028	1.05341910114286
K00029	138.818422712479
K00030	0.803419101142857
K00031	75.2
K00033	92.4433587724481
K00034	0
K00036	92.4433587724481
K00039	0
K00040	1.6
K00041	0
K00042	1.05341910114286
K00043	0.803419101142857
K00045	0
K00046	0
K00048	0.102509960444444
K00049	91.8890109463611
K00050	91.8890109463611
K00052	92.692430047504
K00053	132.821841813622
K00054	4
K00057	235.979885251723
K00058	70.0201320211494
K00059	237.579885251723
K00060	2.00341910114286
K00066	0
K00067	100.745207825282
K00068	0.803419101142857
K00073	0
K00074	0
K00075	238.179885251723
K00077	132.821841813622
K00082	138.020132021149
K00086	0
K00087	0.803419101142857
K00088	237.875537425636
K00090	0
K00094	0.803419101142857
K00096	235.979885251723
K00097	75.2027777777778
K00098	0
K00099	136.220132021149
K00100	0.298022390194444
K00101	174.832348958827
K00102	74.672595728254
K00103	0
K00104	0.803419101142857
K00105	0
K00106	0.803419101142857
K00110	1.70250996044444
K00111	0
K00112	0
K00113	0
K00116	0.102509960444444
K00121	170.232348958827
K00122	23.092430047504
K00123	0
K00125	0
K00126	0
K00128	96.887942477254
K00130	0
K00132	1.62694355434092
K00133	138.020132021149
K00134	168.579885251723
K00135	69.6
K00137	96.887942477254
K00139	69.6
K00140	1.76666666666667
K00145	1.1014414913373
K00146	0
K00147	22.7345233761111
K00149	96.887942477254
K00150	238.179885251723
K00151	0
K00156	4
K00158	0.25
K00160	98.0890109463611
K00161	99.142430047504
K00162	99.142430047504
K00163	99.142430047504
K00164	98.0890109463611
K00165	4
K00166	4
K00167	4
K00169	42.3811210747883
K00170	42.3811210747883
K00171	42.3811210747883
K00172	42.3811210747883
K00174	41.9356086450383
K00175	41.9356086450383
K00176	41.9356086450383
K00177	41.9356086450383
K00179	0
K00199	0
K00207	0.803419101142857
K00208	138.413935142229
K00209	73.6
K00210	136.221841813622
K00211	136.221841813622
K00215	0.803419101142857
K00216	0
K00220	136.821841813622
K00226	0.803419101142857
K00228	0.44551242975
K00229	0.269176627111111
K00231	0
K00238	139.471200490257
K00239	139.471200490257
K00240	139.471200490257
K00241	139.471200490257
K00242	139.471200490257
K00244	139.471200490257
K00245	139.471200490257
K00246	139.471200490257
K00247	139.471200490257
K00248	75.7989315308928
K00249	0
K00252	0
K00253	0
K00254	237.875537425636
K00259	0.25
K00260	0.998931530892857
K00261	100.690720255032
