function.	skin_20
K00001	35.904573
K00002	3.2804569
K00003	95.7846763
K00004	8.9344897
K00005	29.5014046
K00007	0.5875354
K00008	41.1308588
K00009	50.2436418
K00010	14.1951342
K00011	0
K00012	49.224633
K00013	85.6319383
K00014	128.9119031
K00015	1.6198556
K00016	158.8574481
K00018	2.8960781
K00019	10.6149376
K00020	8.1488746
K00021	1.358924
K00023	5.079988
K00024	47.4643367
K00027	77.9790011
K00028	0.7342083
K00029	12.5423632
K00030	1.2965443
K00031	96.0749729
K00032	0.7580178
K00033	88.6818412
K00034	9.907858
K00035	0.1887893
K00036	92.3559181
K00038	1.1729951
K00039	1.4556993
K00040	5.6120824
K00041	2.6529246
K00042	2.5095154
K00043	0
K00045	6.1148198
K00046	24.9563405
K00048	0.7511528
K00050	4.2968837
K00052	94.7947672
K00053	94.3513078
K00054	60.1396277
K00055	0.8672813
K00057	101.7684385
K00058	101.2492596
K00059	187.3564898
K00060	3.9053644
K00064	2.2145445
K00065	2.6974636
K00066	1.1831943
K00067	38.3228465
K00068	2.7561958
K00073	2.6039978
K00074	21.6332771
K00075	101.9892932
K00076	1.4994069
K00077	144.8648869
K00082	0.0792343
K00086	0.0684434
K00087	0.4621815
K00088	144.134331
K00090	2.1065408
K00091	0.7057063
K00094	0.2649352
K00096	4.3069151
K00097	12.3300894
K00098	18.3319954
K00099	38.2574136
K00100	10.7376801
K00101	10.9629991
K00102	5.2044049
K00103	0
K00104	8.9902767
K00105	3.9222041
K00106	0
K00108	71.7009015
K00111	83.3352724
K00112	2.6880314
K00113	2.6880314
K00114	3.3575517
K00116	136.8705664
K00117	3.8193419
K00118	0.1656007
K00119	2.0157744
K00121	7.1865083
K00122	35.7446784
K00123	59.7094775
K00124	6.6074403
K00126	3.3750386
K00127	6.3163593
K00128	180.3012221
K00129	0
K00130	65.2394946
K00131	8.9957406
K00132	0
K00133	98.5315396
K00134	184.8810625
K00135	82.11713
K00137	0.9767465
K00138	0
K00140	16.0723599
K00141	0.4258249
K00145	81.1998489
K00146	2.8106523
K00147	45.6540416
K00148	2.2611262
K00150	0.0414002
K00151	1.8840644
K00152	0.0303207
K00153	7.4162034
K00154	2.0114647
K00155	0.5320808
K00156	29.6185598
K00158	54.5958352
K00161	79.9476176
K00162	79.9476176
