reactions	GI_0
K00001	29.0783020626432
K00003	28.4466164357319
K00004	0
K00005	20.4847619047619
K00006	30.2168791341446
K00007	0
K00008	0
K00009	0
K00010	0
K00011	29.0783020626432
K00012	22.4688389762633
K00013	27.6369844010999
K00014	28.5894735785891
K00015	0.0825
K00016	24.6961844155844
K00018	0.0825
K00019	20.4433333333333
K00020	23.2647619047619
K00021	20.11
K00022	23.2647619047619
K00024	21.5819104048347
K00025	21.5819104048347
K00026	21.5819104048347
K00027	2.82142857142857
K00028	2.82142857142857
K00029	25.1091272582427
K00030	0.0414285714285714
K00031	24.5560702172445
K00033	0.78284632034632
K00034	0
K00036	0.741417748917749
K00039	0
K00040	2.90476190476191
K00041	2.61285714285714
K00042	21.1627619047619
K00043	0
K00045	0
K00046	20.11
K00048	2.57142857142857
K00049	0.0825
K00050	0.0825
K00052	28.2769735785891
K00053	28.2769735785891
K00054	0
K00057	30.2168791341446
K00058	30.2168791341446
K00059	29.700818528084
K00060	0.455357142857143
K00066	0
K00067	25.1227675476919
K00068	20.11
K00073	0.333333333333333
K00074	0
K00075	30.2168791341446
K00077	28.2769735785891
K00082	22.2388389762633
K00086	0
K00087	0.719428571428572
K00088	30.2168791341446
K00090	0
K00094	0
K00096	30.2168791341446
K00097	21.4994104048347
K00098	0.333333333333333
K00099	29.700818528084
K00100	0.184285714285714
K00101	24.6961844155844
K00102	0.142857142857143
K00103	0
K00104	21.1627619047619
K00105	0
K00106	0.719428571428572
K00110	21.2641904761905
K00111	0
K00112	0
K00113	0
K00116	0
K00121	29.0783020626432
K00122	20.5672619047619
K00123	0
K00125	0
K00126	0
K00128	20.5672619047619
K00130	20.4433333333333
K00132	3.33748917748918
K00133	30.2168791341446
K00134	30.2168791341446
K00135	20.4433333333333
K00137	20.5672619047619
K00139	20.4433333333333
K00140	20.4433333333333
K00145	28.1944735785891
K00146	0.333333333333333
K00147	28.1341164357319
K00149	20.5672619047619
K00150	30.2168791341446
K00151	0.333333333333333
