function.	skin_14
K02182	4.49
K02188	4.6
K02189	0.79
K02190	1.88
K02191	0.31
K02192	0.58
K02193	0.5
K02194	0.5
K02195	0.5
K02196	0.17
K02197	0.5
K02198	0.5
K02199	0.67
K02200	1
K02203	3.64
K02204	0.33
K02205	0
K02217	20.48
K02221	25.59
K02224	4.85
K02225	0
K02226	1.68
K02227	5.1
K02228	0.25
K02229	0.25
K02230	1.02
K02231	5.1
K02232	4.85
K02233	5.1
K02234	0
K02236	21.03
K02237	26.82
K02238	29.75
K02239	0
K02240	21.03
K02241	0.56
K02242	21.03
K02243	21.03
K02244	21.03
K02245	20.6
K02246	18.83
K02247	0
K02248	2.94
K02249	0
K02250	18.09
K02251	0
K02253	0
K02254	0
K02255	0
K02258	0
K02259	18.67
K02274	0.91
K02275	0.58
K02276	0.58
K02277	0
K02278	0.58
K02279	0.39
K02280	0.66
K02281	0
K02282	0.33
K02283	6.25
K02284	0
K02285	0
K02286	0
K02287	0
K02288	0
K02289	0
K02290	0
K02291	0.51
K02292	0
K02293	0
K02294	0
K02297	0.66
K02298	14.85
K02299	15.16
K02300	14.85
K02302	0.47
K02303	25.74
K02304	19.02
K02305	0
K02313	27.66
K02314	28.79
K02315	5.72
K02316	27.8
K02317	0
K02334	2.93
K02335	27.75
K02336	0
K02337	28
K02338	27.66
K02339	0.5
K02340	27.66
K02341	27.66
K02342	31.34
K02343	27.16
K02344	0.17
K02345	0
K02346	31.22
K02347	18.09
K02348	2.26
K02351	0.33
K02352	17.92
K02355	33.9
K02356	27.66
K02357	27.66
K02358	29.26
K02361	0.76
K02362	0
K02363	0
K02364	0
K02371	7.44
K02372	23.33
K02377	0.65
K02379	18.65
K02380	0.17
K02381	0.34
K02383	0
K02385	1.18
K02386	0.33
K02387	1.57
K02388	1.57
K02389	1.24
K02390	1.57
K02391	0.33
K02392	2.81
K02393	0.33
K02394	0.33
K02395	0.95
K02396	1.97
K02397	1.24
K02398	1.18
K02399	0.33
K02400	1.57
K02401	1.57
K02402	0.33
K02403	0.33
K02404	1.06
K02405	1.57
K02406	2.73
K02407	1.38
K02408	1.24
K02409	1.24
K02410	1.57
K02411	1.24
K02412	1.57
K02413	1.18
K02414	1.1
K02415	0.45
K02416	1.57
K02417	1.57
K02418	1.24
K02419	1.57
K02420	1.57
K02421	1.57
K02422	2.05
K02423	0.33
K02424	22.63
K02425	0
K02426	0.68
K02427	0.5
K02428	31.2
K02429	1.56
K02430	0.17
K02431	1.34
K02433	28.05
K02434	26.49
K02435	26.4
K02436	0
K02437	23.02
K02438	8.23
K02439	0.17
K02440	28.4
K02441	0.26
K02442	0
K02443	21.71
K02444	0.62
K02445	20.1
K02446	0.67
K02448	0
K02450	0.33
K02451	0
K02452	0
K02453	0.58
K02454	0.58
K02455	0.33
K02456	0
K02457	0
K02458	0
K02459	0
K02460	0
K02461	0
K02462	0
K02463	0
K02464	0
K02465	0
K02466	0
K02467	0
K02468	0
K02469	32.72
K02470	32.72
K02471	0.17
K02472	16.2
K02473	1
K02474	1.84
K02475	1.12
K02476	0.98
K02477	1.87
K02478	0.43
K02479	0
K02480	0
K02481	1.22
K02482	0
K02483	4.66
K02484	18.76
K02485	0
K02486	0
K02487	0.17
K02488	0
K02490	0
K02491	0
K02492	23.11
K02493	27.66
K02494	0.5
K02495	30.82
K02496	0.5
K02497	3.9
K02498	0.5
K02499	19.61
K02500	20.63
K02501	20.83
K02502	1.7
K02503	24.33
K02504	0.17
K02505	0.17
K02506	0.17
K02507	0.17
K02508	0
K02509	1.03
K02510	0.91
K02511	0
K02517	5.59
K02518	27.82
K02519	27.66
K02520	27.66
K02521	0.17
K02523	1.26
K02525	0
K02526	0.97
K02527	1.26
K02528	27.66
K02529	57.46
K02530	20.54
K02531	1.44
K02532	1.89
K02533	0.33
K02535	0.75
K02536	1.26
K02538	15.89
K02545	14.19
K02547	14.19
K02548	23.62
K02549	22.43
K02550	0
K02551	22.94
K02552	25.68
K02553	0.17
K02554	0
K02556	1.78
K02557	2.03
K02558	0.64
K02560	0.17
K02562	0
K02563	27.66
K02564	24.35
K02565	0
K02566	0.06
K02567	0.5
K02568	0.5
K02569	0.5
K02570	0.5
K02571	0.33
K02572	0.17
K02573	0.17
K02574	0.17
K02575	0.25
K02584	0
K02585	0.25
K02586	0.4
K02587	1.06
K02588	0.96
K02589	0.06
K02590	0.06
K02591	0.4
K02592	0
K02593	0
K02594	0.12
K02595	0
K02596	0
K02597	0
K02598	0
K02600	27.66
K02601	27.91
K02609	0.33
K02610	0.33
K02611	0.33
K02612	0.33
K02613	0.33
K02614	3.37
K02615	0
K02616	0.33
K02617	0
K02618	0
K02619	8.97
K02621	22.04
K02622	22.04
K02623	0
K02624	0.66
K02625	0
K02626	0.14
K02634	0
K02635	0
K02636	0
K02637	0
K02638	0
K02639	0
K02640	0
K02641	0
K02642	0
K02643	0
K02647	2.93
K02650	0.87
K02651	0.84
K02652	1.35
K02653	1.76
K02654	5.95
K02655	0
K02656	0.17
K02657	0
K02658	0
K02659	0
K02660	0
K02661	0
K02662	0.89
K02663	0.31
K02664	0
K02665	0
K02666	0.25
K02667	0
K02668	0
K02669	1.95
K02670	0
K02671	0
K02672	0
K02673	0
K02674	0
K02676	0
K02679	0.17
K02680	0.17
K02681	0.17
K02682	0.17
K02686	0.5
K02687	23.91
K02688	0.33
K02689	0
K02690	0
K02691	0
K02692	0
K02693	0
K02694	0
K02696	0
K02697	0
K02698	0
K02699	0
K02700	0
K02702	0
K02703	0
K02704	0
K02705	0
K02706	0
K02707	0
K02708	0
K02709	0
K02710	0
K02711	0
K02712	0
K02713	0
K02714	0
K02715	0
K02716	0
K02717	0
K02718	0
K02719	0
K02720	0
K02722	0
K02723	0
K02724	0
K02742	0.17
K02744	2.42
K02745	1.92
K02746	1.92
K02747	1.92
K02750	19.74
K02753	0
K02755	14.59
K02756	0.4
K02757	10.44
K02759	10.5
K02760	7.68
K02761	10.31
K02763	0
K02765	33.25
K02768	1.17
K02769	0.34
K02770	38.95
K02771	0
K02773	17.83
K02774	17.66
K02775	17.31
K02777	19.26
K02778	0
K02779	4.23
K02781	0.51
K02783	0.44
K02784	0.17
K02786	20.11
K02788	21.03
K02791	16.25
K02793	8.37
K02794	12.18
K02795	8.39
K02796	7.89
K02798	16.99
K02799	0
K02800	17.16
K02802	0
K02803	0
K02804	18.26
K02805	0.06
K02806	0.5
K02810	39.93
K02812	0
K02813	0
K02814	0
K02815	0
K02819	21.18
K02821	19.95
K02822	21.49
K02823	4.54
K02824	23.19
K02825	22.04
K02826	3.9
K02827	18.09
K02828	3.9
K02829	3.9
K02834	27.66
K02835	27.66
K02836	27.66
K02837	24.1
K02838	27.66
K02839	0.17
K02840	0
K02841	0.83
K02843	1.2
K02844	0.33
K02846	0
K02847	0.5
K02848	0
K02849	0
K02850	0
K02851	24.87
K02852	0.31
K02853	0
K02854	0
K02855	0
K02856	0.34
K02858	0.5
K02859	0.41
K02860	27.66
K02862	0
K02863	27.66
K02864	27.66
K02867	27.66
K02871	27.66
K02874	27.66
K02876	27.66
K02878	27.66
K02879	27.66
K02881	27.66
K02884	27.66
K02886	27.66
K02887	27.66
K02888	27.66
K02890	27.66
K02891	0
K02892	27.66
K02895	27.66
K02897	23.7
K02899	27.66
K02902	27.66
K02904	27.66
K02906	27.66
K02907	27.66
K02909	27.66
K02911	27.6
K02913	46.27
K02914	23.85
K02916	27.49
K02919	26.65
K02926	27.66
K02927	0
K02931	27.66
K02933	27.66
K02935	27.66
K02936	0
K02939	27.66
