reactions	skin_15
K00001	18.9253645119774
K00003	25.6089343317972
K00004	0.15
K00005	0
K00006	22.0928645119774
K00007	0
K00008	0
K00009	0
K00010	0
K00011	26.2066145119774
K00012	7.71982142857143
K00013	4.44482142857143
K00014	25.6089343317972
K00015	0.481071428571429
K00016	22.793043083406
K00018	0.481071428571429
K00019	0.24
K00020	0.288571428571429
K00021	0
K00022	0.288571428571429
K00024	4.48732142857143
K00025	4.48732142857143
K00026	4.48732142857143
K00027	4.20482142857143
K00028	4.20482142857143
K00029	0.481071428571429
K00030	0
K00031	7.71982142857143
K00033	25.3203629032258
K00034	0
K00036	21.4041129032258
K00039	0
K00040	0
K00041	0
K00042	0.0485714285714286
K00043	0
K00045	0
K00046	0
K00048	0
K00049	0.481071428571429
K00050	0.481071428571429
K00052	3.60607142857143
K00053	7.76232142857143
K00054	0
K00057	22.0928645119774
K00058	7.61232142857143
K00059	26.2491145119774
K00060	0.24
K00066	0
K00067	7.76232142857143
K00068	0
K00073	0
K00074	0
K00075	26.2491145119774
K00077	22.4839343317972
K00082	3.60607142857143
K00086	0
K00087	0
K00088	26.2491145119774
K00090	0
K00094	0
K00096	22.0928645119774
K00097	0.438571428571429
K00098	0
K00099	4.63732142857143
K00100	0
K00101	22.793043083406
K00102	0.15
K00103	0
K00104	0
K00105	0
K00106	0
K00110	0
K00111	0
K00112	0
K00113	0
K00116	3.125
K00121	18.9253645119774
K00122	0.0425
K00123	0
K00125	0
K00126	0
K00128	21.4526843317972
K00130	0
K00132	0
K00133	25.6089343317972
K00134	26.0991145119774
K00135	0.39
K00137	21.4526843317972
K00139	0.39
K00140	0.24
K00145	0.288571428571429
K00146	0
K00147	7.61232142857143
K00149	21.4526843317972
K00150	26.2491145119774
K00151	0
K00156	0
K00158	0
K00160	7.71375
K00161	25.6089343317972
K00162	25.6089343317972
K00163	25.6089343317972
K00164	4.63732142857143
K00165	0.24
K00166	0.24
K00167	0.24
K00169	4.15625
K00170	4.15625
K00171	4.15625
K00172	4.15625
K00174	4.15625
K00175	4.15625
K00176	4.15625
K00177	4.15625
K00179	0
K00199	0
K00207	0
K00208	22.4839343317972
K00209	0.438571428571429
K00210	18.0876843317972
K00211	18.0876843317972
K00215	0
K00216	0
K00220	21.2126843317972
K00226	0
K00228	3.41357142857143
K00229	0
K00231	3.125
K00238	7.76232142857143
K00239	7.76232142857143
K00240	7.76232142857143
K00241	7.76232142857143
K00242	7.76232142857143
K00244	7.76232142857143
K00245	7.76232142857143
K00246	7.76232142857143
K00247	7.76232142857143
K00248	0.438571428571429
K00249	0.288571428571429
K00252	0
K00253	0.24
K00254	26.2491145119774
K00259	4.39625
K00260	0.24
K00261	25.6089343317972
K00262	3.36607142857143
K00263	0
K00264	0.0485714285714286
K00265	0.0485714285714286
K00266	0.0485714285714286
K00271	0
K00273	0
K00274	0
K00275	0.4325
K00276	0
K00278	0.438571428571429
K00281	25.5603629032258
K00282	25.5603629032258
K00283	25.5603629032258
K00284	0.0485714285714286
K00285	0.0485714285714286
K00286	7.76232142857143
K00287	26.2491145119774
K00288	26.2491145119774
K00294	0.438571428571429
K00297	22.0928645119774
K00299	0
K00301	0
K00302	0
K00303	0
K00304	0
K00305	0
K00306	0
K00318	0.438571428571429
K00319	0
K00320	0
K00322	4.48732142857143
K00323	4.48732142857143
K00324	4.48732142857143
K00325	4.48732142857143
K00329	7.76232142857143
K00357	18.0391129032258
K00360	0.0910714285714286
K00361	0.0485714285714286
K00362	0.0485714285714286
K00364	17.8466129032258
K00365	0
K00366	0
K00368	0
K00370	0.0910714285714286
K00371	0.0910714285714286
K00372	0.0910714285714286
K00374	0.0910714285714286
K00376	0
K00380	0.0485714285714286
K00381	0.0485714285714286
K00382	26.2491145119774
K00383	0.2825
K00384	26.2491145119774
K00385	0.0485714285714286
K00390	0.0485714285714286
K00392	0
K00394	0
K00395	0
K00399	0
K00401	0
K00402	0
K00411	0
K00432	0.0485714285714286
K00436	0
K00440	0
K00441	0
K00442	0
K00443	0
K00448	0
K00449	0
K00451	0.24
K00453	0.24
K00455	0
K00457	0.24
K00463	0.24
K00466	0
K00472	0
K00480	0
K00483	0
K00484	0
K00491	0
K00500	0.24
K00518	21.4526843317972
K00522	18.1291129032258
K00524	22.0928645119774
K00525	22.0928645119774
K00526	22.0928645119774
K00527	0.68268018018018
K00528	3.32357142857143
K00529	0
K00531	0
K00540	0
K00547	0
K00548	0
K00549	18.0391129032258
K00560	26.2491145119774
K00568	0.0425
K00577	0
K00578	0
K00579	0
K00580	0
K00581	0
K00582	0
K00583	0
K00584	0
K00589	0
K00591	0
K00593	4.15625
K00595	0
K00598	0
K00599	18.3276843317972
K00600	3.60607142857143
K00601	26.2491145119774
K00602	26.2491145119774
K00603	21.4041129032258
K00605	25.6089343317972
K00606	21.4526843317972
K00607	0.288571428571429
K00608	26.2066145119774
K00609	26.2066145119774
K00610	26.2066145119774
K00611	7.76232142857143
K00615	25.6089343317972
K00616	18.3276843317972
K00618	0.288571428571429
K00620	0.288571428571429
K00625	18.7278645119774
K00626	0.288571428571429
K00627	0.481071428571429
K00629	22.0928645119774
K00632	0.288571428571429
K00634	0
K00639	0.24
K00640	26.2491145119774
K00641	7.76232142857143
K00643	0.24
K00645	23.1241145119774
K00647	26.2491145119774
K00648	26.2491145119774
K00651	0
K00652	0.0485714285714286
K00655	26.2491145119774
K00656	0.68268018018018
K00657	0
K00658	0
K00661	0
K00665	23.1241145119774
K00667	23.1241145119774
K00668	23.1241145119774
K00672	0
K00673	0.24
K00674	7.76232142857143
K00677	0.481071428571429
K00681	0.24
K00688	0
K00690	0
K00691	0
K00697	0.24
K00703	0
K00705	4.83893018018018
K00713	0.4325
K00748	0.481071428571429
K00756	22.685543083406
K00757	22.685543083406
K00758	18.529293083406
K00759	26.2491145119774
K00760	26.2491145119774
K00761	21.2126843317972
K00762	26.200543083406
K00763	25.960543083406
K00764	26.2491145119774
K00765	4.44482142857143
K00766	3.60607142857143
K00767	18.2851843317972
K00768	25.6089343317972
K00769	26.050543083406
K00772	0
K00777	3.125
K00787	26.2491145119774
K00788	4.63732142857143
K00790	26.2491145119774
K00793	3.60607142857143
K00794	0.481071428571429
K00795	26.2491145119774
K00796	7.76232142857143
K00797	0
K00798	25.6089343317972
K00800	7.76232142857143
K00804	26.2491145119774
K00805	18.2791129032258
K00806	21.4041129032258
K00810	3.17357142857143
K00811	26.2491145119774
K00812	26.2491145119774
K00813	26.2491145119774
