KO	oral_8
K00001	0.000414167021119426
K00002	0.000101179211208863
K00003	0.000440594806686111
K00004	3.27897610438236e-05
K00005	0.000297710094336618
K00007	6.86420441455167e-07
K00008	4.39240826953467e-05
K00009	6.74499533541573e-05
K00010	0.00014567035658439
K00012	0.000675997804490924
K00013	0.00014051616406949
K00014	0.000610417315548366
K00015	5.62834517508403e-05
K00016	0.000549294836819286
K00018	6.88371716668483e-05
K00019	0.000156604045083969
K00020	0.000163290603341594
K00021	1.78384854869807e-08
K00023	0.000245534453133821
K00024	8.09353210589259e-05
K00027	0.000327716741942954
K00029	0.000431648013413961
K00030	0.000272142228107411
K00031	0.000332648975310545
K00032	6.75158591377638e-07
K00033	0.000391096559081715
K00034	0.000118697748137047
K00035	5.48633739419088e-05
K00036	0.000368711902634816
K00038	0.000142938902609394
K00039	0
K00040	1.20340853249889e-05
K00041	9.13222245364845e-07
K00042	2.93695261119383e-06
K00043	0.00013541038778318
K00045	2.83208342829324e-06
K00046	0.000251921525100523
K00048	5.09351047549063e-05
K00050	6.07134393021232e-07
K00052	0.000494552399103281
K00053	0.000408013548320382
K00054	0.000459904688030446
K00055	1.38661323970404e-05
K00057	0.000522693818330124
K00058	0.000555913360969987
K00059	0.00223539048211265
K00060	1.10281176867363e-05
K00064	1.87731596987964e-05
K00065	0.000242436941707063
K00066	3.24025442809676e-06
K00067	0.000532197626046053
K00068	9.62738969258461e-05
K00073	5.88854952124242e-07
K00074	7.29095506328467e-05
K00075	0.000522542325534446
K00076	4.79082392640792e-05
K00077	0.000403732314659584
K00082	0
K00086	7.19123094840665e-05
K00087	1.28508000439187e-06
K00088	0.00058371257048787
K00090	4.29092432389587e-06
K00091	1.47277206218134e-05
K00094	1.40851370833047e-06
K00096	5.62541435661893e-06
K00097	5.01512299953911e-05
K00098	5.48085318940386e-06
K00099	6.55302496013853e-05
K00100	3.56493308490663e-06
K00101	9.30322632615474e-05
K00102	3.8967258856691e-06
K00103	2.71381174513301e-08
K00104	5.6785235053553e-05
K00105	0.000440878520599995
K00108	1.63933761976584e-05
K00111	0.00040140494901377
K00112	9.99292228227844e-06
K00113	9.99292228227844e-06
K00114	0
K00116	5.40644281527254e-05
K00117	0
K00118	9.99069083342614e-07
K00121	4.79403277242729e-05
K00122	6.85490397454309e-07
K00123	0.000131110250506105
K00124	6.79082578240481e-05
K00125	0
K00126	6.28338785305059e-07
K00127	5.75147889055251e-05
K00128	0.00046277174643107
K00129	0
K00130	0.000115388738194508
K00131	0.000368333726704114
K00132	0.00021505490901294
K00133	0.00045886176676618
K00134	0.000621881139404741
K00135	0.000321740820143415
K00137	1.11251567453018e-05
K00138	1.5233236267122e-05
K00140	0.000296129183779754
K00141	0.000200214992202189
K00145	0.00014584612726248
K00146	1.67876663379755e-05
K00147	0.00051086075889393
K00148	1.21894320443214e-05
K00150	3.04273793227872e-06
K00151	1.23906152920377e-05
K00152	0
K00153	4.63324817611068e-06
K00154	1.8769066046229e-05
K00156	1.46521203642467e-05
K00158	0.000162422540942066
K00161	0.00045156728719221
K00162	0.000452889945153018
K00163	1.95582224242715e-05
K00164	1.85587451410137e-05
K00166	1.65643389287214e-06
K00167	8.86211988307244e-05
K00169	1.08368722874115e-06
K00170	8.02457679093067e-07
K00171	1.05476435649981e-06
K00172	7.97748355621437e-07
K00174	5.00342357795645e-05
K00175	5.00634368709913e-05
K00176	4.86784471833106e-05
K00177	4.86784471833106e-05
K00179	8.62960494748486e-06
K00180	1.52764337657226e-06
K00183	7.24275456954394e-07
K00184	2.48335854505657e-05
K00185	0
K00186	9.24206704824384e-07
K00187	6.67190703946009e-07
K00188	0
K00193	0
K00194	2.57016000878375e-07
K00196	2.05046267030901e-06
K00197	2.57016000878375e-07
K00198	3.90707027449518e-06
K00200	0
K00201	5.45644886814794e-07
K00202	1.06750512631361e-06
K00205	2.57016000878375e-07
K00208	6.7252629869496e-05
K00209	7.36300616317722e-05
K00210	6.67190703946009e-07
K00214	0
K00215	0.000436125390512602
K00216	6.09185336956791e-06
K00217	9.41864694326068e-09
K00218	1.31016891826751e-06
K00219	0.000106436361520583
K00220	0.000203301397494015
K00221	5.94616182899355e-09
K00226	0.000458807863466977
K00228	1.21075435766871e-06
K00230	8.07566403048621e-06
K00231	8.10934958873613e-05
K00232	0
K00239	0.000111735328022533
K00240	7.63468659235763e-05
K00241	4.0310765586831e-05
K00242	3.12674068352165e-06
K00243	0.000458993063694876
K00244	0.00133191769143354
K00245	5.63012713636606e-05
K00246	5.57675188005038e-05
K00247	9.86169173166632e-06
K00248	1.4628378910984e-05
K00249	1.93298364870022e-05
K00252	3.18291095147834e-05
K00253	2.56928019811805e-06
K00254	6.90110784710265e-05
K00255	1.55677830920735e-06
K00256	0
K00257	0
K00259	0.000194790589476233
K00260	1.93006362077126e-06
K00261	5.89757956711996e-06
K00262	0.000410730060135946
K00263	2.42073377722279e-07
K00265	5.57303709339287e-05
K00266	6.50148813352192e-05
K00271	0
K00273	0
K00274	3.63563114845511e-06
K00275	1.1112139283814e-05
K00276	0
K00278	0.000246874209536851
K00281	0.000142813996397208
K00282	8.19229202476303e-05
K00283	8.00071419391821e-05
K00284	4.67370813625573e-05
K00285	0.000462436456309121
K00286	0.000514457489622867
K00287	0.000490004211898844
K00288	0
K00290	0.000115541067656542
K00293	0
K00294	1.73961204068759e-06
K00297	0.000542785620370884
K00298	1.65516008408078e-05
K00299	1.7092025537852e-05
K00301	0
K00302	6.80533787115628e-07
K00303	3.64168902904241e-06
K00304	5.4474829368362e-07
K00305	6.77001794511907e-07
K00311	6.65621119348426e-05
K00313	1.97609652078903e-06
K00315	0
K00316	1.74404796862171e-07
K00317	4.13975851533484e-07
K00318	1.30327828180151e-07
K00320	0
K00322	1.50405223630433e-05
K00324	1.97600284074766e-05
K00325	1.34236077423253e-05
K00329	2.9098753957093e-05
K00330	5.26274133888725e-05
K00331	6.77792418569005e-05
K00332	4.45190840103287e-05
K00333	5.61857638099179e-05
K00334	5.21058564360552e-05
K00335	6.34658916195418e-05
K00336	5.23126860084558e-05
K00337	5.44065885993952e-05
K00338	5.44065885993952e-05
K00339	5.26347653525524e-05
K00340	5.26274133888725e-05
K00341	5.32946040928185e-05
K00342	5.32921173992209e-05
K00343	5.29180459797194e-05
K00344	0.000375765366344029
K00346	1.18977568064356e-05
K00347	1.18977568064356e-05
K00348	1.30789795121384e-05
K00349	1.20089552570933e-05
K00350	1.99763354034635e-05
K00351	1.19051087701155e-05
K00354	2.60023210339648e-05
K00355	0.000131233171561967
K00356	2.9098753957093e-05
K00360	9.41864694326068e-09
K00362	0.000199978006256257
K00363	5.02954992514421e-06
K00364	0.000453174592960331
K00365	0
K00366	2.57016000878375e-07
K00367	4.26364014006753e-06
K00368	1.23421982878133e-05
K00370	7.59287971934996e-06
K00371	6.62809536718203e-06
K00372	1.0779095239321e-05
K00373	6.61867672023877e-06
K00374	6.61867672023877e-06
K00375	0.000540308778191434
K00376	1.4565253753009e-05
K00380	1.4245421341242e-05
K00381	2.48236711201442e-06
K00382	0.00231116887830225
K00383	0.00135964789703356
K00384	0.00101769371478657
K00385	2.57016000878375e-07
K00387	0
K00389	0
K00390	7.3438260361396e-06
K00392	3.46073225205994e-06
K00394	0
K00395	0
K00400	0.000176895682498495
K00404	4.59474039946026e-05
K00405	4.60410560434093e-05
K00406	5.405385667995e-05
K00407	4.5853751945796e-05
K00410	0
K00411	4.72474463800074e-05
K00412	4.7270194831772e-05
K00413	4.72474463800074e-05
K00423	0
K00424	1.28336373694936e-06
K00425	9.00102729160919e-05
K00426	8.99631796813756e-05
K00427	4.62948451769625e-05
K00428	9.29921359807346e-05
K00432	0.000583688124761988
K00433	9.25551341967078e-05
K00435	9.81162799920603e-08
K00436	9.31186496410639e-07
K00437	9.78546365787481e-07
K00441	1.36261856244091e-06
K00442	0
K00443	0
K00446	1.20094326710282e-06
K00448	6.86420441455167e-07
K00449	1.06296294880983e-06
K00450	5.94616182899355e-09
K00451	6.81711117983536e-07
K00452	0
K00453	6.77001794511907e-07
K00455	2.13242013066501e-06
K00457	2.05592029089163e-06
K00459	0.000517595686998445
K00462	0
K00464	9.41864694326068e-09
K00466	6.95446644775791e-07
K00467	6.35677101689405e-06
K00469	0
K00471	4.57042406705965e-07
K00472	0
K00476	6.3304810877669e-07
K00477	1.21075435766871e-06
K00479	7.24737939470159e-07
K00480	5.71457422047271e-07
K00481	1.01059714648491e-06
K00483	2.90309864362958e-06
K00484	7.12637013792214e-06
K00486	0
K00491	0
K00493	9.36520488066486e-08
K00494	3.03666786762387e-06
K00496	1.21546368114034e-06
K00499	6.829479563409e-07
K00500	6.77001794511907e-07
K00505	5.68532940999594e-07
K00507	1.79846483778102e-06
K00508	0
K00514	0
K00518	0
K00520	0.000234830472400514
K00523	1.56942012562093e-06
K00525	0.000695632628295651
K00526	0.000619197500021196
K00527	3.31897631384524e-06
K00528	5.44936940417183e-05
K00529	0.000321649942427047
K00531	0
K00532	2.57016000878375e-07
K00533	7.71048002635125e-07
K00534	0
K00537	0.000953987844195226
K00542	0
K00547	0.000376022019905403
K00548	1.26251719580301e-05
K00549	0.000603255937343792
K00554	0.000523391543747717
K00556	6.67190703946009e-07
K00557	0.000444851234186603
K00558	0.00134818660220053
K00560	0.000476089210601336
K00561	0.000436744555701781
K00563	0.000386859326041158
K00564	0.00062859515384698
K00566	0.000611584428278201
K00567	0.00046076743158665
K00568	1.98124438454331e-05
K00569	5.33752563156807e-07
K00570	8.72858356376854e-06
K00571	0.00105429933016346
K00573	4.79294977432171e-05
K00574	6.97942711549745e-05
K00575	0.000120200545391241
K00577	0
K00584	0
K00588	3.06664472144932e-06
K00590	9.38009434738915e-07
K00594	0
K00595	4.03990665110798e-06
K00596	1.05544372464636e-07
K00598	1.71229069052037e-05
K00600	0.000655984806362808
K00602	0.00052319248676259
K00603	8.51229702098793e-05
K00604	0.000609165398225409
K00605	8.5543962860434e-05
K00606	5.33707257126198e-05
K00608	0
K00609	0.000509704919892413
K00610	1.99899892455008e-06
K00611	0.000530760781073804
K00612	1.2766556498995e-06
K00613	2.14163165812049e-06
K00615	0.000881919881978167
K00616	0.000473512995299275
K00619	1.64293983373927e-05
K00620	4.20360597892937e-05
K00622	1.18923236579871e-08
K00624	0
K00625	0.000517044375441849
K00626	0.00056544576973167
K00627	0.000903018903509804
K00631	9.93582403210476e-06
K00632	0.000381139060638314
K00633	3.7061198059513e-05
K00634	2.11077846448846e-06
K00635	0
K00638	6.30629823678652e-05
K00639	1.16588162678394e-05
K00640	0.00082999347467766
K00641	2.95871505221316e-05
K00643	6.79083027603996e-07
K00645	0.000524546358701671
K00646	6.27375375591419e-07
K00647	0.000288812198898319
K00648	0.000574021494583626
K00651	0.000367248504418955
K00652	6.36963399591718e-05
K00655	0.00054185743156227
K00656	0.000710130674261425
K00657	0.000753102463582776
K00658	0.000225739526624425
K00661	0.00110917679761533
K00662	0.000121037678610773
K00663	0.000141824142908373
K00666	6.03090610155329e-05
K00672	0
K00673	1.36342223596707e-06
K00674	0.000577250628238787
K00675	5.32934667498765e-06
K00677	7.40057854610739e-05
K00680	0
K00681	2.99382868662624e-05
K00684	4.45786835642234e-05
K00686	0
K00687	0.000381846007477721
K00688	0.000691297170000556
K00689	2.69462977112966e-05
K00690	0.000266810840938416
K00691	0.000146525112488621
K00692	6.69950519565234e-06
K00693	1.33438140789202e-06
K00694	7.68230011254588e-05
K00695	0
K00696	2.63995792464629e-07
K00697	3.35864748423654e-06
K00700	0.000401305510504207
K00701	3.23194841485599e-05
K00702	2.9749738311575e-07
K00703	0.000392724058076183
K00705	0.000610025260891323
K00709	0
K00712	0.000265877939387771
K00713	0
K00720	2.69182708187936e-06
K00721	0.000187126518867199
K00728	7.30847639467387e-06
K00737	0
K00748	6.21952800533132e-05
K00752	0.00016007753876925
K00754	8.19275555563768e-06
K00756	0.000381604880409406
K00757	0.000104266553218254
K00758	0.000367654843402607
K00759	0.000725459150644654
K00760	0.000482457236726129
K00761	0.00052201380893663
K00762	0.000534073460547879
K00763	0.000505147008312114
K00764	0.000520987033844271
K00765	0.000140470344545006
K00766	0.000208277167740759
K00767	0.000134589643930809
K00768	4.31381205817823e-06
K00769	5.74605301863188e-05
K00771	0
K00772	6.90975351261983e-07
K00773	0.000523109475515492
K00776	2.34788517517657e-07
K00782	6.28537848391649e-05
K00783	0.000517654445569354
K00784	0.000465930365637671
K00785	6.20233558359885e-06
K00786	0.000240353605078729
K00788	0.000329734233587432
K00789	0.000676123947752484
K00790	0.000981985784954642
K00791	0.000523412067570557
K00793	0.000138879653448782
K00794	0.000129177162757674
K00795	0.000360215035097256
K00796	0.000381854663482873
K00797	7.05061202336674e-05
K00798	7.348835520465e-05
K00799	8.67805764341828e-05
K00800	0.000524638413294382
K00801	6.77001794511907e-07
K00803	3.56006122629788e-07
K00805	0.000628641852733712
K00806	0.000535535292182167
K00808	0
K00809	0
K00812	0.00132949208916051
K00813	1.13109700570847e-05
K00817	0.000374325377651057
K00819	7.14763628485494e-05
K00820	0.000527923339589412
K00821	0.000166059386206792
K00822	1.30728897213313e-05
K00823	0.000113047484138383
K00824	2.20709521555611e-05
K00826	0.000537460052955176
K00830	4.12695688466844e-06
K00831	0.00037320387446653
K00832	1.40097449223567e-05
K00833	9.29166002985621e-05
K00835	6.79321444017756e-07
K00836	3.33575289465574e-05
K00839	1.34287001083442e-06
K00840	6.92129098412339e-05
K00841	0.000599354136872435
K00842	0
K00844	6.67190703946009e-07
K00845	0.00144368808683159
K00846	0
K00847	0.000689230612599577
K00848	0.000252020261589285
K00849	0.000401474892937688
K00850	0.000477731970135269
K00851	0.00011413044579931
K00852	7.3056031830948e-05
K00853	6.20118457251198e-06
K00854	0.000159187541066487
K00855	1.44073527842663e-07
K00856	7.20622544113941e-07
K00857	0.000470927994826615
K00858	0.000590481079723645
K00859	0.000607492535676205
K00860	3.78709133767566e-05
K00862	0
K00863	0.000419456082099435
K00864	0.000416337077509268
