reactions	air_9
K00001	253.979928189377
K00003	718.031433528305
K00004	27.0666666666667
K00005	24.1266067580238
K00006	736.853505600377
K00007	2.2
K00008	1.2
K00009	24.1781940596111
K00010	24.7
K00011	734.479928172377
K00012	515.259146423563
K00013	30.4190608572064
K00014	718.781433528305
K00015	11.2061171105397
K00016	251.584213903663
K00018	11.2061171105397
K00019	7.42904761904762
K00020	30.642955964373
K00021	0.666666666666667
K00022	30.642955964373
K00024	7.48986672570635
K00025	7.48986672570635
K00026	7.48986672570635
K00027	2.21223546038095
K00028	2.21223546038095
K00029	12.7188287613968
K00030	22.4285714285714
K00031	492.674616395762
K00033	713.711824135424
K00034	1
K00036	715.128966992567
K00039	1.66666666666667
K00040	2.3170829485
K00041	0.402711650857143
K00042	6.27898771040476
K00043	1
K00045	2.2
K00046	2.92652117466667
K00048	0.111111111111111
K00049	11.2061171105397
K00050	11.2061171105397
K00052	495.692723851564
K00053	517.692723851564
K00054	22.2
K00057	736.853505600377
K00058	513.492723851563
K00059	736.796277159877
K00060	2.80279723421429
K00066	0
K00067	518.625640903064
K00068	1.42652117466667
K00073	1
K00074	0
K00075	736.853505600377
K00077	237.531433545305
K00082	517.635495411064
K00086	0
K00087	4.67675225002381
K00088	736.796277159877
K00090	1
K00094	0
K00096	736.853505600377
K00097	9.2318448532619
K00098	2
K00099	15.1927238685635
K00100	0.753968253968254
K00101	251.584213903663
K00102	8.75001323815873
K00103	1
K00104	5.28619047619048
K00105	22
K00106	4.67675225002381
K00110	4.65724167865873
K00111	0
K00112	0
K00113	0
K00116	484.516679887825
K00121	253.979928189377
K00122	8.92129529713492
K00123	0
K00125	0
K00126	0
K00128	717.974205087805
K00130	6.31238095238095
K00132	23.9542989524444
K00133	718.031433528305
K00134	732.596277159877
K00135	10.6961305675476
K00137	717.974205087805
K00139	9.27890212704762
K00140	5.02223546038095
K00145	30.2858131072302
K00146	0
K00147	514.185495411063
K00149	717.974205087805
K00150	736.796277159877
K00151	1.86666666666667
K00156	2.21223546038095
K00158	24.4166666666667
K00160	517.264152422992
K00161	718.281433528305
K00162	718.281433528305
K00163	718.281433528305
K00164	14.9926382852064
K00165	1.95238095238095
K00166	1.95238095238095
K00167	1.95238095238095
K00169	1.65271165085714
K00170	1.65271165085714
K00171	1.65271165085714
K00172	1.65271165085714
K00174	0.666666666666667
K00175	0.666666666666667
K00176	0.666666666666667
K00177	0.666666666666667
K00179	0
K00199	0.25
K00207	1
K00208	237.331347961948
K00209	12.1746164127619
K00210	233.888576402448
K00211	233.888576402448
K00215	1
K00216	0.259854508
K00220	717.388576385448
K00226	3.30952380952381
K00228	489.867473538619
K00229	0.761527392944444
K00231	483.499999983
K00238	496.299866708706
K00239	518.299866708706
K00240	518.299866708706
K00241	518.299866708706
K00242	518.299866708706
K00244	518.299866708706
K00245	518.299866708706
K00246	518.299866708706
K00247	518.299866708706
K00248	12.817473555619
K00249	7.4647619047619
K00252	27.8190476190476
K00253	7.17904761904762
K00254	736.853505600377
K00259	24.4166666666667
K00260	5.67904761904762
K00261	717.724205087805
K00262	516.073114458683
K00263	0.285714285714286
K00264	6.17470199611905
K00265	6.17470199611905
K00266	6.17470199611905
K00271	0.285714285714286
K00273	0
K00274	0.666666666666667
K00275	14.7069239994921
K00276	0.666666666666667
K00278	9.36509260323809
K00281	718.241750988623
K00282	718.241750988623
K00283	718.241750988623
K00284	4.81904761904762
K00285	4.7246164127619
K00286	518.385495411064
K00287	736.853505600377
K00288	736.796277159877
K00294	12.285727523873
K00297	736.853505600377
K00299	1
