reactions	oral_19
K00001	313.266109603284
K00003	202.332642651272
K00004	72.7080281137143
K00005	3.65
K00006	434.807273500572
K00007	22.00185077
K00008	22.00185077
K00009	3.35986744171429
K00010	23.40185077
K00011	319.403609603284
K00012	77.7768290394921
K00013	90.6769819375574
K00014	202.602115008272
K00015	126.726477997
K00016	293.251758833284
K00018	126.726477997
K00019	22.954231722381
K00020	26.6398649023333
K00021	0
K00022	26.2398649023333
K00024	148.935195466288
K00025	148.935195466288
K00026	148.935195466288
K00027	5.36051096038095
K00028	5.36051096038095
K00029	194.907047413176
K00030	2.35238095238095
K00031	72.308656177
K00033	132.270322290714
K00034	0
K00036	131.832822290714
K00039	0
K00040	22.40185077
K00041	0
K00042	26.473704079381
K00043	0.952380952380952
K00045	22.00185077
K00046	22.00185077
K00048	0.538014132333333
K00049	126.726477997
K00050	126.726477997
K00052	130.915730886095
K00053	200.082642651272
K00054	1.4
K00057	434.807273500572
K00058	148.587576418669
K00059	435.644773500572
K00060	22.954231722381
K00066	0
K00067	139.833814354206
K00068	22.954231722381
K00073	0
K00074	0
K00075	439.844773500572
K00077	197.296928365557
K00082	197.906253762383
K00086	0
K00087	22.954231722381
K00088	439.844773500572
K00090	0
K00094	0.952380952380952
K00096	434.807273500572
K00097	72.0334249391111
K00098	22.00185077
K00099	202.293753762383
K00100	0.138014132333333
K00101	293.251758833284
K00102	76.779375579381
K00103	0
K00104	22.954231722381
K00105	1
K00106	22.954231722381
K00110	22.5398649023333
K00111	0
K00112	0
K00113	0
K00116	24.9767368390476
K00121	313.266109603284
K00122	79.760711193381
K00123	0
K00125	0
K00126	0
K00128	134.165730886095
K00130	22.00185077
K00132	8.17653410838095
K00133	199.743753762383
K00134	391.875468093572
K00135	71.2568704627143
K00137	134.165730886095
K00139	69.971156177
K00140	24.5685174366667
K00145	24.4922458547143
K00146	22.00185077
K00147	83.415302598
K00149	134.165730886095
K00150	439.844773500572
K00151	22.00185077
K00156	22.00185077
K00158	2.269472357
K00160	135.600849933714
K00161	138.222703243095
K00162	138.222703243095
K00163	138.222703243095
K00164	131.815135648
K00165	22.00185077
K00166	22.00185077
K00167	22.00185077
K00169	71.2998761856685
K00170	71.2998761856685
K00171	71.2998761856685
K00172	71.2998761856685
K00174	66.5304038286685
K00175	66.5304038286685
K00176	66.5304038286685
K00177	66.5304038286685
K00179	0
K00199	0
K00207	0.952380952380952
K00208	193.430261698891
K00209	71.2568704627143
K00210	192.659428365557
K00211	192.659428365557
K00215	0.952380952380952
K00216	0
K00220	199.645142651272
K00226	23.405389373381
K00228	28.7070374127143
K00229	2.304680799
K00231	2.78571428571429
K00238	200.959687516002
K00239	201.959687516002
K00240	201.959687516002
K00241	201.959687516002
K00242	201.959687516002
K00244	201.959687516002
K00245	201.959687516002
K00246	201.959687516002
K00247	201.959687516002
K00248	73.0592514150952
K00249	22.00185077
K00252	23.00185077
K00253	22.00185077
K00254	439.844773500572
K00259	24.708823127
K00260	24.6399460080952
K00261	141.664341997206
K00262	137.738746759111
K00263	0
K00264	25.204231722381
K00265	25.204231722381
K00266	25.204231722381
K00271	0
K00273	22.00185077
K00274	0
K00275	126.777635648
K00276	0
K00278	70.9746947803809
K00281	135.734689110762
K00282	135.734689110762
K00283	135.734689110762
K00284	22.00185077
K00285	22.00185077
