function.	skin_1
K00001	24.3576281
K00002	1.9127965
K00003	99.390244
K00004	0
K00005	3.7913863
K00007	0
K00008	46.0861057
K00009	50.3774681
K00010	29.2849983
K00011	0
K00012	31.8489173
K00013	81.7924364
K00014	88.4146342
K00015	0.0501169
K00016	173.7647269
K00018	0.7621951
K00019	2.6052853
K00020	2.3304377
K00021	0
K00023	0.0668226
K00024	43.7735669
K00027	128.6764853
K00028	0
K00029	5.7665804
K00030	0.7434013
K00031	85.7062312
K00032	0
K00033	84.1964584
K00034	9.577904
K00035	0
K00036	80.935725
K00038	0
K00039	0
K00040	18.902439
K00041	1.8292683
K00042	0.0501169
K00043	0
K00045	0.0334113
K00046	0
K00048	0
K00050	0
K00052	82.5290261
K00053	86.5686603
K00054	51.1033682
K00055	0
K00057	104.2710273
K00058	95.9154695
K00059	199.7669663
K00060	23.7804878
K00064	0
K00065	1.8292683
K00066	0.0668226
K00067	16.8142333
K00068	3.1068525
K00073	2.5551684
K00074	3.1569694
K00075	100.050117
K00076	6.1309723
K00077	158.5274371
K00082	0.5846976
K00086	0
K00087	0.6097561
K00088	151.2195123
K00090	0.0167056
K00091	0.3341129
K00094	0
K00096	47.5609756
K00097	13.8719512
K00098	0
K00099	35.4819977
K00100	1.5578015
K00101	2.3105997
K00102	0
K00103	0.0167056
K00104	9.4852772
K00105	0
K00106	0
K00108	49.8759009
K00111	82.75142
K00112	23.7804878
K00113	23.7804878
K00114	0
K00116	120.1700794
K00117	0
K00118	0.0167056
K00119	0
K00121	2.1295722
K00122	38.3275261
K00123	71.1491
K00124	6.4786586
K00126	0
K00127	6.097561
K00128	175.2589376
K00129	0.0167056
K00130	53.5344375
K00131	0
K00132	0
K00133	99.0091464
K00134	153.8590045
K00135	37.2871025
K00137	0
K00138	0
K00140	25.6932843
K00141	0
K00145	75.1510469
K00146	0.0167056
K00147	33.0500334
K00148	0
K00150	1.1861009
K00151	0
K00152	0
K00153	1.8292683
K00154	0
K00155	0
K00156	21.9512195
K00158	55.4878049
K00161	88.2368384
K00162	88.2201327
K00163	25.6097561
K00164	79.2682927
K00166	53.6585366
K00167	53.6585366
K00169	12.8048781
K00170	12.8048781
K00171	0
K00172	12.8048781
K00174	85.3658537
K00175	85.3658537
K00176	6.097561
K00177	6.097561
K00179	0
K00180	0
K00184	0
K00185	0
K00194	0
K00196	0
K00197	0
K00198	0.7621951
K00200	0
K00201	0
K00202	0
K00207	0
K00208	86.2042683
K00209	0
K00210	0
K00211	0
K00214	0.7851654
K00215	106.7073171
K00216	0
K00217	0
K00218	1.6872703
K00219	0
K00220	0
K00221	1.2775842
K00224	3.4465837
K00226	127.9568995
K00228	1.3531574
K00230	1.8626796
K00231	101.41998
K00232	0
K00239	110.4869696
K00240	110.5036753
K00241	106.6530237
K00242	0
K00243	67.0731708
K00244	11.8176539
K00245	6.097561
K00246	6.097561
K00247	0
K00248	0.6097561
K00249	0
K00252	44.7154472
K00253	0
K00254	0
K00255	0
K00256	0
K00257	20.129956
K00258	0
K00259	143.3869505
K00260	68.350755
K00261	0.6149766
K00262	25.9062813
K00263	4.0833373
K00265	78.4480256
K00266	82.9727698
K00270	0
K00271	0
K00273	0.0835282
K00274	24.3985967
K00275	2.6311393
K00276	0.2672903
K00278	7.95149
K00279	0.0334113
K00280	1.8292683
K00281	26.8292683
K00282	66.4634147
K00283	67.7409989
K00284	0.9188106
K00285	2.5914634
K00286	87.6691447
K00287	97.9102032
K00290	4.2421901
K00292	0
K00293	0
K00294	53.6585366
K00297	30.8208737
K00298	0
K00299	43.5142316
K00301	0.1670565
K00302	0.0167056
K00303	0.0167056
K00304	0.0167056
K00305	0.0167056
K00309	0
K00311	0.0501169
K00313	20.1219512
K00314	0
K00315	0
K00316	0.7621951
K00317	21.7189315
K00318	77.4390244
K00320	0
K00322	0
K00324	27.7146676
K00325	26.7791514
K00329	0.0167056
K00330	31.7073171
K00331	31.7073171
K00332	51.0670732
K00333	52.8963415
K00334	44.7408537
K00335	45.5030489
K00336	32.3170732
K00337	31.7073171
K00338	51.8292683
K00339	31.3262195
K00340	30.945122
K00341	31.3429252
K00342	31.7407284
K00343	31.7073171
K00344	0.3341129
K00346	0
K00347	12.8048781
K00348	12.8048781
K00349	12.8048781
K00350	12.8048781
K00351	12.8048781
K00353	0
K00354	0.3810976
K00355	0
K00356	0.0668226
K00358	8.1591173
K00359	2.5551684
K00360	0
K00362	53.0742367
K00363	54.2937489
K00364	52.3809524
K00365	0
K00366	1.3531574
K00367	0.9856331
K00368	25.6097561
K00370	71.7770035
K00371	74.3321719
K00372	0
K00373	76.1614402
K00374	74.3321719
K00375	92.9160104
K00376	1.1432927
K00378	15.4777815
K00380	53.1431475
K00381	10.2206736
K00382	183.3834504
K00383	32.4483318
K00384	161.017374
K00385	0
K00386	0
K00387	0
K00389	0.8352823
K00390	15.1989563
K00392	4.8780488
K00394	0
K00395	0
K00397	0
K00404	5.7498747
K00405	5.7164634
K00406	6.097561
K00407	5.7164634
K00410	0
K00411	6.097561
K00412	6.097561
K00413	6.097561
K00423	0
K00425	82.7501273
K00426	85.3052957
K00427	0
K00428	10.439985
K00432	100.3540006
K00433	0.1002339
K00435	0.0334113
K00436	0.0835282
K00437	0
K00441	0.9188106
K00446	0
K00448	0
K00449	0.0334113
K00450	0
K00451	0.0835282
K00452	0
K00453	0.0668226
K00455	0
K00456	0
K00457	0.8352823
K00459	52.107298
K00462	0
K00464	1.2028066
K00466	0
K00467	0
K00468	0
K00469	0.0167056
K00470	0
K00471	0.0334113
K00472	0.0668226
K00476	0
K00477	0
K00478	0.0167056
K00479	0.0334113
K00480	0.1837621
K00481	0
K00483	0
K00484	0
K00485	0.0334113
K00486	0.1503508
K00491	53.7086535
K00492	8.9430894
K00493	0.0668226
K00494	0
K00495	0
K00496	0
K00499	0
K00500	0
K00504	0
K00505	0.0334113
K00507	2.0380889
K00508	0.2505847
K00510	38.8875631
K00514	1.1526896
K00517	2.2469095
K00518	0.4343468
K00520	4.7348575
K00523	0
K00524	0.4343468
K00525	120.5308419
K00526	96.5797676
K00527	89.6522939
K00528	0.6097561
K00529	0.0501169
K00530	0
K00531	0
K00532	0
K00533	0
K00534	0
K00535	0.3174073
K00537	6.671917
K00538	0
K00539	0
K00540	79.4697051
K00543	0
K00547	56.7653891
K00548	8.5365854
K00549	73.7951053
K00554	98.6890046
K00555	0.3675242
K00556	0.4844638
K00557	4.2087788
K00558	32.963721
K00559	0
K00560	82.1074571
K00561	22.9965157
K00563	25.6264617
K00564	25.6097561
K00566	104.8199769
K00567	93.3929169
K00568	0.4646258
K00569	0.0334113
K00570	0
K00571	31.424216
K00573	8.0771801
K00574	4.4927748
K00575	5.488849
K00577	0
K00584	0
K00587	0
K00588	0.548154
K00590	0.0501169
K00594	0
K00595	26.9796191
K00596	0
K00598	1.9127965
K00599	15.0910657
