reactions	oral_7
K00001	45.4272170672977
K00003	12.5187711213518
K00004	1.27857142857143
K00005	0.25
K00006	55.5372170672977
K00007	0
K00008	0
K00009	1.07345238095238
K00010	0.25
K00011	46.0272170672977
K00012	1.44761904761905
K00013	0.722619047619048
K00014	13.2512711213518
K00015	11.01
K00016	46.1022170672977
K00018	11.01
K00019	0.0976190476190476
K00020	0.343333333333333
K00021	0
K00022	0.343333333333333
K00024	11.135
K00025	11.135
K00026	11.135
K00027	0.830119047619048
K00028	0.830119047619048
K00029	11.685
K00030	0.297619047619048
K00031	0.775
K00033	12.4786520737327
K00034	0
K00036	12.4786520737327
K00039	0
K00040	0
K00041	0
K00042	0.830119047619048
K00043	0.0476190476190476
K00045	0
K00046	0
K00048	0.0433333333333333
K00049	11.01
K00050	11.01
K00052	11.4861904761905
K00053	12.3361904761905
K00054	0.375
K00057	55.5372170672977
K00058	10.832619047619
K00059	55.5372170672977
K00060	0.0476190476190476
K00066	0
K00067	13.1936904761905
K00068	0.0476190476190476
K00073	0
K00074	0
K00075	56.1372170672977
K00077	11.9651996927803
K00082	11.8611904761905
K00086	0
K00087	0.0976190476190476
K00088	56.1372170672977
K00090	0
K00094	0.0476190476190476
K00096	55.5372170672977
K00097	0.775
K00098	0
K00099	12.0861904761905
K00100	0.0433333333333333
K00101	46.1022170672977
K00102	1.14761904761905
K00103	0
K00104	0.0976190476190476
K00105	0.25
K00106	0.0976190476190476
K00110	0.0933333333333333
K00111	0
K00112	0
K00113	0
K00116	0.471904761904762
K00121	45.4272170672977
K00122	10.457619047619
K00123	0
K00125	0
K00126	0
K00128	11.9187711213518
K00130	0
K00132	1.40511904761905
K00133	11.9187711213518
K00134	55.5372170672977
K00135	1.02857142857143
K00137	11.9187711213518
K00139	0.6
K00140	0.381666666666667
K00145	0.390952380952381
K00146	0
K00147	11.3925
K00149	11.9187711213518
K00150	56.1372170672977
K00151	0
K00156	0.125
K00158	0.9825
K00160	12.4135714285714
K00161	13.2512711213518
K00162	13.2512711213518
K00163	13.2512711213518
K00164	11.735
K00165	0.125
K00166	0.125
K00167	0.125
K00169	0.780119047619048
K00170	0.780119047619048
K00171	0.780119047619048
K00172	0.780119047619048
K00174	0.0476190476190476
K00175	0.0476190476190476
K00176	0.0476190476190476
K00177	0.0476190476190476
K00179	0
K00199	0.05
K00207	0.0476190476190476
K00208	11.8711520737327
K00209	1.20357142857143
K00210	11.4901996927803
K00211	11.4901996927803
K00215	0.0476190476190476
K00216	0
K00220	12.5187711213518
K00226	0.0476190476190476
K00228	1.21107142857143
K00229	0.375
K00231	0.428571428571429
K00238	12.8960714285714
K00239	13.1460714285714
K00240	13.1460714285714
K00241	13.1460714285714
K00242	13.1460714285714
K00244	13.1460714285714
K00245	13.1460714285714
K00246	13.1460714285714
K00247	13.1460714285714
K00248	1.25119047619048
K00249	0
K00252	0.25
K00253	0
K00254	56.1372170672977
K00259	0.9825
K00260	0.476190476190476
K00261	12.4687711213518
K00262	11.935
K00263	0
K00264	0.0976190476190476
K00265	0.0976190476190476
K00266	0.0976190476190476
K00271	0
K00273	0
K00274	0
K00275	11.135
K00276	0
K00278	0.697619047619048
K00281	12.6079377880184
K00282	12.6079377880184
K00283	12.6079377880184
K00284	0
K00285	0
K00286	12.4686904761905
K00287	56.1372170672977
K00288	56.1372170672977
K00294	1.12190476190476
K00297	55.5372170672977
K00299	0
K00301	0
K00302	0
K00303	0
K00304	0
K00305	0
K00306	0
K00318	1.12190476190476
K00319	0.05
K00320	0
K00322	10.41
K00323	10.41
K00324	10.41
K00325	10.41
K00329	12.8620238095238
K00357	11.5711520737327
K00360	10.8385714285714
K00361	0.526190476190476
K00362	0.526190476190476
K00364	1.04008064516129
K00365	0
K00366	0.05
K00368	0.0433333333333333
K00370	10.8385714285714
K00371	10.8385714285714
K00372	10.8385714285714
K00374	10.8385714285714
K00376	0
K00380	0.425
K00381	0.425
K00382	56.1372170672977
K00383	10.66
