KO	oral_18
K00001	0.000227996598253757
K00002	4.51915335865632e-05
K00003	0.000341051086266338
K00004	6.65480579511363e-05
K00005	0.000103161658077529
K00007	6.75807481050622e-06
K00008	0.00016796651575107
K00009	7.5897125583105e-05
K00010	0.000133251480828699
K00012	0.000442404009860215
K00013	0.000263738415626672
K00014	0.000570080888978488
K00015	0.000191066186028777
K00016	0.000387203988107181
K00018	0.000375634957539609
K00019	0.000140846919128299
K00020	0.000156057753397598
K00021	4.18791542315607e-08
K00023	0.000178879962709782
K00024	0.000353612955832822
K00027	0.000469866026910346
K00029	0.000481835438515602
K00030	7.99195829236322e-05
K00031	0.000340512950512865
K00032	4.62675898472697e-06
K00033	0.000231722722469345
K00034	0.000144992999331574
K00035	1.74915819517549e-05
K00036	0.000191382445329637
K00038	8.18485609021799e-05
K00039	9.95886287626513e-06
K00040	6.0257994769693e-05
K00041	1.60003496657101e-05
K00042	2.60940012275017e-05
K00043	5.05006171947985e-05
K00045	3.12472824694368e-05
K00046	0.000322931750900323
K00048	4.04292261898432e-05
K00050	4.74804911100319e-06
K00052	0.000394830270351731
K00053	0.000348428313120609
K00054	0.000181416102486908
K00055	6.59655480501984e-05
K00057	0.00052518131351073
K00058	0.0007568600947154
K00059	0.00215490924947926
K00060	2.80906904148177e-05
K00064	3.85499125401126e-05
K00065	0.000172622657740201
K00066	9.57797196852909e-06
K00067	0.000348403887309904
K00068	8.14269294613942e-05
K00073	7.41566149450883e-06
K00074	0.000217791779965107
K00075	0.000537278811121994
K00076	0.000151073604600305
K00077	0.000241549492343981
K00082	0
K00086	3.73587288642095e-05
K00087	1.20096850589847e-05
K00088	0.000580038925827441
K00090	3.08518265286603e-05
K00091	4.02003670082595e-05
K00094	3.61390054064594e-06
K00096	2.34332103766092e-05
K00097	0.000306000803889157
K00098	2.56035520796989e-05
K00099	0.000346713480548344
K00100	0.000131638882983546
K00101	9.87578317378112e-05
K00102	6.16577346187828e-05
K00103	8.44606259862518e-07
K00104	0.000265756273559073
K00105	0.000136606818535948
K00108	4.04174724896724e-05
K00111	0.000303549869723254
K00112	5.29600643475749e-05
K00113	5.29810039246907e-05
K00114	8.16643507515433e-07
K00116	0.000204968410498023
K00117	1.37443196272559e-05
K00118	8.57412864159858e-06
K00121	8.07501354318058e-05
K00122	6.04009580325082e-06
K00123	0.000523187865249754
K00124	0.000254495868629209
K00125	0
K00126	4.3743172658129e-06
K00127	0.0001957166008409
K00128	0.000579754237562065
K00129	5.02549850778729e-08
K00130	0.000288337231086501
K00131	0.000190628683417786
K00132	9.69626054346523e-05
K00133	0.000428582012951341
K00134	0.000663513693328819
K00135	0.000567919260632679
K00137	5.61757187900256e-05
K00138	0.000135430465966711
K00140	0.000249504868790331
K00141	9.22942448253368e-05
K00145	0.000280370884588181
K00146	8.27920181059317e-05
K00147	0.000373277348347012
K00148	1.895848605797e-05
K00150	1.98887067326636e-05
K00151	0.000128634458980386
K00152	1.67516616926243e-08
K00153	5.56657718045905e-06
K00154	8.50437945409379e-05
K00156	1.87484776179963e-05
K00158	5.49203228592688e-05
K00161	0.000194624120977952
K00162	0.000321209774364021
K00163	8.34619484620386e-05
K00164	0.0001116484752405
K00166	5.01389378556466e-06
K00167	9.42048708334897e-05
K00169	7.73469090870854e-06
K00170	1.91922237922563e-06
K00171	2.87835427033517e-06
K00172	1.88581831504718e-06
K00174	0.000194617090169675
K00175	0.000195047883522198
K00176	0.000172651629422346
K00177	0.000178160203974194
K00179	5.49888870970428e-05
K00180	2.55129646403345e-05
K00183	1.84268278618867e-07
K00184	0.000133063103451933
K00185	4.42671036058443e-05
K00186	7.84103404677511e-06
K00187	1.7270125622011e-05
K00188	0
K00193	0
K00194	1.32503550030946e-05
K00196	1.59938942292356e-05
K00197	1.32503550030946e-05
K00198	2.55171780690611e-05
K00200	4.60670696547167e-08
K00201	0
K00202	1.24066994410999e-06
K00205	1.33992353963878e-05
K00208	0.000263980555428728
K00209	0.000124630070516999
K00210	6.20334972054993e-06
K00214	9.92535955287988e-07
K00215	0.000420098818031161
K00216	3.2813722185227e-05
K00217	1.22686070057114e-06
K00218	1.11536429414591e-05
K00219	0.000310243712192561
K00220	6.10533572118754e-05
K00221	1.29825378117838e-07
K00226	0.000171314359722159
K00228	2.74932459614773e-05
K00230	2.85354087145297e-05
K00231	4.24456977807182e-05
K00232	4.8060517396139e-06
K00239	0.000416190927681215
K00240	0.000294219242776186
K00241	0.000183275202591943
K00242	2.46322715401482e-05
K00243	0.000206158913092405
K00244	0.000764576296045277
K00245	0.000183262803749886
K00246	0.000183262803749886
K00247	3.78066595024316e-05
K00248	0.000217540187514081
K00249	0.000265908233268271
K00252	0.000211433098283801
K00253	0.000124177988566326
K00254	0.000264390924319352
K00255	7.80041126717049e-06
K00256	5.15113597048197e-07
K00257	0
K00259	0.000227151990404069
K00260	0.000124658864180716
K00261	0.000163428766588325
K00262	0.000394221842759232
K00263	1.42177699962112e-05
K00265	0.000221032318996454
K00266	0.000463893086641736
K00271	2.69926626101146e-06
K00273	1.63768432622518e-06
K00274	1.33929174151168e-05
K00275	0.000107498546442094
K00276	0
K00278	0.0002943222232947
K00281	9.4471047862315e-05
K00282	0.000142221767310015
K00283	0.000109615236609565
K00284	0.000174482382693447
K00285	0.000200362211956917
K00286	0.000405761562012844
K00287	0.000309451525441819
K00288	2.33245949492677e-06
K00290	0.000207618054809159
K00293	1.21585654522779e-05
K00294	4.56634647444889e-05
K00297	0.000358430133419461
K00298	1.68607045404547e-05
K00299	2.96707177476686e-05
K00301	0
K00302	2.43073772581202e-05
K00303	1.71678930731518e-05
K00304	3.77830118663508e-06
K00305	4.71454578761794e-06
K00311	7.39817450011687e-05
K00313	4.02024774213778e-05
K00315	0
K00316	3.17123843517593e-07
K00317	6.0740562300861e-06
K00318	3.80369515717586e-05
K00320	1.48880393293198e-07
K00322	4.31753140550275e-06
K00324	0.000259129160771383
K00325	0.000151611123544867
K00329	3.36001108391924e-05
K00330	0.000203781831195707
K00331	0.00025617286253516
K00332	0.000169518906174486
K00333	0.000209809079072713
K00334	0.000271744705386991
K00335	0.000441050557484554
K00336	0.000332984031999241
K00337	0.000204625486757702
K00338	0.000211424358051424
K00339	0.00020398871482564
K00340	0.000203781831195707
K00341	0.000203781831195707
K00342	0.000206742438099808
K00343	0.000208166035915059
K00344	0.00024761379334866
K00346	9.00678198066797e-05
K00347	0.000174494910482166
K00348	0.000100047624293029
K00349	9.55315856964689e-05
K00350	0.00013086941047599
K00351	9.79220484280352e-05
K00354	0.000203688444250533
K00355	0.00016798632343462
K00356	3.36001108391924e-05
K00360	2.51108496508195e-06
K00362	0.000198502790755035
K00363	2.26622761250956e-05
K00364	0.000173910139064998
K00365	0
K00366	1.85497880500787e-05
K00367	4.65102485867277e-05
K00368	5.71488401573839e-05
K00370	2.33901810604949e-05
K00371	1.69296228673297e-05
K00372	6.95975802867256e-05
K00373	1.68628147389728e-05
K00374	1.68628147389728e-05
K00375	0.000338098822032753
K00376	7.85436347172792e-05
K00380	9.12704283781509e-05
K00381	4.83986966203517e-05
K00382	0.00123972605364825
K00383	0.00055385892775477
K00384	0.00103731779136266
K00385	4.2072890190404e-05
K00387	2.09395771157803e-08
K00389	1.34488621941522e-05
K00390	7.21179592606641e-05
K00392	3.59664377145394e-05
K00394	3.02723466362836e-06
K00395	3.02723466362836e-06
K00400	7.36554323548999e-05
K00404	0.000205969509118257
K00405	0.000206003012441643
K00406	0.000257356596057563
K00407	0.000165311596544909
K00410	0
K00411	0.00017024336865826
K00412	0.000170084947443197
K00413	0.000170021409140832
K00423	0
K00424	8.91967959651446e-06
K00425	0.000235993388114056
K00426	0.000238742450826536
K00427	0.000156531551997363
K00428	0.000423001284843441
K00432	0.000347628139274689
K00433	3.92604146093249e-05
K00435	0
K00436	6.25297651831433e-06
K00437	0
K00441	2.51274925389364e-08
K00442	0
K00443	1.24066994410999e-06
K00446	1.01933861399619e-05
K00448	4.76897815593385e-06
K00449	1.69348734742253e-05
K00450	6.44938975166035e-07
K00451	3.77698039530534e-05
K00452	2.28833980594382e-05
K00453	2.99500865444718e-05
K00455	1.78813410006631e-05
K00457	4.74983235732844e-05
K00459	0.000441688994467726
K00462	2.51274925389364e-08
K00464	2.59452237822088e-07
K00466	5.238338037961e-07
K00467	2.61148294323769e-05
K00469	1.09178955081679e-05
K00471	3.7573616095193e-06
K00472	2.48133988821997e-06
K00476	4.40355822936989e-06
K00477	4.71454578761794e-06
K00479	5.67522138065752e-06
K00480	2.09781709225679e-05
K00481	4.87368657369788e-06
K00483	1.8479915128554e-05
K00484	5.80417856199181e-05
K00486	2.28369121982412e-05
K00491	0
K00493	1.43519861551558e-06
K00494	1.07524728489532e-06
K00496	4.99378048713567e-06
K00499	4.73129744931057e-06
K00500	2.85850355122941e-05
K00505	3.99188487321604e-06
K00507	1.76006009465473e-05
K00508	3.69929039115933e-05
K00514	4.96267977643994e-06
K00518	5.95521573172793e-07
K00520	9.89671823487471e-05
K00523	2.66530475263965e-05
K00525	0.000632167251165424
K00526	0.000550183476595233
K00527	7.39439286689551e-06
K00528	0.000354944775666894
K00529	0.000201938512819354
K00531	0
K00532	3.2058911355802e-05
K00533	3.46395048395508e-05
K00534	1.6569487371717e-06
K00537	0.000532628280057834
K00542	0
K00547	0.000116689060051716
K00548	0.000250957529742286
K00549	0.000416815389684881
K00554	0.000575262831997644
K00556	5.79186085575345e-05
K00557	0.000340278348339595
K00558	0.000800340876733669
K00560	0.000301825750859451
K00561	0.000146611119793878
K00563	0.000129526938020556
K00564	0.000314320473407571
K00566	0.000872907566511043
K00567	0.000523865704741122
K00568	0.00011326823862571
K00569	4.76061285727266e-06
K00570	2.57447912723096e-05
