reactions	oral_14
K00001	41.8728437132785
K00003	35.7756470588235
K00004	17.4
K00005	0.0275
K00006	59.9411852165465
K00007	0
K00008	0
K00009	0.133333333333333
K00010	0.4
K00011	42.0708437132785
K00012	19.1206944444444
K00013	13.2676470588235
K00014	36.4981470588235
K00015	21.1158333333333
K00016	43.2808437132785
K00018	21.1158333333333
K00019	0.0666666666666667
K00020	0.0441666666666667
K00021	0
K00022	0.0441666666666667
K00024	19.1096748366013
K00025	19.1096748366013
K00026	19.1096748366013
K00027	0.116666666666667
K00028	0.116666666666667
K00029	36.3814803921568
K00030	0.0666666666666667
K00031	19.01
K00033	21.2419202898551
K00034	0
K00036	21.2419202898551
K00039	0
K00040	0.4
K00041	0
K00042	0.116666666666667
K00043	0.0666666666666667
K00045	0
K00046	0
K00048	0.0166666666666667
K00049	21.1158333333333
K00050	21.1158333333333
K00052	21.1825
K00053	34.5381470588235
K00054	1.21
K00057	59.9411852165465
K00058	18.978341503268
K00059	60.3411852165465
K00060	0.366666666666667
K00066	0
K00067	23.4411944444444
K00068	0.0666666666666667
K00073	0
K00074	0
K00075	60.5391852165465
K00077	34.5381470588235
K00082	35.978341503268
K00086	0
K00087	0.0666666666666667
K00088	60.4630982600247
K00090	0
K00094	0.0666666666666667
K00096	59.9411852165465
K00097	19.0106944444444
K00098	0
K00099	35.366341503268
K00100	0.0441666666666667
K00101	43.2808437132785
K00102	18.72
K00103	0
K00104	0.0666666666666667
K00105	0
K00106	0.0666666666666667
K00110	0.416666666666667
K00111	0
K00112	0
K00113	0
K00116	0.0166666666666667
K00121	41.8728437132785
K00122	3.7825
K00123	0
K00125	0
K00126	0
K00128	22.42
K00130	0
K00132	0.236086956521739
K00133	35.978341503268
K00134	43.1391852165465
K00135	17.4
K00137	22.42
K00139	17.4
K00140	0.426666666666667
K00145	0.110833333333333
K00146	0
K00147	3.79333333333333
K00149	22.42
K00150	60.5391852165465
K00151	0
K00156	1.21
K00158	0.05
K00160	22.9238333333333
K00161	23.0405
K00162	23.0405
K00163	23.0405
K00164	22.9238333333333
K00165	1.21
K00166	1.21
K00167	1.21
K00169	13.7025081699346
K00170	13.7025081699346
K00171	13.7025081699346
K00172	13.7025081699346
K00174	13.6250081699346
K00175	13.6250081699346
K00176	13.6250081699346
K00177	13.6250081699346
K00179	0
K00199	0
K00207	0.0666666666666667
K00208	36.2109803921568
K00209	18.61
K00210	35.5501470588235
K00211	35.5501470588235
K00215	0.0666666666666667
K00216	0
K00220	35.7481470588235
K00226	0.0666666666666667
K00228	0.0775
K00229	0.0433333333333333
K00231	0
K00238	36.5321748366013
K00239	36.5321748366013
K00240	36.5321748366013
K00241	36.5321748366013
K00242	36.5321748366013
K00244	36.5321748366013
K00245	36.5321748366013
K00246	36.5321748366013
K00247	36.5321748366013
K00248	19.0041666666667
K00249	0
K00252	0
K00253	0
K00254	60.4630982600247
K00259	0.05
K00260	0.0941666666666667
K00261	23.4186944444444
K00262	23.0245277777778
K00263	0.0275
K00264	0.366666666666667
K00265	0.366666666666667
K00266	0.366666666666667
K00271	0
K00273	0
K00274	0
K00275	22.6258333333333
K00276	0
K00278	17.7666666666667
K00281	22.7533333333333
K00282	22.7533333333333
K00283	22.7533333333333
K00284	0
K00285	0
K00286	21.66
K00287	60.3624038155803
K00288	60.5391852165465
K00294	17.4166666666667
K00297	46.7799512012012
K00299	0
K00301	0
K00302	0
K00303	0
K00304	0
K00305	0
K00306	0
K00318	17.4166666666667
K00319	0
K00320	0
K00322	4.41583333333333
K00323	4.41583333333333
K00324	4.41583333333333
K00325	4.41583333333333
K00329	23.1145277777778
K00357	35.4834803921569
K00360	3.74333333333333
