reactions	skin_28
K00001	1.55517872711421
K00003	1.53875887836638
K00004	0.25
K00005	0
K00006	1.62325212160962
K00007	0
K00008	0
K00009	0
K00010	0
K00011	1.77392872711421
K00012	0.576823394495413
K00013	0.576823394495413
K00014	1.53875887836638
K00015	0.04
K00016	1.73392872711421
K00018	0.04
K00019	0
K00020	0.29
K00021	0
K00022	0.29
K00024	0.576823394495413
K00025	0.576823394495413
K00026	0.576823394495413
K00027	0.25875
K00028	0.25875
K00029	0.108073394495413
K00030	0
K00031	0.576823394495413
K00033	1.43068548387097
K00034	0
K00036	1.21193548387097
K00039	0
K00040	0
K00041	0
K00042	0.04
K00043	0
K00045	0
K00046	0
K00048	0
K00049	0.04
K00050	0.04
K00052	0.358073394495413
K00053	0.576823394495413
K00054	0
K00057	1.62325212160962
K00058	0.576823394495413
K00059	1.84200212160962
K00060	0
K00066	0
K00067	0.576823394495413
K00068	0
K00073	0
K00074	0
K00075	1.84200212160962
K00077	1.53875887836638
K00082	0.358073394495413
K00086	0
K00087	0
K00088	1.84200212160962
K00090	0
K00094	0
K00096	1.62325212160962
K00097	0.108073394495413
K00098	0
K00099	0.576823394495413
K00100	0
K00101	1.73392872711421
K00102	0
K00103	0
K00104	0
K00105	0
K00106	0
K00110	0
K00111	0
K00112	0
K00113	0
K00116	0.25
K00121	1.55517872711421
K00122	0
K00123	0
K00125	0
K00126	0
K00128	1.25193548387097
K00130	0
K00132	0
K00133	1.53875887836638
K00134	1.84200212160962
K00135	0.25
K00137	1.25193548387097
K00139	0.25
K00140	0.25
K00145	0.358073394495413
K00146	0
K00147	0.576823394495413
K00149	1.25193548387097
K00150	1.84200212160962
K00151	0.25
K00156	0.25
K00158	0
K00160	0.46875
K00161	1.53875887836638
K00162	1.53875887836638
K00163	1.53875887836638
K00164	0.50875
K00165	0.25
K00166	0.25
K00167	0.25
K00169	0.21875
K00170	0.21875
K00171	0.21875
K00172	0.21875
K00174	0.286823394495413
K00175	0.286823394495413
K00176	0.286823394495413
K00177	0.286823394495413
K00179	0
K00199	0
K00207	0
K00208	1.53875887836638
K00209	0.29
K00210	1.07000887836638
K00211	1.07000887836638
K00215	0.25
K00216	0
K00220	1.32000887836638
K00226	0
K00228	0.29
K00229	0
K00231	0.25
K00238	0.576823394495413
K00239	0.576823394495413
K00240	0.576823394495413
K00241	0.576823394495413
K00242	0.576823394495413
K00244	0.576823394495413
K00245	0.576823394495413
K00246	0.576823394495413
K00247	0.576823394495413
K00248	0.29
K00249	0.29
K00252	0.25
K00253	0.25
K00254	1.84200212160962
K00259	0.46875
K00260	0.318073394495413
K00261	1.53875887836638
K00262	0.358073394495413
K00263	0
K00264	0.29
K00265	0.29
K00266	0.29
K00271	0
K00273	0
K00274	0
K00275	0
K00276	0
K00278	0.108073394495413
K00281	1.49875887836638
K00282	1.49875887836638
K00283	1.49875887836638
K00284	0.29
K00285	0.04
K00286	0.50875
K00287	1.77392872711421
K00288	1.84200212160962
K00294	0.29
K00297	1.37325212160962
K00299	0
K00301	0
K00302	0
K00303	0
K00304	0
K00305	0
K00306	0
K00318	0.29
K00319	0
K00320	0
K00322	0.25875
K00323	0.25875
K00324	0.25875
K00325	0.25875
K00329	0.576823394495413
K00357	0.961935483870968
K00360	0.04
K00361	0.04
K00362	0.04
K00364	0.961935483870968
K00365	0
K00366	0
K00368	0
K00370	0.04
K00371	0.04
K00372	0.04
K00374	0.04
K00376	0
K00380	0.04
K00381	0.04
K00382	1.84200212160962
K00383	0
K00384	1.84200212160962
K00385	0.04
K00390	0.29
K00392	0.25
K00394	0
K00395	0
K00399	0
K00401	0
K00402	0
K00411	0
K00432	0.04
K00436	0
K00440	0
K00441	0
K00442	0
K00443	0
K00448	0
K00449	0
K00451	0
K00453	0
K00455	0
K00457	0
K00463	0
K00466	0
K00472	0
K00480	0
K00483	0
K00484	0
K00491	0
K00500	0
K00518	1.32000887836638
K00522	1.21193548387097
K00524	1.55517872711421
K00525	1.55517872711421
K00526	1.55517872711421
K00527	0.371316637738656
K00528	0.29
K00529	0.25
K00531	0
K00540	0
K00547	0
K00548	0
K00549	1.21193548387097
K00560	1.77392872711421
K00568	0
K00577	0
K00578	0
K00579	0
K00580	0
K00581	0
K00582	0
K00583	0
K00584	0
K00589	0
K00591	0
K00593	0.21875
K00595	0
K00598	0.25
K00599	1.25193548387097
K00600	0.29
K00601	1.84200212160962
K00602	1.84200212160962
K00603	1.21193548387097
K00605	1.53875887836638
K00606	1.32000887836638
K00607	0.108073394495413
K00608	1.84200212160962
K00609	1.84200212160962
K00610	1.84200212160962
K00611	0.50875
K00615	1.53875887836638
K00616	1.25193548387097
K00618	0.29
K00620	0.29
K00625	1.62325212160962
K00626	0.29
K00627	0.04
K00629	1.55517872711421
K00632	0.29
K00634	0
K00639	0.0680733944954128
K00640	1.84200212160962
K00641	0.50875
K00643	0
K00645	1.84200212160962
K00647	1.84200212160962
K00648	1.84200212160962
K00651	0
K00652	0.108073394495413
K00655	1.84200212160962
K00656	0.371316637738656
K00657	0
K00658	0
K00661	0
K00665	1.84200212160962
K00667	1.84200212160962
K00668	1.84200212160962
K00672	0
K00673	0
K00674	0.50875
K00677	0.358073394495413
K00681	0
K00688	0
K00690	0
K00691	0
K00697	0
K00703	0
K00705	0.840066637738656
K00713	0.25
K00748	0.358073394495413
K00756	1.80200212160962
K00757	1.80200212160962
K00758	1.58325212160962
K00759	1.84200212160962
K00760	1.84200212160962
K00761	1.25193548387097
K00762	1.80200212160962
K00763	1.73392872711421
K00764	1.84200212160962
K00765	0.576823394495413
K00766	0.29
K00767	1.32000887836638
K00768	1.47068548387097
K00769	1.73392872711421
K00772	0
K00777	0.25
K00787	1.84200212160962
K00788	0.576823394495413
K00790	1.84200212160962
K00793	0.29
K00794	0.358073394495413
K00795	1.84200212160962
K00796	0.576823394495413
K00797	0.25
K00798	1.53875887836638
K00800	0.576823394495413
K00804	1.84200212160962
K00805	1.21193548387097
K00806	1.21193548387097
K00810	0.29
K00811	1.84200212160962
K00812	1.84200212160962
K00813	1.84200212160962
K00814	0.25
K00815	1.53875887836638
K00817	1.53875887836638
K00818	0.358073394495413
K00819	0
K00820	1.77392872711421
K00821	0.576823394495413
K00822	0
K00823	0.25
K00824	0
K00826	1.84200212160962
K00827	0
K00830	0
K00831	0.576823394495413
K00832	1.84200212160962
K00833	0.04
K00835	0
K00838	1.53875887836638
K00840	0
K00841	0.961935483870968
K00844	1.49875887836638
K00845	1.03000887836638
K00848	0
K00849	0.286823394495413
K00850	1.80200212160962
K00851	0
K00852	0.326823394495413
K00853	0.21875
K00855	0
K00856	1.21193548387097
K00857	1.21193548387097
K00858	1.84200212160962
K00859	1.84200212160962
K00860	0
K00861	1.84200212160962
K00863	0
K00864	1.47068548387097
K00865	1.18068548387097
K00867	1.84200212160962
K00868	1.43068548387097
K00869	0.25
K00872	1.25193548387097
K00873	1.80200212160962
K00875	0.21875
K00876	1.84200212160962
K00877	0.50875
K00878	0.04
K00879	0
K00882	1.26517872711421
K00883	0
K00884	0
K00885	0
K00891	1.32000887836638
K00892	0
K00893	1.21193548387097
K00895	0.286823394495413
K00899	0
K00901	0.303243243243243
K00904	0.961935483870968
K00912	0.358073394495413
K00917	1.80200212160962
K00919	0.576823394495413
K00925	1.62325212160962
K00926	0
K00927	1.77392872711421
K00928	0
K00929	0
K00930	0.358073394495413
K00931	0.576823394495413
K00932	1.62325212160962
K00938	0
K00939	1.84200212160962
K00940	1.25193548387097
K00941	0.50875
K00942	1.84200212160962
K00943	1.84200212160962
K00944	0.29
K00945	1.84200212160962
K00948	1.84200212160962
K00949	1.51517872711421
K00950	0.576823394495413
K00951	1.84200212160962
K00952	1.84200212160962
K00953	1.84200212160962
K00954	1.53875887836638
K00955	0.29
K00956	0.29
K00957	0.29
K00958	0.29
K00963	1.47068548387097
K00964	0
K00966	0.25
K00969	1.84200212160962
K00971	0.46875
K00972	1.77392872711421
K00973	0.576823394495413
K00975	0.46875
K00978	0
K00979	1.32000887836638
K00980	0.961935483870968
K00981	1.84200212160962
K00983	0
K00991	0.576823394495413
K00995	1.77392872711421
K00997	1.73392872711421
K00998	1.25193548387097
K01000	1.84200212160962
K01005	1.84200212160962
K01006	0.21875
K01007	0.04
K01008	0
K01011	0
K01012	0.50875
K01027	0
K01028	0
K01029	0
K01034	0
K01035	0
K01047	0
K01048	0.25875
K01053	0
K01055	0.04
K01057	1.18068548387097
K01069	0.811993243243243
K01077	0.0680733944954128
K01078	0.0680733944954128
K01079	0.576823394495413
K01080	0
K01081	0.108073394495413
K01082	0.358073394495413
K01085	0
K01086	1.32000887836638
K01087	0
K01089	0.576823394495413
K01091	0.108073394495413
K01092	1.25193548387097
K01093	0.0680733944954128
K01094	1.25193548387097
K01101	0.0680733944954128
K01112	0.25
K01113	0.0680733944954128
K01119	0.0680733944954128
K01126	1.47068548387097
K01129	0
K01133	0
K01139	0.108073394495413
K01176	0
K01182	0
K01187	0.536823394495413
K01188	0.0680733944954128
K01189	0
K01190	0.0680733944954128
K01193	0
K01194	0
K01203	0
K01207	0.0680733944954128
K01209	0
K01220	0
K01221	0
K01222	0
K01223	0
K01226	0
K01232	0
K01239	0.25
K01241	0.0680733944954128
K01243	1.30517872711421
K01244	1.30517872711421
K01251	0.29
K01252	0
K01255	1.84200212160962
K01256	1.84200212160962
K01270	1.84200212160962
K01271	1.84200212160962
K01424	1.84200212160962
K01425	0.25
K01426	0
K01427	0.25
K01428	0.25
K01429	0.25
K01430	0.25
K01431	0
K01432	0
K01433	0.29
K01436	0
K01438	0.318073394495413
K01439	0.50875
K01440	1.51517872711421
K01443	1.21193548387097
K01446	0
K01447	0
K01448	0
K01449	0
K01457	0.29
K01458	0
K01460	0
K01464	0.25
K01465	1.47068548387097
K01466	0
K01468	0.25
K01476	0
K01477	0
K01478	0
K01479	1.25193548387097
K01480	0
K01482	0
K01484	0
K01485	0
K01486	0
K01487	0.29
K01488	0.29
K01489	1.28000887836638
K01491	1.84200212160962
K01492	1.84200212160962
K01493	1.33325212160962
K01494	0.04
K01495	0.576823394495413
K01496	0.576823394495413
K01497	0.576823394495413
K01498	0.358073394495413
K01499	0
K01507	1.77392872711421
K01509	0
K01510	0
K01512	0
K01513	0
K01514	0
K01515	1.77392872711421
K01517	1.77392872711421
K01518	0.29
K01519	1.62325212160962
K01520	1.62325212160962
K01521	0
K01523	0.576823394495413
K01524	0
K01525	0.04
K01529	0
K01533	0
K01553	0
K01556	0
K01568	1.53875887836638
K01571	0
K01572	0
K01573	0
K01575	0
K01579	0.358073394495413
K01580	0.358073394495413
K01581	1.21193548387097
K01582	0
K01583	0
K01584	0
K01585	0
K01586	1.53875887836638
K01587	1.84200212160962
K01591	1.84200212160962
K01595	0
K01596	1.25193548387097
K01597	0
K01598	1.84200212160962
K01599	0.50875
K01607	0.04
K01608	0
K01609	0.29
K01610	0
K01611	0
K01613	1.32000887836638
K01619	1.58325212160962
K01620	0.25
K01621	0
K01622	1.53875887836638
K01623	1.53875887836638
K01624	1.53875887836638
K01625	0.0680733944954128
K01626	1.53875887836638
K01627	0.108073394495413
K01628	0
K01629	0
K01630	0
K01631	0.25
K01632	0
K01633	0.358073394495413
K01635	0
K01637	0.29
K01638	0.29
K01639	0
K01640	0.25
K01641	0
K01643	0.25
K01644	0.25
K01646	0.25
K01647	0.358073394495413
K01649	0.358073394495413
K01652	1.53875887836638
K01653	1.53875887836638
K01654	0
K01655	0
K01656	0.358073394495413
K01657	0.358073394495413
K01658	0.358073394495413
K01659	0.29
K01661	0.46875
K01662	0.576823394495413
K01663	0.576823394495413
K01664	0.358073394495413
K01665	0.358073394495413
K01666	0
K01670	0
K01672	0.29
K01673	0.29
K01674	0.29
K01676	0.576823394495413
K01677	0.576823394495413
K01678	0.576823394495413
K01679	0.576823394495413
K01680	0.576823394495413
K01681	0.576823394495413
K01682	0.576823394495413
K01684	0
K01685	0
K01686	0
K01687	0.318073394495413
K01689	1.53875887836638
K01690	0
K01692	0.29
K01693	0.576823394495413
K01694	0.576823394495413
K01695	0
K01696	0
K01697	0.25
K01698	0.50875
K01699	0
K01702	0.358073394495413
K01703	0.358073394495413
K01704	0.358073394495413
K01706	0
K01707	0
K01708	0
K01709	0.25
K01710	0.576823394495413
K01711	0
K01712	0.25
K01713	0.358073394495413
K01714	0
K01715	0.29
K01716	1.62325212160962
K01718	1.84200212160962
K01719	0.50875
K01720	0.25
K01724	0.25
K01725	0
K01733	1.53875887836638
K01734	0
K01735	1.53875887836638
K01736	1.53875887836638
K01737	0
K01738	1.84200212160962
K01739	1.25193548387097
K01740	1.84200212160962
K01744	0.50875
K01745	0.25
K01746	0.25
K01749	0.50875
K01750	0
K01752	1.49875887836638
K01753	0
K01754	1.84200212160962
K01755	0.576823394495413
K01756	1.84200212160962
K01758	1.25193548387097
K01759	0.04
K01760	1.25193548387097
K01761	0
K01768	1.77392872711421
K01770	0.576823394495413
K01772	1.47068548387097
K01773	0
K01775	0.880066637738656
K01776	1.84200212160962
K01777	0
K01778	0.50875
K01782	0.29
K01783	1.84200212160962
K01784	0.880066637738656
K01785	0.0680733944954128
K01786	0
K01787	0.0680733944954128
K01788	0
K01790	0.576823394495413
K01791	1.21193548387097
K01792	1.84200212160962
K01803	1.84200212160962
K01804	0.46875
K01805	1.21193548387097
K01807	1.84200212160962
K01808	1.84200212160962
K01809	1.80200212160962
K01810	1.84200212160962
K01812	0
K01813	0
K01814	0.576823394495413
K01816	0.04
K01817	0.29
K01818	0
K01819	0
K01821	0.961935483870968
K01823	1.21193548387097
K01825	0.29
K01826	0.25
K01833	0
K01834	1.84200212160962
K01835	1.80200212160962
K01836	0
K01837	1.84200212160962
K01838	0
K01839	0
K01840	0.29
K01843	0
K01844	0
K01845	0.50875
K01847	0.0680733944954128
K01848	0.0680733944954128
K01849	0.0680733944954128
K01850	0.358073394495413
K01851	0.46875
K01852	0
K01854	0
K01856	0
K01857	0
K01858	0.25
K01885	1.84200212160962
K01895	0.29
K01897	0.576823394495413
K01902	0.29
K01903	0.29
K01905	0.25
K01906	0
K01907	0.50875
K01908	0.25
K01909	0
K01911	0.25
K01912	0.25
K01914	0.0680733944954128
K01915	1.84200212160962
K01916	1.84200212160962
K01917	0
K01918	0.358073394495413
K01919	0
K01920	0
K01921	1.77392872711421
K01922	1.84200212160962
K01923	1.84200212160962
K01924	1.84200212160962
K01925	1.84200212160962
K01928	1.53875887836638
K01929	1.84200212160962
K01930	1.84200212160962
K01933	1.84200212160962
K01934	1.47068548387097
K01935	0.04
K01937	1.53875887836638
K01938	1.33325212160962
K01939	1.84200212160962
K01940	0.25
K01942	0
K01945	1.84200212160962
K01947	0
K01950	0.326823394495413
K01951	0.576823394495413
K01952	1.84200212160962
K01953	0.25
K01954	1.53875887836638
K01955	1.53875887836638
K01956	1.53875887836638
K01958	0
K01959	0
K01960	0
K01961	0.0680733944954128
K01962	1.84200212160962
K01963	1.84200212160962
K01964	0.0680733944954128
K01968	0.25
K01969	0.25
K02083	0
K02111	1.77392872711421
K02112	1.77392872711421
K02160	1.84200212160962
K02170	0.04
K02189	0
K02190	0
K02191	0.21875
K02201	1.53875887836638
K02203	1.53875887836638
K02204	1.25193548387097
K02217	1.21193548387097
K02224	0.21875
K02225	0.21875
K02226	1.25193548387097
K02227	0.21875
K02229	0
K02230	0
K02231	1.47068548387097
K02232	0.21875
K02233	1.47068548387097
K02274	0.25
K02275	0.25
K02276	0.25
K02291	0.25
K02302	0.29
K02303	0
K02304	0.29
K02312	0
K02318	1.84200212160962
K02361	0.46875
K02371	0.326823394495413
K02372	1.62325212160962
K02377	0.0680733944954128
K02428	1.62325212160962
K02437	1.21193548387097
K02439	0
K02446	1.32000887836638
K02472	0
K02473	1.84200212160962
K02492	0.29
K02495	0
K02496	0
K02500	0.576823394495413
K02501	0.576823394495413
K02502	0.576823394495413
K02509	0.25
K02510	0
K02517	0.358073394495413
K02523	1.21193548387097
K02527	0.29
K02535	0.29
K02536	0.358073394495413
K02548	0
K02549	0.25
K02551	0.46875
K02552	0.46875
K02554	0
K02560	0.25
K02563	1.84200212160962
K02564	1.03000887836638
K02567	0.04
K02586	0
K02588	0
K02591	0
K02594	0
K02619	0.50875
K02626	0
K02749	1.48392872711421
K02750	1.48392872711421
K02752	1.48392872711421
K02759	0
K02760	0
K02761	0
K02763	1.18068548387097
K02764	1.18068548387097
K02765	1.18068548387097
K02768	1.52392872711421
K02769	1.52392872711421
K02770	1.52392872711421
K02773	1.18068548387097
K02774	1.18068548387097
K02775	1.18068548387097
K02777	1.48392872711421
K02778	1.48392872711421
K02779	1.48392872711421
K02781	1.18068548387097
K02782	1.18068548387097
K02783	1.18068548387097
K02786	0
K02787	0
K02788	0
K02790	1.48392872711421
K02791	1.48392872711421
K02793	1.48392872711421
K02794	1.48392872711421
K02795	1.48392872711421
K02796	1.48392872711421
K02798	1.18068548387097
K02799	1.18068548387097
K02800	1.18068548387097
K02802	1.18068548387097
K02803	1.18068548387097
K02804	1.18068548387097
K02808	1.48392872711421
K02809	1.48392872711421
K02810	1.48392872711421
K02817	1.18068548387097
K02818	1.18068548387097
K02819	1.18068548387097
K02825	1.25193548387097
K02826	0.576823394495413
K02827	0.25
K02828	0.25
K02829	0.25
K02851	1.73392872711421
K02858	0.576823394495413
K03077	0
K03078	0
K03079	0.576823394495413
K03080	0
K03081	0
K03082	0.576823394495413
K03119	0
K03151	1.77392872711421
K03153	0.29
K03179	0.04
K03181	0.04
K03182	0
K03183	0
K03184	0.04
K03185	0.04
K03186	0
K03269	0.29
K03270	0.108073394495413
K03271	0.25
K03272	0.25
K03273	0.25
K03274	0.25
K03280	0.25
K03334	0.108073394495413
K03335	0
K03336	0
K03337	0
K03338	0
K03339	0
K03340	0.318073394495413
K03342	0.576823394495413
K03366	0.25
K03381	0
K03385	0
K03388	0
K03389	0
K03390	0
K03394	0.21875
K03417	0.29
K03430	0
K03431	1.80200212160962
K03462	0
K03464	0
K03465	0
K03472	1.84200212160962
K03473	0.358073394495413
K03474	0.108073394495413
K03476	0
K03517	0.358073394495413
K03524	0
K03525	1.84200212160962
K03526	0.576823394495413
K03527	0.576823394495413
K03564	1.80200212160962
K03688	0.04
K03707	0.961935483870968
K03731	0
K03735	1.21193548387097
K03736	1.21193548387097
K03737	0.21875
K03742	0
K03743	0
K03777	0
K03778	0
K03779	0
K03780	0
K03781	0.29
K03783	1.58325212160962
K03784	1.58325212160962
K03785	1.84200212160962
K03786	1.84200212160962
K03787	0.0680733944954128
K03788	0.0680733944954128
K03794	0.29
K03795	0
K03800	0.25
K03815	1.58325212160962
K03816	1.73392872711421
K03841	1.32000887836638
K03856	1.53875887836638
K04016	0
K04019	1.21193548387097
K04020	1.62325212160962
K04021	0
K04022	1.55517872711421
K04032	0
K04041	1.32000887836638
K04042	1.77392872711421
K04072	0
K04073	0
K04092	0.358073394495413
K04093	0.358073394495413
K04486	0.536823394495413
K04516	0.358073394495413
K04517	1.07000887836638
K04518	0.358073394495413
K04561	0
K04720	0
K04765	0
K04781	0
K04782	0
K05298	0.29
K05301	0
K05306	0
K05308	0
K05342	0
K05343	0.21875
K05349	0.0680733944954128
K05350	0.0680733944954128
K05351	0
K05355	0
K05358	0
K05359	0.358073394495413
K05368	0.25
K05526	0
K05549	0
K05550	0
K05597	1.84200212160962
K05602	0.536823394495413
K05603	0
K05605	0.46875
K05606	0.0680733944954128
K05607	0
K05708	0.25
K05709	0.25
K05710	0.25
K05711	0
K05712	0
K05713	0
K05714	0
K05715	0
K05783	0
K05784	0
K05821	1.53875887836638
K05822	0
K05823	0
K05828	0.358073394495413
K05829	0.358073394495413
K05830	0.358073394495413
K05851	1.77392872711421
K05873	1.77392872711421
K05878	0
K05879	0
K05887	1.53875887836638
K05895	0
K05910	0
K05916	0.29
K05921	0.25
K05934	0.21875
K05936	0.21875
K05939	0
K05946	0.961935483870968
K06001	0
K06040	0
K06041	0.108073394495413
K06042	0.46875
K06120	0
K06121	0
K06122	0
K06133	1.73392872711421
K06151	0
K06152	0
K06153	1.84200212160962
K06208	0.358073394495413
K06209	0.358073394495413
K06210	1.84200212160962
K06221	0
K06281	0.576823394495413
K06282	0.576823394495413
K06447	0
K06859	1.84200212160962
K06928	0
K06989	0.04
K07029	0.303243243243243
K07130	0
K07173	1.26517872711421
K07246	0
K07248	0
K07250	0.25
K07306	0
K07309	0
K07310	0
K07404	1.18068548387097
K07406	0
K07407	0
K07508	0.29
K07509	0.29
K07511	0.29
K07513	0.29
K07514	0.29
K07515	0.29
K07516	0.29
K07751	1.84200212160962
K07816	1.84200212160962
K08041	1.77392872711421
K08042	1.77392872711421
K08043	1.77392872711421
K08044	1.77392872711421
K08045	1.77392872711421
K08046	1.77392872711421
K08047	1.77392872711421
K08048	1.77392872711421
K08049	1.77392872711421
K08092	0
K08093	0
K08094	0
K08097	0
K08260	0
K08264	0
K08265	0
K08281	1.51517872711421
K08289	1.84200212160962
K08298	0
K08299	0
K08302	0
K08312	1.77392872711421
K08318	0
K08324	0.25
K08348	0
K08352	0
K08353	0
K08354	0
K08357	0
K08358	0
K08359	0
K08680	0.25
K08682	0
K08683	0.29
K08722	0.0680733944954128
K08723	0.0680733944954128
K08963	0
K08964	0
K08965	0
K08966	0
K08967	0
K08968	1.47068548387097
K08969	0
K09007	0.576823394495413
K09065	1.53875887836638
K09251	0
K09458	1.84200212160962
K09469	0
K09472	1.21193548387097
K09474	0.0680733944954128
K09478	0.29
K09680	1.84200212160962
K09698	1.84200212160962
K09699	0.46875
K09809	0.961935483870968
K09882	0
K09883	0
K09903	1.84200212160962
K10047	1.25193548387097
K10150	1.84200212160962
K10203	1.84200212160962
K10206	0
K10209	0
K10213	0.25
K10245	1.84200212160962
K10246	1.84200212160962
K10353	0.961935483870968
K10524	1.21193548387097
K10527	0.29
K10534	1.00193548387097
K10536	0.0680733944954128
K10705	1.84200212160962
K10764	0.29
K10780	0.25
K10793	0
K10794	0
K10795	0
K10796	0
K10807	1.55517872711421
K10808	1.55517872711421
K10977	0
K10989	1.28000887836638
K11029	1.77392872711421
K11067	0.29
K11140	1.84200212160962
K11142	1.84200212160962
K11175	1.84200212160962
K11176	1.84200212160962
K11177	0
K11178	0
K11204	0
K11205	0
K11258	1.53875887836638
K11262	0.0680733944954128
K11263	0
K11264	0.0680733944954128
K11265	1.77392872711421
K11358	1.84200212160962
K11381	0.25
K11394	0.29
K11395	1.43068548387097
K11410	0.29
K11440	1.25193548387097
K11472	0
K11473	0
K11517	0
K11528	1.77392872711421
K11532	1.32000887836638
K11533	1.84200212160962
K11540	1.84200212160962
K11541	1.84200212160962
K11611	0.326823394495413
K11645	1.53875887836638
K11751	0.0680733944954128
K11752	0.358073394495413
K11753	1.84200212160962
K11754	1.84200212160962
K11755	0.576823394495413
K11787	1.84200212160962
K11788	1.84200212160962
K11808	0.840066637738656
K11942	0.0680733944954128
K12047	0.536823394495413
K12251	0
K12254	1.25193548387097
K12316	0.536823394495413
K12317	0.536823394495413
K12339	1.84200212160962
K12406	1.80200212160962
K12407	1.03000887836638
K12409	1.21193548387097
K12506	0.576823394495413
K12524	1.53875887836638
K12525	1.53875887836638
K12526	1.53875887836638
K12527	0
K12657	0.576823394495413
K12658	0
K12659	0.358073394495413
K12972	0.04
K12986	0.25
K13034	1.84200212160962
K13038	1.84200212160962
K13222	0
K13240	0
K13241	0
K13242	0
K13253	0
K13273	0
K13308	0
K13371	0
K13372	0
K13402	1.33325212160962
K13403	1.84200212160962
K13421	1.84200212160962
K13427	0
K13479	0
K13480	0
K13481	0
K13482	0
K13483	0
K13484	0
K13485	0
K13497	0.358073394495413
K13498	0.29
K13501	0.358073394495413
K13503	0.358073394495413
K13522	1.84200212160962
K13524	0.25
K13540	0.21875
K13541	0.21875
K13542	0.50875
K13543	0.50875
K13562	0.25
K13609	0
K13624	1.21193548387097
K13625	1.21193548387097
K13713	1.84200212160962
K13766	0
K13767	0.29
K13786	0
K13787	1.84200212160962
K13788	1.62325212160962
K13789	1.84200212160962
K13795	0
K13799	1.84200212160962
K13800	1.84200212160962
K13809	1.84200212160962
K13810	1.84200212160962
K13811	0.29
K13812	0
K13821	0.29
K13829	1.53875887836638
K13830	1.84200212160962
K13831	0
K13832	1.84200212160962
K13853	1.53875887836638
K13873	0
K13874	0
K13875	0
K13876	0
K13877	0
K13919	0
K13920	0
K13923	1.62325212160962
K13935	1.84200212160962
K13937	1.43068548387097
K13938	1.77392872711421
K13939	0.576823394495413
K13940	0.576823394495413
K13941	0.576823394495413
K13950	0.358073394495413
K13951	1.55517872711421
K13952	1.55517872711421
K13953	1.55517872711421
K13954	1.55517872711421
K13967	0
K13980	1.55517872711421
