KO	skin_18
K00883	1.9630078676686e-06
K00884	1.9630078676686e-06
K00885	1.9630078676686e-06
K00886	0.000145279852071415
K00887	0.000210120112647356
K00891	0.000452338868669735
K00892	0
K00895	0.000141336566472139
K00897	4.80176319558132e-05
K00899	0
K00901	5.8890236030058e-05
K00903	0.00019253966515923
K00906	1.9630078676686e-06
K00912	2.15930865443546e-05
K00917	0.000299689433587563
K00918	0
K00919	0.000435697908849777
K00925	0.000457938181792367
K00926	0.00048124016164997
K00927	0.000453341019871938
K00928	0.000648544963812216
K00929	8.85029390572598e-06
K00930	0.000348702330123066
K00931	0.000185075470554643
K00932	0
K00936	0.00015174959864195
K00937	0.000248399107522487
K00938	0.000226063226574104
K00939	0.000455372385300216
K00940	0.000372045488138427
K00941	0.000833634124687663
K00942	0.000488908634559799
K00943	0.000446864867098241
K00945	0.000552883981127415
K00946	0.000155264574676074
K00947	0
K00948	0.000603344652004006
K00949	0.000305573199583987
K00950	0.000453993632138155
K00951	0.000469860665797445
K00952	0
K00954	0.000453625513765803
K00955	0.000164985378892055
K00956	0.00014135819741283
K00957	0.00014135819741283
K00958	2.8034014931137e-05
K00960	0
K00962	0.000788263502808214
K00963	0.000481957111460694
K00965	4.98392952222678e-05
K00966	1.8527532961165e-05
K00968	0.000215997462102212
K00969	0.00068146421932554
K00970	0.000197193534140015
K00971	0.000159003637281157
K00972	7.27477559155785e-06
K00973	0.000194642175735556
K00974	0.000331865627718835
K00975	0.000306422950177872
K00978	5.8890236030058e-06
K00979	2.15930865443546e-05
K00980	0.000222270552461935
K00981	0.00045601581812862
K00982	0.000149512291596279
K00983	7.74087246990346e-06
K00984	0.000153800226478461
K00986	0.000118757516948249
K00988	0
K00989	0.000159003637281157
K00990	1.19950834590426e-05
K00991	0.000412721408111222
K00992	2.03778911977026e-05
K00995	0.000721076408260206
K00996	0.000271688632248086
K00997	0.000443639778091141
K00998	1.9630078676686e-06
K01000	0.000455417825297152
K01001	0
K01002	0
K01003	0
K01004	1.9630078676686e-06
K01006	0.000248435867245567
K01007	1.57040629413488e-05
K01008	6.08532438977266e-05
K01011	0.000164089066760945
K01012	0.000378313733089626
K01014	0
K01023	5.8890236030058e-06
K01026	0.000187458652668951
K01027	0
K01028	1.07965432721773e-05
K01029	1.66855668751831e-05
K01031	1.37410550736802e-05
K01032	9.815039338343e-06
K01034	8.8335354045087e-06
K01035	1.17780472060116e-05
K01039	7.8520314706744e-06
K01040	7.8520314706744e-06
K01042	6.8705275368401e-05
K01046	0.000471241823901097
K01048	0.000405326103258845
K01051	1.9630078676686e-06
K01053	6.05260759197818e-06
K01055	2.93339891515863e-05
K01056	0.000455345257390402
K01057	0.000153136244618841
K01058	5.91065454369637e-06
K01060	1.0497824683619e-05
K01061	7.90752868786478e-06
K01066	0.000332397670823411
K01067	1.9630078676686e-06
K01069	0.000463007768761356
K01070	9.815039338343e-06
K01071	1.9630078676686e-05
K01073	1.9630078676686e-06
K01075	0
K01077	0.000425996699858922
K01079	5.38875715699708e-05
K01081	0.000987506548564414
K01082	7.8520314706744e-06
K01083	1.9630078676686e-06
K01085	3.9260157353372e-06
K01086	3.9260157353372e-06
K01087	0.000143276547854557
K01089	1.84577735030008e-05
K01090	0
K01091	0.000963636818655283
K01092	0.000870674527154509
K01093	0
K01095	5.70552504146287e-05
K01096	3.9260157353372e-06
K01101	0.000507078742317612
K01104	0.00121516517604935
K01113	5.8890236030058e-06
K01114	0.000359707039382114
K01115	0
K01117	0.000197483851008685
K01118	0.00023545659973093
K01119	0.000408373461143453
K01120	5.8890236030058e-06
K01126	0.00135586619540208
K01127	0
K01128	0
K01129	0.00022417982965998
K01130	9.37336256811757e-05
K01133	7.88974174229175e-06
K01134	0
K01135	0
K01136	0
K01138	1.57040629413488e-05
K01139	0.000440566351126527
K01141	1.9630078676686e-06
K01142	0.000246585082507501
K01143	0
K01144	3.9260157353372e-06
K01146	0
K01147	5.89811160239316e-06
K01150	0
K01151	0.000419690125714914
K01153	0.000797565774442011
K01154	0.000986574591042027
K01155	3.78720910362296e-05
K01156	7.68560943510395e-05
K01158	1.9630078676686e-06
K01159	0.000217915504251905
K01160	2.24389028435077e-06
K01161	1.9630078676686e-06
K01163	1.00019924685972e-05
K01166	5.8890236030058e-06
K01167	7.8520314706744e-06
K01169	0
K01173	1.9630078676686e-06
K01174	0.000737083670276467
K01175	0.000139373558604471
K01176	0.000110712173371011
K01178	6.05596562107732e-06
K01179	5.61376893429981e-06
K01181	7.8520314706744e-06
K01182	0.000608176753097685
K01183	0.000213393532817772
K01184	0
K01185	0.000180461602717955
K01186	0.000447669978166898
K01187	0.000921777731800648
K01188	0
K01190	0.00015657727516866
K01191	2.61734382355813e-05
K01192	5.91065454369637e-06
K01193	0.000306574097683599
K01194	3.9260157353372e-06
K01195	7.6783404617884e-06
K01197	7.81527174759369e-06
K01198	3.9260157353372e-06
K01200	9.90247297566155e-05
K01201	1.9630078676686e-06
K01202	0
K01205	0
K01206	2.40176067287376e-05
K01207	0.000179735419228807
K01208	0.000192321680432437
K01209	5.8890236030058e-06
K01210	0
K01212	1.9630078676686e-06
K01214	0.00023330018892907
K01215	0.000423869375893849
K01216	0
K01217	0
K01218	1.99976759074932e-06
K01219	0
K01220	0.000269634496637886
K01222	3.9260157353372e-05
K01223	0.000438484902951639
K01224	2.34908253097185e-05
K01226	0.000420984061754603
K01227	0.000848647817143774
K01230	0
K01232	2.32180356654939e-05
K01233	3.6507610666312e-06
K01235	0
K01236	1.34266788505802e-05
K01239	0.000648014169932022
K01241	7.86354471330003e-06
K01243	0.000324874819290312
K01246	0.000382890304376311
K01247	4.16841859533891e-05
K01250	0.000428223845235582
K01251	1.18356134191397e-05
K01252	0
K01253	0
K01255	0.000237835924630025
K01256	0.000167435691959864
K01258	0.000524147677794
K01259	0.000460704739419155
K01261	0.000447404292795994
K01262	0.000649990972907314
K01263	0
K01265	0.0006017205466185
K01266	5.8890236030058e-06
K01267	0.000208078833972872
K01269	0.000407325533271359
K01270	0.000233597936252564
K01271	0.000667638751117275
K01273	9.815039338343e-06
K01274	0.000153114613678151
K01277	3.9260157353372e-06
K01278	7.8520314706744e-06
K01281	1.9800775013005e-05
K01283	0
K01284	0.000155077621545819
K01286	7.19054527097876e-05
K01295	0.000138128142134564
K01297	2.08931500697683e-05
K01299	7.8520314706744e-06
K01301	0
K01303	4.71121888240464e-05
K01304	0.000283631849707214
K01305	0
K01308	1.9630078676686e-06
K01312	0
K01318	0.000958757387952557
K01322	9.99925122035296e-06
K01325	0
K01337	8.86364085670107e-06
K01338	0.000121632968349292
K01342	1.9630078676686e-06
K01347	7.13821042788583e-06
K01354	7.42529062987688e-06
K01355	0
K01356	0.000564726153623571
K01358	0.000812017235191062
K01361	0.000125096593802942
K01364	0
K01372	0.000309211157196338
K01381	0
K01387	1.9630078676686e-06
K01390	1.75238681479411e-05
K01392	0.000116798968126282
K01399	0
K01400	0.000193937580952598
K01401	0.000194529464963678
K01406	3.9260157353372e-06
K01407	0
K01408	0
K01409	0.000605083581049849
K01414	1.6375994893873e-05
K01415	0
K01417	0
K01419	0.000223782896912258
K01420	1.96390385334862e-05
K01421	0.000445746775632154
K01423	3.9260157353372e-06
K01424	0.00044764431752892
K01425	1.17780472060116e-05
K01426	5.18750951881173e-05
K01427	0
K01428	0.000222919302626482
K01429	0.000221819889044589
K01430	0.00022184291552984
K01431	0
K01432	0
K01433	0.000149188597942814
K01434	1.9630078676686e-06
K01436	0.00136724262269361
K01437	0
K01438	0.000326988062897085
K01439	0.000912744262643167
K01442	0.00029071836342933
K01443	0.000267080064435347
K01444	0
K01446	0
K01447	0.000293533883927893
K01448	0.000560375305200672
K01449	5.8890236030058e-06
K01451	0.00107091044009061
K01452	1.9630078676686e-06
K01453	0
K01455	1.01990265791946e-05
K01457	1.26788889138812e-05
K01458	1.9630078676686e-06
K01459	0
K01460	0
K01461	0
K01462	0.00069294177728309
K01463	0
K01464	1.43384922507967e-05
K01465	0.000468275945956575
K01466	1.71514189669939e-05
K01467	2.19344792169926e-05
K01468	0.000218870886836513
K01469	0
K01470	1.17780472060116e-05
K01473	3.9260157353372e-06
K01474	0
K01476	0.000194621415937107
K01477	3.9260157353372e-06
K01478	0.000302345038384401
K01479	0.000200222312093661
K01480	1.53416295589404e-05
K01482	9.815039338343e-06
K01483	3.9260157353372e-06
K01484	1.9630078676686e-06
K01485	2.06468115997764e-05
K01486	7.98104813402622e-06
K01487	1.76670708090174e-05
K01488	0.000163468803630211
K01489	0.000320879293946777
K01491	0.000451547306779006
K01492	0
K01493	0.000437806251705325
K01494	2.32020128947646e-05
K01495	0.000235560944120232
K01496	0.000347147490323152
K01497	0.000375209150432838
K01498	0
K01499	0
K01501	1.62161519503058e-06
K01502	0
K01505	0.000129067767299211
K01507	0.000263642862227158
K01512	0.000378927115118706
K01515	0.000589653122493036
K01518	0
K01520	0.000252987684671997
K01521	3.41392672638018e-07
K01523	0.000163824339655981
K01524	0.000262650281897803
K01525	7.8520314706744e-06
K01531	5.83293766392955e-05
K01533	0.00113668417569436
K01534	0.00149101358123045
K01535	1.56673032182681e-05
K01537	0.000626015495775513
K01539	2.80429695381229e-05
K01541	9.18147595248171e-06
K01545	0
K01546	0.000255301067466275
K01547	0.000254716923423519
K01548	0.000256239870889493
K01551	0.000171301282963413
K01555	3.9260157353372e-06
K01556	1.9630078676686e-06
K01560	0.000373256876207058
K01561	1.19151135675396e-05
K01563	1.57040629413488e-05
K01565	0
K01567	5.10382045593836e-05
K01568	3.34875985622065e-06
K01569	1.9630078676686e-06
K01571	0.000300303444030215
K01572	2.15930865443546e-05
K01573	1.9630078676686e-06
K01574	1.9630078676686e-06
K01575	0.000558111843362983
K01576	0.000180446476680729
K01577	0
K01578	0
K01579	0.000211897002915963
K01580	0.000145176078295277
K01581	2.62312428421402e-05
K01582	0.00021788623525858
K01583	0
K01584	2.41498083065561e-05
K01585	6.38185406745733e-05
K01586	0.00059839011103916
K01588	0.000452146145517705
K01589	0.000432166771560218
K01590	0
K01591	0.000451491809561815
K01593	0
K01594	0
K01595	2.55593986288815e-05
K01596	1.18010736912628e-05
K01597	0.000226063226574104
K01598	1.67709150433426e-05
K01599	0.000414285947795517
K01601	0
K01602	0
K01607	0.000341966270515411
K01608	3.88925601225649e-06
K01609	0.000392795691394602
K01610	0.000241050795650826
K01611	7.8520314706744e-06
K01612	1.23979444273807e-06
K01613	1.76670708090174e-05
K01615	1.37042953505995e-05
K01616	0.00014343741343902
K01617	0
K01619	0.000514214136375106
K01620	0.000278581457651187
K01621	0.000135447542869133
K01622	0
K01623	0.000359230439781391
K01624	0.000521392514938801
K01625	0.000217038263706007
K01626	0.000187447518167234
K01627	2.75366381436845e-05
K01628	8.07018548803636e-05
K01629	9.57136936604249e-06
K01630	3.9260157353372e-06
K01631	2.36271814792251e-05
K01633	0.000387382140207395
K01634	1.9630078676686e-06
K01635	0.000274159254820157
K01637	3.9260157353372e-06
K01638	5.8890236030058e-06
K01639	0.000237684109313362
K01640	5.8890236030058e-06
K01641	0.000297077010334858
K01643	6.36159957114824e-08
K01644	0.000150879117774847
K01646	6.36159957114824e-08
K01647	0.000528835820485736
K01649	0.000680488067857748
K01652	0.0006662258765972
K01653	0.000406287131388247
K01654	7.64653753411406e-06
K01655	0
K01657	0.000601192758049842
K01658	0.000668251485716845
K01659	4.79891037548338e-05
K01661	0.000359016606746638
K01662	0.000176411776959767
K01664	0.000423201190357628
K01665	0.000446112039180417
K01666	1.15205194996624e-05
K01667	1.76670708090174e-05
K01668	5.70207047275165e-06
K01669	0.000229373531503657
K01671	0
K01673	4.68883435949956e-05
K01674	1.93574386950654e-06
K01676	1.18148069290923e-05
K01677	1.17780472060116e-05
K01678	1.18213090873927e-05
K01679	0.000642758779876762
K01681	0.000388075885442324
K01682	5.84358360606903e-06
K01683	0
K01684	3.6668718817042e-05
K01685	1.17780472060116e-05
K01686	1.7020803831989e-05
K01687	0.000410537674763919
K01689	0.00059227262970663
K01690	3.94764667602777e-06
K01692	0.000192780475771664
K01693	0.000351724102054526
K01695	0.000396975527081026
K01696	0.000529763323604287
K01697	0.00052919979246846
K01698	0.000376953007807599
K01699	0.000128577015332293
K01703	0.00038334914441599
K01704	0.000388784828541128
K01706	1.17780472060116e-05
K01707	1.9630078676686e-06
K01708	1.9630078676686e-06
K01709	5.8890236030058e-06
K01710	0.000218457407646204
K01711	1.76303110859367e-05
K01712	0.000211949275846097
K01713	4.58035169122674e-06
K01714	0.00045087405139228
K01715	3.8235979335458e-05
K01716	1.9630078676686e-06
K01719	0.000241468705215385
K01720	3.9260157353372e-06
K01721	0
K01724	1.9630078676686e-06
K01725	1.9630078676686e-06
K01726	7.90030443638075e-06
K01727	0.000225906617636983
K01728	3.67597230807167e-08
K01729	0
K01730	0
K01732	0
K01733	0.000480376068186082
K01734	1.76670708090174e-05
K01735	0.000445697682389934
K01736	0.000444052687949355
K01737	0.000268183141966471
K01738	0.00104320761043344
K01739	0.0008062436206663
K01740	0.000458836250662534
K01744	0.000451174241176425
K01745	0.000211727286977335
K01746	9.815039338343e-06
K01749	0.00037577418799832
K01750	4.18774405170293e-05
K01751	5.92578332608652e-06
K01752	0.000762804259660601
K01753	3.96277545841792e-06
K01754	0.000618772166719372
K01755	0.000389827758066573
K01756	0.000487491386579178
K01758	0.000419731296511688
K01759	0.000458009389632126
K01760	0.000807191653890403
K01761	0.000635928571442672
K01766	3.43949642674131e-05
K01768	0.000166906082799086
K01769	0
K01770	0.00022739159085538
K01771	0.000174367202506114
K01772	0.000521521724493223
K01775	0.000678904397828761
K01776	0.000455622048291345
K01777	0
K01778	0.000175067596099718
K01779	8.11198902570588e-05
K01781	1.9630078676686e-06
K01782	7.8520314706744e-06
K01783	0.000635325373544066
K01784	0.00121411701226611
K01785	0.000275906770223172
K01787	0
K01788	0.000245259759386999
