function.	skin_28
K00691	0
K00692	0
K00693	0
K00694	0
K00695	0
K00696	0
K00697	1.14
K00698	0
K00700	2.63
K00701	0
K00702	0
K00703	1.13
K00705	2.37
K00709	0
K00712	5.5
K00713	0
K00720	0.5
K00721	2.14
K00728	0
K00737	0
K00745	0
K00748	0.28
K00752	0
K00754	3.02
K00756	3.82
K00757	0.15
K00758	1
K00759	5.61
K00760	5.61
K00761	5.61
K00762	5.61
K00763	4.97
K00764	5.75
K00765	4.42
K00766	4.96
K00767	2.5
K00768	1.28
K00769	0
K00772	0
K00773	5.11
K00782	1.14
K00783	4.61
K00784	3.97
K00785	0
K00786	0.01
K00788	6.45
K00789	5.61
K00790	9.44
K00791	5.75
K00793	4.97
K00794	5.47
K00795	0.14
K00796	7.11
K00797	0.58
K00798	1.28
K00799	1.04
K00800	5.61
K00801	0
K00803	1.5
K00805	5.63
K00806	5.61
K00808	0
K00809	0
K00812	0.42
K00813	0
K00817	9.3
K00818	2.18
K00819	6.04
K00820	6.11
K00821	0
K00822	0
K00823	2.96
K00824	2.84
K00826	6.61
K00830	0
K00831	2.43
K00832	0.64
K00833	3.56
K00835	0
K00836	0.14
K00839	0
K00840	0
K00841	4.01
K00842	0
K00844	0
K00845	5.17
K00847	5.61
K00848	0.48
K00849	2.6
K00850	5.75
K00851	4.34
K00852	3.75
K00853	3.66
K00854	1.04
K00855	0
K00856	0.5
K00857	4.97
K00858	5.61
K00859	5.61
K00860	0.54
K00862	0
K00863	1.15
K00864	5.61
K00865	8.25
K00867	2.49
K00868	6.41
K00869	3.45
K00870	0
K00872	4.83
K00873	5.97
K00874	2.02
K00875	0
K00876	5.65
K00878	4.17
K00879	0
K00880	0.01
K00881	0
K00882	4.07
K00883	0
K00884	0
K00885	0
K00886	1
K00887	1.77
K00891	5.11
K00892	0
K00895	0.64
K00897	0
K00899	0
K00901	2.34
K00906	0
K00912	0.28
K00917	4.07
K00918	0
K00919	5.03
K00924	0.54
K00925	4.61
K00926	6.98
K00927	5.61
K00928	8.21
K00929	0.52
K00930	4.24
K00931	2.77
K00932	0
K00936	1.79
K00937	2.34
K00938	3.45
K00939	5.61
K00940	5.61
K00941	4.97
K00942	5.61
K00943	5.47
K00945	5.61
K00946	1.78
K00947	0
K00948	7.1
K00949	3.97
K00950	5.55
K00951	5.75
K00952	0
K00954	5.61
K00955	0.5
K00956	1.78
K00957	1.92
K00958	0.9
K00960	0
K00962	5.61
K00963	5.67
K00965	1.3
K00966	0
K00968	0
K00969	7.53
K00970	1.64
K00971	1.92
K00972	2.06
K00973	2.29
K00974	3.97
K00975	3.48
K00978	0.14
K00979	0.28
K00980	4.18
K00981	5.61
K00982	1.64
K00983	0.65
K00984	0
K00986	0.14
K00988	0
K00989	1.64
K00990	0.64
K00991	7.61
K00992	0.14
K00995	7.47
K00996	0
K00997	5.33
K00998	0
K00999	0.5
K01000	5.61
K01002	0
K01003	0
K01004	0
K01006	1.83
K01007	0.14
K01008	0.5
K01011	3.14
K01012	5.17
K01014	0
K01015	0
K01023	0
K01026	0
K01027	0
K01028	1.14
K01029	1.14
K01031	1.28
K01032	1.28
K01034	0.2
K01035	0.2
K01039	1
K01040	0
K01042	0.5
K01046	6.68
K01048	0
K01051	0.28
K01053	0
K01055	0.64
K01056	5.61
K01057	1.14
K01058	0.14
K01060	0.35
K01061	0.5
K01066	3
K01067	0
K01069	0.64
K01070	0.14
K01071	0.99
K01073	0
K01075	0
K01077	3.5
K01078	0
K01079	2.27
K01081	2.29
K01082	0.78
K01083	0
K01085	0
K01086	0
K01087	1.14
K01089	0.14
K01090	7.33
K01091	5.5
K01092	8.67
K01093	0
K01095	0.14
K01096	0.14
K01101	0.75
K01104	15.2
K01113	2.14
K01114	2.64
K01115	0
K01117	0
K01118	3.03
K01119	0.79
K01120	0
K01121	0
K01126	19.27
K01128	0
K01129	1.78
K01130	1.5
K01133	0
K01135	0
K01137	0
K01138	0
K01139	0.14
K01141	0
K01142	3.77
K01143	0
K01144	0.14
K01146	0
K01147	0
K01150	0
K01151	3.98
K01153	7.92
K01154	9
K01155	0.48
K01156	0.24
K01158	0
K01159	1.78
K01160	0
K01163	0.14
K01166	0.14
K01167	0.5
K01169	0
K01173	0.28
K01174	5.78
K01175	0.14
K01176	1.49
K01178	0
K01179	0
K01181	0.14
K01182	0
K01183	2.2
K01184	0
K01185	0
K01186	1.17
K01187	5.34
K01190	2.64
K01191	0.98
K01192	0.14
K01193	4.79
K01194	0
K01195	0.85
K01197	0.34
K01198	0
K01200	1.13
K01201	0
K01205	0.28
K01206	1.46
K01207	2.47
K01208	0
K01209	0.56
K01210	0
K01212	0
K01215	0.99
K01216	0
K01218	0
K01219	0
K01220	3.76
K01222	0.24
K01223	6.48
K01224	0.14
K01226	3.25
K01227	0.34
K01230	0
K01232	0
K01233	0.38
K01235	0.14
K01236	0.5
K01239	3.75
K01240	0
K01241	0.14
K01243	4.61
K01246	5.99
K01247	0
K01250	2.56
K01251	1.14
K01252	0
K01253	0
K01255	4.48
K01256	3.53
K01258	6.81
K01259	3.06
K01261	3.83
K01262	5.89
K01263	0
K01264	0
K01265	7.39
K01266	0
K01267	1
K01269	0
K01270	0.48
K01271	3.83
K01273	2
K01274	2.64
K01277	0.14
K01278	0.42
K01281	0.99
K01283	0
K01284	1.92
K01286	0.91
K01295	1
K01297	0
K01299	0
K01301	0
K01303	0
K01304	4.26
K01305	0
K01308	0
K01318	4.9
K01322	1
K01325	0
K01338	0.78
K01342	0
K01347	0
K01350	0
K01354	1.5
K01355	0
K01356	4.54
K01358	8.12
K01361	1.05
K01372	2.27
K01387	0
K01389	0
K01390	0.34
K01392	0.64
K01399	0
K01400	0
K01401	2.84
K01406	0
K01407	0
K01409	5.81
K01414	0.14
K01415	0.5
K01416	0
K01417	0
K01419	2.84
K01420	1.5
K01421	5.33
K01424	6.25
K01425	1.28
K01426	5.79
K01427	0
K01428	2.84
K01429	2.84
K01430	2.84
K01432	0
K01433	0.78
K01434	1.5
K01436	3.56
K01437	0
K01438	1.92
K01439	9.03
K01442	2.74
K01443	5.11
K01444	0
K01446	2.66
K01447	0.15
K01448	4.36
K01449	0
K01451	2
K01452	0
K01453	0
K01455	1.58
K01457	0.14
K01458	0
K01459	0
K01460	0
K01461	0
K01462	11.08
K01464	0.5
K01465	6.25
K01466	0
K01467	0.99
K01468	3.98
K01469	0
K01470	0.64
K01471	0
K01473	1
K01474	1
K01476	2.78
K01477	0.14
K01478	4.53
K01479	3.54
K01480	2
K01482	0
K01483	0.14
K01484	0
K01485	1
K01486	0
K01487	0.14
K01488	3.17
K01489	5.47
K01491	5.61
K01492	0.14
K01493	4.47
K01494	1.52
K01495	2.77
K01496	1.5
K01497	0.64
K01499	0
K01501	0.5
K01502	0.5
K01505	0
K01507	2.38
K01512	4.47
K01515	5.47
K01518	0
K01520	4.33
K01521	0
K01523	1.5
K01524	3.56
K01525	0.14
K01531	0
K01533	1.29
K01534	2.36
K01535	0
K01537	1.13
K01539	0
K01545	0
K01546	3.22
K01547	3.22
K01548	3.22
K01551	1.4
K01555	0.64
K01556	1
K01560	2.4
K01561	0
K01563	0
K01567	0
K01568	0
K01569	0
K01571	0.6
K01572	0.76
K01573	0.14
K01574	0.5
K01575	6.77
K01576	0
K01577	0
K01578	0
K01579	4.12
K01580	0.64
K01581	0
K01582	2.3
K01583	0.34
K01584	0
K01585	0.14
K01586	7.64
K01588	5.61
K01589	5.47
K01590	0
K01591	5.61
K01593	0
K01594	0
K01595	1.13
K01596	1.14
K01597	3.45
K01598	0.99
K01599	4.62
K01601	0
K01602	0
K01607	2.65
K01608	0
K01609	4.96
K01610	2.98
K01611	0
K01613	0.28
K01615	0
K01616	0
K01617	0.5
K01619	7.41
K01620	4.35
K01621	0.51
K01622	0
K01623	3.84
K01624	5.81
K01625	2.74
K01626	2.95
K01627	0.28
K01628	0.84
K01629	0.14
K01630	0
K01631	0
K01633	5.27
K01635	4.85
K01637	0.64
K01638	0.64
K01639	3.71
K01640	0.64
K01641	3.45
K01643	0.2
K01644	3.2
K01646	0.2
K01647	6.36
K01649	8.6
K01652	10.45
K01653	3.14
K01654	0.65
K01655	0
K01657	4.46
K01658	6.43
K01659	0.14
K01661	4.98
K01662	2.3
K01664	1.78
K01665	3.12
K01666	1.14
K01667	0
K01668	0
K01669	3.88
K01671	0
K01673	2.65
K01674	0
K01676	0.78
K01677	0
K01678	0
K01679	4.48
K01681	5
K01682	0.14
K01683	0
K01684	0
K01685	0.14
K01686	1.13
K01687	5.2
K01689	6.25
K01690	0.5
K01692	6.14
K01693	4.28
K01695	4.96
K01696	5.7
K01697	1
K01698	4.48
K01699	0.5
K01702	0
K01703	5.36
K01704	5.2
K01706	0
K01707	0
K01708	0
K01709	0.14
K01710	2.43
K01711	1.28
K01712	4.98
K01713	0
K01714	5.84
K01715	0.5
K01716	0
K01719	4.12
K01720	0.5
K01721	1.5
K01724	0.5
K01725	0
K01727	2.81
K01728	0
K01729	0
K01730	0.14
K01732	0
K01733	6.11
K01734	0
K01735	5.61
K01736	5.61
K01737	3.5
K01738	9.55
K01739	5.92
K01740	3.72
K01744	1.78
K01745	4.62
K01746	0.2
K01749	4.48
K01750	4.22
K01751	0
K01752	10.06
K01753	0.5
K01754	8.14
K01755	5.07
K01756	5.61
K01758	0.5
K01759	1.51
K01760	3.18
K01761	0
K01766	0
K01768	2
K01769	0
K01770	1.66
K01771	2.06
K01772	4.82
K01775	9.09
K01776	5.61
K01777	0
K01778	1.78
K01779	1
K01781	0
K01782	0.64
K01783	5.61
K01784	10.43
K01785	5.12
K01787	0.14
K01788	3.43
K01790	2.29
K01791	8.39
K01792	0.5
K01795	0
K01796	0.5
K01799	0.5
K01800	0.14
K01801	0
K01802	3.78
K01803	6.31
K01804	0.64
K01805	0.14
K01807	3.97
K01808	2.64
K01809	7.73
K01810	5.61
K01811	0.28
K01812	0.99
K01813	0.14
K01814	3.42
K01815	0.28
K01816	0.64
K01817	5.2
K01818	0.48
K01819	7.86
K01820	0
K01821	3.97
K01822	1
K01823	4.33
K01825	0.14
K01826	0.14
K01829	0
K01834	9.21
K01835	4.97
K01838	0
K01839	4.22
K01840	2.29
K01841	0
K01843	0.14
K01844	0
K01845	8.32
K01846	0
K01847	2.28
K01848	0
K01849	0
K01851	0
K01854	1.88
K01856	0.64
K01857	0.5
K01858	1.64
K01865	0
K01866	5.61
K01867	6.11
K01868	5.61
K01869	5.61
K01870	5.61
K01872	5.61
K01873	5.61
K01874	5.61
K01875	5.61
K01876	5.61
K01878	1.13
K01879	1.13
K01880	4.48
K01881	5.61
K01883	5.61
K01884	0
K01885	2.78
K01886	0.78
K01887	5.99
K01889	5.61
K01890	5.61
K01892	5.61
K01893	3.97
K01894	0.14
K01895	8.52
K01896	0
K01897	11.05
K01902	3.98
K01903	3.98
K01904	0
K01905	0
K01906	2.64
K01907	1
K01908	0.5
K01909	0
K01910	0.4
K01911	4.48
K01912	1.06
K01914	1.13
K01915	8.39
K01916	4.33
K01918	4.12
K01919	0.59
K01920	0.14
K01921	6.49
K01922	0.99
K01923	5.61
K01924	5.61
K01925	5.61
K01926	4.47
K01928	2.77
K01929	5.61
K01933	5.61
K01934	3.55
K01935	3.42
K01937	5.61
K01938	4.67
K01939	5.61
K01940	5.07
K01941	0.28
K01945	5.61
K01947	0
K01950	1.28
K01951	6.89
K01952	13.51
K01953	0.98
K01955	5.76
K01956	5.62
K01958	3.84
K01959	0
K01960	0.28
K01961	7.23
K01962	3.97
K01963	4.97
K01965	0.5
K01966	1.78
K01968	0.64
K01969	1.14
K01971	1
K01972	5.61
K01974	0
K01975	0.5
K01989	3.38
K01990	45.67
K01991	0.56
K01992	37.17
K01993	0.56
K01994	0
K01995	4.49
K01996	4.99
K01997	4.49
K01998	5.49
K01999	4.49
K02000	0.55
K02001	0.14
K02002	0.95
K02003	26.82
K02004	21.08
K02005	2.67
K02006	1
K02007	1.5
K02008	1
K02009	1
K02010	2.18
K02011	2.52
K02012	5.23
K02013	19
K02014	2.24
K02015	39.42
K02016	29.84
K02017	3.48
K02018	3.98
K02019	0
K02020	3.48
K02021	1.5
K02022	0.14
K02024	0
K02025	2.33
K02026	2.33
K02027	3.83
K02028	13.34
K02029	8.65
K02030	15.69
K02031	8.55
K02032	14.83
K02033	15.33
K02034	14.33
K02035	16.61
K02036	7.85
K02037	6.86
K02038	6.86
K02039	6.7
K02040	7
K02041	2.46
K02042	4.92
K02043	0
K02044	2.66
K02045	1.14
K02046	1.14
K02047	1.14
K02048	1.42
K02049	5.72
K02050	5.08
K02051	5.08
K02052	1
K02053	1
K02054	1
K02055	1
K02056	4.99
K02057	8.48
K02058	0.5
K02062	1
K02063	1
K02064	1
K02065	0.78
K02066	5.28
K02067	5.28
K02068	3.39
K02069	3.89
K02071	8.52
K02072	8.52
K02073	10.27
K02074	0
K02075	0.5
K02076	2.84
K02077	0.5
K02078	7.39
K02079	0
K02080	0
K02081	0
K02082	1.36
K02083	0
K02086	3.83
K02092	0
K02093	0
K02094	0
K02095	0
K02096	0
K02097	0
K02099	0
K02100	0
K02103	0
K02106	0.64
K02107	0
K02108	5.61
K02109	5.61
K02110	5.61
K02111	5.61
K02112	5.61
K02113	2.97
K02114	5.61
K02115	5.61
K02116	1.92
K02117	0.14
K02118	0.14
K02119	0
K02120	0.14
K02121	0.14
K02122	0
K02123	0.14
K02124	0.14
K02160	6.81
K02164	0
K02167	0.14
K02168	0.78
K02169	0.28
K02170	0.14
K02171	2.26
K02172	2.26
K02173	0
K02182	1
K02188	0.64
K02189	0
K02190	0.14
K02191	0
K02192	0.14
K02193	0
K02194	0
K02195	0
K02196	0
K02197	0
K02198	0
K02199	0
K02200	0
K02203	0.64
K02204	0.14
K02205	0
K02217	3.48
K02221	5.47
K02224	1.64
K02225	0
K02226	0.28
K02227	1.14
K02228	0.5
K02229	0.5
K02230	0.64
K02231	1.28
K02232	1.14
K02233	1.28
K02234	0
K02236	3.83
K02237	5.47
K02238	5.61
K02239	0
K02240	3.83
K02241	0
K02242	3.83
K02243	3.83
K02244	3.83
K02245	3.82
K02246	3.63
K02247	0
K02248	0.99
K02249	0
K02250	2.84
K02251	0
K02253	0
K02254	0
K02255	0
K02258	0
K02259	3.84
K02274	1
K02275	1
K02276	1
K02277	0
K02278	0
K02279	0.5
K02280	0
K02281	0
K02282	0.5
K02283	3
K02284	0
K02285	0
K02286	0
K02287	0
K02288	0
K02289	0
K02290	0
K02291	0
K02292	0
K02293	0
K02294	0
K02297	0.14
K02298	2.2
K02299	2.58
K02300	2.2
K02302	1.14
K02303	3.74
K02304	2.84
K02305	0
K02313	5.61
K02314	6.11
K02315	0.4
K02316	5.61
K02317	0
K02334	0.51
K02335	6.61
K02336	0
K02337	5.61
K02338	5.61
K02339	0.14
K02340	5.61
K02341	5.61
K02342	6.87
K02343	5.61
K02344	0
K02345	0
K02346	6.61
K02347	2.84
K02348	1.15
K02351	0.5
K02352	2.46
K02355	6.25
K02356	5.61
K02357	5.61
K02358	6.25
K02361	0.64
K02362	0
K02363	0
K02364	0
K02371	1.53
K02372	4.12
K02377	0.28
K02379	3.48
K02380	0
K02381	0.5
K02383	0
K02385	0.5
K02386	0
K02387	0.5
K02388	0.5
K02389	0.5
K02390	0.5
K02391	0
K02392	0
K02393	0
K02394	0
K02395	0
K02396	0.5
K02397	0.5
K02398	0
K02399	0
K02400	0.5
K02401	0.5
K02402	0
K02403	0
K02404	0
K02405	0.5
K02406	0.5
K02407	0.5
K02408	0.5
K02409	0.5
K02410	0.5
K02411	0.5
K02412	0.5
K02413	0
K02414	0
K02415	0.5
K02416	0.5
K02417	0.5
K02418	0.5
K02419	0.5
K02420	0.5
K02421	0.5
K02422	0.5
K02423	0
K02424	4.04
K02425	0
K02426	0.64
K02427	0.14
K02428	7.24
K02429	0.56
K02430	0
K02431	0.34
K02433	5.97
K02434	5.47
K02435	5.47
K02436	0
K02437	5.12
K02438	2
K02439	0
K02440	6.47
K02441	0
K02442	0
K02443	3.34
K02444	0
K02445	3.55
K02446	1
K02448	0
K02450	0
K02451	0
K02452	0.14
K02453	0.14
K02454	0.28
K02455	0.14
K02456	0.78
K02457	0
K02458	0.14
K02459	0.14
K02460	0.14
K02461	0.14
K02462	0.14
K02463	0.14
K02464	0
K02465	0
K02466	0
K02467	0
K02468	0
K02469	7.11
K02470	7.11
K02471	0
K02472	2.94
K02473	0
K02474	0.14
K02475	0.41
K02476	0.41
K02477	0.15
K02478	0.51
K02479	0.5
K02480	0
K02481	0.14
K02482	0
K02483	2.14
K02484	4.34
K02485	0
K02486	0
K02487	0
K02488	0
K02490	0
K02491	0
K02492	4.48
K02493	6.61
K02494	0.14
K02495	5.75
K02496	0
K02497	0.78
K02498	0
K02499	2.84
K02500	4.42
K02501	4.42
K02502	0.14
K02503	5.61
K02504	0
K02505	0
K02506	0
K02507	0
K02508	0
K02509	0.5
K02510	1
K02511	0
K02517	1.06
K02518	5.61
K02519	5.61
K02520	5.61
K02521	0
K02523	0.28
K02525	0
K02526	0
K02527	0.28
K02528	5.61
K02529	10.13
K02530	3.83
K02531	0.96
K02532	0
K02533	0
K02535	0.14
K02536	0.28
K02538	2.26
K02545	2.06
K02547	2.06
K02548	4.89
K02549	5.84
K02550	0
K02551	4.76
K02552	4.34
K02553	0.14
K02554	1
K02556	0.5
K02557	0.5
K02558	0.14
K02560	0
K02562	0
K02563	5.61
K02564	4.61
K02565	0
K02566	0
K02567	0
K02568	0
K02569	0
K02570	0
K02571	0
K02572	0
K02573	0
K02574	0
K02575	0.64
K02584	0
K02585	0
K02586	0
K02587	0
K02588	0
K02589	0
K02590	0
K02591	0
K02592	0
K02593	0
K02594	0
K02595	0
K02596	0
K02597	0
K02598	0
K02600	5.61
K02601	5.61
K02609	0.5
K02610	0.5
K02611	0.5
K02612	0.5
K02613	1
K02614	2.43
K02615	0
K02616	1.5
K02617	0.5
K02618	0.5
K02619	2.06
K02621	4.11
K02622	4.11
K02623	0
K02624	0.28
K02625	0
K02626	0
K02634	0
K02635	0
K02636	0
K02637	0
K02638	0
K02639	0
K02640	0
K02641	0
K02642	0
K02643	0
K02647	0.39
K02650	0.14
K02651	1
K02652	0.64
K02653	0.64
K02654	2.14
K02655	0.28
K02656	0.14
K02657	0.14
K02658	0.14
K02659	0.14
K02660	0.14
K02661	0
K02662	0.14
K02663	0.14
K02664	0.14
K02665	0.14
K02666	0.14
K02667	0.14
K02668	0.14
K02669	0.64
K02670	0.28
K02671	0.14
K02672	0.14
K02673	0
K02674	0.14
K02676	0.14
K02679	0
K02680	0
K02681	0
K02682	0
K02686	0
K02687	4.11
K02688	0
K02689	0
K02690	0
K02691	0
K02692	0
K02693	0
K02694	0
K02696	0
K02697	0
K02698	0
K02699	0
K02700	0
K02702	0
K02703	0
K02704	0
K02705	0
K02706	0
K02707	0
K02708	0
K02709	0
K02710	0
K02711	0
K02712	0
K02713	0
K02714	0
K02715	0
K02716	0
K02717	0
K02718	0
K02719	0
K02720	0
K02722	0
K02723	0
K02724	0
K02742	0
K02744	0.75
K02745	0.75
K02746	0.75
K02747	0.75
K02750	2.46
K02753	0
K02755	2.06
K02756	0
K02757	1.49
K02759	2.81
K02760	2.31
K02761	2.65
K02763	0
K02765	5.28
K02768	0.01
K02769	0
K02770	6.47
K02771	0
K02773	3.35
K02774	3.35
K02775	3.36
K02777	2.84
K02778	0
K02779	1.57
K02781	0
K02783	0
K02784	0
K02786	3.42
K02788	3.76
K02791	2.06
K02793	2.41
K02794	3.4
K02795	2.9
K02796	2.9
K02798	2.64
K02799	0
K02800	2.64
K02802	0
K02803	0
K02804	2.46
K02805	0
K02806	0
K02810	6.3
K02812	0
K02813	0
K02814	0
K02815	0
K02819	3.25
K02821	3.63
K02822	4.42
K02823	1.1
K02824	3.83
K02825	4.83
K02826	0.78
K02827	2.84
K02828	0.78
K02829	0.78
K02834	5.61
K02835	5.61
K02836	5.61
K02837	4.11
K02838	5.61
K02839	0
K02840	0
K02841	0
K02843	0
K02844	0
K02846	0
K02847	0
K02848	0
K02849	0
K02850	0
K02851	4.99
K02852	0
K02853	0
K02854	0
K02855	0
K02856	0.14
K02858	0
K02859	0
K02860	5.61
K02862	0
K02863	5.61
K02864	5.61
K02867	5.61
K02871	5.61
K02874	5.61
K02876	5.61
K02878	5.61
K02879	5.61
K02881	5.61
K02884	5.61
K02886	5.61
K02887	5.61
K02888	5.61
K02890	5.61
K02891	0
K02892	5.61
K02895	5.61
K02897	4.62
K02899	5.61
K02902	6.11
K02904	5.61
K02906	5.61
K02907	5.61
K02909	6.25
K02911	6.11
K02913	9.39
K02914	5.11
K02916	5.61
K02919	6.11
K02926	5.61
K02927	0
K02931	5.61
K02933	5.61
K02935	5.61
K02936	0
K02939	5.61
K02945	5.61
K02946	5.61
K02948	5.61
K02950	5.61
K02952	5.61
K02954	9.6
K02956	5.61
K02959	5.61
K02961	5.61
K02963	5.61
K02965	5.61
K02967	5.61
K02968	5.61
K02970	4.11
K02972	0
K02982	5.61
K02986	5.61
K02988	5.61
K02990	5.61
K02992	5.61
K02994	5.61
K02996	5.61
K03040	5.61
K03043	5.61
K03046	5.61
K03048	3.83
K03060	5.47
K03070	8.66
K03071	0.14
K03072	2.14
K03073	5.02
K03074	1.64
K03075	5.61
K03076	8.66
K03077	0.14
K03078	0
K03079	0
K03086	6.11
K03087	0.5
K03088	8.89
K03089	0.14
K03090	3.84
K03091	2.84
K03092	0.28
K03093	0
K03095	3.83
K03098	0.28
K03100	12.1
K03101	6.11
K03106	5.61
