reactions	GI_11
K00301	0.166428571428571
K00302	0.166428571428571
K00303	0.166428571428571
K00304	0.166428571428571
K00305	0.166428571428571
K00306	0.166428571428571
K00318	0.417689075630252
K00319	0
K00320	0
K00322	0.4053081232493
K00323	0.4053081232493
K00324	0.4053081232493
K00325	0.4053081232493
K00329	6.25383586462108
K00357	0.112689075630252
K00360	0.417689075630252
K00361	0.5303081232493
K00362	0.5303081232493
K00364	0.2253081232493
K00365	0
K00366	0
K00368	0
K00370	0.417689075630252
K00371	0.417689075630252
K00372	0.417689075630252
K00374	0.417689075630252
K00376	0
K00380	0.5303081232493
K00381	0.5303081232493
K00382	6.89604664683186
K00383	0.5303081232493
K00384	30.5705607742219
K00385	0.5303081232493
K00390	0.5303081232493
K00392	0.0385714285714286
K00394	4.15142857142857
K00395	4.15142857142857
K00399	0
K00401	0
K00402	0
K00411	0
K00432	0.279117647058824
K00436	0
K00440	0
K00441	0
K00442	0
K00443	0
K00448	0.379117647058824
K00449	0.379117647058824
K00451	0.125
K00453	0.125
K00455	0.237689075630252
K00457	0.379117647058824
K00463	0.125
K00466	0
K00472	0
K00480	0
K00483	0.237689075630252
K00484	0.237689075630252
K00491	0
K00500	0.125
K00518	2.25645491224013
K00522	0.292689075630252
K00524	0.853471286412463
K00525	0.853471286412463
K00526	0.853471286412463
K00527	43.1797214367478
K00528	0.305
K00529	0
K00531	0.0414285714285714
K00540	0.112689075630252
K00547	0.115546218487395
K00548	0
K00549	0.5303081232493
K00560	1.21669615413733
K00568	0.305
K00577	0
K00578	0
K00579	0
K00580	0
K00581	0
K00582	0
K00583	0
K00584	0
K00589	0.08
K00591	0.125
K00593	12.9597499221911
K00595	4.315
K00598	0.0741176470588235
K00599	4.84673669467787
K00600	4.87857142857143
K00601	43.4847214367478
K00602	43.4847214367478
K00603	0.125
K00605	6.36645491224012
K00606	6.6678834836687
K00607	2.14383586462108
K00608	42.1647214367478
K00609	42.1647214367478
K00610	42.1647214367478
K00611	40.3191151882975
K00615	43.3652619772884
K00616	0.899011826953003
K00618	31.551486616869
K00620	31.551486616869
K00625	23.479867994888
K00626	17.700793837535
K00627	0.5303081232493
K00629	41.8346616042787
K00632	8.97459383753501
K00634	0
K00639	2.07645491224013
K00640	43.4847214367478
K00641	0.305
K00643	0
K00645	42.0521023891288
K00647	43.3721023891288
K00648	43.3721023891288
K00651	32.7329151882975
K00652	6.25383586462108
K00655	43.5608083932696
K00656	41.6532928653192
K00657	0.237689075630252
K00658	0
K00661	0.279117647058824
K00665	43.4847214367478
K00667	43.3721023891288
K00668	43.4847214367478
K00672	0
K00673	0.112689075630252
K00674	0.5303081232493
K00677	2.2978834836687
K00681	4.68173669467787
K00688	8.66959383753501
K00690	0
K00691	0
K00697	0.402689075630252
K00703	8.48285714285714
K00705	11.824403789689
K00713	0.571736694677871
K00748	2.2978834836687
K00756	24.125603789689
K00757	23.945603789689
K00758	24.125603789689
K00759	43.5608083932696
K00760	43.5608083932696
K00761	22.2843222506394
K00762	26.270603789689
K00763	18.4179249096009
K00764	43.4847214367478
K00765	32.7372392259656
K00766	5.48911764705882
K00767	15.2107406265258
K00768	5.03832135076253
K00769	41.8346616042787
K00772	0.0414285714285714
K00777	4.11
K00787	26.0670323611176
K00788	15.6357406265258
K00790	43.5608083932696
K00793	4.79054621848739
K00794	6.55526443604965
K00795	26.0670323611176
K00796	6.5728834836687
K00797	26.0087114845938
K00798	6.76446813975335
K00800	34.5264429296693
K00804	26.2320323611176
K00805	9.06560846560847
K00806	0.346428571428571
K00810	0.417689075630252
K00811	43.4847214367478
K00812	43.4847214367478
K00813	43.4847214367478
K00814	0.112689075630252
K00815	43.3652619772884
K00817	43.3652619772884
K00818	33.1390619772884
K00819	0.125
K00820	41.8346616042787
K00821	33.3190619772884
K00822	0.305
K00823	0.205
K00824	0.125
K00826	33.4385214367478
K00827	8.34197478991597
K00830	8.34197478991597
K00831	30.4164429296693
K00832	43.4847214367478
K00833	4.56911764705882
K00835	0.2253081232493
K00838	43.3652619772884
K00840	0.237689075630252
K00841	0
K00844	11.788515758801
K00845	11.6758967111819
K00848	0.112689075630252
K00849	11.3708967111819
K00850	39.3747214367478
K00851	0.571736694677871
K00852	2.35624557246557
K00853	0.429011826953003
K00855	0
K00856	0.125
K00857	0.188776032151991
K00858	43.3958083932696
K00859	38.1308083932696
K00860	0.5303081232493
K00861	43.5608083932696
K00863	0.442821350762527
K00864	22.4449975412387
K00865	12.9156784936197
K00867	43.5608083932696
K00868	0.827821350762527
K00869	0.201086956521739
K00872	9.13959383753501
K00873	41.8871023891288
K00875	0.429011826953003
K00876	43.4481893456505
K00877	13.1606784936197
K00878	8.66567849361967
K00879	0.112689075630252
K00882	9.98563795307913
K00883	0.237689075630252
K00884	0
K00885	0.470440398381575
K00891	34.6390619772884
K00892	0.112689075630252
K00893	0.125
K00895	5.83614678899082
K00899	0.0741176470588235
K00901	0.814767582708759
K00904	0.201086956521739
K00912	2.18526443604965
K00917	39.3747214367478
K00919	43.2526429296693
K00925	43.2558083932696
K00926	0.0414285714285714
K00927	41.758574647757
K00928	0
K00929	0
K00930	33.3190619772884
K00931	34.5264429296693
K00932	43.2558083932696
K00938	0.0760869565217391
K00939	43.5608083932696
K00940	4.8053081232493
K00941	13.1606784936197
K00942	43.5608083932696
K00943	43.5608083932696
K00944	8.80554621848739
K00945	43.5608083932696
K00948	43.4481893456505
K00949	35.8329249096009
K00950	6.4078834836687
K00951	43.5608083932696
K00952	43.519379821841
K00953	43.5608083932696
K00954	43.4413489338101
K00955	4.68173669467787
K00956	4.68173669467787
K00957	4.68173669467787
K00958	4.68173669467787
K00963	22.0243222506394
K00964	9.02617849361967
K00966	0
K00969	43.519379821841
K00971	4.45357142857143
K00972	41.630957900575
K00973	10.8657406265258
K00975	9.79879754123872
K00978	12.2914285714286
K00979	6.29526443604965
K00980	0.125
K00981	43.5608083932696
K00983	8.30785714285714
K00991	25.9861443302295
K00995	41.6806139852311
K00997	4.68857710651828
K00998	4.56911764705882
K01000	43.5608083932696
K01005	25.9216907462107
K01006	11.0170608465608
K01007	4.56911764705882
K01008	4.93782135076253
K01011	0.4053081232493
K01012	4.82911764705882
K01027	0
K01028	0
K01029	0
K01034	0.08
K01035	0.08
K01047	0.0385714285714286
K01048	9.40509383753501
K01053	0
K01055	0.379117647058824
K01057	12.7466331750091
K01069	12.9964342493754
K01077	1.96669300747822
K01078	1.96669300747822
K01079	2.42145491224013
K01080	0
K01081	14.7544443302295
K01082	2.13145491224013
K01085	0.0385714285714286
K01086	15.1849443302295
K01087	0.402689075630252
K01089	33.2064429296693
K01091	16.1049443302295
K01092	4.52768907563025
K01093	1.96669300747822
K01094	13.9905462184874
K01101	1.96669300747822
K01112	0.125
K01113	1.96669300747822
K01119	2.07645491224013
K01126	9.25438449776046
K01129	30.6292499221911
K01133	0.163571428571429
K01139	6.36645491224012
K01176	0.2655
K01182	0.2655
K01187	10.5486215789068
K01188	10.2866930074782
K01189	8.2555462184874
K01190	10.6723252826105
K01193	0.125
K01194	0.3503081232493
K01203	0.2655
K01207	10.1704325032765
K01209	0
K01220	0
K01221	0.266736694677871
K01222	0.266736694677871
K01223	0.266736694677871
K01226	0.2253081232493
K01232	0.2253081232493
K01239	0.417689075630252
K01241	2.14383586462108
K01243	9.15241538579135
K01244	9.15241538579135
K01251	4.62142857142857
K01252	0.417689075630252
K01255	43.5608083932696
K01256	43.5608083932696
K01270	43.5608083932696
K01271	43.5608083932696
K01424	10.843903789689
K01425	0.417689075630252
K01426	0.305
K01427	0.379117647058824
K01428	0.379117647058824
K01429	0.379117647058824
K01430	0.379117647058824
K01431	0.199117647058824
K01432	0.125
K01433	0.417689075630252
K01436	0
K01438	2.5015871873724
K01439	0.417689075630252
K01440	0.767280810221987
K01443	9.05617849361967
K01446	0.301428571428571
K01447	0.301428571428571
K01448	0.301428571428571
K01449	0.301428571428571
K01457	0.582689075630252
K01458	0.125
K01460	0.0385714285714286
K01464	0.550132275132275
K01465	40.3191151882975
K01466	0.0385714285714286
K01468	0.237689075630252
K01476	0
K01477	0.125
K01478	0.203571428571429
K01479	0.417689075630252
K01480	4.4603081232493
K01482	0.29
K01484	0.417689075630252
K01485	0.417689075630252
K01486	0.596868969810146
K01487	0.533165266106443
K01488	0.677689075630252
K01489	19.6035252826105
K01491	43.4481893456505
K01492	43.4847214367478
K01493	21.2344540515329
K01494	0.459117647058824
K01495	6.72026443604965
K01496	32.4772392259656
K01497	6.55526443604965
K01498	6.55526443604965
K01499	0
K01507	23.2244570006982
K01509	0
K01510	0
K01512	0.237689075630252
K01513	0.112689075630252
K01514	0.2253081232493
K01515	30.6979616042787
K01517	30.6979616042787
K01518	8.48928571428572
K01519	43.5608083932696
K01520	43.5608083932696
K01521	0.2253081232493
K01523	32.4772392259656
K01524	0.2253081232493
K01525	0.5303081232493
K01529	0.163571428571429
K01533	0
K01553	0
K01556	0.125
K01568	33.3190619772884
K01571	9.6447499221911
K01572	9.6447499221911
K01573	9.6447499221911
K01575	0.115546218487395
K01579	7.50645491224012
K01580	7.67145491224012
K01581	10.294593837535
K01582	37.0986151882975
K01583	41.2086151882975
K01584	41.2086151882975
K01585	41.2086151882975
K01586	42.7052619772884
K01587	43.4847214367478
K01591	42.1647214367478
K01595	0.203571428571429
K01596	17.3391176470588
K01597	0.0760869565217391
K01598	17.0746298996499
K01599	0.5303081232493
K01607	5.35554621848739
K01608	0.163571428571429
K01609	5.48911764705882
K01610	8.91348941798942
K01611	0.166428571428571
K01613	6.4078834836687
K01619	2.49604664683186
K01620	0.511428571428571
K01621	0.0760869565217391
K01622	43.3652619772884
K01623	43.3652619772884
K01624	43.3652619772884
K01625	10.5318252826105
K01626	39.2552619772884
K01627	2.18526443604965
K01628	0.3503081232493
K01629	0.112689075630252
K01630	0.3503081232493
K01631	0.199117647058824
K01632	0.0760869565217391
K01633	2.2978834836687
K01635	0
K01637	0.5303081232493
K01638	0.5303081232493
K01639	0.35489417989418
K01640	0.343571428571429
K01641	0.0760869565217391
K01643	0.163571428571429
K01644	0.163571428571429
K01646	0.163571428571429
K01647	28.8927392259656
K01649	33.3190619772884
K01652	33.3190619772884
K01653	33.3190619772884
K01654	8.30785714285714
K01655	0
K01656	7.48076443604965
K01657	7.48076443604965
K01658	7.48076443604965
K01659	0.343571428571429
K01661	0.402689075630252
K01662	41.8912143582407
K01663	33.0027392259656
K01664	6.9333834836687
K01665	6.9333834836687
K01666	0.199117647058824
K01670	0
K01672	0.5303081232493
K01673	0.5303081232493
K01674	0.5303081232493
K01676	33.3190619772884
K01677	33.3190619772884
K01678	33.3190619772884
K01679	33.3190619772884
K01680	2.25645491224013
K01681	2.42145491224013
K01682	2.42145491224013
K01684	0.112689075630252
K01685	4.14857142857143
K01686	8.36816526610644
K01687	32.6590619772884
K01689	26.2272312867513
K01690	0.417689075630252
K01692	0.736736694677871
K01693	32.7372392259656
K01694	7.21526443604965
K01695	0
K01696	0
K01697	0.0741176470588235
K01698	4.56911764705882
K01699	0.112689075630252
K01702	32.6590619772884
K01703	32.6590619772884
K01704	32.6590619772884
K01706	0.237689075630252
K01707	0
K01708	0.3503081232493
K01709	4.27357142857143
K01710	11.5257406265258
K01711	0.163571428571429
K01712	0.199117647058824
K01713	33.3190619772884
K01714	12.7164285714286
K01715	0.736736694677871
K01716	26.3087357224621
K01718	43.5608083932696
K01719	4.68173669467787
K01720	0.343571428571429
K01724	0.305
K01725	0.125
K01733	34.6390619772884
K01734	26.9838675692499
K01735	42.0452619772884
K01736	43.2526429296693
K01737	0
K01738	43.3721023891288
K01739	31.5929151882975
K01740	43.3721023891288
K01744	13.084593837535
K01745	0.237689075630252
K01746	0.206428571428571
K01749	4.88544039838157
K01750	0.125
K01752	15.0199443302295
K01753	0.237689075630252
K01754	24.125603789689
K01755	33.3190619772884
K01756	42.2408083932696
K01758	0.3503081232493
K01759	0.928321350762527
K01760	0.3503081232493
K01761	0
K01768	0.649767582708759
K01770	43.2002619772884
K01772	0.582689075630252
K01773	0
K01775	43.5608083932696
K01776	17.7401298996499
K01777	0.166428571428571
K01778	22.2799975412387
K01782	9.13959383753501
K01783	43.5608083932696
K01784	42.1281893456505
K01785	10.4508967111819
K01786	8.57186896981015
K01787	1.85114678899083
K01788	0.554011826953003
K01790	14.789003931848
K01791	0.556736694677871
K01792	42.1647214367478
K01803	43.5608083932696
K01804	8.49316526610644
K01805	0.3503081232493
K01807	43.5608083932696
K01808	43.5608083932696
K01809	10.4061524669377
K01810	42.1647214367478
K01812	8.40959383753501
K01813	0.112689075630252
K01814	32.7372392259656
K01816	0.343571428571429
K01817	5.22911764705882
K01818	0.112689075630252
K01819	0
K01821	0.125
K01823	8.70975222262818
K01825	9.13959383753501
K01826	0.237689075630252
K01833	0.0385714285714286
K01834	43.5608083932696
K01835	15.139403789689
K01836	0
K01837	43.5608083932696
K01838	0
K01839	8.87879754123872
K01840	21.5291176470588
K01843	0
K01844	0
K01845	4.68173669467787
K01847	1.72614678899083
K01848	1.72614678899083
K01849	1.72614678899083
K01850	10.5316930074782
K01851	0.112689075630252
K01852	0.125
K01854	9.11706084656085
K01856	0.420546218487395
K01857	0.379117647058824
K01858	0
K01885	43.4481893456505
K01895	4.8053081232493
K01897	15.0144443302295
K01902	0.417689075630252
K01903	0.417689075630252
K01905	4.8053081232493
K01906	0
K01907	0.346428571428571
K01908	4.8053081232493
K01909	0
K01911	0.112689075630252
K01912	0.125
K01914	10.3598120550973
K01915	34.8346083932696
K01916	43.4481893456505
K01917	0.0385714285714286
K01918	6.6678834836687
K01919	0.5303081232493
K01920	0.5303081232493
K01921	41.8346616042787
K01922	17.0746298996499
K01923	43.4847214367478
K01924	43.5608083932696
K01925	43.3958083932696
K01928	43.2002619772884
K01929	43.3958083932696
K01930	43.4481893456505
K01933	43.4847214367478
K01934	40.1297021448193
K01935	0.459117647058824
K01937	42.1213489338101
K01938	42.7650002700203
K01939	42.2408083932696
K01940	1.12236896981015
K01942	0.643571428571429
K01945	43.4847214367478
K01947	0.643571428571429
K01950	23.6008362069802
K01951	42.5926429296693
K01952	43.4847214367478
K01953	13.1771331750091
K01954	42.1213489338101
K01955	42.1213489338101
K01956	42.1213489338101
K01958	4.275
K01959	4.275
K01960	4.275
K01961	2.06971821756225
K01962	42.1647214367478
K01963	42.1647214367478
K01964	2.06971821756225
K01968	0.305
K01969	0.305
K02083	0.0385714285714286
K02111	22.6405439572199
K02112	22.6405439572199
K02160	42.1647214367478
K02170	0.0741176470588235
K02189	8.22285714285714
K02190	12.7356784936197
K02191	4.65461764705882
K02201	43.4413489338101
K02203	23.9674406265258
K02204	9.13959383753501
K02217	0.292689075630252
K02224	13.1811784936197
K02225	4.73139277933396
K02226	6.50768907563025
K02227	4.73139277933396
K02229	0.125
K02230	0.125
K02231	5.03832135076253
K02232	4.73139277933396
K02233	5.03832135076253
K02274	0.125
K02275	0.125
K02276	0.125
K02291	0.125
K02302	4.55673669467787
K02303	0.08
K02304	4.55673669467787
K02312	0.112689075630252
K02318	43.5608083932696
K02361	0.112689075630252
K02371	5.94883586462108
K02372	26.3087357224621
K02377	1.76471821756225
K02428	43.5608083932696
K02437	0.125
K02439	0.4053081232493
K02446	15.1849443302295
K02472	0.0385714285714286
K02473	43.4481893456505
K02492	4.56911764705882
K02495	0.5303081232493
K02496	0.08
K02500	33.0027392259656
K02501	33.0027392259656
K02502	32.7372392259656
K02509	0.237689075630252
K02510	4.14857142857143
K02517	2.18526443604965
K02523	26.2797261126673
K02527	0.279117647058824
K02535	0.571736694677871
K02536	2.2978834836687
K02548	0.277689075630252
K02549	0
K02551	0.277689075630252
K02552	0.112689075630252
K02554	0.0741176470588235
K02560	0.237689075630252
K02563	39.2858083932696
K02564	10.7408967111819
K02567	0.417689075630252
K02586	0.0414285714285714
K02588	0.0414285714285714
K02591	0.0414285714285714
K02594	0
K02619	0.459117647058824
K02626	41.2086151882975
K02749	8.682862820804
K02750	8.682862820804
K02752	8.682862820804
K02759	0.0741176470588235
K02760	0.0741176470588235
K02761	0.0741176470588235
K02763	0.346428571428571
K02764	0.346428571428571
K02765	0.346428571428571
K02768	9.29775700069818
K02769	9.29775700069818
K02770	9.29775700069818
K02773	0.459117647058824
K02774	0.459117647058824
K02775	0.459117647058824
K02777	9.41739615413733
K02778	9.41739615413733
K02779	9.41739615413733
K02781	0.571736694677871
K02782	0.571736694677871
K02783	0.571736694677871
K02786	0
K02787	0
K02788	0
K02790	0.691196154137331
K02791	0.691196154137331
K02793	13.4147771065183
K02794	13.4147771065183
K02795	13.4147771065183
K02796	13.4147771065183
K02798	0.571736694677871
K02799	0.571736694677871
K02800	0.571736694677871
K02802	8.60197478991597
K02803	8.60197478991597
K02804	8.60197478991597
K02808	0.540005677946854
K02809	0.540005677946854
K02810	0.540005677946854
K02817	0.533165266106443
K02818	0.533165266106443
K02819	0.533165266106443
K02825	22.2843222506394
K02826	6.41883586462108
K02827	0.163571428571429
K02828	0.163571428571429
K02829	0.163571428571429
K02851	0.511196154137331
K02858	6.6678834836687
K03077	8.57186896981015
K03078	0.112689075630252
K03079	11.1041027153227
K03080	8.57186896981015
K03081	0.112689075630252
K03082	11.1041027153227
K03119	0.199117647058824
K03151	40.5146616042787
K03153	0.125
K03179	4.6403081232493
K03181	0.5303081232493
K03182	4.6403081232493
K03183	4.37
K03184	0.5303081232493
K03185	0.5303081232493
K03186	4.6403081232493
K03269	0.237689075630252
K03270	2.2978834836687
K03271	4.68173669467787
K03272	0.571736694677871
K03273	0.571736694677871
K03274	0.571736694677871
K03280	0.163571428571429
K03334	6.95526443604965
K03335	0.237689075630252
K03336	0.237689075630252
K03337	0.237689075630252
K03338	0.237689075630252
K03339	0
K03340	2.62035049269453
K03342	6.9333834836687
K03366	0.199117647058824
K03381	0.305
K03385	4.31357142857143
K03388	4.11
K03389	4.11
K03390	4.11
K03394	4.81689277933395
K03417	0.343571428571429
K03430	0.163571428571429
K03431	43.5608083932696
K03462	0.125
K03464	0.305
K03465	0
K03472	43.2953083932696
K03473	2.14383586462108
K03474	2.14383586462108
K03476	0.112689075630252
K03517	15.0981215789068
K03524	0.643571428571429
K03525	43.5608083932696
K03526	43.2526429296693
K03527	24.1711443302295
K03564	42.9008083932696
K03688	0.3503081232493
K03707	0
K03731	0
K03735	0.417689075630252
K03736	0.417689075630252
K03737	40.3014961406785
K03742	0
K03743	0
K03777	0.417689075630252
K03778	0.417689075630252
K03779	13.1810462184874
K03780	13.1810462184874
K03781	0.6953081232493
K03783	23.945603789689
K03784	23.945603789689
K03785	43.3721023891288
K03786	43.3721023891288
K03787	14.2457406265258
K03788	1.96669300747822
K03794	4.5153081232493
K03795	12.7356784936197
K03800	4.3353081232493
K03815	23.945603789689
K03816	41.8346616042787
K03841	15.1849443302295
K03856	39.2552619772884
K04016	4.31357142857143
K04019	0.417689075630252
K04020	23.479867994888
K04021	9.06083687871284
K04022	40.5146616042787
K04032	0.08
K04041	15.1849443302295
K04042	41.8346616042787
K04072	9.06083687871284
K04073	9.06083687871284
K04092	10.5316930074782
K04093	10.5316930074782
K04486	32.9850143582408
K04516	10.5316930074782
K04517	15.403515758801
K04518	33.3190619772884
K04561	0
K04720	17.758674789916
K04765	0
K04781	0
K04782	0
K05298	0.305
K05301	0
K05306	0.0385714285714286
K05308	0.237689075630252
K05342	0
K05343	0.18
K05349	10.2866930074782
K05350	10.2866930074782
K05351	0
K05355	0
K05358	0.0741176470588235
K05359	33.3190619772884
K05368	0.305
K05526	0.417689075630252
K05549	0
K05550	0
K05597	11.023903789689
K05602	32.9850143582408
K05603	0.125
K05605	0.305
K05606	1.85114678899083
K05607	0.305
K05708	0
K05709	0
K05710	0
K05711	0
K05712	0.0741176470588235
K05713	0.0741176470588235
K05714	0.0741176470588235
K05715	0
K05783	0
K05784	0
K05821	33.3190619772884
K05822	0
K05823	0.0414285714285714
K05828	33.3190619772884
K05829	33.3190619772884
K05830	33.1390619772884
K05851	0.649767582708759
K05873	0.649767582708759
K05878	0.442821350762527
K05879	0.442821350762527
K05887	33.3190619772884
K05895	8.62567849361967
K05910	0
K05916	0.417689075630252
K05921	0.237689075630252
K05934	8.68747478991597
K05936	13.0011784936197
K05939	0
K05946	0.0414285714285714
K06001	0
K06040	0
K06041	2.2978834836687
K06042	13.1811784936197
K06120	0
K06121	0
K06122	0
K06133	4.68857710651828
K06151	0.125
K06152	0.125
K06153	43.4847214367478
K06208	10.5316930074782
K06209	10.5316930074782
K06210	43.519379821841
K06221	0.0385714285714286
K06281	6.35145491224012
K06282	6.35145491224012
K06447	0.237689075630252
K06859	42.1647214367478
K06928	0
K06989	0.237689075630252
K07029	0.814767582708759
K07130	0.125
K07173	9.21682842926961
K07246	0.125
K07248	0.556736694677871
K07250	0.205
K07306	0.203571428571429
K07309	0.0385714285714286
K07310	0.0385714285714286
K07404	12.7466331750091
K07406	8.2555462184874
K07407	8.2555462184874
K07508	17.700793837535
K07509	17.700793837535
K07511	0.736736694677871
K07513	8.97459383753501
K07514	9.13959383753501
K07515	9.13959383753501
K07516	8.93316526610644
K07751	43.5608083932696
K07816	43.5608083932696
K08041	0.649767582708759
K08042	0.649767582708759
K08043	0.649767582708759
K08044	0.649767582708759
K08045	0.649767582708759
K08046	0.649767582708759
K08047	0.649767582708759
K08048	0.649767582708759
K08049	0.649767582708759
K08092	0.0385714285714286
K08093	0.0385714285714286
K08094	0.0385714285714286
K08097	0
K08260	0
K08264	4.11
K08265	4.11
K08281	0.767280810221987
K08289	43.4847214367478
K08298	0.203571428571429
K08299	0.0385714285714286
K08302	0
K08312	30.6979616042787
K08318	0
K08324	0.3503081232493
K08348	4.50173669467787
K08352	0
K08353	0
K08354	0
K08357	0.0385714285714286
K08358	0.0385714285714286
K08359	0.0385714285714286
K08680	0
K08682	0.112689075630252
K08683	8.93316526610644
K08722	14.2457406265258
K08723	14.2457406265258
K08963	4.57054621848739
K08964	0.0741176470588235
K08965	0.0741176470588235
K08966	0.0741176470588235
K08967	0.254117647058824
K08968	4.6403081232493
K08969	0.0385714285714286
K09007	6.72026443604965
K09065	15.138015758801
K09251	0.2253081232493
K09458	42.0521023891288
K09469	0.163571428571429
K09472	0.199117647058824
K09474	1.96669300747822
K09478	0.18
K09680	43.5608083932696
K09698	43.4481893456505
K09699	0.125
K09809	0
K09882	0.125
K09883	0.125
K09903	43.5608083932696
K10047	4.52768907563025
K10150	43.3721023891288
K10203	42.0521023891288
K10206	13.4797857142857
K10209	0
K10213	0.417689075630252
K10245	42.0521023891288
K10246	42.0521023891288
K10353	0.201086956521739
K10524	0.5303081232493
K10527	9.13959383753501
K10534	0.125
K10536	10.599003931848
K10705	43.1826893456505
K10764	31.4802961406785
K10780	0
K10793	0.0414285714285714
K10794	0.0414285714285714
K10795	0.0414285714285714
K10796	0.0414285714285714
K10807	0.853471286412463
K10808	0.853471286412463
K10977	0
K10989	19.6035252826105
K11029	0.649767582708759
K11067	31.551486616869
K11140	43.5608083932696
K11142	43.5608083932696
K11175	43.4847214367478
K11176	35.3418642938907
K11177	4.77275132275132
K11178	4.77275132275132
K11204	0.5303081232493
K11205	0.5303081232493
K11258	33.3190619772884
K11262	2.06971821756225
K11263	0
K11264	1.72614678899083
K11265	0.649767582708759
K11358	43.4847214367478
K11381	0.125
K11394	0.417689075630252
K11395	0.199117647058824
K11410	0.18
K11440	0.379117647058824
K11472	4.27642857142857
K11473	4.27642857142857
K11517	4.27642857142857
K11528	41.630957900575
K11532	15.1849443302295
K11533	43.4847214367478
K11540	42.2408083932696
K11541	42.2408083932696
K11611	5.94883586462108
K11645	43.3652619772884
K11751	14.2457406265258
K11752	6.55526443604965
K11753	43.5608083932696
K11754	43.4481893456505
K11755	32.4772392259656
K11787	43.4847214367478
K11788	43.4847214367478
K11808	34.7585214367478
K11942	1.72614678899083
K12047	10.5486215789068
K12251	8.40285714285714
K12254	0.459117647058824
K12316	10.5486215789068
K12317	10.5486215789068
K12339	43.3721023891288
K12406	41.8871023891288
K12407	11.6758967111819
K12409	0.760440398381575
K12506	43.2002619772884
K12524	43.3652619772884
