function.	skin_20
K00001	34.7943616
K00002	3.5793147
K00003	98.8271024
K00004	9.0580221
K00005	28.8147657
K00007	0
K00008	46.9696969
K00009	55.9752114
K00010	11.2146939
K00011	0
K00012	40.7941869
K00013	89.4364854
K00014	128.8877573
K00015	0.8080808
K00016	172.0530437
K00018	0.3703704
K00019	6.6499464
K00020	3.1776234
K00021	1.3624618
K00023	1.010101
K00024	45.112192
K00027	83.3430835
K00028	0.4165365
K00029	2.996633
K00030	0
K00031	96.7045018
K00032	0
K00033	92.8455392
K00034	10.03367
K00035	0
K00036	94.9543947
K00038	1.3624618
K00039	0.8080808
K00040	4.2466749
K00041	1.1159211
K00042	0.2020202
K00043	0
K00045	5.2321666
K00046	22.9470199
K00048	0.6734007
K00050	0.8080808
K00052	97.148947
K00053	96.564615
K00054	62.6655856
K00055	0.6812309
K00057	102.2781523
K00058	99.808145
K00059	173.3347238
K00060	1.7460317
K00064	1.010101
K00065	2.1260221
K00066	0.03367
K00067	28.0516251
K00068	1.9597051
K00073	2.8379028
K00074	16.0575615
K00075	101.3702919
K00076	0.8754209
K00077	157.1424786
K00082	0
K00086	0
K00087	0.6734007
K00088	147.6626729
K00090	0.2020202
K00091	0.4745045
K00094	0
K00096	2.2646693
K00097	3.2178932
K00098	20.361757
K00099	35.4900051
K00100	7.6125193
K00101	8.1639205
K00102	1.6835017
K00103	0
K00104	4.5064152
K00105	2.1868166
K00106	0
K00108	80.2259582
K00111	88.4763469
K00112	0.9379509
K00113	0.9379509
K00114	0.4040404
K00116	155.9836457
K00117	1.3804714
K00118	0.1346801
K00119	0.8080808
K00121	2.6525937
K00122	42.5685425
K00123	61.5031823
K00124	2.1705426
K00126	1.010101
K00127	1.010101
K00128	196.5382503
K00129	0
K00130	72.8430483
K00131	3.5127912
K00132	0
K00133	99.1148597
K00134	190.8675902
K00135	83.2795466
K00137	0
K00138	0
K00140	8.6900007
K00141	0
K00145	84.5382145
K00146	2.0436927
K00147	38.5827345
K00148	0.6812309
K00150	0.03367
K00151	1.3624618
K00152	0
K00153	8.246921
K00154	0
K00155	0.3030303
K00156	31.0083111
K00158	61.4383897
K00161	77.605005
K00162	77.605005
K00163	30.3703703
K00164	66.0324171
K00166	59.5959595
K00167	59.5959595
K00169	1.010101
K00170	1.010101
K00171	0
K00172	1.010101
K00174	60.6734006
K00175	61.0101009
K00176	0.3367003
K00177	0.3367003
K00179	1.3468013
K00180	1.3468013
K00184	1.1111111
K00185	1.1111111
K00194	0.6734007
K00196	0
K00197	0.6734007
