reactions	GI_2
K00001	18.3088358543417
K00003	18.8450211754427
K00004	0
K00005	14.3333333333333
K00006	20.0962211754427
K00007	0
K00008	0
K00009	0
K00010	0.105
K00011	18.3088358543417
K00012	16.5687186544343
K00013	18.8450211754427
K00014	18.8450211754427
K00015	0.105
K00016	17.4702476190476
K00018	0.105
K00019	14.3333333333333
K00020	16.4690476190476
K00021	10.2233333333333
K00022	16.4690476190476
K00024	16.1207186544343
K00025	16.1207186544343
K00026	16.1207186544343
K00027	2.13571428571429
K00028	2.13571428571429
K00029	16.7093068897284
K00030	0
K00031	18.4544329401485
K00033	0.105
K00034	0
K00036	0
K00039	0
K00040	6.10071428571429
K00041	1.88571428571429
K00042	14.5313333333333
K00043	0
K00045	0
K00046	10.2233333333333
K00048	1.88571428571429
K00049	0.105
K00050	0.105
K00052	18.8450211754427
K00053	18.8450211754427
K00054	0
K00057	20.0962211754427
K00058	20.0962211754427
K00059	20.0962211754427
K00060	0
K00066	0
K00067	18.4544329401485
K00068	10.2233333333333
K00073	4.11
K00074	0
K00075	20.0962211754427
K00077	18.8450211754427
K00082	16.5687186544343
K00086	0
K00087	0.198
K00088	20.0962211754427
K00090	0
K00094	0
K00096	20.0962211754427
K00097	16.1207186544343
K00098	4.11
K00099	20.0962211754427
K00100	0
K00101	17.4702476190476
K00102	0.105
K00103	0
K00104	14.5313333333333
K00105	0
K00106	0.198
K00110	14.5313333333333
K00111	0
K00112	0
K00113	0
K00116	0
K00121	18.3088358543417
K00122	14.3333333333333
K00123	0
K00125	0
K00126	0
K00128	14.3333333333333
K00130	14.3333333333333
K00132	2.13571428571429
K00133	20.0962211754427
K00134	20.0962211754427
K00135	14.3333333333333
K00137	14.3333333333333
K00139	14.3333333333333
K00140	14.3333333333333
K00145	18.8450211754427
K00146	4.11
K00147	18.8450211754427
K00149	14.3333333333333
K00150	20.0962211754427
K00151	4.11
K00156	0
K00158	14.3333333333333
K00160	14.3333333333333
K00161	18.8450211754427
K00162	18.8450211754427
K00163	18.8450211754427
K00164	14.3333333333333
K00165	14.3333333333333
K00166	14.3333333333333
K00167	14.3333333333333
K00169	3.8305025210084
K00170	3.8305025210084
K00171	3.8305025210084
K00172	3.8305025210084
K00174	1.98538532110092
K00175	1.98538532110092
K00176	1.98538532110092
K00177	1.98538532110092
K00179	0
K00199	0
K00207	0
K00208	16.3187186544343
K00209	14.3333333333333
K00210	18.4544329401485
K00211	18.4544329401485
K00215	2.33371428571429
K00216	0
K00220	18.8450211754427
K00226	2.13571428571429
K00228	16.4690476190476
K00229	0
K00231	0
K00238	16.1207186544343
K00239	16.3187186544343
K00240	16.3187186544343
K00241	16.3187186544343
K00242	16.3187186544343
K00244	16.3187186544343
K00245	16.3187186544343
K00246	16.3187186544343
K00247	16.3187186544343
K00248	17.7202476190476
K00249	14.3333333333333
K00252	14.3333333333333
