KO	oral_14
K00001	0.000294578124678878
K00002	3.78171266849487e-05
K00003	0.000461655745472644
K00004	0.000104957584649498
K00005	0.000132632697082697
K00007	4.56864085616686e-06
K00008	3.77438325996542e-05
K00009	2.72547004701573e-05
K00010	0.000105918356694952
K00012	0.000469511455362538
K00013	0.000249558751939584
K00014	0.000558348829039025
K00015	6.47004272370864e-05
K00016	0.000359728264816706
K00018	0.000229157322996827
K00019	3.66091682913716e-05
K00020	0.000160109132460751
K00021	0
K00023	0.000241391493356074
K00024	0.000205611498218016
K00027	0.000397387109313398
K00029	0.000449061299638211
K00030	0.00023917785055203
K00031	0.000460406140357106
K00032	4.56864085616686e-07
K00033	0.000410128161170219
K00034	7.11107223806792e-05
K00035	9.38172659773134e-06
K00036	0.000400450935395602
K00038	6.16990998361528e-05
K00039	3.0457605707779e-06
K00040	1.9919248848473e-05
K00041	6.07033324193301e-06
K00042	3.64208842989863e-06
K00043	0.000142023815415374
K00045	1.3096770454345e-05
K00046	0.000112135275742219
K00048	2.86646714314901e-05
K00050	0
K00052	0.000552251510447719
K00053	0.00047528052227644
K00054	0.000289558675575348
K00055	0.000271591474717997
K00057	0.00053496212958065
K00058	0.000662218405357451
K00059	0.0019024180540341
K00060	7.97591419832098e-06
K00064	1.07432977412202e-05
K00065	8.87458006782477e-05
K00066	3.13713338790124e-06
K00067	0.000452277707748733
K00068	4.83680598671579e-05
K00073	6.61365152511774e-07
K00074	9.66591809355331e-05
K00075	0.00053777711972722
K00076	8.65625267728284e-05
K00077	0.000283877387613172
K00082	0
K00086	8.16903167360372e-05
K00087	1.3645007357085e-05
K00088	0.000582896270205933
K00090	1.19139954673663e-05
K00091	6.28367107100024e-06
K00094	7.19278919978615e-07
K00096	3.92250068228781e-06
K00097	0.000207420676452295
K00098	8.17605545474956e-06
K00099	0.000248636165248869
K00100	9.2644591988511e-06
K00101	0.000192232699645065
K00102	0.000104086513527345
K00103	0
K00104	0.000296734503905458
K00105	0.000259395568400476
K00108	7.00524931278918e-06
K00111	0.000266918859421344
K00112	6.67004644108301e-05
K00113	6.56953634224734e-05
K00114	0
K00116	0.000238162040011817
K00117	5.39099621027689e-06
K00118	8.92407847237926e-06
K00121	0.00011412182298107
K00122	0
K00123	0.000312735015838051
K00124	0.000269056107261188
K00125	1.09647380548005e-06
K00126	0
K00127	0.00014992481969988
K00128	0.000449324298445435
K00129	0
K00130	0.000208771603017058
K00131	0.000342346026289245
K00132	0.000222536245598697
K00133	0.000543169142256411
K00134	0.000743200439384504
K00135	0.000399759724829334
K00137	9.86868727162191e-06
K00138	2.28965050908229e-05
K00140	0.000237701728928624
K00141	0.000209426496846689
K00145	0.000275061093130375
K00146	2.20132345252973e-05
K00147	0.000477059526937706
K00148	4.2663595279101e-06
K00150	2.01638465387645e-05
K00151	2.44308069783523e-05
K00152	0
K00153	4.68874182504611e-07
K00154	2.89340528569644e-05
K00156	7.04760854683689e-06
K00158	4.84323085868689e-05
K00161	0.000303327806063154
K00162	0.000373158727466432
K00163	0.000155216159735905
K00164	0.000175361497959178
K00166	8.95338673447542e-07
K00167	7.11734612780223e-05
K00169	7.62745468653381e-06
K00170	6.9747917070814e-06
K00171	8.64996002100925e-06
K00172	7.85806227260699e-06
K00174	0.000103445267351499
K00175	0.000102988767795413
K00176	9.99009467215153e-05
K00177	9.95354554530219e-05
K00179	1.73377070180838e-05
K00180	5.32134649975048e-06
K00183	1.30053976372217e-05
K00184	0.000116721516312102
K00185	3.00616568335779e-05
K00186	3.47216705068681e-06
K00187	2.40615085091454e-06
K00188	0
K00193	6.09152114155581e-06
K00194	7.76668945548366e-06
K00196	2.22720020176408e-05
K00197	1.50765148253506e-05
K00198	2.32391531550354e-05
K00200	0
K00201	0
K00202	0
K00205	1.06601619977227e-06
K00208	0.000251818036674816
K00209	3.52699074096081e-05
K00210	7.61440142694476e-07
K00214	0
K00215	0.000528930526843918
K00216	9.40514052970114e-06
K00217	0
K00218	0
K00219	0.00021439127220696
K00220	0.000210619564851728
K00221	0
K00226	0.00026994370957921
K00228	1.72694624363107e-05
K00230	2.13507816011531e-05
K00231	2.98625680938295e-05
K00232	8.22355354110034e-07
K00239	0.000338599895526817
K00240	0.000251443256876038
K00241	0.000180355293181844
K00242	8.90884966952537e-05
K00243	0.000292872429482847
K00244	0.00107949186946853
K00245	0.000140883488297972
K00246	0.000140883488297972
K00247	5.57240227390216e-05
K00248	9.67908105063264e-05
K00249	9.96508484639211e-05
K00252	9.32495095252235e-05
K00253	7.49059595209086e-05
K00254	0.000261044747699017
K00255	7.06616452420474e-06
K00256	0
K00257	0
K00259	9.01312949047848e-05
K00260	0.000101256180897485
K00261	0.000122396207352668
K00262	0.000512469014734374
K00263	4.54284441571984e-05
K00265	0.000119232723569739
K00266	0.000136008095957901
K00271	0
K00273	2.71072690799233e-06
K00274	1.26703639744361e-05
K00275	0.00017416038621204
K00276	0
K00278	0.000433214440333032
K00281	0.000183304337602191
K00282	0.000149206975821821
K00283	3.88943624888338e-05
K00284	0.000103117265971912
K00285	0.000361595844811188
K00286	0.000502880158860672
K00287	0.000459088396105192
K00288	3.65491268493348e-07
K00290	0.000110482793353502
K00293	1.34622617228383e-05
K00294	2.68636082342611e-05
K00297	0.000603314707984373
K00298	2.24905372673758e-06
K00299	7.73623184977588e-06
K00301	0
K00302	4.9341321246602e-06
K00303	2.55843887945344e-06
K00304	0
K00305	0
K00311	0.000124967556219017
K00313	3.42343488155436e-05
K00315	0
K00316	1.94629382138438e-07
K00317	6.15667110028903e-07
K00318	2.53136545215764e-05
K00320	0
K00322	8.132180723977e-06
K00324	0.000164593200906445
K00325	0.000151069724310584
K00329	1.16544355713335e-05
K00330	0.000192500782821618
K00331	0.000213516530759985
K00332	0.000183408291705913
K00333	0.000197465372551985
K00334	0.000208056816150053
K00335	0.000218721905880425
K00336	0.000200107623007478
K00337	0.000192988104512942
K00338	0.000204287876230528
K00339	0.000193472550748676
K00340	0.000192500782821618
K00341	0.000193384053387143
K00342	0.000196969823210569
K00343	0.000201761746977652
K00344	0.00029024641503825
K00346	0.000166785848855798
K00347	0.000167242712941415
K00348	0.000171613379360481
K00349	0.000172877369997354
K00350	0.000227678217067075
K00351	0.000168899776996898
K00354	4.84896305309886e-05
K00355	9.55455534565421e-05
K00356	1.16544355713335e-05
K00360	0
K00362	0.000102563792619742
K00363	3.0457605707779e-06
K00364	0.000271656760179277
K00365	0
K00366	1.76654113105118e-06
K00367	1.34154610116288e-05
K00368	0.000130258689307966
K00370	5.52560640379863e-06
K00371	3.24503209834236e-06
K00372	3.07621817648568e-05
K00373	3.24503209834236e-06
K00374	3.23302200145444e-06
K00375	0.000362989884799396
K00376	2.91890896861159e-05
K00380	0.000134140109582183
K00381	9.49937220104703e-05
K00382	0.00229300576686232
K00383	0.00116208329685242
K00384	0.000974873316072366
K00385	2.10157479383675e-06
K00387	0
K00389	7.03570691849696e-06
K00390	0.000116584762077547
K00392	6.88632380610938e-06
K00394	7.91897748402255e-07
K00395	7.91897748402255e-07
K00400	2.21733997896438e-05
K00404	0.000194505174966028
K00405	0.000194505174966028
K00406	0.000375922827061521
K00407	0.000172667071673551
K00410	0
K00411	0.000179578043253065
K00412	0.000173512666356871
K00413	0.000173486522111509
K00423	0
K00424	7.61440142694476e-07
K00425	0.000167457872606556
K00426	0.000167469882703444
K00427	9.00874842338495e-05
K00428	0.000268777679301306
K00432	0.000503863082098449
K00433	8.65909730272157e-05
K00435	2.6422213153436e-08
K00436	0
K00437	0
K00441	6.09152114155581e-07
K00442	0
