KO	skin_19
K00001	0.000641305286156611
K00002	4.90366104049367e-05
K00003	0.000361636979124122
K00004	0.000230833262813219
K00005	0.000203219281739922
K00007	2.16044436186456e-05
K00008	0.000312055341816784
K00009	0.000138472894213281
K00010	0.000161457981050803
K00012	0.000325428314660566
K00013	0.000230531391481676
K00014	0.000550795465069166
K00015	0.00049010366059254
K00016	0.00054222516486695
K00018	0.0002490652084455
K00019	0.000564970850784059
K00020	0.000235340123035894
K00021	4.31602553336409e-06
K00023	0.000349241385140055
K00024	0.000139203675937765
K00027	0.00036789946901116
K00029	0.000440957812772531
K00030	6.88635048583785e-05
K00031	0.000294109415153724
K00032	2.48716903186399e-05
K00033	0.000308946833810948
K00034	0.000405392658699397
K00035	6.88782032261751e-05
K00036	0.000323059239339065
K00038	0.000429557089962759
K00039	2.6644741250255e-06
K00040	4.70815115896698e-05
K00041	8.85278060107674e-06
K00042	8.37812659624077e-05
K00043	4.0657899347601e-05
K00045	2.23717302329945e-05
K00046	0.0005218609565742
K00048	8.82343246393653e-05
K00050	4.15164916603969e-05
K00052	0.000384389967950465
K00053	0.000331395722206594
K00054	0.000295157171188268
K00055	0.000152528156916359
K00057	0.000437006045301657
K00058	0.00100087492027728
K00059	0.0037419016067769
K00060	7.14603985081575e-05
K00064	8.05221817387586e-05
K00065	0.000294327469716699
K00066	5.41453362125618e-06
K00067	0.00037311680691273
K00068	7.65430675132429e-05
K00073	1.26611860369502e-05
K00074	0.000231254545181838
K00075	0.000434240980158743
K00076	4.65172553700983e-05
K00077	0.000508338499522593
K00082	3.37897739109994e-06
K00086	3.6731444289143e-05
K00087	1.93315389237411e-05
K00088	0.000551877955299095
K00090	0.000289840035037768
K00091	0.000210450617290326
K00094	4.88682848020565e-06
K00096	1.28612280898253e-05
K00097	0.000101852838381805
K00098	3.52198214669483e-05
K00099	0.000131026678901411
K00100	1.87821512722076e-05
K00101	0.000143602741333884
K00102	0.000163946362760549
K00103	1.01717940449268e-05
K00104	0.000293462794058515
K00105	0.000135754585854193
K00106	0
K00108	0.000273819925477954
K00109	0
K00111	0.000362548554883805
K00112	3.28657286780126e-05
K00113	3.29255681032192e-05
K00114	6.32729283708357e-06
K00116	0.000264230458928343
K00117	1.19683877307508e-05
K00118	0.000151701987160388
K00121	0.000301619577505467
K00122	0.000100076864137852
K00123	0.000371593292174018
K00124	0.000188170501102019
K00125	0
K00126	3.03955638056475e-05
K00127	0.000100048183126681
K00128	0.00133421526560798
K00129	1.07749985890563e-06
K00130	0.000651678104826905
K00131	0.000264055969565461
K00132	0.000106186188551999
K00133	0.000415308456123234
K00134	0.000590498247985089
K00135	0.00116885789727429
K00137	0.000217647244043645
K00138	0.000345890731584369
K00140	0.000352636005113037
K00141	0.00011030709133788
K00145	0.000271235396982078
K00146	0.000300239540623822
K00147	0.000304731203068332
K00148	6.40902828023114e-05
K00150	1.98142803472378e-05
K00151	0.000219310652540048
K00152	2.66340431017037e-06
K00153	4.14187908477948e-05
K00154	0.000172877480907989
K00156	0.00013016696935291
K00158	0.000172982205472791
K00161	0.000461696662588428
K00162	0.000503903398239422
K00163	0.000149133876701502
K00164	0.0002207194061505
K00166	0.000125796582654557
K00167	0.000203781265429395
K00169	7.0539280430535e-06
K00170	6.68718865418547e-06
K00171	7.48436880980055e-06
K00172	6.54477348608505e-06
K00174	0.000110445805143805
K00175	0.000108453051779865
K00176	8.45635791343947e-06
K00177	9.39595323715497e-06
K00179	5.89990152691657e-06
K00180	5.98131589777878e-06
K00183	1.31219334345146e-06
K00184	2.82197398110822e-05
K00185	4.44721213837177e-06
K00186	2.81878597114649e-06
K00187	9.39595323715497e-07
K00193	0
K00194	9.39595323715497e-07
K00196	6.01154105882327e-06
K00197	9.39595323715497e-07
K00198	2.98576535319443e-06
K00200	1.63958673917437e-06
K00201	2.92164869810022e-06
K00202	0
K00205	9.39595323715497e-07
K00208	0.000343448155747123
K00209	3.05340801733823e-05
K00210	4.69797661857748e-06
K00214	0
K00215	0.000358429752150793
K00216	0.000157357560361272
K00217	1.91843900897536e-05
K00218	3.13178387957403e-05
K00219	0.000291287822343757
K00220	4.90432846234686e-05
K00221	1.51391859251623e-05
K00226	0.000311784549866398
K00228	3.46061455557261e-05
K00230	2.93249338086525e-05
K00231	0.000133820107939217
K00232	7.21302731399763e-06
K00239	0.000268428511863341
K00240	0.000214235616802292
K00241	0.000187103725668823
K00242	7.55083052926342e-05
K00243	0.000309416370326208
K00244	0.000781518458849482
K00245	3.65353665675464e-05
K00246	3.65353665675464e-05
K00247	3.55957712438309e-05
K00248	0.000315058454580962
K00249	0.000805235142370131
K00252	0.000318369444109541
K00253	0.000162005483525426
K00254	0.0002229026451833
K00255	3.57584073906823e-05
K00256	4.07037050660248e-06
K00257	5.64228795068542e-06
K00259	0.000409605215110189
K00260	0.000154912791546731
K00261	0.000184641760468246
K00262	0.00029024095919231
K00263	2.80798670348698e-05
K00265	0.000203610932127086
K00266	0.000214504451916283
K00270	0
K00271	6.12499988340415e-06
K00273	3.21019393913532e-06
K00274	6.10360256682752e-05
K00275	0.000117373350000993
K00276	4.01766174476904e-06
K00278	0.000182450564459344
K00281	0.000193024190813454
K00282	0.000182163887359166
K00283	0.000138401675867616
K00284	0.000288231760527047
K00285	0.000420143629864603
K00286	0.000415717227296374
K00287	0.000448948423974456
K00288	1.87919064743099e-06
K00290	8.40706996668685e-05
K00293	5.63962921444212e-07
K00294	0.000127301661039883
K00297	0.000378507950622332
K00298	2.70600891103518e-06
K00299	0.000158425493691232
K00301	2.18163275549723e-06
K00302	3.673925916365e-05
K00303	9.53430124654194e-05
K00304	2.32898571544589e-05
K00305	2.50575703906016e-05
K00311	8.15130251922631e-05
K00313	9.64192838382895e-06
K00314	1.41480251773047e-08
K00315	4.46125790804486e-06
K00316	1.11899841875725e-05
K00317	1.87599576431493e-05
K00318	0.000104653543118421
K00320	1.87919064743099e-06
K00322	0.000113294751456191
K00324	0.000201779270392666
K00325	0.000119107107338657
K00329	0.000125431140535358
K00330	7.29286614277335e-05
K00331	9.40721475211532e-05
K00332	7.14092446023778e-05
K00333	8.11389658883933e-05
K00334	9.64901768078161e-05
K00335	0.000141148040086965
K00336	0.000127068381171474
K00337	7.92396814215487e-05
K00338	7.23488399260933e-05
K00339	7.26426231976016e-05
K00340	7.23488399260933e-05
K00341	9.39503025247109e-05
K00342	8.16943447472499e-05
K00343	8.09824060255307e-05
K00344	0.000577505968973633
K00346	7.13130880606141e-05
K00347	8.80134419786794e-05
K00348	8.55973397176967e-05
K00349	9.75771800950693e-05
K00350	0.000126329416244338
K00351	8.47177708516218e-05
K00354	0.000169264294647381
K00355	0.000138971290340263
K00356	0.000125431140535358
K00360	4.94186667389141e-06
K00362	0.000342681656525478
K00363	0.000154696299918133
K00364	0.000348345960122987
K00365	9.39595323715497e-07
K00366	1.81207669573703e-06
K00367	4.68312880161649e-05
K00368	9.23210346808802e-05
K00370	0.000156696278999441
K00371	0.000141427592313107
K00372	0.000108619008543874
K00373	0.00014163381522645
K00374	0.00014163381522645
K00375	0.000738338347952213
K00376	2.5418894080218e-05
K00380	0.000296388646570837
K00381	0.000102499623936736
K00382	0.00160121255848218
K00383	0.000773608635188469
K00384	0.00105073172995933
K00385	1.81207669573703e-06
K00387	1.52020473028078e-06
K00389	9.13849647195043e-06
K00390	9.57229073263521e-05
K00392	2.01173605453519e-05
K00394	0
K00395	0
K00400	0.000246340709776502
K00404	5.42527042459483e-05
K00405	5.70668627628435e-05
K00406	0.0001546622269125
K00407	4.13186142015197e-05
K00410	3.75632402271285e-07
K00411	6.52797577499781e-05
K00412	6.47073409630344e-05
K00413	6.38924820126538e-05
K00423	5.63962921444212e-07
K00424	4.2639119512703e-05
K00425	0.000264280567521639
K00426	0.000271201992427626
K00427	3.99623838623577e-05
K00428	0.000144713872775431
K00432	0.000410824808736944
K00433	0.00012799369485999
K00435	9.208415089435e-05
K00436	4.0003477212617e-06
K00437	2.12618362614594e-06
K00440	0
K00441	4.44584669866349e-07
K00442	0
K00446	1.28808532541229e-05
K00448	4.01743565760082e-05
K00449	4.30337722622571e-05
K00450	1.1894590631547e-05
K00451	3.60783034242493e-05
K00452	8.11899621354198e-06
K00453	3.08840530741023e-05
K00455	2.43438018709508e-05
K00456	3.83456469948757e-07
K00457	8.64114545429878e-05
K00459	0.000498993883842187
K00462	7.00942846562117e-08
K00464	6.78496476189427e-07
K00466	3.27227613863429e-06
K00467	3.20384662048997e-05
K00469	0
K00471	2.19613149033896e-05
K00472	9.29849445731581e-06
K00476	2.0174824847021e-05
K00477	3.00593371330833e-05
K00479	4.19553357923873e-05
K00480	6.28685517742894e-05
K00481	3.94400104189825e-05
K00483	2.35293114817713e-05
K00484	6.30247917406798e-05
K00485	0
K00486	4.93880906730568e-06
K00491	9.20475443115264e-05
K00493	2.85774061087573e-05
K00494	9.08876078978959e-07
K00496	3.31866038004067e-05
K00499	3.25496474483807e-05
K00500	3.1756949199393e-05
K00504	0
K00505	1.30428053887742e-05
K00507	6.581322052179e-05
K00508	1.51424497077943e-05
K00514	0
K00518	0
K00520	0.000322069609177574
K00523	9.55355325298096e-05
K00524	0
K00525	0.000585682260495412
K00526	0.000527938303261807
K00527	3.62531148297891e-08
K00528	0.000172321995056813
K00529	0.000233126762134675
K00531	0
K00532	1.87919064743099e-06
K00533	3.75838129486199e-06
K00534	1.18400890947067e-06
K00537	0.000765806334979106
K00544	0
K00547	0.000254544911530794
K00548	0.000157083493944066
K00549	0.000527533467118863
K00554	0.00044186649210755
K00555	0
K00556	5.63757194229298e-06
K00557	0.000264880898331628
K00558	0.000663337460899088
K00560	0.000444118830272987
K00561	0.000110460716187422
K00563	0.00016248604917162
K00564	0.000372108846560535
K00566	0.00052817384809861
K00567	0.000458750053115694
K00568	0.00010578101650566
K00569	2.00969536582439e-06
K00570	1.40019651786609e-05
K00571	0.000588494754459922
K00573	0.000113904905626438
K00574	0.000168453013923868
K00575	5.58947120220572e-05
K00577	0
K00584	0
K00587	0
K00588	0.000121915194732077
K00590	1.32529400247467e-05
K00594	3.84418869013938e-06
K00595	3.80341282630662e-05
K00596	2.27657082250454e-05
K00598	5.28558208566582e-05
