reactions	oral_8
K00001	202.986036755042
K00003	32.4632896174475
K00004	1.95714285714286
K00005	0
K00006	231.538897770982
K00007	0.5
K00008	0.5
K00009	3.75510932347619
K00010	0.5
K00011	206.286036755042
K00012	4.75884129992064
K00013	24.7148870515546
K00014	36.4279227504475
K00015	4.75792637541667
K00016	204.187116090042
K00018	4.75792637541667
K00019	0.69047619047619
K00020	0.5
K00021	0
K00022	0.5
K00024	30.3184483476062
K00025	30.3184483476062
K00026	30.3184483476062
K00027	3.55510932347619
K00028	3.55510932347619
K00029	30.4167499048284
K00030	0.19047619047619
K00031	2.898920665
K00033	10.5786230305595
K00034	0
K00036	10.4797023655595
K00039	0
K00040	0.5
K00041	0
K00042	4.25510932347619
K00043	0.19047619047619
K00045	0.5
K00046	0.598920665
K00048	0
K00049	4.75792637541667
K00050	4.75792637541667
K00052	7.60446608803571
K00053	32.4632896174475
K00054	0
K00057	231.538897770982
K00058	30.2089245380824
K00059	231.538897770982
K00060	1.29047619047619
K00066	0
K00067	13.7718769988135
K00068	0.69047619047619
K00073	0
K00074	0
K00075	233.338897770982
K00077	30.0072260953046
K00082	31.5671467302253
K00086	0
K00087	0.69047619047619
K00088	233.338897770982
K00090	0
K00094	0.19047619047619
K00096	231.538897770982
K00097	2.30277777777778
K00098	0.598920665
K00099	31.9660673952253
K00100	0.2
K00101	204.187116090042
K00102	1.95714285714286
K00103	0
K00104	0.89047619047619
K00105	0
K00106	0.69047619047619
K00110	0.598920665
K00111	0
K00112	0
K00113	0
K00116	3.05714285714286
K00121	202.986036755042
K00122	4.54840256589286
K00123	0
K00125	0
K00126	0
K00128	7.60446608803571
K00130	0.5
K00132	4.22177599014286
K00133	31.6660673952253
K00134	232.738897770982
K00135	2.05606352214286
K00137	7.60446608803571
K00139	1.1
K00140	1.16666666666667
K00145	0.98939685547619
K00146	0.5
K00147	9.22255950841667
K00149	7.60446608803571
K00150	233.338897770982
K00151	0.5
K00156	0.5
K00158	3.364633133
K00160	9.11506923255952
K00161	12.7690992210357
K00162	12.7690992210357
K00163	12.7690992210357
K00164	6.65684704041667
K00165	0.5
K00166	0.5
K00167	0.5
K00169	27.7156312956657
K00170	27.7156312956657
K00171	27.7156312956657
K00172	27.7156312956657
K00174	24.4520774976657
K00175	24.4520774976657
K00176	24.4520774976657
K00177	24.4520774976657
K00179	0
K00199	0
K00207	0.19047619047619
K00208	29.5728134269713
K00209	1.95714285714286
K00210	28.2072260953046
K00211	28.2072260953046
K00215	0.19047619047619
K00216	0
K00220	32.4632896174475
K00226	0.78939685547619
K00228	6.52069665514286
K00229	0.666666666666667
K00231	2.35714285714286
K00238	36.6402243377491
K00239	36.6402243377491
K00240	36.6402243377491
K00241	36.6402243377491
K00242	36.6402243377491
K00244	36.6402243377491
K00245	36.6402243377491
K00246	36.6402243377491
K00247	36.6402243377491
K00248	2.74761904761905
K00249	0.598920665
K00252	0.5
K00253	0.598920665
K00254	233.338897770982
K00259	3.864633133
K00260	1.54761904761905
K00261	10.4072438658135
K00262	8.75962481819445
K00263	0
K00264	1.58939685547619
K00265	1.58939685547619
K00266	1.58939685547619
K00271	0
K00273	0.5
K00274	0
K00275	5.55792637541667
K00276	0
K00278	2.18939685547619
K00281	11.5690992210357
K00282	11.5690992210357
K00283	11.5690992210357
K00284	0.5
K00285	0.5
K00286	10.9690992210357
K00287	232.936119993204
K00288	233.338897770982
K00294	2.05606352214286
K00297	207.88007424157
K00299	0
K00301	0.5
K00302	0.5
K00303	0.5
K00304	0.5
K00305	0.5
K00306	0.5
K00318	2.05606352214286
K00319	0
K00320	0
K00322	4.35684704041667
K00323	4.35684704041667
K00324	4.35684704041667
K00325	4.35684704041667
K00329	12.5052103321468
K00357	28.3738927619713
K00360	5.31398989755952
K00361	1.54761904761905
K00362	1.54761904761905
K00364	3.364633133
K00365	0
K00366	0
K00368	0
K00370	5.31398989755952
K00371	5.31398989755952
K00372	5.31398989755952
K00374	5.31398989755952
K00376	0
K00380	1.16666666666667
K00381	1.16666666666667
K00382	209.877296463792
K00383	4.15792637541667
K00384	233.338897770982
K00385	1.16666666666667
K00390	0.7
K00392	0
K00394	0
K00395	0
K00399	0
K00401	0
K00402	0
K00411	0
K00432	0.5
K00436	0
K00440	0
K00441	0
K00442	0
K00443	0
K00448	0.5
K00449	0.5
K00451	0.5
K00453	0.5
K00455	0.5
K00457	0.5
K00463	0.5
K00466	0
K00472	0
K00480	0
K00483	0.5
K00484	0.5
K00491	0
K00500	0.5
K00518	34.4374465599713
K00522	8.07970236555953
K00524	232.336119993204
K00525	232.336119993204
K00526	232.336119993204
K00527	206.822931384427
K00528	4.12380952380952
K00529	0
K00531	0
K00540	0
K00547	0
K00548	0
K00549	5.91398989755952
K00560	209.686820273316
K00568	4.35792637541667
K00577	0
K00578	0
K00579	0
K00580	0
K00581	0
K00582	0
K00583	0
K00584	0
K00589	0.19047619047619
K00591	1.16666666666667
K00593	1.1
K00595	1.29047619047619
K00598	0
K00599	11.0786230305595
K00600	35.0307005282253
K00601	231.136119993204
K00602	231.538897770982
K00603	11.3786230305595
K00605	11.5690992210357
K00606	13.7718769988135
K00607	1.46558733166667
K00608	229.680971395565
K00609	229.680971395565
K00610	229.680971395565
K00611	10.1119563638929
K00615	36.8307005282253
K00616	30.8643689524475
K00618	0.98939685547619
K00620	5.21117284561905
K00625	231.148421580506
K00626	0.69047619047619
K00627	8.51303569889286
K00629	230.536119993204
K00632	0.69047619047619
K00634	0
K00639	1.1
K00640	209.277296463792
K00641	7.41398989755952
K00643	0
K00645	229.339977105982
K00647	231.538897770982
K00648	231.538897770982
K00651	0.69047619047619
K00652	2.36944444444444
K00655	233.338897770982
K00656	205.62015360665
K00657	3.864633133
K00658	0
K00661	4.72177599014286
K00665	230.038897770982
K00667	230.038897770982
K00668	229.939977105982
K00672	0
K00673	0
K00674	7.41398989755952
K00677	29.9755912047491
K00681	2.51320637928571
K00688	0.857142857142857
K00690	0
K00691	3.55510932347619
K00697	0.5
K00703	0.19047619047619
K00705	202.467822060951
K00713	5.91398989755952
K00748	29.9755912047491
K00756	205.224010719427
K00757	205.224010719427
K00758	205.224010719427
K00759	233.338897770982
K00760	233.338897770982
K00761	12.9718769988135
K00762	231.538897770982
K00763	232.136119993204
K00764	231.538897770982
K00765	25.5720299086975
K00766	7.31506923255952
K00767	5.55402998847619
K00768	11.5690992210357
K00769	209.68007424157
K00772	0
K00777	2.85884129992063
K00787	233.338897770982
K00788	29.6643689524475
K00790	233.338897770982
K00793	31.5671467302253
K00794	30.0671467302253
K00795	233.338897770982
K00796	35.0307005282253
K00797	1.74761904761905
K00798	11.3786230305595
K00800	34.6279227504475
K00804	233.338897770982
K00805	9.46909922103571
K00806	13.1786230305595
K00810	2
K00811	232.336119993204
K00812	232.336119993204
K00813	232.336119993204
K00814	0.666666666666667
K00815	35.8279227504475
K00817	35.8279227504475
K00818	2.48939685547619
K00819	0.7
K00820	232.336119993204
K00821	3.08939685547619
K00822	0.5
K00823	0.5
K00824	0.5
K00826	233.338897770982
K00827	0.69047619047619
K00830	0.69047619047619
K00831	30.6184483476062
K00832	232.336119993204
K00833	2.56666666666667
K00835	0
K00838	35.8279227504475
K00840	0.7
K00841	0
K00844	7.28061729006349
K00845	5.56633157577778
K00848	0
K00849	6.11398989755952
K00850	208.88007424157
K00851	4.63022046466667
K00852	3.25606352214286
K00853	0
K00855	7.02255950841667
K00856	10.1786230305595
K00857	7.02255950841667
K00858	233.338897770982
K00859	232.738897770982
K00860	0.5
K00861	233.338897770982
K00863	0.666666666666667
K00864	8.97783951228571
K00865	6.33022046466667
K00867	233.338897770982
K00868	10.9690992210357
K00869	5.48736332180952
K00872	32.4632896174475
K00873	232.138897770982
K00875	2.99125970875
K00876	206.78007424157
K00877	5.81506923255952
K00878	3.18173589922619
K00879	0
K00882	206.177296463792
K00883	0.5
K00884	0
K00885	7.21303569889286
K00891	36.2307005282253
K00892	0
K00893	10.1786230305595
K00895	0.28939685547619
K00899	0
K00901	205.02123294165
K00904	0.5
K00912	29.9755912047491
K00917	207.08007424157
K00919	30.1660673952253
K00925	231.338897770982
K00926	0.098920665
K00927	233.338897770982
K00928	0
K00929	0.19047619047619
K00930	0.98939685547619
K00931	6.23129979966667
K00932	231.338897770982
K00938	0
K00939	231.538897770982
K00940	29.6156705698284
K00941	5.81506923255952
K00942	233.338897770982
K00943	233.338897770982
K00944	8.86909922103571
K00945	233.338897770982
K00948	233.338897770982
K00949	202.286036755042
K00950	33.0632896174475
K00951	233.338897770982
K00952	232.738897770982
K00953	233.338897770982
K00954	36.8307005282253
K00955	0.7
K00956	0.7
K00957	0.7
K00958	0.7
K00963	35.8279227504475
K00964	3.94732323089286
K00966	0
K00969	232.738897770982
K00971	2.64931749039683
K00972	232.336119993204
K00973	13.7718769988135
K00975	9.11195636389286
K00978	0
K00979	34.4374465599713
K00980	4.72177599014286
K00981	233.338897770982
K00983	4.04840256589286
K00991	30.1660673952253
K00995	232.336119993204
K00997	232.336119993204
K00998	34.8402243377491
K01000	233.338897770982
K01005	210.28007424157
K01006	2.68939685547619
K01007	1.29047619047619
K01008	27.6072260953046
K01011	3.65792637541667
K01012	30.3072260953046
K01027	0.19047619047619
K01028	0.19047619047619
K01029	0.19047619047619
K01034	0.79047619047619
K01035	0.79047619047619
K01047	0
K01048	4.75606352214286
K01053	0
K01055	0.5
K01057	10.4797023655595
K01069	231.478977136061
K01077	1.1
K01078	1.1
K01079	30.4061467603046
K01080	0
K01081	29.2100038730824
K01082	9.67862303055952
K01085	0
K01086	33.9290020854475
K01087	0.5
K01089	27.6720299086975
K01091	5.65010100867063
K01092	8.32255950841667
K01093	1.1
K01094	34.0279227504475
K01101	1.1
K01112	4.75792637541667
K01113	1.1
K01119	4.94840256589286
K01126	9.31195636389286
K01129	0.701698442777778
K01133	0.5
K01139	29.0195276826062
K01176	0.857142857142857
K01182	0.857142857142857
K01187	4.41225218061905
K01188	4.05510932347619
K01189	0.098920665
K01190	0.765587331666667
K01193	2.02380952380952
K01194	0.5
K01203	0.857142857142857
K01207	1.46666666666667
K01209	0
K01220	0
K01221	4.41225218061905
K01222	4.41225218061905
K01223	4.41225218061905
K01226	1.71428571428571
K01232	1.71428571428571
K01239	2
K01241	0.5
K01243	207.98007424157
K01244	207.98007424157
K01251	0.7
K01252	0.89047619047619
K01255	233.338897770982
K01256	233.338897770982
K01270	233.338897770982
K01271	233.338897770982
K01424	224.481306486454
K01425	1.84653971261905
K01426	0.5
K01427	0.7
K01428	0.7
K01429	0.7
K01430	0.7
K01431	0.5
K01432	0.5
K01433	1.46558733166667
K01436	0
K01438	1.74761904761905
K01439	7.31506923255952
K01440	202.054736955376
K01443	4.44732323089286
K01446	0.19047619047619
K01447	0.19047619047619
K01448	0.19047619047619
K01449	0.19047619047619
K01457	0.69047619047619
K01458	0.5
K01460	0.666666666666667
K01464	0.89047619047619
K01465	33.1727741528086
K01466	0
K01468	1.1
K01476	0
K01477	0.5
K01478	0.098920665
K01479	10.7786230305595
K01480	0.89047619047619
K01482	0.598920665
K01484	0.598920665
K01485	4.15792637541667
K01486	0.19047619047619
K01487	4.15402998847619
K01488	5.95402998847619
K01489	13.7718769988135
K01491	233.338897770982
K01492	231.538897770982
K01493	197.701451211011
K01494	31.2156705698284
K01495	36.8307005282253
K01496	26.2148870515546
K01497	31.5671467302253
K01498	31.5671467302253
K01499	0
K01507	232.336119993204
K01509	0.2
K01510	0.2
K01512	2.02380952380952
K01513	0
K01514	0
K01515	209.277296463792
K01517	209.277296463792
K01518	1.35714285714286
K01519	208.48007424157
K01520	208.48007424157
K01521	0
K01523	26.2148870515546
K01524	0
K01525	4.15792637541667
K01529	1.1
K01533	0.2
K01553	0.2
K01556	0.5
K01568	12.7690992210357
K01571	0.666666666666667
K01572	0.666666666666667
K01573	0.666666666666667
K01575	4.22177599014286
K01579	3.798920665
K01580	3.798920665
K01581	7.41398989755952
K01582	23.949299719888
K01583	24.3520774976657
K01584	24.3520774976657
K01585	24.3520774976657
K01586	30.5643689524475
K01587	233.338897770982
K01591	233.338897770982
K01595	0.666666666666667
K01596	12.5786230305595
K01597	0
K01598	232.936119993204
K01599	27.4815537182213
K01607	0.5
K01608	0.5
K01609	32.2728134269713
K01610	23.8588235294118
K01611	0.5
K01613	34.8402243377491
K01619	204.32123294165
K01620	0.5
K01621	0
K01622	36.8307005282253
K01623	36.8307005282253
K01624	36.8307005282253
K01625	5.42069665514286
K01626	36.8307005282253
K01627	28.0167499048284
K01628	0.5
K01629	0
K01630	0.5
K01631	10.7786230305595
K01632	0
K01633	34.4307005282253
K01635	0.28939685547619
K01637	0.5
K01638	0.5
K01639	3.84840256589286
K01640	0.5
K01641	0
K01643	2.22380952380952
K01644	2.22380952380952
K01646	2.22380952380952
K01647	7.41398989755952
K01649	9.40446608803571
K01652	12.7690992210357
K01653	12.7690992210357
K01654	1.05714285714286
K01655	0.19047619047619
K01656	7.31506923255952
K01657	7.31506923255952
K01658	7.31506923255952
K01659	0.7
K01661	8.8167676753373
K01662	35.3307005282253
K01663	4.01320637928571
K01664	29.6643689524475
K01665	29.6643689524475
K01666	0.7
K01670	0.19047619047619
K01672	30.6632896174475
K01673	30.6632896174475
K01674	30.6632896174475
K01676	33.4660673952253
K01677	33.4660673952253
K01678	33.4660673952253
K01679	33.4660673952253
K01680	2.48939685547619
K01681	2.48939685547619
K01682	2.48939685547619
K01684	0
K01685	0.19047619047619
K01686	0
K01687	9.40446608803571
K01689	36.4279227504475
K01690	1.1
K01692	0.5
K01693	24.7148870515546
K01694	32.2728134269713
K01695	0
K01696	0
K01697	0
K01698	27.6720299086975
K01699	0
K01702	7.60446608803571
K01703	7.60446608803571
K01704	7.60446608803571
K01706	0.5
K01707	0
K01708	10.7786230305595
K01709	0.5
K01710	13.7718769988135
K01711	0.5
K01712	1.1
K01713	30.5643689524475
K01714	0.19047619047619
K01715	0.5
K01716	231.136119993204
K01718	233.338897770982
K01719	27.0720299086975
K01720	0.5
K01724	0.5
K01725	0.5
K01733	9.40446608803571
K01734	4.34840256589286
K01735	36.8307005282253
K01736	36.8307005282253
K01737	0
K01738	209.277296463792
K01739	6.10446608803571
K01740	209.277296463792
K01744	33.0632896174475
K01745	1.1
K01746	0.79047619047619
K01749	27.6720299086975
K01750	1.54761904761905
K01752	9.26909922103571
