KO	air_12
K03100	0.000551563445769905
K03101	0.000420550513377778
K03106	0.000741824557003288
K03110	0.000497326391349024
K03111	0.00107641952861904
K03112	4.27822024591124e-07
K03113	1.06955506147781e-05
K03116	0.00068617922223481
K03117	0.00033328886731838
K03118	0.000407472762045004
K03119	7.25226296150343e-06
K03136	0
K03147	0.000274008312623479
K03148	0.000299587544201713
K03149	0.000309040496098262
K03150	4.70604227050237e-06
K03151	9.17115972107329e-05
K03152	9.48999436952068e-06
K03153	0.0005735028726657
K03154	0.00030953501916767
K03167	2.8521468306075e-07
K03168	0.000428832540575151
K03169	0.000180199189795309
K03170	4.28898683209499e-07
K03177	0.000418930348748148
K03179	1.19462978316045e-05
K03181	2.56800880616512e-06
K03182	9.44580254772924e-06
K03183	0.000506633352338149
K03184	9.59504040671017e-06
K03185	1.54117005379552e-05
K03186	9.83557169139493e-06
K03187	0.000391705057497853
K03188	0.000393470890251415
K03189	0.000393316670205727
K03190	0.000393092052822775
K03191	3.75353285726175e-07
K03192	2.78663706759024e-06
K03194	5.98950834427574e-07
K03195	4.03739626927857e-07
K03196	2.65006299227611e-06
K03197	1.06211643651095e-07
K03198	1.34357829479458e-07
K03199	1.86115609187747e-06
K03200	4.11371647300132e-07
K03201	4.11371647300132e-07
K03202	0
K03203	6.16582929430563e-07
K03204	6.16582929430563e-07
K03205	8.12689486182201e-05
K03206	7.34843486119254e-05
K03207	0
K03208	1.25782336695326e-06
K03210	0.000426734136489617
K03212	1.31346752804406e-05
K03214	9.03116351175597e-06
K03215	0.000428835184701816
K03216	0.000416675149024553
K03217	0.000770033448600829
K03218	0.000426055593104874
K03219	6.29094058497908e-07
K03220	4.83477754687104e-07
K03221	1.23843217644799e-07
K03222	6.10203563794288e-07
K03223	7.38188293611387e-07
K03224	2.22728810030035e-06
K03225	5.9331585229727e-07
K03226	2.07568163925774e-06
K03227	1.46584761297654e-06
K03228	6.10203563794288e-07
K03229	1.30422650204997e-06
K03230	3.50175505456149e-06
K03231	2.84369053203658e-06
K03234	4.03605683576532e-09
K03237	0
K03239	0
K03242	0
K03243	0
K03268	0
K03269	1.32702378443416e-05
K03270	1.44575942875414e-05
K03271	2.19150472731232e-05
K03272	1.20029186375887e-05
K03273	1.34822226835636e-05
K03274	2.13908079021575e-05
K03275	1.84254984915087e-06
K03276	0
K03277	0
K03278	0
K03279	0
K03280	0
K03281	0.000295180957094243
K03282	0.000417805538080032
K03284	0.000517543204545529
K03285	8.04305406231314e-06
K03286	5.81918356435927e-05
K03287	0
K03288	3.55429607973807e-06
K03289	1.7112880983645e-06
K03290	0
K03291	0
K03292	0.000110787456829223
K03293	0.00105212375356727
K03294	0.000177064809488198
K03296	0.000123291768335788
K03297	1.7167628900909e-05
K03298	1.71904318038125e-06
K03299	0.000491769935946912
K03300	0.000366770416834402
K03301	1.68877114970181e-08
K03303	0.000210052548851481
K03304	1.61611185492103e-06
K03305	0.000691233668940861
K03306	0.000411849133088914
K03307	0.000530574488717615
K03308	0.000378908652045824
K03309	3.44188115747225e-06
K03310	0.000705432933061638
K03311	0.00055900799396787
K03312	0.000398696930319939
K03313	2.34154552500728e-05
K03314	9.01489813664286e-06
K03315	8.16903363233769e-05
K03316	0.000456029989407623
K03317	0.000154547024304845
K03319	0.000419903367151474
K03320	0.000671754807363598
K03321	0.000864947949275017
K03322	0.000128309774682576
K03324	0.000353278419328399
K03325	0.000573088664529188
K03326	5.1977460543421e-05
K03327	6.52374562661621e-05
K03328	0.00015702427175816
K03329	0
K03330	0
K03332	1.24603603363995e-05
K03333	2.25757152361567e-06
K03335	0.000282007512702521
K03336	0.000282014535200752
K03337	0.00028100988581553
K03338	0.000281276569966459
K03339	7.37819271887316e-05
K03340	0.000280996230555915
K03342	9.39966733460756e-05
K03343	9.64077846836448e-05
K03346	8.80890461078872e-05
K03365	0.000276235220982684
K03366	0.000638734715456749
K03367	0.000280568801052971
K03379	5.08929909694528e-05
K03380	0.000690191745148521
K03381	0.000413889806875256
K03382	8.55644049182249e-07
K03383	8.3512988372616e-07
K03385	4.50438605924727e-05
K03386	0.000144017616694346
K03387	9.24023888831644e-05
K03388	1.3841968688403e-06
K03389	6.1542496368267e-08
K03390	0
K03392	2.33797763892162e-05
K03394	4.6165231738854e-05
K03395	1.04693607226227e-07
K03396	9.13811178640754e-07
K03397	0
K03399	0
K03400	1.02305266750051e-07
K03402	0.000433567708367735
K03403	6.0438411051953e-06
K03404	0.000655713229583466
K03405	0.000594465646914874
K03406	0.000148467080039897
K03407	2.83758672785138e-05
K03408	1.26594310215371e-05
K03409	2.04351411982417e-06
K03410	1.7112880983645e-06
K03411	2.46900352824025e-06
K03412	4.00882773656569e-05
K03413	9.2822615393398e-05
K03414	3.99003011286375e-06
K03415	3.50701475421409e-06
K03416	4.93521383696539e-05
K03417	0.000580570242397638
K03418	2.25655820016979e-07
K03420	0.000318600641436424
K03424	0.000440551660848458
K03425	7.5780097910425e-06
K03426	0.000464114653924075
K03427	0.000572062751429097
K03428	1.01460654799008e-06
K03429	7.55816943453069e-05
K03430	3.29159609364926e-06
K03431	0.000699555676374159
K03432	1.28346607377337e-06
K03433	1.28346607377337e-06
K03435	3.59370500656544e-06
K03436	0.000788352446907556
K03437	0.000416012983295784
K03438	0.00044997645681404
K03439	0.000419343235684712
K03442	8.99896254857822e-06
K03444	8.55644049182249e-07
K03445	9.66472132578068e-07
K03446	0.000748953328982617
K03449	0.00057484292687309
K03451	0.00104660368923277
K03453	0.000641273823675223
K03455	9.18649303958571e-05
K03457	1.32535594033313e-05
K03458	0.000657290699584908
K03459	0
K03462	1.50590984610708e-05
K03464	0.0002668517355781
K03465	0.000332042850865969
K03466	0.000919563034417988
K03468	0
K03469	9.38802874810962e-05
K03470	0.000444167765040661
K03471	8.129900873109e-05
K03472	2.35023966608161e-06
K03473	3.88216500497659e-06
K03474	4.70604227050237e-06
K03475	0.000459149441022041
K03476	2.38271309607787e-05
K03477	8.08248449767384e-06
K03478	2.82800290201877e-06
K03480	0.000101696538925256
K03481	7.39638744381653e-05
K03482	7.87737732775792e-06
K03483	6.76273949837514e-05
K03484	9.80604987543783e-05
K03485	7.73167420790679e-07
K03486	8.09077397332964e-05
K03487	5.02690878894571e-06
K03488	0.000341579573843297
K03489	7.07282461695486e-05
K03490	0
K03491	6.70897764510823e-06
K03492	5.93835571090072e-06
K03493	1.50477698122037e-05
K03495	9.77182519041575e-05
K03496	0.000773949139614268
K03497	0.000502178938749165
K03498	0.000213028923421989
K03499	0.000153208012494213
K03500	0.000432672792202496
K03501	0.000428590228523753
K03502	8.60979078534807e-05
K03503	7.54196181874658e-06
K03516	0
K03517	0.000289867185158623
K03518	1.6556266214635e-05
K03519	7.29437605171383e-06
K03520	1.10634432813183e-05
K03521	0.000333153455089898
K03522	0.000333173969255354
K03523	0.000405860161642679
K03524	0.000419042692506685
K03525	6.52354201251796e-06
K03526	0.000349212509826809
K03527	0.000386415510844963
K03528	9.41208454100474e-06
K03529	0.000410795976369802
K03530	0.000112203433812271
K03531	0.000423769158601475
K03532	1.18452685600419e-05
K03533	4.28898683209499e-07
K03534	5.30499310492994e-06
K03535	7.68969651318846e-05
K03536	0.000438859529454207
K03543	2.46228160104327e-05
K03544	0.000430471005347675
K03545	0.000419360604688318
K03546	0.000102482733439323
K03547	0.000152930575540722
K03548	9.09576176829915e-06
K03549	0.000286543879639453
K03550	0.000427318617809806
K03551	0.000421000275577525
K03552	4.93640797605142e-08
K03553	0.000418895925187697
K03554	1.10970853332728e-05
K03555	0.000100531757766043
K03556	0.00098815308626931
K03557	1.07707318265517e-05
K03558	1.50388742122576e-05
K03559	3.10341270651981e-05
K03560	1.6405250798353e-05
K03561	2.47290273835222e-05
K03562	1.66209229577858e-05
K03563	1.08531692554169e-05
K03564	0.000422849784672625
K03565	0.000418043511437724
K03566	0.000426958858712584
K03567	8.55644049182249e-07
K03568	1.2090515940437e-05
K03569	1.73410527300936e-05
K03570	0.000675492390568829
K03571	9.21343277015404e-05
K03572	0.000100909588189006
K03573	8.55644049182249e-06
K03574	0.00161864505340929
K03575	0.000420878848722799
K03576	1.16705396751767e-05
K03577	6.42273610695847e-05
K03578	0.000350941036684703
K03579	0.000351638106195651
K03580	1.04154030705757e-05
K03581	0.000108023600274695
K03582	1.86526824734155e-05
K03583	1.15628272869855e-05
K03584	0.00041886800408209
K03585	3.69423108530771e-05
K03586	1.02722523880301e-05
K03587	0.000355789038628208
K03588	0.000821504202584168
K03589	0.000419752170513175
K03590	9.67355755591598e-05
K03591	8.66265213547358e-06
K03592	1.15511946639604e-05
K03593	0.000504110006040681
K03594	7.8395342406077e-06
K03595	0.000451617519151044
K03596	0.000432828910179735
K03597	9.83990656559586e-06
K03598	3.11861748235399e-06
K03599	1.0267728590187e-05
K03600	1.0267728590187e-05
K03601	0.000420028165976957
K03602	0.000418002702187725
K03603	8.55644049182249e-06
K03604	9.31977790137061e-06
K03605	6.75293494761976e-06
K03606	0.000420702004026447
K03607	8.55644049182249e-06
K03608	3.42257619672899e-06
K03609	5.2838225165588e-05
K03610	5.13386429509349e-06
K03611	1.20200450194637e-05
K03612	1.25130503567937e-05
K03613	1.41181268115071e-05
K03614	1.24068387131426e-05
K03615	1.44285993465237e-05
K03616	1.58294149098716e-05
K03617	1.49737708606894e-05
K03618	7.94101552813982e-07
K03619	5.06903236428736e-07
K03620	4.58844521192819e-06
K03621	9.35722547622764e-05
K03623	0
K03624	0.000423112356836426
K03625	0.00041885059115489
K03627	0
K03628	0.000411270415660187
K03629	0.00042192831414474
K03630	0.000133953149886071
K03631	0.000418926331665344
K03632	8.61771173228099e-06
K03633	8.55644049182249e-06
K03634	1.02409705109661e-05
K03635	0.000382926339907534
K03636	0.000380561195629615
K03637	0.000384837185272681
K03638	0.000370239708633755
K03639	0.000413725086842161
K03640	1.88915343298099e-05
K03641	2.23936063644908e-05
K03642	1.91003093213279e-05
K03643	1.15511946639604e-05
K03644	0.000409935556217982
K03645	8.55644049182249e-06
K03646	1.0520286037734e-05
K03647	0.000449983442261176
K03648	0.000416698651949616
K03649	4.20248898686279e-05
K03650	0.000101443392750755
K03651	1.80706268698156e-05
K03652	0.000360238395204997
K03653	0
K03654	0.000472939990662352
K03655	0.000838712238332017
K03656	2.2359630443554e-05
K03657	0.00158823810084326
K03658	2.72934830816731e-06
K03660	8.55644049182249e-07
K03664	0.000418848633173511
K03665	0.000430606008636101
K03666	8.5992226942816e-05
K03667	8.60136280575076e-05
K03668	4.27822024591124e-07
K03669	1.07832441921248e-06
K03670	1.50614644380361e-06
K03671	0.000795339670278152
K03672	9.54059313935319e-06
K03673	1.32800409347571e-05
K03674	8.55644049182249e-06
K03675	1.28346607377337e-06
K03676	1.16187455099484e-05
K03679	0
K03683	9.41208454100474e-06
K03684	0.000332448733433232
K03685	0.000420231082394566
K03686	0.000750984823010674
K03687	0.000498379964997143
K03688	1.81832263244294e-05
K03690	8.00583181563362e-06
K03692	0
K03693	5.13048177386924e-05
K03694	0.000993555026632815
K03695	0.000984668620424404
K03696	0.00105062494734632
K03697	0.000734593428307453
K03698	8.17295168609383e-05
K03699	0.00138705983955488
K03700	8.27284050755993e-05
K03701	0.000788539536081422
K03702	0.000424725125152216
K03703	0.00042018986589894
K03704	0.00117282488853281
K03705	0.000412500674600228
K03706	8.17140066969047e-05
K03707	0.000364481808911915
K03708	8.30718992202581e-05
K03709	0.00103862822679999
K03710	0.000998591534218091
K03711	0.000417723562364062
K03712	4.22192787425452e-07
K03713	8.2225533030655e-05
K03716	4.75620026156848e-07
K03717	1.98397810419323e-05
K03718	1.62380569818497e-05
K03719	0.000345383248607678
K03720	2.58079827355658e-06
K03721	2.53475644907136e-05
K03722	0.00042809658998363
K03723	0.000470024393654233
K03724	0.000340043293925104
K03726	1.46285283681787e-06
K03727	0.000323353900804115
K03731	0
K03732	0.000340685482278199
K03733	0.000573777859769888
K03734	3.50799638416351e-05
K03735	2.03767811133454e-06
K03736	1.92371138566669e-06
K03737	7.87660907538252e-06
K03738	9.98251390712622e-07
K03739	8.20815131770611e-05
K03740	8.15931004725638e-05
K03741	0.000601036711065986
K03742	0.000124325435064912
K03743	0.000329807904863636
K03744	2.88524392278283e-05
K03745	1.15511946639604e-05
K03746	2.06729540314139e-05
K03747	0
K03748	1.23762030929134e-05
K03749	7.37240117414633e-06
K03750	0.000990929178757682
K03752	0.000103575386676919
K03753	8.58025770809552e-05
K03755	0
K03756	8.60714631601121e-06
K03757	3.37754229940361e-08
K03758	0.000423517349594507
K03759	2.3034506669224e-07
K03760	1.05572462600959e-05
K03761	0.00103836135601033
K03762	0.00258411673788042
K03763	8.55164418753735e-05
K03764	8.55644049182249e-06
K03765	0
K03767	0.000414913643039395
K03768	0.000761699508755199
K03769	1.19174853891009e-05
K03770	1.65507542904455e-05
K03771	1.99363454021009e-05
K03772	3.03683777285099e-05
K03773	3.93083586563884e-05
K03774	1.7112880983645e-06
K03775	1.5886330824015e-05
K03776	4.00511398229838e-05
K03777	0.00022389827815432
K03778	0.000555054810610736
K03779	1.7150182474632e-07
K03780	1.7150182474632e-07
K03781	0.000419058629624168
K03782	2.69302592627389e-06
K03783	1.34204800892504e-05
K03784	0.000193977077381352
K03785	8.30188738853697e-05
K03786	0.000338358911485787
K03787	1.64633928647415e-05
K03788	3.91132057906368e-06
K03789	0.000445921582070961
K03790	0.000523665932479393
K03791	2.00460268510884e-05
K03793	6.98813181955528e-06
K03794	8.55644049182249e-07
K03795	1.7112880983645e-06
K03796	4.27822024591124e-07
K03797	0.000108823300746652
K03798	0.000698778240852007
K03799	0.000261383294147555
K03800	0.000510865926550185
K03801	0.000335863670741461
K03802	5.17171489531239e-05
K03803	1.13978781643318e-05
K03804	9.00764395598094e-06
K03805	2.13911012295562e-06
K03806	1.1671518648582e-05
K03807	1.7112880983645e-06
K03808	1.13504242073043e-05
K03809	6.19864260404402e-06
K03810	2.47518907000551e-05
K03811	0.000335798862599773
K03812	2.58944909620944e-07
K03813	2.48780874127145e-06
K03814	4.72329135524759e-05
K03815	0
K03816	8.47208690395499e-05
K03817	7.70901203949783e-05
K03818	1.64461145421518e-06
K03819	2.81128403797565e-06
K03820	0.000333348160908253
K03821	5.96496981510397e-06
K03822	0
K03823	0.000424267723366635
K03824	0.00030340332072844
K03825	2.83600265272559e-06
K03826	5.77424066822991e-06
K03827	0.000272688895979218
K03828	1.85621812448864e-06
K03829	6.34784899632673e-06
K03830	2.70391359230518e-06
K03831	4.7988826858043e-05
K03832	2.81147955180255e-05
K03833	1.2162220644861e-05
K03834	1.93159759484346e-05
K03835	1.00880562064657e-05
K03836	0
K03837	5.55758563637537e-05
K03838	7.57693313242412e-06
K03839	1.9394598448131e-05
K03840	0
K03841	1.25130503567937e-05
K03851	9.87026428674963e-07
K03852	1.23566807220765e-06
K03855	2.09808179204344e-06
K03856	7.81376298546532e-05
K03862	2.49178739075188e-05
K03863	4.04138540456261e-05
K03867	2.32937452758279e-07
K03885	0.000519877337936454
K03886	0
K03887	0
K03888	0
K03889	0.000320581303758143
K03890	0.000320964826662385
K03891	0.000320438696416613
K03892	0.00151723526881933
K03893	0.000121819840738457
K03894	5.829400948989e-05
K03895	9.45917739438628e-05
K03896	1.239827042917e-06
K03897	3.3426428789376e-06
K03918	4.22005833366341e-07
K03919	0.000323270452028987
K03921	8.55644049182249e-07
K03923	3.75542661402089e-06
K03924	5.77668436547281e-05
K03925	0.000404737265948498
K03926	1.60210100472666e-06
K03928	0.000448745565444489
K03929	0.000725966279430176
K03930	7.58079653523549e-05
K03931	1.28346607377337e-06
K03932	0.000365599603553348
K03933	1.24129730937332e-06
K03943	0
K03969	0.000637240176486752
K03970	0
K03971	0
K03972	6.28117765281321e-06
K03973	0.000114496398007605
K03974	8.71272562972666e-06
K03975	0.000321785198539112
K03976	0.000412559004849282
K03977	0.000882518275380815
K03978	0.000104086333088968
K03979	0.000419448605171655
K03980	0.000337372112014448
K03981	0.000146119620183645
K04013	8.55644049182249e-06
K04014	9.41208454100474e-06
K04015	8.55644049182249e-06
K04016	1.69948590783083e-05
K04017	8.55644049182249e-06
K04018	1.44220855258821e-05
K04019	0
K04020	7.35346806148184e-05
K04021	1.1230328145517e-06
K04022	7.64446123804049e-07
K04023	3.9270230615454e-07
K04024	1.1230328145517e-06
K04025	0
K04026	0
K04027	2.67091220370778e-06
K04028	1.1230328145517e-06
K04029	1.1230328145517e-06
K04030	3.36028549855212e-07
K04031	1.20324944416254e-06
K04032	0
K04033	4.25000721178533e-06
K04034	1.79036931020211e-06
K04035	4.65874905516558e-07
K04036	4.2484657460438e-07
K04037	5.13672907082282e-07
K04038	4.65874905516558e-07
K04039	4.65874905516558e-07
K04040	4.65874905516558e-07
K04041	7.81476487752652e-05
K04042	0.000499263094992399
K04043	0.000788495102255389
K04044	0.00033378559975736
K04045	1.02117019621732e-05
K04046	3.46900594516865e-06
K04047	0.000411383467552275
K04049	0
K04050	0
K04051	0
K04052	0
K04053	0
K04054	0
K04056	0
K04057	0
K04058	5.62923716567269e-09
K04059	0
K04060	0
K04061	3.37477819516327e-06
K04062	1.96798131311917e-06
K04063	0.000364328327461797
K04064	3.88417364431415e-07
K04065	1.48537474924091e-06
K04066	0.000420276504886338
K04067	8.66793974370803e-06
K04068	9.45804772165107e-05
K04069	0.000197946262085447
K04070	4.27822024591124e-07
K04072	7.97708346089678e-05
K04073	2.37822399937796e-05
K04074	9.11541281301631e-05
K04075	0.000420827975467189
K04076	2.63823581831193e-06
K04077	0.000767839297702063
K04078	0.000422428452421926
K04079	0.000286938144610035
K04080	5.5530739541755e-06
K04081	0
K04082	1.06955506147781e-05
K04083	9.46116146341362e-05
K04084	1.8355470336684e-05
K04085	1.3751088280869e-05
K04086	0.000160975239672348
K04087	1.20127921115455e-05
K04088	1.24617429781918e-05
K04090	6.10562260068235e-06
K04091	0.000786427806822037
K04092	1.87169924645471e-06
K04093	0.00032133024173364
K04094	8.43184355154498e-05
K04095	2.55596101895115e-05
K04096	0.000428630706893994
K04097	0
K04098	0.000422577883316206
K04099	3.68105966780661e-06
K04100	4.53372826700211e-06
K04101	4.32130497969992e-06
K04102	6.01926284414318e-07
K04103	7.84374455634408e-05
K04105	1.64650400545592e-06
K04107	9.95275940725878e-07
K04108	4.27822024591124e-07
K04109	4.27822024591124e-07
K04110	3.08045165033288e-06
K04112	4.27822024591124e-07
K04113	5.70429366121498e-07
K04114	1.23586473799935e-06
K04115	4.27822024591124e-07
K04116	1.41332073716345e-06
K04117	4.63972014210409e-06
K04118	3.22418388180228e-06
K04127	9.28824132335994e-07
K04128	2.37925260892678e-07
K04333	4.27822024591124e-07
K04334	0
K04335	3.00459573923193e-07
K04336	0
K04337	3.37754229940361e-08
K04338	3.37754229940361e-08
K04343	1.55579678643122e-06
K04477	1.56868075683412e-06
K04478	7.44853915457599e-05
K04479	1.28346607377337e-06
K04480	4.77980015657236e-08
K04483	0
K04485	0.000420892608569522
K04486	4.14497923638756e-06
K04487	0.000780976584468976
K04488	0.000415944351555813
K04496	0
K04516	1.18448678587663e-05
K04517	0.000409595799334526
K04518	0.000407784406864744
K04561	5.48564450035901e-05
K04562	0.000327634407201811
K04564	0.000479987450487169
K04565	0.000125670766797383
K04566	1.76970174044987e-06
K04567	0.000464960604952438
K04568	1.06184253317807e-05
K04618	0
K04643	0
K04651	1.08116526740603e-05
K04652	7.96360962563457e-06
K04653	1.47794863343821e-05
K04654	8.12474749929654e-06
K04655	8.98039154847879e-06
K04656	1.64570204514658e-05
K04691	5.537020905674e-05
K04708	6.64255202751698e-07
K04719	4.3184746022469e-06
K04720	6.52671153868868e-06
K04739	0
K04744	1.20303021021917e-05
K04747	0
K04748	7.64605865868149e-05
K04749	8.09296663184877e-05
K04750	0.000712795782401193
K04751	0.000340550343081801
K04752	1.87985441870093e-05
K04753	0.000422276637956859
K04754	1.20597024212595e-05
K04755	0.000290103954925369
K04756	4.40544748582089e-05
K04757	7.61523203772201e-05
K04758	8.65170205449398e-05
K04759	9.43291519820212e-05
K04760	6.92782157650939e-05
K04761	0.000936731359945595
K04762	0.00033672032505754
K04763	0.000560999183485119
K04764	1.741683969802e-05
K04765	1.78138664348958e-05
K04766	7.32645217112301e-05
K04767	1.3877001173291e-05
K04768	7.43894383278088e-05
K04769	1.28346607377337e-06
K04770	1.07915706161859e-05
K04771	0.000571358376496913
K04772	0.000104814021428211
K04773	1.94914921483411e-05
K04774	1.01803455273423e-05
K04775	7.92117919489486e-07
K04780	0.000431584972923945
K04781	9.02569132549975e-07
K04782	1.35941026116746e-06
K04783	1.40558171176328e-05
K04784	9.20374625753119e-05
K04785	0
K04786	1.9004314555764e-05
K04787	2.57103897009561e-06
K04788	2.0074993614501e-05
K04789	0.000327512752759694
K04790	1.62750422049752e-06
K04791	0
K04792	1.27929764364544e-05
K04793	4.74251773030775e-07
K04794	4.22005833366341e-07
K04797	0
K04799	8.25772863492082e-06
K04800	1.50346049173006e-07
K04801	4.77980015657236e-08
K04835	4.10283309121779e-08
K04844	8.55644049182249e-07
K04940	7.46534555661578e-05
K05020	0.00117507831358804
K05245	0
K05275	2.2902130925784e-05
K05281	2.87198316385246e-07
K05286	0
K05296	1.1530402177521e-05
K05297	8.18392113770362e-06
K05299	4.55968210419488e-07
K05303	3.55030628832565e-07
K05304	0
K05305	2.13911012295562e-06
K05306	2.68902232521661e-06
K05308	3.37754229940361e-08
K05311	7.53179432467688e-05
K05337	0.000103858395910702
K05338	7.4025656996158e-05
K05339	7.53091230699314e-05
K05340	6.79757394508734e-05
K05341	0
K05342	3.5154356936083e-06
K05343	0.000603177043923871
K05346	4.52585649279118e-05
K05349	0.000436068601580232
K05350	7.20683032797627e-05
K05351	1.06806733648444e-06
K05352	0.000132748419476924
K05356	1.25445238337897e-06
K05358	3.00767412844938e-06
K05362	8.13162535580669e-05
K05363	9.03841419828631e-06
K05364	0.00063688830939714
K05365	7.96470755862612e-06
K05366	0.000815409223797771
K05367	5.94353342156001e-06
K05368	0
K05371	1.06211643651095e-07
K05372	0
K05373	0
K05374	1.14703886088776e-06
K05375	4.3166963111708e-06
K05376	0
K05377	0
K05378	0
K05379	0
K05380	0
K05382	0
K05385	0
K05396	2.02153115750037e-06
K05499	1.15216173811826e-05
K05501	9.41208454100474e-06
K05515	0.000403996805533387
K05516	4.45194741074436e-05
K05517	3.94046601597088e-07
K05518	0
K05519	0
K05520	9.57382510857849e-05
K05521	2.48490082785545e-06
K05522	0.000642644556449901
K05523	6.61938104195268e-05
K05524	0.000536225629764397
K05525	1.27732325669143e-06
K05526	8.67922929042114e-07
K05527	1.50166033736448e-05
K05539	3.71884765637166e-05
K05540	0.000367523479580652
K05541	1.09316189785891e-05
K05548	0.000835078665581055
K05549	0.00026809050183621
K05550	0.000266057366880906
K05551	5.72497841402121e-07
K05552	0
K05553	0
K05554	0
K05555	1.93694391838148e-06
K05556	4.36703567022077e-07
K05558	0
K05559	0.000757751055269413
K05560	8.35954332938709e-05
K05561	4.62521438421494e-06
K05562	1.75619397028505e-06
K05563	1.75231642927668e-06
K05564	1.75231642927668e-06
K05565	0.000875019601406723
K05566	0.000695656511623094
K05567	0.000783898826295264
K05568	0.000799362752077918
K05569	0.000806076641201571
K05570	0.000795058301305114
K05571	0.000795090325031951
K05572	8.55644049182249e-07
K05573	0
K05574	0
K05575	1.28346607377337e-06
K05576	0
K05577	7.46504801161711e-05
K05578	0
K05579	0
K05580	0
K05581	4.27822024591124e-07
K05582	2.13911012295562e-06
K05583	0
K05584	0
K05585	0
K05586	0
K05587	1.40655106650991e-06
K05588	0
K05589	0.000289448802202258
K05590	9.47865887872028e-05
K05591	6.85192123836843e-05
K05592	0.00109695993056586
K05593	1.62487640038435e-05
K05594	0
K05595	1.69675535294058e-05
K05596	0.000335380383277519
K05597	2.2942188425289e-06
K05599	8.21120328800631e-07
K05600	9.44963546445429e-07
K05601	3.99300556285049e-06
K05602	0.000323606138641367
K05603	2.13911012295562e-06
K05606	0.000322495849007946
K05685	0.000384356318555627
K05708	2.28491022558806e-06
K05709	2.02371362110084e-06
K05710	4.02420708202759e-06
K05711	1.54509903873122e-06
K05712	0.000175018005449943
K05713	1.31070102382154e-05
K05714	4.10283309121779e-08
K05715	0
K05739	0
K05770	1.31049710591707e-05
K05772	2.65844745243846e-06
K05773	1.30582922880201e-06
K05774	1.2778368366077e-06
K05775	1.71236475698287e-06
K05776	0.000603222332248303
K05777	0
K05778	0
K05779	3.15468402915619e-06
K05780	1.1302369603684e-05
K05781	0.000169014206552003
K05782	0.000270020395929701
K05783	0.000318459840686995
K05784	0.000266318382546613
K05785	7.17525511329674e-07
K05786	0.000677894633198034
K05787	9.54518844475479e-06
K05788	2.48444348063403e-05
K05789	1.26821374036474e-06
K05790	4.45164058322605e-07
K05791	1.29557424428067e-06
K05792	1.28346607377337e-06
K05793	0
K05794	0.000326680546111977
K05795	2.60325665906863e-06
K05796	0
K05797	0
K05798	2.08216674732657e-06
K05799	0.000392374531804524
K05800	8.90517799540244e-06
K05801	1.57602366301355e-05
K05802	2.04439016678712e-05
K05803	8.55644049182249e-06
K05804	1.80481385663373e-06
K05805	2.67314379119784e-06
K05807	1.50030224858403e-05
K05808	0.000131448645035393
K05809	8.55644049182249e-06
K05810	0.000410631439724343
K05811	0
K05812	2.58744631300284e-06
K05813	0.000286479738267288
K05814	0.000353090029711918
K05815	0.00028650308428162
K05816	0.00195631232974023
K05817	0.000278757964739597
K05818	9.07921279484719e-07
K05819	1.11543243412824e-06
K05820	1.1585453324219e-05
K05822	0.000100065616392551
K05823	0.000220428205328966
K05824	0
K05825	4.56078568609319e-05
K05826	9.64088901411464e-06
K05827	9.64088901411464e-06
K05828	0
K05829	2.13911012295562e-06
K05830	6.2004252334498e-06
K05831	1.05177999820276e-05
K05832	0.000292911152491096
K05833	0.000340467682722703
K05834	0.000249513937085345
K05835	0.000576678189471873
K05836	1.76457504256173e-05
K05837	0.000187044521481686
K05838	0.000622393281981139
K05839	0
K05841	0
K05844	8.92299127595511e-06
K05845	0.000284222675438473
K05846	0.000483439255206038
K05847	0.0012876725785698
K05851	9.00052789152672e-06
K05873	0
K05874	1.47711451325601e-05
K05875	1.47790193621333e-05
K05876	3.93596262623834e-06
K05877	6.67402358362154e-06
K05878	0.000119387371917916
K05879	0.000116743136970056
K05880	7.31800831537448e-08
K05881	0.000124147820105478
K05882	0.000298393123190349
K05884	8.55644049182249e-07
K05886	3.9742469823212e-06
K05887	3.25307502262135e-08
K05889	3.69254978209602e-07
K05895	4.3709576900079e-05
K05896	0.000408371341368423
K05898	0.000860735216746215
K05910	1.48463655922664e-05
K05913	3.5464194143738e-07
K05916	0.0003640750394649
K05917	0
K05919	4.27822024591124e-07
K05921	0.000302746818909036
K05922	5.09558126260389e-06
K05926	0
K05927	3.19234296967596e-06
K05928	2.0514165456089e-08
K05934	7.30112057244283e-06
K05936	5.56541119020414e-05
K05937	6.64867398752917e-06
K05939	6.25312252649914e-06
K05942	8.07846047616525e-07
K05946	8.61365475421445e-05
K05951	5.34033668242219e-07
K05952	8.55644049182249e-06
K05957	0
K05962	0
K05964	5.1496945639596e-06
K05966	5.35276441461064e-05
K05967	0
K05970	7.27297441804911e-06
K05973	2.99475417213787e-06
K05977	0
K05979	8.55644049182249e-07
K05982	8.55644049182249e-07
K05984	0
K05985	8.17165725133685e-05
K05986	2.0514165456089e-08
K05988	1.30162832953432e-06
K05989	4.27822024591124e-06
K05991	1.28346607377337e-06
K05994	0
K05995	0.000282182528531177
K05996	0
K05997	3.71529652934398e-07
K05998	0
K05999	0
K06001	2.03704436151954e-05
K06006	0
K06011	0
K06012	1.28346607377337e-06
K06013	8.83790235010612e-07
K06015	3.58073862040422e-06
