KO	GI_1
K00001	0.000643496935845247
K00002	2.07346616096347e-05
K00003	0.000266953263340563
K00004	5.9544846189518e-05
K00005	7.28831423668847e-05
K00007	1.29660441754256e-06
K00008	0.000296802441055253
K00009	4.95804077231055e-06
K00010	9.06313008381622e-05
K00012	0.00026307414648393
K00013	0.000242656888133891
K00014	0.000260880873362384
K00015	0.000628984728336929
K00016	0.000155844992713114
K00018	0.000274732563187997
K00019	0.00135298982691337
K00020	0.00112760028771046
K00021	0
K00023	0.00137148968807778
K00024	0.000240447983123309
K00027	0.000530936578528159
K00029	0.00054809123809206
K00030	4.16278198765339e-05
K00031	0.000243223931675433
K00032	5.22932791768095e-06
K00033	4.73818215097864e-05
K00034	0.000694900907134466
K00035	7.83773384236252e-07
K00036	4.40088755248656e-05
K00038	0.000950337854439668
K00039	6.90748254584696e-06
K00040	8.87556324477031e-05
K00041	2.72215641746586e-05
K00042	0.000378460053334881
K00043	0.000228483605753521
K00045	5.98315420286744e-05
K00046	0.00159563069979823
K00048	0.000104809123562746
K00050	0.000115532935487857
K00052	0.000444990367530132
K00053	0.000233298245733869
K00054	5.60753177371037e-05
K00055	0.00028220039184462
K00057	0.000241163797988484
K00058	0.00119148331716655
K00059	0.00739198752743663
K00060	0.000209829138465781
K00064	7.78700496307318e-05
K00065	0.000848544950315471
K00066	1.95179945989096e-06
K00067	0.000287805750181538
K00068	3.01117141343895e-05
K00073	0.000166637433461539
K00074	0.00102905643499869
K00075	0.000234135710612898
K00076	7.6311459715408e-05
K00077	0.000265730565126732
K00082	2.5717564170252e-08
K00086	4.66331596838034e-05
K00087	0.000160280046400499
K00088	0.000277190084320108
K00090	0.000376343761521238
K00091	1.84242476564041e-05
K00094	7.93570551539205e-07
K00096	2.78748800554173e-05
K00097	0.000295416853636695
K00098	5.98811859748853e-05
K00099	0.000232104387764955
K00100	2.41111225103282e-05
K00101	0.0004771103771046
K00102	0.0005371989200381
K00103	8.70548294633838e-07
K00104	0.000759638340676067
K00105	0
K00108	0.000363914477892121
K00111	0.000405103260175201
K00112	2.07699946822607e-06
K00113	2.07699946822607e-06
K00114	5.87830038177189e-07
K00116	2.66904029447591e-06
K00117	6.20963048165165e-05
K00118	4.32274967734502e-06
K00121	0.000404590561962737
K00122	0.000108812706066982
K00123	0.000352581742007814
K00124	0.000498584038365387
K00125	0
K00126	6.76637038047294e-05
K00127	0.000236651822135495
K00128	0.00172466484635817
K00129	0
K00130	0.000581916379811858
K00131	0.000132683336063529
K00132	4.60699157422304e-05
K00133	0.000236318992764632
K00134	0.000244225597878172
K00135	0.0014565730402336
K00137	0.000241968103723563
K00138	0.000304232724394484
K00140	0.000818063370076964
K00141	8.38389493459255e-05
K00145	0.000290211055079668
K00146	0.000339984151861634
K00147	0.0002304265757748
K00148	7.27027133435517e-06
K00150	8.15281975171497e-06
K00151	0.000224641277127339
K00152	2.22970014481002e-08
K00153	0.000120909867056553
K00154	1.58519135117599e-05
K00156	0.000267737109414618
K00158	2.82055518624178e-06
K00161	0.000142203024707526
K00162	0.000232645013217876
K00163	0.000339332930110601
K00164	0.000178706080821072
K00166	5.97921120499231e-05
K00167	7.78531982196555e-05
K00169	3.02264123119112e-05
K00170	3.01530683805423e-05
K00171	3.17206151490148e-05
K00172	3.01530683805423e-05
K00174	0.000100712203278224
K00175	9.81328218487256e-05
K00176	7.59694213017078e-05
K00177	7.54207799327425e-05
K00179	5.53952455117613e-05
K00180	5.60072988213893e-05
K00183	0
K00184	4.10695317023081e-05
K00185	3.36462717089991e-06
K00186	1.40857140036992e-05
K00187	1.26971288246273e-05
K00188	2.62564083719145e-06
K00193	1.05809406871894e-06
K00194	1.6302486392114e-05
K00196	3.60375754845576e-05
K00197	1.78700331605866e-05
K00198	7.92281301057325e-05
K00200	2.29613610830845e-06
K00201	0
K00202	2.62564083719145e-06
K00205	1.15948126796418e-06
K00208	0.000445551396553671
K00209	7.31129938595051e-06
K00210	0.000138884643686664
K00214	0
K00215	0.00024237041414465
K00216	0.000397257058096198
K00217	0.00016951467933526
K00218	5.43430742745851e-05
K00219	0.000383214711315206
K00220	6.80589425153918e-06
K00221	0
K00226	3.61294981396048e-05
K00228	0.000169270395208263
K00230	2.56293896645255e-05
K00231	1.22945691393657e-05
K00232	0
K00239	0.000229466329658753
K00240	0.000259517252130519
K00241	0.000197941968188866
K00242	0.00016905991897976
K00243	4.94169118760957e-05
K00244	0.000553556664663481
K00245	5.64965476692228e-05
K00246	5.64965476692228e-05
K00247	5.64965476692228e-05
K00248	0.000768511974142009
K00249	0.00328261794906177
K00252	0.000601239411806048
K00253	0.000935931210419921
K00254	0.000198168326621477
K00255	0.000111002810357308
K00256	1.63286855482675e-05
K00257	0
K00259	8.82043887694725e-05
K00260	2.47494244965483e-05
K00261	0.000187125895486405
K00262	0.000264454737066425
K00263	1.5675467684725e-06
K00265	0.000401631253941472
K00266	0.000386970629967547
K00271	1.5675467684725e-06
K00273	1.84746583427117e-07
K00274	0.000237306524605519
K00275	0.000202989571546509
K00276	5.48641368965377e-07
K00278	0.000252348229047255
K00281	0.000217879078845696
K00282	0.000191485634936219
K00283	9.53274905384857e-05
K00284	0.000397068346988804
K00285	0.00097303456457542
K00286	0.000314122414828542
K00287	0.000214057083756311
K00288	0
K00290	0.000309124164849673
K00293	0
K00294	0.00011393944577359
K00297	0.000268630793340927
K00298	2.35132015270876e-06
K00299	6.93210691516788e-05
K00301	2.89861018825304e-07
K00302	0.00013765366476873
K00303	0.000290697689157538
K00304	0.00010747943466659
K00305	0.00010747943466659
K00311	0.000178954597485042
K00313	4.45328055673853e-06
K00315	3.19751428123276e-06
K00316	6.68910043443009e-08
K00317	4.31631614970042e-05
K00318	7.17152646576171e-06
K00320	0
K00322	1.65670659047381e-05
K00324	0.000409057229234873
K00325	0.000232325383244976
K00329	0.000168046334267684
K00330	0.000194719149557538
K00331	0.000200609065976848
K00332	0.000187077359061235
K00333	0.000195033917262996
K00334	0.000268197554889438
K00335	0.00037566728316887
K00336	0.000284546780627266
K00337	0.000194929625786041
K00338	0.000195777243626257
K00339	0.000194719149557538
K00340	0.000194719149557538
K00341	0.000253928532202131
K00342	0.000197989398458436
