function.	skin_16
K00362	15.97
K00363	15.97
K00364	16.22
K00365	0
K00366	0
K00367	0
K00368	2.5
K00370	15.97
K00371	18.47
K00372	0
K00373	5.43
K00374	18.47
K00375	19.7
K00376	0
K00380	16.11
K00381	2.93
K00382	41.72
K00383	1.45
K00384	51.29
K00385	0
K00387	0
K00389	0
K00390	5.43
K00392	2.5
K00394	0
K00395	0
K00404	0.33
K00405	0.33
K00406	0.33
K00407	0.33
K00410	0
K00411	0.33
K00412	0.33
K00413	0.33
K00423	0
K00425	17.61
K00426	18.8
K00427	0
K00428	0.66
K00432	29.61
K00433	0
K00435	0
K00436	0
K00441	0
K00446	0
K00448	0
K00449	0
K00450	0.14
K00451	0
K00452	0
K00453	0
K00455	0
K00456	0
K00457	0
K00459	15.7
K00462	0
K00464	0
K00466	0
K00467	0
K00471	0
K00472	0
K00476	0
K00477	0
K00479	0
K00480	0.14
K00481	0
K00483	0
K00484	0
K00486	0
K00491	15.97
K00493	0
K00496	0
K00499	0
K00500	0
K00504	0
K00505	0
K00507	0
K00508	0
K00510	0
K00514	0
K00517	2.5
K00518	0
K00520	0
K00523	0
K00525	19.8
K00526	17.3
K00527	16.97
K00528	0.14
K00529	0
K00531	0
K00532	0
K00533	0
K00534	0
K00537	16.22
K00543	0
K00544	0
K00547	16.11
K00548	2.5
K00549	17.3
K00554	19.8
K00556	0
K00557	0.33
K00558	4.1
K00560	18.72
K00561	0
K00563	2.75
K00564	15.79
K00566	20.13
K00567	22.3
K00568	0
K00569	0
K00570	0
K00571	16.22
K00573	0.33
K00574	0.33
K00575	0.33
K00577	0
K00584	0
K00587	0
K00588	0
K00590	0
K00594	0
K00595	2.5
K00596	0
K00598	0
K00600	19.8
K00602	19.8
K00603	0
K00604	20.13
K00605	19.22
K00606	14.78
K00608	0
K00609	19.8
K00610	0.75
K00611	33.85
K00612	0
K00613	0
K00615	19.8
K00616	22.05
K00619	0
K00620	17.08
K00621	0
K00624	0
K00625	16.97
K00626	33.89
K00627	21.31
K00631	0
K00632	13.38
K00633	0
K00634	1.53
K00635	0
K00638	0
K00639	15.37
K00640	19.8
K00641	18.47
K00643	0
K00645	19.05
K00646	0
K00647	0
K00648	19.38
K00651	0.25
K00652	13.97
K00655	27.3
K00656	17.08
K00657	3.53
K00658	18.47
K00661	1.25
K00662	0.33
K00663	0
K00666	13.04
K00672	0
K00673	0
K00674	16.12
K00675	0
K00677	0.33
K00680	27.41
K00681	15.77
K00683	0
K00684	2.83
K00685	0.33
K00686	0
K00687	13.29
K00688	3.75
K00689	0
K00690	0
K00691	0
K00692	0
K00693	0
K00694	0
K00695	0
K00696	0
K00697	2.5
K00698	0
K00700	3.5
K00701	0
K00702	0
K00703	1
K00705	6
K00709	0
K00712	32.06
K00713	0
K00720	0
K00721	2.5
K00728	0
K00737	0
K00745	0
K00748	0.33
K00752	0
K00754	13.04
K00756	16.22
K00757	0.75
K00758	0
K00759	19.8
K00760	20.22
K00761	19.8
K00762	19.8
K00763	19.8
K00764	19.8
K00765	16.81
K00766	18.47
K00767	2.5
K00768	2.5
K00769	0.33
K00772	0
K00773	19.8
K00782	2.83
K00783	17.3
K00784	16.22
K00785	0
K00786	0
K00788	23.13
K00789	19.8
K00790	36.02
K00791	19.8
K00793	18.8
K00794	18.8
K00795	0
K00796	22.05
K00797	0
K00798	2.5
K00799	0.75
K00800	19.8
K00801	0.14
K00803	2.5
K00805	19.22
K00806	19.8
K00808	0
K00809	0
K00812	0.33
K00813	0
K00817	32.18
K00818	4.23
K00819	27.96
K00820	19.8
K00821	0
K00822	0
K00823	18.33
K00824	15.97
K00826	19.8
K00830	0
K00831	2.83
K00832	2.5
K00833	14.17
K00835	0
K00836	0
K00839	0
K00840	0
K00841	16.22
K00842	0.75
K00844	0
K00845	16.36
K00847	18.72
K00848	0
K00849	5.59
K00850	20.22
K00851	18.47
K00852	20.55
K00853	20.38
K00854	5.57
K00855	0
K00856	0
K00857	16.97
K00858	19.8
K00859	19.8
K00860	3.26
K00862	0
K00863	2.75
K00864	18.72
K00865	38.08
K00867	2.75
K00868	21.97
K00869	16.22
K00870	0
K00872	16.55
K00873	19.8
K00874	2.13
K00875	0
K00876	17.97
K00878	19.22
K00879	0
K00880	0
K00881	0
K00882	17.72
K00883	0
K00884	0
K00885	0
K00886	2.5
K00887	3.18
K00891	16.55
K00892	0
K00895	2.5
K00897	0.25
K00899	0
K00901	14.12
K00906	0
K00912	0.33
K00917	16.83
K00918	0
K00919	19.55
K00924	1.4
K00925	19.8
K00926	29.28
K00927	19.8
K00928	35.77
K00929	0.34
K00930	17.41
K00931	3.08
K00932	0
K00936	0.75
K00937	6.51
K00938	16.22
K00939	19.8
K00940	19.05
K00941	19.55
K00942	19.8
K00943	19.8
K00945	19.47
K00946	2.83
K00947	0
K00948	22.55
K00949	16.97
K00950	18.8
K00951	19.8
K00952	0
K00954	19.8
K00955	0
K00956	2.5
K00957	2.5
K00958	3.26
K00960	0
K00962	19.8
K00963	20.74
K00965	0.59
K00966	0
K00968	0
K00969	32.84
K00970	2.5
K00971	2.5
K00972	13.04
K00973	2.75
K00974	16.55
K00975	4.5
K00978	0
K00979	0.33
K00980	15.97
K00981	19.8
K00982	2.5
K00983	0
K00984	0
K00986	0
K00988	0
K00989	2.5
K00990	0.33
K00991	30.27
K00992	0
K00995	22.3
K00996	0
K00997	19.8
K00998	0
K00999	0
K01000	19.8
K01002	0
K01003	0
K01004	0
K01006	6.43
K01007	0
K01008	1.08
K01011	2.5
K01012	18.8
K01014	0
K01015	0
K01023	0.33
K01026	0
K01027	0
K01028	0.14
K01029	0.14
K01031	0
K01032	0
K01034	0.25
K01035	0.25
K01039	0
K01040	0
K01042	1.08
K01046	29.88
K01048	0
K01051	0
K01053	0
K01055	0
K01056	19.8
K01057	2.5
K01058	0.33
K01060	0
K01061	0
K01066	2.64
K01067	0
K01069	0
K01070	0
K01071	0.25
K01073	0
K01075	0
K01077	17.57
K01078	0
K01079	0.58
K01081	0.25
K01082	0.33
K01083	0
K01085	0
K01086	0
K01087	2.5
K01089	0.33
K01090	19.22
K01091	18.38
K01092	32.09
K01093	0
K01095	0.33
K01096	0
K01101	0
K01104	66.73
K01113	0
K01114	14.83
K01115	0
K01117	0
K01118	15.23
K01119	0.8
K01120	0
K01121	0
K01126	81.63
K01128	0
K01129	3.25
K01130	0
K01133	0
K01135	0
K01137	0
K01138	0
K01139	0.33
K01141	0
K01142	3.83
K01143	0
K01144	0
K01146	0
K01147	0
K01150	0.33
K01151	19.22
K01153	34.44
K01154	33.99
K01155	0
K01156	0
K01158	0
K01159	3.58
K01160	0
K01163	0
K01166	0
K01167	0
K01169	0
K01173	0.33
K01174	29.96
K01175	0
K01176	1
K01178	0
K01179	0
K01181	0
K01182	0
K01183	13.04
K01184	0
K01185	0
K01186	0
K01187	19.07
K01190	2.64
K01191	0
K01192	0
K01193	17.41
K01194	0
K01195	0.94
K01197	0
K01198	0
K01200	1
K01201	0
K01205	0
K01206	0
K01207	3.44
K01208	0
K01209	0
K01210	0
K01212	0
K01215	0
K01216	0
K01218	0
K01219	0
K01220	16.08
K01222	0
K01223	17.76
K01224	0.25
K01226	15.62
K01227	0.2
K01230	0
K01232	0
K01233	0
K01235	0
K01236	0
K01239	16.72
K01240	0
K01241	0
K01243	17.3
K01246	18.72
K01247	0.14
K01250	13.79
K01251	0
K01252	0
K01253	0
K01255	16.3
K01256	2.75
K01258	32.94
K01259	15.54
K01261	16.22
K01262	19.8
K01263	0
K01264	0
K01265	22.3
K01266	0
K01267	3.25
K01269	0
K01270	3.33
K01271	15.97
K01273	0
K01274	13.04
K01277	0
K01278	0
K01281	0.25
K01283	0
K01284	2.5
K01286	0.25
K01295	0
K01297	0
K01299	0
K01301	0
K01303	0
K01304	16.72
K01305	0
K01308	0
K01318	27.62
K01322	0
K01325	0
K01338	1.08
K01342	0
K01347	0
K01350	0
K01354	0
K01355	0
K01356	20.02
K01358	22.3
K01361	0.75
K01372	5.25
K01387	0
K01389	0
K01390	0
K01392	0
K01399	0
K01400	0
K01401	14.78
K01406	0
K01407	0
K01409	20.6
K01414	0
K01415	0
K01416	0
K01417	0
K01419	16.3
K01420	2.83
K01421	19.47
K01424	19.8
K01425	0
K01426	0
K01427	0
K01428	15.97
K01429	15.97
K01430	15.97
K01432	0
K01433	0.47
K01434	0
K01436	13.24
K01437	0
K01438	2.59
K01439	40.06
K01442	17.91
K01443	16.22
K01444	0
K01446	13.04
K01447	0.34
K01448	18.8
K01449	0
K01451	5.33
K01452	0
K01453	0
K01455	0.8
K01457	0
K01458	0
K01459	0
K01460	0
K01461	0
K01462	36.02
K01464	0
K01465	20.13
K01466	0
K01467	0.25
K01468	14.18
K01469	0
K01470	0
K01471	0
K01473	0
K01474	0
K01476	14.18
K01477	0
K01478	17.43
K01479	14.78
K01480	0.14
K01482	0
K01483	0
K01484	0
K01485	0
K01486	0
K01487	0
K01488	2.84
K01489	17.86
K01491	19.8
K01492	0
K01493	19.47
K01494	0.33
K01495	3.58
K01496	2.5
K01497	0.33
K01499	0
K01501	0.33
K01502	0
K01505	0.33
K01507	5.58
K01512	18.72
K01515	19.47
K01518	0
K01520	14.04
K01521	0
K01523	2.5
K01524	6.84
K01525	0
K01531	1
K01533	3.06
K01534	4.19
K01535	0
K01537	1
K01539	0
K01545	0
K01546	14.56
K01547	14.56
K01548	14.56
K01551	3.7
K01555	0
K01556	0
K01560	13.38
K01561	0
K01563	0
K01567	0
K01568	0
K01569	0
K01571	0
K01572	0
K01573	0
K01574	0.14
K01575	32.76
K01576	0
K01577	0
K01578	0
K01579	14.64
K01580	2.5
K01581	1.19
K01582	13.04
K01583	0
K01584	0
K01585	0.33
K01586	33.42
K01588	19.8
K01589	18.72
K01590	0
K01591	19.8
K01593	0
K01594	0
K01595	0.25
K01596	0
K01597	16.22
K01598	0.25
K01599	19.55
K01601	0
K01602	0
K01607	5.83
K01608	0
K01609	18.8
K01610	16.55
K01611	0
K01613	0.66
K01615	0
K01616	0
K01617	0
K01619	30.01
K01620	16.38
K01621	2.5
K01622	0
K01623	18.47
K01624	19.8
K01625	4.63
K01626	3.33
K01627	0.33
K01628	0
K01629	0
K01630	0
K01631	0
K01633	18.8
K01635	17.72
K01637	0
K01638	0
K01639	14.82
K01640	0
K01641	16.22
K01643	0
K01644	2.5
K01646	0
K01647	21.55
K01649	34.34
K01652	35.68
K01653	5.76
K01654	0
K01655	0
K01657	18.8
K01658	29.34
K01659	0
K01661	18.47
K01662	2.83
K01664	6.51
K01665	16.72
K01666	0
K01667	0
K01668	0
K01669	16.43
K01671	0
K01673	0.53
K01674	0
K01676	0
K01677	0
K01678	0
K01679	19.55
K01681	18.72
K01682	0.33
K01683	0
K01684	2.38
K01685	0
K01686	0.94
K01687	18.94
K01689	22.3
K01690	0
K01692	2.5
K01693	16.48
K01695	18.8
K01696	19.05
K01697	0
K01698	18.8
K01699	2.5
K01702	0
K01703	18.8
K01704	18.8
K01706	0
K01707	0
K01708	0
K01709	0
K01710	3.08
K01711	0.33
K01712	14.18
K01713	0
K01714	19.38
K01715	0.25
K01716	0
K01719	16.3
K01720	0
K01721	0
K01724	0
K01725	0
K01727	13.04
K01728	0
K01729	0
K01730	0
K01732	0
K01733	20.55
K01734	0
K01735	19.8
K01736	20.55
K01737	17.63
K01738	39.73
K01739	18.72
K01740	1.53
K01744	6.08
K01745	14.18
K01746	0
K01749	18.8
K01750	16.11
K01751	0
K01752	36.77
K01753	0.14
K01754	33.03
K01755	18.8
K01756	20.13
K01758	0
K01759	1.39
K01760	16.3
K01761	0
K01766	0
K01768	0
K01769	0
K01770	3.25
K01771	13.04
K01772	19.27
K01775	36.96
K01776	19.8
K01777	0
K01778	2.83
K01779	2.83
K01781	0
K01782	0
K01783	19.8
K01784	38.52
K01785	16.22
K01787	0
K01788	14.82
K01790	3.08
K01791	44.99
K01792	2.5
K01795	0
K01796	0
K01799	0
K01800	0
K01801	0
K01802	7.83
K01803	22.55
K01804	2.64
K01805	0.14
K01807	16.22
K01808	8.72
K01809	33.89
K01810	19.8
K01811	0
K01812	0.94
K01813	0
K01814	14.31
K01815	0
K01816	2.5
K01817	18.8
K01818	0
K01819	32.16
K01820	0
K01821	16.88
K01822	0
K01823	16.97
K01825	0
K01826	0
K01829	0
K01834	37.44
K01835	18.72
K01838	0
K01839	15.97
K01840	0
K01841	0
K01843	0
K01844	0
K01845	37.27
K01846	0
K01847	5
K01848	0
K01849	0
K01851	0
K01854	2.75
K01856	0
K01857	0
K01858	2.5
K01865	0
K01866	19.8
K01867	19.8
K01868	20.99
K01869	19.8
K01870	19.8
K01872	19.8
K01873	19.8
K01874	19.8
K01875	19.8
K01876	20.05
K01878	0.58
K01879	1.33
K01880	19.22
K01881	19.8
K01883	19.8
K01884	0
K01885	5.66
K01886	2.5
K01887	19.8
K01889	19.8
K01890	19.8
K01892	19.8
K01893	16.97
K01894	0
K01895	31.81
K01896	0
K01897	18.38
K01902	16.3
K01903	16.3
K01904	0
K01905	0
K01906	13.64
K01907	0
K01908	0
K01909	0
K01910	0
K01911	18.47
K01912	0.75
K01914	0.75
K01915	22.3
K01916	17.3
K01918	14.78
K01919	1
K01920	0
K01921	19.8
K01922	0.25
K01923	19.8
K01924	19.8
K01925	19.8
K01926	16.97
K01928	3.97
K01929	19.8
K01933	19.8
K01934	6.43
K01935	14.17
K01937	19.8
K01938	19.47
K01939	19.8
K01940	18.8
K01941	0
K01945	19.05
K01947	0
K01950	2.5
K01951	22.3
K01952	54.47
K01953	2.5
K01955	19.05
K01956	19.05
K01958	16.72
K01959	0.33
K01960	0.33
K01961	32.85
K01962	16.55
K01963	16.55
K01965	0
K01966	2.5
K01968	0
K01969	0
K01971	0
K01972	19.8
K01974	0
K01975	0
K01989	2.75
K01990	177.76
K01991	0
K01992	132.99
K01993	0
K01994	0
K01995	3.08
K01996	3.08
K01997	3.08
K01998	5.58
K01999	3.41
K02000	0
K02001	0
K02002	1.4
K02003	74.6
K02004	46.6
K02005	3.79
K02006	2.5
K02007	2.5
K02008	2.5
K02009	2.5
K02010	1.52
K02011	1.52
K02012	15.16
K02013	59.5
K02014	0.33
K02015	167.75
K02016	132.5
K02017	17.05
K02018	19.55
K02019	0.75
K02020	17.05
K02021	2.5
K02022	0
K02024	0
K02025	0.25
K02026	0.25
K02027	5.5
K02028	35.42
K02029	9.32
K02030	40.75
K02031	31.4
K02032	48.93
K02033	49.13
K02034	50.12
K02035	50.62
K02036	20.8
K02037	20.55
K02038	20.55
K02039	19.47
K02040	20.55
K02041	15.63
K02042	31.26
K02043	0
K02044	17.62
K02045	2.5
K02046	2.5
K02047	2.5
K02048	2.5
K02049	15.88
K02050	15.88
K02051	18.38
K02052	0.66
K02053	0.33
K02054	0.33
K02055	0.33
K02056	3.5
K02057	7
K02058	2.5
K02062	0
K02063	0
K02064	0
K02065	0.33
K02066	0.33
K02067	0.33
K02068	16.72
K02069	19.22
K02071	34.83
K02072	34.83
K02073	37.55
K02074	0
K02075	0
K02076	15.97
K02077	0
K02078	19.63
K02079	0
K02080	0
K02081	0
K02082	1.44
K02083	0
K02086	16.22
K02092	0
K02093	0
K02094	0
K02095	0
K02096	0
K02097	0
K02099	0
K02100	0
K02103	0.14
K02106	0
K02107	1
K02108	19.05
K02109	19.05
K02110	19.05
K02111	19.05
K02112	19.05
K02113	5.68
K02114	19.05
K02115	19.05
K02116	2.93
K02117	1.75
K02118	1.75
K02119	1.75
K02120	1.75
K02121	1
K02122	1.75
K02123	1.75
K02124	1.75
K02160	32.52
K02164	0
K02167	0
K02168	0
K02169	0.33
K02170	0
K02171	13.64
K02172	13.64
K02173	0
K02182	2.5
K02188	2.5
K02189	0
K02190	0
K02191	0
K02192	0
K02193	0
K02194	0
K02195	0
K02196	0
K02197	0
K02198	0
K02199	0
K02200	0
K02203	2.5
K02204	0
K02205	0
K02217	17.05
K02221	19.05
K02224	2.5
K02225	0
K02226	0
K02227	2.5
K02228	0
K02229	0
K02230	0
K02231	2.5
K02232	2.5
K02233	2.5
K02234	0
K02236	16.22
K02237	19.8
K02238	20.99
K02239	0
K02240	16.22
K02241	0
K02242	17.3
K02243	16.22
K02244	16.22
K02245	16.22
K02246	15.42
K02247	0
K02248	0.25
K02249	0
K02250	15.97
K02251	0
K02253	0
K02254	0
K02255	0
K02258	0
K02259	15.97
K02274	0
K02275	0
K02276	0
K02277	0
K02278	0
K02279	0
K02280	0
K02281	0
K02282	0
K02283	2.5
K02284	0
K02285	0
K02286	0
K02287	0
K02288	0
K02289	0
K02290	0
K02291	0
K02292	0
K02293	0
K02294	0
K02297	0
K02298	13.04
K02299	13.38
K02300	13.04
K02302	0
K02303	21.4
K02304	16.11
K02305	0
K02313	19.8
K02314	19.8
K02315	3.44
K02316	19.8
K02317	0
K02334	0.33
K02335	19.8
K02336	0
K02337	19.8
K02338	19.47
K02339	0
K02340	19.8
K02341	19.47
K02342	21.3
K02343	19.8
K02344	0
K02345	0
K02346	21.97
K02347	15.97
K02348	1.39
K02351	0
K02352	15.77
K02355	23.05
K02356	19.8
K02357	19.8
K02358	20.55
K02361	0
K02362	0
K02363	0
K02364	0
K02371	1.3
K02372	16.55
K02377	0.33
K02379	17.05
K02380	0
K02381	0
K02383	0
K02385	0
K02386	0.33
K02387	0.33
K02388	0.33
K02389	0.33
K02390	0.66
K02391	0
K02392	0.66
K02393	0.33
K02394	0.33
K02395	0
K02396	0.33
K02397	0.33
K02398	0
K02399	0
K02400	0.33
K02401	0.33
K02402	0
K02403	0
K02404	0.33
K02405	0.33
K02406	0.99
K02407	0.33
K02408	0.33
K02409	0.33
K02410	0.33
K02411	0.33
K02412	0.33
K02413	0
K02414	0
K02415	0.33
K02416	0.33
K02417	0.66
K02418	0
K02419	0.33
K02420	0.33
K02421	0.33
K02422	0.33
K02423	0
K02424	15.83
K02425	0
K02426	0
K02427	0
K02428	22.3
K02429	0
K02430	0
K02431	0
K02433	19.8
K02434	19.8
K02435	19.8
K02436	0
K02437	19.22
K02438	5
K02439	0
K02440	19.72
K02441	0
K02442	0
K02443	18.47
K02444	0
K02445	17.53
K02446	0
K02448	0
K02450	0
K02451	0
K02452	0
K02453	0.33
K02454	0.33
K02455	0.33
K02456	0.33
K02457	0
K02458	0
K02459	0
K02460	0
K02461	0
K02462	0
K02463	0
K02464	0.33
K02465	0
K02466	0
K02467	0
K02468	0
K02469	22.3
K02470	22.3
K02471	0
K02472	14.98
K02473	0
K02474	0.14
K02475	0.14
K02476	0
K02477	0
K02478	0
K02479	0
K02480	0
K02481	0.33
K02482	0
K02483	3.49
K02484	16.67
K02485	0
K02486	0
K02487	0
K02488	0
K02490	0
K02491	0
K02492	18.8
K02493	19.8
K02494	0
K02495	20.88
K02496	0
K02497	2.93
K02498	0
K02499	15.97
K02500	17.14
K02501	17.14
K02502	0
K02503	17.3
K02504	0
K02505	0
K02506	0
K02507	0
K02508	0
K02509	0
K02510	0
K02511	0
K02517	2.83
K02518	19.8
K02519	19.8
K02520	19.8
K02521	0
K02523	0.33
K02525	0
K02526	1.14
K02527	0.33
K02528	19.8
K02529	34.63
K02530	16.08
K02531	0.25
K02532	1.44
K02533	0
K02535	0.33
K02536	0.33
K02538	15.17
K02545	13.04
K02547	13.04
K02548	18.47
K02549	18.47
K02550	0
K02551	18.47
K02552	20.97
K02553	0
K02554	0
K02556	0.33
K02557	0.66
K02558	0
K02560	0
K02562	0
K02563	19.8
K02564	16.22
K02565	0
K02566	0.33
K02567	0.33
K02568	0.33
K02569	0
K02570	0
K02571	0
K02572	0
K02573	0.33
K02574	0.33
K02575	0
K02584	0
K02585	0
K02586	0
K02587	0
K02588	0
K02589	0
K02590	0
K02591	0
K02592	0
K02593	0
K02594	0
K02595	0
K02596	0
K02597	0
K02598	0
K02600	19.05
K02601	19.8
K02609	0
K02610	0
K02611	0
K02612	0
K02613	0
K02614	0
K02615	0
K02616	0
K02617	0
K02618	0
K02619	6.18
K02621	16.22
K02622	16.22
K02623	0
K02624	0
K02625	0
K02626	0
K02634	0
K02635	0
K02636	0
K02637	0
K02638	0
K02639	0
K02640	0
K02641	0
K02642	0
K02643	0
K02647	0.89
K02650	0.75
K02651	0
K02652	0.75
K02653	0.75
K02654	2.83
K02655	0
K02656	0
K02657	0
K02658	0
K02659	0
K02660	0
K02661	0
K02662	0
K02663	0
K02664	0
K02665	0
K02666	0
K02667	0
K02668	0
K02669	0
K02670	0
K02671	0
K02672	0
K02673	0
K02674	0
K02676	0
K02679	0
K02680	0
K02681	0
K02682	0
K02686	0
K02687	17.3
K02688	0
K02689	0
K02690	0
K02691	0
K02692	0
K02693	0
K02694	0
K02696	0
K02697	0
K02698	0
K02699	0
K02700	0
K02702	0
K02703	0
K02704	0
K02705	0
K02706	0
K02707	0
K02708	0
K02709	0
K02710	0
K02711	0
K02712	0
K02713	0
K02714	0
K02715	0
K02716	0
K02717	0
K02718	0
K02719	0
K02720	0
K02722	0
K02723	0
K02724	0
K02742	0
K02744	0.25
K02745	0
K02746	0
K02747	0
K02750	17.3
K02753	0
K02755	13.04
K02756	0
K02757	4.08
K02759	3.78
K02760	1.28
K02761	1.53
K02763	0
K02765	29.01
K02768	0
K02769	0
K02770	32.14
K02771	0
K02773	13.43
K02774	13.43
K02775	13.43
K02777	15.97
K02778	0
K02779	0.25
K02781	0.14
K02783	0.28
K02784	0.75
K02786	16.08
K02788	16.28
K02791	14.57
K02793	3.94
K02794	4.44
K02795	1.94
K02796	1.69
K02798	14.18
K02799	0
K02800	14.18
K02802	0
K02803	0
K02804	15.97
K02805	0
K02806	0
K02810	31.99
K02812	0
K02813	0
K02814	0
K02815	0
K02819	15.62
K02821	16.51
K02822	16.51
K02823	1.2
K02824	16.97
K02825	16.22
K02826	2.93
K02827	15.97
K02828	2.93
K02829	2.93
K02834	19.47
K02835	19.8
K02836	19.8
K02837	16.22
K02838	19.8
K02839	0
K02840	0
K02841	0.33
K02843	0.33
K02844	0
K02846	0
K02847	0
K02848	0
K02849	0
K02850	0
K02851	18.72
K02852	0
K02853	0
K02854	0
K02855	0
K02856	0
K02858	0
K02859	0
K02860	19.8
K02862	0
K02863	19.8
K02864	19.8
K02867	19.8
K02871	19.8
K02874	19.8
K02876	19.8
K02878	19.8
K02879	19.8
K02881	19.8
K02884	19.8
K02886	19.8
K02887	19.8
K02888	19.8
K02890	19.8
K02891	0
K02892	19.8
K02895	19.8
K02897	19.55
K02899	19.8
K02902	19.8
K02904	19.8
K02906	19.8
K02907	19.47
K02909	19.8
K02911	19.8
K02913	36.8
K02914	17.3
K02916	19.8
K02919	19.22
K02926	19.8
K02927	0
K02931	19.8
K02933	19.8
K02935	19.8
K02936	0
K02939	19.8
K02945	19.05
K02946	19.8
K02948	19.8
K02950	19.8
K02952	19.8
K02954	35.77
K02956	19.8
K02959	19.8
K02961	19.8
K02963	19.8
K02965	19.8
K02967	19.8
K02968	19.8
K02970	17.3
K02972	0
K02982	19.8
K02986	19.8
K02988	19.8
K02990	19.8
K02992	19.8
K02994	19.8
K02996	19.8
K03040	19.8
K03043	19.8
K03046	19.8
K03048	16.22
K03060	19.47
K03070	35.04
K03071	1.19
K03072	2.83
K03073	19.8
K03074	2.83
K03075	19.8
K03076	35.04
K03077	0
K03078	0
K03079	0
K03086	19.8
K03087	2.5
K03088	3.49
K03089	0
K03090	16.72
K03091	16.72
K03092	0.33
K03093	0
K03095	16.22
K03098	0.33
K03100	39.36
K03101	19.8
K03106	19.8
K03110	19.8
K03111	52.5
K03112	0
K03113	0
K03116	18.06
K03117	2.83
K03118	18.06
K03119	0
K03146	0
K03147	4.77
K03148	1.08
K03149	6.51
K03150	1.08
K03151	16.97
K03152	0.58
K03153	5.43
K03154	6.51
K03168	19.8
K03169	17.47
K03177	19.8
K03179	0.33
K03181	0
K03182	0.33
K03183	18.8
K03184	0
K03185	0
K03186	0.33
K03187	15.97
K03188	15.97
K03189	15.97
K03190	15.97
K03191	0
K03192	0
K03194	0
K03195	0
K03196	0
K03197	0
K03198	0
K03199	0
K03200	0
K03201	0
K03202	0
K03203	0
K03204	0
K03205	4.5
K03206	0
K03207	0
K03208	0
K03210	19.8
K03212	0
K03214	0
K03215	16.97
K03216	17.3
K03217	24.23
K03218	19.8
K03219	0
K03220	0
K03221	0
K03222	0
K03223	0
K03224	0
