KO	oral_16
K00001	0.000329233022966897
K00002	2.52500854066882e-05
K00003	0.000369497169744101
K00004	0.000105557410990017
K00005	0.00013314214950675
K00007	4.74837918562176e-05
K00008	0.000245174467714368
K00009	5.39192022085615e-05
K00010	0.000177059224400201
K00012	0.000430699693077382
K00013	0.000215912760362631
K00014	0.000525800307116723
K00015	0.000235063824185239
K00016	0.000337839684426174
K00018	0.000276926870971777
K00019	0.000653703186197488
K00020	0.000276540255603601
K00021	1.67149893839806e-06
K00023	0.000497475428845198
K00024	0.000230749633383781
K00027	0.000359925496833449
K00029	0.000367509711412998
K00030	0.00014477857185038
K00031	0.000327779524986598
K00032	4.71842948837354e-05
K00033	0.000364557366961959
K00034	0.00034279011270366
K00035	2.10373735777134e-05
K00036	0.000328340066053489
K00038	0.000382547305617396
K00039	4.56008780945898e-06
K00040	9.64648775556058e-05
K00041	9.2235765299804e-06
K00042	8.92510290524723e-05
K00043	0.000149977596923247
K00045	4.67963427817847e-05
K00046	0.000545127845246592
K00048	8.37416156582972e-05
K00050	4.99412428434191e-05
K00052	0.000443318340143676
K00053	0.00037996357930963
K00054	0.000217332264598669
K00055	0.000143290851079148
K00057	0.000425805885594548
K00058	0.0009051219055716
K00059	0.0037471785527503
K00060	0.000159298237958633
K00064	4.71337469344294e-05
K00065	0.000306417391265136
K00066	6.51535971959577e-06
K00067	0.000348917955948762
K00068	0.000100957754061956
K00073	2.16301063456994e-06
K00074	0.000257095234353402
K00075	0.000423347093910899
K00076	0.000126491397619274
K00077	0.000391858891966864
K00082	3.05877052526793e-08
K00086	0.000103213621541243
K00087	1.32054414634276e-05
K00088	0.000494663960390291
K00090	0.000171666512328172
K00091	6.88615926217705e-05
K00094	2.99224711090296e-06
K00096	6.88311321722951e-06
K00097	0.000197681924201976
K00098	3.06020632756896e-05
K00099	0.000210816866568617
K00100	7.91005540818666e-06
K00101	0.000225188709190936
K00102	0.000194773203341454
K00103	8.87121857707737e-06
K00104	0.000505734863313003
K00105	0.000187801999800579
K00108	0.000237531987885224
K00111	0.000298263316653405
K00112	3.36435934389888e-05
K00113	3.33824700303715e-05
K00114	1.33926794907243e-05
K00116	0.000142617489826614
K00117	5.84392054379272e-06
K00118	1.10989693672483e-05
K00121	0.000167508186499202
