reactions	oral_15
K00001	289.154474593787
K00003	308.533427012802
K00004	234.6000000042
K00005	0.39102485975
K00006	356.404823409199
K00007	0
K00008	0
K00009	3.16474485985714
K00010	2.3
K00011	291.954474593787
K00012	257.44807819739
K00013	47.4919204186023
K00014	310.577402153052
K00015	242.220293154117
K00016	305.954474593787
K00018	242.220293154117
K00019	2.17826677352381
K00020	1.35250294608333
K00021	0
K00022	1.35250294608333
K00024	72.1551602350784
K00025	72.1551602350784
K00026	72.1551602350784
K00027	2.42826677352381
K00028	2.42826677352381
K00029	304.864135379528
K00030	2.17826677352381
K00031	253.1000000042
K00033	243.470293154117
K00034	0
K00036	243.470293154117
K00039	0
K00040	2.3
K00041	0
K00042	2.62826677352381
K00043	2.17826677352381
K00045	0
K00046	0
K00048	0.536478086333333
K00049	242.220293154117
K00050	242.220293154117
K00052	245.59855992764
K00053	290.142402153052
K00054	16.5
K00057	356.404823409199
K00058	73.8934270086023
K00059	357.564823409199
K00060	4.27826677352381
K00066	0
K00067	265.54855992764
K00068	2.17826677352381
K00073	0
K00074	0
K00075	359.364823409199
K00077	289.502402153052
K00082	307.758427012802
K00086	0
K00087	2.17826677352381
K00088	359.364823409199
K00090	0
K00094	2.17826677352381
K00096	356.404823409199
K00097	253.4000000042
K00098	0
K00099	292.858427012802
K00100	2.62750294608333
K00101	305.954474593787
K00102	254.57307819739
K00103	0
K00104	2.37826677352381
K00105	0
K00106	2.17826677352381
K00110	1.33647808633333
K00111	0
K00112	0
K00113	0
K00116	1.73647808633333
K00121	289.154474593787
K00122	8.49855992344048
K00123	0
K00125	0
K00126	0
K00128	262.48958478739
K00130	0
K00132	3.29807819319048
K00133	307.693427012802
K00134	124.764823404999
K00135	234.6000000042
K00137	262.48958478739
K00139	234.6000000042
K00140	1.13333333333333
K00145	4.80576971960714
K00146	0
K00147	8.32131800966667
K00149	262.48958478739
K00150	359.364823409199
K00151	0
K00156	16.5
K00158	0.25
K00160	261.020293154117
K00161	263.80855992764
K00162	263.80855992764
K00163	263.80855992764
K00164	259.820293154117
K00165	16.5
K00166	16.5
K00167	16.5
K00169	49.9481338586856
K00170	49.9481338586856
K00171	49.9481338586856
K00172	49.9481338586856
K00174	48.7221089989356
K00175	48.7221089989356
K00176	48.7221089989356
K00177	48.7221089989356
K00179	0
K00199	0
K00207	2.17826677352381
K00208	304.955160239278
K00209	251.1000000042
K00210	305.702402153052
K00211	305.702402153052
K00215	2.17826677352381
K00216	0
K00220	308.502402153052
K00226	2.17826677352381
K00228	2.20102485975
K00229	0.869811419666667
K00231	1
K00238	307.614135379528
K00239	307.614135379528
K00240	307.614135379528
K00241	307.614135379528
K00242	307.614135379528
K00244	307.614135379528
K00245	307.614135379528
K00246	307.614135379528
K00247	307.614135379528
K00248	256.194291637474
K00249	0
K00252	0
K00253	0
K00254	359.364823409199
K00259	0.25
K00260	2.56929163327381
K00261	266.11458478739
K00262	262.520293154117
K00263	0.39102485975
K00264	4.47826677352381
K00265	4.47826677352381
K00266	4.47826677352381
K00271	0
K00273	0
K00274	0
K00275	258.020293154117
K00276	0
K00278	239.078266777724
K00281	262.803106701057
K00282	262.803106701057
K00283	262.803106701057
K00284	0
K00285	0
K00286	245.89958478739
K00287	359.364823409199
K00288	359.364823409199
K00294	236.636478090533
K00297	311.544956324037
K00299	0
K00301	0
K00302	0
K00303	0
K00304	0
K00305	0
K00306	0
K00318	235.136478090533
K00319	0
K00320	0
K00322	7.52029314991667
K00323	7.52029314991667
K00324	7.52029314991667
K00325	7.52029314991667
K00329	264.615226594307
K00357	301.664135379528
K00360	8.21131800966667
K00361	2.17826677352381
K00362	2.17826677352381
K00364	0.25
K00365	0
K00366	0
K00368	0.536478086333333
K00370	8.21131800966667
K00371	8.21131800966667
K00372	8.21131800966667
K00374	8.21131800966667
K00376	0
K00380	0.869811419666667
K00381	0.869811419666667
K00382	314.695981183787
K00383	7.62029314991667
K00384	359.364823409199
K00385	0.869811419666667
K00390	18.2
K00392	0
K00394	0
K00395	0
K00399	0
K00401	0
K00402	0
K00411	0
K00432	1.89102485975
K00436	0
K00440	0
K00441	0
K00442	0
K00443	0
K00448	0
K00449	0
K00451	0
K00453	0
K00455	0
K00457	0
K00463	0
K00466	0
K00472	0
K00480	0
K00483	0
K00484	0
K00491	0
K00500	0
K00518	305.814135379528
K00522	24.9613180096667
K00524	358.404823409199
K00525	358.404823409199
K00526	358.404823409199
K00527	79.5209811795869
K00528	236.733333337533
K00529	0
K00531	0
K00540	0
K00547	0.536478086333333
K00548	0.39102485975
K00549	257.420293154117
K00560	312.942714410263
K00568	6.32029314991667
K00577	0
K00578	0
K00579	0
K00580	0
K00581	0
K00582	0
K00583	0
K00584	0
K00589	2.17826677352381
K00591	0.869811419666667
K00593	2.525
K00595	3.20326677352381
K00598	0
K00599	259.470293154117
K00600	308.352402153052
K00601	356.764823409199
K00602	356.764823409199
K00603	261.961318013867
K00605	263.163106701057
K00606	265.93958478739
K00607	1.06981141966667
K00608	353.244530259282
K00609	353.244530259282
K00610	353.244530259282
K00611	246.20855992764
K00615	310.608427012802
K00616	307.942402153052
K00618	4.80576971960714
K00620	21.5557697196071
K00625	356.186556635675
K00626	3.53076971960714
K00627	260.20855992764
K00629	356.964823409199
K00632	3.53076971960714
K00634	0
K00639	18.6
K00640	314.095981183787
K00641	242.311318013867
K00643	0
K00645	355.164823409199
K00647	357.564823409199
K00648	357.564823409199
K00651	4.06929163327381
K00652	20.0948114196667
K00655	359.364823409199
K00656	61.4699563198369
K00657	0.25
K00658	0
K00661	4.26160010685714
K00665	355.764823409199
K00667	355.764823409199
K00668	355.764823409199
K00672	0
K00673	0
K00674	258.420293154117
K00677	304.989135379528
K00681	3.90262496660714
K00688	3.04807819319048
K00690	0
K00691	2.42826677352381
K00697	0
K00703	2.17826677352381
K00705	59.0416895463131
K00713	260.145293154117
K00748	304.989135379528
K00756	77.5209811795869
K00757	77.5209811795869
K00758	77.5209811795869
K00759	359.364823409199
K00760	359.364823409199
K00761	265.92458478739
K00762	357.564823409199
K00763	358.028345322865
K00764	356.339823409199
K00765	47.4919204186023
K00766	241.920293154117
K00767	239.719291637474
K00768	264.56458478739
K00769	64.0209811795869
K00772	0
K00777	2.72750294608333
K00787	359.364823409199
K00788	288.367402153052
K00790	359.364823409199
K00793	307.758427012802
K00794	306.758427012802
K00795	359.364823409199
K00796	308.417402153052
K00797	2.37826677352381
K00798	262.746318013867
K00800	308.352402153052
K00804	359.364823409199
K00805	244.52458478739
K00806	263.761318013867
K00810	1
K00811	358.764823409199
K00812	358.764823409199
K00813	358.764823409199
K00814	0.869811419666667
K00815	310.008427012802
K00817	310.008427012802
K00818	6.60576971960714
K00819	0.2
K00820	358.764823409199
K00821	241.205769723807
K00822	0
K00823	0
K00824	0
K00826	358.548798549449
K00827	2.56929163327381
K00830	2.56929163327381
K00831	304.764135379528
K00832	358.764823409199
K00833	253.585836283617
K00835	0
K00838	310.008427012802
K00840	0.2
K00841	0
K00844	257.65807819739
K00845	237.3100000042
K00848	2.03647808633333
K00849	10.2052931499167
K00850	79.7209811795869
K00851	1.11981141966667
K00852	24.0391030529405
K00853	0.8
K00855	22.8702931499167
K00856	26.7613180096667
K00857	7.56131800966667
K00858	359.364823409199
K00859	124.764823404999
K00860	0
K00861	359.364823409199
K00863	1.13333333333333
K00864	6.52307819319048
K00865	3.07083627941667
K00867	359.364823409199
K00868	245.53958478739
K00869	20.2798114196667
K00872	292.833427012802
K00873	124.164823404999
K00875	6.05048173025
K00876	312.120981183787
K00877	242.145293154117
K00878	7.42874850377381
K00879	0.536478086333333
K00882	60.6049563198369
K00883	0
K00884	0
K00885	8.54855992344048
K00891	308.817402153052
K00892	0
K00893	26.7613180096667
K00895	4.47826677352381
K00899	0
K00901	308.604956324037
K00904	17.3
K00912	304.989135379528
K00917	77.9209811795869
K00919	291.418427012802
K00925	358.004823409199
K00926	0.39102485975
K00927	359.364823409199
K00928	0
K00929	2.17826677352381
K00930	4.80576971960714
K00931	3.07083627941667
K00932	358.004823409199
K00938	0
K00939	357.564823409199
K00940	286.964135379528
K00941	242.145293154117
K00942	359.364823409199
K00943	359.364823409199
K00944	27.1395847831905
K00945	359.364823409199
K00948	359.364823409199
K00949	288.970499453537
K00950	309.967402153052
K00951	359.364823409199
K00952	358.764823409199
K00953	359.364823409199
K00954	310.968427012802
K00955	17.2364780863333
K00956	17.2364780863333
K00957	17.2364780863333
K00958	17.2364780863333
K00963	293.868427012802
K00964	9.08355992344048
K00966	1.5
K00969	358.764823409199
K00971	21.5782667735238
K00972	358.764823409199
K00973	265.54855992764
K00975	11.5735599234405
K00978	0
K00979	306.630160239278
K00980	2.14102485975
K00981	359.364823409199
K00983	7.48695981658333
K00991	291.058427012802
K00995	358.764823409199
K00997	341.728345322865
K00998	306.630160239278
K01000	359.364823409199
K01005	315.120981183787
K01006	7.26929163327381
K01007	238.669291637474
K01008	52.7424021488523
K01011	6.12029314991667
K01012	306.258427012802
K01027	2.60326677352381
K01028	2.60326677352381
K01029	2.60326677352381
K01034	3.20326677352381
K01035	3.20326677352381
K01047	0
K01048	6.50262496660714
K01053	2.03647808633333
K01055	0
K01057	243.470293154117
K01069	340.404823409199
K01077	19.5275029460833
K01078	19.5275029460833
K01079	291.258427012802
K01080	0.39102485975
K01081	306.742402153052
K01082	10.2613180096667
K01085	0
K01086	305.908427012802
K01087	0
K01089	299.591920422802
K01091	245.78958478739
K01092	241.970293154117
K01093	19.5275029460833
K01094	308.208427012802
K01101	19.5275029460833
K01112	257.220293154117
K01113	19.5275029460833
K01119	8.89855992344047
K01126	28.7735599234405
K01129	19.39102485975
K01133	1.5
K01139	303.764135379528
K01176	0
K01182	2.3
K01187	5.62474485985714
K01188	20.7882667735238
K01189	2.3
K01190	19.6698114196667
K01193	17.3698114196667
K01194	0
K01203	2.3
K01207	19.6698114196667
K01209	0
K01220	0
K01221	2.42826677352381
K01222	2.42826677352381
K01223	2.42826677352381
K01226	2.51160010685714
K01232	2.51160010685714
K01239	2.5
K01241	1.5
K01243	310.660981183787
K01244	310.660981183787
K01251	18.59102485975
K01252	19.2692916332738
K01255	359.364823409199
K01256	359.364823409199
K01270	359.364823409199
K01271	359.364823409199
K01424	350.279341678949
K01425	21.1942916332738
K01426	0
K01427	2.23647808633333
K01428	2.23647808633333
K01429	2.23647808633333
K01430	2.23647808633333
K01431	0
K01432	0
K01433	1.33333333333333
K01436	0
K01438	21.3057697196071
K01439	241.920293154117
K01440	305.66568803387
K01443	11.3835599234405
K01446	2.17826677352381
K01447	2.17826677352381
K01448	2.17826677352381
K01449	2.17826677352381
K01457	2.17826677352381
K01458	0
K01460	0.333333333333333
K01464	2.37826677352381
K01465	304.848133862886
K01466	0
K01468	2.1
K01476	0
K01477	0
K01478	0.39102485975
K01479	260.561318013867
K01480	18.8782667735238
K01482	16.89102485975
K01484	0.39102485975
K01485	6.12029314991667
K01486	2.17826677352381
K01487	3.22826677352381
K01488	5.02826677352381
K01489	266.29958478739
K01491	359.364823409199
K01492	356.764823409199
K01493	69.9596631699202
K01494	288.955160239278
K01495	310.217402153052
K01496	48.4919204186023
K01497	307.758427012802
K01498	307.758427012802
K01499	0
K01507	341.088798549449
K01509	0.2
K01510	0.2
K01512	0.869811419666667
K01513	0.536478086333333
K01514	0
K01515	296.520981183787
K01517	296.520981183787
K01518	3.86410305294048
K01519	313.320981183787
K01520	313.320981183787
K01521	0
K01523	48.4919204186023
K01524	0
K01525	6.12029314991667
K01529	235.136478090533
K01533	0.2
K01553	0.2
K01556	0
K01568	263.80855992764
K01571	19.6208362794167
K01572	19.6208362794167
K01573	19.6208362794167
K01575	0.25
K01579	256.0000000042
K01580	256.0000000042
K01581	260.311318013867
K01582	47.0471089989356
K01583	63.5471089989356
K01584	63.5471089989356
K01585	63.5471089989356
K01586	306.702402153052
K01587	359.364823409199
K01591	359.364823409199
K01595	0.869811419666667
K01596	263.161318013867
K01597	16.86
K01598	359.364823409199
K01599	297.413653649278
K01607	0
K01608	0
K01609	287.964135379528
K01610	61.9348670851618
K01611	0
K01613	306.630160239278
K01619	77.0959811795869
K01620	16.5
K01621	0
K01622	310.968427012802
K01623	310.968427012802
K01624	310.968427012802
K01625	239.75807819739
K01626	310.577402153052
K01627	303.589135379528
K01628	0.536478086333333
K01629	1.5
K01630	0
K01631	260.170293154117
K01632	0
K01633	307.017402153052
K01635	2.17826677352381
K01637	0
K01638	0
K01639	9.79855992344048
K01640	0
K01641	0
K01643	0.958333333333333
K01644	0.958333333333333
K01646	0.958333333333333
K01647	260.720293154117
K01649	247.39855992764
K01652	263.80855992764
K01653	263.80855992764
K01654	1.7
K01655	2.17826677352381
K01656	241.920293154117
K01657	241.920293154117
K01658	241.920293154117
K01659	0.2
K01661	27.7202931499167
K01662	309.608427012802
K01663	4.24807819319048
K01664	289.442402153052
K01665	289.442402153052
K01666	0.2
K01670	2.60326677352381
K01672	304.842402153052
K01673	304.842402153052
K01674	304.842402153052
K01676	309.542402153052
K01677	309.542402153052
K01678	309.542402153052
K01679	309.542402153052
K01680	20.6782667735238
K01681	20.6782667735238
K01682	22.1782667735238
K01684	0
K01685	2.17826677352381
K01686	0.8
K01687	245.89855992764
K01689	310.968427012802
K01690	234.6000000042
K01692	0.536478086333333
K01693	63.9919204186023
K01694	305.264135379528
K01695	0
K01696	0
K01697	16.5
K01698	299.591920422802
K01699	0
K01702	245.59855992764
K01703	245.59855992764
K01704	245.59855992764
K01706	0
K01707	0
K01708	261.361318013867
K01709	1.5
K01710	266.36458478739
K01711	1.5
K01712	2.1
K01713	307.093427012802
K01714	2.17826677352381
K01715	0.536478086333333
K01716	357.564823409199
K01718	359.364823409199
K01719	50.4169204186023
K01720	0
K01724	0
K01725	0
K01733	246.28958478739
K01734	9.79855992344048
K01735	310.577402153052
K01736	310.577402153052
K01737	0
K01738	314.095981183787
K01739	243.09855992764
K01740	314.095981183787
K01744	310.293427012802
K01745	18.6
K01746	3.16929163327381
K01749	300.016920422802
K01750	2.17826677352381
K01752	28.7645847831905
K01753	0
K01754	313.760981183787
K01755	289.842402153052
K01756	357.173798549449
K01758	24.5702931499167
K01759	243.32355992764
K01760	24.5702931499167
K01761	0
K01768	60.1766895463131
K01770	291.058427012802
K01772	305.864135379528
K01773	0
K01775	357.564823409199
K01776	315.120981183787
K01777	2.17826677352381
K01778	260.95855992764
K01782	1.35250294608333
K01783	359.364823409199
K01784	124.373798545249
K01785	7.87029314991667
K01786	5.34807819319048
K01787	4.1
K01788	9.09855992344048
K01790	265.97355992764
K01791	5.21576971960714
K01792	358.613798549449
K01803	359.364823409199
K01804	20.9198114196667
K01805	264.94855992764
K01807	359.364823409199
K01808	359.364823409199
K01809	72.0944745895869
K01810	358.613798549449
K01812	2.83647808633333
K01813	1.5
K01814	49.2919204186023
K01816	1.5
K01817	241.920293154117
K01818	2.03647808633333
K01819	0
K01821	0.25
K01823	18.3
K01825	1.35250294608333
K01826	0
K01833	0.333333333333333
K01834	359.364823409199
K01835	118.089341674749
K01836	0.25
K01837	359.364823409199
K01838	4.28826677352381
K01839	5.15807819319048
K01840	67.4829452783522
K01843	5.14807819319048
K01844	0.6
K01845	297.413653649278
K01847	1.89102485975
K01848	1.89102485975
K01849	1.89102485975
K01850	70.9924021488522
K01851	11.2202931499167
K01852	0
K01854	1.86981141966667
K01856	2.17826677352381
K01857	0
K01858	0
K01885	359.364823409199
K01895	0.2
K01897	265.72355992764
K01902	25.2202931499167
K01903	25.2202931499167
K01905	0.2
K01906	0
K01907	261.320293154117
K01908	0.2
K01909	0
K01911	27.7202931499167
K01912	0
K01914	27.1145847831905
K01915	358.339823409199
K01916	309.00068803387
K01917	0.333333333333333
K01918	256.378266777724
K01919	0.869811419666667
K01920	235.469811423867
K01921	359.364823409199
K01922	359.364823409199
K01923	359.364823409199
K01924	359.364823409199
K01925	359.364823409199
K01928	310.608427012802
K01929	359.364823409199
K01930	359.364823409199
K01933	358.564823409199
K01934	264.49958478739
K01935	258.836318013867
K01937	305.765160239278
K01938	304.237166120204
K01939	358.973798549449
K01940	8.49855992344048
K01942	2.17826677352381
K01945	358.564823409199
K01947	2.17826677352381
K01950	3.9
K01951	310.543427012802
K01952	358.564823409199
K01953	4.87826677352381
K01954	310.968427012802
K01955	310.968427012802
K01956	310.968427012802
K01958	2.17826677352381
K01959	2.17826677352381
K01960	2.17826677352381
K01961	0.39102485975
K01962	354.664823409199
K01963	354.664823409199
K01964	0.39102485975
K01968	16.5
K01969	16.5
