reactions	air_27
K00001	60.0352187671542
K00003	115.667686534707
K00004	0.6
K00005	1.62962962962963
K00006	130.724091511112
K00007	0.5
K00008	0.5
K00009	1.36111111111111
K00010	1.05
K00011	126.728075911011
K00012	75.6204600455446
K00013	7.43173146934615
K00014	117.283400820421
K00015	6.55740740740741
K00016	54.7852187671542
K00018	6.55740740740741
K00019	0.833333333333333
K00020	5.63730158730159
K00021	0
K00022	5.63730158730159
K00024	7.9633171874017
K00025	7.9633171874017
K00026	7.9633171874017
K00027	6.5462962962963
K00028	6.5462962962963
K00029	9.22204734613186
K00030	0
K00031	75.4312023698171
K00033	107.085057177993
K00034	0
K00036	106.785057177993
K00039	0
K00040	1.13333333333333
K00041	0
K00042	7.57248677248677
K00043	0
K00045	0.5
K00046	0.5
K00048	0.111111111111111
K00049	6.55740740740741
K00050	6.55740740740741
K00052	76.2354351740499
K00053	76.2354351740499
K00054	0
K00057	130.724091511112
K00058	82.6603542254387
K00059	131.804091511112
K00060	2.01174444821429
K00066	0
K00067	77.277867452952
K00068	3.25
K00073	0.333333333333333
K00074	0
K00075	131.804091511112
K00077	47.3073706569208
K00082	77.3372870259017
K00086	0
K00087	0.907407407407407
K00088	131.804091511112
K00090	0
K00094	1.7962962962963
K00096	130.724091511112
K00097	9.16675634084086
K00098	0.833333333333333
K00099	13.6803542244387
K00100	5.3505291005291
K00101	54.7852187671542
K00102	1.2968253968254
K00103	0
K00104	0.833333333333333
K00105	0
K00106	0.907407407407407
K00110	2.21931216931217
K00111	0
K00112	0
K00113	0
K00116	67.1111111121111
K00121	60.0352187671542
K00122	1.19444444444444
K00123	0
K00125	0
K00126	0
K00128	111.979237072173
K00130	0.833333333333333
K00132	3.31481481481481
K00133	119.75228970931
K00134	131.204091511112
K00135	1.68333333333333
K00137	111.979237072173
K00139	1.43333333333333
K00140	0.833333333333333
K00145	9.13543517304985
K00146	0.333333333333333
K00147	79.2368637454784
K00149	111.979237072173
K00150	131.804091511112
K00151	0.833333333333333
K00156	2.08201058201058
K00158	2.08333333333333
K00160	69.7835978845979
K00161	114.807370657921
K00162	114.807370657921
K00163	114.807370657921
