reactions	GI_10
K00001	7.19626700053759
K00003	7.41444620543056
K00004	0
K00005	1.96666666666667
K00006	8.12131287209722
K00007	0
K00008	0.223333333333333
K00009	0
K00010	0.08
K00011	7.19626700053759
K00012	3.56704587155963
K00013	6.7512475522319
K00014	7.19444620543056
K00015	0
K00016	4.38387484367484
K00018	0
K00019	1.88666666666667
K00020	3.42380952380952
K00021	1.77666666666667
K00022	3.42380952380952
K00024	2.89504587155963
K00025	2.89504587155963
K00026	2.89504587155963
K00027	1.45714285714286
K00028	1.45714285714286
K00029	5.29410469508904
K00030	0
K00031	5.39812812264188
K00033	0.343939393939394
K00034	0
K00036	0.263939393939394
K00039	0
K00040	1.64714285714286
K00041	1.45714285714286
K00042	2.862
K00043	0
K00045	0
K00046	1.77666666666667
K00048	1.53714285714286
K00049	0
K00050	0
K00052	7.08444620543056
K00053	7.08444620543056
K00054	0
K00057	8.12131287209722
K00058	8.12131287209722
K00059	7.85737347815783
K00060	0.303333333333333
K00066	0
K00067	5.09344798796175
K00068	1.77666666666667
K00073	0.11
K00074	0
K00075	7.89797953876389
K00077	7.08444620543056
K00082	3.56704587155963
K00086	0
K00087	0.821259259259259
K00088	8.12131287209722
K00090	0
K00094	0
K00096	8.12131287209722
K00097	2.88430513081889
K00098	0.11
K00099	7.85737347815783
K00100	0.372592592592593
K00101	4.38387484367484
K00102	0.223333333333333
K00103	0
K00104	2.862
K00105	0
K00106	0.821259259259259
K00110	2.55866666666667
K00111	0
K00112	0
K00113	0
K00116	0
K00121	7.19626700053759
K00122	1.96666666666667
K00123	0
K00125	0
K00126	0
K00128	1.96666666666667
K00130	1.88666666666667
K00132	1.87034151034151
K00133	8.12131287209722
K00134	8.12131287209722
K00135	1.88666666666667
K00137	1.96666666666667
K00139	1.88666666666667
K00140	1.88666666666667
K00145	7.19444620543056
K00146	0.11
K00147	7.33444620543056
K00149	1.96666666666667
K00150	8.12131287209722
K00151	0.11
K00156	0.223333333333333
K00158	1.88666666666667
K00160	2.11
K00161	7.19444620543056
K00162	7.19444620543056
K00163	7.19444620543056
K00164	2.11
K00165	1.88666666666667
K00166	1.88666666666667
K00167	1.88666666666667
K00169	5.15566093993153
K00170	5.15566093993153
K00171	5.15566093993153
K00172	5.15566093993153
K00174	1.45704587155963
K00175	1.45704587155963
K00176	1.45704587155963
K00177	1.45704587155963
K00179	0
K00199	0
K00207	0
K00208	3.56704587155963
K00209	1.96666666666667
K00210	5.09344798796175
K00211	5.09344798796175
K00215	2.35247619047619
K00216	0
K00220	7.19444620543056
K00226	1.68047619047619
K00228	3.42380952380952
K00229	0
K00231	0
K00238	2.89504587155963
K00239	3.83098526549903
K00240	3.83098526549903
K00241	3.83098526549903
K00242	3.83098526549903
K00244	3.83098526549903
K00245	3.83098526549903
K00246	3.83098526549903
K00247	3.83098526549903
K00248	4.13067619047619
K00249	1.88666666666667
K00252	1.88666666666667
K00253	1.88666666666667
K00254	7.90131287209722
K00259	0
K00260	2.6717125382263
K00261	7.41444620543056
K00262	7.41444620543056
K00263	0
K00264	7.19626700053759
K00265	7.19626700053759
K00266	7.19626700053759
K00271	0
K00273	0
K00274	0
K00275	2.11
K00276	0
K00278	1.82037920489297
K00281	3.63630513081889
K00282	3.63630513081889
K00283	3.63630513081889
K00284	1.88666666666667
K00285	1.88666666666667
K00286	7.41626700053759
K00287	4.90720817700818
K00288	8.12131287209722
K00294	2.19
K00297	7.19444620543056
K00299	0.223333333333333
K00301	1.96666666666667
K00302	1.96666666666667
K00303	1.96666666666667
K00304	1.96666666666667
K00305	1.96666666666667
K00306	1.96666666666667
K00318	2.11
K00319	0
K00320	0
K00322	1.88666666666667
K00323	1.88666666666667
K00324	1.88666666666667
K00325	1.88666666666667
K00329	3.56704587155963
K00357	0.223333333333333
K00360	1.88666666666667
K00361	1.96666666666667
K00362	1.96666666666667
K00364	0
K00365	0
K00366	0
K00368	0
K00370	1.88666666666667
K00371	1.88666666666667
K00372	1.88666666666667
K00374	1.88666666666667
K00376	0.11
K00380	2.11
K00381	2.11
K00382	3.90024452475829
K00383	1.88666666666667
K00384	6.74244620543056
K00385	2.11
K00390	2.11
K00392	0.223333333333333
K00394	0.672
K00395	0.672
K00399	0
K00401	0
K00402	0
K00411	0
K00432	0.11
K00436	0
K00440	0
K00441	0
K00442	0
K00443	0
K00448	1.77666666666667
K00449	1.77666666666667
K00451	1.88666666666667
K00453	1.88666666666667
K00455	0.11
K00457	1.88666666666667
K00463	1.88666666666667
K00466	0
K00472	0
K00480	1.77666666666667
K00483	0
K00484	0
K00491	0
K00500	0
K00518	2.81504587155963
K00522	1.88666666666667
K00524	1.95592592592593
K00525	1.95592592592593
K00526	1.95592592592593
K00527	6.34464620543056
K00528	2.15060606060606
K00529	0
K00531	0
K00540	0.11
K00547	0
K00548	0
K00549	2.15060606060606
K00560	2.37393939393939
K00568	1.96666666666667
K00577	0
K00578	0
K00579	0
K00580	0
K00581	0
K00582	0
K00583	0
K00584	0
K00589	0.223333333333333
K00591	0
K00593	2.27840211640212
K00595	0.752
K00598	2.11
K00599	3.12593939393939
K00600	2.782
K00601	7.85737347815783
K00602	8.12131287209722
K00603	1.96666666666667
K00605	3.83098526549903
K00606	3.56704587155963
K00607	2.85565193216569
K00608	7.90131287209722
K00609	7.90131287209722
K00610	7.90131287209722
K00611	7.19626700053759
K00615	8.12131287209722
K00616	2.29986531986532
K00618	6.14546093993153
K00620	6.40940033387092
K00625	5.69166145597522
K00626	4.13067619047619
K00627	2.11
K00629	7.1523276065982
K00632	3.42380952380952
K00634	0.19
K00639	1.00837920489297
K00640	7.85737347815783
K00641	2.19
K00643	0
K00645	7.63737347815783
K00647	7.85737347815783
K00648	7.85737347815783
K00651	4.59940033387092
K00652	3.48704587155963
K00655	8.12131287209722
K00656	6.01464620543056
K00657	1.88666666666667
K00658	0
K00661	2.11
K00665	7.85737347815783
K00667	7.85737347815783
K00668	7.85737347815783
K00672	0
K00673	0
K00674	2.15060606060606
K00677	2.89504587155963
K00681	2.63866666666667
K00688	1.68047619047619
K00690	0
K00691	0
K00697	0
K00703	1.45714285714286
K00705	4.53144798796175
K00713	2.19
K00748	2.89504587155963
K00756	5.57698132129508
K00757	5.57698132129508
K00758	5.57698132129508
K00759	8.12131287209722
K00760	8.12131287209722
K00761	4.85299821746881
K00762	6.39425404856781
K00763	4.46387484367484
K00764	8.12131287209722
K00765	7.1251869461713
K00766	3.23593939393939
K00767	5.05418872870249
K00768	2.93125925925926
K00769	7.41626700053759
K00772	0
K00777	0.752
K00787	6.13031465462842
K00788	5.13418872870249
K00790	8.12131287209722
K00793	2.862
K00794	3.56704587155963
K00795	6.13031465462842
K00796	3.56704587155963
K00797	5.15086834733894
K00798	3.63630513081889
K00800	7.41444620543056
K00804	6.13031465462842
K00805	3.71640211640212
K00806	2.19
K00810	0.11
K00811	8.12131287209722
K00812	8.12131287209722
K00813	8.12131287209722
K00814	0
K00815	8.12131287209722
K00817	8.12131287209722
K00818	7.11444620543056
K00819	0.08
K00820	7.19293366720426
K00821	7.11444620543056
K00822	1.88666666666667
K00823	1.88666666666667
K00824	1.88666666666667
K00826	7.19444620543056
K00827	1.76047619047619
K00830	1.76047619047619
K00831	6.39850681149116
K00832	8.12131287209722
K00833	2.862
K00835	2.11
K00838	8.12131287209722
K00840	0
K00841	0
K00844	2.64478132129508
K00845	2.56478132129508
K00848	0
K00849	2.82872071523448
K00850	5.29870681149116
K00851	0.08
K00852	1.07763846415223
K00853	0.0692592592592593
K00855	0
K00856	1.96666666666667
K00857	0
K00858	8.12131287209722
K00859	7.22931287209722
K00860	0.223333333333333
K00861	8.12131287209722
K00863	0.149259259259259
K00864	4.87193544973545
K00865	4.16506878306878
K00867	8.12131287209722
K00868	2.29986531986532
K00869	0
K00872	3.91108225108225
K00873	7.90131287209722
K00875	0.259259259259259
K00876	7.85737347815783
K00877	4.38840211640212
K00878	1.93973544973545
K00879	0.223333333333333
K00882	1.63640211640212
K00883	1.88666666666667
K00884	0
K00885	0.0692592592592593
K00891	7.33444620543056
K00892	0
K00893	1.96666666666667
K00895	1.60037920489297
K00899	0
K00901	1.96666666666667
K00904	0
K00912	2.89504587155963
K00917	5.29870681149116
K00919	7.85737347815783
K00925	7.89797953876389
