function.	skin_19
K00832	30.19
K00833	38.83
K00835	8.15
K00836	7.75
K00839	1.81
K00840	0.75
K00841	61.1
K00842	2.75
K00844	0.67
K00845	94.2500000000001
K00847	91.6600000000001
K00848	17.14
K00849	47.88
K00850	90.2500000000001
K00851	45.09
K00852	59.15
K00853	20.68
K00854	44.99
K00855	0.23
K00856	8.12
K00857	77.4900000000001
K00858	101.12
K00859	101.19
K00860	17.56
K00862	0.4
K00863	35.14
K00864	78.4600000000001
K00865	111.95
K00867	60.59
K00868	99.9400000000001
K00869	63.06
K00870	0.2
K00872	75.8100000000001
K00873	110.68
K00874	63.52
K00875	0
K00876	97.9100000000001
K00878	63.66
K00879	4.12
K00880	9.15
K00881	1.12
K00882	86.0200000000001
K00883	6.83
K00884	5.58
K00885	5.47
K00886	9.5
K00887	48.59
K00891	96.0500000000001
K00892	0.22
K00895	5.31
K00897	5.9
K00899	0.51
K00901	42
K00906	7.77
K00912	25.08
K00917	59.27
K00918	0
K00919	72.8100000000001
K00924	4.18
K00925	106.3
K00926	81.69
K00927	100.68
K00928	116.2
K00929	2.45
K00930	53.91
K00931	75.3400000000001
K00932	0
K00936	97.26
K00937	35.79
K00938	62.81
K00939	101.22
K00940	90.7500000000001
K00941	76.92
K00942	100.02
K00943	98.9300000000001
K00945	99.3500000000001
K00946	33.88
K00947	0
K00948	148.07
K00949	71.18
K00950	78.7700000000001
K00951	107.4
K00952	0
K00954	100.45
K00955	4.21
K00956	19.69
K00957	24.7
K00958	4.12
K00960	0.4
K00962	100.56
K00963	117.43
K00965	52.18
K00966	1.9
K00968	1.34
K00969	108.18
K00970	36.04
K00971	12.07
K00972	13.67
K00973	70.79
K00974	87.4700000000001
K00975	97.68
K00978	6.2
K00979	25.1
K00980	33.38
K00981	104.99
K00982	33.23
K00983	20.1
K00984	0.6
K00986	3.4
K00988	0.11
K00989	31.95
K00990	24.79
K00991	80.12
K00992	17.09
K00995	105.23
K00996	2.92
K00997	91.7000000000001
K00998	6.63
K00999	0
K01000	100.88
K01002	0.2
K01003	0
K01004	1.2
K01006	34.61
K01007	21.08
K01008	17.82
K01011	23.65
K01012	52.94
K01014	0
K01015	0
K01023	1.58
K01026	5.36
K01027	0.5
K01028	12.57
K01029	12.23
K01031	9.84
K01032	9.64
K01034	14.71
K01035	14.6
K01039	0.67
K01040	0.67
K01042	15.77
K01046	45
K01048	6.32
K01051	0
K01053	9.69
K01055	15.24
K01056	102.3
K01057	30.33
K01058	8.91
K01060	21.75
K01061	22.85
K01066	18.36
K01067	0
K01069	25.69
K01070	21.5
K01071	45.51
K01073	3.12
K01075	2.13
K01077	32.4
K01078	2
K01079	69.1
K01081	42.03
K01082	15.41
K01083	0.11
K01085	1.37
K01086	0
K01087	12.27
K01089	4.89
K01090	80.7900000000001
K01091	132.18
K01092	123.09
K01093	0.4
K01095	23.45
K01096	6.41
K01101	37.91
K01104	207.95
K01113	7.03
K01114	54.31
K01115	0.4
K01117	0
K01118	42.19
K01119	51.97
K01120	0
K01121	0.2
K01126	164.68
K01128	0
K01129	26.55
K01130	5.06
K01133	5.95
K01135	0
K01137	0.11
K01138	1.07
K01139	19.12
K01141	6.33
K01142	109.59
K01143	0
K01144	2.52
K01146	0.11
K01147	22.4
K01150	0.32
K01151	27.07
K01153	122.34
K01154	184.31
K01155	30.59
K01156	40.24
K01158	4.08
K01159	38.42
K01160	0.79
K01163	2.59
K01166	11.95
K01167	7.45
K01169	0
K01173	1.45
K01174	35.48
K01175	6.33
K01176	61.1
K01178	3.75
K01179	12.12
K01181	2.15
K01182	5.19
K01183	21.31
K01184	0
K01185	13.52
K01186	45.14
K01187	33.74
K01190	45.69
K01191	19.24
K01192	9.68
K01193	87.5300000000001
K01194	5.71
K01195	10.63
K01197	1.48
K01198	1.46
K01200	41.44
K01201	1.36
K01205	0
K01206	21.98
K01207	51.07
K01208	0.35
K01209	8.88
K01210	0
K01212	0
K01215	33.18
K01216	0
K01218	1.81
K01219	0
K01220	58.22
K01222	5.81
K01223	204.06
K01224	6.84
K01226	68.73
K01227	13.41
K01230	0
K01232	1.36
K01233	0.66
K01235	0.5
K01236	10.4
K01239	39.39
K01240	0
K01241	10.89
K01243	95.5700000000001
K01246	93.7100000000001
K01247	13.9
K01250	16.79
K01251	14.57
K01252	2.29
K01253	0.63
K01255	50.68
K01256	82.3500000000001
K01258	91.7100000000001
K01259	40.12
K01261	59.9
K01262	110.88
K01263	0
K01264	0
K01265	117.51
K01266	12.67
K01267	12.13
K01269	0.2
K01270	23.16
K01271	63.83
K01273	7.14
K01274	29.81
K01277	1.5
K01278	4.01
K01281	50.85
K01283	0.5
K01284	8.81
K01286	35.48
K01295	6.45
K01297	16.92
K01299	1.73
K01301	0
K01303	0.2
K01304	61.72
K01305	1.25
K01308	0.11
K01318	28.92
K01322	20.16
K01325	0
K01338	37.07
K01342	0.11
K01347	28.27
K01350	0
K01354	9.05
K01355	0
K01356	48.02
K01358	116.45
K01361	19.31
K01372	49.86
K01387	5.86
K01389	0.67
K01390	11.84
K01392	0.37
K01399	0
K01400	0.11
K01401	15.42
K01406	1.34
K01407	3.26
K01409	103.41
K01414	25.96
K01415	0
K01416	0
K01417	0
K01419	34.8
K01420	42.6
K01421	72.58
K01424	100.98
K01425	15.65
K01426	62.95
K01427	0.2
K01428	35.72
K01429	35.12
K01430	35.12
K01432	2.91
K01433	23.31
K01434	14.56
K01436	27.95
K01437	0.11
K01438	24.71
K01439	122.17
K01442	24.16
K01443	83.0600000000001
K01444	0.58
K01446	30.57
K01447	12.5
K01448	67.53
K01449	0.41
K01451	33.33
K01452	0.03
K01453	2.86
K01455	4.7
K01457	4.23
K01458	13.72
K01459	0.52
K01460	1.24
K01461	0.91
K01462	174.91
K01464	6.98
K01465	104.2
K01466	5.29
K01467	49.89
K01468	29.01
K01469	3.7
K01470	5.04
K01471	3.75
K01473	4.52
K01474	4.52
K01476	18.85
K01477	11.97
K01478	59.33
K01479	21.38
K01480	23.1
K01482	1.76
K01483	13.13
K01484	6.68
K01485	22.43
K01486	2.31
K01487	11.5
K01488	44.74
K01489	83.2900000000001
K01491	101.17
K01492	0
K01493	69.79
K01494	30.66
K01495	72.1000000000001
K01496	28.31
K01497	26.43
K01499	0
K01501	16.13
K01502	1.67
K01505	6.31
K01507	42.89
K01512	81.0500000000001
K01515	98.9100000000001
K01518	1.95
K01520	94.4900000000001
K01521	1.04
K01523	27.77
K01524	48.32
K01525	22.7
K01531	17.92
K01533	38.71
K01534	32.82
K01535	1.93
K01537	55.01
K01539	0
K01545	0
K01546	25.79
K01547	25.67
K01548	25.67
K01551	4.55
K01555	8.22
K01556	8.97
K01560	49.33
K01561	8.24
K01563	0.7
K01567	0.27
K01568	0
K01569	4.74
K01571	15.89
K01572	11.23
K01573	5.73
K01574	5.43
K01575	78.53
K01576	6.07
K01577	0.38
K01578	2.65
K01579	38.46
K01580	2.7
K01581	4.62
K01582	16.35
K01583	11.28
K01584	8.17
K01585	10.46
K01586	113.36
K01588	99.6600000000001
K01589	92.4600000000001
K01590	0.49
K01591	100.4
K01593	0
K01594	0
K01595	67.42
K01596	16.16
K01597	63.06
K01598	42.76
K01599	56.68
K01601	0.5
K01602	0.12
K01607	53.07
K01608	7.45
K01609	68.65
K01610	34.26
K01611	0.55
K01613	33.4
K01615	1
K01616	1.79
K01617	4.03
K01619	106.07
K01620	45.23
K01621	9.93
K01622	0
K01623	21.11
K01624	104.27
K01625	68.16
K01626	103.5
K01627	28.85
K01628	27.82
K01629	3.36
K01630	7.43
K01631	7.28
K01633	81.7200000000001
K01635	72.4500000000001
K01637	12.37
K01638	15.25
K01639	54.03
K01640	17.88
K01641	62.81
K01643	5.63
K01644	36.96
K01646	5.63
K01647	78.1900000000001
K01649	110.51
K01652	164.83
K01653	60.74
K01654	16.59
K01655	0
K01657	71.5
K01658	90.7700000000001
K01659	17.05
K01661	33.19
K01662	39.35
K01664	19.16
K01665	29.5
K01666	7.79
K01667	3.64
K01668	1.64
K01669	38.36
K01671	0
K01673	86.18
K01674	10.81
K01676	20.46
K01677	0.95
K01678	0.95
K01679	54.93
K01681	69.08
K01682	15.89
K01683	0
K01684	8.99
K01685	10.82
K01686	17.76
K01687	95.0400000000001
K01689	102.38
K01690	18.97
K01692	34.22
K01693	37.05
K01695	72.57
K01696	85.2400000000001
K01697	5.2
K01698	46.83
K01699	1.7
K01702	0
K01703	71.07
K01704	80.1900000000001
K01706	10.42
K01707	6.58
K01708	5.25
K01709	5.53
K01710	77.65
K01711	15.37
K01712	37.31
K01713	6.01
K01714	121.94
K01715	10.17
K01716	6.76
K01719	39.77
K01720	13.56
K01721	2.24
K01724	10.29
K01725	7.06
K01727	40.3
K01728	0.11
K01729	0.15
K01730	0.49
K01732	0.11
K01733	103.16
K01734	15.89
K01735	103.4
K01736	101.77
K01737	53
K01738	126.06
K01739	68.9
K01740	64.68
K01744	27.7
K01745	41.92
K01746	2.15
K01749	48.06
K01750	38.56
K01751	3.92
K01752	164.91
K01753	14.92
K01754	118.1
K01755	90.1500000000001
K01756	102.7
K01758	2.21
K01759	90.15
K01760	54.15
K01761	6.61
K01766	6.67
K01768	8.89
K01769	0
K01770	35.29
K01771	14.39
K01772	75.6100000000001
K01775	127.26
K01776	100.58
K01777	0.08
K01778	31.62
K01779	12.93
K01781	0
K01782	7.62
K01783	105.64
K01784	181.69
K01785	84.7000000000001
K01787	1.25
K01788	59.98
K01790	72.47
K01791	80.49
K01792	9.25
K01795	0
K01796	5.82
K01799	7.64
K01800	2.92
K01801	9.18
K01802	34.23
K01803	110.75
K01804	5.76
K01805	11.46
K01807	86.4200000000001
K01808	26.31
K01809	114.6
K01810	109.91
K01811	3.25
K01812	18.26
K01813	3.03
K01814	47.06
K01815	3.25
K01816	22.71
K01817	71.61
K01818	17.29
K01819	114.28
K01820	2.35
K01821	86.7700000000001
K01822	0.67
K01823	70.48
K01825	0.48
K01826	8.02
K01829	0
K01834	121.13
K01835	79.3000000000001
K01838	11.44
K01839	61.71
K01840	24.59
K01841	11.07
K01843	1.56
K01844	0.2
K01845	70.18
K01846	0.7
K01847	10.55
K01848	0
K01849	0
K01851	3.78
K01854	15.9
K01856	8.81
K01857	10.42
K01858	4.96
K01865	0
K01866	105.72
K01867	106.01
K01868	102.68
K01869	102.88
K01870	103.18
K01872	101.74
K01873	100.68
K01874	100.68
K01875	101.09
K01876	105.56
K01878	69.94
K01879	72.6900000000001
K01880	30.74
K01881	100.76
K01883	101.42
K01884	0.38
K01885	44.03
K01886	27.17
K01887	100.12
K01889	100.68
K01890	100.68
K01892	100.85
K01893	72.2900000000001
K01894	17.2
K01895	72.24
K01896	0
K01897	118.34
K01902	48.5
K01903	48.5
K01904	0.4
K01905	4.12
K01906	14.89
K01907	2.53
K01908	4.7
K01909	0.67
K01910	12.77
K01911	33.49
K01912	21.18
K01914	50.4
K01915	125.23
K01916	86.1600000000001
K01918	43.06
K01919	61.88
K01920	17.42
K01921	103.52
K01922	43.26
K01923	101.17
K01924	101.18
K01925	100.68
K01926	69.5200000000001
K01928	87.1100000000001
K01929	101.35
K01933	100.18
K01934	80.1100000000001
K01935	45.19
K01937	96.6000000000001
K01938	83.6600000000001
K01939	105.13
K01940	79.9900000000001
K01941	5.52
K01945	98.5700000000001
K01947	8.25
K01950	15.38
K01951	123.53
K01952	152.34
K01953	31.85
K01955	99.7900000000001
K01956	96.9500000000001
K01958	28.12
K01959	0.83
K01960	2.33
K01961	107.32
K01962	88.8200000000001
K01963	88.7400000000001
K01965	1.02
K01966	9.66
K01968	8.84
K01969	11.32
K01971	9.08
K01972	100.68
K01974	0.2
K01975	9.58
K01989	77.15
K01990	711.86
K01991	39.16
K01992	602.52
K01993	15.95
K01994	0.11
K01995	97.69
K01996	109.24
K01997	107.53
K01998	110.85
K01999	136.28
K02000	25.44
K02001	9.07
K02002	47.37
K02003	419.32
K02004	419.69
K02005	65.74
K02006	12.54
K02007	13.17
K02008	12.37
K02009	3.23
K02010	71.57
K02011	79.33
K02012	104.1
K02013	238.21
K02014	135.12
K02015	413.2
K02016	296.04
K02017	38.94
K02018	44.28
K02019	15.1
K02020	52.37
K02021	2.95
K02022	3.38
K02024	2.25
K02025	85.37
K02026	85.29
K02027	103.1
K02028	261.75
K02029	229.41
K02030	362.79
K02031	62.21
K02032	113.41
K02033	116.29
K02034	116.86
K02035	192.5
K02036	157.96
K02037	114.86
K02038	114.86
K02039	118.81
K02040	116.8
K02041	24.62
K02042	44.54
K02043	4.85
K02044	27.01
K02045	18.95
K02046	18.28
K02047	18.28
K02048	25.18
K02049	76.3
K02050	76.23
K02051	64.29
K02052	32.32
K02053	41.6
K02054	20.15
K02055	46.83
K02056	79.3200000000001
K02057	144.13
K02058	22.29
K02062	9.86
K02063	18.41
K02064	18.41
K02065	35.75
K02066	41.11
K02067	42.86
K02068	39.14
K02069	45.59
K02071	125.24
K02072	125.12
K02073	170.86
K02074	18.83
K02075	19.83
K02076	19.5
K02077	20.36
K02078	165.98
K02079	0.11
K02080	0
K02081	1.74
K02082	31.61
K02083	5.6
K02086	62.26
K02092	0
K02093	0
K02094	0
K02095	0
K02096	0
K02097	0
K02099	1.46
K02100	0.11
K02103	2.31
K02106	7.98
K02107	8.6
K02108	97.2100000000001
K02109	97.9300000000001
K02110	97.2100000000001
K02111	97.3800000000001
K02112	97.2100000000001
K02113	64.98
K02114	97.6200000000001
K02115	97.2400000000001
K02116	25
K02117	27.68
K02118	27.68
K02119	23.18
K02120	27.68
K02121	13.62
K02122	24.85
K02123	27.68
K02124	27.68
K02160	103.88
K02164	2.4
K02167	6.81
K02168	21.89
K02169	30.84
K02170	9.4
K02171	14.32
K02172	14.32
K02173	0.01
K02182	4.23
K02188	9.12
K02189	7.4
K02190	3.03
K02191	1.53
K02192	14.42
K02193	7.35
K02194	7.35
K02195	7.35
K02196	6.38
K02197	7.35
K02198	7.46
K02199	13.57
K02200	12.56
K02203	2.54
K02204	16.77
K02205	0.22
K02217	34.09
K02221	87.4800000000001
K02224	12.65
K02225	8.38
K02226	11.06
K02227	20.71
K02228	1.78
K02229	6.9
K02230	9.73
K02231	13.97
K02232	13.46
K02233	14.64
K02234	7.48
K02236	62.25
K02237	120.92
K02238	102.04
K02239	0.11
K02240	62.46
K02241	1.45
K02242	66.09
K02243	62.26
K02244	62.26
K02245	57.73
K02246	60
K02247	0.11
K02248	44.65
K02249	0.11
K02250	17.01
K02251	0.11
K02253	0.11
K02254	0.11
K02255	0
K02258	8.58
K02259	29.65
K02274	20.92
K02275	26.46
K02276	16.9
K02277	0.12
K02278	19.31
K02279	22.61
K02280	22.78
K02281	0.5
K02282	21.73
K02283	36.7
K02284	0
K02285	0
K02286	0
K02287	0
K02288	0
K02289	0
K02290	0
K02291	25.45
K02292	0
K02293	0
K02294	0
K02297	16.2
K02298	30.62
K02299	30.97
K02300	30.42
K02302	12.15
K02303	41.72
K02304	18.9
K02305	0.4
K02313	100.85
K02314	107.1
K02315	19.44
K02316	100.75
K02317	0
K02334	40.87
K02335	104.4
K02336	3.43
K02337	101.99
K02338	100.25
K02339	23.12
K02340	100.35
K02341	99.4000000000001
K02342	119.42
K02343	102.49
K02344	6.33
K02345	0
K02346	101.39
K02347	21.88
K02348	37.86
K02351	6.94
K02352	16.66
K02355	116.52
K02356	100.49
K02357	100.68
K02358	125.75
K02361	5.33
K02362	0
K02363	3.16
K02364	2.89
K02371	57.51
K02372	93.5000000000001
K02377	4.62
K02379	40.35
K02380	11.75
K02381	0
K02383	0.67
K02385	1.58
K02386	13.02
K02387	12.95
K02388	12.95
K02389	12.93
K02390	13.85
K02391	10.44
K02392	13.84
K02393	11.26
K02394	11.26
K02395	13.49
K02396	12.46
K02397	12.32
K02398	11.04
K02399	9.42
K02400	12.95
K02401	12.87
K02402	7.48
K02403	11.63
K02404	8.89
K02405	11.94
K02406	14.76
K02407	17.13
K02408	12.95
K02409	14.58
K02410	13.25
K02411	12.95
K02412	12.95
K02413	9.25
K02414	12.45
K02415	10.75
K02416	10.32
K02417	13.48
K02418	9.05
K02419	13.07
K02420	12.95
K02421	12.87
K02422	12.02
K02423	7.56
K02424	95.09
K02425	0
K02426	11.77
K02427	23.79
K02428	103.75
K02429	17.69
K02430	3.12
K02431	17.9
K02433	110.46
K02434	92.8600000000001
K02435	92.5200000000001
K02436	1.19
K02437	49.55
K02438	27.81
K02439	6.33
K02440	124.88
K02441	3.66
K02442	0.2
K02443	20.9
K02444	26.22
K02445	35.19
K02446	11.19
K02448	0.4
K02450	0.11
K02451	0.11
K02452	8.05
K02453	11.82
K02454	11.96
K02455	12.02
K02456	18.13
K02457	7.68
K02458	8.05
K02459	8.05
K02460	8.05
K02461	8.65
K02462	8.05
K02463	7.56
K02464	0.33
K02465	0
K02466	1.73
K02467	0
K02468	1.73
K02469	107.31
K02470	107.38
K02471	31.87
K02472	25.25
K02473	0.67
K02474	4.55
K02475	14.98
K02476	15.83
K02477	6.28
K02478	5.59
K02479	4.07
K02480	8.75
K02481	1.14
K02482	5.45
K02483	55.71
K02484	54.62
K02485	0
K02486	0
K02487	3.13
K02488	0.12
K02490	0.11
K02491	0.11
K02492	45.42
K02493	103.14
K02494	22.57
K02495	133.13
K02496	14.58
K02497	3.45
K02498	22.55
K02499	18.34
K02500	49.48
K02501	50.93
K02502	22.18
K02503	101.98
K02504	6.13
K02505	6.39
K02506	6.1
K02507	6.52
K02508	0.84
K02509	8.17
K02510	14.58
K02511	0.38
K02517	43.16
K02518	108.12
K02519	101.15
K02520	100.68
K02521	5.46
K02523	26.17
K02525	6.89
K02526	16.45
K02527	25.02
K02528	100.76
K02529	237.77
K02530	53.19
K02531	21.84
K02532	6.72
K02533	17.39
K02535	27.6
K02536	25.45
K02538	16.46
K02545	13.67
K02547	13.67
K02548	40.07
K02549	32.44
K02550	0
K02551	33.19
K02552	30.29
K02553	15.01
K02554	3.99
K02556	13.9
K02557	14.82
K02558	22.1
K02560	6.5
K02562	2.93
K02563	100.68
K02564	78.9000000000001
K02565	1.81
K02566	4.47
K02567	6.77
K02568	6.66
K02569	6.44
K02570	6.33
K02571	1.57
K02572	5.55
K02573	6.55
K02574	6.55
K02575	30.58
K02584	1.67
K02585	0.12
K02586	0.12
K02587	0.12
K02588	0.12
K02589	0
K02590	0
K02591	0.12
K02592	0.12
K02593	0.12
K02594	0.2
K02595	0.12
K02596	0.12
K02597	0.12
K02598	0.16
K02600	98.1000000000001
K02601	101.46
K02609	9.32
K02610	9.32
K02611	9.32
K02612	8.72
K02613	8.97
K02614	45.74
K02615	0
K02616	4.85
K02617	0.2
K02618	1.87
K02619	21.54
K02621	87.8000000000001
K02622	88.1000000000001
K02623	5.94
K02624	17.24
K02625	0.2
K02626	1
K02634	0
K02635	0
K02636	0
K02637	0
K02638	0
K02639	0.4
K02640	0
K02641	0
K02642	0
K02643	0
K02647	15.78
K02650	23.43
K02651	28.89
K02652	20.59
K02653	21.33
K02654	27.35
K02655	28.13
K02656	16.4
K02657	2.12
K02658	2.12
K02659	2.12
K02660	2.12
K02661	0
K02662	4.66
K02663	16.26
K02664	10.48
K02665	10.48
K02666	16.18
K02667	3.12
K02668	3.12
K02669	15.85
K02670	18.9
K02671	10.65
K02672	17.99
K02673	10
K02674	16.83
K02676	10.37
K02679	5.7
K02680	5.7
K02681	5.92
K02682	6.22
K02686	13.99
K02687	91.2600000000001
K02688	9.28
K02689	0
K02690	0
K02691	0
K02692	0
K02693	0
K02694	0
K02696	0
K02697	0
K02698	0
K02699	0
K02700	0
K02702	0
K02703	0
K02704	0
K02705	0
K02706	0
K02707	0
K02708	0
K02709	0
K02710	0
K02711	0
K02712	0
K02713	0
K02714	0
K02715	0
K02716	0
K02717	0
K02718	0
K02719	0
