KO	oral_17
K00558	0.00110898608656195
K00560	0.000494226203110858
K00561	0.000339018160758744
K00563	0.000374811851651986
K00564	0.000621047245476409
K00566	0.0005595683593651
K00567	0.000452724530440372
K00568	3.41845824057537e-05
K00569	5.50856562824037e-08
K00570	3.62740298566362e-05
K00571	0.00093470411936395
K00573	2.77788826978393e-05
K00574	8.76427985267572e-05
K00575	7.97493825201364e-05
K00577	0
K00584	0
K00588	7.29603003953782e-06
K00590	2.51810070952604e-06
K00594	3.00467216085838e-08
K00595	1.15346547375203e-05
K00596	3.87696604755758e-06
K00598	2.30933025761624e-05
K00600	0.000600700212369738
K00602	0.000510874017708088
K00603	0.000114411906541166
K00604	0.000562745813499342
K00605	7.88185809894161e-05
K00606	3.00307319297634e-05
K00608	0
K00609	0.000475904130432489
K00610	1.48355687942383e-06
K00611	0.000556444513375171
K00612	2.56899469753392e-06
K00613	3.97593243685586e-06
K00615	0.000922929783242299
K00616	0.000561997129806507
K00619	9.48875468399078e-06
K00620	7.70446230565085e-05
K00622	0
K00624	0
K00625	0.000503698147791498
K00626	0.000610709619499494
K00627	0.000965592078832024
K00631	3.49806228202812e-05
K00632	0.00036965239080041
K00633	6.09356207326057e-05
K00634	1.70033145636242e-06
K00635	0
K00638	0.000102226645989904
K00639	1.86119586379712e-05
K00640	0.000775893154300755
K00641	4.51311295734196e-05
K00643	5.00778693476397e-08
K00645	0.000517145700260657
K00646	3.00467216085838e-08
K00647	0.00026695434730635
K00648	0.00054582770914201
K00651	0.0003067799350083
K00652	7.91214915373992e-05
K00655	0.000549268815913344
K00656	0.000780358466915206
K00657	0.000583568028588607
K00658	0.000214224394675746
K00661	0.00102370174701567
K00662	7.67757504433105e-05
K00663	9.95703505864034e-05
K00666	0.000109199864687473
K00672	0
K00673	4.74738201415625e-06
K00674	0.000538713576875298
K00675	1.78736737468804e-05
K00677	8.96814987182746e-05
K00680	7.31449879158963e-07
K00681	6.49541267183266e-05
K00684	2.56952051516207e-05
K00686	0
K00687	0.00036762830452075
K00688	0.000686978841999235
K00689	5.81191327469498e-05
K00690	0.000239491511741759
K00691	0.00010805968864164
K00692	2.19916634354298e-05
K00693	0
K00694	7.87778900690787e-05
K00695	0
K00696	1.98834180244804e-06
K00697	1.144044574581e-05
K00700	0.000413865919128481
K00701	4.11709577996896e-05
K00702	3.2466661000883e-06
K00703	0.00039814580358507
K00705	0.000600322702704702
K00709	0
K00712	0.000225246717726245
K00713	0
K00720	7.14001403044966e-06
K00721	0.000185709990438147
K00728	1.0088186780082e-05
K00737	8.51323778909876e-08
K00748	6.0304467781608e-05
K00752	0.000167247392212808
K00754	2.58316047482563e-05
K00756	0.000365652514016485
K00757	0.000155162776596437
K00758	0.000342131324429085
K00759	0.000671493284150874
K00760	0.00051300758595546
K00761	0.000512306869389571
K00762	0.00054389099401712
K00763	0.000475838833240322
K00764	0.000511448856261617
K00765	0.000148001228277878
K00766	0.000205218435430099
K00767	0.000144213530606116
K00768	9.19805265242773e-06
K00769	6.36973194401894e-05
K00771	0
K00772	2.00311477390559e-08
K00773	0.000509216683673871
K00776	5.93422751769531e-07
K00782	7.17707885836604e-05
K00783	0.00050574761507301
K00784	0.000476696496496464
K00785	2.26114419815305e-05
K00786	0.00024184426292298
K00788	0.000310886705029656
K00789	0.0006502166183563
K00790	0.000960264855756199
K00791	0.000515268975361484
K00793	0.000183568906226764
K00794	0.000153301295309644
K00795	0.000313832644883298
K00796	0.000410284673782503
K00797	7.89780541899296e-05
K00798	6.21165265414757e-05
K00799	0.000138157843675416
K00800	0.000515591181241548
K00801	2.57306352441841e-06
K00803	5.49995849444624e-06
K00805	0.000566862815225922
K00806	0.000535248274206251
K00808	0
K00809	1.18684550353906e-06
K00812	0.00108692513653139
K00813	4.12368719036607e-05
K00817	0.000345826395910825
K00819	5.3682428286354e-05
K00820	0.000528784441890859
K00821	0.000208976367657374
K00822	2.4066359853752e-05
K00823	0.000108643057089093
K00824	2.34464805217426e-05
K00826	0.000529084029621627
K00830	1.16056446716159e-05
K00831	0.000345114891670767
K00832	4.85359091530892e-05
K00833	0.000111619836021981
K00835	1.52365301130015e-06
K00836	7.96831378401306e-05
K00839	2.07697963119336e-06
K00840	4.59762414587213e-05
K00841	0.000547229639690325
K00842	0
K00844	0
K00845	0.00138592109487319
K00846	0
K00847	0.000669911903074064
K00848	0.00020393339864403
K00849	0.000418203533146214
K00850	0.000502866055176153
K00851	0.000118318953192871
K00852	0.000155280563148402
K00853	1.65831761731491e-05
K00854	0.000160904557780502
K00855	2.50389346738199e-08
K00856	3.56053651061719e-06
K00857	0.0004857033351511
K00858	0.000593805524290575
K00859	0.000578759426236591
K00860	1.88828621949145e-05
K00862	0
K00863	0.000482634519992569
K00864	0.000461825952214038
K00865	0.000503834725273298
K00867	0.000496338789580036
K00868	0.000790624304065129
K00869	0.000465949201492652
K00872	0.000409290168517074
K00873	0.000519338853983117
K00874	0.000462451680509554
K00875	0
K00876	0.000587819490608823
K00878	0.000249239989797681
K00879	1.95994015642675e-05
K00880	3.58988748376362e-05
K00881	2.20527982798798e-06
K00882	0.000524241224080161
K00883	2.82063599100581e-06
K00884	2.51017823998512e-05
K00885	2.52458993538523e-05
K00886	4.92657101138132e-05
K00887	0.000444578243311557
K00891	0.000527577719197335
K00892	0
K00895	8.90134127654297e-06
K00897	0.000228975132888084
K00899	2.96711375884766e-07
K00901	0.000104561088861791
K00903	6.60388120917938e-05
K00906	2.37369100707812e-06
K00912	5.98543103444439e-05
K00917	0.000716884203720659
K00918	0
K00919	0.000302191048953095
K00925	0.000552495179025632
K00926	0.000433857125726687
K00927	0.000569096894220332
K00928	0.000448081468257222
K00929	1.24618777871602e-06
K00930	0.000150296577999011
K00931	0.000516893978474619
K00932	0
K00936	1.03285605529507e-05
K00937	0.00012503417379784
K00938	0.000445363775203033
K00939	0.000543122561186912
K00940	0.000445898419836408
K00941	0.000326604435319866
K00942	0.000548285911001744
K00943	0.000518179430219389
K00945	0.000539940572593325
K00946	6.7798924973689e-05
K00947	0
K00948	0.000907540842484472
K00949	0.000448686942612942
K00950	0.000411206374488678
K00951	0.000679052184082966
K00952	0
K00954	0.000650012407508889
K00955	2.31967669710449e-05
K00956	1.47092761297473e-05
K00957	1.46590634353668e-05
K00958	1.7683998002732e-05
K00960	3.75897006790721e-07
K00962	0.000617126295816546
K00963	0.00063772803779259
K00965	0.000537204857834711
K00966	0.000230681129716622
K00968	6.49148996905536e-06
K00969	0.000594036313302469
K00970	0.000137780296096352
K00971	2.71196149122702e-05
K00972	0
K00973	0.000642741486576927
K00974	0.000507261821523901
K00975	0.000826414704421199
K00978	2.66101278246021e-06
K00979	6.60294372295401e-05
K00980	4.7753687769719e-05
K00981	0.000529692809280099
K00982	4.90062159142196e-05
K00983	7.24886013604516e-05
K00984	5.1779697947398e-05
K00986	0.000416024751801952
K00988	2.50389346738199e-08
K00989	5.47729199883277e-05
K00990	7.05287581168171e-05
K00991	0.000110722276635709
K00992	0.000209775976588076
K00995	0.000609658755767632
K00996	0.000399050523508228
K00997	0.000482116674685306
K00998	3.49526000792254e-05
K01000	0.000554432151927923
K01001	0
K01002	1.00155738695279e-08
K01003	5.82155231166312e-07
K01004	5.93422751769531e-06
K01006	0.000101979185458682
K01007	6.01217372133491e-05
K01008	7.23642303410912e-05
K01011	0.000116478565185089
K01012	8.34871464713768e-05
K01023	2.89491399071569e-05
K01026	4.35572299798836e-05
K01027	1.69560087054447e-05
K01028	0.000169604891423536
K01029	0.000181160860554197
K01031	9.98118656924238e-05
K01032	4.80246767043865e-06
K01034	0.000182985250165568
K01035	0.000181755171016192
K01039	3.21218233196767e-06
K01040	3.21218233196767e-06
K01042	5.15772319069521e-05
K01046	2.9283878167149e-05
K01048	4.82809919323309e-05
K01051	5.5663054115982e-05
K01053	7.39619794632245e-06
K01055	6.65017339711073e-05
K01056	0.000513271553467587
K01057	4.9458355334339e-05
K01058	2.31777223398461e-05
K01060	0.0002540495642559
K01061	1.06966328926559e-05
K01066	0.000107212906639817
K01067	6.96395370615615e-07
K01069	0.000519199953541965
K01070	3.99334855758829e-05
K01071	0.000443531812895134
K01073	2.43303328225508e-06
K01075	7.41455832794018e-06
K01077	5.06633444931819e-05
K01079	0.000396407157844564
K01081	0.000467473769304053
K01082	5.72425705238252e-05
K01083	1.28727089230006e-06
K01085	4.75585948203868e-06
K01086	3.40754861976014e-06
K01087	9.78740657731277e-06
K01089	4.56521397787673e-05
K01090	1.40047695837335e-06
K01091	0.000615963903042196
K01092	0.000528374276342868
K01093	0
K01095	0.000225127490240122
K01096	0.000123906670569478
K01101	0.000459164659605535
K01104	0.000808504578470298
K01113	2.40874551562147e-06
K01114	1.51767242791691e-05
K01115	2.71077766512442e-06
K01118	0.000497418216468658
K01119	0.000285779635172492
K01120	0
K01126	0.000769442854583767
K01129	4.31920658417976e-05
K01130	1.41690636518895e-05
K01133	1.54840163445992e-05
K01134	2.37369100707812e-06
K01135	1.18684550353906e-06
K01136	0
K01137	2.37369100707812e-06
K01138	6.48195421368512e-06
K01139	0.000419502704473028
K01141	3.60466281780005e-05
K01142	0.000630815890914563
K01143	0
K01144	1.62430458336917e-06
K01146	0
K01147	3.98233371005782e-05
K01150	2.26955113201268e-06
K01151	7.85691723342859e-05
K01153	0.000848645415908629
K01154	0.00133761714114323
K01155	0.000322645648671207
K01156	0.000279158934702007
K01158	2.00311477390559e-08
K01159	7.15918397162784e-05
K01160	1.27950417476239e-05
K01161	1.29366159885758e-05
K01163	3.49944887440561e-06
K01166	3.49520367031952e-05
K01167	3.56053651061719e-06
K01169	0
K01173	1.93661136341192e-05
K01174	0.000121462182253564
K01175	5.88756856758953e-05
K01176	0.000917939765216832
K01178	4.26162668148415e-06
K01179	1.40395138833279e-06
K01181	0.000101324291119412
K01182	0.00101836337238702
K01183	2.33949228675645e-05
K01184	9.01714634940939e-07
K01185	0.000270713784431072
K01186	0.000517405302543405
K01187	0.00113687438670172
K01188	2.37369100707812e-06
K01190	0.000313114546495123
K01191	0.000300066243218421
K01192	2.62908814075109e-06
K01193	0.00084105628000604
K01194	2.37369100707812e-06
K01195	0.000131324586968725
K01197	0.000281787686150221
K01198	0.000143413604922073
K01200	0.000816815892696923
K01201	4.44930086125697e-06
K01202	0
K01205	1.18684550353906e-06
K01206	0.000240179464425714
K01207	0.000508479441994569
K01208	0.000374443718831729
K01209	6.68883396206767e-05
K01210	1.22101783537471e-05
K01212	2.54552896384998e-05
K01214	0.0001972988608486
K01215	0.000569221159152014
K01216	0
K01218	4.07435377129568e-06
K01219	0
K01220	0.000435933903083751
K01222	0.000278822377295059
K01223	0.00265744993798355
K01224	3.71264844488836e-05
K01226	0.00125074433846472
K01227	0.000431666162741482
K01232	5.54256850152742e-05
K01233	0
K01235	2.49270625741753e-05
K01236	3.14702614031188e-05
K01239	8.64638995972611e-05
K01241	2.40373772868671e-06
K01243	0.000501941602745744
K01246	0.000466140962381043
K01247	8.60614266962807e-06
K01250	8.06147762542611e-06
K01251	4.77242094883007e-06
K01252	2.40373772868671e-07
K01253	2.76022956110522e-06
K01255	0.000102442450703034
K01256	0.000303771951271626
K01258	0.000474502657259889
K01259	2.58744211727467e-05
K01261	0.000447063756850749
K01262	0.000956299718834838
K01263	0
K01265	0.00058480086905711
K01266	5.68383817095711e-06
K01267	1.22495476211262e-05
K01269	0.00026987040834319
K01270	0.000484764061488594
K01271	0.00110061764836157
K01273	4.69967032413528e-05
K01274	0.000444160176308285
K01277	0
K01278	1.55648277666133e-06
K01281	0.000394121776252634
K01283	0
K01284	4.86372953054672e-05
K01286	0.000164050889794164
K01295	2.10428417286096e-05
K01297	0.000236232473729192
K01299	2.13632190637031e-06
K01301	0
K01303	5.58410809415129e-05
K01304	0.000397042040986481
K01305	0
K01308	0
K01312	3.00467216085838e-08
K01318	0
K01322	8.25934299150623e-06
K01337	0
K01338	7.02726465247891e-05
K01342	1.91675548821559e-05
K01347	6.25180087501987e-05
K01354	2.86590579521102e-05
K01355	0
K01356	0.000553934208768328
K01358	0.0006913436714435
K01361	0.000632754327253693
K01364	7.22788911655289e-05
K01372	0.000411705287423489
K01387	1.60249181912447e-07
K01390	0.000380714917405561
K01392	2.5962245389917e-06
K01399	0
K01400	1.17469425582971e-06
K01401	0
K01406	3.07424404174645e-05
K01407	1.3886092391407e-05
K01409	0.00082315997493289
K01414	4.10012838279131e-05
K01415	0
K01416	0
K01417	0
K01419	0.000113462430138334
K01420	5.37815291452918e-05
K01421	0.000512685475001636
K01423	3.85724788650195e-06
K01424	0.000470036559213324
K01425	4.86606656451015e-06
K01426	0.000449214599210712
K01427	0
K01428	2.6204910734082e-05
K01429	2.55986555282922e-05
K01430	2.55986555282922e-05
K01431	0
K01432	4.54362768324804e-06
K01433	6.1658063647598e-05
K01434	1.55241394977683e-07
K01436	0.000432123003218165
K01438	9.35226108153816e-05
K01439	0.001228699953401
K01442	4.46837401929577e-05
K01443	0.000490403583199976
K01444	2.29456797350885e-06
K01446	0
K01447	0.00022940669801549
K01448	0.000811349095975707
K01449	1.76421093379012e-05
K01451	0.000376729706332899
K01452	2.37369100707812e-06
K01455	1.70264755781975e-07
K01457	2.89634218242821e-05
K01458	3.00999293447657e-06
K01459	0
K01460	6.82131003667437e-06
K01461	3.00467216085838e-08
K01462	0.000874762689271593
K01463	2.01763735601641e-06
K01464	6.86826190277287e-05
K01465	0.000500933331754428
K01466	1.09931654190072e-06
K01467	0.000397879763043102
K01468	0.000142739121042583
K01469	2.35365985933907e-06
K01470	4.30669676389702e-07
K01473	1.68253503354301e-05
K01474	3.17744081010775e-06
K01476	3.25161865407893e-06
K01477	4.74738201415625e-06
K01478	0.000382125258540872
K01479	0.00011731016322966
K01480	0.000116185780347806
K01482	4.08159674117938e-06
K01483	4.77742873576483e-06
K01484	2.37869879401289e-06
K01485	7.75444785331442e-05
K01486	4.8119824656147e-06
K01487	2.3125407645489e-05
K01488	0.000317042670975159
K01489	0.00051013159282827
K01491	0.000513389281669741
K01492	5.61134565380889e-06
K01493	0.000445719828854095
K01494	6.36399579243675e-05
K01495	0.000469894385024227
K01496	0.000110724769486755
K01497	0.000170073273928418
K01498	0
K01499	0
K01501	1.96367219206066e-05
K01502	6.71043449258373e-07
K01505	2.40812893185513e-05
K01507	0.000237270788646509
K01512	0.000464590672360366
K01515	0.000518590421545525
K01518	7.22788911655289e-05
K01520	0.000514089862892959
K01521	3.20448285955547e-06
K01523	0.00010901335348662
K01524	0.000172386261144184
K01525	3.88649336220097e-05
K01531	0.000261549296391016
K01533	0.00148434628038159
K01534	0.00179863891662027
K01535	0.00012643671702993
K01537	0.000860606619331646
K01539	4.20006887252685e-05
K01541	6.76267577388035e-05
K01545	0
K01546	2.55986476221957e-05
K01547	5.99428694524194e-05
K01548	2.06009904093858e-05
K01551	0.000126823865981502
K01555	3.91921924981966e-06
K01556	3.67070782318199e-06
K01560	0.000211005577473353
K01561	2.15480064015959e-05
K01563	2.80770595878417e-05
K01565	2.74115663413541e-06
K01567	7.37492608726912e-06
K01568	0
K01569	7.82495284495528e-05
K01571	0.000336395625390735
K01572	0.000226403212579868
K01573	2.11851922381723e-05
K01574	2.92454756990217e-06
K01575	0.000334257288679211
K01576	2.33362871160001e-06
K01577	0
K01578	0
K01579	2.85913408950606e-05
K01580	3.70372609455381e-05
K01581	1.12394698785576e-05
K01582	6.8600212614809e-06
K01583	0
K01584	5.42261948497248e-06
K01585	9.31094565207638e-05
K01586	0.000437245051572564
K01588	0.000547336618319133
K01589	0.000605199546123227
K01590	2.59538451562402e-06
K01591	0.000511526921303267
K01593	2.13926398119449e-06
K01594	0
K01595	0.000409808487966209
K01596	1.1453059109152e-05
K01597	0.000446550620706572
K01598	0.000398177085961678
K01599	8.18052857461763e-05
K01601	1.22190001208241e-06
K01602	2.50389346738199e-08
K01607	0.000242926812893952
K01608	2.37369100707812e-06
K01609	0.000209276832809792
K01610	0.000123075304388797
K01611	8.93113760880481e-06
K01612	0
K01613	0.000130139970276899
K01615	8.16171432496525e-05
K01616	1.13310777657327e-05
K01617	2.61875958019814e-06
K01619	0.000511675752047971
K01620	0.000163483589352467
K01621	4.4026077946337e-05
K01623	3.9840200127555e-05
K01624	0.000542961407013748
K01625	0.00039572869576102
K01626	0.000638442313540167
K01627	0.000135960778070056
K01628	0.000396749057099018
K01629	2.79565931341834e-05
K01630	3.99108099233352e-06
K01631	4.81160688159459e-06
K01633	0.00033248660293272
K01634	2.00311477390559e-08
K01635	0.000654238516180539
K01637	4.59307957922883e-06
K01638	4.74738201415625e-06
K01639	0.000418527772146667
K01640	1.53172553000259e-05
K01641	0.000440676486632094
K01643	0.000163724513255077
K01644	0.000180098174387378
K01646	0.000161323068932825
K01647	0.000285900104747997
K01649	0.00040403027364624
K01652	0.00049239829684015
K01653	0.00033967518311288
K01654	0.000104485908614523
K01655	0
K01657	0.000217477563555745
K01658	0.000376549203005175
K01659	0.000211786038010592
K01661	6.17701754776001e-05
K01662	0.000114549621455559
K01664	0.000110475748197118
K01665	0.000233757786939649
K01666	5.96433457844711e-06
K01667	1.71333596087953e-05
K01668	6.60317680150824e-06
K01669	0.00010315739111307
K01671	0
K01673	0.0005034438016343
K01674	2.96378123815888e-05
K01676	5.04409339004101e-06
K01677	6.62780600816012e-07
K01678	6.92861158822804e-07
K01679	0.000188665859369718
K01681	0.00029645054988949
K01682	2.9380369481947e-05
K01683	0
K01684	6.79619284384156e-06
K01685	3.25182669816851e-05
K01686	0.000186726613064211
K01687	0.000415717592243268
K01689	0.000544445091530849
K01690	4.9312016310603e-06
K01692	7.3195856787953e-05
K01693	0.000147467147801285
K01695	0.000213240654917544
K01696	0.000395806721923489
K01697	0.000270065578056992
K01698	4.63120135726972e-05
K01699	4.85123099571592e-06
K01703	0.000298590520283264
K01704	0.000343324483097711
K01706	4.79745988350388e-06
K01707	2.43879223723006e-06
K01708	3.03409290910013e-06
K01709	4.00622954781118e-08
K01710	0.000651570715068644
K01711	2.28187139253109e-05
K01712	0.00011869280139153
K01713	4.83639542692167e-05
K01714	0.000493097082538724
K01715	6.08277552512807e-05
K01716	3.58444514375533e-05
K01719	4.6706771638549e-05
K01720	3.61337492251261e-05
K01721	3.10482789955366e-07
K01724	3.56053651061719e-06
K01725	2.09325493873134e-06
K01726	7.33416573664252e-06
K01727	0.00017158005508432
K01728	3.00467216085838e-08
K01729	6.29103233679724e-07
K01730	1.24693894675623e-06
K01732	0
K01733	0.000414380287394584
K01734	8.6046299006582e-05
