reactions	oral_18
K00001	11.1089060489061
K00003	18.6692447478992
K00004	3.115
K00005	0.295
K00006	29.3662916698211
K00007	0.475
K00008	0.475
K00009	0.0380952380952381
K00010	0.575
K00011	11.4512810489061
K00012	4.66649801587302
K00013	14.8487447478992
K00014	21.9554947478992
K00015	4.07083333333333
K00016	10.9396143822394
K00018	4.07083333333333
K00019	0.513095238095238
K00020	2.66125
K00021	0
K00022	2.42125
K00024	17.5418439542484
K00025	17.5418439542484
K00026	17.5418439542484
K00027	0.422470238095238
K00028	0.422470238095238
K00029	19.5117745098039
K00030	0.278095238095238
K00031	3.249375
K00033	4.34520833333333
K00034	0
K00036	4.07083333333333
K00039	0
K00040	0.575
K00041	0
K00042	0.513095238095238
K00043	0.0380952380952381
K00045	0.475
K00046	0.605
K00048	0.24
K00049	4.07083333333333
K00050	4.07083333333333
K00052	4.47892857142857
K00053	18.6142447478992
K00054	0.24
K00057	29.3662916698211
K00058	17.6219391923436
K00059	29.6106666698211
K00060	1.86309523809524
K00066	0
K00067	6.37199801587302
K00068	0.513095238095238
K00073	0
K00074	0
K00075	29.8086666698211
K00077	18.4842447478992
K00082	21.5388141923436
K00086	0
K00087	0.513095238095238
K00088	29.8086666698211
K00090	0
K00094	0.0380952380952381
K00096	29.3662916698211
K00097	4.56569444444444
K00098	0.605
K00099	21.8711891923436
K00100	0.055
K00101	10.9396143822394
K00102	5.07267857142857
K00103	0
K00104	0.513095238095238
K00105	0
K00106	0.513095238095238
K00110	0.705
K00111	0
K00112	0
K00113	0
K00116	0.475
K00121	11.1089060489061
K00122	1.70892857142857
K00123	0
K00125	0
K00126	0
K00128	4.53392857142857
K00130	0.475
K00132	0.306428571428571
K00133	19.9219391923436
K00134	27.7420000031544
K00135	3.005
K00137	4.53392857142857
K00139	2.875
K00140	0.603333333333333
K00145	0.938095238095238
K00146	0.475
K00147	2.11020833333333
K00149	4.53392857142857
K00150	30.1420000031544
K00151	0.475
K00156	0.475
K00158	0
K00160	4.51320833333333
K00161	4.92130357142857
K00162	4.92130357142857
K00163	4.92130357142857
K00164	4.64320833333333
K00165	0.475
K00166	0.475
K00167	0.475
K00169	17.7423558590103
K00170	17.7423558590103
K00171	17.7423558590103
K00172	17.7423558590103
K00174	15.4261058590103
K00175	15.4261058590103
K00176	15.4261058590103
K00177	15.4261058590103
K00179	0
K00199	0
K00207	0.0380952380952381
K00208	19.6431495098039
K00209	2.875
K00210	18.1418697478992
K00211	18.1418697478992
K00215	0.0380952380952381
K00216	0
K00220	18.4698697478992
K00226	0.883095238095238
K00228	0.9
K00229	0.0283333333333333
K00231	0
K00238	19.8868439542484
K00239	19.8868439542484
K00240	19.8868439542484
K00241	19.8868439542484
K00242	19.8868439542484
K00244	19.8868439542484
K00245	19.8868439542484
K00246	19.8868439542484
K00247	19.8868439542484
K00248	6.20934523809524
K00249	0.605
K00252	0.475
K00253	0.605
K00254	29.8086666698211
K00259	0.619375
K00260	0.808095238095238
K00261	8.31824801587302
K00262	4.59952777777778
K00263	0.055
K00264	1.99309523809524
K00265	1.99309523809524
K00266	1.99309523809524
K00271	0
K00273	0.475
K00274	0
K00275	5.42083333333333
K00276	0
K00278	4.39309523809524
K00281	6.02830357142857
K00282	6.02830357142857
K00283	6.02830357142857
K00284	0.475
K00285	0.475
K00286	4.77830357142857
K00287	29.7079722253766
K00288	30.1420000031544
K00294	3.005
K00297	12.3771004933505
K00299	0
K00301	0.475
K00302	0.475
K00303	0.475
K00304	0.475
K00305	0.475
K00306	0.475
K00318	3.005
K00319	0
K00320	0
K00322	2.92020833333333
K00323	2.92020833333333
K00324	2.92020833333333
K00325	2.92020833333333
K00329	4.99366468253968
K00357	17.6287745098039
K00360	1.85583333333333
K00361	0.513095238095238
K00362	0.513095238095238
K00364	0
K00365	0
K00366	0
K00368	0
K00370	1.85583333333333
K00371	1.85583333333333
K00372	1.85583333333333
K00374	1.85583333333333
K00376	0
K00380	0.743333333333333
K00381	0.743333333333333
K00382	14.0237810489061
K00383	1.67083333333333
K00384	30.1420000031544
K00385	0.503333333333333
K00390	0.715
K00392	0
K00394	0.24
K00395	0.24
K00399	0
K00401	0
K00402	0
K00411	0
K00432	0.53
K00436	0
K00440	0
K00441	0
K00442	0
K00443	0
K00448	0.475
K00449	0.475
K00451	0.475
K00453	0.475
K00455	0.475
K00457	0.475
K00463	0.475
K00466	0
K00472	0
K00480	0
K00483	0.475
K00484	0.475
K00491	0
K00500	0.475
K00518	19.6837745098039
K00522	1.49083333333333
K00524	28.2135972253766
K00525	28.2135972253766
K00526	28.2135972253766
K00527	12.9963504933505
K00528	3.00333333333333
K00529	0
K00531	0
K00540	0
K00547	0
K00548	0.055
K00549	4.44083333333333
K00560	15.8769358108108
K00568	1.67083333333333
K00577	0
K00578	0
K00579	0
K00580	0
K00581	0
K00582	0
K00583	0
K00584	0
K00589	0.0380952380952381
K00591	0.503333333333333
K00593	4.100625
K00595	3.75434523809524
K00598	0
K00599	4.63883333333333
K00600	20.1558975256769
K00601	29.4099722253766
K00602	29.5106666698211
K00603	5.94583333333333
K00605	6.02830357142857
K00606	6.28262301587302
K00607	0.633333333333333
K00608	28.6128333364877
K00609	28.6128333364877
K00610	28.6128333364877
K00611	4.9566369047619
K00615	22.4445225256769
K00616	18.4398697478992
K00618	0.938095238095238
K00620	1.27142857142857
K00625	29.1511964317258
K00626	2.45934523809524
K00627	4.34892857142857
K00629	28.34893055871
K00632	2.45934523809524
K00634	0
K00639	1.825
K00640	12.6737810489061
K00641	4.64020833333333
K00643	0
K00645	28.0306666698211
K00647	29.6106666698211
K00648	29.6106666698211
K00651	0.808095238095238
K00652	3.84527777777778
K00655	30.1420000031544
K00656	11.4906560489061
K00657	0.475
K00658	0
K00661	0.781428571428571
K00665	29.5106666698211
K00667	29.5106666698211
K00668	29.3806666698211
K00672	0
K00673	0
K00674	4.34520833333333
K00677	21.6757189542484
K00681	0.826428571428571
K00688	0.0664285714285714
K00690	0
K00691	0.0380952380952381
K00697	0.475
K00703	0.0380952380952381
K00705	11.6976302552553
K00713	6.43208333333333
K00748	21.6757189542484
K00756	13.6210588266838
K00757	13.6210588266838
K00758	13.4766838266838
K00759	30.1420000031544
K00760	30.1420000031544
K00761	6.91720634920635
K00762	29.6106666698211
K00763	28.3579722253766
K00764	27.6194166698211
K00765	14.8487447478992
K00766	4.31083333333333
K00767	4.44809523809524
K00768	8.01955357142857
K00769	13.9490588266838
K00772	0
K00777	0.625694444444444
K00787	29.8086666698211
K00788	21.2874947478992
K00790	29.8086666698211
K00793	21.5388141923436
K00794	21.5388141923436
K00795	29.8086666698211
K00796	21.8581891923436
K00797	0.753095238095238
K00798	7.98145833333333
K00800	19.8662447478992
K00804	29.8086666698211
K00805	6.18517857142857
K00806	6.14383333333333
K00810	0.475
K00811	28.3579722253766
K00812	28.3579722253766
K00813	28.3579722253766
K00814	0.0283333333333333
K00815	20.6604947478992
K00817	20.6604947478992
K00818	1.03809523809524
K00819	0.475
K00820	28.3579722253766
K00821	3.58247023809524
K00822	0.475
K00823	0.475
K00824	0.475
K00826	27.8624166698211
K00827	0.568095238095238
K00830	0.568095238095238
K00831	19.8288439542484
K00832	28.3579722253766
K00833	6.19958333333333
K00835	0
K00838	20.6604947478992
K00840	0.475
K00841	0.24
K00844	5.00649801587302
K00845	4.69569444444444
K00848	0
K00849	3.70145833333333
K00850	12.2657254933505
K00851	0.633333333333333
K00852	1.40880357142857
K00853	0.244375
K00855	1.43583333333333
K00856	2.19583333333333
K00857	1.92416666666667
K00858	29.8086666698211
K00859	27.4086666698211
K00860	0.475
K00861	30.1420000031544
K00863	0.128333333333333
K00864	3.14505357142857
K00865	0.832708333333333
K00867	29.8086666698211
K00868	4.77830357142857
K00869	0.973333333333333
K00872	18.6248697478992
K00873	26.3920000031544
K00875	1.411875
K00876	16.1510588266838
K00877	6.20645833333333
K00878	1.20559523809524
K00879	0
K00882	9.40140604890605
K00883	0.475
K00884	0
K00885	1.23392857142857
K00891	20.4618141923436
K00892	0
