function.	air_12
K02852	2.45
K02853	2.45
K02854	0
K02855	0
K02856	1.14
K02858	1.26
K02859	0
K02860	185.61
K02862	0
K02863	185.61
K02864	185.61
K02867	185.61
K02871	185.27
K02874	185.61
K02876	185.61
K02878	185.61
K02879	185.61
K02881	185.61
K02884	185.61
K02886	185.61
K02887	185.61
K02888	185.61
K02890	185.95
K02891	0.5
K02892	185.61
K02895	186.62
K02897	180.08
K02899	185.27
K02902	185.61
K02904	185.61
K02906	185.61
K02907	185.11
K02909	188.77
K02911	185.1
K02913	219.53
K02914	181.3
K02916	185.61
K02919	187.64
K02926	185.61
K02927	0.17
K02931	185.61
K02933	186.61
K02935	185.27
K02936	0
K02939	185.61
K02945	185.22
K02946	185.61
K02948	185.61
K02950	185.27
K02952	185.11
K02954	216.05
K02956	185.27
K02959	185.27
K02961	185.61
K02963	185.61
K02965	185.61
K02967	185.95
K02968	185.61
K02970	45.2
K02972	0
K02982	185.61
K02986	185.61
K02988	185.61
K02990	185.11
K02992	185.61
K02994	186.61
K02996	185.27
K03040	185.75
K03043	185.61
K03046	185.61
K03048	34.98
K03060	183.55
K03070	354.07
K03071	9.69
K03072	150.95
K03073	181.99
K03074	148.09
K03075	185.41
K03076	214.3
K03077	0.89
K03078	3.13
K03079	0
K03086	191.36
K03087	142.13
K03088	905.88
K03089	7.77
K03090	30.18
K03091	33.61
K03092	7.79
K03093	2.17
K03095	34.61
K03098	109.22
K03100	228.59
K03101	185.25
K03106	185.61
K03110	185.95
K03111	404.48
K03112	0.2
K03113	4.85
K03116	286.95
K03117	148.18
K03118	180.65
K03119	6.32
K03146	0
K03147	112.39
K03148	0.39
K03149	126.49
K03150	3.15
K03151	38.91
K03152	5.77
K03153	123.37
K03154	125.65
K03168	188.32
K03169	38.8
K03177	185.61
K03179	7.36
K03181	1.19
K03182	5.16
K03183	179.95
K03184	2.45
K03185	6.37
K03186	5.17
K03187	168.53
K03188	170.54
K03189	170.54
K03190	170.54
K03191	0.2
K03192	2.4
K03194	0.17
K03195	5.03
K03196	4.36
K03197	3.01
K03198	3.01
K03199	4.36
K03200	4.68
K03201	0.51
K03202	0
K03203	0.34
K03204	5.19
K03205	8.66
K03206	0
K03207	0
K03208	0
K03210	188.98
K03212	3.34
K03214	3.84
K03215	43.68
K03216	182.05
K03217	340.82
K03218	184.86
K03219	1.21
K03220	1.01
K03221	0
K03222	1.21
K03223	1.01
K03224	1.21
K03225	1.21
K03226	1.21
K03227	1.21
K03228	1.21
K03229	1.21
K03230	1.21
K03263	0
K03269	6.3
K03270	5.96
K03271	10.38
K03272	6.89
K03273	6.2
K03274	6.35
K03275	0
K03276	0
K03277	0
K03278	0
K03279	0
K03280	0
K03281	4.57
K03282	184.32
K03284	215.78
K03285	1.83
K03286	8.88
K03287	0
K03288	1.71
K03289	0.75
K03290	0
K03291	0
K03292	27.04
K03293	148.49
K03294	71.65
K03296	41.96
K03297	5.47
K03298	0.7
K03299	221.34
K03300	134.31
K03301	0
K03303	100.17
K03304	0.56
K03305	191.05
K03306	181.72
K03307	94.51
K03308	150.81
K03309	0.51
K03310	340.06
K03311	234.07
K03312	171.06
K03313	7.34
K03314	3.54
K03315	32.53
K03316	177.34
K03317	34.5
K03319	139.68
K03320	258.48
K03321	138.92
K03322	38.18
K03324	34.37
K03325	223.25
K03326	31.24
K03327	42.18
K03328	69.04
K03329	0
K03332	2.81
K03333	1.37
K03335	111.84
K03336	110.17
K03337	110.5
K03338	110.67
K03339	24.21
K03340	110.22
K03342	4.8
K03343	2.1
K03346	34.81
K03365	107.62
K03366	133.17
K03367	35.31
K03379	2.23
K03380	121.08
K03381	120.98
K03382	0
K03383	1.51
K03385	32.22
K03386	72.54
K03387	36.29
K03388	0
K03389	0
K03390	0
K03391	0
K03392	1.77
K03394	4.55
K03395	0
K03396	1.51
K03399	0
K03402	215.3
K03403	0.5
K03404	138.62
K03405	217.44
K03406	33.35
K03407	7.68
K03408	10.69
K03409	1.75
K03410	1.06
K03411	1.56
K03412	9.4
K03413	16.47
K03414	4.21
K03415	1.24
K03416	30.9
K03417	119.68
K03418	0.02
K03424	193.36
K03425	0
K03426	145.54
K03427	234.99
K03428	0.5
K03429	30.77
K03430	1.05
K03431	183.55
K03432	1.5
K03433	1.5
K03435	1.71
K03436	208.2
K03437	180.81
K03438	185.75
K03439	185.61
K03442	310.71
K03444	0.31
K03445	0.58
K03446	11.42
K03449	128.34
K03451	29.93
K03453	251.53
K03455	35.26
K03457	2.48
K03458	4.69
K03459	0
K03462	3.66
K03464	108.52
K03465	140.43
K03466	385.25
K03468	0
K03469	41.6
K03470	185.48
K03471	34.81
K03472	0.4
K03473	0.71
K03474	4.22
K03475	182.08
K03476	11.67
K03477	2.96
K03478	2.01
K03480	57.28
K03481	30.07
K03482	0
K03483	26.12
K03484	38.76
K03485	0
K03486	34.53
K03487	0
K03488	156.58
K03489	27.96
K03490	0
K03491	1.51
K03492	3.92
K03493	7.46
K03495	43.68
K03496	314.01
K03497	221.9
K03498	40.88
K03499	106.32
K03500	186.56
K03501	185.27
K03502	40.47
K03503	4.52
K03516	0
K03517	117.9
K03518	9.69
K03519	7.04
K03520	10.06
K03521	150.7
K03522	150.7
K03523	179.32
K03524	185.61
K03525	3.99
K03526	150.8
K03527	152.31
K03528	3.74
K03529	181.21
K03530	48.94
K03531	188.62
K03532	0.34
K03533	0.17
K03534	4.09
K03535	31.5
K03536	184.61
K03537	0
K03543	10.76
K03544	185.61
K03545	185.61
K03546	33.37
K03547	33.16
K03548	3.54
K03549	117.06
K03550	185.61
K03551	185.61
K03553	185.61
K03554	4.04
K03555	43.68
K03556	1.83
K03557	4.24
K03558	9.07
K03559	13.32
K03560	6.61
K03561	14.15
K03562	6.11
K03563	4.33
K03564	180.6
K03565	184.1
K03566	12.17
K03567	0.7
K03568	5.69
K03569	8.92
K03570	17.62
K03571	15.56
K03572	43.68
K03573	3.34
K03574	491.13
K03575	189.14
K03576	2.41
K03577	0.7
K03578	146.51
K03579	144.14
K03580	3.23
K03581	41.54
K03582	5.74
K03583	5.74
K03584	185.61
K03585	18.44
K03586	4.24
K03587	150.74
K03588	187.63
K03589	185.47
K03590	43.54
K03591	3.34
K03592	6.19
K03593	180.34
K03594	6.54
K03595	185.61
K03596	185.61
K03597	4.04
K03598	1.71
K03599	4.24
K03600	4.24
K03601	184.61
K03602	157.75
K03603	3.34
K03604	3.85
K03605	4.14
K03606	5.49
K03607	3.34
K03608	2.8
K03609	2.97
K03610	3.48
K03611	4.95
K03612	5.49
K03613	5.49
K03614	5.49
K03615	5.29
K03616	4.74
K03617	5.49
K03618	1.52
K03619	0.51
K03620	1.53
K03621	41.7
K03623	0
K03624	186.61
K03625	158.25
K03628	180.73
K03629	185.45
K03630	44.6
K03631	185.61
K03632	3.68
K03633	3.34
K03634	3.9
K03635	149.01
K03636	36.98
K03637	149.76
K03638	31.84
K03639	150.16
K03640	7.25
K03641	6.25
K03642	14.25
K03643	6.25
K03644	180.85
K03645	3.68
K03646	5.83
K03647	207.75
K03648	183.21
K03649	33.41
K03650	43.68
K03651	3.74
K03652	145.92
K03653	0
K03654	179.66
K03655	298.25
K03656	4.24
K03657	474.81
K03658	0.31
K03660	0.39
K03664	185.61
K03665	184.72
K03666	36.6
K03667	36.15
K03668	0.2
K03669	0.7
K03670	0.7
K03671	332.25
K03672	4.41
K03673	5.3
K03674	3
K03675	0.96
K03676	4.71
K03680	0
K03683	3.4
K03684	149.69
K03685	185.61
K03686	329.04
K03687	187.11
K03688	8.9
K03690	3.35
K03692	0
K03693	29.09
K03694	4.05
K03695	182.18
K03696	179.36
K03697	5.3
K03698	34.95
K03699	35.41
K03700	35.37
K03701	195.22
K03702	185.61
K03703	185.61
K03704	405.18
K03705	179.81
K03706	34.98
K03707	11.42
K03708	35.23
K03709	321.18
K03710	166.31
K03711	184.32
K03712	0
K03713	34.98
K03716	0.17
K03717	0.7
K03718	6.46
K03719	20.1
K03720	1.17
K03721	3.54
K03722	157.91
K03723	187.96
K03724	156.31
K03727	141.93
K03731	0
K03732	3.74
K03733	180.48
K03734	18.2
K03735	1.71
K03736	1.71
K03737	5.23
K03738	1.14
K03739	34.81
K03740	34.81
K03741	31.88
K03742	6.75
K03743	145.73
K03744	17.19
K03745	6.25
K03746	8.7
K03747	0
K03748	3.51
K03749	0.7
K03750	405.26
K03752	34.9
K03753	34.16
K03755	0
K03756	4
K03757	0
K03758	171.54
K03759	0
K03760	2.73
K03761	5.81
K03762	237.09
K03763	35.37
K03764	3.34
K03765	0
K03767	148.85
K03768	182.68
K03769	4.86
K03770	8.31
K03771	10.87
K03772	15.99
K03773	9.89
K03774	0.9
K03775	6.3
K03776	6.12
K03777	99.92
K03778	62.6
K03779	0.5
K03780	0.5
K03781	179.02
K03782	2.91
K03783	8.56
K03784	93.3500000000001
K03785	36.51
K03786	152.01
K03787	8.48
K03788	2.05
K03789	183.24
K03790	153.64
K03791	1.62
K03793	0
K03794	0.31
K03795	3
K03796	0.5
K03797	45.26
K03798	188.68
K03799	15.96
K03800	204.67
K03801	149.66
K03802	1.42
K03803	4.92
K03804	3.34
K03805	1.2
K03806	3.9
K03807	0.2
K03808	5.14
K03809	2.08
K03810	0.51
K03811	149.11
K03812	0.2
K03813	1.52
K03814	5.64
K03815	0
K03816	36.41
K03817	30.24
K03818	1.14
K03819	0
K03820	149.18
K03821	6.64
K03822	0
K03823	179.63
K03824	131.86
K03825	0.2
K03826	0
K03827	2.5
K03828	1.37
K03829	2.01
K03830	3.01
K03831	4.34
K03832	15.07
K03833	5.04
K03834	6.68
K03835	3.55
K03836	0
K03837	38.08
K03838	0
K03839	4.71
K03840	0
K03841	6.91
K03851	0
K03852	0.5
K03855	3.01
K03856	0.98
K03862	14.06
K03863	14.58
K03867	0
K03885	186.8
K03886	0
K03887	0
K03888	0
K03889	140.43
K03890	140.43
K03891	140.43
K03892	500.29
K03893	34.39
K03894	0
K03895	0
K03896	0
K03897	0.2
K03918	0
K03919	142.17
K03921	0
K03923	1.53
K03924	10.77
K03925	177.19
K03926	1
K03928	60.36
K03929	178.01
K03930	4.88
K03931	0.42
K03932	174.05
K03933	0.2
K03943	0.5
K03969	1.75
K03970	0
K03971	0
K03972	0.17
K03973	1.85
K03974	0
K03975	147.46
K03976	180.93
K03977	185.61
K03978	43.68
K03979	185.61
K03980	150.69
K03981	4.64
K04013	3
K04014	3.34
K04015	3.34
K04016	3.34
K04017	2.45
K04018	2.66
K04019	0
K04020	0
K04021	0
K04022	0
K04023	0
K04024	1.5
K04025	0
K04026	0
K04027	0
K04028	1.5
K04029	1.5
K04030	0
K04031	1.5
K04032	0
K04033	3.52
K04034	0.51
K04035	1
K04036	0.5
K04037	0.5
K04038	0.5
K04039	0.5
K04040	0.5
K04041	32.08
K04042	183.55
K04043	187.45
K04044	5.11
K04045	0.73
K04046	2.71
K04047	185.11
K04049	0
K04050	0
K04051	0
K04052	0
K04053	0
K04054	0
K04056	0
K04057	0
K04058	0.2
K04059	0
K04060	0
K04061	2.77
K04062	1.34
K04063	3.21
K04064	0.2
K04065	0.7
K04066	185.95
K04067	3.34
K04068	40.41
K04069	109.57
K04070	0.14
K04072	31.24
K04073	21.61
K04074	35.4
K04075	185.61
K04076	0.56
K04077	331.1
K04078	190.65
K04079	114.66
K04080	4.77
K04081	0
K04082	4.74
K04083	41.62
K04084	7.5
K04085	6.87
K04086	32.7
K04087	6.5
K04088	6.3
K04090	6.4
K04091	125.38
K04092	1.87
K04093	140.63
K04094	37.24
K04095	2.35
K04096	186.61
K04098	129.53
K04099	0.5
K04100	3
K04101	13.45
K04102	1.01
K04103	33.03
K04105	2.01
K04107	0.5
K04108	0.5
K04109	0.5
K04110	1.5
K04112	0.5
K04113	0.5
K04114	0.5
K04115	0.5
K04116	0.84
K04117	0.67
K04127	0
K04128	0.5
K04333	0
K04334	0
K04335	2.02
K04336	0
K04337	0
K04338	0
K04343	0.5
K04477	1.03
K04478	5.89
K04480	0
K04485	185.61
K04486	1.88
K04487	329.38
K04488	182.2
K04516	3.74
K04517	178.29
K04518	181.82
K04561	56.85
K04562	1.62
K04564	211.34
K04565	33.05
K04566	2.23
K04567	239.89
K04568	5.55
K04618	0
K04651	5.19
K04652	4.77
K04653	8.94
K04654	4.9
K04655	4.9
K04656	28.94
K04691	3.74
K04708	0
K04710	0.5
K04719	2.71
K04720	1.2
K04744	6.76
K04747	0
K04748	26.55
K04749	33.6
K04750	277.57
K04751	148.03
K04752	4.59
K04753	3.34
K04754	5.44
K04755	31.16
K04756	33.95
K04757	31.18
K04758	15.74
K04759	41.01
K04760	4.74
K04761	148.74
K04762	150.24
K04763	183.45
K04764	6.83
K04765	6.06
K04766	29.73
K04767	6.58
K04768	29.73
K04769	0.56
K04770	3
K04771	40.41
K04772	4.22
K04773	10.34
K04774	4.92
K04775	0.5
K04780	0
K04781	0
K04782	0.7
K04783	4.78
K04784	3.78
K04785	0
K04786	0
K04787	0
K04788	0
K04793	0.37
K04794	0
K04805	0
K04835	0
K04844	0
K04940	31.44
K04962	0
K05020	30.78
K05245	0
K05275	1.51
K05281	0
K05286	0
K05296	0
K05297	0.9
K05299	0
K05301	1
K05303	0
K05304	0
K05306	1.21
K05311	30.24
K05337	32.62
K05338	29.99
K05339	29.99
K05340	27
K05341	0
K05342	1.37
K05343	143.28
K05346	30.94
K05349	26.33
K05350	9.51
K05351	0
K05352	53.44
K05356	0
K05358	0.4
K05362	34.81
K05363	1.91
K05364	3.51
K05365	1.91
K05366	73.5
K05367	3.73
K05368	0
K05371	0
K05372	0
K05373	0
K05374	0
K05375	1.57
K05396	0.71
K05499	0.75
K05501	4.18
K05515	8.01
K05516	3.5
K05517	0.2
K05518	0
K05519	0
K05520	132.85
K05521	1
K05522	169.79
K05523	25.84
K05524	2.91
K05525	0
K05526	0.4
K05527	6.25
K05539	5.92
K05540	4.74
K05541	4.92
K05548	226.78
K05549	108.02
K05550	108.02
K05551	0
K05552	0
K05553	0
K05556	0
K05558	0
K05559	0.9
K05560	24.94
K05561	0.9
K05562	2.34
K05563	24.94
K05564	0.9
K05565	385.99
K05566	60
K05567	338.06
K05568	338.33
K05569	309.76
K05570	309.76
K05571	311.2
K05572	0
K05573	0
K05574	0
K05575	0
K05576	0
K05577	30.6
K05578	0
K05579	0
K05580	0
K05581	0
K05582	0
K05583	0
K05584	0
K05585	0
K05586	0
K05587	0
K05588	0
K05589	5.62
K05590	3.34
K05591	0.7
K05592	183.32
K05593	1.2
K05594	0
K05595	7.99
K05596	140.42
K05597	0.9
K05599	0.2
K05600	0.2
K05601	1.26
K05602	141.93
K05603	1.2
K05606	143.51
K05685	5.87
K05687	0
K05708	1.08
K05709	0
K05710	4.72
K05711	0
K05712	27.17
K05713	11.49
K05714	0
K05715	0
K05739	0
K05747	0
K05772	3.66
K05773	1.65
K05774	1.71
K05775	0.68
K05776	2.23
K05777	0
K05778	0
K05779	0
K05780	1.51
K05781	1.51
K05782	109.92
K05783	108.02
K05784	108.02
K05785	0.71
K05786	281.34
K05787	3.54
K05788	5.91
K05789	0.22
K05790	0.17
K05791	0.75
K05792	0.75
K05793	0
K05794	146.08
K05795	0.75
K05796	0
K05797	0
K05798	0
K05799	29.72
K05800	1.88
K05801	4.43
K05802	4.38
K05803	3.34
K05804	0
K05805	2.71
K05807	8.31
K05808	5.23
K05809	3.34
K05810	179.73
K05811	0
K05812	2.21
K05813	116
K05814	114.49
K05815	114.32
K05816	3.51
K05817	1.2
K05818	1.51
K05819	0.4
K05820	6.11
K05822	30.1
K05823	4.85
K05824	0
K05825	2.32
K05826	0
K05827	0
K05828	0
K05829	0
K05830	0
K05831	0
K05832	115.91
K05833	119.08
K05834	0.9
K05835	30.1
K05836	2.41
K05837	42.17
K05838	147.98
K05839	0
K05841	0
K05844	3.54
K05845	64.63
K05846	165.81
K05847	100.95
K05851	3.54
K05873	0
K05874	2.5
K05875	0.5
K05876	0
K05877	0
K05878	58.86
K05879	58.86
K05880	0
K05881	29.19
K05882	11.96
K05884	0
K05886	0
K05887	0
K05889	1.01
K05895	33.64
K05896	181.21
K05898	10.45
K05910	0
K05913	0
K05916	140.84
K05917	0
K05919	0.14
K05921	2.17
K05922	0
K05927	0
K05928	0
K05929	0
K05934	2.04
K05936	33.14
K05937	1.75
K05939	2.69
K05946	31.94
K05951	1
K05952	3.34
K05962	0
K05964	0
K05966	0
K05967	0
K05970	5.85
K05973	2.51
K05979	1
K05982	0
K05984	0
K05985	34.98
K05986	0
K05988	0.4
K05989	2.37
K05991	0
K05992	0
K05994	0
K05995	110.83
K05996	0
K05997	0
K05998	0
K05999	0
K06001	4.15
K06006	0
K06011	0
K06012	0.56
K06013	0.5
K06015	1.7
K06016	6.59
K06019	1.5
K06020	0.5
K06021	0.01
K06023	35.87
K06024	181.21
K06033	0
K06034	0
K06039	0.79
K06041	8.31
K06042	33.64
K06044	111.74
K06045	2.18
K06048	143.44
K06049	0.5
K06073	0
K06074	0
K06075	1.91
K06076	5.17
K06077	3.54
K06078	0
K06079	0.14
K06080	0
K06113	2.2
K06118	2.67
K06120	0
K06121	0
K06122	1.5
K06131	212.6
K06132	0.9
K06133	14.39
K06134	1.4
K06135	0
K06136	1.91
K06137	1.91
K06138	1.91
K06139	1.91
K06140	1.71
K06141	0
K06142	9.06
K06143	1.4
K06144	0
K06145	4.85
K06146	0
K06147	678.93
K06148	558.17
K06149	3.54
K06151	0
K06152	0
K06153	183.65
K06155	1
K06156	0
K06157	0
K06158	44.16
K06159	0
K06160	1.2
K06162	3.02
K06163	1.51
K06164	1.51
K06165	1.51
K06166	1.51
K06167	4.07
K06168	181.07
K06169	1.4
K06173	185.78
K06175	3.84
K06176	3.54
K06177	153.33
K06178	185.61
K06179	18.67
K06180	259.97
K06181	5.4
K06182	1.2
K06183	152.47
K06186	4.24
K06187	185.61
K06188	6.25
K06189	3.9
K06190	6.25
K06191	145.31
K06192	0.7
K06193	150.32
K06194	4.58
K06195	3.71
K06196	154.21
K06197	0.01
K06198	34.81
K06199	214.78
K06200	142.1
K06201	6.3
K06202	4.04
K06203	4.54
K06204	7.95
K06205	3.2
K06206	2.26
K06207	186.11
K06208	0.42
K06209	30.32
K06211	3.59
K06212	3.34
K06213	171.16
K06214	0
K06215	178.61
K06216	25.98
K06217	185.22
K06218	6.27
K06219	0.2
K06221	145.72
K06222	2.21
K06223	8.88
K06257	0
K06281	5.68
K06282	4.64
K06283	0.56
K06284	0.9
K06285	0.56
K06286	34.81
K06287	152.11
K06288	0
K06289	0
K06290	0
K06291	0
K06292	0
K06293	0
K06294	0.17
K06295	1.35
K06296	0.37
K06297	0.67
K06298	0.39
K06299	0
K06300	0
K06301	0
K06302	0
K06303	0
K06304	0
K06305	0
K06306	0.48
K06307	0
K06308	0
K06309	0.17
K06310	0.53
K06311	0
K06312	0.22
K06313	0.17
K06314	0.17
K06315	0
K06317	0.42
K06318	0
K06319	0
K06320	0
K06321	0
K06322	0
K06323	0
K06324	0
K06325	0
K06327	0
K06328	0.17
K06329	0.22
K06330	0
K06331	0.47
K06332	0.17
K06333	0.56
K06334	0.56
K06335	0
K06336	0
K06337	0.22
K06338	0.22
K06340	0
K06341	0
K06342	0
K06343	0
K06344	0
K06345	0.25
K06346	6.94
K06347	5.89
K06348	0
K06349	0
K06350	25.21
K06351	1.17
K06355	0
K06360	0
K06361	0
K06362	0
K06364	0
K06365	0
K06366	0
K06368	0
K06369	0
K06370	0
K06371	0
K06372	0
K06373	0.56
K06374	0.56
K06375	0
K06377	0.17
K06378	1.56
K06379	0.81
K06380	0
K06381	0.95
K06382	0.56
K06383	0.42
K06384	0.42
K06385	0.39
K06386	0.17
K06387	0.56
K06388	0
K06390	0.56
K06391	0.56
K06392	0.56
K06393	0.56
K06394	0.42
K06395	0.42
K06396	0.56
K06397	0.56
K06398	0.56
K06399	0.56
K06400	4.84
K06401	0
K06402	0.42
K06403	0.14
K06404	0.14
K06405	0.73
K06406	0.73
K06407	1.15
K06408	0.17
K06409	1.12
K06410	0.56
K06411	0.56
K06412	31.99
K06413	0.17
K06415	0.42
K06416	0.67
K06417	0
K06418	0.17
K06419	0.34
K06421	0
K06422	0
K06423	0.42
K06425	0.42
K06426	0
K06427	0
K06428	0
K06431	0
K06432	0
K06433	0
K06434	0.17
K06436	0.67
K06437	0
K06438	0.56
K06439	0
K06440	0
K06442	148.38
K06443	1.37
K06445	1.41
K06446	1.88
K06447	0.4
K06518	36.01
K06591	0
K06595	0
K06596	0.9
K06597	0
K06598	0.2
K06599	0
K06600	0
K06601	3.52
K06602	3.02
K06603	0.45
K06605	109.29
K06606	0.2
K06607	0
K06608	0.17
K06609	5.04
K06610	0.75
K06714	0.48
K06718	0
K06720	0.01
K06726	38.9
K06857	0.64
K06858	0.2
K06859	0
K06860	140.57
K06861	8.31
K06864	11.21
K06866	3.34
K06867	361.79
K06871	6.25
K06872	7.92
K06873	0
K06876	0.5
K06877	142.27
K06878	38.19
K06879	4.24
K06880	0
K06881	176.49
K06882	0
K06883	0
K06884	0.2
K06885	37.06
K06886	285.17
K06887	0.2
K06888	4.92
K06889	18.94
K06890	15.72
K06891	148.49
K06893	4.53
K06894	3.79
K06895	172.84
K06896	5.05
K06897	0.32
K06898	11.21
K06899	3.54
K06900	0
K06901	185.71
K06902	110.63
K06903	3.23
K06904	1.39
K06905	1.23
K06906	1.06
K06907	3.23
K06908	1.23
K06909	3.48
K06910	168.23
K06911	150.47
K06912	1.51
K06915	11.44
K06916	3.11
K06917	1.7
K06918	4.85
K06919	5.65
K06920	38.62
K06921	1.2
K06922	0.17
K06923	3.16
K06925	182.69
K06926	2.42
K06928	0
K06929	8.64
K06931	0
K06934	24.85
K06937	1.51
K06938	3.11
K06940	6.27
K06941	185.61
K06942	196.06
K06945	1
K06946	0.05
K06948	34.98
K06949	184.3
K06950	36.69
K06951	0
K06952	2.01
K06953	1.51
K06954	0.7
K06955	1.2
K06956	31.33
K06957	3.34
K06958	182.04
K06959	183.94
K06960	6.94
K06962	31.56
K06966	298.81
K06967	35.57
K06968	4.04
K06969	40.28
K06970	0.37
K06971	0
K06972	0.34
K06973	31.63
K06974	0
K06975	286.93
K06976	1.67
K06977	0.51
K06978	32.06
K06979	0
K06980	147.68
K06983	0
K06985	3.21
K06986	110.69
K06987	0.41
K06988	216.25
K06989	1.65
K06990	3.5
K06991	0.87
K06992	0.4
K06994	549.22
K06995	2.62
K06996	170.77
K06997	186.11
K06998	1.01
K06999	33.05
K07000	2.4
K07001	29.79
K07002	32.15
K07003	5.67
K07004	112.08
K07005	114.03
K07006	9.51
K07007	44.77
K07008	3.41
K07009	177.16
K07010	12.63
K07011	16.25
K07012	20.05
K07013	0
K07014	3.68
K07015	35.37
K07016	0.37
K07017	5.26
K07018	2.91
K07019	0.9
K07020	1.71
K07023	30.57
K07024	629.69
K07025	284.9
K07026	0
K07027	150.54
K07028	2.21
K07029	32.89
K07030	175.38
K07031	1.5
K07032	141.52
K07033	24.18
K07034	0.79
K07035	91.64
K07037	1.62
K07038	40.47
K07039	1.4
K07040	181.54
K07041	0
K07042	182.55
K07043	146.66
K07044	1.8
K07045	50.27
K07046	2.51
K07047	6.83
K07048	0
K07050	1
K07051	0
K07052	359.12
K07053	6.38
K07054	145.78
K07056	187.42
K07057	0.14
K07058	302.33
K07059	0
K07061	0.17
K07062	4.68
K07063	0
K07064	0
K07065	0
K07066	0
K07067	110.58
K07068	3.52
K07069	1.6
K07070	1.41
K07071	176.04
K07074	1.2
K07075	3.91
K07076	0.39
K07077	3.88
K07078	31.15
K07079	1.34
K07080	4.33
K07082	155.68
K07084	65.44
K07085	281.07
K07086	0
K07088	289.32
K07089	36.77
K07090	630.27
K07091	8.31
K07092	0
K07093	4.27
K07094	30.93
K07095	37.96
K07096	0
K07097	0
K07098	7.48
K07099	0.56
K07100	0
K07101	141.02
K07102	2.91
K07104	150.09
K07105	5.05
K07106	34.95
K07107	223.78
K07109	1.34
K07110	153.89
K07112	74.1
K07113	116.76
K07114	232.99
K07115	6.25
K07116	0.9
K07117	5.01
K07118	11.66
K07119	64.02
K07120	285.48
K07121	3.4
K07122	4.24
K07123	0
K07124	159.13
K07125	2
K07126	10.57
K07127	2.28
K07129	0.14
K07130	0.7
K07131	1
K07132	25.87
K07133	10.04
K07136	0.5
K07137	3.96
K07138	0.36
K07139	36.26
K07140	2.83
K07141	3.71
K07145	29.93
K07146	291.64
K07147	3.65
K07148	5.94
K07149	108.54
K07150	2.72
K07152	8.41
K07153	3.74
K07154	20.91
K07155	0
K07156	141.84
K07157	3.71
K07160	145.39
K07161	5.03
K07164	117.13
K07165	7
K07166	147
K07167	0.5
K07168	0.9
K07169	0.5
K07171	32.26
K07172	1.57
K07173	41.82
K07175	111.75
K07177	146.81
K07178	0.2
K07180	3.13
K07181	1.14
K07182	141.28
K07183	3.83
K07184	3.34
K07186	2.62
K07190	0
K07192	10.9
K07213	34.69
K07214	111.16
K07215	1.9
K07216	6.34
K07217	2.29
K07218	3.01
K07219	1.15
K07220	37.51
K07221	1.63
K07222	220.32
K07223	3.52
K07224	30.61
K07225	0.5
K07226	5.54
K07227	1.18
K07228	0
K07229	0
K07230	2.01
K07231	0.7
K07232	3.22
K07233	0.4
K07234	3.21
K07235	4.24
K07236	4.04
K07237	3.66
K07238	120.07
K07239	0
K07240	119.22
K07241	27.16
K07242	0
K07243	32.2
K07245	141.64
K07246	4.72
K07248	3.29
K07250	112.57
K07251	0
K07255	0
K07256	0
K07257	1.25
K07258	189.45
K07259	149.03
K07260	8.6
K07261	5.35
K07262	2.41
K07263	15.2
K07264	0.2
K07265	0.17
K07266	0.17
K07267	4.53
K07268	3.34
K07269	0
K07270	9.87
K07271	9.81
K07272	1.26
K07273	10.14
K07274	1.01
K07275	4.59
K07276	0.7
K07277	10.32
K07278	4.58
K07279	0
K07280	0
K07282	15.14
K07283	0
K07284	557.84
K07285	0.89
K07286	3.54
K07287	1.93
K07288	0
K07289	3.72
K07290	0.7
K07291	0
K07300	113.01
K07301	14.58
K07302	10.94
K07303	8.93
K07304	238.95
K07305	180.91
K07306	2.76
K07307	2.76
K07308	2.93
K07309	0
K07310	0
K07311	0
K07312	0
K07313	12.14
K07314	0
K07315	37.96
K07316	136.57
K07317	0
K07318	0.37
K07319	0
K07320	5.75
K07321	0
K07322	30.99
K07323	5.74
K07326	2.03
K07334	5.25
K07335	7.59
K07336	3.41
K07337	0.2
K07338	0.7
K07339	0.34
K07340	2.84
K07341	6.97
K07343	5.18
K07344	2.51
K07345	2.24
K07346	0.4
K07347	2.42
K07348	0
K07349	0
K07350	0
K07351	0
K07352	0
K07353	0
K07354	0
K07355	0
K07356	0
K07357	0
K07358	0
K07386	152.85
K07387	0.81
K07389	1.34
K07390	6.41
K07391	151.64
K07393	116.56
K07394	0.4
K07395	2.71
K07396	1.9
K07397	146.11
K07399	168.89
K07400	3.74
K07401	2.21
K07402	4.41
K07403	1.35
K07404	8.49
K07405	1.06
K07406	1.31
K07407	7.05
K07442	141.93
K07443	2.71
K07444	36.76
K07445	0
K07447	185.61
K07448	5.76
K07449	0
K07451	0.99
K07452	0.17
K07453	0
K07454	0.01
K07455	24.68
K07456	37.43
K07457	29.93
K07458	0.5
K07459	0.66
K07460	124.14
K07461	41.05
K07462	44.15
K07464	2.64
K07465	140.43
K07467	24.24
K07469	0
K07470	0
K07471	0
K07473	5.59
K07474	32.01
K07476	30.1
K07478	185.27
K07479	3.68
K07480	0
K07481	2.06
K07482	4.81
K07483	791.46
K07484	10.92
K07485	37.91
K07486	9.04
K07487	0.01
K07488	0.39
K07490	0
K07491	11.45
K07492	3.17
K07493	0
K07494	110.79
K07495	0
K07496	0.72
K07497	166.01
K07498	164.29
