KO	oral_18
K00001	0.000224603149409573
K00002	4.38804682279151e-05
K00003	0.000344314112900466
K00004	6.6136023804726e-05
K00005	0.000101088275561048
K00007	6.65256364591276e-06
K00008	0.000168309482145849
K00009	7.68193011583011e-05
K00010	0.000129565543886836
K00012	0.000447259606989265
K00013	0.000269548716444119
K00014	0.000569521453999951
K00015	0.000199497668463967
K00016	0.000379985265210347
K00018	0.000374215609523383
K00019	0.00013602456386663
K00020	0.000154486941222074
K00021	4.16127715357567e-08
K00023	0.000176739518507988
K00024	0.000367487320732705
K00027	0.000469226278931049
K00029	0.000491359960023807
K00030	7.86485295203583e-05
K00031	0.0003467831723319
K00032	4.54616851902904e-06
K00033	0.000230512480818556
K00034	0.000142811060488928
K00035	1.64522768034399e-05
K00036	0.000190623539564758
K00038	7.90289794462706e-05
K00039	9.88996870166484e-06
K00040	5.88529699302628e-05
K00041	1.57853416549172e-05
K00042	2.5841271725644e-05
K00043	5.01541565738502e-05
K00045	3.0655113224705e-05
K00046	0.000322939536192697
K00048	3.93348770579128e-05
K00050	4.66713815315313e-06
K00052	0.000397001640243169
K00053	0.00035296769473171
K00054	0.000176761320425427
K00055	6.60449057111734e-05
K00057	0.000527945763299837
K00058	0.000765672388542363
K00059	0.0021313098735686
K00060	2.81562749186936e-05
K00064	3.72166985519417e-05
K00065	0.000168088702888075
K00066	8.94623134393018e-06
K00067	0.000340977864498429
K00068	8.06573176319861e-05
K00073	7.39834434624111e-06
K00074	0.000224884154006266
K00075	0.000539966561142708
K00076	0.000156276070831909
K00077	0.000242120112325115
K00082	0
K00086	3.71531859670683e-05
K00087	1.18847632296786e-05
K00088	0.00058363170632271
K00090	3.59269970414856e-05
K00091	3.97037005623943e-05
K00094	3.87150363130271e-06
K00096	2.31929664059629e-05
K00097	0.000315185054910658
K00098	2.75412640418702e-05
K00099	0.000354030694295143
K00100	0.000131916728827208
K00101	9.92463297653887e-05
K00102	5.6341341020813e-05
K00103	7.40056827813583e-07
K00104	0.000266429805087295
K00105	0.000133436267850284
K00108	3.83127164142367e-05
K00111	0.000294898198301419
K00112	5.38006832934595e-05
K00113	5.38180219482661e-05
K00114	6.87997822724511e-07
K00116	0.000210125730423215
K00117	1.31760149313814e-05
K00118	8.02910624262924e-06
K00121	7.85873912269039e-05
K00122	5.94469637693322e-06
K00123	0.000533161626927401
K00124	0.000260506625630205
K00125	0
K00126	4.26255731206578e-06
K00127	0.000201657307459957
K00128	0.00057404957034908
K00129	4.16127715357567e-08
K00130	0.000284614003699755
K00131	0.000183247260570903
K00132	9.42072217261689e-05
K00133	0.000438247591476226
K00134	0.000667743968193237
K00135	0.000565655939831532
K00137	5.02747156335726e-05
K00138	0.000129235029108449
K00140	0.000241517266138091
K00141	8.73637444573504e-05
K00145	0.000287070063117854
K00146	7.89223035313064e-05
K00147	0.000374753899513861
K00148	1.87743583002789e-05
K00150	1.91638170150311e-05
K00151	0.000123144097871384
K00152	1.66451086143027e-08
K00153	6.08122365494141e-06
K00154	8.87000980811451e-05
K00156	1.85711599948957e-05
K00158	5.52416472974391e-05
K00161	0.000189286990488203
K00162	0.000312726063403007
K00163	8.35090242386802e-05
K00164	0.000111984481162344
K00166	4.97189898661148e-06
K00167	9.30540597242977e-05
K00169	8.47168591101373e-06
K00170	2.60073684777544e-06
K00171	3.72433580720016e-06
K00172	2.56754525839095e-06
K00174	0.00021113685531028
K00175	0.000211611691775003
K00176	0.000178414509778889
K00177	0.000189351933205077
K00179	5.69965952518822e-05
K00180	2.54474741767879e-05
K00183	1.56047893259088e-07
K00184	0.000135407948917804
K00185	4.36835254279269e-05
K00186	8.01586240318314e-06
K00187	2.81175295283765e-05
K00188	0
K00193	0
K00194	1.33311980118158e-05
K00196	1.60664514851049e-05
K00197	1.33311980118158e-05
K00198	2.56577448251255e-05
K00200	4.16127715357567e-08
K00201	0
K00202	1.23277835674679e-06
K00205	1.34845741162771e-05
K00208	0.000269354606814249
K00209	0.000123271605358062
K00210	6.16389178373396e-06
K00214	9.86222685397434e-07
K00215	0.000428564201283256
K00216	3.24896609610754e-05
K00217	1.08034771185692e-06
K00218	1.09922474264038e-05
K00219	0.00030778565557551
K00220	6.06346054783043e-05
K00221	1.17209306492381e-07
K00226	0.00017779589896255
K00228	2.71828037208168e-05
K00230	2.90117189231974e-05
K00231	4.85931432076854e-05
K00232	4.36350128644952e-06
K00239	0.000422272687770974
K00240	0.000301958968894105
K00241	0.000187864311273558
K00242	2.43229083125417e-05
K00243	0.000198365420067483
K00244	0.000754587120648064
K00245	0.00018937569922315
K00246	0.00018937569922315
K00247	3.85722650288775e-05
K00248	0.00021042843628923
K00249	0.000252403000568079
K00252	0.000206632376686031
K00253	0.000126859815371987
K00254	0.000269202135614721
K00255	8.07202344707013e-06
K00256	4.34853462548659e-07
K00257	0
K00259	0.00022970817410618
K00260	0.000120387072192245
K00261	0.000159374554387995
K00262	0.00039620578308486
K00263	1.46028223881554e-05
K00265	0.000225401090325415
K00266	0.000478807687802384
K00271	2.78417334192814e-06
K00273	1.61241417513111e-06
K00274	1.30424694597377e-05
K00275	0.000111705775467295
K00276	0
K00278	0.000296800908174701
K00281	9.9508994886684e-05
K00282	0.000141273229743909
K00283	0.000114572461800355
K00284	0.00017653124709189
K00285	0.0001953026181342
K00286	0.000407984075462869
K00287	0.000306777723576084
K00288	2.31218060903227e-06
K00290	0.000219986950708466
K00293	1.20253167628683e-05
K00294	4.54461744701611e-05
K00297	0.00035746164480371
K00298	1.68187105563942e-05
K00299	2.87256782549816e-05
K00301	0
K00302	2.10131591418502e-05
K00303	1.6706638278511e-05
K00304	3.67033234024978e-06
K00305	4.61373509634891e-06
K00311	6.95554599688497e-05
K00313	3.46690254812844e-05
K00315	0
K00316	3.22250381506969e-07
K00317	6.85231759884613e-06
K00318	3.79545570267857e-05
K00320	1.53376104461312e-07
K00322	4.35959036139479e-06
K00324	0.000269927000174405
K00325	0.000157783996922379
K00329	3.22482225653135e-05
K00330	0.000209307148250041
K00331	0.000263646086993609
K00332	0.00017303996262699
K00333	0.000215213684857432
K00334	0.000275625597623777
K00335	0.000447719811570295
K00336	0.000337766631960181
K00337	0.000210129000487872
K00338	0.000216932016539339
K00339	0.00020951283994281
K00340	0.000209307148250041
K00341	0.000209307148250041
K00342	0.000214337031361881
K00343	0.000214218507133784
K00344	0.000244690122153847
K00346	9.55102359291775e-05
K00347	0.000178300342962213
K00348	0.000105782355757788
K00349	0.000100980482857317
K00350	0.000141158327052495
K00351	0.000103344979054657
K00354	0.000199400007180377
K00355	0.000170118275947749
K00356	3.22482225653135e-05
K00360	2.5045878031549e-06
K00362	0.000199546109009639
K00363	2.24576421829736e-05
K00364	0.000172486387552225
K00365	0
K00366	1.54746306064541e-05
K00367	4.73957582233909e-05
K00368	5.67924192894413e-05
K00370	2.40824411637099e-05
K00371	1.75296955721324e-05
K00372	7.04702328990662e-05
K00373	1.74633123933634e-05
K00374	1.74633123933634e-05
K00375	0.000328931390788626
K00376	8.0109001147135e-05
K00380	9.05069570997225e-05
K00381	4.7806226204774e-05
K00382	0.00121979972764777
K00383	0.000543392484719818
