reactions	GI_5
K00001	12.3010515406162
K00003	12.36463135713
K00004	0
K00005	6.44333333333333
K00006	12.62683135713
K00007	0
K00008	0.223333333333333
K00009	0
K00010	0
K00011	12.3010515406162
K00012	6.99244648318043
K00013	12.25463135713
K00014	12.36463135713
K00015	0
K00016	7.99124761904762
K00018	0
K00019	6.44333333333333
K00020	7.72904761904762
K00021	6.44333333333333
K00022	7.72904761904762
K00024	6.99244648318043
K00025	6.99244648318043
K00026	6.99244648318043
K00027	1.28571428571429
K00028	1.28571428571429
K00029	10.9689170714157
K00030	0
K00031	8.38816076889471
K00033	0
K00034	0
K00036	0
K00039	0
K00040	1.28571428571429
K00041	1.28571428571429
K00042	6.66666666666667
K00043	0
K00045	0
K00046	6.44333333333333
K00048	1.28571428571429
K00049	0
K00050	0
K00052	12.25463135713
K00053	12.25463135713
K00054	0
K00057	12.62683135713
K00058	12.62683135713
K00059	12.62683135713
K00060	0.223333333333333
K00066	0
K00067	8.27816076889471
K00068	6.44333333333333
K00073	0
K00074	0
K00075	12.4034980237967
K00077	12.25463135713
K00082	6.99244648318043
K00086	0
K00087	0
K00088	12.62683135713
K00090	0
K00094	0
K00096	12.62683135713
K00097	6.99244648318043
K00098	0
K00099	12.62683135713
K00100	0.223333333333333
K00101	7.99124761904762
K00102	0.223333333333333
K00103	0
K00104	6.66666666666667
K00105	0
K00106	0
K00110	6.44333333333333
K00111	0
K00112	0
K00113	0
K00116	0
K00121	12.3010515406162
K00122	6.44333333333333
K00123	0
K00125	0
K00126	0
K00128	6.44333333333333
K00130	6.44333333333333
K00132	1.28571428571429
K00133	12.62683135713
K00134	12.62683135713
K00135	6.44333333333333
K00137	6.44333333333333
K00139	6.44333333333333
K00140	6.44333333333333
K00145	12.36463135713
K00146	0
K00147	12.36463135713
K00149	6.44333333333333
K00150	12.62683135713
K00151	0
K00156	0.223333333333333
K00158	6.44333333333333
K00160	6.66666666666667
K00161	12.36463135713
K00162	12.36463135713
K00163	12.36463135713
K00164	6.66666666666667
K00165	6.44333333333333
K00166	6.44333333333333
K00167	6.44333333333333
K00169	5.74771820728291
K00170	5.74771820728291
K00171	5.74771820728291
K00172	5.74771820728291
K00174	0.325779816513761
K00175	0.325779816513761
K00176	0.325779816513761
K00177	0.325779816513761
K00179	0
K00199	0
K00207	0
K00208	6.99244648318043
K00209	6.44333333333333
K00210	8.27816076889471
K00211	8.27816076889471
K00215	1.50904761904762
K00216	0
K00220	12.36463135713
K00226	1.50904761904762
K00228	7.72904761904762
K00229	0
K00231	0
K00238	6.99244648318043
K00239	6.99244648318043
K00240	6.99244648318043
K00241	6.99244648318043
K00242	6.99244648318043
K00244	6.99244648318043
K00245	6.99244648318043
K00246	6.99244648318043
K00247	6.99244648318043
K00248	7.99124761904762
K00249	6.44333333333333
K00252	6.44333333333333
K00253	6.44333333333333
K00254	12.62683135713
K00259	0
K00260	6.76911314984709
K00261	12.36463135713
K00262	12.36463135713
K00263	0
K00264	12.3010515406162
K00265	12.3010515406162
K00266	12.3010515406162
K00271	0
K00273	0
K00274	0
K00275	6.66666666666667
K00276	0
K00278	0.659113149847095
K00281	6.99244648318043
K00282	6.99244648318043
K00283	6.99244648318043
K00284	6.44333333333333
K00285	6.44333333333333
K00286	12.3010515406162
K00287	8.21458095238095
K00288	12.62683135713
K00294	6.66666666666667
K00297	12.36463135713
K00299	0.223333333333333
K00301	6.44333333333333
K00302	6.44333333333333
K00303	6.44333333333333
K00304	6.44333333333333
K00305	6.44333333333333
K00306	6.44333333333333
K00318	6.66666666666667
K00319	0
K00320	0
K00322	6.44333333333333
K00323	6.44333333333333
K00324	6.44333333333333
K00325	6.44333333333333
K00329	6.99244648318043
K00357	0.223333333333333
K00360	6.44333333333333
K00361	6.44333333333333
K00362	6.44333333333333
K00364	0
K00365	0
K00366	0
K00368	0
K00370	6.44333333333333
K00371	6.44333333333333
K00372	6.44333333333333
K00374	6.44333333333333
K00376	0
K00380	6.66666666666667
K00381	6.66666666666667
K00382	6.99244648318043
K00383	6.44333333333333
K00384	12.36463135713
K00385	6.66666666666667
K00390	6.66666666666667
K00392	0.223333333333333
K00394	0
K00395	0
K00399	0
K00401	0
K00402	0
K00411	0
K00432	0
K00436	0
K00440	0
K00441	0
K00442	0
K00443	0
K00448	6.44333333333333
K00449	6.44333333333333
K00451	6.44333333333333
K00453	6.44333333333333
K00455	0
K00457	6.44333333333333
K00463	6.44333333333333
K00466	0
K00472	0
K00480	6.44333333333333
K00483	0
K00484	0
K00491	0
K00500	0
K00518	6.99244648318043
K00522	6.44333333333333
K00524	6.44333333333333
K00525	6.44333333333333
K00526	6.44333333333333
K00527	6.18349802379668
K00528	6.44333333333333
K00529	0
K00531	0
K00540	0
K00547	0
K00548	0
K00549	6.44333333333333
K00560	6.66666666666667
K00568	6.44333333333333
K00577	0
K00578	0
K00579	0
K00580	0
K00581	0
K00582	0
K00583	0
K00584	0
K00589	0.223333333333333
K00591	0
K00593	1.28571428571429
K00595	0
K00598	6.66666666666667
K00599	6.66666666666667
K00600	6.66666666666667
K00601	12.62683135713
K00602	12.62683135713
K00603	6.44333333333333
K00605	6.99244648318043
K00606	6.99244648318043
K00607	6.76911314984709
K00608	12.62683135713
K00609	12.62683135713
K00610	12.62683135713
K00611	12.3010515406162
K00615	12.62683135713
K00616	6.44333333333333
K00618	12.0388515406162
K00620	12.0388515406162
K00625	8.31702743556138
K00626	7.99124761904762
K00627	6.66666666666667
K00629	12.3010515406162
K00632	7.72904761904762
K00634	0
K00639	0.549113149847095
K00640	12.62683135713
K00641	6.66666666666667
K00643	0
K00645	12.62683135713
K00647	12.62683135713
K00648	12.62683135713
K00651	5.37218487394958
K00652	6.99244648318043
K00655	12.62683135713
K00656	6.18349802379668
K00657	6.44333333333333
K00658	0
K00661	6.66666666666667
K00665	12.62683135713
K00667	12.62683135713
K00668	12.62683135713
K00672	0
K00673	0
K00674	6.44333333333333
K00677	6.99244648318043
K00681	6.44333333333333
K00688	1.50904761904762
K00690	0
K00691	0
K00697	0
K00703	1.28571428571429
K00705	8.38816076889471
K00713	6.66666666666667
K00748	6.99244648318043
K00756	8.31702743556138
K00757	8.31702743556138
K00758	8.31702743556138
K00759	12.62683135713
K00760	12.62683135713
K00761	10.643137254902
K00762	8.65036076889471
K00763	7.99124761904762
K00764	12.62683135713
K00765	12.36463135713
K00766	6.77666666666667
K00767	8.38816076889471
K00768	6.66666666666667
K00769	12.3010515406162
K00772	0
K00777	0
K00787	8.65036076889471
K00788	8.38816076889471
K00790	12.62683135713
K00793	6.66666666666667
K00794	6.99244648318043
K00795	8.65036076889471
K00796	6.99244648318043
K00797	11.7055182072829
K00798	6.99244648318043
K00800	12.36463135713
K00804	8.65036076889471
K00805	7.95238095238095
K00806	6.66666666666667
K00810	0
K00811	12.62683135713
K00812	12.62683135713
K00813	12.62683135713
K00814	0
K00815	12.62683135713
K00817	12.62683135713
K00818	12.36463135713
K00819	0
K00820	12.0777182072829
K00821	12.36463135713
K00822	6.44333333333333
K00823	6.44333333333333
K00824	6.44333333333333
K00826	12.36463135713
K00827	1.50904761904762
K00830	1.50904761904762
K00831	12.36463135713
K00832	12.62683135713
K00833	6.66666666666667
K00835	6.66666666666667
K00838	12.62683135713
K00840	0
K00841	0
K00844	1.94482743556138
K00845	1.94482743556138
K00848	0
K00849	1.94482743556138
K00850	6.18349802379668
K00851	0
K00852	0.549113149847095
K00853	0
K00855	0
K00856	6.44333333333333
K00857	0
K00858	12.62683135713
K00859	12.62683135713
K00860	0.223333333333333
K00861	12.62683135713
K00863	0
K00864	7.99124761904762
K00865	7.72904761904762
K00867	12.62683135713
K00868	6.44333333333333
K00869	0
K00872	7.95238095238095
K00873	12.62683135713
K00875	0
K00876	12.62683135713
K00877	7.95238095238095
K00878	1.50904761904762
K00879	0.223333333333333
K00882	1.39571428571429
K00883	6.44333333333333
K00884	0
K00885	0
K00891	12.36463135713
K00892	0
K00893	6.44333333333333
K00895	0.549113149847095
K00899	0
K00901	6.44333333333333
K00904	0
K00912	6.99244648318043
K00917	6.18349802379668
K00919	12.62683135713
K00925	12.4034980237967
K00926	0
K00927	12.3010515406162
K00928	0
K00929	0
K00930	12.36463135713
K00931	12.36463135713
K00932	12.4034980237967
K00938	0
K00939	12.62683135713
K00940	6.66666666666667
K00941	7.95238095238095
K00942	12.62683135713
K00943	12.62683135713
K00944	1.50904761904762
K00945	12.62683135713
K00948	12.62683135713
K00949	5.63438487394958
K00950	6.99244648318043
K00951	12.4034980237967
K00952	12.62683135713
K00953	12.62683135713
K00954	12.62683135713
K00955	6.66666666666667
K00956	6.66666666666667
K00957	6.66666666666667
K00958	6.66666666666667
K00963	10.643137254902
K00964	1.28571428571429
K00966	0
K00969	12.62683135713
K00971	6.66666666666667
K00972	12.3010515406162
K00973	8.27816076889471
K00975	1.39571428571429
K00978	1.28571428571429
K00979	6.99244648318043
K00980	0.223333333333333
K00981	12.62683135713
K00983	7.72904761904762
K00991	8.65036076889471
K00995	12.3010515406162
K00997	6.66666666666667
K00998	6.66666666666667
K01000	12.62683135713
K01005	8.65036076889471
K01006	1.61904761904762
K01007	6.44333333333333
K01008	6.44333333333333
K01011	0
K01012	6.66666666666667
K01027	0
K01028	0
K01029	0
K01034	0
K01035	0
K01047	6.44333333333333
K01048	7.72904761904762
K01053	6.44333333333333
K01055	6.44333333333333
K01057	1.28571428571429
K01069	7.72904761904762
K01077	6.99244648318043
K01078	6.99244648318043
K01079	6.99244648318043
K01080	0
K01081	8.27816076889471
K01082	6.76911314984709
K01085	0
K01086	8.05482743556138
K01087	0
K01089	12.36463135713
K01091	8.38816076889471
K01092	6.66666666666667
K01093	6.99244648318043
K01094	7.72904761904762
K01101	6.99244648318043
K01112	6.44333333333333
K01113	6.99244648318043
K01119	0.325779816513761
K01126	7.72904761904762
K01129	11.8155182072829
K01133	0
K01139	6.76911314984709
K01176	0
K01182	0
K01187	8.27816076889471
K01188	1.83482743556138
K01189	1.50904761904762
K01190	1.83482743556138
K01193	0
K01194	0.223333333333333
K01203	0
K01207	1.83482743556138
K01209	0
K01220	0
K01221	0
K01222	0
K01223	0
K01226	0
K01232	0
K01239	6.44333333333333
K01241	6.76911314984709
K01243	7.72904761904762
K01244	7.72904761904762
K01251	6.66666666666667
K01252	6.44333333333333
K01255	12.62683135713
K01256	12.62683135713
K01270	12.62683135713
K01271	12.62683135713
K01424	8.05482743556138
K01425	6.66666666666667
K01426	6.66666666666667
K01427	0
K01428	0
K01429	0
K01430	0
K01431	6.44333333333333
K01432	6.44333333333333
K01433	6.44333333333333
K01436	0
K01438	6.76911314984709
K01439	6.44333333333333
K01440	6.44333333333333
K01443	1.50904761904762
K01446	0
K01447	0
K01448	0
K01449	0
K01457	6.44333333333333
K01458	6.44333333333333
K01460	0
K01464	6.44333333333333
K01465	12.3010515406162
K01466	0
K01468	6.44333333333333
K01476	6.44333333333333
K01477	0
K01478	0
K01479	6.44333333333333
K01480	6.44333333333333
K01482	0
K01484	0
K01485	6.44333333333333
K01486	0
K01487	6.44333333333333
K01488	6.44333333333333
K01489	8.31702743556138
K01491	12.62683135713
K01492	12.62683135713
K01493	2.20702743556138
K01494	6.44333333333333
K01495	6.99244648318043
K01496	12.36463135713
K01497	6.99244648318043
K01498	6.99244648318043
K01499	0
K01507	8.32458095238095
K01509	0
K01510	0
K01512	6.44333333333333
K01513	0
K01514	0
K01515	11.9288515406162
K01517	11.9288515406162
K01518	7.72904761904762
K01519	12.4034980237967
K01520	12.4034980237967
K01521	0
K01523	12.36463135713
K01524	0
K01525	6.44333333333333
K01529	0
K01533	0
K01553	0
K01556	6.44333333333333
K01568	12.36463135713
K01571	1.61904761904762
K01572	1.61904761904762
K01573	1.61904761904762
K01575	0
K01579	6.99244648318043
K01580	6.99244648318043
K01581	7.72904761904762
K01582	12.0777182072829
K01583	12.3010515406162
K01584	12.3010515406162
K01585	12.3010515406162
K01586	12.51683135713
K01587	12.62683135713
K01591	12.62683135713
K01595	0
K01596	10.643137254902
K01597	0
K01598	7.25464648318043
K01599	6.44333333333333
K01607	6.77666666666667
K01608	0
K01609	6.77666666666667
K01610	1.28571428571429
K01611	0
K01613	6.99244648318043
K01619	0.325779816513761
K01620	6.44333333333333
K01621	6.44333333333333
K01622	12.62683135713
K01623	12.62683135713
K01624	12.62683135713
K01625	8.05482743556138
K01626	12.62683135713
K01627	6.99244648318043
K01628	6.44333333333333
K01629	6.44333333333333
K01630	6.44333333333333
K01631	6.44333333333333
K01632	6.44333333333333
K01633	6.99244648318043
K01635	6.44333333333333
K01637	6.44333333333333
K01638	6.44333333333333
K01639	0
K01640	6.44333333333333
K01641	0
K01643	6.44333333333333
K01644	6.44333333333333
K01646	6.44333333333333
K01647	12.36463135713
K01649	12.36463135713
K01652	12.36463135713
K01653	12.36463135713
K01654	7.72904761904762
K01655	0
K01656	7.10244648318043
K01657	7.10244648318043
K01658	7.10244648318043
K01659	6.44333333333333
K01661	6.66666666666667
K01662	12.62683135713
K01663	12.36463135713
K01664	6.99244648318043
K01665	6.99244648318043
K01666	6.44333333333333
K01670	0
K01672	6.44333333333333
K01673	6.44333333333333
K01674	6.44333333333333
K01676	12.36463135713
K01677	12.36463135713
K01678	12.36463135713
K01679	12.36463135713
K01680	6.99244648318043
K01681	6.99244648318043
K01682	6.99244648318043
K01684	6.44333333333333
K01685	0
K01686	1.28571428571429
K01687	12.25463135713
K01689	8.65036076889471
K01690	0
K01692	6.44333333333333
K01693	12.36463135713
K01694	7.10244648318043
K01695	0
K01696	0
K01697	0
K01698	6.66666666666667
K01699	0
K01702	12.25463135713
K01703	12.25463135713
K01704	12.25463135713
K01706	0
K01707	0
K01708	6.44333333333333
K01709	0
K01710	8.38816076889471
K01711	0
K01712	0
K01713	12.36463135713
K01714	1.50904761904762
K01715	6.44333333333333
K01716	11.0789170714157
K01718	12.62683135713
K01719	6.66666666666667
K01720	6.44333333333333
K01724	6.44333333333333
K01725	0
K01733	12.1412980237967
K01734	11.8155182072829
K01735	12.62683135713
K01736	12.62683135713
K01737	0
K01738	12.62683135713
K01739	12.0388515406162
K01740	12.62683135713
K01744	7.95238095238095
K01745	0
K01746	0
K01749	6.66666666666667
K01750	6.44333333333333
K01752	8.27816076889471
K01753	0
K01754	8.54036076889471
K01755	12.36463135713
K01756	12.62683135713
K01758	6.44333333333333
K01759	6.44333333333333
K01760	6.66666666666667
K01761	0
K01768	6.66666666666667
K01770	12.62683135713
K01772	6.44333333333333
K01773	6.44333333333333
K01775	12.62683135713
K01776	7.14131314984709
K01777	0
K01778	8.21458095238095
K01782	7.72904761904762
K01783	12.62683135713
K01784	12.62683135713
K01785	1.83482743556138
K01786	1.28571428571429
K01787	0.549113149847095
K01788	6.44333333333333
K01790	8.05482743556138
K01791	6.44333333333333
K01792	12.62683135713
K01803	12.62683135713
K01804	7.72904761904762
K01805	6.44333333333333
K01807	12.4034980237967
K01808	12.4034980237967
K01809	8.27816076889471
K01810	12.62683135713
K01812	1.28571428571429
K01813	0
K01814	12.36463135713
K01816	6.44333333333333
K01817	6.77666666666667
K01818	0.223333333333333
K01819	0
K01821	0
K01823	1.28571428571429
K01825	7.72904761904762
K01826	0
K01833	0
K01834	12.62683135713
K01835	8.05482743556138
K01836	0
K01837	12.62683135713
K01838	0
K01839	1.28571428571429
K01840	4.19980392156863
K01843	0
K01844	0
K01845	6.66666666666667
K01847	0.549113149847095
K01848	0.549113149847095
K01849	0.549113149847095
K01850	1.83482743556138
K01851	6.66666666666667
K01852	6.44333333333333
K01854	1.28571428571429
K01856	6.44333333333333
K01857	6.44333333333333
K01858	0
K01885	12.62683135713
K01895	6.44333333333333
K01897	8.27816076889471
K01902	6.66666666666667
K01903	6.66666666666667
